en,tr,fr,title,speaker,duration,tags
"
","
","
",How to make applying for jobs less painful,Priyanka Jain,4:49,"business,work,personal growth,work-life balance"
"
											Applying for jobs online
											is one of the worst
digital experiences of our time.
											And applying for jobs in person
really isn't much better.
									","
											Online iş başvurusu yapmak
											zamanımızın en kötü
dijital deneyimlerinden biri.
											Gerçi bizzat başvuru yapmak da
daha iyi değil.
									","
											Envoyer des candidatures en ligne
											est l'une des pires expériences
numériques de notre ère.
											Le faire en personne
n'est pas vraiment mieux.
									",How to make applying for jobs less painful,Priyanka Jain,4:49,"business,work,personal growth,work-life balance"
"
","
","
",How to make applying for jobs less painful,Priyanka Jain,4:49,"business,work,personal growth,work-life balance"
"
											[The Way We Work]
									","
											[Çalışma Şeklimiz]
									","
											[Notre façon de travailler]
									",How to make applying for jobs less painful,Priyanka Jain,4:49,"business,work,personal growth,work-life balance"
"
","
","
",How to make applying for jobs less painful,Priyanka Jain,4:49,"business,work,personal growth,work-life balance"
"
											Hiring as we know it
is broken on many fronts.
											It's a terrible experience for people.
											About 75 percent of people
											who applied to jobs
using various methods in the past year
											said they never heard anything back
from the employer.
											And at the company level
it's not much better.
											46 percent of people get fired or quit
											within the first year
of starting their jobs.
											It's pretty mind-blowing.
											It's also bad for the economy.
											For the first time in history,
											we have more open jobs
than we have unemployed people,
											and to me that screams
that we have a problem.
									","
											Bildiğimiz şekliyle iş alımları
pek çok yönden hatalı.
											Herkes için korkunç bir tecrübe.
											Geçen yıl değişik metotlar kullanarak
											iş başvuruları yapan insanların yüzde 75'i
											işverenden hiçbir haber
alamadıklarını bildirdiler.
											Şirket düzeyinde de durum daha iyi değil.
											İnsanların yüzde 46'sı
işe başladıkları yıl içinde
											işten kovuldular veya işi bıraktılar.
											Akıllara durgunluk verici.
											Ekonomi için de kötü.
											Tarihte ilk kez,
											işsiz insan sayısından daha çok
açık poziyon var.
											Bence bu apaçık
bir sorunumuz var demek.
									","
											Aujourd'hui, le recrutement
ne fonctionne pas.
											C'est une expérience épouvantable.
											Environ 75% des gens
											ayant déposé des candidatures
par diverses méthodes l'an dernier
											ont dit n'avoir jamais eu
de réponse de l'employeur.
											A l'échelle de l'entreprise,
ce n'est pas mieux :
											46% des gens sont virés ou démissionnent
											moins d'un an après avoir
démarré un nouvel emploi.
											C'est assez incroyable.
											C'est mauvais pour l'économie.
											Pour la première fois,
											nous avons plus de postes à pourvoir
que de gens sans emploi
											et, à mes yeux, cela indique
qu'il y a un problème.
									",How to make applying for jobs less painful,Priyanka Jain,4:49,"business,work,personal growth,work-life balance"
"
","
","
",How to make applying for jobs less painful,Priyanka Jain,4:49,"business,work,personal growth,work-life balance"
"
											I believe that at the crux of all of this
is a single piece of paper: the résumé.
											A résumé definitely has
some useful pieces in it:
											what roles people have had,
computer skills,
											what languages they speak,
											but what it misses is
what they have the potential to do
											that they might not have had
the opportunity to do in the past.
											And with such a quickly changing economy
where jobs are coming online
											that might require skills that nobody has,
											if we only look at what someone
has done in the past,
											we're not going to be able
to match people to the jobs of the future.
									","
											Tüm bunların kökeninde
bir kâğıt parçası yatıyor: öz geçmiş.
											Öz geçmişte kesinlikle
faydalı noktalar var:
											Çalışılan pozisyonlar,
bilgisayar yetileri,
											bilinen diller
											ama eksik olan şey
başarabileceği bir iş için potansiyeli,
											geçmişte fırsatını bulamadığı
bir şeyi gerçekleştirme potansiyeli.
											İşlerin internet ortamında olduğu
hızla değişen bu pazarda
											kimsenin sahip olmadığı
yetiler öne çıkar,
											eğer sadece birinin geçmişte
yaptıklarına bakarsak
											insanları geleceğin işleriyle
eşleştiremeyiz.
									","
											Je crois que le nœud dans tout cela
est un bout de papier : le CV.
											Il y a des éléments utiles dans un CV :
											les rôles occupés,
les compétences informatiques,
											les langues parlées,
											mais il manque ce que la personne
a le potentiel de faire
											et qu'elle n'a pas eu l'opportunité
de faire par le passé.
											Avec une économie si changeante
où des emplois sont mis en ligne
											et requièrent des compétences
que personne n'a,
											si nous considérons uniquement
ce que quelqu'un a fait,
											nous ne pouvons pas associer
des gens aux emplois de l'avenir.
									",How to make applying for jobs less painful,Priyanka Jain,4:49,"business,work,personal growth,work-life balance"
"
","
","
",How to make applying for jobs less painful,Priyanka Jain,4:49,"business,work,personal growth,work-life balance"
"
											So this is where I think technology
can be really helpful.
											You've probably seen
that algorithms have gotten pretty good
											at matching people to things,
											but what if we could use
that same technology
											to actually help us find jobs
that we're really well-suited for?
											But I know what you're thinking.
											Algorithms picking your next job
sounds a little bit scary,
											but there is one thing that has been shown
											to be really predictive
of someone's future success in a job,
											and that's what's called
a multimeasure test.
									","
											İşte bu noktada teknoloji devreye giriyor.
											Algoritmaların insanları nesnelerle
çok iyi eşleştirdiğini
											muhtemelen görmüşsünüzdür.
											Peki ya aynı teknolojiyi
											gerçekten uygun olduğumuz işleri
bulmak için kullansak?
											Ne düşündüğünüzü biliyorum.
											İşinizi algoritmanın seçmesi korkutucu
											ama birinin gelecekte işindeki başarısını
											tahmin etmede çok iyi olduğu
gösterilen bir şey var:
											Çok ölçmeli sınav.
									","
											C'est là que je pense
que la technologie peut aider.
											Vous avez probablement vu
que les algorithmes sont bons
											pour associer des gens et des choses.
											Et si l'on pouvait
utiliser cette technologie
											pour nous aider à trouver un emploi
auquel on est adapté ?
											Je sais ce à quoi vous pensez.
											Un emploi choisi par algorithme,
c'est plutôt effrayant,
											mais nous avons démontré
qu'il y a une chose
											permettant de prévoir la réussite
de quelqu'un dans un emploi
											et c'est un test multi-mesure.
									",How to make applying for jobs less painful,Priyanka Jain,4:49,"business,work,personal growth,work-life balance"
"
","
","
",How to make applying for jobs less painful,Priyanka Jain,4:49,"business,work,personal growth,work-life balance"
