es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Chemical scum that dream of distant quasars,David Deutsch,19:00,"climate change,cosmos,culture,environment,global issues,physics,science,technology,universe"
"
											Se nos ha dicho que nos arriesguemos y digamos algo sorprendente.
											Así que trataré de hacerlo. Pero
											Quiero comenzar con dos cosas que todos ya sabemos.
											Y la primera, en realidad, es algo que
											se ha sabido a lo largo de casi toda la historia conocida.
											y es que el planeta Tierra, o el Sistema Solar,
											o nuestro medio ambiente, o lo que sea
											está únicamente adaptado para sostener nuestra evolución — o creación, como se acostumbraba a pensar —
											nuestra existencia actual, y lo más importante, nuestra supervivencia futura.
									","
											Disseram-nos para arriscarmos
e dizermos algo surpreendente.
											Assim eu vou tentar fazer isso.
											Mas quero começar com duas coisas
que já todos sabem.
											A primeira, de facto, é uma coisa
											que já é conhecida 
desde que existe história escrita.
											Ou seja, que o planeta Terra, 
ou o sistema solar,
											ou o nosso meio ambiente
ou o que quer que seja,
											é singularmente apropriado
para sustentar a nossa evolução
											— ou criação, como se costumava pensar —
											e a nossa existência presente
											e, mais importante ainda,
a nossa futura sobrevivência.
									","
											Buraya gelip şaşırtıcı birşeyler anlatmamız söylendi bize.
											Ve bende bunu yapmaya çalışacağım. Ama
											Herkesin gayet iyi bildiği iki şeyle başlamak istiyorum.
											Aslında ilki, tarihi dokümanlardan
											bilinen bir şey.
											Ve bu da; Dünyanın, güneş sisteminin
											içinde bulunduğumuz çevrenin, herneyse
											eşşiz bir şekilde, bizim gelişimimizi —yada eskiden düşünülen gibi yaratılışımızı - kainatı besleyip mevcudiyetimize ve
											daha da önemlisi geleceğimize destek olmasıdır.
									","
											On nous a dit de prendre des risques et de dire quelque chose de surprenant.
											Je tâcherai donc de faire ça. Mais
											je tiens à commencer par deux choses que tout le monde sait déjà.
											La première chose, en fait,
											est connue depuis pratiquement le début de notre histoire écrite.
											La planète Terre, ou le système solaire,
											ou notre environnement ou peu importe,
											est spécifiquement adaptée pour supporter notre évolution — ou création, ainsi que nous la considérions alors —
											notre existence actuelle, et plus important, notre survie future.
									","
											Man hat uns aufgefordert, uns weit aus dem Fenster zu lehnen und etwas Überraschendes zu sagen.
											Also will ich versuchen, dies zu tun. Aber
											ich möchte mit zwei Tatsachen beginnen, die bereits allgemein bekannt sind.
											Die erste ist sogar eine, die
											fast von Beginn der schriftlichen Überlieferung an bekannt war:
											Und zwar, daß der Planet Erde oder das Sonnensystem,
											oder unsere Umwelt oder was auch immer,
											einzigartig geeignet ist, unsere Evolution - oder die Schöpfung, wie man früher dachte -
											und unsere gegenwärtigen Lebensumstände, und - am allerwichtigsten - unser zukünftiges Überleben zu ermöglichen.
									",Chemical scum that dream of distant quasars,David Deutsch,19:00,"climate change,cosmos,culture,environment,global issues,physics,science,technology,universe"
"
","
","
","
","
",Chemical scum that dream of distant quasars,David Deutsch,19:00,"climate change,cosmos,culture,environment,global issues,physics,science,technology,universe"
"
											Actualmente esta idea tiene un nombre dramático: Nave Espacial Tierra
											Y la idea es que fuera de la nave,
											el Universo es implacablemente hostil,
											y que dentro está todo lo que tenemos, todo aquello de lo que dependemos.
											Y sólo tenemos esta única oportunidad: si destruimos nuestra nave,
											no tenemos adonde más ir.
											Ahora, lo segundo que todos saben es que
											al contrario de lo que se creía en la mayor parte de la historia humana
											los seres humanos no son el centro de la existencia.
											Como Stephen Hawking dijo,
											somo solamente una escoria química en la superficie de un planeta típico
											que orbita a una estrella típica,
											que está en las afueras de una galaxia típica, y así sigue.
									","
											Hoje em dia esta ideia tem 
um nome dramático: Nave Espacial Terra.
											A ideia que existe é que,
fora da nave espacial,
											o universo é implacavelmente hostil,
											e dentro dela está tudo o que temos, 
tudo aquilo de que dependemos.
											Só temos esta oportunidade: 
se estragarmos a nossa nave espacial,
											não temos outro local para onde ir.
											Agora, a segunda coisa que todos sabem
											é que, ao contrário do que se acreditava
											durante a maior parte
da história da humanidade,
											os seres humanos não são, 
de facto, o centro da existência.
											Como disse Stephen Hawking.
de forma notória,
											nós somos apenas escória química
à superfície de um planeta típico
											que orbita uma estrela típica,
											que está na franja de uma galáxia típica,
e por aí adiante.
									","
											Bugünlerde bu görüşe verilen dramatik bir isim var; Uzaygemisi Dünya.
											Hüküm süren düşünce de, uzaygemisinin dışındaki
											evren, amansız bir düşmandır.
											ve içerisi de bizim tüm sahip olduğumuz ve güvediğimiz tek yer.
											Ve sadece bir şansımız vardır; eğer uzaygemimizi berbat edersek
											gidecek bir yerimiz kalmaz.
											İkincisiyse, herkesin bildiği gibi,
											insanlık tarihinin büyük bölümünde inanılana zıt olan,
											insanoğlunun, aslında, varoluşun merkezinde olmayışıdır.
											Stephen Hawking'in mükemmel bir şekilde ifade ettiği gibi,
											bizler, herhangi bir galaksinin dış çeperinde yer alan herhangi bir yıldızın
											yörüngesindeki sıradan bir gezegenin yüzeyinde bulunan
											kimyasal atıklarız sadece.
									","
											De nos jours, cette idée possède un nom spectaculaire: le Vaisseau Terre.
											L'idée est qu'en dehors du vaisseau,
											l'univers est implacablement hostile,
											et que l'intérieur est tout ce que nous avons, tout ce dont nous dépendons.
											Nous n'avons droit qu'à une chance: si nous saccageons le vaisseau,
											nous ne pouvons aller nulle part ailleurs.
											La seconde chose que tout le monde sait déjà est que
											contrairement à ce que l'on a cru tout au long de l'histoire humaine,
											les êtres humains ne sont pas, en fait, au centre de ce qui existe.
											Comme l'a si notoirement dit Stephen Hawking,
											nous sommes juste un dépôt chimique à la surface d'une banale planète
											en orbite autour d'une banale étoile,
											située dans la banlieue d'une banale galaxie, etc...
									","
											Heutzutage hat diese Idee einen dramatischen Namen: ""Raumschiff Erde.""
											Und die Vorstellung dahinter ist, dass außerhalb dieses Raumschiffs
											ein unerbittlich feindseliges Universum lauert,
											und drinnen alles ist, was wir haben, alles, wovon wir abhängen.
											Und wir haben nur diese eine Chance: Wenn wir mit unserem Raumschiff untergehen,
											können wir nirgendwo anders hingehen.
											Und die zweite allgemein bekannte Tatsache ist,
											dass im Gegensatz zu dem, was man während des größten Teils der menschlichen Geschichte glaubte,
											Menschen in der Tat nicht der Nabel der Welt sind.
											Wie Stephen Hawking es in seinem berühmten Zitat sagt:
											Wir sind nichts weiter als chemische Ausblühungen auf der Oberfläche eines ganz gewöhnlichen Planeten,
											der einen ganz gewöhnlichen Stern umkreist,
											welcher sich am Rande einer ganz gewöhnlichen Galaxie befindet, und so weiter.
									",Chemical scum that dream of distant quasars,David Deutsch,19:00,"climate change,cosmos,culture,environment,global issues,physics,science,technology,universe"
"
","
","
","
","
",Chemical scum that dream of distant quasars,David Deutsch,19:00,"climate change,cosmos,culture,environment,global issues,physics,science,technology,universe"
"
											Ahora la primera de las dos cosas que todos saben
											es como decir que estamos en lugar muy atípico,
											únicamente apropiado, etc., y
											la segunda es decir que estamos en un lugar típico.
											Y especialmente si vemos ambas como verdades profundas de nuestras vidas
											y la base para nuestras decisiones vitales,
											entonces parecen estar en conflicto entre ellas.
											Pero eso no las libra a ambas de ser completamente falsas. (Risas)
											Y lo son. Así que déjenme comenzar con la segunda:
											Típico. Bueno — ¿Es éste un lugar típico? Bueno, miremos alrededor,
											y miremos en cualquier dirección,y vemos un muro, escoria química — (Risas)
											— y eso no es típico del Universo en lo absoluto.
											Todo lo que hay que hacer es ir unos cientos de millas en la misma dirección y mirar hacia atrás,
											y no van a ver ningún muro ni ninguna escoria química —
											sólo verán un planeta azul. Y si van más lejos,
											verán el Sol, el Sistema Solar, y las estrellas, etc.
											Pero eso aún no es típico del Universo, porque las estrellas se agrupan en galaxias.
											Y la mayor parte de los lugares en el Universo, un lugar típico en él,
											no está cerca de galaxia alguna.
									","
											A primeira das duas coisas que todos sabem
											é dizer que nós estamos num local atípico,
											apropriado de uma forma ímpar.
											A segunda diz que nós estamos 
num local típico.
											Se considerarmos as duas coisas 
como verdades absolutas na nossa vida
											e presentes quando tomamos 
decisões na nossa vida,
											elas podem parecer estar 
em ligeiro conflito entre si.
											Mas isso não impede que ambas 
sejam totalmente falsas.
											(Risos)
											E são.
											Assim, vou começar pela segunda:
											Típico. Este é um local típico? 
Bem, olhemos em redor.
											Olhemos numa direcção qualquer.
Vemos uma parede e escória química.
											(Risos)
											Isso não é nada típico no universo.
											Se seguirem umas centenas de milhas 
na mesma direcção e olharem para trás,
											já não verão quaisquer paredes 
nem escória química.
											Só vêem um planeta azul.
											E se forem mais longe, verão o Sol, 
o sistema solar e as estrelas.
											Mas isso também não é típico do universo,
porque as estrelas vêm em galáxias.
											E a maior parte dos locais no universo, 
os locais típicos do universo,
											estão longe de quaisquer galáxias.
									","
											Şimdi, bu söylenenlerin ilki, herkesin bildiği gibi
											sıradışı, mükemmel planlanmış ve daha pek çok özelliği olan
											bir yerde olduğumuza dairdir.
											İkincisiyse, bizlerin normal bir yerde olduğumuzu söyler.
											Ve eğer, özellikle bu ikisini hayati kararlarınızı almanızda, hayatın derin
											gerçeklikleri olarak görürseniz
											her ikisinin biribiriyle çelişiyor göründüğünü de farkedeceksiniz.
											Ama bu, her ikisinin de tamamen yanlış olduğu durumunu değiştirmiyor(gülüşmeler)
											Ve öyleler. Şimdi, izninizle ikinciyle başlayayım;
											Sıradan Durumlar — burası sıradan bir yer mi? Hadi, bir çevremize bakalım
											ve gelişigüzel bir yöne bakalım; bir duvar görürüz ve kimyasal atıklar—(gülüşmeler)
											Ve buna hiç bir şekilde sıradan evren diyemeyiz.
											Tüm yapmanız gereken bir kaç 100 mil geriye dönüp bakmaktır
											ve duvarlar yada herhangi bir kimyasal atık göremezsiniz.
											tüm gördüğünüz, mavi bir gezegendir. Ve eğer daha da geriden bakarsanız
											güneşi, güneş sistemini, yıldızları ve benzeri şeyleri göreceksiniz.
											Ama, gördükleriniz halen sıradan evren değildir, çünkü galaksiler içinde yıldızlar da var.
											Ve evrendeki bir çok yer, evrendeki sıradan bir yer,
											hiç bir galaksinin yakınlarında bulunmaz.
									","
											Seulement, la première de ces deux choses que tout le monde sait
											dit d'une certaine façon que c'est un lieu
											très atypique, spécifiquement adapté, etc...
											la seconde dit que nous sommes dans un endroit banal.
											En particulier, si vous considérez ces deux choses comme des vérités profondes
											susceptibles de guider votre existence et d'éclairer vos choix de vie,
											alors elles semblent être un tantinet en conflit l'une envers l'autre.
											Mais ça ne les empêche pas d'être toutes les deux complètement fausses. (Rires)
											Et elles le sont réellement. Laissez-moi donc commencer par la seconde :
											Banal. Bien — ce lieu est-il banal ? Bon, regardons autour de nous,
											regardons dans une direction au hasard, et nous voyons un mur, et euh... un dépôt chimique — (Rires)
											— et cela n'a rien de banal dans l'univers.
											Tout ce que vous avez à faire est de parcourir quelques centaines de kilomètres dans cette même direction et de vous retourner,
											et vous ne verrez ni mur, ni dépôt chimique du tout —
											tout ce que vous verrez est une planète bleue. Et si vous allez plus loin encore,
											vous verrez le soleil, le système solaire, et les étoiles, etc...
											Mais ce n'est toujours pas typique de l'univers, parce que les étoiles forment des galaxies.
											Et la plupart des endroits dans l'univers, un endroit banal dans l'univers,
											n'est en aucun cas près d'une galaxie.
									","
											Also, die erste dieser zwei allgemein bekannten Tatsachen
											besagt irgendwie, dass wir uns an einem sehr ungewöhnlichen Ort befinden,
											einzigartig geeignet, und so weiter, und
											laut der zweiten befinden wir uns an einem ganz gewöhnlichen Ort.
											Und besonders dann, wenn man diese beiden Tatsachen als tiefe Wahrheiten ansieht, an denen man sein Leben ausrichten
											und aus denen man Ratschluss für Grundsatzentscheidungen ziehen sollte,
											dann scheinen sie doch ein kleines bisschen im Widerspruch zueinander zu stehen.
											Aber das verhindert nicht, dass beide völlig falsch sind.
											Und sie sind es. Lassen Sie mich mit der zweiten beginnen:
											Gewöhnlich. Also — ist dies hier ein gewöhnlicher Ort? Schauen wir uns um;
											und in welche Richtung wir auch schauen, wir sehen eine Wand und chemische Ausblühungen — (Lachen)
											— und das ist für das Universum überhaupt nicht typisch.
											Man braucht lediglich ein paar hundert Kilometer in die selbe Richtung gehen und zurückschauen
											und man wird keine Wände und keine chemischen Ausblühungen mehr sehen —
											alles, was man sieht, ist ein blauer Planet. Und wenn man noch weiter geht
											wird man die Sonne sehen, das Sonnensystem, und die Sterne, und so weiter.
											Aber das ist noch immer nicht typisch für das Universum, weil Sterne galaxienweise auftreten.
											Und die meisten Orte im Universum, gewöhnliche Orte im Universum,
											sind nicht in der Nähe irgendeiner Galaxie.
									",Chemical scum that dream of distant quasars,David Deutsch,19:00,"climate change,cosmos,culture,environment,global issues,physics,science,technology,universe"
"
","
","
","
","
",Chemical scum that dream of distant quasars,David Deutsch,19:00,"climate change,cosmos,culture,environment,global issues,physics,science,technology,universe"
"
											Así que vamos más allá, hasta que salgamos de la galaxia y miremos atrás,
											y, sí, ahí está la galaxia gigantesca con brazos espirales desplegada frente a nosotros.
											En ese punto nos hemos alejado 100 000 años luz de aquí.
											Pero, todavía no estamos cerca de un lugar típico del Universo.
											Para ir a un lugar típico,
											debemos ir 1 000 veces más lejos que eso, al espacio intergaláctico.
											¿Y cómo se ve eso? Típico.
											¿Cómo es un lugar típico del Universo?
											Bien, con un gasto enorme, TED ha preparado una inmersión de alta resolución
											de realidad virtual representando el espacio intergaláctico.
											— la vista desde el espacio intergaláctico.
											¿Podemos apagar las luces, por favor, para poder verlo?
									","
											Assim vamos ainda mais longe, 
para fora da galáxia, e olhemos para trás.
											Aí existe uma galáxia enorme com braços
em espiral mesmo em frente de nós.
											Nessa altura já nos afastámos 
100 000 anos-luz daqui.
											Mas continuamos a não estar perto 
dum local típico no universo.
											Para chegar a um local típico,
											temos de ir 1000 vezes mais longe, 
até ao espaço intergaláctico.
											E qual é o aspecto disso? Típico?
											Qual o aspecto dum local
típico do universo?
											Bem, com grande esforço, o TED arranjou
uma imersão de alta-resolução
											na realidade virtual 
do espaço intergaláctico
											— a visão a partir 
do espaço intergaláctico.
											Assim, podem desligar a luz, por favor,
para podermos vê-la?
									","
											O zaman galaksinin dışına dek ilerleyelim ve geriye bakalım,
											ve işte spiral kollarla önümüzde uzanan devasal galaksi.
											İşte bu noktada, buradan 100.000 ışıl yılı ilerlemiş olmamıza rağmen
											halen evrende sıradan bir noktaya varmış değiliz.
											Sıradan bir yere varmak için
											gökadalar arasında 1.000 kat daha uzağa gitmelisiniz.
											Peki bu nasıl görünür? Sıradan.
											Evrendeki sıradan bir yer nasıl görünür?
											TED, fazlasıyla masraf ederek, yüksek çözünürlükte bir imersiyon ayarladı.
											gökadalar arası uzayı anlatan virtuel bir gerçeklik hazırladı,
											gökadalar arası uzaydan manzara.
											Seyretmek için ışıkları söndürebilir miyiz lütfen?
									","
											Alors allons plus loin, jusqu'à sortir de la galaxie, et retournons-nous,
											et ouais, il y a cette énorme galaxie avec ses bras en spirales disposée devant nous.
											A ce point, nous sommes arrivés à 100000 années-lumière d'ici.
											Mais nous ne sommes toujours pas proche d'un endroit banal dans l'univers.
											Pour atteindre un endroit typique,
											nous devons aller mille fois plus loin que cela dans l'espace intergalactique.
											Comment est cet endroit ? Banal.
											A quoi ressemble un endroit banal dans l'univers ?
											Eh bien, au prix d'une énorme dépense, TED a pu mettre au point une représentation virtuelle immersive,
											en haute résolution, de l'espace intergalactique
											— vu depuis l'espace intergalactique.
											Donc, peut-on éteindre les lumières, s'il vous plaît, qu'on puisse la voir ?
									","
											Wenn wir also weitergehen, bis wir außerhalb der Galaxis sind, und zurückschauen,
											und ja, da liegt diese riesige Galaxie mit Spiralarmen vor uns ausgebreitet.
											Und bis zu diesem Punkt haben wir 100.000 Lichtjahre zurückgelegt.
											Dann sind wir immer noch lange nicht in der Nähe eines gewöhnlichen Ortes im Universum.
											Um an einen solchen gewöhnlichen Ort zu gelangen,
											muß man 1000 mal soweit hinaus in den intergalaktischen Raum gehen.
											Und wie also sieht es dort aus? Gewöhnlich.
											Wie sieht ein gewöhnlicher Ort im Universum aus?
											Unter enormen Astrengungen hat TED eine hochauflösende, immersive,
											Virtual-Reality-Simulation des intergalaktischen Raumes — des Blicks aus dem
											intergalaktischen Raum — bereitgestellt.
											Könnten wir jetzt bitte das Licht ausschalten, damit wir es sehen können?
									",Chemical scum that dream of distant quasars,David Deutsch,19:00,"climate change,cosmos,culture,environment,global issues,physics,science,technology,universe"
"
","
","
","
","
",Chemical scum that dream of distant quasars,David Deutsch,19:00,"climate change,cosmos,culture,environment,global issues,physics,science,technology,universe"
"
											Bueno, no es tan perfecto — verán, en el espacio intergaláctico
											— el espacio intergaláctico es completamente oscuro, muy oscuro.
											Es tan oscuro que si uno mirara a la estrella más cercana,
											y esa estrella explotara como una supernova,
											y tu estuvieras mirando directamente a ella en el momento que su luz te llegara,
											no serías capaz de ver ni un pequeño resplandor.
											Así de grande y oscuro es el Universo.
											Y eso a pesar que una supernova es tan brillante, un evento tan brillante,
											que te mataría en un rango de varios años luz.
											Pero, en el espacio intergaláctico, está tan lejos que ni la verías.
											También hace mucho frío allí
											— menos de tres grados sobre el cero absoluto.
											Y está muy vacío. El vacío ahí es un millón de veces menos denso
											que el mayor vacío que nuestra mejor tecnología en la Tierra puede actualmente
											crear. Así de diferente es un lugar típico de este lugar.
											Y así de atípico es este lugar.
											¿Podemos encender nuevamente las luces? Gracias.
									","
											Bem, não propriamente, não tão perfeita
— sabem, o espaço intergaláctico
											é completamente escuro, escuro como breu.
											É tão escuro que, se olhássemos 
para a estrela mais próxima de nós,
											e se essa estrela explodisse 
como uma super-nova,
											mesmo que estivéssemos a olhar
directamente para ela
											no momento em que a sua luz nos atingisse,
											não conseguiríamos ver um simples lampejo.
											O universo é assim, grande e escuro.
											Isso apesar do facto de uma super-nova 
ser um acontecimento tão brilhante,
											que nos fulminaria 
à distância de vários anos-luz.
											No entanto, no espaço intergaláctico,
está tão longe que nem conseguíamos vê-la.
											Também é um local extremamente frio.
											— menos de três graus 
acima do zero absoluto.
											E também é muito vazio.
											O vácuo lá é um milhão de vezes menos denso
											do que o vácuo mais elevado
											que a nossa melhor tecnologia aqui na Terra
pode criar actualmente.
											É esta a diferença entre 
um local típico e este local.
											E mostra quão atípico é este local.
											Podemos acender a luz, por favor? Obrigado.
									","
											Gördüğünüz gibi gökadalar arası uzay pek de mükemmel değil.
											— gökadalar arası uzay tamamen karanlık; zifiri karanlık.
											öyle karanlık ki, kendinize en yakın yıldıza bakarken
											ve diyelim ki bu yıldız bir süpernova gibi patlayacak
											ışıkları size ulaşana dek direkt olarak ona bakıyor olacaksınız
											ve genede hiçbir ışık göremeyeceksiniz.
											İşte bu evrenin büyüklüğünü ve ne kadar karanlık olduğunu gösteriyor.
											Ve bir süpernovanın tüm parlaklığı ve aydınlığına rağmen, bu olay
											gösteriyor ki, sizi muhtelif ışık yılları menzili içinde öldürebilir.
											Ve genede gökadalar arası uzaydan o kadar uzaktadır ki, göremezsiniz bile.
											Aynı zamanda çokta soğuktur.
											üç dereceden daha az.
											Ve çok boştur. Oradaki hava boşluğu, Dünya üzerinde günümüzde en iyi teknolojilerle
											yaratılabilecek en fazla vakumdan daha az yoğundur
											İşte buda, bu yerin sıradan herhangibir yerden ne kadar farklı olduğunu gösteriyor.
											Ve ne kadar olağandışı olduğunu.
											Peki, şimdi ışıkları açabilir miyiz tekrar lütfen.
									","
											Bon, pas tout à fait, pas tout à fait parfait — vous voyez, dans l'espace intergalactique
											— l'espace intergalactique est complètement sombre, noir goudron.
											C'est tellement sombre que si vous deviez regarder l'étoile la plus proche de vous,
											et que cette étoile explose en une supernova,
											et que vous regardiez directement dans sa direction au moment où sa lumière vous atteindrait,
											vous ne verriez même pas la moindre lueur.
											Tel est l'univers, aussi grand et aussi sombre que ça.
											Et cela en dépit du fait qu'une supernova est un événement si lumineux, si brillant,
											qu'elle vous tuerait instantanément dans un rayon de plusieurs années-lumière.
											Et pourtant, depuis l'espace intergalactique, c'est tellement loin que vous ne la verriez même pas.
											Il fait aussi très froid là-bas
											— moins de trois degrés au-dessus du zéro absolu.
											Et c'est très vide. Là, le vide est un million de fois moins dense
											que le plus haut niveau de vide actuellement obtenu par notre meilleure technologie sur Terre.
											Donc voilà au combien un endroit banal est différent de ce lieu-ci.
											Et voilà combien ce lieu-ci peut être atypique.
											Bien, pourriez-vous rallumer, s'il vous plaît ? Merci.
									","
											Nun ja, nicht ganz, nicht ganz perfekt — wissen Sie, im intergalaktischen Raum
											— dieser intergalaktische Raum ist vollständig dunkel, stockdunkel.
											Es ist dort so dunkel, dass - wenn man den nächstgelegenen Stern ansähe,
											und dieser Stern würde in einer Supernova explodieren,
											und man würde in genau dem Moment in diese Richtung schauen, wenn einen das Licht erreichen würde -
											man trotzdem nicht einmal einen Schimmer sehen könnte.
											So groß und so dunkel ist das Universum.
											Und das gilt, obwohl eine Supernova ein so helles, ein so strahlendes Ereignis ist
											dass es einen ohne weiteres noch in mehreren Lichtjahren Entfernung umbringen würde.
											Und dennoch, vom intergalaktischen Raum ist es so weit entfernt, dass man es nicht einmal sehen würde.
											Es ist auch sehr kalt dort draußen
											— weniger als drei Grad über dem absoluten Nullpunkt.
											Und es ist sehr leer. Das Vakuum dort ist eine Million mal weniger dicht
											als das höchste Vakuum, das wir mit unserer besten Technologie auf Erden derzeit
											herstellen können. So verschieden ist also ein gewöhnlicher Ort von diesem Ort hier.
											Und ein so ungewöhnlicher Ort ist dieser Ort.
											So, könnten wir jetzt die Lichter wieder einschalten, bitte? Danke.
									",Chemical scum that dream of distant quasars,David Deutsch,19:00,"climate change,cosmos,culture,environment,global issues,physics,science,technology,universe"
