en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",A mockingbird remix of TED2006,Rives,4:11,"entertainment,memory,performance,poetry,spoken word,storytelling"
"
											Mockingbirds are badass.
									","
											Los sinsontes son unos bichos muy listos.
									","
											Alaycı kuşları çok sinirdir.
									","
											Les oiseaux moqueurs déchirent.
									","
											Spottdrosseln sind knallhart.
									",A mockingbird remix of TED2006,Rives,4:11,"entertainment,memory,performance,poetry,spoken word,storytelling"
"
","
","
","
","
",A mockingbird remix of TED2006,Rives,4:11,"entertainment,memory,performance,poetry,spoken word,storytelling"
"
											(Laughter)
											They are.
											Mockingbirds — that's Mimus polyglottos —
											are the emcees of the animal kingdom.
									","
											(Risas)
											De verdad que lo son.
											Los sinsontes — Mimus polyglottos —
											son los maestros de ceremonia del reino animal.
									","
											(Gülüşmeler)
											Öylelerdir.
											Alaycı kuşlar - şu Mimus polyglottus'tur —
											hayvan krallığın en yetkilisidir.
									","
											(Rires)
											Vraiment.
											Les oiseaux moqueurs — les Mimus polyglottos —
											sont les MCs du royaume animal.
									","
											(Gelächter)
											Ja, das sind sie.
											Spottdrosseln - ornithologisch: mimus polyglottos -
											sind die Zeremonienmeister des Tierreiches.
									",A mockingbird remix of TED2006,Rives,4:11,"entertainment,memory,performance,poetry,spoken word,storytelling"
"
","
","
","
","
",A mockingbird remix of TED2006,Rives,4:11,"entertainment,memory,performance,poetry,spoken word,storytelling"
"
											They listen and mimic and remix what they like.
											They rock the mic outside my window every morning.
											I can hear them sing the sounds of the car alarms
											like they were songs of spring.
											I mean, if you can talk it, a mockingbird can squawk it.
											So check it, I'm gonna to catch mockingbirds.
											I'm going to trap mockingbirds all across the nation
											and put them gently into mason jars like mockingbird Molotov cocktails.
									","
											Ellos escuchan, imitan y remezclan todo lo que les gusta.
											Se montan su sinfonía en mi ventana todas las mañanas.
											Los escucho cantando los sonidos de las alarmas de los coches
											como si fueran canciones de primavera.
											O sea, que lo que tú puedas decir, un sinsonte puede imitarlo con un graznido.
											Así que atentos, voy a cazar sinsontes.
											Los atraparé a lo largo de todo el país
											y los meteré en frascos de conserva como cócteles Molotov de sinsonte.
									","
											Dinlerler ve taklit ederler ve istedikleri gibi karıştırılar.
											Dışarıya her sabah penceremden mikrofonu dayarlar
											Onların araba alarm seslerini sanki
											baharın şarkısı gibi dinleyebilirim.
											Demek istediğim, eğer konuşabilirseniz onu, bir alaycıkuş onu ciyaklayabilir.
											Bir bakın, alaycı kuşları yakalayacağım.
											ülke geneline alaycıkuş kapanı kuracağım
											ve onları nazikçe alaycı Molotov kokteyli gibi ağzı geniş bir kavanozun içine koyacağım.
									","
											Ils écoutent et imitent et remixent ce qu'ils aiment.
											Ils assurent au micro de l'autre côté de ma fenêtre tous les matins.
											Je peux les entendre chanter le bruit d'alarmes de voiture
											comme s'il était celui du printemps.
											Je veux dire, si vous pouvez le dire, un oiseau moqueur peut le fredonner.
											Donc regardez, je vais attraper des oiseaux moqueurs.
											Je vais piéger des oiseaux moqueurs dans tout le pays
											et les mettre délicatement dans des bocaux comme des cocktails Molotov d'oiseaux moqueurs.
									","
											Sie hören zu und imitieren und mischen alles neu an, was ihnen gefällt.
											Jeden Morgen versetzen sie das Mikro vor meinem Fenster in Schwingungen.
											Ich kann hören, wie sie zu den Sirenen der Autoalarmanlagen singen,
											als wären es Frühlingslieder.
											Was ich meine: Alles, was man sagen kann, kann eine Spottdrossel quäken.
											Also hören Sie jetzt gut zu: Ich werde Spottdrosseln einfangen.
											Ich werde überall im Lande Spottdrosseln einfangen
											und sie sanft in Einweckgläser setzen wie Spottdrossel-Molotowcocktails.
									",A mockingbird remix of TED2006,Rives,4:11,"entertainment,memory,performance,poetry,spoken word,storytelling"
"
","
","
","
","
",A mockingbird remix of TED2006,Rives,4:11,"entertainment,memory,performance,poetry,spoken word,storytelling"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									",A mockingbird remix of TED2006,Rives,4:11,"entertainment,memory,performance,poetry,spoken word,storytelling"
"
","
","
","
","
",A mockingbird remix of TED2006,Rives,4:11,"entertainment,memory,performance,poetry,spoken word,storytelling"
"
											Yeah. And as I drive through a neighborhood,
											say, where people got-a-lotta, I'll take a mockingbird I caught
											in a neighborhood where folks ain't got nada and just let it go, you know.
											Up goes the bird, out come the words, ""Juanito, Juanito,
											vente a comer mi hijo!""
											Oh, I'm going to be the Johnny Appleseed of sound.
									","
											Sí... Y conforme vaya circulando por algún barrio,
											veréis, donde la gente tiene un montón, cogeré uno de los sinsontes que atrapé
											en otro barrio donde no había ninguno y lo soltaré, ya sabéis.
											Allá va el pajarito, ahí van sus palabras, ""Juanito, Juanito,
											vente a comer, mi hijo!""
											Oh, voy a convertirme en el Johnny Appleseed del sonido.
									","
											Evet. Mahallenin içine girdikçe,
											deyin ki, insanların çok ileri gittiğiyi yerde, insanların çok dır dır etmediği
											bir mahallede yakaladığım alaycı kuşu alıp onu serbest bırakacağım, bilirsiniz.
											Konu kuşa gelince, ağzınızdan kelimeler çıkıveriyor. ""Juanito, Juanito,
											viente a comer mi hijo!""
											Ah, Sesin Johnny Appleseed'ı olacağım.
									","
											Ouais. Et en roulant dans un quartier,
											disons, où les gens ont tout, je prendrais un oiseau moqueur que j'aurais attrapé
											dans un quartier où les gens n'ont rien et je le laisserais simplement filer, vous savez.
											Arrive l'oiseau, sortent les mots, ""Juanito, Juanito,
											viens manger mon fils!""
											Oh, je vais être le Johnny Appleseed du son.
									","
											Ja. Und wenn ich dann durch eine Wohngegend fahre,
											wo die Leute z.B. stinkreich sind, nehme ich eine Spottdrossel
											aus einer Gegend, wo die Leute noch nicht einmal nichts haben, und lasse sie einfach losfliegen.
											Der Vogel erhebt sich in die Lüfte, und schon hört man die Worte: ""Juanito, Juanito,
											viente a comer mi hijo!""
											Oh ja, ich werde der Johnny Appleseed der Töne sein.
									",A mockingbird remix of TED2006,Rives,4:11,"entertainment,memory,performance,poetry,spoken word,storytelling"
