en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
",The symbols of systemic racism — and how to take away their power,Paul Rucker,7:01,"race,community,activism,humanity,identity,peace,self,social change,society,art,TED Fellows"
"
											[This talk contains graphic images
Viewer discretion is advised]
									","
											[Esta charla contiene imágenes que pueden
herir la sensibilidad del espectador]
									","
											[Cette présentation
contient des images choquantes
											Public avisé uniquement]
									","
											[Bu sunum, şiddet içeren
görüntülere sahiptir]
									",The symbols of systemic racism — and how to take away their power,Paul Rucker,7:01,"race,community,activism,humanity,identity,peace,self,social change,society,art,TED Fellows"
"
","
","
","
",The symbols of systemic racism — and how to take away their power,Paul Rucker,7:01,"race,community,activism,humanity,identity,peace,self,social change,society,art,TED Fellows"
"
											I collect objects.
											I collect branding irons that were used
to mark slaves as property.
											I collect shackles for adults
											and restraints for adults
											as well as children.
											I collect lynching postcards.
											Yes, they depict lynchings.
											They also depict the massive crowds
that attended these lynchings,
											and they are postcards
											that were also used for correspondence.
											I collect proslavery books
that portray black people as criminals
											or as animals without souls.
									","
											Colecciono objetos.
											Colecciono hierros de marcar que se usaban
para identificar esclavos como propiedad.
											Colecciono grilletes para adultos
											y elementos para subyugar a adultos
											y también a niños.
											Colecciono postales de linchamientos.
											Sí, muestran linchamientos.
											También muestran las hordas 
de espectadores en estos linchamientos,
											y son postales
											que se usaban también como correspondencia.
											Colecciono libros 
que defienden la esclavitud
											y describen a los negros como criminales
											o animales sin alma.
									","
											Je collectionne des objets.
											Je collectionne des fers à marquer
											utilisés pour marquer
des esclaves comme des biens.
											Je collecte des menottes pour adultes
											et des entraves pour adultes
											ainsi que pour enfants.
											Je collectionne
des cartes postales de lynchage.
											Oui, elles dépeignent des lynchages.
											Elles dépeignent aussi les foules immenses
ayant assisté à ces lynchages
											et ce sont des cartes postales
											aussi utilisées pour de la correspondance.
											Je collectionne des livres esclavagistes
											présentant les gens noirs
comme des criminels
											ou des animaux sans âme.
									","
											Ben eşyalar toplarım.
											Köleleri mal olarak damgalamak için
kullanılan dağlama demirlerini toplarım.
											Yetişkinler için olan prangalar ile
											çocuk ve yetişkinlerde
											kullanılmış dizginleri toplarım.
											Linç kartpostaları toplarım.
											Evet, tasvir ettikleri linç.
											Aynı zamanda bu linçleri izleyen
muazzam toplulukları tasvir ederler
											ve bunlar yazışma için de
											kullanılmış kartpostalardır.
											Siyahi insanları suçlular ya da
ruhsuz hayvanlar olarak betimleyen
											köleliği destekleyen kitapları toplarım.
									",The symbols of systemic racism — and how to take away their power,Paul Rucker,7:01,"race,community,activism,humanity,identity,peace,self,social change,society,art,TED Fellows"
"
","
","
","
",The symbols of systemic racism — and how to take away their power,Paul Rucker,7:01,"race,community,activism,humanity,identity,peace,self,social change,society,art,TED Fellows"
"
											I brought you something today.
											This is a ship's branding iron.
											It was used to mark slaves.
											Well, they actually were not slaves
when they were marked.
											They were in Africa.
											But they were marked with an ""S""
											to designate that they
were going to be slaves
											when they were brought to the US
											and when they were brought to Europe.
									","
											Les traje algo hoy.
											Este es un hierro de marcar 
encontrado en un barco.
											Se usaba para marcar a los esclavos.
											Bueno, no eran esclavos aún
cuando los marcaban.
											Estaban en África.
											Pero se les marcaba con una ""S""
											para indicar que serían esclavos
											una vez que llegaran a EE. UU.
											o Europa.
									","
											Je vous ai apporté quelque chose.
											C'est un fer à marquer de bateau.
											Il a été utilisé
pour marquer des esclaves.
											Ils n'étaient pas encore esclaves
quand ils ont été marqués.
											Ils étaient en Afrique.
											Mais ils étaient marqué d'un « S »
											pour désigner
qu'ils allaient être esclaves
											quand ils étaient emmenés
aux États-Unis et en Europe.
									","
											Bugün size bir şey getirdim.
											Bu bir geminin dağlama demiridir.
											Köleleri damgalamak için kullanılmıştı.
											Aslında, damgalandıkları
sırada köle değillerdi.
											Afrika'dalardı.
											Ama Birleşik Devletler ve Avrupa'ya
											götürüldüklerinde, köle olarak
											kullanılacaklarını belirten
											bir ""S""le damgalanmışlardı.
									",The symbols of systemic racism — and how to take away their power,Paul Rucker,7:01,"race,community,activism,humanity,identity,peace,self,social change,society,art,TED Fellows"
"
","
","
","
",The symbols of systemic racism — and how to take away their power,Paul Rucker,7:01,"race,community,activism,humanity,identity,peace,self,social change,society,art,TED Fellows"
"
											Another object or image that captured
my imagination when I was younger
											was a Klan robe.
											Growing up in South Carolina, I would see
Ku Klux Klan rallies occasionally,
											actually more than occasionally,
											and the memories of those events
never really left my mind.
											And I didn't really do anything
with that imagery until 25 years later.
											A few years ago,
I started researching the Klan,
											the three distinct waves of the Klan,
											the second one in particular.
											The second wave of the Klan
had more than five million active members,
											which was five percent
of the population at the time,
											which was also the population
of New York City at the time.
											The Klan robe factory in the Buckhead
neighborhood of Georgia was so busy
											it became a 24-hour factory
to keep up with orders.
											They kept 20,000 robes on hand at all time
to keep up with the demand.
											As a collector of artifacts
and as an artist,
											I really wanted a Klan robe
to be part of my collection,
											because artifacts
and objects tell stories,
											but I really couldn't find one
that was really good quality.
											What is a black man to do in America
											when he can't find the quality
Klan robe that he's looking for?
									","
											Otro de los objetos que capturaron
mi imaginación de joven
											fue la túnica del Klan.
											Por vivir en Carolina del Sur, me tocó
presenciar actos del Ku Klux Klan
											en más de una ocasión,
											y el recuerdo de esos eventos
nunca se borró de mi memoria.
											No supe qué hacer con esas imágenes
hasta 25 años más tarde.
											Hace unos años comencé 
a investigar sobre el Klan,
											sobre sus tres encarnaciones
											y en particular la segunda.
											La segunda encarnación del Klan tuvo 
más de 5 millones de miembros activos,
											lo cual representaba el 5 % 
de la población en ese entonces,
											o la población total 
de Nueva York en aquel momento.
											La fábrica de túnicas del Klan situada
en Buckhead, Georgia, tenía tanta demanda
											que funcionaba 24 horas para poder
atender a todos los pedidos.
											Siempre tenían 20 000 túnicas listas
para poder satisfacer la demanda.
											Como coleccionista de objetos 
y como artista
											realmente quería una túnica 
del Klan para mi colección
											porque los objetos cuentan historias,
											pero no podía conseguir ninguna
que fuera realmente de buena calidad.
											¿Qué puede hacer un negro en EE. UU.
											cuando no consigue 
una túnica de calidad del Klan?
									","
											Un autre objet, une autre image ayant,
plus jeune, conquis mon imagination
											était une robe du Klan.
											En grandissant en Caroline du Sud,
											je voyais occasionnellement
des rassemblements du Ku Klux Klan,
											plus qu'occasionnellement,
											et le souvenir de ces événements
n'a jamais quitté mon esprit.
											Je n'ai rien fait de cette imagerie
pendant 25 ans.
											J'ai commencé à faire
des recherches sur le Klan,
											les trois vagues distinctes du Klan,
											la seconde en particulier.
											La deuxième vague du Klan avait
plus de cinq millions de membres actifs,
											ce qui représentait 5%
de la population de l'époque,
											ce qui représentait aussi
la population de la ville de New York.
											L'usine de fabrication des robes du Klan
à Buckhead, en Géorgie, était si active
											qu'elle s'est mise à fonctionner 24h/24
pour répondre aux commandes.
											Ils avaient 20 000 robes en réserve
en tout temps pour répondre à la demande.
											En tant que collectionneur
d'artefacts et artiste,
											je voulais qu'une robe du Klan
fasse partie de ma collection
											car les artefacts et objets
racontent des histoires,
											mais je ne pouvais pas en trouver une
qui soit de bonne qualité.
											Que fait un homme noir en Amérique
											quand il ne trouve pas la qualité
de la robe du Klan qu'il cherche ?
									","
											Gençken ilgimi çeken diğer bir eşya 
ya da imge ise
											bir Klan cüppesiydi.
											Güney Carolina'da büyürken ara sıra
Ku Klux Klan mitinglerine şahit olurdum,
											aslında ara sıradan da fazla,
											ve o olayların hatıraları hafızamdan
nasılsa hiç çıkmadı.
											25 yıl sonrasına kadar da bu hatıralarla
pek de bir şey yapmadım. 

											Birkaç yıl önce Klan'ı,
3 belirgin dalgasını,
											araştırmaya başlamıştım;
											özellikle de ikincisini.
											Klan'ın ikinci dalgası beş
milyondan fazla üyeye sahipti,
											ki bu o zamanın nüfusunun
yüzde 5'i olmakla beraber
											o dönemin New York nüfusuyla da aynıydı.
											Georgia'nın Buckhead mahallesindeki
Klan cüppe fabrikası o kadar meşguldü ki
											siparişlere yetişmek için 24 saatlik
bir fabrikaya dönüşmek zorunda kaldı.
											Talepleri karşılayabilmek için ellerinde
hep 20.000 hazır cüppe tuttular.
											Bir koleksiyoner ve sanatçı olarak,
											Klan cüppesinin koleksiyonuma
girmesini çok istemiştim
											çünkü eski eserler ve eşyalar
hikayeler anlatır
											ama hiç çok iyi bir
kalitede olanı bulamamıştım.
											Aradığı kalitede bir Klan cüppesi
											bulamayınca, bir siyahi adamın
Amerika'da ne işi var ki?
									",The symbols of systemic racism — and how to take away their power,Paul Rucker,7:01,"race,community,activism,humanity,identity,peace,self,social change,society,art,TED Fellows"
"
","
","
","
",The symbols of systemic racism — and how to take away their power,Paul Rucker,7:01,"race,community,activism,humanity,identity,peace,self,social change,society,art,TED Fellows"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Gülüş)
									",The symbols of systemic racism — and how to take away their power,Paul Rucker,7:01,"race,community,activism,humanity,identity,peace,self,social change,society,art,TED Fellows"
