en,fr,tr,title,speaker,duration,tags
"
","
","
",Living sculptures that stand for history's truths,Sethembile Msezane,13:15,"activism,Africa,art,community,history,identity,race,performance art,social change,society"
"
											I'd like for you to take a moment
to imagine this with me.
											You're a little girl of five years old.
											Sitting in front of a mirror,
											you ask yourself,
											""Do I exist?""
											In this space, there is
very little context,
											and so you move into a different one,
											one filled with people.
											Surely, now you know you're not
a figment of your own imagination.
											You breathe their air.
											You see them,
											so they must see you.
											And yet, you still can't help but wonder:
											Do I only exist when people speak to me?
									","
											J'aimerais que vous preniez un moment
pour imaginer cette situation.
											Vous êtes une fillette de cinq ans.
											Assise face à un miroir,
											vous vous demandez :
											« Est-ce que j'existe ? »
											Dans cet espace,
il y a très peu de contexte,
											alors vous passez à un autre,
											rempli de personnes.
											Là, vous êtes sûr que vous n'êtes pas
le fruit de votre imagination.
											Vous respirez le même air.
											Vous les voyez,
											alors ils doivent vous voir.
											Pourtant, vous ne pouvez vous empêcher
de vous demander :
											« Est-ce que j'existe seulement
quand on me parle ? »
									","
											Benimle bir an için
şunu hayal etmenizi istiyorum.
											Beş yaşında küçük bir kız çocuğusunuz,
											aynanın karşısında oturuyorsunuz,
											kendi kendinize soruyorsunuz:
											""Var mıyım?""
											Bu ortamda pek bir bağlam yok;
											o yüzden başka bir ortama geçiyorsunuz,
											insanlarla dolu bir ortama.
											Hayal gücünüzün bir ürünü 
olmadığınıza artık eminsiniz.
											Onların havasını soluyorsunuz.
											Onları görüyorsunuz.
											Öyleyse onlar da sizi görüyordur.
											Yine de düşünmeden edemiyorsunuz:
											Sadece insanlar benimle 
konuştuğunda mı varım?
									",Living sculptures that stand for history's truths,Sethembile Msezane,13:15,"activism,Africa,art,community,history,identity,race,performance art,social change,society"
"
","
","
",Living sculptures that stand for history's truths,Sethembile Msezane,13:15,"activism,Africa,art,community,history,identity,race,performance art,social change,society"
"
											Pretty heavy thoughts for a child, right?
											But through various artworks
that reflect upon our society,
											I came to understand
how a young black girl can grow up
											feeling as if she's not seen,
and perhaps she doesn't exist.
											You see, if young people don't have
positive images of themselves
											and all that remains
are negative stereotypes,
											this affects their self-image.
											But it also affects the way
that the rest of society treats them.
									","
											Plutôt profond pour un enfant, non ?
											Mais à travers différentes œuvres
questionnant notre société,
											j'ai compris comment
une jeune fille noire peut grandir
											en pensant qu'on ne la voit pas,
ou même qu'elle n'existe pas.
											Vous voyez, si les jeunes n'ont pas
d'images positives d'eux-mêmes
											et qu'il ne reste plus que
les stéréotypes négatifs,
											ça affecte leur propre image.
											Mais ça affecte aussi la façon
dont le reste de la société les traite.
									","
											Bir çocuk için epey
ağır düşünceler, değil mi?
											Toplumumuzu yansıtan birçok
sanat eseri aracılığıyla anladım ki
											küçük siyahi bir kız çocuğu,
görünmediğini,
											belki de var olmadığını
hissederek büyüyebilir.
											Gençlerin kendileriyle
ilgili imajları olumlu değilse,
											çevrelerinde olumsuz klişeler
dışında bir şey yoksa
											bu onların benlik saygılarını etkiler.
											Ama bu, aynı zamanda, toplumun
onlara olan tavrını da etkiler.
									",Living sculptures that stand for history's truths,Sethembile Msezane,13:15,"activism,Africa,art,community,history,identity,race,performance art,social change,society"
"
","
","
",Living sculptures that stand for history's truths,Sethembile Msezane,13:15,"activism,Africa,art,community,history,identity,race,performance art,social change,society"
"
											I discovered this
											having lived in Cape Town
for about five years at the time.
											I felt a deep sense
of dislocation and invisibility.
											I couldn't see myself represented.
											I couldn't see the women who've raised me,
											the ones who've influenced me,
											and the ones that have made
South Africa what it is today.
											I decided to do something about it.
									","
											Je l'ai découvert
											en vivant à Cape Town
pendant environ cinq ans.
											J'avais un fort sentiment
de mise à l'écart et d'invisibilité.
											Je ne me voyais pas représentée.
											Je ne voyais pas les femmes
qui m'avaient élevée,
											celles qui m'avaient influencée,
											et celles qui avaient créé
l'Afrique du Sud d'aujourd'hui.
											J'ai décider d'y remédier.
									","
											Bunu fark ettiğimde
											yaklaşık beş yıldır 
Cape Town'da yaşıyordum.
											Çok derinden bir yerini bilememe
ve görünmezlik hissediyordum.
											Beni anlatan hiçbir yer yoktu.
											Ne beni büyüten kadınları görüyordum,
											ne de bana ilham veren
											veya Güney Afrika'yı 
bugünkü hâline getiren kadınları.
											Bir şeyler yapmaya karar verdim.
									",Living sculptures that stand for history's truths,Sethembile Msezane,13:15,"activism,Africa,art,community,history,identity,race,performance art,social change,society"
"
","
","
",Living sculptures that stand for history's truths,Sethembile Msezane,13:15,"activism,Africa,art,community,history,identity,race,performance art,social change,society"
"
											What do you think when you see this?
											If you were a black girl,
											how would it make you feel?
											Walking down the street,
											what does the city you live in say to you?
											What symbols are present?
											Which histories are celebrated?
											And on the other hand,
											which ones are omitted?
									","
											À quoi cela vous fait-il penser ?
											Si vous étiez une enfant noire,
											comment vous sentiriez-vous ?
											Quand vous marchez dans la rue,
											que vous dit la ville où vous habitez ?
											Quels symboles sont présents ?
											Quelles histoires célèbre-t-on ?
											Et par ailleurs,
											quelles sont celles oubliées ?
									","
											Bunu gördüğünüzde ne düşünürsünüz?
											Siyahi bir kız olsaydınız,
											kendinizi nasıl hissederdiniz?
											Yürüdüğünüz cadde,
											yaşadığınız şehir size ne anlatıyor?
											Hangi semboller var?
											Hangi tarihi olaylar kutlanıyor?
											Öte yandan,
											hangileri göz ardı ediliyor?
									",Living sculptures that stand for history's truths,Sethembile Msezane,13:15,"activism,Africa,art,community,history,identity,race,performance art,social change,society"
"
","
","
",Living sculptures that stand for history's truths,Sethembile Msezane,13:15,"activism,Africa,art,community,history,identity,race,performance art,social change,society"
"
											You see, public spaces are hardly
ever as neutral as they may seem.
											I discovered this when I made
this performance in 2013 on Heritage Day.
											Cape Town is teeming
with masculine architecture,
											monuments and statues,
											such as Louis Botha in that photograph.
											This overt presence of white colonial
and Afrikaner nationalist men
											not only echoes a social,
gender and racial divide,
											but it also continues to affect
the way that women —
											and the way, particularly, black women —
											see themselves in relation
to dominant male figures
											in public spaces.
											For this reason, among others,
											I don't believe that we need statues.
											The preservation of history
and the act of remembering
											can be achieved in more memorable
and effective ways.
									","
											Les lieux publics sont rarement
aussi neutres qu'on le pense.
											Je l'ai compris en me produisant
pendant le Heritage Day en 2013.
											L'architecture de Cape Town
est largement d'influence masculine,
											ses monuments et ses statues,
											comme par exemple
Louis Botha sur cette photo.
											La présence manifeste des hommes coloniaux
et nationalistes Afrikaner blancs
											rappelle non seulement un fossé social,
entre les sexes et un fossé racial,
											mais elle continue à affecter
la façon dont les femmes —
											plus particulièrement les femmes noires —
											se voient par rapport
aux figures masculines dominantes
											dans les lieux publics.
											C'est pour ça, entre autres,
											que je pense que les statues
sont inutiles.
											La préservation de l'histoire
et l'acte de mémoire
											peuvent être réalisés de manières
plus mémorables et efficaces.
									","
											Bakın, halka açık alanlar hiç de 
göründüğü gibi tarafsız değildir.
											Bunu 2013'teki Miras Günü için
yaptığım performansla keşfettim.
											Cape Town anıtları ve heykelleriyle
maskulen mimarinin
											dolup taştığı bir yer.
											Fotoğraftaki Louis Botha mesela.
											Kolonyal ve Hollanda asıllı Afrika
milliyetçisi erkeklerin baskın varlığı,
											toplum, cinsiyet ve ırk arasındaki
bölünmüşlüğü yansıttığı kadar
											kamu alanlarındaki baskın 
erkek figürlere karşı
											kadınların ve özellikle siyahi kadınların
											kendilerini nasıl gördüğünü
											etkilemeye de devam ediyor.
											Bu yüzden ve başka sebeplerle de
											heykellere ihtiyacımız
olduğunu düşünmüyorum.
											Hatırlanmaya daha değer
ve daha etkili yollarla da
											tarihi koruyabilir,
geçmişi hatırlatabiliriz.
									",Living sculptures that stand for history's truths,Sethembile Msezane,13:15,"activism,Africa,art,community,history,identity,race,performance art,social change,society"
