en,tr,fr,title,speaker,duration,tags
"
","
","
",The case for a decentralized internet,Tamas Kocsis,10:00,"Internet,future,society,community,technology,computers,privacy,surveillance,social media,media,collaboration,web,encryption,activism"
"
											Three years ago,
											I started building a decentralized web
											because I was worried
about the future of our internet.
									","
											Üç yıl önce
											merkezi olmayan bir ağ 
inşa etmeye başladım
											çünkü internetimizin geleceği için
endişeleniyordum.
									","
											Il y a trois ans,
											j'ai commencé à créer
un réseau Internet décentralisé
											car j'étais inquiet
de l'avenir de notre Internet.
									",The case for a decentralized internet,Tamas Kocsis,10:00,"Internet,future,society,community,technology,computers,privacy,surveillance,social media,media,collaboration,web,encryption,activism"
"
","
","
",The case for a decentralized internet,Tamas Kocsis,10:00,"Internet,future,society,community,technology,computers,privacy,surveillance,social media,media,collaboration,web,encryption,activism"
"
											The current internet we are using
is about gatekeepers.
											If you want to reach something on the web,
											then you need to go
through multiple middlemen.
											First, a domain name server,
											then a server hosting company,
											which usually points you to a third party,
											to a web hosting service.
											And this happens every time
you want to reach a website on the web.
									","
											Şu anda kullandığımız internet
eşik bekçileriyle ilgili.
											İnternette bir şeye erişmek istiyorsanız
											birden fazla aracıya gitmeniz gerekir.
											İlk olarak, bir alan adı sunucusuna,
											sonrasında bir sunucu yer sağlayıcısına,
											ki o da genellikle sizi üçüncü bir tarafa-
											bir yer sağlayıcıya- gönderir.
											Bu durum bir web sitesine erişmek
istediğiniz her zaman yaşanır.
									","
											Notre Internet actuel utilise des filtres.
											Si vous voulez accéder
à quelque chose sur le web,
											vous devez passer
par plusieurs intermédiaires.
											D'abord, un système de noms de domaine,
											puis un hébergeur
de serveurs informatiques
											qui va généralement
vous rediriger vers un tiers,
											un hébergeur web.
											C'est ce qui se produit à chaque fois
que vous voulez accéder à un site.
									",The case for a decentralized internet,Tamas Kocsis,10:00,"Internet,future,society,community,technology,computers,privacy,surveillance,social media,media,collaboration,web,encryption,activism"
"
","
","
",The case for a decentralized internet,Tamas Kocsis,10:00,"Internet,future,society,community,technology,computers,privacy,surveillance,social media,media,collaboration,web,encryption,activism"
"
											But these gatekeepers are
vulnerable to internet attacks
									","
											Fakat bu eşik bekçileri
internet saldırılarına karşı savunmasızdır
									","
											Mais ces filtres sont vulnérables
aux cyberattaques,
									",The case for a decentralized internet,Tamas Kocsis,10:00,"Internet,future,society,community,technology,computers,privacy,surveillance,social media,media,collaboration,web,encryption,activism"
"
","
","
",The case for a decentralized internet,Tamas Kocsis,10:00,"Internet,future,society,community,technology,computers,privacy,surveillance,social media,media,collaboration,web,encryption,activism"
"
											and also makes the censorship
and the surveillance easier.
											And the situation is getting worse.
											Everything is moving to the cloud,
											where the data is hosted
by giant corporations.
											This move creates much,
much more powerful middlemen.
											Now, move to the cloud makes sense
											because this way it's easier and cheaper
											for the developers
and the service operators.
											They don't have to worry
about maintaining the physical servers.
											I can't blame them, but I found
this trend to be very dangerous,
											because this way, these giant corporations
											have unlimited control
over the hosting services.
									","
											aynı zamanda sansürü
ve gözetimi de kolaylaştırır.
											Bu durum gittikçe kötüleşiyor.
											Her şey bulutlara taşınıyor
											ve bu veriler devasa şirketler
tarafından tutuluyor.
											Bu akım çok, çok daha güçlü
aracı kurumlar yaratıyor.
											Buluta taşınma mantıklı bir işlem
											çünkü bu sistem, yazılım geliştiriciler 
ve servis sağlayıcılar için
											çok daha kolay ve ucuz.
											Fiziki sunucuların bakım ve onarımı
için endişelenmeleri gerekmiyor.
											Onları suçlayamam, fakat ben bu trendi
çok tehlikeli buluyorum
											çünkü bu şekilde, bu dev şirketler
											yer sağlama servisleri üzerinde
sınırsız kontrole erişiyorlar.
									","
											ils facilitent également la censure
et la surveillance électronique.
											Et la situation ne fait qu'empirer.
											Tout est transféré sur le Cloud
											où les données sont hébergées
par de très grandes entreprises.
											Ce transfert crée des intermédiaires
beaucoup plus puissants.
											Passer au Cloud est une bonne idée
											car c'est plus facile et moins cher
											pour les développeurs et les opérateurs.
											Ils n'ont pas à se soucier
de maintenir des serveurs physiques.
											Je ne peux pas leur en vouloir, mais
je trouve cette tendance très dangereuse,
											car, ainsi, de très grandes sociétés
											ont un contrôle illimité
sur les services d'hébergement web.
									",The case for a decentralized internet,Tamas Kocsis,10:00,"Internet,future,society,community,technology,computers,privacy,surveillance,social media,media,collaboration,web,encryption,activism"
"
","
","
",The case for a decentralized internet,Tamas Kocsis,10:00,"Internet,future,society,community,technology,computers,privacy,surveillance,social media,media,collaboration,web,encryption,activism"
"
											And it's very easy to abuse this power.
											For example, last year, a CEO of a company
											that acts as a gatekeeper
for nine million websites
											decided, after some public pressure,
											that one of the sites it manages,
											a far right page, should be blocked.
											He then sent an internal email
to his coworkers.
											""This was an arbitrary decision.
											I woke up this morning in a bad mood
											and decided to kick them
off the Internet.""
											Even he admits,
											""No one should have this power.""
											As a response, one of
the employees asked him,
											""Is this the day the Internet dies?""
									","
											Bu gücü suistimal etmek çok kolay.
											Örneğin, geçen sene, 
9 milyon web sitesi için
											eşik bekçisi olan bir şirketin CEO'su
											halktan gelen baskılar sonucunda,
											yönettiği sitelerden bir tanesini,
											aşırı sağ bir sayfayı
durdurmaya karar verdi.
											Sonrasında iş arkadaşlarına
bir email gönderdi.
											""Bu keyfi bir karardı.
											Bu sabah kötü bir ruh hâliyle uyandım
											ve onları internetin dışına
göndermeye karar verdim.""
											Kendisi bile kabul ediyor,
											""Hiç kimse bu güce sahip olmamalı.""
											Cevap olarak
çalışanlardan biri şöyle sordu:
											""Bugün internetin öldüğü gün mü?""
									","
											Et il est très simple
d'abuser de ce pouvoir.
											L'année dernière par exemple,
le PDG d'une entreprise
											qui opère en tant que filtre
pour neuf millions de sites web,
											a décidé sous la pression populaire
											qu'un des sites dont il assure la gestion,
											une page web d'extrême-droite,
devait être bloquée.
											Il a envoyé un courriel privé
à ses collègues :
											« C'était une décision arbitraire.
											Je me suis levé du mauvais pied ce matin
											et j'ai décidé de les virer d'Internet. »
											Il a même admis que
											« personne ne devrait avoir ce pouvoir ».
											En réponse, l'un de ses employés
lui a demandé :
											« Internet est-il mort ce jour ? »
									",The case for a decentralized internet,Tamas Kocsis,10:00,"Internet,future,society,community,technology,computers,privacy,surveillance,social media,media,collaboration,web,encryption,activism"
"
","
","
",The case for a decentralized internet,Tamas Kocsis,10:00,"Internet,future,society,community,technology,computers,privacy,surveillance,social media,media,collaboration,web,encryption,activism"
