en,es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",A guerrilla gardener in South Central LA,Ron Finley,10:45,"agriculture,culture,food,garden,health,social change"
"
											I live in South Central.
											This is South Central:
											liquor stores,
											fast food,
											vacant lots.
									","
											Vivo en Centro Sur.
											Esto es Centro Sur:
											tiendas de licores,
											comida rápida,
											terrenos baldíos.
									","
											Eu moro em South Central.
											Isto é South Central:
											lojas de bebidas,
											comida rápida,
											terrenos vazios.
									","
											Güney merkezde yaşıyorum
											Burası Güney Merkez
											tekel bayiileri,
											fast food
											boş arsalar.
									","
											J'habite à South Central.
											Voilà South Central :
											des magasins de vins et spiritueux,
											des fast-foods,
											des terrains vagues.
									","
											Ich lebe in South Central.
											Das ist South Central:
											Spirituosenläden,
											Schnellrestaurants,
											Brachflächen.
									",A guerrilla gardener in South Central LA,Ron Finley,10:45,"agriculture,culture,food,garden,health,social change"
"
","
","
","
","
","
",A guerrilla gardener in South Central LA,Ron Finley,10:45,"agriculture,culture,food,garden,health,social change"
"
											So the city planners, they get together and they figure
											they're going to change the name South Central to make it represent something else,
											so they change it to South Los Angeles,
											like this is going to fix what's really going wrong in the city.
											This is South Los Angeles. (Laughter)
											Liquor stores,
											fast food,
											vacant lots.
									","
											Entonces los planificadores de la ciudad 
se reunieron y pensaron,
											vamos a cambiar el nombre de Centro Sur
para que represente algo más,
											así que lo cambiaron a Los Angeles Sur,
											como si esto arreglara lo que 
en realidad está mal en la ciudad.
											Este es Los Angeles Sur. (Risas)
											Tiendas de licores,
											comida rápida,
											terrenos baldíos.
									","
											Então, os urbanistas juntaram-se e decidiram
											mudar o nome ""South Central"" para tentar 
que represente outra coisa,
											então mudaram-no para ""South Los Angeles"",
											como se isso resolvesse o que está
realmente mal na cidade.
											Isto é South Los Angeles. (Risos)
											Lojas de bebidas,
											comida rápida,
											terrenos vazios.
									","
											Şimdi şehir planlamacılar, bir araya geldilar ve düşündüler
											Güney Merkez'in adını değiştirerek başka bir şeyin simgesi yapmayı,
											böylece adını Güney Los Angeles yaptılar,
											sanki bu şehirde yolunda gitmeyen ne varsa onu gerçekten düzeltecekmiş gibi.
											Burası Güney Los Angeles. (Gülüşmeler)
											Tekel bayiileri,
											fast food,
											boş arsalar.
									","
											Donc les urbanistes se retrouvent entre eux 
et ils décident
											de changer le nom de South Central 
pour lui donner une autre connotation.
											Donc ils changent le nom en South Los Angeles
											comme si ça allait résoudre les problèmes de la ville.
											Donc ça, c'est South Los Angeles. 
(Rires)
											Des magasins de vins et spiritueux,
											des fast-foods,
											des terrains vagues.
									","
											Die Stadtplaner treffen sich also und überlegten,
											den Namen South Central zu ändern,
damit er für etwas anderes steht,
											sie änderten ihn in South Los Angeles,
											als ob das etwas daran ändert, 
was in der Stadt falsch läuft.
											Das ist South Los Angeles. (Lachen)
											Spirituosenläden,
											Schnellrestaurants,
											Brachflächen.
									",A guerrilla gardener in South Central LA,Ron Finley,10:45,"agriculture,culture,food,garden,health,social change"
"
","
","
","
","
","
",A guerrilla gardener in South Central LA,Ron Finley,10:45,"agriculture,culture,food,garden,health,social change"
"
											Just like 26.5 million other Americans,
											I live in a food desert,
											South Central Los Angeles,
											home of the drive-thru and the drive-by.
											Funny thing is, the drive-thrus are killing more people than the drive-bys.
											People are dying from curable diseases
											in South Central Los Angeles.
											For instance, the obesity rate in my neighborhood
											is five times higher than, say, Beverly Hills,
											which is probably eight, 10 miles away.
									","
											Al igual que 26,5 millones 
de otros estadounidenses,
											vivo en un desierto de alimentos,
											Los Angeles Centro Sur,
											hogar de los lugares de comida 
para llevar y de comer en el auto.
											Lo curioso es que los lugares de comida para llevar
matan más gente que los de comida en el auto.
											La gente está muriendo de enfermedades curables
											en Los Angeles Centro Sur.
											Por ejemplo, la tasa de obesidad en mi vecindario
											es cinco veces mayor que, digamos, Beverly Hills,
											que está como a 15 km de distancia.
									","
											Tal como 26,5 milhões de americanos,
											moro num deserto alimentar,
											em South Central, Los Angeles,
											berço do ""drive thru""
e dos ""tiroteios de passagem"".
											O que é curioso é que o ""drive thru"" mata
mais pessoas do que os tiroteios de passagem.
											As pessoas estão a morrer de 
doenças curáveis
											em South Central, Los Angeles.
											Por exemplo, a taxa de obesidade 
no meu bairro
											é cinco vezes maior do que em Beverly Hills,
											que fica provavelmente a cerca de 
13, 16 km de distância.
									","
											Tıpkı 26,5 milyon diğer Amerikalı gibi,
											ben bir yemek çölünde yaşıyorum,
											Güney Merkez Los Angeles,
											arabaya sipariş ve arabadan silahlı saldırıların yurdu.
											İşin komik yanı, arabaya siparişler arabadan saldırılardan daha çok insan öldürüyor..
											İnsanlar tedavi edilebilir hastalıklardan ölüyorlar
											Güney Merkez Los Angeles'da.
											Örneğin, benim muhitimde obezite oranı
											beş kat daha yüksek, mesela, Beverly Hills'den,
											ki orası muhtemelen 12-16 km uzaktadır.
									","
											Tout comme 26,5 millions d'américains,
											je vis dans un désert alimentaire,
											South Central Los Angeles,
											pays du drive-in et des gangsters qui vous tirent dessus depuis leur voiture.
											Le plus drôle c'est que 
le drive-in tue plus de gens que ces voitures.
											Les gens meurent de maladies guérissables
											à South Central Los Angeles
											Par exemple, le taux d'obésité dans mon quartier
											est 5 fois plus élevé que, disons, Beverly Hills,
											qui se trouve à une quinzaine de kilomètres.
									","
											So wie 26,5 Millionen andere Amerikaner
											lebe ich in der Essens-Wüste
											South Central Los Angeles,
											das Zuhause des Drive-thrus und des Drive-bys.
											Das Komische ist, dass die Drive-thrus 
mehr Menschen töten als die Drive-bys.
											Menschen sterben in South Central Los Angeles
											an heilbaren Erkrankungen.
											Die Fettleibigkeitsrate in meinem Viertel
											ist z. B. fünf Mal höher als etwa in Beverly Hills,
											das circa 15 km entfernt ist.
									",A guerrilla gardener in South Central LA,Ron Finley,10:45,"agriculture,culture,food,garden,health,social change"
"
","
","
","
","
","
",A guerrilla gardener in South Central LA,Ron Finley,10:45,"agriculture,culture,food,garden,health,social change"
"
											I got tired of seeing this happening.
											And I was wondering, how would you feel
											if you had no access to healthy food,
											if every time you walk out your door you see the ill effects
											that the present food system has on your neighborhood?
											I see wheelchairs bought and sold
											like used cars.
											I see dialysis centers popping up like Starbucks.
											And I figured, this has to stop.
											So I figured that the problem is the solution.
											Food is the problem and food is the solution.
											Plus I got tired of driving 45 minutes round trip
											to get an apple that wasn't impregnated with pesticides.
									","
											Me canso de ver que esto pase.
											Y me pregunto, ¿cómo se sentirían
											si no tuvieran acceso a comida sana,
											y si cada vez que salen de casa 
ven los efectos dañinos
											que el sistema de comida actual 
tiene en su vecindario?
											Veo sillas de ruedas compradas y vendidas
											como autos usados.
											Veo centros de diálisis pululando como Starbucks.
											Y considero que esto debe parar.
											Considero que el problema es la solución.
											La comida es el problema y es la solución.
											Además ya me cansé de manejar 
45 minutos de ida y vuelta
											para comprar una manzana que no tenga pesticidas.
									","
											Cansei-me de ver isto acontecer.
											E questionei-me, como alguém se sentiria
											se não tivesse acesso a alimentos saudáveis,
											se cada vez que saísse de casa, 
visse os maus efeitos
											que o atual sistema alimentar 
tem no seu bairro?
											Vejo cadeiras de rodas compradas e vendidas
											tal como carros usados.
											Vejo centros de diálise a aparecer 
em toda parte, como o Starbucks.
											E pensei: ""Isto tem que parar.""
											E percebi que o problema era a solução.
											A comida é o problema e 
a comida é a solução.
											Mais, cansei-me de conduzir 
45 minutos, ida e volta,
											para conseguir uma maçã 
livre de pesticidas.
									","
											Buna seyirci kalmaktan bıktım.
											Ve merak ediyordum, siz nasıl hissederdiniz
											şayet sağlıklı yiyeceğe erişiminiz olmasaydı,
											şayet kapıdan dışarı adımınızı attığınız her sefer mevcut yiyecek sisteminin
											komşularınız üzerindeki olumsuz etkilerini görseydiniz?
											Ben tekerlekli sandalyelerin kullanılmış arabalar gibi
											alınıp satılışını görüyorum.
											Starbucks açılır gibi diyaliz merkezlerinin açıldığını görüyorum.
											Ve buna bir son vermek gerektiğini anladım.
											Böylece anladım ki sorun aynı zamanda çözüm.
											Sorun yiyecek ve çözüm yiyecek.
											Artı, böcek ilacı emdirilmemiş tek bir elma almak için,
											gidiş-dönüş 45 dakika araba kullanmaktan bıktım.
									","
											J'en ai eu marre de voir tout ça.
											Et je me suis demandé: 
« Comment vous sentiriez- vous
											si vous n'aviez pas accès à une nourriture saine ?
											Si à chaque fois que vous sortiez de chez vous, 
vous voyez les effets néfastes
											du système alimentaire actuel sur votre quartier ? »
											Je vois des chaises roulantes achetées et vendues
											comme des voitures d'occasions.
											Je vois des centres de dialyse 
qui poussent comme des champignons.
											Et je me dis qu'il faut que ça s'arrête.
											Je me suis rendu compte 
que le problème est la solution.
											La nourriture est le problème, 
et la nourriture est la solution.
											Et puis j'en ai marre 
de conduire 45 minutes aller-retour
											pour aller chercher 
une pomme non imprégnée de pesticides.
									","
											Ich konnte das nicht mehr mitansehen.
											Und ich fragte mich, wie Sie sich fühlen würden,
											wenn Sie keinen Zugang zu gesundem Essen hätten,
											wenn Sie jedes Mal, wenn Sie aus dem Haus gehen,
die negativen Auswirkungen sehen,
											die das bestehende Ernährungssystem 
auf Ihr Viertel hat.
											Ich erlebe, dass Rollstühle 
gekauft und verkauft werden
											wie Gebrauchtwagen.
											Ich sehe Dialysezentren emporschießen wie Starbucks.
											Und ich hab begriffen, dass das aufhören muss.
											Ich kapierte, dass das Problem die Lösung ist.
											Essen ist das Problem und Essen ist die Lösung.
											Außerdem hatte ich keine Lust mehr 
auf 45-Minuten-Rundfahrten,
											um einen Apfel zu bekommen, der 
nicht mit Pestiziden imprägniert ist.
									",A guerrilla gardener in South Central LA,Ron Finley,10:45,"agriculture,culture,food,garden,health,social change"
"
","
","
","
","
","
",A guerrilla gardener in South Central LA,Ron Finley,10:45,"agriculture,culture,food,garden,health,social change"
"
											So what I did, I planted a food forest in front of my house.
											It was on a strip of land that we call a parkway.
											It's 150 feet by 10 feet.
											Thing is, it's owned by the city.
											But you have to maintain it.
											So I'm like, ""Cool. I can do whatever the hell I want,
											since it's my responsibility and I gotta maintain it.""
											And this is how I decided to maintain it.
									","
											Lo que hice, fue plantar un bosque 
de alimentos frente a mi casa.
											En una franja de tierra que llamamos una jardinera.
											Es de 45 m x 3 m.
											El punto es, que pertenece a la ciudad.
											Pero uno tiene que mantenerla.
											Me dije, ""Bueno, puedo hacer 
lo que me venga en gana,
											dado que es mi responsabilidad 
y tengo que mantenerla"".
											Así fue como decidí mantenerla.
									","
											Então plantei uma floresta alimentar
em frente da minha casa.
											Foi num pedaço de terra 
chamado ""canteiro"".
											Mede 45 m por 3 m.
											Só que é propriedade municipal.
											Mas temos de fazer manutenção.
											Então disse:""Ótimo. Posso fazer 
o que quero,
											""já que a manutenção é da minha 
responsabilidade.""
											E foi assim que o decidi fazer.
									","
											Bu yüzden ne yaptım, evimin önüne bir yiyecek ormanı diktim.
											Kaldırım kenarı dediğimiz bir arsa şeridi üzerindeydi.
											45mt'ye 3mt. büyüklüğündeydi.
											Aslında oranın mülkiyeti şehre ait.
											Ama onu sizin korumanız gerekiyor.
											Bu nedenle ben de ""Harika. Canım ne isterse yapabilirim,
											çünkü onun sorumluluğu bende ve onu korumam gerekiyor"" diye düşündüm.
											Ve orayı korumaya böyle karar verdim.
									","
											Donc j'ai planté une forêt de légumes 
devant ma maison,
											sur un morceau de terrain le long d'une route.
											Ça fait 45 mètres sur 3.
											Le truc, c'est que ça appartient à la ville,
											mais c'est à toi de t'en occuper.
											Donc je me dis: 
« Pas de problèmes, je peux faire ce que je veux
											puisque c'est ma responsabilité 
et que je dois m'en occuper. »
											C'est donc comme ça que je vais m'en occuper.
									","
											Also pflanzte ich einen Essens-Wald vor meinem Haus.
											Es ist ein Stück Land, 
das wir Parkanlage nennen.
											Es ist 45 auf 3 Meter.
											Die Sache ist die, es gehört der Stadt.
											Aber man muss es pflegen.
											Ich denke also: ""Cool. Ich kann machen, was ich will,
											weil es meine Verantwortung ist 
und ich es in Stand halten muss.""
											Und ich entschied, es so in Stand zu halten.
									",A guerrilla gardener in South Central LA,Ron Finley,10:45,"agriculture,culture,food,garden,health,social change"
"
","
","
","
","
","
",A guerrilla gardener in South Central LA,Ron Finley,10:45,"agriculture,culture,food,garden,health,social change"
