en,es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",Are we filtering the wrong microbes?,Jessica Green,5:25,"TED Fellows,health,microbiology,science"
"
											Humans in the developed world
											spend more than 90 percent of their lives indoors,
											where they breathe in and come into contact
											with trillions of life forms invisible to the naked eye:
											microorganisms.
											Buildings are complex ecosystems
											that are an important source
											of microbes that are good for us,
											and some that are bad for us.
											What determines the types and distributions
											of microbes indoors?
											Buildings are colonized by airborne microbes
											that enter through windows
											and through mechanical ventilation systems.
											And they are brought inside
											by humans and other creatures.
											The fate of microbes indoors
											depends on complex interactions
											with humans,
											and with the human-built environment.
											And today, architects and biologists
											are working together
											to explore smart building design
											that will create
											healthy buildings for us.
									","
											Los humanos en el mundo desarrollado
											pasan más del 90% de sus vidas en edificios,
											donde respiran y entran en contacto
											con billones de formas de vida invisibles al ojo:
											microorganismos.
											Los edificios son ecosistemas complejos
											que son una fuente importante
											de microbios que son buenos para nosotros,
											y algunos que son malos para nosotros.
											¿Qué determina el tipo y la distribución
											de los microbios en nuestros edificios?
											Los edificios están colonizados por microbios aéreos
											que entran por las ventanas
											y a través de los sistemas mecánicos de ventilación.
											Y son llevados adentro
											por los humanos y otras criaturas.
											El destino de los microbios adentro
											depende de interacciones complejas
											con los humanos,
											y con el ambiente construido por ellos.
											Y ahora, arquitectos y biólogos
											están trabajando juntos
											para explorar diseños inteligentes
											que pueden crear
											edificios más sanos para nosotros.
									","
											No mundo desenvolvido os seres humanos
											passam mais de 90% das suas vidas em ambientes fechados,
											onde inalam e entram em contacto
											com biliões de formas de vida que são invisíveis a olho nú:
											microrganismos.
											Edifícios são ecossistemas complexos
											que representam uma fonte importante
											de micróbios que são benéficos para nós,
											e de alguns que nos fazem mal.
											O que determina os tipos e as distribuições
											de micróbios no interior?
											Os edifícios são colonizados por micróbios que são transportados pelo ar
											que entram pelas janelas
											e pelos sistemas de ventilação mecânica.
											E são trazidos para o interior
											por seres humanos e outros animais.
											O destino dos micróbios no interior
											depende de interacções complexas
											com seres humanos
											e com o ambiente construído pelo Homem.
											E actualmente, arquitectos e biólogos
											estão a trabalhar em conjunto
											para explorar designs inteligentes de construção
											que irão criar
											edifícios saudáveis para nós.
									","
											Gelişmiş dünyada insanlar
											hayatlarının %90ını kapalı alanlarda geçiriyor
											ve buralarda gözle görülemeyen milyonlarca yaşam biçimine
											temas ediyor ve bunları soluyor:
											mikroorganizmalar.
											Binalar karmaşık ekosistemlerdir
											bizim için yararlı
											ve zararlı olan
											mikroplar için yaşam alanıdırlar.
											Peki kapalı alanda yaşayan mikropların
											türlerini ve dağılımlarını ne etkiliyor?
											Binalar pencerelerden ve mekanik havalandırma sistemlerinden
											içeri sızıp havada üreyen
											mikroplar tarafından doludurlar
											Bazende içeriye insanlar
											ya da başka canlılar sayesinde girerler.
											Kapalı alandaki mikropların kaderi
											insanlar ve insa eliyle oluşturulmuş
											çevreyle
											girilen karmaşık etkileşimlere bağlıdır.
											Ve günümüzde, mimarlar ve biyologlar
											bizlere sağşıklı binalar oluşturacak
											akıllı inşa tasarımları
											oluşturmak için
											beraber çalışıyorlar.
									","
											Dans les pays développés, les êtres humains
											passent plus de 90% de leur vie en intérieur,
											où ils respirent et entrent en contact
											avec des milliards de formes de vie invisibles à l'oeil nu :
											des micro-organismes.
											Les bâtiments sont des écosystèmes complexes
											qui sont une source importante
											de microbes bons pour nous
											et de mauvais microbes.
											Qu'est-ce qui détermine les types et répartitions
											de microbes à l'intérieur ?
											Les bâtiments sont colonisés par des microbes en suspension
											qui entrent par les fenêtres
											et les systèmes de ventilation mécanique.
											Ils sont aussi transportés à l'intérieur
											par les humains et d'autres créatures.
											Le destin des microbes à l'intérieur
											dépend d'interactions complexes
											avec les humains
											et avec l'environnement construit par les humains.
											Aujourd'hui, des architectes et des biologistes
											travaillent ensemble
											pour explorer une conception intelligente des bâtiments
											qui créerait
											des bâtiments sains.
									","
											Menschen in der entwickelten Welt
											verbringen mehr als 90 Prozent ihres Lebens in Gebäuden,
											wo sie mit Billionen Lebensformen in Kontakt kommen,
											die mit bloßem Auge nicht zu sehen sind, und sie einatmen:
											Mikroorganismen.
											Gebäude sind komplexe Ökosysteme,
											die eine wichtige Quelle
											für Mikroben darstellen, die gut für uns sind,
											und manche, die schlecht für uns sind.
											Was bestimmt die Arten und die Verteilung
											von Mikroben in Gebäuden?
											Gebäude sind kolonisiert mit in der Luft befindlichen Mikroben,
											die durch die Fenster hineingelangen
											und über mechanische Belüftungssysteme.
											Und sie werden hineingebracht
											von Menschen und anderen Lebewesen.
											Das Schicksal von Mikroben in Gebäuden
											hängt ab von komplexen Interaktionen
											mit Menschen
											und mit der von Menschenhand geschaffenen Umwelt.
											Und heutzutage arbeiten Architekten
											und Biologen zusammen,
											um ein intelligentes Gebäudedesign zu entwerfen,
											das gesunde Gebäude
											für uns ermöglichen wird.
									",Are we filtering the wrong microbes?,Jessica Green,5:25,"TED Fellows,health,microbiology,science"
"
","
","
","
","
","
",Are we filtering the wrong microbes?,Jessica Green,5:25,"TED Fellows,health,microbiology,science"
"
											We spend an extraordinary amount of time
											in buildings
											that are extremely controlled environments,
											like this building here —
											environments that have mechanical ventilation systems
											that include filtering,
											heating and air conditioning.
											Given the amount of time that we spend indoors,
											it's important to understand
											how this affects our health.
											At the Biology and the Built Environment Center,
											we carried out a study in a hospital
											where we sampled air
											and pulled the DNA
											out of microbes in the air.
											And we looked at three different types of rooms.
											We looked at rooms that were mechanically ventilated,
											which are the data points in the blue.
											We looked at rooms that were naturally ventilated,
											where the hospital let us turn off the mechanical ventilation
											in a wing of the building
											and pry open the windows
											that were no longer operable,
											but they made them operable for our study.
											And we also sampled the outdoor air.
									","
											Pasamos una cantidad de tiempo extraordinaria
											en edificios
											que son ambientes extremadamente controlados,
											como este edificio aquí,
											ambientes que tienen sistemas mecánicos de ventilación
											que incluyen filtros,
											calentadores y acondicionadores.
											Dada la cantidad de tiempo que pasamos en edificios,
											es importante entender
											cómo esto afecta nuestra salud.
											En el Centro de Construcción Ambiental y Biología,
											hicimos un estudio en un hospital
											donde tomamos muestras de aire
											y extrajimos el ADN
											de los microbios del aire.
											Y comparamos tres diferentes tipos de habitaciones.
											Revisamos habitaciones mecánicamente ventiladas,
											que son los puntos en azul.
											Revisamos habitaciones ventiladas naturalmente
											donde el hospital nos permitió apagar la ventilación mecánica
											en un ala del edificio
											y poder abrir las ventanas
											que habían dejado de funcionar como ventanas,
											pero que se hicieron operables para nuestro estudio.
											Y también hicimos un muestreo del aire exterior.
									","
											Nós passamos uma extraordinária quantidade de tempo
											dentro de edifícios
											que são ambientes extremamente controlados
											como este edifício aqui —
											ambientes que possuem sistemas de ventilação mecânica
											que incluem filtração,
											aquecimento e ar condicionado.
											Tendo em conta a quantidade de tempo que passamos em ambientes fechados,
											é importante compreender
											como isto afecta a nossa saúde.
											No Centro de Biologia e Ambiente Construído,
											realizámos um estudo num hospital
											onde recolhemos amostras de ar
											e isolámos o ADN
											dos micróbios presentes no ar.
											E recorremos a três tipos de divisões diferentes.
											Observámos divisões mecanicamente ventiladas,
											que são os dados representados a azul.
											Observámos divisões com ventilação natural,
											em que o hospital nos deixou desligar o sistema de ventilação mecânica
											numa ala do edifício
											e abrir as janelas
											que já não eram utilizadas,
											mas que eles deixaram abrir para o nosso estudo.
											E também recolhemos amostras de ar do exterior.
									","
											Hepimiz sçok yüksek oranda bir zamanı
											tamamen kontrollü
											çevreler olan binalarda geçiriyoruz.
											Mesela şu bina —
											bu gibi çevrelerde filtreleme, ısıtma ve serinletme
											için kullanılan mekanik havalandırma
											sistemleri bulunmaktadır.
											Kapalı alanda geçirilen zamana baktığımızda,
											bunun sağlığımızı nasıl etkilediğini
											anlamak çok önemlidir.
											Biyoloji ve İnşa edilmiş Çevre Merkezinde
											bir hastanedeki havayı inceleyip
											havadaki mikropların
											DNAsını çıkardığımız
											bir çalışma gerçekleştirdik.
											Ve üç farklı türdeki odayı inceledik.
											Mekanik havalandırma sistemi olanlara baktık,
											buradan gelen veri maviyle gösteriliyor.
											Doğal yolla havalandırılan odalara baktık,
											bu odaları inceleyebilmemiz için
											hastane o binanın bir kanadının tamamındaki
											havalandırmayı kapatmamıza ve
											artık kullanılmayan pencereleri
											açmamıza izin verdi,
											Ayrıca dışarıdaki havayı da inceledik.
									","
											Nous passons un temps incroyable
											dans des bâtiments
											qui sont des environnements très contrôlés,
											comme celui-ci —
											des environnements qui possèdent des systèmes d'aération artificielle
											incluant la filtration de l'air,
											le chauffage et la climatisation.
											Etant donné le temps que l'on passe en intérieur,
											il est important de comprendre
											comment cela affecte notre santé.
											Au Centre de la Biologie et de l'Environnement de la Construction (Université de l'Oregon)
											nous avons mené une expérience dans un hôpital
											où nous avons prélevé de l'air
											et extrait l'ADN
											des microbes présents dans l'air.
											Et nous avons observé trois types de pièces différentes.
											Nous avons observé des pièces à aération artificielle
											qui sont marquées par les points bleus.
											Nous avons observé des pièces à aération naturelle,
											car l'hôpital nous a autorisés à éteindre la ventilation artificielle
											dans une aile du bâtiment
											et à rouvrir des fenêtres
											qui avaient été définitivement fermées.
											Mais ils les ont rendues utilisables pour notre étude.
											Enfin, nous avons aussi prélevé l'air extérieur.
									","
											Wir verbringen außerordentlich viel Zeit
											in Gebäuden,
											die extrem kontrollierte Umwelten sind,
											wie dieses Gebäude hier -
											Lebensumwelten, die mechanische Belüftungssysteme haben,
											die Filtersysteme beinhalten und
											Heizungs- und Klimaanlagen.
											In Anbetracht der Zeit, die wir in Gebäuden verbringen,
											ist es wichtig zu verstehen,
											welchen Einfluss dies auf unsere Gesundheit hat.
											Im Biology and the Built Environment Center
											haben wir eine Studie in einem Krankenhaus durchgeführt,
											bei der wir Luftproben
											und DNA von Mikroben in der Luft
											gesammelt haben.
											Und wir schauten uns drei verschiedene Arten von Räumen an.
											Wir untersuchten Räume, die mechanisch belüftet wurden
											und die durch die Punkte in Blau repräsentiert werden.
											Wir untersuchten Räume, die natürlich belüftet wurden,
											bei denen das Krankenhaus uns erlaubte, die mechanische Belüftung
											in einem Gebäudeflügel abzustellen
											und die Fenster aufzustemmen,
											die nicht länger funktionsfähig waren,
											aber sie machten sie für unsere Studie funktionsfähig.
											Und wir nahmen auch Proben der Außenluft.
									",Are we filtering the wrong microbes?,Jessica Green,5:25,"TED Fellows,health,microbiology,science"
"
","
","
","
","
","
",Are we filtering the wrong microbes?,Jessica Green,5:25,"TED Fellows,health,microbiology,science"
"
											If you look at the x-axis of this graph,
											you'll see that what we commonly want to do —
											which is keeping the outdoors out —
											we accomplished that with mechanical ventilation.
											So if you look at the green data points,
											which is air that's outside,
											you'll see that there's a large amount of microbial diversity,
											or variety of microbial types.
											But if you look at the blue data points,
											which is mechanically ventilated air,
											it's not as diverse.
											But being less diverse
											is not necessarily good for our health.
											If you look at the y-axis of this graph,
											you'll see that, in the mechanically ventilated air,
											you have a higher probability
											of encountering a potential pathogen,
											or germ,
											than if you're outdoors.
									","
											Si vemos el eje de las ""x"" de esta gráfica,
											verán que, lo que normalmente deseamos hacer,
											que es mantener el aire libre fuera de la habitación,
											se logra con ventilación mecánica.
											Así, si ven los puntos verdes,
											que representan el aire exterior,
											verán que hay una gran diversidad microbiana,
											o una gran variedad de clases de microbios.
											Pero si ven los puntos en azul,
											que es aire mecánicamente ventilado,
											no es tan diverso.
											Pero el ser menos diverso
											no es necesariamente bueno para nuestra salud.
											Si ven al eje de las ""y"" de la gráfica,
											verán que, en el aire mecánicamente ventilado,
											tenemos más probabilidad
											de encontrar un patógeno potencial,
											o gérmenes,
											que si estuvieras al aire libre.
									","
											Se olharem para o eixo do X deste gráfico
											irão ver que aquilo que nós naturalmente queremos fazer —
											ou seja, manter o ar exterior do lado de fora —
											conseguimos através da ventilação mecânica.
											Portanto se olharem para os pontos verdes
											que representam o ar do exterior,
											irão ver que existe uma grande variedade microbiológica,
											ou variedade de tipos microbianos.
											Mas se olharem para os pontos azuis,
											que representam o ar mecanicamente ventilado,
											não existe tanta diversidade.
											Mas sendo menos diverso
											não é necessariamente bom para a nossa saúde.
											Se olharem para o eixo do Y deste gráfico,
											irão constatar que, no ar mecanicamente ventilado,
											existe uma maior probabilidade
											de encontrar um potencial patogénico,
											ou germe,
											do que se estiverem no exterior.
									","
											Bu grafiğin x-eksenine bakarsanız,
											ne yapmak istediğimizi göreceksiniz —
											açık havayı dışarıda tutmak —
											bunu mekanik havalandırmayla başardık
											Yeşil noktaya bakarsanız,
											ki bu dışarıdaki havayı gösteriyor,
											burada yüksek oranda mikrop çeşitliliği olduğunu görürsünüz,
											yani mikrop türlerinin çeşitliliğini.
											Ama mavi veri noktalarına bakınca,
											ki bu da mekanik havalandırmanın havası,
											bu o kadar çeşitli değil.
											Ama daha az çeşitliliği olması
											sağlığımız için iyi demek değildir.
											Bu grafiğin y-eksenine baktığımızda,
											mekanik havalandırılmış havada
											potansiyel bir patojen ya da
											mikropla karşılaşma oranınızın
											daha yüksek
											olduğunu görürsünüz.
									","
											Si vous regardez l'axe des abscisses de ce graphique,
											vous verrez que ce que nous voulons généralement faire —
											s'isoler de l'extérieur —
											nous y sommes parvenus avec l'aération artificielle.
											Donc si vous regardez les points verts,
											qui est l'air extérieur,
											vous verrez que la diversité microbienne est importante,
											qu'il y a de nombreux types de microbes différents.
											Et si vous vous intéressez aux points bleus,
											l'air ventilé mécaniquement,
											il n'est pas aussi varié.
											Mais qu'il soit moins varié
											n'est pas nécessairement bon pour notre santé.
											Regardez l'axe des ordonnées,
											vous voyez que dans l'air ventilé artificiellement,
											le risque est plus important
											de rencontrer un pathogène potentiel
											ou un germe
											que si vous êtes dehors.
									","
											Wenn Sie sich die X-Achse dieses Graphen anschauen,
											dann sehen Sie, dass das, was wir im Allgemeinen erreichen wollen -
											also die Außenwelt draußen zu halten -
											mit Hilfe mechanischer Belüftung erreicht wurde.
											Wenn Sie sich die grünen Datenpunkte anschauen,
											die die Außenluft repräsentieren,
											dann sehen Sie, dass diese Luft eine große Menge von diversen Mikroben enthält,
											oder eine Vielfalt von mikrobischen Arten.
											Aber wenn Sie sich die blauen Datenpunkte anschauen,
											die mechanisch ventillierte Luft repräsentieren,
											dann gibt es weniger Diversität.
											Aber weniger Diversität
											ist nicht unbedingt gut für unsere Gesundheit.
											Wenn Sie sich die Y-Achse dieses Graphen anschauen,
											dann sehen Sie, dass man in der mechanisch ventillierten Luft
											eine höhere Wahrscheinlichkeit hat,
											mit potentiellen Pathogenen in Kontakt zu kommen,
											oder Krankheitserregern,
											als wenn man sich draußen aufhält.
									",Are we filtering the wrong microbes?,Jessica Green,5:25,"TED Fellows,health,microbiology,science"
"
","
","
","
","
","
",Are we filtering the wrong microbes?,Jessica Green,5:25,"TED Fellows,health,microbiology,science"
"
											So to understand why this was the case,
											we took our data
											and put it into an ordination diagram,
											which is a statistical map
											that tells you something
											about how related the microbial communities are
											in the different samples.
											The data points that are closer together
											have microbial communities that are more similar
											than data points that are far apart.
											And the first things that you can see from this graph
											is, if you look at the blue data points,
											which are the mechanically ventilated air,
											they're not simply a subset of the green data points,
											which are the outdoor air.
									","
											Para entender porqué sucede de este modo,
											tomamos nuestros datos
											y los pusimos en un diagrama ordinal,
											que es un mapa estadístico
											que nos dice algo
											acerca de la relación entre las comunidades de microbios
											en las diferentes muestras.
											Los puntos que están más cercanos
											tienen comunidades microbianas más parecidas
											que los puntos que están muy alejados.
											Y lo primero que se puede ver de esta gráfica
											es que, si vemos los puntos en azul,
											que representan aire mecánicamente ventilado,
											no son simplemente un subconjunto de los puntos verdes,
											que representan el aire ambiente.
									","
											Então para perceber o porquê,
											recolhemos a nossa informação
											e fizemos um diagrama de ordenadas,
											que consiste num mapa estatístico
											que nos transmite sobre
											como as comunidades microbianas estão relacionadas
											nas diferentes amostras.
											Os pontos que se encontram muito próximos
											possuem comunidades microbianas que são mais semelhantes
											do que os pontos que se encontram mais afastados.
											E as primeiras coisas que podemos observar através deste gráfico
											são, se olharem para os pontos azuis,
											que representam o ar mecanicamente ventilado,
											irão ver que eles não são simplesmente um subgrupo do conjunto de pontos verdes,
											que representam o ar do exterior.
									","
											Bu durumun nedenini anlamak için,
											bu veriyi aldık
											ve bir koordinasyon diyagramına yerleştirdik,
											bu istatistiksel bir haritadır
											ve size farklı hava numunelerindeki
											mikrop topluluklarının arasındaki ilişkiyi
											anlatır.
											Birbirine yakın olan veri noktaları
											birbirinden uzak beri noktalarındakilere oranla
											daha benzer olan mikrop topluluklanı gösteriyor.
											Ve bu grafikte göreceğiniz iilk şey
											mekanik havalandırmadan geçen havayı gösteren
											mavş veri noktalarına bakarsanız
											bunların dışarıdaki havayı gösteren yeşil veri noktalarının
											bir alt oluşumu olmadığını görürsünüz.
									","
											Alors, pour comprendre pourquoi c'est le cas,
											nous avons pris nos données
											et les avons entrées dans un diagramme d'ordination,
											ce qui est une carte statistique
											qui nous renseigne
											sur les relations entre les différentes populations microbiennes
											des différents échantillons.
											Les points qui sont proches les uns des autres
											ont des populations microbiennes plus semblables
											que les points éloignés les uns des autres.
											Et la première chose que vous pouvez remarquer dans ce graphique
											si vous regardez les points bleus,
											l'air ventilé artificiellement,
											est qu'ils ne sont pas un simple sous-ensemble des points verts,
											donc de l'air extérieur.
									","
											Um zu verstehen, warum dies der Fall war,
											übertrugen wir unsere Daten
											in ein Ordinationsdiagramm,
											bei dem es sich um eine statistische Abbildung handelt,
											die etwas darüber verrät,
											in welcher Beziehung die mikrobischen Stämme zueinander stehen
											in den verschiedenen Proben.
											Die Datenpunkte, die näher beieinander liegen,
											enthalten mikrobische Stämme, die einander ähnlicher sind
											als diejenigen in den Datenpunkten, die weit auseinander liegen.
											Und das erste, was Sie anhand dieses Graphen erkennen können,
											ist, wenn Sie sich die blauen Datenpunkte anschauen,
											die mechanisch ventillierte Luft repräsentieren,
											dann sind sie nicht einfach eine Untergruppe der grünen Punkte,
											die die Außenluft darstellen.
									",Are we filtering the wrong microbes?,Jessica Green,5:25,"TED Fellows,health,microbiology,science"
"
","
","
","
","
","
",Are we filtering the wrong microbes?,Jessica Green,5:25,"TED Fellows,health,microbiology,science"
"
											What we've found is that mechanically ventilated air
											looks like humans.
											It has microbes on it
											that are commonly associated with our skin
											and with our mouth, our spit.
											And this is because
											we're all constantly shedding microbes.
											So all of you right now
											are sharing your microbes with one another.
											And when you're outdoors,
											that type of air has microbes
											that are commonly associated with plant leaves and with dirt.
									","
											Lo que encontramos es que el aire mecánicamente ventilado
											se parece a los humanos.
											Contiene microbios
											que son comúnmente asociados con nuestra piel
											y con nuestra boca, nuestra saliva.
											Y esto es porque
											estamos constantemente esparciendo microbios.
											Así que todos ustedes están
											compartiendo sus microbios unos con otros.
											Y cuando están al aire libre,
											ese tipo de aire tiene microbios
											que están asociados comúnmente con las hojas de planta y polvo.
									","
											O que nós descobrimos é que o ar mecanicamente ventilado
											se assemelha aos seres humanos.
											Possui micróbios
											que estão naturalmente associados com a nossa pele
											e com a nossa boca, a nossa saliva.
											E isto acontece porque
											nós estamos constantemente a espalhar micróbios.
											Portanto todos vós neste momento
											estão a compartilhar os vossos micróbios uns com os outros.
											E quando estão no exterior,
											esse tipo de ar tem micróbios
											que estão associados com as folhas das plantas e com a terra.
									","
											Yani mekanik olarak filtrelenmiş hava
											insanlara benziyor.
											Üzerlerinde cildimiz,
											ağzımız ve tükrüğümüzle yakından alakalı
											mikroplar taşıyorlar.
											Ve bunun nedeni
											hepimizin devamlı olarak mikroplara ev sahipliği yapıyor olması.
											Yani şu anda hepiniz
											mikroplarınızı birbirinizle paylaşıyorsunuz.
											Ve dışarı çıktığınızda,
											oradaki havada bulunan
											mikroplar genellikle bitki ve toprakla yakından alakalı.
									","
											Nous nous sommes rendu compte que l'air ventilé artificiellement
											ressemble aux humains.
											Il contient des microbes
											qui sont généralement associés à notre peau
											et à notre bouche, notre salive.
											C'est parce que
											nous rejetons constamment des microbes.
											Donc là maintenant, vous êtes tous en train
											de partager vos microbes les uns avec les autres.
											Et quand vous êtes dehors
											l'air contient des microbes
											généralement liés aux feuilles des plantes et à la terre.
									","
											Wir haben herausgefunden, dass mechanisch ventillierte Luft
											wie Menschen aussieht.
											Es befinden sich Mikroben in ihr,
											die im Allgemeinen mit unserer Haut
											und unserem Speichel assoziiert werden.
											Und das ist so, weil wir
											ständig Mikroben abwerfen.
											Jeder von ihnen teilt also momentan
											seine Mikroben mit seinen Sitznachbarn.
											Und wenn Sie sich draußen aufhalten,
											dann enthält die Luft Mikroben,
											die im Allgemeinen mit Pflanzenblättern und Schmutz assoziiert werden.
									",Are we filtering the wrong microbes?,Jessica Green,5:25,"TED Fellows,health,microbiology,science"
