en,es,title,speaker,duration,tags
"
","
",My $500 house in Detroit — and the neighbors who helped me rebuild it,Drew Philp,13:43,"cities,infrastructure,United States,community,culture"
"
											In 2009, I bought a house
in Detroit for 500 dollars.
											It had no windows,
no plumbing, no electricity
											and it was filled with trash.
											The first floor held nearly
10,000 pounds of garbage,
											and that included the better part
of a Dodge Caravan,
											cut into chunks with a reciprocating saw.
									","
											En el 2009 compré una casa
en Detroit por 500 dólares.
											No tenía ventanas, ni cañerías, 
ni electricidad
											y estaba llena de basura.
											La planta baja estaba ocupada
con casi 5000 kilos de basura,
											y eso incluía una gran parte
de un Dodge Caravan,
											cortado en pedazos 
con una sierra recíproca.
									",My $500 house in Detroit — and the neighbors who helped me rebuild it,Drew Philp,13:43,"cities,infrastructure,United States,community,culture"
"
","
",My $500 house in Detroit — and the neighbors who helped me rebuild it,Drew Philp,13:43,"cities,infrastructure,United States,community,culture"
"
											(Laughter)
									","
											(Risas)
									",My $500 house in Detroit — and the neighbors who helped me rebuild it,Drew Philp,13:43,"cities,infrastructure,United States,community,culture"
"
","
",My $500 house in Detroit — and the neighbors who helped me rebuild it,Drew Philp,13:43,"cities,infrastructure,United States,community,culture"
"
											I lived nearly two years without heat,
											woke up out of a dead sleep
multiple times to gunshots,
											was attacked by a pack of wild dogs
											and ripped my kitchen cabinets
from an abandoned school
											as they were actively tearing
that school down.
									","
											Viví casi dos años sin calefacción,
											muchas veces los disparos me despertaron 
de un sueño profundo,
											fui atacado por una jauría 
de perros salvajes
											y arranqué mis muebles de cocina
de una escuela abandonada,
											ya que la estaban demoliendo activamente.
									",My $500 house in Detroit — and the neighbors who helped me rebuild it,Drew Philp,13:43,"cities,infrastructure,United States,community,culture"
"
","
",My $500 house in Detroit — and the neighbors who helped me rebuild it,Drew Philp,13:43,"cities,infrastructure,United States,community,culture"
"
											This, of course, is the Detroit
that your hear about.
											Make no mistake, it's real.
											But there's another Detroit, too.
											Another Detroit that's more hopeful,
											more innovative,
											and may just provide some of the answers
											to cities struggling to reinvent
themselves everywhere.
											These answers, however, do not
necessarily adhere to conventional wisdom
											about good development.
											I think Detroit's real strength
boils down to two words:
											radical neighborliness.
											And I wasn't able to see it myself
until I lived there.
									","
											Este es, por supuesto,
el Detroit del que escuchan hablar.
											No nos engañemos, es real.
											Pero también hay otro Detroit.
											Otro Detroit más esperanzado,
											más innovador,
											y que podría ofrecer algunas respuestas
											para las ciudades que luchan por
reinventarse en cualquier parte.
											Estas respuestas, sin embargo, no siempre
se adhieren a la sabiduría convencional
											sobre un buen desarrollo.
											Pienso que el verdadero punto fuerte 
de Detroit se reduce a dos palabras:
											vecindad radical.
											Y no fui capaz de verla por mí mismo
hasta que viví ahí.
									",My $500 house in Detroit — and the neighbors who helped me rebuild it,Drew Philp,13:43,"cities,infrastructure,United States,community,culture"
"
","
",My $500 house in Detroit — and the neighbors who helped me rebuild it,Drew Philp,13:43,"cities,infrastructure,United States,community,culture"
"
											About a decade ago,
											I moved to Detroit with no friends,
no job and no money,
											at a time when it seemed
like everyone else was moving out.
											Between 2000 and 2010,
											25 percent of the city's population left.
											This included about half
of the elementary-aged children.
											This was after six decades of decline.
											A city built for almost two million
was down to less than 800,000.
									","
											Hace una década
											me mudé a Detroit, sin tener amigos,
ni trabajo, ni dinero,
											en un momento en el que parecía
que todos se estaban mudando de ahí.
											Entre el 2000 y el 2010,
											el 25 % de la población 
de la ciudad se fue.
											Esto incluía más o menos la mitad
de los niños en edad escolar.
											Esto fue después de seis décadas 
de deterioro.
											Una ciudad hecha para unos dos millones 
se redujo a menos de 800 000.
									",My $500 house in Detroit — and the neighbors who helped me rebuild it,Drew Philp,13:43,"cities,infrastructure,United States,community,culture"
