en,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
"
											Thank you very much.
											Well, I would like
to start with testicles.
									","
											Muito obrigado.
											Bem, eu gostaria
de começar com testículos.
									","
											Çok teşekkür ederim.
											Konuya testislerle başlamak istiyorum.
									","
											Merci beaucoup.
											Eh bien, je voudrais
commencer par les testicules.
									",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
"
","
","
","
",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülme sesleri)
									","
											(Rires)
									",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
"
","
","
","
",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
"
											Men who sleep five hours a night
											have significantly smaller testicles
than those who sleep seven hours or more.
									","
											Homens que dormem 5 horas por noite
											têm testículos significativamente
mais pequenos
											do que os que dormem 7 ou mais horas.
									","
											Beş saat uyuyan erkeklerin
											en az yedi saat uyuyan erkeklere göre
bariz oranda daha küçük testisleri var.
									","
											Les hommes qui dorment
cinq heures par nuit
											ont des testicules nettement plus petits
que ceux qui dorment sept heures ou plus.
									",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
"
","
","
","
",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülme sesleri)
									","
											(Rires)
									",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
"
","
","
","
",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
"
											In addition, men who routinely sleep
just four to five hours a night
											will have a level of testosterone
											which is that of someone
10 years their senior.
											So a lack of sleep
will age a man by a decade
											in terms of that critical
aspect of wellness.
											And we see equivalent impairments
in female reproductive health
											caused by a lack of sleep.
									","
											Além disso, homens que normalmente
dormem apenas 4 a 5 horas por noite
											terão um nível de testosterona
											de alguém 10 anos mais velho.
											A falta de sono vai envelhecer
um homem uma década
											no aspeto crítico de bem-estar.
											E vemos alguns problemas equivalentes
na saúde reprodutiva feminina
											causados por falta de sono.
									","
											Ayrıca rutin olarak sadece
dört ile beş saat uyuyan erkeklerin
											testosteron düzeyleri
											kendilerinden 10 yaş
daha olgun biriyle aynı.
											Yani az uyku, bir erkeği
bu önemli sağlık açısından
											tam 10 yıl yaşlandırıyor.
											Az uyku nedeniyle meydana gelen
benzer bozuklukları
											kadın üreme sağlığında da görüyoruz.
									","
											En plus, les hommes qui dorment en moyenne
quatre à cinq heures par nuit
											auront le taux de testostérone
											d'un homme de 10 ans de plus.
											Un manque de sommeil vieillira
donc un homme d'une décennie
											du point de vue de cet aspect
essentiel du bien-être.
											On observe des déficiences similaires
pour la santé reproductive des femmes
											causées par un manque de sommeil.
									",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
"
","
","
","
",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
"
											This is the best news
that I have for you today.
									","
											Estas são as melhores notícias
que tenho para vocês hoje.
									","
											Bugün size vereceğim
en iyi haberler bunlar.
									","
											C'est la meilleure nouvelle
pour vous aujourd'hui.
									",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
"
","
","
","
",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülme sesleri)
									","
											(Rires)
									",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
"
","
","
","
",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
"
											From this point, it may only get worse.
											Not only will I tell you
about the wonderfully good things
											that happen when you get sleep,
											but the alarmingly bad things
that happen when you don't get enough,
											both for your brain and for your body.
									","
											Daqui para a frente, só pode piorar.
											Não só vos vou contar
as coisas fantásticas
											que acontecem quando dormimos,
											mas também as assustadoramente más que
acontecem quando não dormimos o suficiente
											quer para o cérebro, quer para o corpo.
									","
											Bu noktadan sonra, sadece kötüye gidiyor.
											Sadece uyuduğunuz zaman meydana gelen
harika şeyleri değil
											uyumadığınızda meydana gelen
endişe verici şeyleri de anlatacağım,
											hem beyin hem de vücudunuz üzerinde.
									","
											A partir de là, ça ne peut qu'empirer.
											Je ne vous raconterai pas que
les merveilleux avantages
											que vous obtenez pendant le sommeil,
											mais aussi toutes les conséquences
inquiétantes de ne pas dormir assez,
											tant pour votre cerveau
que pour votre corps.
									",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
"
","
","
","
",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
"
											Let me start with the brain
											and the functions of learning and memory,
											because what we've discovered
over the past 10 or so years
											is that you need sleep after learning
											to essentially hit the save button
on those new memories
											so that you don't forget.
											But recently, we discovered
that you also need sleep before learning
											to actually prepare your brain,
											almost like a dry sponge
											ready to initially soak up
new information.
											And without sleep,
the memory circuits of the brain
											essentially become
waterlogged, as it were,
											and you can't absorb new memories.
									","
											Vamos começar com o cérebro
											e as funções de aprendizagem e memória,
											porque o que descobrimos
nos passados cerca de 10 anos
											foi que precisamos de dormir
depois de aprender
											para conseguirmos gravar
aquelas memórias
											para não as esquecermos.
											Recentemente descobrimos que
também é preciso dormir antes de aprender
											para conseguirmos preparar o cérebro,
											quase como uma esponja seca
											pronta para absorver novas informações.
											E sem dormir,
os circuitos de memória do cérebro
											ficam essencialmente alagados
											e não conseguimos absorver novas memórias.
									","
											Beyinle başlayacağım
											ve öğrenme ve hafıza fonksiyonlarıyla
											çünkü yaklaşık son 10 yıldır
şunu keşfettik:
											Öğrenmenin ardından
											o yeni anıları kaydetmek için
uykuya ihtiyacımız var,
											sonra unutmamak için.
											Ancak son zamanlarda öğrenme
öncesinde de uyku gerektiğini keşfettik,
											beyninizi hazırlamak için,
											tıpkı kuru bir sünger gibi
yeni bilgiyi emmeye hazır.
											Uyku olmadan beynin hafıza devreleri
adeta suyla tıkanıyor
											ve yeni anılar emilemiyor.
									","
											Commençons par le cerveau
											et par les capacités d'apprentissage
et de mémorisation.
											Car nous avons découvert
ces dix dernières années
											que vous avez besoin
de dormir après avoir appris.
											C'est comme cliquer sur la touche
Enregistrer pour ces nouveaux souvenirs
											afin de ne pas les oublier.
											Récemment, nous avons découvert que
vous devez aussi dormir avant d'apprendre
											pour préparer votre cerveau,
											un peu comme une éponge sèche
											prête à absorber une nouvelle information.
											Sans le sommeil,
les circuits de la mémoire du cerveau
											sont dans l'absolu gorgés d'eau,
pour ainsi dire :
											vous ne pouvez pas assimiler
de nouveaux souvenirs.
									",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
"
","
","
","
",Sleep is your superpower,Matt Walker,19:18,"sleep,medicine,health,medical research,biology,neuroscience,brain,mind,human body,science,memory"
