en,fr,title,speaker,duration,tags
"
","
","To challenge the status quo, find a ""co-conspirator""",Ipsita Dasgupta,11:03,"innovation,collaboration,society,social change,future,potential,empathy,gender equality,humanity,invention"
"
											So I've been thinking about
how to explain this concept to you,
											and I've decided I'm just going to start
with something we all understand.
											To achieve great heights
or change the world,
											no matter how smart we are,
we all need people.
											And for conventional people,
											the universe seems to conspire
to make them successful.
											For the unconventional,
											I think we need something
that I like to call ""co-conspirators.""
									","
											J'ai réfléchi à comment
vous expliquer ce concept
											et j'ai décidé de commencer
avec une chose que nous comprenons tous.
											Pour atteindre des sommets
ou changer le monde,
											peu importe notre intelligence,
nous avons tous besoin de gens.
											Pour les gens ordinaires,
											l'univers semble conspirer
pour les faire réussir.
											Pour les gens atypiques,
											je pense que nous avons besoin
											de ce que j'appelle
des « co-conspirateurs ».
									","To challenge the status quo, find a ""co-conspirator""",Ipsita Dasgupta,11:03,"innovation,collaboration,society,social change,future,potential,empathy,gender equality,humanity,invention"
"
","
","To challenge the status quo, find a ""co-conspirator""",Ipsita Dasgupta,11:03,"innovation,collaboration,society,social change,future,potential,empathy,gender equality,humanity,invention"
"
											Co-conspirators are different
not because they're different themselves,
											but because of the people who need them.
											They tend to be people
who are willing to bend the rules —
											actually even break them sometimes —
											and challenge the status quo
											to stand beside someone
who is going against societal norms.
											I'm actually going to describe
an experience that I had
											that first crystallized the idea
of co-conspirators in my mind.
									","
											Les co-conspirateurs sont différents
non pas intrinsèquement,
											mais du fait des gens
qui ont besoin d'eux.
											Ce sont les gens qui sont prêts
à contourner les règles,
											parfois même à les enfreindre,
											et à remettre en cause le statu quo
											pour se tenir aux côtés de quelqu'un
allant à l'encontre des normes sociétales.
											Je vais vous décrire
une expérience que j'ai eue
											qui a cristallisé pour la première fois
											l'idée de co-conspirateurs
dans mon esprit.
									","To challenge the status quo, find a ""co-conspirator""",Ipsita Dasgupta,11:03,"innovation,collaboration,society,social change,future,potential,empathy,gender equality,humanity,invention"
"
","
","To challenge the status quo, find a ""co-conspirator""",Ipsita Dasgupta,11:03,"innovation,collaboration,society,social change,future,potential,empathy,gender equality,humanity,invention"
"
											In 2014,
											I was a corporate executive
with an American multinational in India,
											and we were actually faced
with an interesting problem:
											we didn't have enough
women in the workforce.
											And just to give you some context,
											27 percent of women work in India.
											If you look at most of Asia,
											that number is around 48 percent.
											So we knew the numbers were deplorable,
											and it was manifesting itself
in our own organization.
									","
											En 2014,
											j'étais cadre supérieur
dans une multinationale américaine en Inde
											et nous faisions face
à un problème intéressant :
											nous n'avions pas assez
de femmes dans nos effectifs.
											Pour vous situer,
											en Inde, 27% des femmes travaillent.
											Dans la majorité de l'Asie,
											ce chiffre est d'environ 48%.
											Nous savions que les chiffres
étaient déplorables
											et cela se manifestait
au sein de notre organisation.
									","To challenge the status quo, find a ""co-conspirator""",Ipsita Dasgupta,11:03,"innovation,collaboration,society,social change,future,potential,empathy,gender equality,humanity,invention"
"
","
","To challenge the status quo, find a ""co-conspirator""",Ipsita Dasgupta,11:03,"innovation,collaboration,society,social change,future,potential,empathy,gender equality,humanity,invention"
"
											So we decided — actually,
I'll just give you a quick example
											of a young engineer, a 25-year-old woman,
											who told us a great story
about her daily life,
											to just exemplify it for us.
											She said, ""As I walk out
of the house in the morning,
											I am running around
doing a bunch of chores,
											and my mother-in-law —
I live with my in-laws —
											is starting to get a little bit irritated,
											because she's going to be left
with all the housework to do.
											And then, as I get
back home in the evening,
											I've overshot the time I'm going
to be home by an hour or two at least,
											and by then, two of my biggest champions,
											my father-in-law and my husband,
											are also starting to get
a little bit irritated.
											And my mother-in-law is furious,
because she's taken care of everything
											that needs to be done.
											And through the middle of the day,
											I'm actually surrounded by men my age,
											and there's only one expectation
from them by society.
											It's to achieve in their careers
											and provide for
their families financially.
											How do you expect me
to bring this same level of enthusiasm,
											excitement and passion to the workplace?""
											And she was right.
									","
											Nous avons décidé —
je vais vous donner un exemple rapide
											d'une jeune ingénieure,
une femme de 25 ans,
											qui nous a raconté une histoire
de sa vie quotidienne
											pour nous illustrer cela.
											Elle a dit : « Quand je sors
de la maison le matin,
											je cours dans tous les sens,
faisant des tâches ménagères,
											et ma belle-mère —
je vis avec mes beaux-parents —
											est un peu irritée
											car je vais la laisser
avec toutes les tâches ménagères à faire.
											Puis, quand je rentre le soir,
											j'ai dépassé l'heure à laquelle
je devrais rentrer d'une heure ou deux,
											et là, mes deux plus grands soutiens,
											mon beau-père et mon mari,
											commencent aussi à s'irriter.
											Ma belle-mère est furieuse
											car elle s'est occupée
de tout ce qui doit être fait.
											Durant la journée,
											je suis entourée d'hommes de mon âge
											et la société n'attend
qu'une seule chose d'eux :
											qu'ils réussissent leur carrière
											et qu'ils subviennent financièrement
aux besoins de leur famille.
											Comment vous attendez-vous
à ce que j'ai autant d'enthousiasme,
											d'engouement et de passion au travail ? »
											Elle avait raison.
									","To challenge the status quo, find a ""co-conspirator""",Ipsita Dasgupta,11:03,"innovation,collaboration,society,social change,future,potential,empathy,gender equality,humanity,invention"
"
","
","To challenge the status quo, find a ""co-conspirator""",Ipsita Dasgupta,11:03,"innovation,collaboration,society,social change,future,potential,empathy,gender equality,humanity,invention"
"
											And I thought the women's
network volunteers
											came up with a great idea.
											They instituted a ""bring your
mother-in-law to work"" day.
											So we heralded a group of mothers-in-law
											and a few mothers into the office,
											and we took them to our R and D labs.
											We took them to the medical equipment
											that their daughters-in-law
were creating and building.
											And as we did, we described to them
what their daughters-in-law actually did:
											they impacted maternal mortality rates
and infant mortality rates.
											They brought them down.
											They identified complex diseases
											early enough to be able
to prevent and cure them.
											And then we took them to lunch.
											We gave them a lavish lunch
and thanked them for the role they played
											for freeing up a young woman
to work shoulder to shoulder with us
											to literally change the world.
									","
											Je me suis dit que les bénévoles
du réseau de femmes
											avaient eu une super idée.
											Elles ont institué une journée
											où vous amenez
votre belle-mère au travail.
											Nous avons annoncé qu'il y aurait
un groupe de belles-mères
											et quelques mères au bureau
											et nous les avons amenées
dans notre labo de R&amp;D.
											Nous leur avons montré le matériel médical
											que leurs belles-filles
concevaient et élaboraient.
											Ce faisant, nous leur avons décrit
ce que faisaient leurs belles-filles :
											elles influençaient les taux
de mortalité maternelle et infantile.
											Elles les réduisaient.
											Elles identifiaient des maladies complexes
											assez tôt pour pourvoir
les prévenir et les guérir.
											Puis, nous sommes allées déjeuner.
											Nous leur avons offert
un déjeuner somptueux
											et les avons remerciées pour leur rôle
											à offrir du temps à une jeune femme
pour qu'elle travaille avec nous
											pour changer le monde.
									","To challenge the status quo, find a ""co-conspirator""",Ipsita Dasgupta,11:03,"innovation,collaboration,society,social change,future,potential,empathy,gender equality,humanity,invention"
