en,es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
","
","A monkey that controls a robot with its thoughts. No, really.",Miguel Nicolelis,14:55,"brain,monkeys,neuroscience,science,technology,bioethics,mind,primates,biotech,cognitive science,prosthetics,design,disability,innovation,engineering,programming,invention,robots,bionics"
"
											The kind of neuroscience that I do and my colleagues do
											is almost like the weatherman.
											We are always chasing storms.
											We want to see and measure storms — brainstorms, that is.
											And we all talk about brainstorms in our daily lives,
											but we rarely see or listen to one.
											So I always like to start these talks
											by actually introducing you to one of them.
									","
											El tipo de neurociencia que hacemos mis colegas y yo
											es casi como de meteorólogo.
											Estamos siempre persiguiendo tormentas.
											Queremos ver y medir tormentas; tormentas de ideas, claro está.
											Todos hablamos de tormentas de ideas en nuestra vida cotidiana,
											pero rara vez vemos o escuchamos una.
											Por eso a mi me gusta comenzar siempre estas charlas
											presentando una.
									","
											O tipo de neurociência
que eu e os meus colegas fazemos
											é quase como o de um meteorologista.
											Estamos sempre à procura de tempestades.
											Queremos ver e medir tempestades
— tempestades cerebrais.
											Todos nós falamos de ""brainstorms""
no nosso dia-a-dia
											mas raramente vemos ou ouvimos uma.
											Gosto sempre de começar estas palestras
											apresentando-vos a uma delas.
									","
											Le genre de neurosciences à laquelle
mes collègues et moi nous nous consacrons,
											est presque comme le présentateur de la météo.
											On est à la recherche d'orages
en permanence.
											On veut voir et mesurer des orages — c'est-à-dire des orages de cerveau — ou <i>brainstorm<i>.
											Et on parle tous de <i>brainstorming <i>
											au quotidien, mais on en voit
ou en écoute rarement un.
											Alors j'aime bien commencer ces discours
											en en présentant un.
									</i></i></i></i>","
											Die Neurowissenschaft, die meine 
Kollegen und ich praktizieren
											ähnelt der Meteorologie.
											Wir suchen ständig nach Gewittern.
											Wir beobachten und messen 
Gewitter – Geistesblitze.
											Wir alle sprechen in unserem 
Alltagsleben über Geistesblitze,
											aber wir sehen oder hören selten einen.
											Ich beginne Vorträge gerne damit,
											Ihnen einen davon vorzustellen.
									","A monkey that controls a robot with its thoughts. No, really.",Miguel Nicolelis,14:55,"brain,monkeys,neuroscience,science,technology,bioethics,mind,primates,biotech,cognitive science,prosthetics,design,disability,innovation,engineering,programming,invention,robots,bionics"
"
","
","
","
","
","A monkey that controls a robot with its thoughts. No, really.",Miguel Nicolelis,14:55,"brain,monkeys,neuroscience,science,technology,bioethics,mind,primates,biotech,cognitive science,prosthetics,design,disability,innovation,engineering,programming,invention,robots,bionics"
"
											Actually, the first time we recorded more than one neuron —
											a hundred brain cells simultaneously —
											we could measure the electrical sparks
											of a hundred cells in the same animal,
											this is the first image we got,
											the first 10 seconds of this recording.
											So we got a little snippet of a thought,
											and we could see it in front of us.
									","
											La primera vez que registramos más de una neurona,
											100 células cerebrales, simultáneamente,
											pudimos medir las chispas eléctricas
											de 100 células del mismo animal.
											Esta es la primera imagen que conseguimos,
											los primeros 10 segundos de esta grabación.
											Tomamos un pequeño fragmento de un pensamiento,
											y lo pudimos ver al frente.
									","
											A primeira vez que gravámos
mais de um neurónio
											— uma centena de células cerebrais
simultaneamente —
											conseguimos medir os impulsos elétricos
											de uma centena de células
num mesmo animal.
											Esta é a primeira imagem que obtivemos,
											os primeiros 10 segundos de gravação.
											Tínhamos um pequeno
fragmento de um pensamento,
											e conseguimos vê-lo à nossa frente.
									","
											En fait, la première fois qu'on a enregistré
plus d'un neurone —
											une centaine de cellules cérébrales en même temps —
											on a pu mesurer les étincelles électriques
											d'une centaine de cellules dans le même animal,
											voici la première image qu'on a obtenue,
											les 10 premières secondes
de cet enregistrement.
											Donc on a obtenu un petit fragment de pensée,
											qu'on pouvait voir devant nos yeux.
									","
											Als wir erstmals mehr als 
ein Neuron aufgezeichnet haben –
											hundert Gehirnzellen gleichzeitig –
											konnten wir die elektrischen Entladungen
											von hundert Zellen 
bei einem Tier messen,
											das ist das erste Bild davon,
											die ersten 10 Sekunden dieser Aufnahme.
											Wir haben hier ein Gedankenbruchstück,
											das wir vor uns sehen konnten.
									","A monkey that controls a robot with its thoughts. No, really.",Miguel Nicolelis,14:55,"brain,monkeys,neuroscience,science,technology,bioethics,mind,primates,biotech,cognitive science,prosthetics,design,disability,innovation,engineering,programming,invention,robots,bionics"
"
","
","
","
","
","A monkey that controls a robot with its thoughts. No, really.",Miguel Nicolelis,14:55,"brain,monkeys,neuroscience,science,technology,bioethics,mind,primates,biotech,cognitive science,prosthetics,design,disability,innovation,engineering,programming,invention,robots,bionics"
"
											I always tell the students
											that we could also call neuroscientists some sort of astronomer,
											because we are dealing with a system
											that is only comparable in terms of number of cells
											to the number of galaxies that we have in the universe.
											And here we are, out of billions of neurons,
											just recording, 10 years ago, a hundred.
											We are doing a thousand now.
											And we hope to understand something fundamental about our human nature.
											Because, if you don't know yet,
											everything that we use to define what human nature is comes from these storms,
											comes from these storms that roll over the hills and valleys of our brains
											and define our memories, our beliefs,
											our feelings, our plans for the future.
											Everything that we ever do,
											everything that every human has ever done, do or will do,
											requires the toil of populations of neurons producing these kinds of storms.
									","
											Siempre les digo a los estudiantes
											que también podríamos considerar a los neurocientíficos como una especie de astrónomos,
											porque estamos tratando con un sistema
											que solo es comparable, en términos del número de células,
											con el número de galaxias en el universo.
											Y aquí estamos hace 10 años,
											grabando apenas un centenar de los miles de millones de neuronas.
											Ahora lo hacemos con un millar.
											Y esperamos entender algo fundamental sobre la naturaleza humana.
											Porque, si no lo sabían,
											todo lo que utilizamos para definir la naturaleza humana proviene de estas tormentas
											que ruedan por las colinas y valles de nuestro cerebro
											y definen nuestros recuerdos, nuestras creencias,
											nuestros sentimientos, nuestros planes para el futuro.
											Todo lo que hacemos,
											lo que alguna vez ha hecho, hace o hará todo ser humano,
											requiere del trabajo de conglomerados de neuronas que producen este tipo de tormentas.
									","
											Eu digo sempre aos estudantes
											que também podemos chamar
aos neurocientistas
											uma espécie de astrónomo,
											porque lidamos com um sistema
											que, em relação ao número de células,
											só é comparável ao número de galáxias
que temos no universo.
											Aqui estamos, entre milhares
de milhões de neurónios,
											há 10 anos, a gravar apenas
uma centena deles.
											Agora, estamos a gravar mil.
											Esperamos compreender algo fundamental
sobre a natureza humana.
											Porque, se ainda não sabem,
											tudo o que usamos para definir
a natureza humana vem destas tempestades,
											vem destas tempestades que percorrem
as montanhas e vales do nosso cérebro
											e definem as nossas memórias,
as nossas crenças
											os nossos sentimentos,
os nossos planos para o futuro,
											tudo o que fazemos.
											Tudo o que cada ser humano
já fez, faz ou irá fazer,
											necessita do trabalho incessante
de uma população de neurónios
											a produzir este tipo de tempestades.
									","
											Je dis tout le temps aux étudiants
											qu'on pourrait aussi appeler les neuro-scientifiques des astronomes d'une certaine sorte,
											parce qu'on a affaire à un système
											qui est uniquement comparable
en termes de nombre de cellules
											au nombre de galaxies dans l'univers.
											Et nous y voilà, enregistrant il y a 10 ans
											une centaine de neurones
sur les milliards qui existent.
											Maintenant, on en enregistre un millier.
											Et on espère comprendre quelque chose
de fondamental sur notre nature humaine.
											Parce que, au cas où vous ne le sauriez pas déjà,
											tout ce qu'on utilise pour définir ce qu'est
la nature humaine vient de ces orages,
											de ces orages qui éclatent sur les collines
et les vallées de nos cerveaux
											et définissent nos souvenirs, nos croyances,
											nos sentiments, nos plans pour le futur.
											Tout ce qu'on a fait jusqu'ici,
											tout ce que chaque être humain a fait, fait ou fera,
											nécessite le dur labeur de populations entières de neurones qui produisent ce genre d'orages.
									","
											Ich sage den Studenten,
											dass man Neurowissenschaftler 
auch Astronomen nennen könnte,
											denn es geht um ein System,
											dessen Anzahl an Zellen 
nur vergleichbar ist
											mit der Anzahl an 
Galaxien im Universum.
											Wir haben von Milliarden von Neuronen,
											vor 10 Jahren nur 100 aufgezeichnet.
											Jetzt erfassen wir 1.000.
											Wir hoffen, Wesentliches über 
die menschliche Natur zu erfahren.
											Vielleicht war Ihnen das 
bisher nicht bewusst,
											aber wir definieren die menschliche 
Natur ausschließlich über
											diese Stürme, die über die Hügel 
und Täler unseres Gehirns rollen
											und unsere Erinnerung, 
unsere Vorstellungen,
											unsere Gefühle, 
unsere Zukunftspläne.
											Alles was wir machen,
											alles was ein Mensch je
getan hat, tut oder tun wird,
											erfordert den Einsatz von Neuronenpopulationen, 
um diese Gewitter zu erzeugen.
									","A monkey that controls a robot with its thoughts. No, really.",Miguel Nicolelis,14:55,"brain,monkeys,neuroscience,science,technology,bioethics,mind,primates,biotech,cognitive science,prosthetics,design,disability,innovation,engineering,programming,invention,robots,bionics"
"
","
","
","
","
","A monkey that controls a robot with its thoughts. No, really.",Miguel Nicolelis,14:55,"brain,monkeys,neuroscience,science,technology,bioethics,mind,primates,biotech,cognitive science,prosthetics,design,disability,innovation,engineering,programming,invention,robots,bionics"
"
											And the sound of a brainstorm, if you've never heard one,
											is somewhat like this.
											You can put it louder if you can.
											My son calls this ""making popcorn while listening to a badly-tuned A.M. station.""
											This is a brain.
											This is what happens when you route these electrical storms to a loudspeaker
											and you listen to a hundred brain cells firing,
											your brain will sound like this — my brain, any brain.
											And what we want to do as neuroscientists in this time
											is to actually listen to these symphonies, these brain symphonies,
											and try to extract from them the messages they carry.
									","
											Y el sonido de una tormenta de ideas, si no han escuchado uno,
											es algo parecido a esto.
											Se puede poner más fuerte si quieren.
											Mi hijo llama a esto ""haciendo palomitas de maiz mientras se escucha una emisora AM mal sintonizada"".
											Esto es un cerebro.
											Esto es lo que sucede cuando se enrutan estas tormentas eléctricas a un altavoz
											y se escucha un centenar de neuronas disparando.
											Tu cerebro sonará así; mi cerebro, cualquier cerebro.
											Y lo que queremos hacer como neurocientíficos actualmente
											es, en efecto, escuchar estas sinfonías del cerebro,
											y tratar de extraer de ellas los mensajes que llevan.
									","
											O som de uma tempestade cerebral
— se nunca ouviram nenhuma —
											é parecido com isso.
											Podem aumentar o volume?
											(Crepitação)
											O meu filho chama-lhe:
											""Fazer pipocas a ouvir uma estação
de rádio mal sintonizada"".
											Isto é o cérebro.
											Ouvimos isto quando direcionamos
estas tempestades elétricas
											para um autofalante
											e ouvimos uma centena
de células cerebrais a disparar.
											O cérebro soa desta maneira
— o meu cérebro, qualquer cérebro.
											O que queremos fazer neste momento,
enquanto neurocientistas,
											é ouvir estas sinfonias,
estas sinfonias cerebrais,
											e tentar extrair delas
a mensagem que transportam.
									","
											Et le son d'un orage de cerveau, au cas où
vous n'en avez jamais entendu un,
											ça ressemble à ça.
											On peut monter le son si vous voulez.
											Mon fils appelle ça ""faire du popcorn en écoutant une station de radio grandes ondes mal réglée.""
											Ceci est un cerveau.
											Voici ce qui arrive quand on branche
ces orages électriques à des enceintes
											et qu'on écoute une centaine de cellules
du cerveau s'activer,
											votre cerveau va faire ce genre de bruit
— mon cerveau, n'importe quel cerveau.
											Et nous, neuroscientifiques,
ce qu'on veut faire à cet instant,
											c'est écouter ces symphonies,
ces symphonies de cerveau,
											et essayer d'en extraire
les messages qu'elles contiennent.
									","
											Der Klang eines Gehirnsturms, 
falls Sie noch keinen gehört haben,
											ist ungefähr so.
											Man kann es noch lauter drehen.
											Mein Sohn nennt das 
""Popcorn machen, wenn das Radio rauscht"".
											Das ist ein Gehirn.
											So klingen diese elektrischen Stürme 
über einen Lautsprecher.
											Sie hören die Entladung hunderter Gehirnzellen,
											so hört sich jedes Gehirn an.
											Als Neurowissenschaftler wollen wir uns
											diese Symphonien des Gehirns anhören,
											und ihre Botschaften herausfiltern.
									","A monkey that controls a robot with its thoughts. No, really.",Miguel Nicolelis,14:55,"brain,monkeys,neuroscience,science,technology,bioethics,mind,primates,biotech,cognitive science,prosthetics,design,disability,innovation,engineering,programming,invention,robots,bionics"
"
","
","
","
","
","A monkey that controls a robot with its thoughts. No, really.",Miguel Nicolelis,14:55,"brain,monkeys,neuroscience,science,technology,bioethics,mind,primates,biotech,cognitive science,prosthetics,design,disability,innovation,engineering,programming,invention,robots,bionics"
"
											In particular, about 12 years ago
											we created a preparation that we named brain-machine interfaces.
											And you have a scheme here that describes how it works.
											The idea is, let's have some sensors that listen to these storms, this electrical firing,
											and see if you can, in the same time that it takes
											for this storm to leave the brain and reach the legs or the arms of an animal —
											about half a second —
											let's see if we can read these signals,
											extract the motor messages that are embedded in it,
											translate it into digital commands
											and send it to an artificial device
											that will reproduce the voluntary motor wheel of that brain in real time.
											And see if we can measure how well we can translate that message
											when we compare to the way the body does that.
									","
											En particular, hace unos 12 años,
											creamos lo que llamamos interfaz cerebro-máquina.
											Aquí se ve un esquema que describe cómo funciona.
											La idea es tener unos sensores que escuchan estas tormentas, estos disparos eléctricos,
											y ver si se puede, en el mismo tiempo que tarda
											esta tormenta en dejar el cerebro y llegar a las piernas o los brazos de un animal,
											cerca de medio segundo,
											ver si podemos leer estas señales,
											extractar el mensaje motor que está inmerso en ellas,
											traducirlo a comandos digitales
											y enviarlo a un dispositivo artificial
											que reproduzca el impulso motor voluntario de ese cerebro en tiempo real.
											Ver si podemos medir qué tan bien podemos traducir ese mensaje
											comparado con la forma como lo hace el cuerpo.
									","
											Em particular, há cerca de 12 anos,
											criámos um modelo a que chamamos
interface homem-máquina.
											Temos aqui um esquema
que descreve como funciona.
											A ideia é ter sensores
que escutam estas tempestades,
											estes disparos elétricos,
											e ver se conseguimos,
											no mesmo tempo que essa tempestade
leva a sair do cérebro
											e a chegar às pernas
ou aos braços de um animal
											— cerca de meio segundo —
											ver se conseguimos ler esses sinais,
											extrair as mensagens motoras
que estão contidas neles,
											traduzi-las para comandos digitais
											e mandar para um aparelho artificial
											que vai reproduzir a roda motora voluntária
daquele cérebro em tempo real.
											E ver se podemos medir até que ponto
traduzimos bem essa mensagem
											em comparação com a maneira
como o corpo faz isso.
									","
											En particulier, il y a environ 12 ans,
											nous avons créé une préparation que nous avons appelée interfaces cerveau-machine.
											Et voici un schéma qui montre
comment ça marche.
											L'idée c'est d'avoir des senseurs qui écoutent
ces orages, ces incendies électriques,
											et voir si on peut, pendant le temps
que ça prend
											à cet orage pour quitter le cerveau
et atteindre les jambes ou les bras d'un animal
											— environ une demi-seconde —
											voir si on peut lire ces signaux,
											extraire les messages moteurs
qui y sont intégrés,
											les traduire en commandes digitales
											et les envoyer à un équipement artificiel
											qui reproduira la roue motrice volontaire
de ce cerveau en temps réel.
											Et voir si on peut mesurer la qualité
de la traduction de ce message
											en le comparant à la manière
dont le corps se comporte.
									","
											Vor etwa 12 Jahren schufen wir
											ein Präparat, das wir die Schnittstelle
von Gehirn und Maschine nannten.
											Dieses Schema beschreibt, wie es funktioniert.
											Die Sensoren sollen den Stürmen, 
dieser elektrischen Entladung, lauschen,
											und feststellen, ob man in der Zeit, 
die der Sturm braucht,
											um vom Gehirn zu den Beinen oder 
Armen eines Tieres zu gelangen –
											etwa eine halbe Sekunde –
											die Signale lesen kann,
											die enthaltenen motorischen 
Signale entnehmen,
											sie in digitale Befehle verwandeln
											und sie an ein Gerät senden kann,
											das die willkürliche Motorik 
des Gehirns in Echtzeit abbildet.
											Wir beobachten, wie gut wir 
das Signal übertragen können,
											im Vergleich zur 
körpereigenen Weise.
									","A monkey that controls a robot with its thoughts. No, really.",Miguel Nicolelis,14:55,"brain,monkeys,neuroscience,science,technology,bioethics,mind,primates,biotech,cognitive science,prosthetics,design,disability,innovation,engineering,programming,invention,robots,bionics"
