es,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",How the NSA betrayed the world's trust — time to act,Mikko Hypponen,19:18,"Internet,computers,global issues,security,technology,terrorism,surveillance,encryption"
"
											Quizá los dos más grandes inventos
											de nuestra generación
											son Internet y el teléfono móvil.
											Han cambiado el mundo.
											Sin embargo, en gran medida para nuestra sorpresa,
											también resultaron ser las herramientas perfectas
											para el estado de vigilancia.
											Resultó que la capacidad
											para recoger datos, información y conexiones
											de básicamente cualquiera de todos nosotros
											es exactamente lo que hemos escuchado
											a lo largo del verano a través de revelaciones y fugas
											de las agencias de inteligencia Occidentales,
											principalmente agencias de inteligencia de EE. UU.
											observando al resto del mundo.
									","
											Bizim neslin büyük ihtimalle
											en büyük iki keşfi
											internet ve cep telefonlarıdır.
											Onlar dünyayı değiştirdiler.
											Ancak şaşırtıcı şekilde, ikisinin
											izleme / gözetleme devleti için mükemmel araçlar
											olduğu da ortaya çıktı.
											Herhangi birimiz ya da hepimiz hakkında
											bilgi, data ya da bağlantıları izleyebilme
											becerilerini
											yaz boyunca yapılan
											açıklamalardan ve basına sızanlardan duyduk,
											batılı istihbarat kurumları,
											çoğunlukla Amerikan istihbarat kurumları,
											dünyanın geri kalanını gözetliyor.
									","
											The two most likely largest inventions
											of our generation
											are the Internet and the mobile phone.
											They've changed the world.
											However, largely to our surprise,
											they also turned out to be the perfect tools
											for the surveillance state.
											It turned out that the capability
											to collect data, information and connections
											about basically any of us and all of us
											is exactly what we've been hearing
											throughout of the summer
through revelations and leaks
											about Western intelligence agencies,
											mostly U.S. intelligence agencies,
											watching over the rest of the world.
									","
											Les deux plus grandes inventions
											de notre génération
											sont sans doute 
l'Internet et le téléphone portable.
											Elles ont changé le monde.
											Cependant,
à notre grande surprise,
											elles sont également devenues
les outils parfaits
											de la surveillance d’État.
											Il s'est avéré que la capacité
											à recueillir des données, des informations
et des connections
											sur, en gros, n'importe qui 
et nous tous
											est exactement 
ce que nous avons entendu
											tout l'été grâce aux révélations 
et aux fuites
											sur les agences de renseignement
occidentales,
											en particulier les agences
de renseignement étasuniennes,
											qui scrutent le monde entier.
									","
											Die zwei höchstwahrscheinlich 
größten Erfindungen
											unserer Generation
											sind das Internet und das Mobiltelefon.
											Sie haben die Welt verändert.
											Zu unserem Erstaunen jedoch
											haben sie sich als die perfekten Werkzeuge
											für den Überwachungsstaat entpuppt.
											Es hat sich herausgestellt, 
dass die Fähigkeit,
											Daten, Informationen und Verbindungen
											über grundsätzlich alles und jeden 
von uns zu sammeln,
											exakt das ist,
											was wir während dieses Sommers 
durch Enthüllungen und Lecks
											über westliche Geheimdienste erfahren haben,
											zumeist US-Geheimdienste,
											die über den Rest der Welt wachen.
									",How the NSA betrayed the world's trust — time to act,Mikko Hypponen,19:18,"Internet,computers,global issues,security,technology,terrorism,surveillance,encryption"
"
","
","
","
","
",How the NSA betrayed the world's trust — time to act,Mikko Hypponen,19:18,"Internet,computers,global issues,security,technology,terrorism,surveillance,encryption"
"
											Hemos oído acerca de esto a partir de las
											revelaciones del 6 de junio.
											Edward Snowden empezó a filtrar información,
											información secreta clasificada
											de las agencias de inteligencia de EE. UU.,
											y comenzamos a aprender sobre cosas como PRISM
											y XKeyscore y otros.
											Estos son ejemplos del tipo de programas
											que las agencias de inteligencia de EE. UU. ejecutan
											contra el resto del mundo.
									","
											Bunları ilk olarak 6 Haziran'da yayınlanan
											açıklamalardan duyduk.
											Edward Snowden, Amerikan İstihbarat Kurumlarının
											çok gizli olarak sınıflandırdığı
											bilgileri sızdırmaya başladı.
											Ve biz de PRISM , XKeyscore ve diğerlerini
											böylece öğrenmeye başladık.
											Bu tip programlar, şu anda Amerikan
											İstihbarat Kurumları'nın tüm dünyaya karşı
											yürüttüğü programların örnekleridir.
									","
											We've heard about these starting with the
											revelations from June 6.
											Edward Snowden started leaking information,
											top secret classified information,
											from the U.S. intelligence agencies,
											and we started learning about things like PRISM
											and XKeyscore and others.
											And these are examples of the kinds of programs
											U.S. intelligence agencies are running right now,
											against the whole rest of the world.
									","
											Nous en avons entendu
parler depuis
											les révélations du 6 juin.
											Edward Snowden a commencé 
à divulguer des informations,
											des informations classées
top secret,
											des agences de renseignement étasuniennes,
											et on a appris certaines choses comme PRISM
											et XKeyscore entre autres.
											Ce sont des exemples de 
types de programmes
											que les agences de renseignement étasuniennes
utilisent actuellement
											contre le reste de la planète.
									","
											Wir erfuhren hierüber erstmals
											durch die Enthüllungen vom 6. Juni.
											Edward Snowden fing an, 
Informationen,
											streng geheime Informationen,
											der US-Geheimdienste 
durchsickern zu lassen,
											und wir erfuhren von Dingen wie PRISM
											und XKeyscore und anderen.
											Und diese sind Beispiele 
für die Art von Programmen,
											die die US-Geheimdienste 
jetzt in diesem Moment
											gegen den ganzen Rest der Welt 
laufen lassen.
									",How the NSA betrayed the world's trust — time to act,Mikko Hypponen,19:18,"Internet,computers,global issues,security,technology,terrorism,surveillance,encryption"
"
","
","
","
","
",How the NSA betrayed the world's trust — time to act,Mikko Hypponen,19:18,"Internet,computers,global issues,security,technology,terrorism,surveillance,encryption"
"
											Y si echan la vista atrás a las previsiones
											de vigilancia de George Orwell,
											resulta que
											George Orwell fue optimista.
											(Risas)
											Ahora vemos a una escala mucho mayor
											un seguimiento de ciudadanos individuales
											que él no podría ni haber imaginado.
									","
											George Orwell'in gözlem hakkında yaptığı
											öngörüleri düşünecek olursanız,
											bayağı iyimser biri olduğu
											sonucuna varırsınız.
											(Kahkahalar)
											Biz şu anda onun hayal edebileceğinden
											çok daha fazla tekil vatandaşın
											izlendiğini görüyoruz.
									","
											And if you look back about the forecasts
											on surveillance by George Orwell,
											well it turns out that
											George Orwell was an optimist.
											(Laughter)
											We are right now seeing a much larger scale
											of tracking of individual citizens
											than he could have ever imagined.
									","
											Rappelons-nous des prédictions
											de George Orwell sur la surveillance.
											Il s'avère que
											George Orwell était optimiste.
											(Rires)
											Nous voyons désormais
une échelle bien plus grande
											de pistage des citoyens
											qu'il n'aurait pu imaginer.
									","
											Und wenn Sie zurückschauen 
auf die Vorhersagen
											von George Orwell bezüglich Überwachung,
											stellt sich heraus,
											dass George Orwell ein Optimist war.
											(Lachen)
											Heute sehen wir eine viel umfassendere
											Beobachtung einzelner Bürger,
											als er es sich jemals hätte vorstellen können.
									",How the NSA betrayed the world's trust — time to act,Mikko Hypponen,19:18,"Internet,computers,global issues,security,technology,terrorism,surveillance,encryption"
"
","
","
","
","
",How the NSA betrayed the world's trust — time to act,Mikko Hypponen,19:18,"Internet,computers,global issues,security,technology,terrorism,surveillance,encryption"
"
											Este es el desacreditado
											centro de datos de la NSA en Utah.
											Programado para abrir pronto,
											será un centro tanto de supercomputación
											como de almacenamiento de datos.
											Imaginen básicamente un gran salón
											lleno de discos duros para almacenar los datos
											que están recolectando.
											Es un edificio bastante grande.
											¿Cómo de grande? Bueno, les puedo dar los números
											140 000 m².
											Pero realmente eso no dice mucho.
											Tal vez es mejor imaginarla mediante una comparación.
											Piensen en la tienda de IKEA más grande
											en la que hayan estado.
											Esto es cinco veces mayor.
											¿Cuántos discos duros caben en una tienda IKEA?
											¿Verdad? Es bien grande.
											Estimamos que solo la factura de electricidad
											para el funcionamiento de este centro de datos
											será de decenas de millones de dólares al año.
											Y este tipo de vigilancia al por mayor
											significa que pueden recoger nuestros datos
											y mantenerlos básicamente para siempre,
											mantenerlos durante períodos prolongados de tiempo,
											mantenerlos por años, mantenerlos por décadas.
											Y esto abre un tipo completamente nuevo de riesgos
											para todos nosotros.
											¿Y qué es esto? Es una venta al por mayor
											de vigilancia generalizada para todo el mundo.
									","
											İşte Utah'daki adı kötüye çıkmış
											Ulusal Güvenlik Ajansı (NSA) veri depolama merkezi.
											Çok yakında açılacak.
											Hem veri depolama hem de
											bir süper-bilgisayar merkezi olacak.
											Basit olarak, içinde verilerin depolandığı
											sabit disklerle dolu
											kocaman bir salon hayal edebilirsiniz.
											Oldukça da büyük bir bina.
											Ne kadar mı büyük? Size rakamları söyleyeyim,
											140.000 metre kare.
											Bu rakam size pek bir şey ifade etmeyebilir.
											Kıyaslama ile hayal etmesi daha kolay olacak sanki.
											Daha önce gittiğiniz en büyük
											IKEA mağazasını düşünün.
											İşte bu bina onun beş katı büyüklüğünde.
											Bir IKEA mağazasına kaç tane sabit disk sığdırabilirsiniz ?
											Çok büyük, öyle değil mi ?
											Bu veri depolama merkezinin sadece elektrik faturasının
											yılda onlarca milyon dolar
											olacağını hesaplıyoruz.
											Bu kadar büyük çapta bir izleme,
											onların bilgilerimizi toplayabilecekleri,
											ve bu bilgileri sonsuza kadar,
											çok uzun yıllar boyunca
											saklayabilecekleri anlamına geliyor.
											İşte bu hepimiz için
											yeni türde riskler demek olacaktır.
											Bu, her şahsın gözlendiği
											geniş kapsamlı bir izlemedir.
									","
											And this here is the infamous
											NSA data center in Utah.
											Due to be opened very soon,
											it will be both a supercomputing center
											and a data storage center.
											You could basically imagine it has a large hall
											filled with hard drives storing data
											they are collecting.
											And it's a pretty big building.
											How big? Well, I can give you the numbers —
											140,000 square meters —
											but that doesn't really tell you very much.
											Maybe it's better to imagine it as a comparison.
											You think about the largest IKEA store
											you've ever been in.
											This is five times larger.
											How many hard drives can you fit in an IKEA store?
											Right? It's pretty big.
											We estimate that just the electricity bill
											for running this data center
											is going to be in the tens of millions of dollars a year.
											And this kind of wholesale surveillance
											means that they can collect our data
											and keep it basically forever,
											keep it for extended periods of time,
											keep it for years, keep it for decades.
											And this opens up completely new kinds of risks
											to us all.
											And what this is is that it is wholesale
											blanket surveillance on everyone.
									","
											Voici le tristement célèbre
											centre de données de la NSA
dans l'Utah.
											Il va ouvrir incessamment sous peu,
											et sera à la fois un centre de supercalculateurs,
											et un centre de stockage de données.
											On peut deviner qu'il y aura un grand couloir
											rempli de disques durs 
stockant les données
											qui sont recueillies.
											C'est un très grand bâtiment.
											De quelle taille ?
Je peux vous donner des chiffres —
											140 000 mètres carrés —
											mais ça ne vous parle pas vraiment.
											Ce sera peut-être plus facile de l'imaginer
en le comparant.
											Pensez au plus grand magasin IKEA
											où vous êtes allés.
											C'est cinq fois plus grand.
											Combien de disques durs 
peuvent tenir dans un magasin IKEA ?
											N'est-ce pas ? C'est énorme.
											Nous pensons que 
la facture d'électricité à elle seule
											pour le fonctionnement de ce centre,
											sera de plusieurs dizaines 
de millions de dollars par an.
											Ce type de surveillance de masse
											signifie qu'ils pourront recueillir nos données
											et les garder grosso modo pour toujours,
											les garder sur des longues périodes,
											les garder pendant des années,
pendant des décennies.
											Ça ouvre la porte à des types de risques 
radicalement nouveaux
											nous concernant tous.
											Il s'agit en fait de la surveillance
											généralisée de masse de tous les citoyens.
									","
											Und dies hier ist das berüchtigte
											NSA-Datenzentrum in Utah.
											Dies wird demnächst
											als Super-Rechenzentrum und
											als Datensammelstelle in Betrieb genommen.
											Sie können es sich weitgehend als
											große Halle vorstellen, 
die mit Festplatten gefüllt ist,
											auf denen die gesammelten Daten 
gespeichert werden.
											Und es ist ein ziemlich großes Gebäude.
											Wie groß? 
Naja, ich kann Ihnen die Zahlen nennen —
											140.000 Quadratmeter —
											aber das sagt Ihnen nicht wirklich viel.
											Vielleicht ist es besser, 
sich etwas Vergleichbares vorzustellen.
											Denken Sie einmal an den größten IKEA,
											in dem Sie jemals waren.
											Dies ist fünfmal so groß.
											Wie viele Festplatten passen in einen IKEA?
											Nicht wahr? Es ist ziemlich groß.
											Wir schätzen, 
dass allein die Stromrechnung
											für dieses Datenzentrum
											eine Höhe von zig Millionen Dollar
im Jahr betragen wird.
											Und diese Art der 
Massenüberwachung bedeutet,
											dass sie unsere Daten sammeln
											und im Prinzip für immer behalten können,
											für eine lange Zeitspanne,
											für mehrere Jahre, Jahrzehnte.
											Und dies eröffnet 
eine komplett neue Art
											von Gefahr für uns alle.
											Dies bedeutet, dass es sich um
											eine flächendeckende 
Massenüberwachung aller handelt.
									",How the NSA betrayed the world's trust — time to act,Mikko Hypponen,19:18,"Internet,computers,global issues,security,technology,terrorism,surveillance,encryption"
"
","
","
","
","
",How the NSA betrayed the world's trust — time to act,Mikko Hypponen,19:18,"Internet,computers,global issues,security,technology,terrorism,surveillance,encryption"
"
											Bueno, no exactamente todos,
											porque la inteligencia de EE. UU. solo tiene derecho legal
											para vigilar a los extranjeros.
											Pueden controlar los extranjeros
											cuando las conexiones de datos de extranjeros
											terminan en EE. UU. o pasan a través de EE. UU.
											Y monitorizar a los extranjeros no suena tan mal
											hasta que uno se da cuenta
											de que uno mismo es extranjero y Uds. son extranjeros.
											De hecho, el 96 % del planeta es extranjero.
									","
											Yani, aslında herkesin değil,
											çünkü Amerikan İstihbaratı'nın yalnızca
											yabancıları izlemek için yasal yetkisi bulunuyor.
											Yabancılara ait verileri
											yabancıların bağlantıları Amerika'ya geldiğinde ya da buradan
											geçerken takip edebilirler.
											Aslında yabancıları gözlemek , sizin de benim de
											bir yabancı olduğumuzu fark edene kadar
											kulağa çok da kötü gelmiyor.
											Aslında gezegenin yüzde 96'sı yabancıdır.
									","
											Well, not exactly everyone,
											because the U.S. intelligence only has a legal right
											to monitor foreigners.
											They can monitor foreigners
											when foreigners' data connections
											end up in the United States or pass
through the United States.
											And monitoring foreigners doesn't sound too bad
											until you realize
											that I'm a foreigner and you're a foreigner.
											In fact, 96 percent of the planet are foreigners.
									","
											Enfin, pas vraiment tout le monde
											car les renseignements américains
n'ont que le droit
											de surveiller les étrangers.
											Ils peuvent surveiller les étrangers
											lorsque les échanges de données
des étrangers
											finissent aux États-Unis ou y transitent.
											La surveillance des étrangers
n'a pas l'air si mal
											sauf si on prend conscience
											que je suis un étranger
et que vous êtes des étrangers.
											En fait, 96 % de la planète
sont des étrangers.
									","
											Nun, nicht gerade aller,
											weil die US-Geheimdienste lediglich
											Ausländer überwachen dürfen.
											Sie können Ausländer überwachen,
											wenn deren Daten
											in oder durch die Vereinigten Staaten 
transferiert werden.
											Und Ausländer zu überwachen 
klingt nicht allzu schlecht,
											bis Sie merken,
											dass Ich ein Ausländer bin 
und Sie ein Ausländer sind.
											Tatsächlich besteht die Welt 
zu 96% aus Ausländern.
									",How the NSA betrayed the world's trust — time to act,Mikko Hypponen,19:18,"Internet,computers,global issues,security,technology,terrorism,surveillance,encryption"
"
","
","
","
","
",How the NSA betrayed the world's trust — time to act,Mikko Hypponen,19:18,"Internet,computers,global issues,security,technology,terrorism,surveillance,encryption"
"
											(Risas)
									","
											(Kahkahalar)
									","
											(Laughter)
									","
											(Rires)
									","
											(Lachen)
									",How the NSA betrayed the world's trust — time to act,Mikko Hypponen,19:18,"Internet,computers,global issues,security,technology,terrorism,surveillance,encryption"
"
","
","
","
","
",How the NSA betrayed the world's trust — time to act,Mikko Hypponen,19:18,"Internet,computers,global issues,security,technology,terrorism,surveillance,encryption"
"
											¿Verdad?
									","
											Öyle değil mi ?
									","
											Right?
									","
											Pas vrai ?
									","
											Nicht wahr?
									",How the NSA betrayed the world's trust — time to act,Mikko Hypponen,19:18,"Internet,computers,global issues,security,technology,terrorism,surveillance,encryption"
"
","
","
","
","
",How the NSA betrayed the world's trust — time to act,Mikko Hypponen,19:18,"Internet,computers,global issues,security,technology,terrorism,surveillance,encryption"
"
											Así que esa vigilancia generalizada al por mayor es para todos nosotros,
											todos los que usan Internet y las telecomunicaciones.
									","
											Bu, herkes için,
											iletişim araçlarını veya internet kullanan herkes için
									","
											So it is wholesale blanket surveillance of all of us,
											all of us who use telecommunications and the Internet.
									","
											C'est donc la surveillance généralisée 
de masse de nous tous,
											nous tous qui utilisons 
des télécommunications et Internet.
									","
											Also ist es eine flächendeckende 
Massenüberwachung
											von uns allen, die wir 
Telekommunikation und Internet nutzen.
									",How the NSA betrayed the world's trust — time to act,Mikko Hypponen,19:18,"Internet,computers,global issues,security,technology,terrorism,surveillance,encryption"
"
","
","
","
","
",How the NSA betrayed the world's trust — time to act,Mikko Hypponen,19:18,"Internet,computers,global issues,security,technology,terrorism,surveillance,encryption"
