en,tr,fr,pt,title,speaker,duration,tags
"
","
","
","
",How I became part sea urchin,Catherine Mohr,6:15,"science,storytelling,human body,nature,life,humor,oceans,love,exploration"
"
											My story starts in the northern
Galapagos Islands,
											under 50 feet of water
and a big school of sharks.
											I'd been scuba diving with a group
of friends for about a week,
											and it had been glorious:
											manta rays, whale sharks,
											penguins and, of course,
hammerhead sharks.
											Today's dive was particularly tricky.
											The surge was terrible.
											You had to have your camera rig tight in
											and your arm out,
											because the surge kept
throwing you into the rocks
											while you're scanning up
for that beautiful photograph.
											It was going OK, until ...
											not OK.
											Something was terribly, terribly wrong.
											I pulled my hand back,
											and I had long, black sea urchin spines
											all the way through my gloves,
											which meant all the way through my hand.
									","
											Hikâyem kuzey Galapagos
Adaları'nde başlıyor,
											büyük bir köpek balığı sürüsü
ve 15 metre su altında.
											Bir haftalığına bir grup arkadaşımla
scuba dalışı yapıyorduk
											ve her şey harikaydı:
											yassı manta balıklar,
balina köpek balıkları,
											penguenler ve tabii ki
çekiç başlı köpek balıkları.
											O günkü dalış özellikle farklıydı.
											Akıntı çok kötüydü.
											Fotoğraf makineniz sıkıca bağlı
											ve kolunuz dışarıda olacaktı
											çünkü siz o harika resmi
yakalamaya çalışırken
											akıntı sizi sürekli kayalara sürüklüyordu.
											Her şey iyi gidiyordu, ta ki...
											iyi gitmeyene kadar.
											Yolunda olmayan korkunç bir şey vardı.
											Elimi bir geri çektim ki
											eldivenimin içinden geçmiş
											uzun, siyah denizkestanesi
dikenleriyle dolu,
											yani elimin içinden geçmişler.
									","
											Mon histoire démarre dans les îles
septentrionales des Galapagos,
											sous 15 mètres d'eau
et avec un banc de requins.
											Je faisais de la plongée avec des amis
depuis une semaine,
											et c'était fabuleux :
											il y avait des raies manta,
des requins baleines,
											des pingouins et bien sûr,
des requins-marteaux.
											La plongée du jour était
particulièrement complexe.
											Les courants étaient puissants.
											Il fallait vraiment protéger
son appareil photo
											avec un bras devant,
											car la marée nous projetait
sur les rochers
											alors qu'on cherchait des yeux
la photo parfaite.
											Tout allait bien...
											Jusqu'à ce que ça n'aille plus bien.
											Quelque chose n'allait vraiment,
vraiment pas.
											J'ai retiré ma main.
											Il y avait des longues épines
noires d'oursin
											qui avaient traversé mon gant,
											et donc, traversé ma main.
									","
											A minha história começa
nas Ilhas Galápagos,
											a 15 metros de profundidade
e um grande cardume de tubarões.
											Estava a fazer mergulho com um grupo
de amigos há uma semana
											e estava a ser fabuloso:
											arraias-mantas, tubarões-baleia,
											pinguins e claro, tubarões-martelo.
											O mergulho daquele dia
era especialmente complicado.
											As correntes eram fortes.
											Tínhamos que segurar
firmemente na câmara
											com o braço estendido
											porque a corrente
projetava-nos para as rochas
											enquanto procurávamos
fazer a fotografia perfeita.
											Estava tudo a correr bem, até que...
											deixou de correr bem.
											Havia qualquer coisa 
a correr muito mal.
											Encolhi o braço.
											Tinha picos de ouriços-do-mar
compridos e negros
											espetados na minha luva,
											ou seja, em toda a minha mão.
									",How I became part sea urchin,Catherine Mohr,6:15,"science,storytelling,human body,nature,life,humor,oceans,love,exploration"
"
","
","
","
",How I became part sea urchin,Catherine Mohr,6:15,"science,storytelling,human body,nature,life,humor,oceans,love,exploration"
"
											Now, this is bad.
											I mean, obviously when you have something
all the way through your hand,
											it's kind of bad anyway,
											but in this case, sea urchins
have a venom on them that,
											if you've ever tangled with them,
											you know that a sea urchin spine in you
gives you horrible, painful inflammation.
											But that wasn't even topmost
in my mind at this point.
											This did not look real.
											I could not believe that this was my hand.
									","
											İşte bu gerçekten kötüydü.
											Yani elbette elinizin içinden
ne geçerse geçsin
											her halükarda kötü
											ama benim durumumda
bu denizkestaneleri zehirliydi,
											bunu tecrübe eden bilecektir,
											denizkestanesi dikeni korkunç
ve acı veren bir inflamasyona yol açar.
											Ancak o anda aklımda bu yoktu.
											Gerçek değil gibiydi.
											Sanki o el benim elim değildi.
									","
											C'est une mauvaise nouvelle.
											Avoir la main transpercée,
											c'est déjà mauvais en soi.
											Mais en l’occurrence,
les oursins sécrètent un venin,
											et si vous en avez déjà croisé,
											vous savez que les épines d'oursins
causent des inflammations douloureuses.
											Mais ce n'était pas mon souci
prioritaire à ce moment précis.
											Ça ne semblait pas réel du tout.
											Je n'arrivais pas à croire
que c'était ma main.
									","
											Aquilo era mau.
											Obviamente, quando temos
qualquer coisa espetada na mão,
											é sempre mau.
											Mas, neste caso, os ouriços-do-mar
têm um veneno
											que, se já foram picados por eles,
											sabem que as picadelas dos ouriços
											provocam uma inflamação
terrível e dolorosa.
											Mas, naquela altura, nem foi isso
que me preocupou mais.
											Aquilo não parecia real.
											Não podia acreditar
que aquilo era a minha mão.
									",How I became part sea urchin,Catherine Mohr,6:15,"science,storytelling,human body,nature,life,humor,oceans,love,exploration"
"
","
","
","
",How I became part sea urchin,Catherine Mohr,6:15,"science,storytelling,human body,nature,life,humor,oceans,love,exploration"
"
											Now, in a crisis, I tend to disassociate
into, like, little scientists,
											and I start talking very analytically.
											All analysis was gone,
adrenaline brain kicked in,
											and I just yanked the spines out.
											I don't remember doing it.
											I just remember thinking, ""I can't
get my glove off with these in here.""
											I do remember taking the glove off
											and a big plume of black
coming up in front of my face.
											And biologist brain now shows up
and starts freaking out.
											""How could all that toxin
have gotten into that wound already?""
											Well, physicist brain then shows up
and very calmly explains,
											""No, no, no, we're at 50 feet,
											red wavelengths are attenuated.
											That's blood — not black.
											And sharks.
											So what are you gonna do?""
									","
											Panik anında kendi kendime
küçük bilim insanı rolüne bürünüp
											çok analitik bir şekilde konuşan biriyim.
											Ama tüm analiz kaybolmuştu,
beynim adrenalin kontrolüne girdi
											ve dikenleri çekip çıkardım.
											Bunu yaptığımı hatırlamıyorum bile.
											Tek hatırladığım, ''Bu dikenler
buradayken eldiveni çıkaramam.''
											Eldiveni çıkarışımı hatırlıyorum,
											çıkarır çıkarmaz büyük siyah
bir bulut belirdi gözümün önünde.
											Biyolog beynim devreye girdi
ve panik yapmaya başladı.
											''Bu kadar zehir
yaranın içine nasıl girdi?''
											Sonra da fizikçi beynim devreye girdi
ve sakince açıklama yaptı,
											''Hayır, 15 metre su altındayız,
											kırmızı ışık dalgası zayıflıyor.
											Bu gördüğün kan, siyah bir şey değil.
											Ve köpek balıkları.
											Şimdi ne yapacaksın?''
									","
											Dans une situation de crise, j'ai tendance
à me dissocier, comme les scientifiques,
											et à parler de manière analytique.
											Mais là, aucun sens analytique,
mon cerveau était plein d'adrénaline,
											je retirais les épines fébrilement.
											Je ne m'en souviens pas.
											Je me souviens penser que je ne pourrais
pas enlever mes gants avec ces épines.
											Je me souviens les avoir ôtés,
											et d'un nuage noir qui se répand
devant mon visage.
											Mon cerveau de biologiste est revenu
à la surface à ce moment, et j'ai paniqué.
											« Comment ces toxines avaient-elles pu
traverser la plaie si vite ? »
											Mon cerveau de physicienne
a pris le relais et expliqué calmement :
											« Non, non. On est à 15 mètres,
											ça atténue la lumière rouge.
											C'est du sang, ce n'est pas noir.
											Et les requins.
											Que vas-tu faire ? »
									","
											Numa crise, eu tenho a tendência
de dissociar, como os cientistas,
											e começar a falar de forma
muito analítica.
											Mas a análise desapareceu,
com o cérebro cheio de adrenalina.
											e eu arranquei os picos
febrilmente.
											Não me lembro de fazer isso.
											Só me lembro de pensar:
""Não posso tirar a luva com os picos"".
											Lembro-me de tirar a luva
											e de aparecer em frente da minha cara
uma grande nuvem preta.
											O meu cérebro de bióloga entra em cena
e começa a entrar em pânico.
											""Como é que aquelas toxinas todas
já entraram naquela ferida?""
											Então, entra em cena o cérebro de física
que explica muito calmamente:
											""Não, não. Estamos a 15 m de profundidade,
											""isso atenua a luz vermelha.
											""Aquilo é sangue, não é preto.
											""E tubarões.
											""O que é que vais fazer?""
									",How I became part sea urchin,Catherine Mohr,6:15,"science,storytelling,human body,nature,life,humor,oceans,love,exploration"
"
","
","
","
",How I became part sea urchin,Catherine Mohr,6:15,"science,storytelling,human body,nature,life,humor,oceans,love,exploration"
"
											Well, I cranked my cummerbund
down really hard over my hand,
											and I simply swam away.
											""Let's let that big old cloud of blood
dissipate a bit before we have to surface
											through all of these sharks.""
									","
											Kuşağımı elime sımsıkı bastırarak
											yavaşça yüzerek oradan uzaklaştım.
											''O büyük kan bulutu
köpek balıkları alanından
											kaybolana dek biraz bekleyeyim.''
									","
											J'ai serré ma ceinture
très fort sur ma main,
											et je me suis éloignée tout simplement.
											« Laissons ce nuage de sang se diluer,
avant de remonter à la surface
											à travers le banc de requins. »
									","
											Apertei a mão bem apertada 
com o meu cinto
											e nadei dali para fora.
											""Vamos deixar que aquela mancha de sangue
se dilua antes de subir à superfície
											""por entre todos aqueles tubarões"".
									",How I became part sea urchin,Catherine Mohr,6:15,"science,storytelling,human body,nature,life,humor,oceans,love,exploration"
"
","
","
","
",How I became part sea urchin,Catherine Mohr,6:15,"science,storytelling,human body,nature,life,humor,oceans,love,exploration"
"
											So when I did surface,
											my warm-blooded-mammal brain
											was in an absolute gibbering panic:
											""They don't feed when they're schooling.
They don't feed when they're schooling.
											All the way up.""
											And they didn't.
											So apparently, they have read
the same books that I have.
									","
											Yüzeye çıktığımda
											sıcak kanlı memeli beynim
											tam bir anlaşılmaz panik yaşıyordu:
											''Sürü hâlindeyken avlanmıyorlar.
Sürü hâlindeyken avlanmıyorlar.
											Tam yukarı çık.''
											Ve avlanmadılar.
											Görünen o ki onlar da
benimle aynı kitapları okumuşlar.
									","
											En remontant à la surface,
											mon cerveau de mammifère à sang chaud
											était dans un état de panique totale :
											« Ils ne se nourrissent pas quand ils sont
en groupe. Pas en groupe. Pas en groupe. »
											Jusqu'à la surface.
											Ils ne m'ont pas attaquée.
											Ils ont dû lire les mêmes
bouquins que moi.
									","
											Enquanto subia à superfície,
											o meu cérebro de mamífero
de sangue quente
											estava num estado de pânico total:
											""Eles não se alimentam
quando andam em cardumes.
											""Posso subir"".
											E não se atacaram.
											Pelos vistos, tinham lido
o mesmo livro que eu.
									",How I became part sea urchin,Catherine Mohr,6:15,"science,storytelling,human body,nature,life,humor,oceans,love,exploration"
