en,pt,fr,title,speaker,duration,tags
"
","
","
",Inside the black hole image that made history,Sheperd Doeleman,11:29,"science,astronomy,physics,collaboration,nature,technology,universe,visualizations,telescopes,space"
"
											Chris Anderson: Shep,
thank you so much for coming.
											I think your plane landed
literally two hours ago in Vancouver.
											Such a treat to have you.
											So, talk us through how do you get
from Einstein's equation to a black hole?
									","
											Chris Anderson: Shep,
muito obrigado por vires aqui.
											Acho que o teu voo aterrou
há duas horas em Vancouver.
											É um prazer ter-te aqui.
									","
											Chris Anderson : Shep,
merci beaucoup d'être venu.
											Je crois que vous avez atterri
à Vancouver il y a deux heures.
											Votre présence est un plaisir.
											Alors, comment fait-on pour passer
de l'équation d'Einstein à un trou noir ?
									",Inside the black hole image that made history,Sheperd Doeleman,11:29,"science,astronomy,physics,collaboration,nature,technology,universe,visualizations,telescopes,space"
"
","
","
",Inside the black hole image that made history,Sheperd Doeleman,11:29,"science,astronomy,physics,collaboration,nature,technology,universe,visualizations,telescopes,space"
"
											Sheperd Doeleman: Over 100 years ago,
											Einstein came up with this
geometric theory of gravity
											which deforms space-time.
											So, matter deforms space-time,
											and then space-time tells matter in turn
how to move around it.
											And you can get enough matter
into a small enough region
											that it punctures space-time,
											and that even light can't escape,
											the force of gravity
keeps even light inside.
									","
											Então, explica-nos como é que se passa
											de uma equação de Einstein
para um buraco negro?
											Sheperd Doeleman:
Há mais de cem anos,
											Einstein criou esta teoria geométrica
da gravidade que deforma o espaço-tempo.
											A matéria deforma o espaço-tempo,
											e o espaço-tempo diz à matéria
como se mover em torno dele.
											Podemos pôr matéria suficiente
numa região suficientemente pequena
											que perfura o espaço-tempo,
											e nem a luz consegue escapar.
											A força da gravidade,
até mantém a luz no interior.
									","
											S. Doeleman : Il y a plus de 100 ans,
											Einstein a imaginé cette théorie
géométrique de la gravité
											qui déforme l'espace-temps.
											La matière déforme l'espace-temps,
											puis l'espace-temps dit à la matière
comment se déplacer.
											Il est possible d'avoir assez de matière
dans une région assez petite
											afin que l'espace-temps soit percé
et que la lumière ne puisse s'échapper,
											que la gravité retienne même la lumière.
									",Inside the black hole image that made history,Sheperd Doeleman,11:29,"science,astronomy,physics,collaboration,nature,technology,universe,visualizations,telescopes,space"
"
","
","
",Inside the black hole image that made history,Sheperd Doeleman,11:29,"science,astronomy,physics,collaboration,nature,technology,universe,visualizations,telescopes,space"
"
											CA: And so, before that,
the reason the Earth moves around the Sun
											is not because the Sun
is pulling the Earth as we think,
											but it's literally changed
the shape of space
											so that we just
sort of fall around the Sun.
									","
											CA: E antes disso, a razão
de a Terra se mover em torno do Sol
											não é porque o Sol atraia a Terra
como nós pensamos,
											mas literalmente mudou
a forma do espaço
											de forma a que nós
caiamos em volta do Sol.
									","
											CA : Avant cela, ce qui fait que la Terre
tourne autour du Soleil
											n'est pas l'attraction du Soleil
comme nous le pensons,
											mais la forme modifiée de l'espace
											qui nous fait chuter autour du Soleil.
									",Inside the black hole image that made history,Sheperd Doeleman,11:29,"science,astronomy,physics,collaboration,nature,technology,universe,visualizations,telescopes,space"
"
","
","
",Inside the black hole image that made history,Sheperd Doeleman,11:29,"science,astronomy,physics,collaboration,nature,technology,universe,visualizations,telescopes,space"
"
											SD: Exactly, the geometry of space-time
											tells the Earth
how to move around the Sun.
											You're almost seeing a black hole
puncture through space-time,
											and when it goes so deeply in,
											then there's a point at which
light orbits the black hole.
									","
											SD: Sim, a geometria do espaço-tempo
											diz à Terra como se mover
em torno do Sol.
											Estamos quase a ver um buraco negro
a perfurar o espaço-tempo,
											e quando entra tão profundamente,
											há uma altura em que a luz
orbita o buraco negro.
									","
											SD : Oui, la géométrie de l'espace-temps
											dit à la Terre comment tourner
autour du Soleil.
											On voit presque le trou noir
percer l'espace-temps
											et s'il est extrêmement profond,
											il y a un point à partir duquel
la lumière orbite autour du trou noir.
									",Inside the black hole image that made history,Sheperd Doeleman,11:29,"science,astronomy,physics,collaboration,nature,technology,universe,visualizations,telescopes,space"
"
","
","
",Inside the black hole image that made history,Sheperd Doeleman,11:29,"science,astronomy,physics,collaboration,nature,technology,universe,visualizations,telescopes,space"
"
											CA: And so that's, I guess,
is what's happening here.
											This is not an image,
											this is a computer simulation
of what we always thought,
											like, the event horizon
around the black hole.
									","
											CA: Então, suponho,
é o que acontece aqui.
											Isto não é uma imagem,
											é uma simulação de um computador
do que sempre pensámos ser
											o horizonte dos acontecimentos
em volta de um buraco negro.
									","
											CA : C'est donc ça, je suppose,
qui se passe ici.
											Ce n'est pas une image,
											il s'agit d'une simulation
de ce que nous avons toujours pensé
											comme étant l'horizon des événements
autour du trou noir.
									",Inside the black hole image that made history,Sheperd Doeleman,11:29,"science,astronomy,physics,collaboration,nature,technology,universe,visualizations,telescopes,space"
"
","
","
",Inside the black hole image that made history,Sheperd Doeleman,11:29,"science,astronomy,physics,collaboration,nature,technology,universe,visualizations,telescopes,space"
