en,es,tr,fr,title,speaker,duration,tags
"
","
","
","
",Can we create new senses for humans?,David Eagleman,20:34,"Senses,brain,technology,blindness"
"
											We are built out of very small stuff,
											and we are embedded in
a very large cosmos,
											and the fact is that we are not
very good at understanding reality
											at either of those scales,
											and that's because our brains
											haven't evolved to understand 
the world at that scale.
									","
											Estamos hechos de cosas muy pequeñas,
											e inmersos en un gran cosmos,
											y no entendemos bien la realidad
											de ninguna de esas escalas,
											y eso se debe a que el cerebro
											no ha evolucionado para entender 
el mundo en esa escala.
									","
											Bizler çok küçük şeylerden meydana geldik
											ve büyük bir evrenin içine yerleştirildik.
											Gerçek şu ki, bizler bu iki ölçekteki
											gerçekliği de anlayamıyoruz;
											çünkü beyinlerimiz henüz dünyayı
											bu ölçekte anlayacak kadar gelişmedi.
									","
											Nous sommes composés
de toutes petites choses,
											et nous sommes intégrés
dans un très grand cosmos,
											et le fait est que nous ne comprenons pas
très bien la réalité
											à aucune de ces échelles
											et c'est parce que nos cerveaux
											n'ont pas évolué pour comprendre
le monde à cette échelle.
									",Can we create new senses for humans?,David Eagleman,20:34,"Senses,brain,technology,blindness"
"
","
","
","
",Can we create new senses for humans?,David Eagleman,20:34,"Senses,brain,technology,blindness"
"
											Instead, we're trapped on this
very thin slice of perception
											right in the middle.
											But it gets strange, because even at 
that slice of reality that we call home,
											we're not seeing most
of the action that's going on.
											So take the colors of our world.
											This is light waves, electromagnetic
radiation that bounces off objects
											and it hits specialized receptors
in the back of our eyes.
											But we're not seeing
all the waves out there.
											In fact, what we see
											is less than a 10 trillionth
of what's out there.
											So you have radio waves and microwaves
											and X-rays and gamma rays
passing through your body right now
											and you're completely unaware of it,
											because you don't come with
the proper biological receptors
											for picking it up.
											There are thousands
of cell phone conversations
											passing through you right now,
											and you're utterly blind to it.
									","
											En cambio, estamos atrapados en esta
rebanada muy delgada de percepción
											justo en el medio.
											Pero es extraño, porque incluso en esa
rebanada de realidad que llamamos hogar,
											no vemos gran parte de 
la acción que ocurre.
											Veamos los colores del mundo.
											Estas son ondas de luz, radiación 
electromagnética que rebota en los objetos
											y golpea receptores especializados
en la parte posterior de los ojos.
											Pero no vemos todas 
las ondas que existen.
											De hecho, vemos
											menos de una diez billonésima
parte de lo que existe.
											Hay ondas de radio, microondas
											rayos X y rayos gamma que atraviesan 
nuestros cuerpos ahora mismo
											y no somos conscientes de eso,
											porque no tenemos los receptores 
biológicos adecuados
											para detectarlos.
											Hay miles de conversaciones 
de teléfonos móviles
											y estamos completamente ciegos a eso.
											Pero no es que estas cosas
sean inherentemente invisibles.
									","
											Bunun yerine, bizler tam ortada duran
											bu çok dar algı dilimine hapsedildik.
											Daha da tuhafı, ev dediğimiz
gerçeklik diliminde bile
											gerçekleşen pek çok olayı göremiyoruz.
											Dünyamızdaki renkleri ele alalım.
											Bunlar, nesnelerden seken ve gözlerimizin
arkasındaki özel alıcılara çarpan
											ışık dalgaları, elektromanyetik ışınımlar.
											Ancak biz buradaki
bütün dalgaları göremiyoruz.
											Aslında gördüğümüz,
											burada bulunanın
10 trilyonda birinden daha azı.
											Şu an radyo dalgaları, mikrodalgalar,
											X-ray ışınları ve gama ışınları
vücudunuzdan geçiyor
											ve sizin bundan hiç haberiniz olmuyor;
											çünkü bunları görmek için gereken
biyolojik alıcılarla doğmadınız.
											Şu an vücudunuzdan geçen
											binlerce telefon konuşması var
											ve siz hiçbirini fark etmiyorsunuz.
									","
											Au lieu de cela, nous sommes réduits
à une fente très fine de perception
											en plein milieu.
											Ce qui est bizarre est que 
même dans cette tranche de réalité,
											nous ne voyons pas la majorité
de ce qu'il se passe.
											Considérez les couleurs de notre monde.
Ce sont des vagues de lumières,
											des radiations électromagnétiques
qui rebondissent sur les objets
											et frappent des récepteurs spécialisés
à l'arrière de nos yeux.
											Mais nous ne voyons pas les vagues.
											En fait, ce que nous voyons
											représente moins d'un billionième
de ce qu'il y a.
											Il y a des ondes radio
et des micro-ondes
											et des rayons X et gamma
qui traversent actuellement notre corps
											et vous l'ignorez totalement,
											car vous n'avez pas les récepteurs
biologiques adéquats
											pour les percevoir.
											Il y a des milliers
de conversations téléphoniques
											qui vous traversent en ce moment,
											et vous y êtes complètement aveugle.
									",Can we create new senses for humans?,David Eagleman,20:34,"Senses,brain,technology,blindness"
"
","
","
","
",Can we create new senses for humans?,David Eagleman,20:34,"Senses,brain,technology,blindness"
"
											Now, it's not that these things
are inherently unseeable.
											Snakes include some infrared
in their reality,
											and honeybees include ultraviolet
in their view of the world,
											and of course we build machines
in the dashboards of our cars
											to pick up on signals
in the radio frequency range,
											and we built machines in hospitals
to pick up on the X-ray range.
											But you can't sense
any of those by yourself,
											at least not yet,
											because you don't come equipped
with the proper sensors.
									","
											Las serpientes perciben rayos infrarojos
											las abejas rayos ultravioletas,
											y, claro, construímos máquinas 
en los tableros de nuestros autos
											para capturar señales en el 
rango de frecuencias de radio,
											y construímos máquinas en hospitales 
para capturar rayos X.
											Pero no podemos percibir esto solos,
											al menos no todavía,
											porque no venimos equipados 
con los sensores adecuados.
									","
											Dediklerim doğası gereği
görünmez olan şeyler değiller.
											Yılanlar çevrelerini algılamak için
bazı kızılötesi ışınlara sahiptir,
											arılar dünyayı
morötesi ışınlarla görür
											ve bizler araba göstergesinde
radyo frekansı aralığındaki
											sinyalleri algılayan
makineler yapıyoruz.
											Hastanelerde X-ray ışınlarını
algılayan araçlar yapıyoruz.
											Fakat bunların hiçbirisini
kendiniz hissedemezsiniz,
											en azından henüz değil,
											çünkü uygun algılayıcılarla
donatılı değilsiniz.
									","
											Ce n'est pas que les choses
sont intrinsèquement invisibles.
											Les serpents incluent des infra-rouges
dans leur réalité,
											et les abeilles incluent des ultraviolets
dans leur vision du monde,
											et nous construisons des machines
dans nos tableaux de bord
											de voiture qui captent des signaux
de la gamme des ondes radio,
											et il y a dans les hôpitaux, des machines
qui captent les rayons X.
											Mais vous ne pouvez pas
les percevoir vous-mêmes,
											en tout cas pas encore,
											parce que vous n'êtes pas équipés
des capteurs adéquats.
									",Can we create new senses for humans?,David Eagleman,20:34,"Senses,brain,technology,blindness"
"
","
","
","
",Can we create new senses for humans?,David Eagleman,20:34,"Senses,brain,technology,blindness"
"
											Now, what this means is that
our experience of reality
											is constrained by our biology,
											and that goes against
the common sense notion
											that our eyes and our ears
and our fingertips
											are just picking up
the objective reality that's out there.
											Instead, our brains are sampling
just a little bit of the world.
									","
											Esto significa que nuestra 
experiencia de la realidad
											se ve limitada por nuestra biología,
											y eso va en contra de la noción 
del sentido común
											de que la vista, el oído, el tacto
											apenas percibe la realidad 
objetiva circundante.
											En cambio, el cerebro muestra
solo una parte del mundo.
									","
											Bu demek oluyor ki, gerçeklik deneyimimiz
											biyolojik yapımızla kısıtlanmış durumda.
											Söylediklerim;
gözlerimizin, kulaklarımızın,
											parmak uçlarımızın değişmez gerçekliği
											algıladığını savunan düşünceye aykırıdır.
											Bunun yerine, beyinlerimiz dünyanın
yalnızca küçük bir kısmını örnekliyor.
									","
											Cela signifie que
notre expérience de la réalité
											est limitée par notre biologie,
											et cela va contre l'idée reçue
											que nos yeux, nos oreilles, nos doigts
											perçoivent l'entière réalité objective
qui nous entoure.
											Nos cerveaux font plutôt un échantillon
d'un petit peu du monde.
									",Can we create new senses for humans?,David Eagleman,20:34,"Senses,brain,technology,blindness"
"
","
","
","
",Can we create new senses for humans?,David Eagleman,20:34,"Senses,brain,technology,blindness"
"
											Now, across the animal kingdom,
											different animals pick up
on different parts of reality.
											So in the blind
and deaf world of the tick,
											the important signals
are temperature and butyric acid;
											in the world of the black ghost knifefish,
											its sensory world is lavishly colored
by electrical fields;
											and for the echolocating bat,
											its reality is constructed
out of air compression waves.
											That's the slice of their ecosystem
that they can pick up on,
											and we have a word for this in science.
											It's called the umwelt,
											which is the German word
for the surrounding world.
											Now, presumably, every animal assumes
											that its umwelt is the entire
objective reality out there,
											because why would you ever stop to imagine
											that there's something beyond
what we can sense.
											Instead, what we all do
is we accept reality
											as it's presented to us.
									","
											Ahora, en todo el reino animal,
											distintos animales perciben
diferentes partes de la realidad.
											Así, en el mundo ciego 
y sordo de la garrapata,
											las señales importantes son 
la temperatura y el ácido butírico;
											en el mundo del pez cuchillo,
											su ambiente sensorial es profusamente 
coloreado por campos eléctricos;
											y para el murciélago de ecolocación,
											su mundo está compuesto por 
ondas de aire comprimido.
											Esa es la parte del ecosistema
que pueden captar,
											y en la ciencia tenemos 
una palabra para esto.
											Es el ""umwelt"",
											término alemán para 
denominar el mundo circundante.
											Al parecer los animales suponen
											que su umwelt es toda la 
realidad objetiva circundante,
											ya que por qué dejaríamos de imaginar
											que existe algo más de 
lo que podemos percibir.
											En cambio, nosotros aceptamos la realidad
											como se nos presenta.
									","
											Hayvanlar aleminde,
											farklı hayvanlar, gerçekliğin
farklı noktalarını algılar.
											Kenenin kör ve sağır dünyasında,
											önemli uyarıcılar, ısı ve bütirik asittir;
											kara hayalet balığının dünyasında,
											algı dünyası elektriksel alanlarla
dolu dolu boyanmıştır
											ve yankıyla yön bulan yarasa için,
											gerçeklik, hava basınçlı
dalgalardan oluşur.
											Her birisinin, çevresini
algılayabileyeceği dilim bu kadardır
											ve bilimde buna bir ad veriyoruz.
											Verilen ad umwelt,
											çevre sözcüğünü karşılayan
Almanca bir sözcük.
											Muhtemelen, her hayvan
											umwelt'inin değişmez gerçeklik
olduğunu varsayar;
											algılayabildiğimizin dışında
bir şeyin olduğunu
											düşünmemize ne gerek var ki?
											Bunun yerine, hepimiz de
gerçekliği bize sunulan
											neyse o olarak kabul ederiz.
									","
											Parmi le royaume animal,
											différents animaux perçoivent
différents morceaux de la réalité.
											Dans le monde sourd 
et aveugle de la tique,
											les signaux importants sont
la température et l'acide butyrique.
											Dans le monde des fantômes noires
que sont les knifefish,
											le sens du monde est généreusement
coloré par les champs électriques.
											Et pour les chauves-souris
et l'écholocation,
											la réalité est construites
par des vagues de compression de l'air.
											C'est la tranche d'écosystème
qu'ils perçoivent, et, en science,
											nous avons un mot pour cela.
											C'est appelé « Umwelt »,
											c'est le mot allemand pour
« environnement ».
											Chaque animal suppose vraisemblablement
											que son Umwelt est l'entière
réalité objective,
											car pourquoi vous arrêteriez-vous
pour réfléchir
											à l'existence d'une chose
au-delà de votre perception.
											Au lieu de celà, nous acceptons
tous la réalité
											comme elle nous est présentée.
									",Can we create new senses for humans?,David Eagleman,20:34,"Senses,brain,technology,blindness"
