en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
											Tyler Edmonds,
											Bobby Johnson,
											Davontae Sanford,
											Marty Tankleff,
											Jeffrey Deskovic,
											Anthony Caravella
											and Travis Hayes.
											You probably don't recognize their faces.
											Together, they served 89 years
for murders that they didn't commit;
											murders that they falsely confessed
to committing when they were teenagers.
									","
											Tyler Edmonds,
											Bobby Johnson,
											Davontae Sanford,
											Marty Tankleff,
											Jeffrey Deskovic,
											Anthony Caravella
											y Travis Hayes.
											Probablemente no reconozcan sus rostros.
											En total cumplieron 89 años de condena
por asesinatos que no cometieron,
											asesinatos que confesaron haber cometido
en falso cuando eran adolescentes.
									","
											Tyler Edmonds,
											Bobby Johnson,
											Davontae Sanford,
											Marty Tankleff,
											Jeffrey Deskovic,
											Anthony Caravella
											ve Travis Hayes.
											Muhtemelen yüzleri sizlere 
tanıdık gelmiyordur.
											Hepsi, 89 yıl boyunca işlemedikleri
cinayetler için hapisle cezalandırıldı;
											çocuk yaşta hata yaparak işlediklerini
söyledikleri cinayetler için.
									","
											Tyler Edmonds,
											Bobby Johnson,
											Davontae Sanford,
											Marty Tankleff,
											Jeffrey Deskovic,
											Anthony Caravella
											et Travis Hayes.
											Vous ne reconnaissez
probablement pas ces visages.
											Collectivement, ils ont purgé 89 ans
pour des meurtres qu'ils n'ont pas commis,
											des meurtres pour lesquels
ils se sont faussement confessés
											quand ils étaient adolescents.
									","
											Tyler Edmonds,
											Bobby Johnson,
											Davontae Sanford,
											Marty Tankleff,
											Jeffrey Deskovic,
											Anthony Caravella
											und Travis Hayes.
											Sie erkennen ihre Gesichter
vermutlich nicht.
											Zusammen saßen sie 89 Jahre ein für Morde,
die sie nie begangen haben;
											Morde, die sie als Teenager
fälschlicherweise gestanden haben.
									",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
","
","
","
","
",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
											I'm a forensic developmental psychologist,
											and I study these types of cases.
											As a researcher,
											a professor
											and a new parent,
											my goal is to conduct scientific research
that helps us understand
											how kids function in a legal system
that was designed for adults.
									","
											Soy psicóloga forense del desarrollo
											y estudio este tipo de casos.
											Como investigadora,
											profesora
											y madre primeriza
											mi objetivo es llevar a cabo estudios
científicos que nos ayuden a comprender
											cómo encajan los niños en un sistema
legal diseñado para adultos.
									","
											Ben bir adli gelişim psikoloğuyum
											ve bu tür davaları inceliyorum.
											Bir araştırmacı,
											profesör
											ve yeni ebeveyn olarak
											hedefim yetişkinler için tasarlanmış
bir yasal sistemde
											çocukların davranışlarını anlamamıza
yardımcı bilimsel araştırmalar yapmak.
									","
											Je suis psychologue judiciaire
du développement
											et j'étudie ce genre d'affaires.
											En tant que chercheuse,
											professeure
											et nouvellement, mère,
											mon objectif est de réaliser
une recherche scientifique
											qui nous aide à comprendre
											le comportement des enfants
											dans un système judiciaire
conçu pour les adultes.
									","
											Ich bin forensische
Entwicklungspsychologin
											und studiere diese Art von Fällen.
											Als Wissenschaftlerin,
											Professorin
											und Elternteil
											möchte ich mit meiner Forschung helfen,
die Handlungsweisen von Kindern,
											in einem für Erwachsene konzipierten
Rechtssystem, zu verstehen.
									",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
","
","
","
","
",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
											In March of 2006,
											police interrogated Brendan Dassey,
											a 16-year-old high school student
with an IQ around 70,
											putting him in the range
of intellectual disability.
											So here's just a brief snippet
of his four-hour interrogation.
									","
											En marzo de 2006,
											la policía interrogó a Brendan Dassey,
											un estudiante de secundaria de 16 años
con un coeficiente intelectual de 70,
											cosa que lo sitúa en el rango
de la discapacidad intelectual.
											Esto es solo una pequeña muestra
de su interrogatorio de 4 horas.
									","
											2006 Mart'ında polis,
											16 yaşında 70 civarında IQ'su nedeniyle
											engelli kategorisinde olan
											lise öğrencisini sorguladı.
											Bu da bu dört saatlik sorgudan
küçük bir bölüm.
									","
											En mars 2006,
											la police a interrogé Brendan Dassey,
											un lycéen de 16 ans
avec un QI d'environ 70,
											le plaçant sur l'échelle de ceux
ayant une déficience intellectuelle.
											Voici un bref extrait
de cet interrogatoire de quatre heures.
									","
											Im März 2006
											verhörte die Polizei Brendan Dassey,
											einen sechzehnjährigen Schüler
mit einem IQ von 70,
											womit er als geistig behindert gilt.
											Hier ist ein kurzer Ausschnitt
seines 4-Stunden-Verhörs.
									",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
","
","
","
","
",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
											(Video) Police 1: Brendan, be honest.
											I told you before that's the only thing
that's going to help you here.
											We already know what happened, OK?
									","
											(Vídeo) Policía 1: Brendan, sé sincero.
											Ya te he dicho que es lo único 
que te va a ayudar aquí.
											Ya sabemos lo que ha pasado, ¿sí?
									","
											(Video) Polis 1: Brendan, dürüst ol.
											Daha önce bunun sana burada yardım 
edecek tek şey oldugunu söyledim.
											Zaten ne olduğunu biliyoruz.
									","
											(Vidéo) Policier 1 :
Brendan, sois honnête.
											Je t'ai dit que cela serait
la seule chose qui allait t'aider.
											Nous savons déjà ce qu'il s'est passé.
									","
											(Video) Polizist 1: Brendan, sei ehrlich.
											Ich habe dir schon gesagt,
dass nur das dir hier hilft.
											Wir wissen, was passiert ist, OK?
									",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
","
","
","
","
",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
											Police 2: If we don't get honesty here —
											I'm your friend right now,
											but I've got to believe in you,
											and if I don't believe in you,
											I can't go to bat for you.
											OK? You're nodding.
											Tell us what happened.
									","
											Policía 2: Si no eres sincero en esto...
											Ahora soy tu amigo,
											pero tengo que creerte,
											porque si no te creo,
											no podré hacer nada por ti.
											¿De acuerdo? Estás asintiendo.
											Cuéntanos que pasó.
									","
											Polis 2: Burada dürüstlük göremezsek —
											şu an dostunum
											ama sana inanmam lazım
											ve sana inanmazsam
											senin yardımına koşamam.
											Tamam mı? Kafanı sallıyorsun.
											Bize olanları anlat.
									","
											Policier 2 : Si tu n'es pas honnête —
											je suis ton ami là,
											mais je dois te croire
											et si je ne te crois pas,
											je ne peux pas te défendre.
											D'accord ? Tu acquiesces.
											Que s'est-il passé ?
									","
											Polizist 2: Wenn du jetzt
nicht Ehrlichkeit zeigst —
											ich bin gerade dein Freund,
											aber ich muss dir glauben.
											Und wenn ich dir nicht glaube,
kann ich dir nicht helfen.
											OK? Du nickst.
											Sag was passiert ist.
									",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
","
","
","
","
",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
											P1: Your mom said you'd be honest with us.
									","
											P1: Tu mamá dijo que serías 
sincero con nosotros.
									","
											P1: Annen bize karşı 
dürüst olacağını söyledi.
									","
											P1 : Ta mère a dit que tu serais honnête.
									","
											P1: Deine Mutter sagte,
dass du uns alles erzählst.
									",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
","
","
","
","
",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
											P2: And she's behind you 100 percent
no matter what happens here.
									","
											P2: Ella te apoyará al 100 % 
pase lo que pase aquí.
									","
											P2: Ne olursa olsun seni 
destekliyor ve arkanda.
									","
											P2 : Et elle te soutient à 100%,
peu importe ce qu'il arrive.
									","
											P2: Und sie steht immer hinter dir,
egal was passiert.
									",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
","
","
","
","
",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
											P1: That's what she said,
because she thinks you know more, too.
									","
											P1: Lo ha dicho porque ella 
también piensa que sabes algo más.
									","
											P1: Öyle söyledi, çünkü o da
daha fazla şey bildiğini düşünüyor.
									","
											P1 : C'est ce qu'elle a dit,
car elle pense aussi que tu en sais plus.
									","
											P1: Das hat sie gesagt,
weil sie glaubt, dass du mehr weißt.
									",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
","
","
","
","
",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
											P2: We're in your corner.
									","
											P2: Estamos de tu parte.
									","
											P2: Senin tarafındayız.
									","
											P2 : On est à tes côtés.
									","
											P2: Wir sind auf deiner Seite.
									",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
","
","
","
","
",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
											P1: We already know what happened,
now tell us exactly. Don't lie.
									","
											P1: Ya sabemos lo que ha pasado, 
así que cuéntalo con detalle. No mientas.
									","
											P1: Ne olduğunu zaten biliyoruz, şimdi
bize düzgünce anlat. Yalan söyleme.
									","
											P1 : Nous savons ce qu'il s'est passé,
raconte-nous exactement. Ne mens pas.
									","
											P1: Wir wissen schon, was passierte.
Sag es uns genau und lüg nicht.
									",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
"
","
","
","
","
",Why teens confess to crimes they didn't commit,Lindsay Malloy,14:43,"TEDx,criminal justice,justice system,children,policy,crime,law,United States,social change,society,government,prison,psychology,cognitive science"
