es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Let’s try emotional correctness,Sally Kohn,5:59,"entertainment,journalism,media,news,politics"
"
											Cuando hago mi trabajo, la gente me odia.
											De hecho, cuanto mejor hago mi trabajo,
											más gente me odia.
											Y no, no soy agente de tráfico
											y tampoco soy empresaria de una funeraria.
											Soy una presentadora lesbiana progresiva
											en Fox News. (Aplausos)
											Así que oyeron eso, ¿verdad? 
Para asegurarnos, ¿sí?
											Soy una presentadora gay en Fox News.
											Les diré cómo lo hago
											y lo más importante que he aprendido.
									","
											Quando faço o meu trabalho, 
as pessoas odeiam-me.
											Na verdade, quanto melhor faço o meu trabalho,
											mais as pessoas me odeiam.
											Não, não sou polícia de trânsito,
											nem sou coveira.
											Sou uma comentadora progressista lésbica
											na Fox News. (Aplausos)
											Já todos ouviram falar disso, certo? 
Só para ter certeza.
											Sou uma comentadora gay na Fox News.
											Vou contar-vos como lá cheguei
											e a coisa mais importante que aprendi.
									","
											İşimi yaparken insanlar benden nefret ediyor.
											Aslında işimi ne kadar iyi yaparsam
											daha çok insan benden nefret ediyor.
											Ayrıca hayır, bir ceza kesici değilim
											cenazeci de değilim.
											İleri görüşlü lezbiyen bir televizyoncuyum
											Fox News'te.(Alkışlar)
											Hepiniz duydunuz yani değil mi? Sadece emin olayım diye soruyorum. Değil mi?
											Fox News'te eşcinsel bir televizyoncuyum.
											Bunu nasıl yaptığımı anlatacağım
											ve öğrendiğim en önemli şeyi.
									","
											Quand je fais mon travail, 
les gens me détestent.
											En fait, mieux je fais mon travail,
											plus les gens me détestent.
											Et non, je ne suis pas 
une contractuelle,
											et je ne suis pas 
un entrepreneur de pompes funèbres.
											Je suis présentatrice lesbienne progressiste
											sur Fox News. (Applaudissements)
											Vous avez tous bien entendu ? 
Juste pour vérifier, d'accord ?
											Je suis une tête parlante gay 
sur Fox News.
											Je vais vous raconter
comment je fais ça
											et la chose la plus importante
que j'ai apprise.
									","
											Wenn ich meine Arbeit mache,
hassen mich die Leute.
											Genauer gesagt:
Je besser ich meine Arbeit mache,
											desto mehr hassen mich die Leute.
											Und nein, ich bin keine Politesse
											und ich bin keine Bestatterin.
											Ich bin eine progressive lesbische
TV-Kommentatorin
											auf Fox News. (Applaus)
											Sie haben das richtig verstanden, ja?
Um das klar zu sagen:
											Ich bin eine homosexuelle 
TV-Kommentatorin auf Fox News.
											Ich werde Ihnen erzählen,
wie ich das mache
											und die wichtigste Sache,
die ich gelernt habe.
									",Let’s try emotional correctness,Sally Kohn,5:59,"entertainment,journalism,media,news,politics"
"
","
","
","
","
",Let’s try emotional correctness,Sally Kohn,5:59,"entertainment,journalism,media,news,politics"
"
											Así que voy a la televisión.
											Debato con personas que 
literalmente quieren destruir
											todo en lo que creo, 
en algunos casos,
											quienes incluso no quieren 
que existan personas como yo.
											Es una especie de Acción de Gracias 
con su tío conservador
											con esteroides,
											con una audiencia de millones 
en directo por televisión.
											Es casi como aquí.
									","
											Eu apareço na televisão
											e debato com pessoas 
que querem literalmente suprimir
											tudo em que eu acredito, e nalguns casos,
											que não querem que eu, 
ou pessoas como eu, sequer existam.
											É tipo o dia de Acção de Graças 
com o vosso tio conservador
											com esteróides,
											com milhões de pessoas a assistir ao vivo.
											É quase isso.
									","
											İşte televizyona çıkıyorum.
											Gerçek anlamda yok etmek isteyen insanlarla tartışıyorum
											inandığım her şeyi, hatta,
											beni ve benim gibi insanların var olmasını bile istemeyen insanlarla.
											Bu muhafazakar amcanızla Şükran Günü gibi bir şey.
											Daha da beteri,
											milyonlarca seyircili bir canlı yayında.
											Bu kesinlikle tam böyle bir şey.
									","
											Alors je passe à la télévision.
											Je débats avec des gens 
qui veulent littéralement oblitérer
											tout ce en quoi je crois, 
dans certains cas,
											qui ne veulent même pas que moi 
et des gens comme moi existent.
											C'est un peu comme passer Thanksgiving
avec un oncle conservateur
											gonflé à bloc,
											avec un public télé en direct
de millions de personnes.
											C'est presque exactement comme ça.
									","
											Ich trete also im Fernsehen auf.
											Ich diskutiere mit Leuten,
die buchstäblich alles,
											an das ich glaube, verachten,
in einigen Fällen nicht wollen,
											dass ich und Menschen wie ich 
überhaupt existieren.
											Das ist ungefähr wie eine Familienfeier
mit dem konservativen Onkel —
											auf Drogen,
											im Live-Fernsehen vor einem
Millionenpublikum.
											So geht das ungefähr zu.
									",Let’s try emotional correctness,Sally Kohn,5:59,"entertainment,journalism,media,news,politics"
"
","
","
","
","
",Let’s try emotional correctness,Sally Kohn,5:59,"entertainment,journalism,media,news,politics"
"
											Y eso es solo en el aire.
											El correo de odio que recibo es increíble.
											Sin ir más lejos, la semana pasada me enviaron 
238 correos desagradables
											y tanto odio en los tuits 
que ni siquiera se los puedo explicar.
											Me llamaron idiota, traidora, palo,
											perra y hombre feo.
											Y eso solo en un único correo.
											(Risas)
									","
											E isso é só quando estou no ar.
											A quantidade de e-mails de ódio que recebo 
é inacreditável.
											Só na última semana, 
recebi 238 emails desagradáveis
											e mais tweets de ódio do que consigo contar.
											Chamaram-me idiota, traidora, escória,
											vadia e homem feio,
											e isso foi só num e-mail.
											(Risos)
									","
											Ve yayınlanıyor.
											Aldığım nefret mailleri inanılmaz.
											Sadece geçen hafta 238 tane çirkin eposta aldım
											ve sayabileceğimden daha fazla tweet.
											Bana aptal, hain, bela,
											amc.k ve çirkin adam denmiş
											ve bu sadece bir e-posta içindeydi.
											(Gülüşmeler)
									","
											Et ce n'est que ce qui est diffusé.
											Je reçois des courriers
haineux incroyables.
											Rien que la semaine dernière, 
j'ai eu 238 emails méchants
											et plus de tweets haineux
que je ne peux compter.
											On m'a traité d'idiote, 
de traître, de fléau,
											de conne et d'homme laid,
											et ça, c'était dans un seul email.
											(Rires)
									","
											Und das ist nur auf Sendung.
											Die Schmähbriefe, die ich bekomme,
sind unglaublich.
											Allein letzte Woche bekam ich
238 garstige E-Mails
											und mehr gemeine Twitter-Nachrichten,
als ich zählen könnte.
											Man nannte mich einen Idioten,
einen Verräter, eine Plage,
											ein Miststück und einen widerlichen Mann
											und das alles in nur einer E-Mail.
											(Lachen)
									",Let’s try emotional correctness,Sally Kohn,5:59,"entertainment,journalism,media,news,politics"
"
","
","
","
","
",Let’s try emotional correctness,Sally Kohn,5:59,"entertainment,journalism,media,news,politics"
"
											¿De qué me he dado cuenta,
											al recibir toda esta fealdad?
											Bueno, la conclusión más importante es que durante décadas,
											nos hemos centrado en la corrección política,
											pero lo más importante es corrección emocional.
									","
											De que me apercebi, então,
											sendo o alvo de toda esta raiva?
											O meu maior equívoco foi que durante décadas
											nos focámos em ser politicamente correctos,
											mas o que mais importa 
é sermos emocionalmente correctos.
									","
											Peki ne farkettim
											tüm bu çirkinliklerin alıcı noktası olarak?
											Yıllardır öğrendiğim en önemli şey,
											biz politik doğruluğa odaklanmış durumdayız
											fakat daha önemli olan şey duygusal doğruluktur.
									","
											De quoi me suis-je rendue compte,
											en étant destinataire 
de toutes ces horreurs ?
											Ce que j'en ai retenu, c'est que
depuis des décennies,
											on a insisté sur
le politiquement correct,
											mais ce qui importe le plus, 
c'est l'émotionnellement correct
									","
											Was ist mir also klar geworden,
											nachdem ich mir all diese
Widerwärtigkeiten anhören musste?
											Mein größtes Aha-Erlebnis ist,
dass wir für Jahrzehnte
											auf politische Korrektheit
bedacht waren,
											dass aber emotionale Korrektheit 
wichtiger ist.
									",Let’s try emotional correctness,Sally Kohn,5:59,"entertainment,journalism,media,news,politics"
"
","
","
","
","
",Let’s try emotional correctness,Sally Kohn,5:59,"entertainment,journalism,media,news,politics"
"
											Déjenme darles un pequeño ejemplo.
											No me importa si me llaman ""tortillera"".
											Sin embargo, sí me importan dos cosas.
											Primero, que se escriba correctamente la palabra.
											(Risas) (Aplausos)
											Tortillera con ""ll"" y no con ""y"".
											Se sorprenderían.
											Y segundo, no me importa la palabra,
											me importa cómo se use.
											¿Está siendo amable? ¿Simplemente es ingenuo?
											O ¿realmente quiere hacerme daño?
											Corrección emocional es el tono, el sentimiento,
											cómo decimos lo que decimos,
											el respeto y la compasión que 
nos mostramos recíprocamente.
											Y de lo que me he dado cuenta 
es de que la persuasión política
											no comienza con ideas, hechos o datos.
											La persuasión política comienza 
con ser emocionalmente correcto.
									","
											Vou dar-vos um pequeno exemplo.
											Não me importa que me chamem sapatona. 
A sério.
											Importo-me com duas coisas.
											Primeiro, importo-me que a ortografia esteja certa.
											(Risos) (Aplausos)
											Só para recordar, é s-a-p-a-t-o-n-a.
											Ficariam surpreendidos.
											E segundo, a palavra não me importa,
											mas sim como a usam.
											Estão a ser amigáveis? 
Estão a ser ingénuos?
											Ou querem realmente ofender-me?
											Ser emocionalmente correcto é o tom, o sentimento,
											como dizemos o que dizemos,
											o respeito e compaixão 
que mostramos uns pelos outros.
											E o que percebi é que a persuasão politica
											não começa com ideias, factos ou dados.
											A persuasão política começa 
sendo emocionalmente correctos.
									","
											Size küçük bir örnek vereyim.
											Bana dyke(argo'da lezbiyen) deseniz de umurumda olmaz. Gerçekten olmaz.
											İki şey umurumda olur.
											Birincisi, doğru heceliyor musunuz
											(Gülüşmeler) (Alkışlar)
											Sadece kısa bir hatırlatma, şöyle D-Y-K-E.
											Muhtemelen şaşırırdınız.
											Ve ikincisi, kelime umurumda değil
											umurumda olan onu nasıl kullandığınız.
											Arkadaşça mı davranıyorsunuz? İyi niyetli misiniz?
											Yoksa beni kişisel olarak gerçekten incitmek mi istiyorsunuz?
											Duygusal doğruluk tondur, histir,
											söylediğimiz şeyi nasıl söylediğimizdir,
											birbirimize gösterdiğimiz saygı ve şefkattir.
											Ve şunu farkettim ki politik ikna
											fikirler, gerçekler ya da bilgiyle başlamıyor.
											Politik ikna duygusal doğrulukla başlıyor.
									","
											Laissez-moi vous donner 
un petit exemple.
											Peu m'importe qu'on me
traite de gouine.Vraiment.
											Ce qui m'importe, 
ce sont deux choses.
											D'abord qu'on l'orthographie correctement.
											(Rires) (Applaudissements)
											Pour mémoire, ça s'écrit G-O-U-I-N-E.
											Vous n'imaginez même pas.
											Et deuxièmement,
peu m'importe le mot,
											ce qui m'importe c'est
comment on s'en sert.
											Êtes-vous amical ? Naïf ?
											Ou voulez-vous vraiment me faire 
du mal personnellement ?
											Être émotionnellement correct, 
c'est dans le ton, le sentiment,
											la manière de dire les choses,
											le respect et la compassion 
qu'on se montre les uns aux autres.
											Et ce que dont je me suis rendue compte, 
c'est que cette persuasion politique
											ne commence pas par des idées,
des faits ou des données.
											La persuasion politique commence 
avec l'émotionnellement correct.
									","
											Lassen Sie mich ein Beispiel geben.
											Mich stört es nicht, wenn Sie mich
eine Lesbe nennen. Wirklich nicht.
											Mich interessiert zweierlei:
											Erstens: dass Sie es richtig buchstabieren.
											(Lachen) (Applaus)
											Zur Erinnerung:
es schreibt sich L-E-S-B-E.
											Sie wären sehr überrascht.
											Und zweitens: 
Mich interessiert nicht das Wort,
											mich interessiert, wie Sie es benutzen.
											Sind Sie freundlich?
Sind Sie einfach naiv?
											Oder wollen Sie 
mich persönlich verletzen?
											Emotionale Korrektheit
ist der Ton und das Gefühl,
											wie wir sagen, was wir sagen;
											der Respekt und das Mitgefühl,
das wir einander zeigen.
											Und mir wurde klar,
dass politische Überzeugungsarbeit
											nicht mit Ideen, Fakten
oder Informationen beginnt.
											Politische Überzeugungsarbeit beginnt damit,
emotional korrekt zu sein.
									",Let’s try emotional correctness,Sally Kohn,5:59,"entertainment,journalism,media,news,politics"
