en,fr,tr,title,speaker,duration,tags
"
","
","
",Did the global response to 9/11 make us safer?,Benedetta Berti,7:47,"TED Fellows,Middle East,security,global issues,violence,terrorism,politics"
"
											Almost 20 years have passed since 9/11.
											It is time to take stock of where we stand
											and stop and think.
											It is time to ask ourselves,
											have the assumptions and policies
											we developed in the wake
of those tragic events
											truly made us more secure?
											Have they made our societies,
both in Europe and in the United States,
											more resilient?
									","
											Presque 20 années se sont écoulées
depuis le 11 septembre.
											Il est temps de faire le point
sur la situation,
											de marquer un temps d'arrêt
et de réfléchir.
											Il est temps de nous demander :
											les suppositions et politiques
											développées à la suite
de ces événements tragiques
											ont-elles amélioré notre sécurité ?
											Ont-elles rendu nos sociétés,
en Europe et aux États-Unis,
											plus résistantes ?
									","
											11 Eylül'ün üzerinden 
neredeyse 20 yıl geçti.
											Bulunduğumuz konumu sorgulama
									",Did the global response to 9/11 make us safer?,Benedetta Berti,7:47,"TED Fellows,Middle East,security,global issues,violence,terrorism,politics"
"
","
","
",Did the global response to 9/11 make us safer?,Benedetta Berti,7:47,"TED Fellows,Middle East,security,global issues,violence,terrorism,politics"
"
											I've worked all my life
in the field of security and defense,
											and I am convinced
that now, more than ever,
											we need to radically reframe
the way we think and act about security,
											and especially
about international security.
											By international security,
I actually mean what we do,
											how we prepare our countries
											to better respond
and prevent external threats,
											and how we protect our citizens.
											The key to both
											is to focus on protecting civilians,
											both in our own countries
											and in those where we are present
in the name of security.
									","
											J'ai travaillé toute ma vie
											dans le domaine
de la sécurité et de la défense
											et je suis convaincue
que maintenant, plus que jamais,
											nous devons radicalement revoir
											notre façon de penser et agir
en matière de sécurité
											et, en particulier, en matière
de sécurité internationale.
											Par sécurité internationale,
je parle de ce que nous faisons,
											comment nous préparons nos pays
											à mieux répondre et éviter
les menaces extérieures
											et comment nous protégeons nos citoyens.
											La clé de ces deux choses
											est de nous concentrer
sur la protection des civils
											dans notre propre pays
											et dans ceux où ils sont présents
au nom de la sécurité.
									","
											ve durup düşünme vakti geldi.
											Kendimize şunu sormanın vakti;
											o trajik olayların ardından yaptığımız
											varsayımlar ve kurduğumuz ilkeler
											bizi gerçekten daha güvenli yaptı mı?
											Hem Avrupa hem de Amerika'daki 
topluluklarımızı
											daha güçlü yaptılar mı?
									",Did the global response to 9/11 make us safer?,Benedetta Berti,7:47,"TED Fellows,Middle East,security,global issues,violence,terrorism,politics"
"
","
","
",Did the global response to 9/11 make us safer?,Benedetta Berti,7:47,"TED Fellows,Middle East,security,global issues,violence,terrorism,politics"
"
											Now, this idea goes
against the fixed narrative
											that we developed over the past 20 years
											over what security is and how to get it,
											but that narrative is flawed,
and worse, it is counterproductive.
											Over the past 20 years,
											both in the United States and in Europe,
											we've come to accept that we must
talk about security in zero sum terms,
											as if the only way to gain more security
is by compromising on values and rights:
											security versus human rights,
											safety versus freedom and development.
											This is a false opposition.
											It just doesn't work like that.
											We need to recognize
											that security and human rights
are not opposite values,
											they are intrinsically related.
											After all, the most basic human right
											is the right to live
and to be free from violence,
											and a state's most basic responsibility
											is to guarantee that right
for its citizens.
											Conversely, if we think
about communities all over the world
											affected by war and conflict,
											it is insecurity and violence
											that stops them from achieving
their full freedom and development.
											Now, they need basic security
just as much as we do
											and they need it
so they can live a normal life
											and so that they can
enjoy their human rights.
									","
											Cette idée va à l'encontre
du récit préétabli
											que nous avons développé
durant les 20 dernières années
											au sujet de ce qu'est la sécurité
et de comment l'obtenir,
											mais ce récit est erroné
et, pire, il est contre-productif.
											Les 20 dernières années,
											aux États-Unis et en Europe,
											nous avons accepté de parler de la
sécurité comme d'un jeu de somme nulle,
											comme si pour augmenter la sécurité,
											il fallait faire des compromis
sur des valeurs et droits :
											la sécurité contre les droits de l'Homme,
											la sûreté contre la liberté
et le développement.
											C'est une opposition factice.
											Cela ne fonctionne pas ainsi.
											Nous devons reconnaître
											que la sécurité et les droits de l'Homme
ne sont pas contradictoires,
											ils sont intrinsèquement liés.
											Après tout, le droit de l'Homme
le plus fondamental
											est le droit de vivre sans violence
											et la responsabilité
la plus fondamentale d'un État
											est de garantir ce droit à ses citoyens.
											Réciproquement, si nous pensons
aux communautés à travers le monde
											qui sont touchées
par les guerres et les conflits,
											c'est l'insécurité et la violence
											qui les empêchent d'obtenir leur liberté
pleine et entière et leur développement.
											Elles ont autant besoin que nous
d'une sécurité élémentaire
											et elles en ont besoin
pour vivre une vie normale
											et jouir des droits de l'Homme.
									","
											Hayatım boyunca güvenlik ve koruma
alanında çalıştım
											ve şu an her zamankinden 
daha çok eminim ki,
											güvenliğimiz hakkında
düşünüş ve davranış şeklimizi
											kökünden değiştirmeliyiz, özellikle 
uluslararası güvenliğimiz yönünden.
											Uluslararası güvenlik derken
aslında demek istediğim,
											ülkelerimizi dışarıdan gelebilecek
											tehditlere karşı nasıl hazırladığımız
											ve vatandaşlarımızı nasıl koruduğumuz.
											İkisine birden giden yol,
											sivilleri korumaya yönelmek,
											hem kendi ülkemizdekileri
											hem de güvenlikleri konusunda
sorumlu olduğumuz kişileri.
									",Did the global response to 9/11 make us safer?,Benedetta Berti,7:47,"TED Fellows,Middle East,security,global issues,violence,terrorism,politics"
"
","
","
",Did the global response to 9/11 make us safer?,Benedetta Berti,7:47,"TED Fellows,Middle East,security,global issues,violence,terrorism,politics"
"
											This is why we need to shift.
											We need to acknowledge
that sustainable security
											builds on a foundation of human rights,
											builds on promoting
and respecting human rights.
									","
											C'est pourquoi nous devons changer.
											Nous devons reconnaître
qu'une sécurité durable
											s'établit sur la fondation
des droits de l'Homme,
											s'établit sur la promotion
et le respect des droits de l'Homme.
									","
											Bu fikir son 20 yıldır geliştirdiğimiz
											güvenlik nedir ve nasıl sağlanır 
konulu klişelerin
											biraz dışında olabilir,
											ama o hikâye kusurlu,
daha da kötüsü artık ters tepiyor.
											Son 20 yıldır,
											hem ABD hem de Avrupa'da,
											güvenliği sıfır toplamlı oyun şeklinde 
konuşmak zorunda olduğumuzu kabul ettik,
											sanki güvenliğimizi arttırmanın tek yolu
değerlerden ve haklardan
											ödün vermekmiş gibi; 
güvenlik karşılığında insan hakları,
											güvenlik karşılığında özgürlük ve gelişim.
											Bu hatalı bir karşıtlık.
											Bu böyle yürümüyor.
											Şunu kavramalıyız ki;
											güvenlik ve insan hakları birbirine 
karşıt değerler değil,
											aslında birbiriyle bağlantılı değerler.
											Sonuçta, en temel insan hakkı
											yaşama ve şiddetten korunma hakkıdır
											ve ülkelerin en temel sorumluluğu
											bu hakkı vatandaşlarına sağlamaktır.
											Diğer taraftan, eğer dünya üzerindeki 
bütün toplulukların
											savaş ve çatışmadan etkilendiğini
düşünecek olursak
											toplumların özgürlüğe ve 
gelişime ulaşmasını engelleyen şey
											güvensizlik ve şiddettir.
											Şimdi, onların da bizim kadar 
temel güvenliğe ihtiyaçları var
											ve ancak böylece normal bir 
yaşam sürebilirler
											ve insan haklarından faydalanabilirler.
											Bu yüzden değiştirmeliyiz.
											Kabul etmeliyiz ki 
sürdürülebilir güvenliği sağlamak,
											insan haklarının tesis edilmesi,
											insan haklarına destek vermek
ve saygı göstermekle mümkün.
									",Did the global response to 9/11 make us safer?,Benedetta Berti,7:47,"TED Fellows,Middle East,security,global issues,violence,terrorism,politics"
"
","
","
",Did the global response to 9/11 make us safer?,Benedetta Berti,7:47,"TED Fellows,Middle East,security,global issues,violence,terrorism,politics"
"
											Also, over the past two decades,
											we have accepted that the best way
to guarantee our own security
											is by defeating our enemies,
											and to do that, we need to rely
almost exclusively on the military.
											Again, this clashes with my work,
with my research,
											with what I see in the field.
											What I see is that building
sustainable security
											has a lot less to do
with crushing enemies,
											has a lot less to do
with winning on the battlefield,
											and has a lot more to do
with protecting victims
											and building stability.
											And to do that, well, the military alone
											is simply insufficient.
									","
											Au cours des deux dernières décennies,
											nous avons accepté que la meilleure façon
de garantir notre propre sécurité
											est de vaincre nos ennemis
											et, pour ce faire, nous devons compter
presque exclusivement sur l'armée.
											A nouveau, cela s'oppose
à mon travail, à ma recherche,
											aux observations sur le terrain.
											J'observe qu'établir une sécurité durable
											a moins à voir avec le fait
d'anéantir les ennemis,
											a moins à voir avec la victoire
sur le champ de bataille
											et a plus à voir
avec la protection des victimes
											et le fait d'instaurer la stabilité.
											Pour ce faire, l'armée seule
											ne suffit simplement pas.
									","
											Ayrıca, son 20 yılda
											kendi güvenliğimizi garanti altına 
almanın en iyi yolunun
											düşmanlarımızı mağlup etmek
olduğunu kabul ettik
											ve sırtımızı tamamen 
silahlı kuvvetlere yasladık.
											Yine, bu durum benim çalışmalarım,
araştırmalarım
											ve sahada gördüklerimle çatışıyor.
											Gördüğüm şey, sürdürülebilir güvenliği
inşa etmek için
											düşmanları ezmekten,
											savaş alanında zafer elde etmekten,
											kurbanları korumaktan ve istikrar
sağlamaktan biraz daha fazlası gerekiyor.
											Bunu yapabilmek için
tek başına silahlı kuvvetler
											tamamen yetersiz kalıyor.
									",Did the global response to 9/11 make us safer?,Benedetta Berti,7:47,"TED Fellows,Middle East,security,global issues,violence,terrorism,politics"
