en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",Meet the robots for humanity,Henry Evans and Chad Jenkins,10:21,"TEDx,culture,disability,technology"
"
											Sarge Salman: All the way from
Los Altos Hills, California,
											Mr. Henry Evans.
									","
											Sarge Salman: Los Altos Hills California'dan
											Bay Henry Evans.
									","
											Sarge Salman: Depuis Los Altos Hills
en Californie,
											M. Henry Evans.
									","
											Sarge Salman: Den weiten Weg 
von Los Altos Hills, Kalifornien,
											Mr. Henry Evans.
									",Meet the robots for humanity,Henry Evans and Chad Jenkins,10:21,"TEDx,culture,disability,technology"
"
","
","
","
",Meet the robots for humanity,Henry Evans and Chad Jenkins,10:21,"TEDx,culture,disability,technology"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",Meet the robots for humanity,Henry Evans and Chad Jenkins,10:21,"TEDx,culture,disability,technology"
"
","
","
","
",Meet the robots for humanity,Henry Evans and Chad Jenkins,10:21,"TEDx,culture,disability,technology"
"
											Henry Evans: Hello.
											My name is Henry Evans,
											and until August 29, 2002,
											I was living my version of the American dream.
											I grew up in a typical American town near St. Louis.
											My dad was a lawyer.
											My mom was a homemaker.
											My six siblings and I were good kids,
											but caused our fair share of trouble.
											After high school, I left home to study
											and learn more about the world.
											I went to Notre Dame University
											and graduated with degrees
in accounting and German,
											including spending a year of study in Austria.
											Later on, I earned an MBA at Stanford.
											I married my high school sweetheart, Jane.
											I am lucky to have her.
											Together, we raised four wonderful children.
											I worked and studied hard
to move up the career ladder,
											eventually becoming a chief financial officer
											in Silicon Valley, a job I really enjoyed.
											My family and I bought our first and only home
											on December 13, 2001,
											a fixer-upper in a beautiful spot
											of Los Altos Hills, California,
											from where I am speaking to you now.
									","
											Henry Evans: Merhaba!
											Adım Henry Evans.
											29 Ağustos 2002 tarihine kadar
											kendi Amerikan rüyamı yaşıyordum.
											St. Louis yakınındaki tipik bir Amerikan kasabasında büyüdüm.
											Babam avukat ve
											annem ev hanımıydı.
											Altı kardeşim ve ben iyi çocuklar olmamıza rağmen
											üzerimize düştüğü kadar yaramazlık da yapıyorduk.
											Liseden sonra okumak ve dünyayı daha iyi
											tanımak için evden ayrıldım.
											Notre Dame Üniversitesinde okudum.
											Avusturya'da bir yıl geçirdikten sonra
											Muhasebe ve Almanca bölümlerinden mezun oldum.
											Ardından, Stanford Üniversitesinde işletme mastırı yaptım.
											Lise aşkım Jane ile evlendim.
											Onunla birlikte olduğum için çok şanslıyım.
											Birlikte dört harika çocuk yetiştirdik.
											Kariyer basamaklarını tırmanabilmek için çok okudum ve çalıştım.
											Sonunda, Silikon Vadisinde gerçekten çok severek yaptığım
											bir iş olan finans ve mali işler müdürü oldum.
											Ailem ile ilk ve tek evimizi
											13 Aralık 2001 tarihinde aldık:
											Los Altos Hills California'da çok güzel
											bir noktada bulunan onarım gerektiren bir ev.
											Şu anda size burdan sesleniyorum.
									","
											Henry Evans : Bonjour.
											Je m'appelle Henry Evans
											et jusqu'au 28 août 2002,
											je vivais mon rêve américain.
											J'ai grandi dans une ville 
typiquement américaine, près de St. Louis.
											Mon père était avocat.
											Ma mère était femme au foyer.
											Nous étions de gentils enfants,
mes six frères et soeurs et moi,
											même si nous avons fait
notre lot de bêtises.
											En sortant du lycée,
j'ai quitté la maison pour étudier
											et découvrir le monde.
											Je suis allé à Notre Dame University
											et obtenu mes diplômes 
en comptabilité et en allemand.
											J'ai aussi étudié en Autriche
pendant un an.
											Par la suite,
j'ai obtenu un MBA à Stanford.
											J'ai épousé mon amour de lycée, Jane.
											J'ai de la chance de l'avoir.
											Nous avons élevé ensemble
quatre formidables enfants.
											J'ai beaucoup étudié et travaillé 
pour faire progresser ma carrière
											et suis finalement devenu 
directeur financier à Silicon Valley.
											Mon boulot me plaisait vraiment.
											Ma famille et moi avons acheté 
notre première et unique demeure
											le 13 décembre 2001,
											une maison à retaper
dans un joli coin de Los Altos Hills
											en Californie,
											d'où je vous parle en ce moment.
									","
											Henry Evans: Hallo.
											Mein Name ist Henry Evans,
											und bis zum 29. August 2002
											war ich meine lebende Version 
des amerikanischen Traums.
											Ich wuchs in einer typisch amerikanischen 
Stadt nahe St. Louis auf.
											Mein Vater war Anwalt.
											Meine Mutter war Hausfrau.
											Meine 6 Geschwister und ich 
waren gute Kinder,
											aber wir verursachten 
die normale Menge Ärger.
											Nach der Highschool verließ ich 
mein Zuhause, um zu studieren
											und mehr über die Welt zu lernen.
											Ich ging an die Notre-Dame-Universität
											und machte Abschlüsse in 
Rechnungswesen und Deutsch.
											Ein Studienjahr verbrachte ich in Österreich.
											Später erlangte ich einen MBA in Stanford.
											Ich heiratete meine Highschool-Liebe Jane.
											Ich bin glücklich, sie zu haben.
											Gemeinsam haben wir 
vier wundervolle Kindern großgezogen.
											Ich arbeitete und studierte hart,
um die Karriereleiter zu erklimmen,
											bis ich schließlich Finanzvorstand
											im Silicon Valley wurde, 
ein Job, der mir wirklich gefiel.
											Meine Familie und ich kauften 
unser erstes und einziges Haus
											am 13. Dezember 2001,
											ein renovierungsbedürftiges Haus 
in einer schönen Lage
											von Los Altos Hills, Kalifornien,
											von wo ich heute zu Ihnen spreche.
									",Meet the robots for humanity,Henry Evans and Chad Jenkins,10:21,"TEDx,culture,disability,technology"
"
","
","
","
",Meet the robots for humanity,Henry Evans and Chad Jenkins,10:21,"TEDx,culture,disability,technology"
"
											We were looking forward to rebuilding it,
											but eight months after we moved in,
											I suffered a stroke-like attack
caused by a birth defect.
											Overnight, I became a mute quadriplegic
											at the ripe old age of 40.
											It took me several years,
											but with the help of an incredibly supportive family,
											I finally decided life was still worth living.
											I became fascinated with using technology
											to help the severely disabled.
											Head tracking devices sold commercially
											by the company Madentec
											convert my tiny head movements
into cursor movements,
											and enable my use of a regular computer.
											I can surf the web, exchange email with people,
											and routinely destroy my friend Steve Cousins
											in online word games.
											This technology allows me to remain engaged,
											mentally active,
											and feel like I am a part of the world.
									","
											Evi onarmayı dört gözle bekliyorduk,
											fakat taşınmamızdan sekiz ay sonra
											doğum kusuru sonucu oluşan inme benzeri bir atak geçirdim.
											Bir gece içerisinde henüz 40 yaşındayken konuşamaz,
											eli ve ayağı felçli birisine döndüm.
											Ailemin inanılmaz desteği ile
											sonunda hayatın hala yaşamaya değer olduğuna
											karar vermem yıllarımı aldı.
											Ciddi şekilde engelli olanlara yardım etmek için
											kullanılan teknoloji beni büyülemişti.
											Madentec şirketi tarafında ticari amaçla satılan
											takip sistemlerinden aldım. Bu sistemler
											hafif baş hareketlerimi gösterge hareketlerine dönüştürüyor
											ve normal bir bilgisayarı kullanmama fırsat sağlıyordu.
											Nette sörf yapabiliyor, e-mail gönderebiliyor ve
											arkadaşım Steve Cousins'i online kelime oyunlarında
											düzenli olarak mahvedebiliyorum.
											Bu teknoloji hayat ile bağlantıda kalmamı,
											zihinsel olarak aktif olmamı ve
											kendimi dünyanın bir parçası gibi hissetmemi sağlıyor.
									","
											On avait hâte de la reconstruire,
											mais huit mois après notre emménagement,
											j'ai eu une attaque ressemblant
à une crise cardiaque
											à cause d'une malformation congénitale.
											En une nuit, 
je suis devenu tétraplégique et muet
											à 40 ans, 
dans la force de l'âge.
											Il m'a fallu plusieurs années
											mais aidé par une famille 
m'apportant un soutien extraordinaire
											j'ai finalement décidé que la vie
valait toujours la peine d'être vécue.
											Je me suis fasciné 
pour l'utilisation de la technologie
											pour aider les personnes
lourdement handicapées.
											J'ai créé des appareils de suivi
mis sur le marché
											par l'entreprise Madentec,
											transformé mes mouvements de tête &lt;br/&gt;en mouvements d'un curseur
											et réussi à utiliser
un ordinateur normal.
											Je peux surfer sur Internet, 
échanger des emails avec des gens
											et battre régulièrement 
mon ami Steve Cousins
											à des jeux de lettres en ligne.
											Cette technologie 
me permet de rester présent,
											mentalement actif,
											et de sentir 
que je fais partie de ce monde.
									","
											Wir freuten uns darauf, es zu renovieren,
											aber 8 Monate nachdem wir einzogen,
											erlitt ich eine schlaganfallähnliche Attacke,
ausgelöst durch einen Geburtsfehler.
											Über Nacht wurde ich 
zum stummen Tetraplegiker
											im reifen Alter von 40 Jahren.
											Ich brauchte mehrere Jahre,
											aber mit Hilfe von einer unglaublich
liebevollen Familie
											entschied ich schließlich, dass 
das Leben noch immer lebenswert war.
											Mich faszinierte 
die Verwendung von Technologie,
											um Schwerstbehinderten zu helfen.
											Kommerziell verkaufte 
Head-Tracking-Geräte
											von der Firma Madentec
											wandeln meine kleinen Kopfbewegungen 
in Cursor-Bewegungen,
											und ermöglichen mir die Nutzung 
eines normalen Computers.
											Ich kann im Web surfen, 
E-Mails mit Menschen austauschen,
											und erledige regelmäßig 
meinen Freund Steve Cousins
											bei Online-Wortspielen.
											Diese Technologie erlaubt mir, 
beschäftigt zu bleiben,
											geistig aktiv,
											und mich als ein Teil der Welt zu fühlen.
									",Meet the robots for humanity,Henry Evans and Chad Jenkins,10:21,"TEDx,culture,disability,technology"
"
","
","
","
",Meet the robots for humanity,Henry Evans and Chad Jenkins,10:21,"TEDx,culture,disability,technology"
"
											One day, I was lying in bed watching CNN,
											when I was amazed by Professor Charlie Kemp
											of the Healthcare Robotics Lab at Georgia Tech
											demonstrating a PR2 robot.
											I emailed Charlie and
Steve Cousins of Willow Garage,
											and we formed the Robots for Humanity project.
											For about two years, Robots for Humanity
											developed ways for me to use the PR2
											as my body surrogate.
											I shaved myself for the first time in 10 years.
											From my home in California,
											I shaved Charlie in Atlanta. (Laughter)
											I handed out Halloween candy.
											I opened my refrigerator on my own.
											I began doing tasks around the house.
											I saw new and previously unthinkable possibilities
											to live and contribute,
											both for myself and others in my circumstance.
									","
											Bir gün yatakta uzanmış CNN izliyordum ve
											Georgia Tech Sağlık Hizmetleri Robotik
											Laboratuvarından Profesör Charlie Kemp'in
											PR2 robot sunumu beni hayrete düşürdü.
											Charlie ve Willow Garage'dan Steve Cousins'e email gönderdim.
											İnsanlık için Robotlar projesini oluşturduk.
											İki yıl boyunca İnsanlık için Robolar projesi
											PR2'yi protez olarak kullanabilmem için
											yollar geliştirdi.
											10 yıl içerisinde ilk defa kendi kendime traş oldum.
											California'daki evimden
											Atlanta'daki Charlie'yi traş ettim (Gülüşmeler)
											Cadılar Bayramında şeker dağıttım.
											Kendi kendime buz dolabını açtım.
											Ev işlerini yapmaya başladım.
											Yaşamak, kendime ve benim durumunda olan
											diğerlerine katkıda bulunabilmek için yeni ve
											daha önce düşünülmemiş imkanları keşfettim.
									","
											Un jour, 
je regardais CNN couché dans mon lit
											quand j'ai été époustouflé 
par le Professeur Charlie Kemp
											du Healthcare Robotics Lab
à Georgia Tech
											présentant un robot PR2.
											J'ai contacté Charlie et Steve Cousins
de Willow Garage
											et nous avons formé le projet 
Robots for Humanity.
											Pendant deux ans environ, 
Robots for Humanity
											a développé des façons 
dont je pouvais utiliser le PR2
											comme un corps d'adoption.
											Je me suis rasé moi-même 
pour la première fois en 10 ans.
											Depuis chez moi, en Californie,
											j'ai rasé Charlie à Atlanta.
(Rires)
											J'ai distribué des bonbons
pour Halloween.
											J'ai ouvert mon frigo tout seul.
											J'ai commencé à faire des choses
dans la maison.
											J'ai découvert de nouvelles possibilités
jusqu'ici impensables
											pour vivre et apporter quelque chose
											à moi-même
et à d'autres gens dans la même situation.
									","
											Eines Tages lag ich im Bett und schaute CNN,
											als mich Professor Charlie Kemp
											vom ""Healthcare Robotics Lab"" 
der Georgia Tech
											beeindruckte, 
der einen PR2-Roboter demonstrierte.
											Ich schrieb Charlie und 
Steve Cousins von Willow Garage,
											und wir gründeten das Projekt 
""Robots for Humanity"".
											Etwa zwei Jahre lang entwickelte 
Robots for Humanity Wege,
											um den PR2 als meinen Ersatzkörper
											nutzen zu können.
											Ich rasierte mich zum ersten Mal 
in 10 Jahren selbst.
											Von meinem Haus in Kalifornien aus
											rasierte ich Charlie in Atlanta. (Gelächter)
											Ich verteilte Halloween-Bonbons.
											Ich öffnete meinen Kühlschrank selbst.
											Ich erledigte Arbeiten im Haus.
											Ich sah neue und zuvor
undenkbare Möglichkeiten,
											zu leben und mitzuwirken,
											für mich selbst und andere 
in meinen Umständen.
									",Meet the robots for humanity,Henry Evans and Chad Jenkins,10:21,"TEDx,culture,disability,technology"
