es,pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",What it takes to be a great leader,Roselinde Torres,9:19,"business,leadership,motivation,women in business"
"
											¿Qué hace hoy a un gran líder?
											Muchos de nosotros llevamos esta imagen
											de esta especie de superhéroe sabelotodo
											que está allí y comanda
											y protege a sus seguidores.
											Eso es como una imagen de otro tiempo,
											y los que también son obsoletos
											son los programas de desarrollo 
de liderazgo
											basados en modelos de éxito
											para un mundo que era, 
no un mundo que es
											o que está por venir.
									","
											De que é feito hoje um grande líder?
											Muitos de nós têm esta imagem
											de um super-herói omnisciente
											que se impõe e comanda
											e protege os seus seguidores.
											Mas esta imagem é de outros tempos.
											O que também está desatualizado
											são os programas 
de desenvolvimento de liderança
											que são baseados em modelos de sucesso
											para um mundo que era, 
não para um mundo que é
											ou que está para vir.
									","
											Bugün büyük bir lider olmayı sağlayan şey nedir?
											Birçoğumuz, herşeyi
											bilen bir süper kahramanın ayakta dikilerek
											komutlar verdiği ve peşinden gelenleri
											koruduğu bir kanıya sahibiz.
											Fakat bu imaj artık başka bir zamana aittir
											ve üstelik demode olan başka bir şey de,
											şimdiki veya gelecekteki bir dünya için değil de,
											geçmişteki bir dünya için olan,
											başarı modellerine dayalı
											liderlik geliştirme programlarıdır.
									","
											What makes a great leader today?
											Many of us carry this image
											of this all-knowing superhero
											who stands and commands
											and protects his followers.
											But that's kind of an image from another time,
											and what's also outdated
											are the leadership development programs
											that are based on success models
											for a world that was, not a world that is
											or that is coming.
									","
											Qu'est-ce qui fait un grand leader
de nos jours ?
											Beaucoup d'entre nous ont cette image
											de super-héros omniscients
											qui sont debout et commandent
											et protègent leurs disciples.
											Mais c'est une image d'une autre époque,
											et ce qui est également passé de mode,
											ce sont les programmes de
développement de leadership
											basés sur des modèles de succès
											pour un monde qui fut,
pas pour un monde qui est
											ou qui va être.
									","
											Was macht heutzutage 
eine Führungspersönlichkeit aus?
											Viele von uns haben ein Bild
											von einem allwissenden Superhelden 
im Kopf,
											der da steht, Befehle erteilt
											und seine Untergebenen beschützt.
											Aber das ist ein Bild 
aus einer anderen Zeit,
											und ebenso veraltet
											sind Entwicklungsprogramme für 
Führungskräfte,
											die auf Erfolgsmodellen beruhen,
											aus einer Welt, wie sie einst war, 
und nicht, wie sie heute ist
											oder morgen sein wird.
									",What it takes to be a great leader,Roselinde Torres,9:19,"business,leadership,motivation,women in business"
"
","
","
","
","
","
",What it takes to be a great leader,Roselinde Torres,9:19,"business,leadership,motivation,women in business"
"
											Realizamos un estudio de 4000 compañías,
											y les dijimos, 
vamos a ver la efectividad
											de sus programas 
de desarrollo de liderazgo.
											El 58 % de esas compañías
											citaron brechas de talento significativas
											para ocupar cargos directivos críticos.
											Eso significa que, a pesar de los
programas de capacitación corporativa,
											'off-sites', evaluaciones, coaching, 
todas estas cosas,
											más de la mitad de las compañías
											habían fallado en formar grandes líderes.
											Se estarán preguntando,
											¿me está ayudando mi compañía a prepararme
											para ser un gran líder del siglo XXI?
											Las posibilidades son que probablemente no.
									","
											Fizemos um estudo 
que envolveu 4000 empresas
											e pedimos para verificarem a eficácia
											dos seus cursos de liderança.
											Cinquenta e oito por cento das empresas
											afirmaram que tinham uma lacuna
significativa de aptidões
											para cargos de liderança críticos.
											Isto significa que, 
apesar dos cursos de liderança,
											retiros, análises, treino, 
todo esse tipo de coisas,
											mais de metade das empresas
											falhara em criar bons líderes suficientes.
											Podem perguntar:
											""Será que a minha empresa 
está a preparar-me
											para ser um bom líder do século XXI?""
											Muito provavelmente não.
									","
											4.000 şirketle bir çalışma yürüttük
											ve onlardan liderlik geliştirme
											programlarının etkinliğini göstermelerini istedik.
											Şirketlerin %58'i
											kritik liderlik rolleri için
											kayda değer yetenek boşlukları olduğunu aktardılar.
											Bu demektir ki, şirket eğitim programları,
											şirket dışı aktiviteler, değerlendirmeler, rehberlikler, bütün bu şeylere rağmen
											şirketlerin yarısından fazlası
											yeteri kadar büyük lider yetiştirmede başarılı olamadılar.
											Belki kendinize ""Benim şirketim
											21. yüzyılda büyük bir lider olmada
											bana yardımcı oluyor mu?"" diye sorabilirsiniz.
											Büyük olasılıkla olmuyorlar.
									","
											We conducted a study of 4,000 companies,
											and we asked them, let's see the effectiveness
											of your leadership development programs.
											Fifty-eight percent of the companies
											cited significant talent gaps
											for critical leadership roles.
											That means that despite
corporate training programs,
											off-sites, assessments, coaching, all of these things,
											more than half the companies
											had failed to grow enough great leaders.
											You may be asking yourself,
											is my company helping me to prepare
											to be a great 21st-century leader?
											The odds are, probably not.
									","
											Nous avons mené une étude
sur 4 000 entreprises,
											et leur avons demandé :
observons l'efficacité
											de vos programmes de développement
du leadership.
											58 % des entreprises
											nous ont fait part d'importants
écarts de talents
											pour des rôles essentiels 
de leadership.
											Ça signifie que, malgré ces programmes 
de formation professionnelle,
											qu'ils soient hors-site, des évaluations,
du coaching, tout ça,

											plus de la moitié des entreprises
											n'ont pas réussi à développer
assez de grands dirigeants.
											Vous vous demandez peut-être :
											mon entreprise contribue-t-elle 
à me préparer
											à être un grand dirigeant du
21ème siècle ?
											Il y a des chances que non,
probablement.
									","
											Wir führten eine Studie 
mit 4000 Unternehmen durch
											und wir boten ihnen an,
											ihre Entwicklungsprogramme für 
Führungskräfte auf Effektivität zu testen.
											58 % der Unternehmen
											wiesen erhebliche Mängel
											in den oberen Führungsetagen auf.
											Das heißt, dass trotz interner 
und externer Weiterbildungen,
											Assessments, Coaching, all dieser Dinge,
											mehr als die Hälfte der Unternehmen
											es nicht schafft, 
genug Führungskräfte auszubilden.
											Vielleicht fragen Sie sich:
											Hilft mir mein Unternehmen dabei,
											eine Führungspersönlichkeit 
des 21. Jahrhunderts zu sein?
											Die Wahrscheinlichkeit ist größer, 
dass es nicht so ist.
									",What it takes to be a great leader,Roselinde Torres,9:19,"business,leadership,motivation,women in business"
"
","
","
","
","
","
",What it takes to be a great leader,Roselinde Torres,9:19,"business,leadership,motivation,women in business"
"
											He invertido 25 años 
de mi vida profesional
											observando lo que hace 
a los grandes líderes.
											Trabajé en el interior de 500 compañías 
listadas en la revista Fortune,
											he asesorado a más de 200 
directores generales
											y he participado en más procesos de liderazgo
											de los que se pueden imaginar.
											Pero unos años atrás, 
noté una tendencia preocupante
											en la preparación para el liderazgo.
											He notado que, 
a pesar de todos los esfuerzos,
											había historias familiares que 
seguían resurgiendo
											sobre las personas.
											Una historia era sobre Chris,
											un líder superestrella de alto potencial
											que se muda a una nueva unidad y falla,
											destruyendo un valor irrecuperable.
											Y luego estaban las historias 
como Sidney, el CEO,
											que estaba tan frustrada
											porque su compañía es citada
											como la mejor compañía para líderes
											pero solo uno de los 50 principales 
líderes están equipados
											para dirigir sus iniciativas cruciales.
											Y había historias
											como las del equipo senior de liderazgo
											de un negocio, una vez próspero,
											que sorprendido por 
un cambio en el mercado,
											se encuentra forzado a reducir
											el tamaño de la empresa a la mitad
											o salir del negocio.
									","
											Eu passei 25 anos da minha carreira
											a observar o que cria grandes líderes.
											Trabalhei nas empresas
listadas pelo Fortune 500,
											Aconselhei mais 
de 200 diretores executivos,
											cultivei mais formação de liderança
											do que possam imaginar.
											Mas há uns anos,
reparei numa tendência preocupante
											na preparação de liderança.
											Reparei que, apesar de todos os esforços,
											estavam sempre a aparecer
											histórias familiares sobre as pessoas.
											Uma das histórias foi a do Chris,
											uma pessoa com alto potencial,
um líder superstar
											que se muda para um novo setor e falha,
											destruindo um valor irrecuperável.
											Depois, houve histórias 
como a de Sidney, uma CEO,
											que estava muito frustrada
											porque a sua empresa é citada
											como a melhor empresa para líderes,
											mas apenas 1 em cada 50 líderes
											está equipado para liderar 
as suas iniciativas fundamentais.
											Depois, temos histórias
											como a da equipa de chefia de topo
											de um negócio, outrora próspero,
											que foi apanhada de surpresa
por uma mudança de mercado
											e que se encontra na situação
de forçar a empresa
											a reduzir a metade o seu tamanho
											ou sair do mercado.
									","
											Bakın, meslek yaşamımın 25 yılını büyük lider
											olmayı sağlayan şeyin ne olduğunu gözlemleyerek geçirdim.
											Fortune 500 şirketlerinde çalıştım,
											200'den fazla Genel Müdür'e tavsiye verdim
											ve liderliğe geçiş hattında
											hayal edebileceğinizden çok bilgilendim.
											Fakat birkaç yıl önce, liderlik hazırlığında
											rahatsız edici bir eğilim fark ettim.
											Bütün bu çabalara rağmen,
											bireyler hakkında sürekli benzer hikâyelerin
											su yüzüne çıktığını fark ettim.
											Bir tanesi Chris'le ilgili bir hikâyeydi,
											yeni bir birime geçip başarısız olan,
											telafisi zor değerleri yıkıma uğratan,
											yüksek potansiyelli bir süperstar lider.
											Ve sonra Sidney gibi hikâyeler;
											şirketi liderler için en iyi şirket
											olarak gösterilen, ama en iyi 50 lideri arasından
											önemli girişimlerini yönetecek sadece
											bir tane bulunmasına çok sinirlenen
											bir Genel Müdür.
											Ve sonra, bir zamanlar büyüyen
											bir şirketteki kıdemli liderlik ekiplerinin
											pazardaki değişim karşısında şaşkına dönerek
											şirket büyüklüğünü yarı yarıya
											indirme ya da işi tasfiye etmeye
											zorlamaya kadar gelmesi
											gibi hikâyeler.
									","
											Now, I've spent 25 years of my professional life
											observing what makes great leaders.
											I've worked inside Fortune 500 companies,
											I've advised over 200 CEOs,
											and I've cultivated more leadership pipelines
											than you can imagine.
											But a few years ago, I noticed a disturbing trend
											in leadership preparation.
											I noticed that, despite all the efforts,
											there were familiar stories that kept resurfacing
											about individuals.
											One story was about Chris,
											a high-potential, superstar leader
											who moves to a new unit and fails,
											destroying unrecoverable value.
											And then there were stories like Sidney, the CEO,
											who was so frustrated
											because her company is cited
											as a best company for leaders,
											but only one of the top 50 leaders is equipped
											to lead their crucial initiatives.
											And then there were stories
											like the senior leadership team
											of a once-thriving business
											that's surprised by a market shift,
											finds itself having to force the company
											to reduce its size in half
											or go out of business.
									","
											J'ai passé 25 ans de ma carrière
											à observer ce qui constitue
les grands dirigeants.
											J'ai travaillé au sein d'entreprises
du Fortune 500,
											j'ai conseillé plus de 200 PDG,
											et j'ai constitué plus de
viviers de leadership
											que vous ne pouvez imaginer.
											Mais il y a quelques années,
j'ai observé une tendance inquiétante
											dans la préparation au leadership.
											J'ai constaté que, 
malgré tous les efforts,
											il y avait des histoires familières
qui continuent à faire surface
											à propos d'individus.
											Une histoire concernait Chris,
											un leader à fort potentiel,
une super star,
											qui est transféré dans une nouvelle 
unité, et échoue,
											détruisant ainsi une 
valeur irrécupérable.
											Et il y a eu des histoires
comme celle de Sidney, PDG
											si frustrée
											par le fait que son entreprise
soit citée
											comme la meilleure
pour les leaders,
											mais un seul sur les 50 premiers leaders
est équipé
											pour mener leurs initiatives capitales.
											Et il y avait des histoires
											comme l'équipe chevronnée
											d'une entreprise jadis florissante
											qui a été surprise 
par un changement de marché,
											et qui se retrouve à forcer l'entreprise
											à réduire sa taille de moitié
											ou à faire faillite.
									","
											Nun habe ich 25 Jahre 
meines Beruflebens damit verbracht
											zu untersuchen, 
was gute Führungskräfte ausmacht.
											Ich habe bei Fortune-500-Unternehmen 
gearbeitet,
											über 200 Vorstandschefs beraten
											und mehr Ausbildungsprogramme 
für Führungskräfte ins Leben gerufen,
											als Sie sich vorstellen können.
											Aber vor einigen Jahren beobachtete ich 
in diesen Ausbildungsprogrammen
											einen beunruhigenden Trend.
											Ich merkte, dass sich trotz 
aller Bemühungen
											bei unterschiedlichen Menschen
											die gleichen Muster wiederholen.
											Eine solche Geschichte war die von Chris,
											einer hochkarätigen Führungskraft,
											der in eine neue Abteilung 
versetzt wird und versagt,
											was zu unwiederbringlichen 
Verlusten führt.
											Und dann noch Fälle wie der von Sidney, 
einer Geschäftsleiterin,
											die so frustriert war,
											weil ihr Unternehmen
											als eines der besten für 
Führungskräfte gilt,
											aber nur einer der 50 Spitzenmanager 
in der Lage ist,
											wichtige Initiativen zu ergreifen.
											Und dann gibt es Geschichten
											wie die eines Führungsteams
											eines einst blühenden Unternehmens,
											das von einer Veränderung 
der Marktlage überrascht wurde
											und sich gezwungen sieht,
											die Unternehmensgröße 
um die Hälfte zu reduzieren
											oder Insolvenz anzumelden.
									",What it takes to be a great leader,Roselinde Torres,9:19,"business,leadership,motivation,women in business"
"
","
","
","
","
","
",What it takes to be a great leader,Roselinde Torres,9:19,"business,leadership,motivation,women in business"
"
											Ahora, estas historias recurrentes
											hicieron que me hiciera dos preguntas.
											¿Por qué los vacíos de liderazgo 
se están ampliando
											cuando hay una mayor inversión
											en el desarrollo del liderazgo?
											¿Y qué están haciendo los grandes líderes
											de forma claramente diferente 
para prosperar y crecer?
											Una de las cosas que hice,
											estaba tan consumida por estas preguntas
											y también frustrada por esas historias,
											que renuncié a mi trabajo
											para poder estudiar esto 
a tiempo completo,
											y me tomé un año para viajar
											a diferentes partes del mundo
											para aprender acerca de 
prácticas de liderazgo
											eficaces e ineficaces en las compañías,
											países y organizaciones 
sin fines de lucro.
											Y entonces, hice cosas como 
viajar a Sudáfrica,
											donde tuve la oportunidad de entender
											cómo Nelson Mandela 
se adelantó a su tiempo
											en la anticipación y la navegación
											de su contexto político, 
social y económico.
											También conocí a un número de 
líderes sin fines de lucro
											quienes, a pesar de los muy limitados 
recursos financieros,
											estaban creando un enorme impacto 
en el mundo,
											a menudo juntando a quienes 
parecían adversarios.
											Y me la pasaba en 
las bibliotecas presidenciales
											tratando de entender cómo el ambiente
											ha formado a los líderes,
											los movimientos que hicieron,
											y luego el impacto de esos movimientos
											más allá de su mandato.
											Y luego, cuando regresé 
a trabajar a tiempo completo,
											en este papel, 
me uní a colegas maravillosos
											que también estaban interesados 
​​en estas cuestiones.
									","
											Estas histórias recorrentes
											colocaram-me duas questões.
											Porque é que as lacunas de liderança
se estão a expandir
											quando há muito mais investimento
											no reforço da liderança?
											O que é que os grandes líderes 
estão a fazer de diferente
											para prosperar e crescer?
											Uma das coisas que eu fiz
											— eu estava tão consumida
por essas questões
											e também frustrada por essas histórias —
											foi deixar o meu emprego
											para estudar isto a tempo inteiro.
											Viajei durante um ano
											para diferentes partes do mundo
											para aprender as práticas de liderança,
											efetivas e não-efetivas, nas empresas,
											nos países e em organizações 
sem fins lucrativos.
											Fiz coisas como viajar 
para a África do Sul,
											onde tive a oportunidade de perceber
											como Nelson Mandela
estava à frente do seu tempo
											em prever e navegar no seu contexto
											político, social e económico.
											Também conheci vários líderes
de organizações sem fins lucrativos
											que, apesar das limitações financeiras,
											estavam a fazer um
grande impacto no mundo,
											unindo, frequentemente,
adversários semelhantes.
											Também passei horas infindáveis
nas bibliotecas presidenciais
											tentando entender como o ambiente
modelara os líderes,
											as mudanças que eles fizeram
											e o impacto dessas mudanças
para além do seu mandato.
											Em seguida, quando voltei
a trabalhar a tempo inteiro,
											juntei-me a colegas maravilhosos
											que também se interessavam
por estas questões.
									","
											Şimdi, bu yinelenen hikâyeler
											benim iki soru sormama neden oldu.
											Liderlik geliştirme için çok daha fazla
											yatırım olurken, liderlikteki eksiklikler
											neden giderek artıyor
											ve büyük liderler büyümek ve gelişmek için
											farklı olarak ne yapıyor?
											Yaptığım şeylerden biri şuydu,
											bu sorulardan öylesine bıkmış ve
											bu hikâyelere öylesine sinirlenmiştim ki,
											işimden ayrıldım ve böylece
											tam zamanlı olarak bu konuda çalıştım,
											bir sene boyunca dünyanın farklı yerlerine
											seyahat ederek
											şirketlerde, ülkelerde
											ve kâr amacı gütmeyen kuruluşlarda
											etkili ve etkisiz liderlik uygulamalarını öğrendim.
											Sonra Güney Afrika'ya seyahat etmek gibi
											şeyler yaparak,
											Nelson Mandela'nın politik, sosyal ve ekonomik ortamını
											önceden sezme ve yönetmede zamanının çok ötesinde
											olduğunu anlama fırsatı buldum.
											Ayrıca çok sınırlı finansal kaynaklara rağmen,
											genellikle belli muhalifleri bir araya
getirerek,
											dünya çapında büyük etki yaratan
											birkaç liderle de tanıştım.
											Ayrıca, çevrenin liderleri nasıl şekillendirdiklerini,
											yaptıkları hamleleri ve
											bu hamlelerin görev sürelerinin ötesindeki
											etkilerini anlamak için
											başkanlık kütüphanelerinde sayısız
											saatler harcadım.
											Ve sonra bu pozisyonda tam zamanlı
											çalışmaya döndüğümde, bu sorularla kendileri de ilgilenen
											harikulade meslektaşlarıma katıldım.
									","
											Now, these recurring stories
											cause me to ask two questions.
											Why are the leadership gaps widening
											when there's so much more investment
											in leadership development?
											And what are the great leaders doing
											distinctly different to thrive and grow?
											One of the things that I did,
											I was so consumed by these questions
											and also frustrated by those stories,
											that I left my job
											so that I could study this full time,
											and I took a year to travel
											to different parts of the world
											to learn about effective and ineffective
											leadership practices in companies,
											countries and nonprofit organizations.
											And so I did things like travel to South Africa,
											where I had an opportunity to understand
											how Nelson Mandela was ahead of his time
											in anticipating and navigating
											his political, social and economic context.
											I also met a number of nonprofit leaders
											who, despite very limited financial resources,
											were making a huge impact in the world,
											often bringing together seeming adversaries.
											And I spent countless hours in presidential libraries
											trying to understand how the environment
											had shaped the leaders,
											the moves that they made,
											and then the impact of those moves
											beyond their tenure.
											And then, when I returned to work full time,
											in this role, I joined with wonderful colleagues
											who were also interested in these questions.
									","
											Maintenant, ces histoires récurrentes
											me poussent à poser deux questions.
											Pourquoi le fossé en matière de 
leadership est en train de se creuser
											alors que les investissements dans
											le développement du leadership abondent ?
											Et que font les grands leaders 
de vraiment différent
											pour prospérer et progresser ?
											Une des choses que j'ai faites,
											ces questions m'ont tellement travaillée
											et ces histoires m'ont tellement frustrée
											que j'ai quitté mon boulot
											pour que je puisse 
étudier ceci à temps plein,
											et j'ai passé une année à voyager
											dans différents endroits du monde
											pour me renseigner sur l'efficacité
et l'inefficacité
											des pratiques de leadership 
dans les entreprises,
											les pays et les organisations
à but non lucratif.
											Et c'est ainsi que j'ai voyagé
en Afrique du Sud,
											où j'ai eu l'occasion de comprendre
											comment Nelson Mandela a devancé
son temps
											en anticipant et en projetant
											son contexte politique, social
et économique.
											J'ai aussi rencontré pas mal de leaders
travaillant dans le non lucratif
											qui, malgré des ressources financières
très limitées,
											avaient un impact important dans le monde,
											et réussissaient souvent à réunir
soi-disant des adversaires.
											Et j'ai passé plusieurs heures dans
les bibliothèques présidentielles
											en essayant de comprendre la manière
dont l'environnement
											a façonné les leaders,
											les initiatives qu'ils ont entreprises,
											et puis l'impact de ces initiatives
											au delà de leurs mandats.
											Et après, quand j'ai recommencé
à travailler à temps plein,
											dans ce rôle, j'ai rejoint des collègues
merveilleux
											qui étaient aussi intéressés
par ces questions.
									","
											Nun bringen mich diese 
wiederkehrenden Geschichten dazu,
											zwei Frage zu stellen.
											Warum gibt es immer mehr Defizite 
in den Führungsetagen,
											wenn doch viel mehr
											in deren Entwicklung investiert wird?
											Und was machen gute Führungskräfte anders,
											damit das Unternehmen wachsen 
und gedeihen kann?
											Eine der Sachen, die ich tat,
											denn diese Fragen beschäftigten 
mich so sehr
											und auch die Geschichten 
frustrierten mich dermaßen,
											dass ich meine Arbeitsstelle aufgab,
											sodass ich mich Vollzeit 
der Untersuchung widmen konnte,
											und ich reiste im Laufe eines Jahres
											an unterschiedliche Orte rund um die Welt,
											um etwas über erfolgreiche und erfolgslose
											Führungsstrategien in 
unterschiedlichen Ländern,
											Unternehmen und gemeinnützigen 
Organisationen zu lernen.
											So reiste ich zum Beispiel nach Südafrika,
											wo ich die Gelegenheit hatte zu verstehen,
											wie Nelson Mandela seiner Zeit 
weit voraus war,
											indem er Vorhersagen über den
											politischen, sozialen und ökonomischen 
Kontext machte und entsprechend agierte.
											Ich traf auch eine Reihe von Führungskräften 
aus dem gemeinnützigen Bereich
											die trotz sehr begrenzter 
finanzieller Ressourcen
											große Auswirkungen auf 
das Weltgeschehen hatten
											und oft scheinbare Gegenspieler 
zusammenbrachten.
											Ich verbrachte zahllose Stunden 
in Regierungsbibliotheken
											und versuchte zu verstehen, 
wie die Umstände
											Führungspersönlichkeiten geformt haben,
											die Entscheidungen, die sie trafen,
											und auch die Auswirkungen 
dieser Entscheidungen
											über ihre Amtszeit hinaus.
											Und dann, als ich zu meinem 
Vollzeitjob zurückkehrte,
											tat ich mich mit anderen 
wunderbaren Kollegen zusammen,
											die ebenfalls an diesen Fragen 
interessiert waren.
									",What it takes to be a great leader,Roselinde Torres,9:19,"business,leadership,motivation,women in business"
"
","
","
","
","
","
",What it takes to be a great leader,Roselinde Torres,9:19,"business,leadership,motivation,women in business"
"
											Ahora, a partir de todo esto, destilé
											las características de los líderes 
que están prosperando
											y lo que hacen de manera diferente,
											y también destilé
											las prácticas de preparación que 
permitan a las personas
											crecer a su máximo potencial.
											Quiero compartir algunas de ellas 
con ustedes ahora.
									","
											A partir de tudo isso,
											separei as características de líderes 
que estão a prosperar
											e o que eles fazem diferente,
											e também separei a preparação prática
											que permite o crescimento do seu potencial.
											Eu gostaria de partilhar isso com vocês.
									","
											Şimdi, bütün bunlardan gelişen
											liderlerin özelliklerini ve
											farklı olarak yaptıkları şeyleri, ayrıca insanın
											potansiyeline ulaşmasına
											olanak veren hazırlık
											uygulamalarını çıkardım.
											Şimdi bunlardan bazılarını sizinle paylaşmak istiyorum.
									","
											Now, from all this, I distilled
											the characteristics of leaders who are thriving
											and what they do differently,
											and then I also distilled
											the preparation practices that enable people
											to grow to their potential.
											I want to share some of those with you now.
									","
											Maintenant, à partir de tout cela, 
j'ai dégagé
											les caractéristiques des leaders prospères
											et ce qu'ils font de différent,
											j'ai dégagé également
											les pratiques préparatoires qui
permettent aux gens
											de développer leur potentiel.
											Je veux en partager quelques-unes
avec vous maintenant.
									","
											Nun kristallisierte ich 
aus all dem heraus,
											was erfolgreiche Führungskräfte ausmacht
											und was sie anders machen,
											und ich kristallisierte auch heraus,
											welche Vorbereitung es Menschen ermöglicht,
											ihr Potential auszuschöpfen.
											Einige davon möchte ich jetzt mit Ihnen teilen.
									",What it takes to be a great leader,Roselinde Torres,9:19,"business,leadership,motivation,women in business"
