en,es,pt,tr,title,speaker,duration,tags
"
","
","
","
",Why a good book is a secret door,Mac Barnett,16:59,"books,children,creativity,science fiction"
"
											Hi everybody. So my name is Mac.
											My job is that I lie to children,
											but they're honest lies.
									","
											Hola, mi nombre es Mac.
											Trabajo mintiendo a los niños,
											pero son mentiras honestas.
									","
											Olá a todos. Chamo-me Mac.
											O meu trabalho é mentir às crianças,
											mas são mentiras honestas.
									","
											Merhabalar, ben Mac.
											Benim işim çocuklara yalan söylemek
											ama dürüst yalanlar.
									",Why a good book is a secret door,Mac Barnett,16:59,"books,children,creativity,science fiction"
"
","
","
","
",Why a good book is a secret door,Mac Barnett,16:59,"books,children,creativity,science fiction"
"
											I write children's books,
											and there's a quote from Pablo Picasso,
											""We all know that Art is not truth.
											Art is a lie that makes us realize truth
											or at least the truth that is 
given us to understand.
											The artist must know the manner whereby
											to convince others of the 
truthfulness of his lies.""
									","
											Escribo libros infantiles,
											y hay una frase de Pablo Picasso:
											""Sabemos que el Arte no es verdad.
											El Arte es una mentira que 
nos hace ver la verdad
											o al menos la verdad que 
nos dan para entender.
											El artista debe conocer la forma
											de convencer a otros de la 
veracidad de sus mentiras"".
									","
											Escrevo livros para crianças.
											Há uma citação de Pablo Picasso:
											""Todos sabemos que a Arte não é a verdade,
											""A Arte é uma mentira 
que nos permite conhecer a verdade
											""ou, pelo menos, a verdade 
que nos é dado entender.
											""O artista tem que saber qual a maneira
											""de convencer os outros 
da verdade das suas mentiras"".
									","
											Çocuk kitapları yazıyorum
											ve Pablo Picasso'nun bir sözünü görüyorsunuz:
											""Sanatın hakikat olmadığını hepimiz biliyoruz.
											Sanat hakikati, en azından önümüze 
hakikat diye konan şeyi
											fark etmemizi sağlayan bir yalandır.
											Sanatçı kendi yalanlarının hakikatine
											başkalarını nasıl inandıracağını 
bilmek durumundadır.""
									",Why a good book is a secret door,Mac Barnett,16:59,"books,children,creativity,science fiction"
"
","
","
","
",Why a good book is a secret door,Mac Barnett,16:59,"books,children,creativity,science fiction"
"
											I first heard this when I was a kid,
											and I loved it,
											but I had no idea what it meant.
											(Laughter)
									","
											Me enteré de esto de niño,
											y me encantó,
											pero no tenía idea 
de qué significaba.
											(Risas)
									","
											Ouvi isto pela primeira vez 
quando era criança
											e adorei,
											mas não sabia o que significava.
											(Risos)
									","
											Bu sözü ilk defa küçükken duymuştum
											ve çok sevmiştim
											ama anlamı hakkında 
en ufak bir fikrim bile yoktu.
											(Gülüşmeler)
									",Why a good book is a secret door,Mac Barnett,16:59,"books,children,creativity,science fiction"
"
","
","
","
",Why a good book is a secret door,Mac Barnett,16:59,"books,children,creativity,science fiction"
"
											So I thought, you know what, it's what I'm here
											to talk to you today about, though,
											truth and lies, fiction and reality.
											So how could I untangle
											this knotted bunch of sentences?
											And I said, I've got PowerPoint.
Let's do a Venn diagram.
											[""Truth. Lies.""]
(Laughter)
											So there it is, right there, boom.
											We've got truth and lies
											and then there's this little space,
											the edge, in the middle.
											That liminal space, that's art.
											All right. Venn diagram. (Laughter) (Applause)
									","
											Y estoy aquí
											hoy para hablarles
											de la verdad y la mentira, 
la ficción y la realidad.
											¿Cómo podría desenredar
											este montón de frases anudadas?
											Y dije, tengo PowerPoint,
hagamos un diagrama de Venn.
											[""Verdades. Mentiras.""] 
(Risas)
											Allí está, justo ahí, ¡bum!
											Tenemos verdades y mentiras
											y en medio ese espacio,
											en la frontera.
											En ese umbral está el arte.
											Un diagrama de Venn. 
(Risas) (Aplausos)
									","
											Sabem que mais?
											É por isso que estou hoje 
aqui a falar convosco,
											sobre verdade e mentiras, 
ficção e realidade.
											Como é que eu consegui desenredar
											este intrincado feixe de frases?
											Pensei, tenho o PowerPoint, 
toca a fazer um diagrama Venn.
											[verdade — mentiras]
											(Risos)
											Cá está ele, aqui mesmo, bum!
											Temos ""verdade"" e ""mentiras""
											e depois há este pequeno espaço,
											o sobreposto, no meio.
											Este espaço liminar, é a arte.
											(Risos)
											(Aplausos)
											Diagrama Venn.
									","
											Ben de düşündüm ki, bugün sizinle
											bunları konuşmak için buradayım;
											hakikat ve yalan, hikaye ve gerçek.
											Bu birbirine karışmış
											cümleleri nasıl birbirinden ayırabilirim?
											Dedim ki, PowerPoint var.
Bir Venn şeması yapalım.
											[""Hakikat. Yalan.""]
(Gülüşmeler)
											İşte, görüyorsunuz.
											Hakikat var ve gerçek var.
											Tam ortalarında da
											küçük bir yer var.
											O belli belirsiz yer de, sanat.
											Pekala. Venn şeması. (Gülüşmeler) (Alkış)
									",Why a good book is a secret door,Mac Barnett,16:59,"books,children,creativity,science fiction"
"
","
","
","
",Why a good book is a secret door,Mac Barnett,16:59,"books,children,creativity,science fiction"
"
											But that's actually not very helpful either.
											The thing that made me understand
											that quote and really kind of what art,
											at least the art of fiction, was,
											was working with kids.
											I used to be a summer camp counselor.
											I would do it on my summers off from college,
											and I loved it.
											It was a sports summer camp
											for four- to six-year-olds.
											I was in charge of the four-year-olds,
											which is good, because
											four-year-olds can't play 
sports, and neither can I.
											(Laughter)
											I play sports at a four-year-old level,
											so what would happen is the kids would
											dribble around some cones, and then got hot,
											and then they would go sit underneath the tree
											where I was already sitting — (Laughter) —
											and I would just make up stories and tell them to them
											and I would tell them stories about my life.
											I would tell them about how, on the weekends,
											I would go home and I would
spy for the Queen of England.
											And soon, other kids
											who weren't even in my group of kids,
											they would come up to me, and they would say,
											""You're Mac Barnett, right?
											You're the guy who spies for the Queen of England.""
											And I had been waiting my whole life for strangers
											to come up and ask me that question.
											In my fantasy, they were svelte Russian women,
											but, you know, four-year-olds —
											you take what you can get in Berkeley, California.
									","
											Pero esto no es de mucha ayuda.
											Lo que me hizo entender
											esa cita y en realidad qué es el arte,
											al menos el arte de ficción,
											fue trabajar con niños.
											Solía ser consejero de 
campamento de verano.
											Lo hacía en vacaciones de verano,
											y me encantaba.
											Era un campamento de verano deportivo
											para niños de 4 a 6 años.
											trabajaba con niños de 4 años,
											algo bueno porque
											los de 4 años no saben 
jugar deportes, y yo tampoco.
											(Risas)
											Juego deportes como un niño de 4 años,
											así que los niños
											zigzagueaban conos, 
tenían calor,
											y luego se sentaban 
debajo de un árbol,
											lugar donde ya estaba yo.
(Risas)
											Y yo inventaba historias 
y se las contaba
											y eran historias sobre mi vida.
											Les contaba cómo los fines de semana
											iba a casa y espiaba 
a la Reina de Inglaterra.
											Pronto, otros niños
											que no estaban en mi grupo de niños,
											venían y me decían:
											""¿Eres Mac Barnett, no?
											Espías a la Reina de Inglaterra"".
											Había esperado toda la vida 
que unos extraños
											me hicieran esa pregunta.
											En mis fantasías eran rusas esbeltas,
											pero niños de 4 años...
											uno hace lo que puede 
en Berkeley, California.
									","
											Mas também não ajuda muito.
											A coisa que me fez compreender
											aquela citação e qual era o tipo de arte,
											— pelo menos a arte da ficção —
											foi trabalhar com crianças.
											Fui monitor de campos de férias.
											Fazia isso nas minhas férias 
de verão da faculdade
											e adorava.
											Era um campo de férias desportivo
											para crianças dos quatro aos cinco anos.
											Eu tinha os miúdos de quatro anos,
											o que era bom,
											porque os de quatro anos não podem 
fazer desporto, e eu também não.
											(Risos)
											Faço desporto ao nível de quatro anos.
											O que acontecia é que as crianças
											driblavam uns cones, 
e ficavam cheios de calor.
											Depois iam sentar-se debaixo das árvores
											onde eu já estava sentado.
											(Risos)
											Eu inventava histórias e contava-lhas.
											Contava-lhes histórias da minha vida.
											Contava-lhes como, aos fins de semana,
											eu ia para casa e espiava 
para a Rainha de Inglaterra.
											(Risos)
											Em breve, outros miúdos
											que não pertenciam 
ao meu grupo de crianças,
											vinham para o pé de mim e diziam:
											""És o Mac Barnett, não és?
											""És o tipo que espia 
para a Rainha de Inglaterra"".
											Toda a vida fiquei à espera 
que aparecessem desconhecidos
											e me fizessem esta pergunta.
											Na minha imaginação, 
seriam russas esbeltas,
											mas eram apenas miúdos 
de quatro anos
											— em Berkeley, na Califórnia, 
é o que podemos arranjar.
									","
											Aslında bunun da pek yardımı dokunmuyor.
											Bu sözü ve sanatın,
											en azından hikaye sanatının, ne olduğunu
											anlamama yardımcı olan şey
											çocuklarla çalışmaktı.
											Üniversitede okurken
											yaz kampı danışmanlığı yapıyordum
											ve işimi seviyordum.
											Dört-altı yaş grubundaki çocuklar için
											bir yaz spor kampıydı.
											Ben 4 dört yaş grubundan sorumluydum.
											Bence bu oldukça güzeldi.
											Çünkü dört yaşındakiler spor 
yapamıyordu, benim gibi.
											(Gülüşmeler)
											Ben de dört yaşındaki bir çocuk 
kadar spor yapabiliyorum.
											Çocuklar kukaların etrafında top sürerlerdi

											sonra sıcaklayıp,
											bir ağacın altına otururlardı.
											Bense çoktan o ağacın 
altında oturuyor olurdum
											ve onlara hikayeler uydururdum ya da
											hayatım hakkında hikayeler anlatırdım.
											Haftasonları eve gidip,
											İngiltere Kraliçesi için casusluk 
yaptığımı anlatırdım.
											Bir süre sonra
											benim grubumdan olmayan çocuklar

											yanıma gelip şöyle derlerdi;
											""Sen Mac Barnett'sin, değil mi?""
											""İngiltere Kraliçesi için 
casusluk yapan adam?""
											Hayatım boyunca tanımadığım 
insanların yanıma gelerek
											bana bu soruyu sormalarını beklemiştim.
											Tabi ki hayallerimde, bu insanlar

											zarif, Rus kadınlardı ama
											Berkeley, California'da elinizde 
ne varsa onunla yetinmeniz gerekiyor.
									",Why a good book is a secret door,Mac Barnett,16:59,"books,children,creativity,science fiction"
