en,pt,fr,title,speaker,duration,tags
"
","
","
","How to revive a neighborhood: with imagination, beauty and art",Theaster Gates,16:52,"architecture,art,cities,design,environment,urban planning"
"
											I'm a potter,
											which seems like a fairly humble vocation.
											I know a lot about pots.
											I've spent about 15 years making them.
											One of the things that really
excites me in my artistic practice
											and being trained as a potter
											is that you very quickly learn
how to make great things out of nothing;
											that I spent a lot of time at my wheel
with mounds of clay trying stuff;
											and that the limitations
of my capacity, my ability,
											was based on my hands and my imagination;
											that if I wanted to make
a really nice bowl
											and I didn't know how to make a foot yet,
											I would have to learn how to make a foot;
											that that process of learning
has been very, very helpful to my life.
											I feel like, as a potter,
											you also start to learn
how to shape the world.
									","
											Sou oleiro,
											o que, aparentemente,
é uma profissão muito humilde.
											Sei muito sobre vasos.
											Passei cerca de 15 anos a fazê-los.
											Uma das coisas de que gosto muito
no meu ofício e na minha formação
											é que rapidamente aprendemos
a fazer coisas fantásticas do nada.
											Passei muito tempo na minha roda
com montanhas de barro
											a experimentar coisas,
											e as limitações da minha capacidade,
do meu talento,
											baseavam-se nas minhas mãos
e na minha imaginação.
											Se quisesse fazer uma taça bonita
											e não soubesse como fazer um suporte,
tinha de aprender a fazê-lo.
											Esse processo de aprendizagem
tem sido muito útil na minha vida.
											Sinto que, enquanto oleiros,
também aprendemos a modelar o mundo.
									","
											Je suis potier,
											ce qui peut sembler 
une vocation plutôt humble.
											Je m'y connais en pots.
											J'ai passé environ 15 ans à en fabriquer.
											Ce qui me stimule vraiment
dans ma pratique artistique
											et dans le fait d'être potier,
											c'est qu'on apprend très vite à faire
des choses géniales à partir de rien ;
											j'ai passé beaucoup de temps à
mon tour de potier à essayer des trucs
											avec de l'argile, et les limites
de mes compétences
											se trouvaient dans mes mains
et dans mon imagination.
											Si je voulais fabriquer
un super bol
											et que je ne savais pas encore
faire un pied,
											il fallait que j'apprenne
à fabriquer un pied ;
											ce procédé d'apprentissage m'a
été d'une grande aide au cours de ma vie.
											J'ai l'impression qu'en tant que potier,
											on apprend aussi à donner
forme au monde.
									","How to revive a neighborhood: with imagination, beauty and art",Theaster Gates,16:52,"architecture,art,cities,design,environment,urban planning"
"
","
","
","How to revive a neighborhood: with imagination, beauty and art",Theaster Gates,16:52,"architecture,art,cities,design,environment,urban planning"
"
											There have been times
in my artistic capacity
											that I wanted to reflect
											on other really important moments
											in the history of the U.S.,
the history of the world
											where tough things happened,
											but how do you talk about tough ideas
											without separating people
from that content?
											Could I use art like these old,
discontinued firehoses from Alabama,
											to talk about the complexities of a moment
of civil rights in the '60s?
											Is it possible to talk about my father
and I doing labor projects?
											My dad was a roofer, construction guy,
he owned small businesses,
											and at 80, he was ready to retire
and his tar kettle was my inheritance.
											Now, a tar kettle doesn't sound
like much of an inheritance. It wasn't.
											It was stinky and it took up
a lot of space in my studio,
											but I asked my dad if he would be willing
to make some art with me,
											if we could reimagine this kind
of nothing material
											as something very special.
											And by elevating the material
and my dad's skill,
											could we start to think about tar
just like clay, in a new way,
											shaping it differently,
helping us to imagine what was possible?
									","
											Houve alturas,
na minha atividade,
											em que quis refletir
sobre outros momentos importantes
											da História dos EUA, da História Mundial,
em que aconteceram coisas complicadas,
											mas como falamos
sobre ideias complicadas
											sem separar as pessoas desse conteúdo?
											Poderia usar a arte, como estas velhas
e obsoletas mangueiras do Alabama,
											para falar das complexidades de uma luta
pelos direitos humanos, nos anos 60?
											É possível falar sobre mim e o meu pai
a fazer projetos de trabalho?
											O meu pai era reparador de telhas
e empreiteiro, tinha um pequeno negócio.
											Aos 80 anos,
estava preparado para se reformar
											e a máquina de alcatrão dele
era a minha herança.
											Uma máquina de alcatrão
não parece ser grande herança. Não era.
											Era malcheirosa e ocupava
muito espaço no meu estúdio,
											mas perguntei ao meu pai
se ele gostaria de fazer arte comigo,
											se poderíamos repensar este material
como algo muito especial.
											E se valorizando o material
e as capacidades do meu pai,
											poderíamos começar a ver o alcatrão
como o barro, de uma nova forma,
											moldando-o de outra maneira,
ajudando-nos a imaginar potencialidades?
									","
											Il y a eu des périodes au cours de mon

											travail artistique où j'ai voulu
refléter
											d'autres périodes importantes
											de l'histoire des USA
ou du monde,
											où des choses dures
sont arrivées
											mais comment en parler
sans diviser les gens
											sur le sujet ?
											Puis-je utiliser l'art, comme ces
vieux tuyaux d'incendie,
											pour parler de la complexité
des droits civiques dans les années 60 ?
											Est-il possible de parler
de mon père et moi faisant des travaux ?
											Mon père était couvreur, un gars du
bâtiment ; il avait une petite entreprise
											et à 80 ans, il était prêt pour la
retraite et j'ai hérité de sa bétonnière.
											Une bétonnière, ça ne sonne pas
vraiment comme un héritage.
											C'en était pas un. Ça puait et ça prenait
beaucoup de place dans mon atelier,
											mais j'ai demandé à mon père s'il voulait
faire un peu d'art avec moi,
											si on pouvait ré-inventer ce genre
de matériau basique
											en quelque chose de vraiment spécial.
											Et en améliorant le matériau, 
et la technique de mon père,
											pouvait-on envisager le goudron
comme une sorte d'argile,
											en le travaillant autrement, 
pour imaginer ce qu'on pourrait en faire ?
									","How to revive a neighborhood: with imagination, beauty and art",Theaster Gates,16:52,"architecture,art,cities,design,environment,urban planning"
"
","
","
","How to revive a neighborhood: with imagination, beauty and art",Theaster Gates,16:52,"architecture,art,cities,design,environment,urban planning"
"
											After clay, I was then kind of turned on
to lots of different kinds of materials,
											and my studio grew a lot
because I thought, well,
											it's not really about the material,
it's about our capacity to shape things.
											I became more and more interested in ideas
											and more and more things that 
were happening just outside my studio.
											Just to give you a little bit of context,
I live in Chicago.
											I live on the South Side now.
I'm a West Sider.
											For those of you who are not Chicagoans,
that won't mean anything,
											but if I didn't mention
that I was a West Sider,
											there would be a lot of people
in the city that would be very upset.
									","
											Depois do barro, voltei-me
para diferentes tipos de materiais
											e o meu estúdio cresceu muito,
porque não era apenas o material,
											mas a nossa capacidade
de modelar as coisas.
											Tinha cada vez mais ideias
											e coisas a acontecer
à porta do meu estúdio.
											Para vos contextualizar um pouco,
eu vivo em Chicago.
											Agora, vivo na zona sul,
mas sou da zona oeste.
											Para aqueles que não são de Chicago,
isso não quer dizer nada,
											mas se eu não referisse
que era da zona oeste,
											chatearia muita gente da cidade.
									","
											Après l'argile, pas mail d'autres 
matériaux m'ont attiré
											et mon atelier s'est agrandi
parce que je me suis dit :
											la question n'est pas vraiment le matériau
mais notre capacité à façonner des choses.
											Je me suis de plus en plus
intéressé à des concepts
											et à de plus en plus de choses qui se
produisaient en-dehors de mon atelier.
											Juste pour vous situer un peu le contexte,
je vis à Chicago.
											Je vis dans le South Side maintenant.
Je suis un West Sider.
											Si vous n'êtes pas de Chicago,
ça ne vous dira pas grand chose,
											mais si je ne le disais pas,
											il y aurait beaucoup de gens dans la ville
qui seraient très contrariés.
									","How to revive a neighborhood: with imagination, beauty and art",Theaster Gates,16:52,"architecture,art,cities,design,environment,urban planning"
"
","
","
","How to revive a neighborhood: with imagination, beauty and art",Theaster Gates,16:52,"architecture,art,cities,design,environment,urban planning"
"
											The neighborhood that I live in
is Grand Crossing.
											It's a neighborhood
that has seen better days.
											It is not a gated community by far.
											There is lots of abandonment
in my neighborhood,
											and while I was kind of busy
making pots and busy making art
											and having a good art career,
											there was all of this stuff
that was happening
											just outside my studio.
											All of us know about
failing housing markets
											and the challenges of blight,
											and I feel like we talk about it
with some of our cities more than others,
											but I think a lot of our
U.S. cities and beyond
											have the challenge of blight,
											abandoned buildings that people
no longer know what to do anything with.
											And so I thought, is there a way
that I could start to think
											about these buildings as an extension
or an expansion of my artistic practice?
											And that if I was thinking
along with other creatives —
											architects, engineers,
real estate finance people —
											that us together might be able
to kind of think
											in more complicated ways
about the reshaping of cities.
									","
											O sítio onde vivo
chama-se Grand Crossing.
											É um bairro que já teve melhores dias.
											Está longe de ser
um condomínio fechado.
											Há muito abandono no meu bairro
											e, enquanto eu fazia vasos
e tinha uma boa carreira artística,
											estavam a acontecer muitas coisas
à porta do meu estúdio.
											Todos nós sabemos da bolha imobiliária
e dos desafios do abandono
											e falamos sobre isso
mais numas cidades do que noutras,
											mas creio que muitas das cidades
norte-americanas e estrangeiras
											têm o problema dos edifícios
decadentes e abandonados
											aos quais ninguém sabe o que fazer.
											Então, pensei se haveria
uma maneira de começar a ver
											estes edifícios como uma extensão
ou expansão da minha arte.
											E se podia fazê-lo com outros criativos:
											arquitetos, engenheiros,
investidores imobiliários...
											Juntos talvez pudéssemos pensar
											em formas mais elaboradas
de reabilitar as nossas cidades.
									","
											Je vis dans le quartier
de Grand Crossing.
											Ce quartier a connu des jours meilleurs.
											C'est loin d'être un lotissement sécurisé.
											Beaucoup de choses sont laissées à 
l'abandon dans mon quartier,
											et pendant que je fabriquais
des pots et des œuvres d'art
											et menais une belle carrière artistique,
											tous ces trucs étaient en train
de se produire
											juste à l'extérieur de mon atelier.
											Nous savons tous que le marché
de l'immobilier baisse,
											que le délabrement pose problème,
											et on en parle dans certaines
villes plus que dans d'autres,
											mais je pense que beaucoup de villes
aux USA et ailleurs
											ont des problèmes avec le délabrement,
											avec des bâtiments abandonnés dont
on ne sait plus quoi faire.
											Et alors j'ai pensé :
pourrais-je envisager
											ces bâtiments comme des extensions,
comme l'expansion de mon art ?
											Et si je réfléchissais avec
d'autres créateurs,
											des architectes, des ingénieurs,
des gens de l'immobilier, de la finance,
											alors ensemble nous serions capables
de réfléchir, disons,
											de façon plus poussée sur
la transformation des villes.
									","How to revive a neighborhood: with imagination, beauty and art",Theaster Gates,16:52,"architecture,art,cities,design,environment,urban planning"
"
","
","
","How to revive a neighborhood: with imagination, beauty and art",Theaster Gates,16:52,"architecture,art,cities,design,environment,urban planning"
"
											And so I bought a building.
											The building was really affordable.
											We tricked it out.
											We made it as beautiful as we could
to try to just get some activity happening
											on my block.
											Once I bought the building
for about 18,000 dollars,
											I didn't have any money left.
											So I started sweeping the building
as a kind of performance.
											This is performance art,
and people would come over,
											and I would start sweeping.
											Because the broom was free
and sweeping was free.
											It worked out.
											(Laughter)
											But we would use the building, then,
to stage exhibitions, small dinners,
											and we found that that building
on my block, Dorchester —
											we now referred to the block
as Dorchester projects —
											that in a way that building
became a kind of gathering site
											for lots of different kinds of activity.
											We turned the building into
what we called now the Archive House.
											The Archive House would do
all of these amazing things.
											Very significant people
in the city and beyond
											would find themselves
in the middle of the hood.
											And that's when I felt like
											maybe there was a relationship
between my history with clay
											and this new thing that was
starting to develop,
											that we were slowly starting
											to reshape how people imagined
the South Side of the city.
									","
											Então, comprei uma casa.
O preço era muito acessível.
											Remodelámo-la.
											Deixámo-la o mais bonita possível
para ver se animávamos o bairro.
											Depois de comprar a casa
por 18 mil dólares,
											fiquei sem dinheiro nenhum.
											Então, comecei a varrer a casa,
como uma espécie de ""performance"".
											Era um espetáculo, as pessoas
aproximavam-se e eu começava a varrer.
											Porque a vassoura era de graça
e varrer também.
											Resultou.
											(Risos)
											Mas passámos a usar a casa
para fazer exposições, jantares,
											e descobrimos que aquela casa,
no meu bairro, Dorchester
											— agora chamamos ao bairro
""projetos dorchester"" —
											de certa forma, aquela casa
tornou-se um ponto de encontro
											de muitas atividades diferentes.
											Transformámos a casa
no que agora chamamos a ""Casa Arquivo"".
											A Casa Arquivo
organizava coisas fantásticas.
											Pessoas influentes, da cidade e de fora,
davam por elas no meio do bairro.
											Foi aí que senti que talvez houvesse uma
relação entre a minha história com o barro
											e este novo empreendimento.
											Calmamente,
começávamos a reformular
											a maneira como as pessoas
viam a zona sul da cidade.
									","
											Et donc j'ai acheté un bâtiment.
											À un prix très abordable.
											On l'a embelli.
											On l'a rendu aussi beau qu'on a pu
pour tenter de créer
											un peu d'animation dans le coin.
											Une fois acheté pour
environ 18 000 dollars,
											je n'avais plus d'argent.
											J'ai commencé à passer le balai
devant l'immeuble.
											C'était un spectacle, les gens passaient,
											et je me mettais à balayer.
											Parce que le balai était gratuit,
et le passer aussi.
											Ça a marché.
											(Rires)
											Mais le bâtiment devait servir ensuite
pour des expositions, des dîners,
											et on s'est aperçu que 
dans mon quartier, Dorchester -
											""Dorchester Project"" est maintenant
le nom de ce quartier -
											cette maison était devenue un
lieu de rassemblement
											pour plein d'activités différentes.
											Le bâtiment a été transformé pour devenir
la Maison des Archives.
											Il s'y passait plein de
choses géniales.
											Beaucoup de gens importants
de Chicago et d'ailleurs
											se retrouvaient dans le quartier.
											Et c'est alors que je me suis dit
											qu'un lien existait
entre mon travail avec l'argile
											et cette nouveauté qui commençait
à se développer,
											je me suis dit que nous
commencions lentement
											à changer la façon dont les gens
voyaient le quartier sud de la ville.
									","How to revive a neighborhood: with imagination, beauty and art",Theaster Gates,16:52,"architecture,art,cities,design,environment,urban planning"
