es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",How to build your creative confidence,David Kelley,11:46,"creativity,design,fear,technology"
"
											Hoy quisiera hablarles
											de la confianza creativa.
											Quiero empezar bien atrás, en el tercer grado
											de la escuela Oakdale de Barberton, en Ohio.
									","
											Bugün size yaratıcı özgüvenden
											bahsetmek istiyorum.
											Çok gerilerden Ohio, Barberton Oakdale School'da
											üçüncü sınıftan başlayacağım.
									","
											Je voulais vous parler aujourd'hui
											de la confiance créative.
											Je vais commencer en remontant au CE 2
											à l'école d'Oakdale à Barberton dans l'Ohio.
									","
											Ich möchte heute mit Ihnen
											über kreatives Selbstvertrauen sprechen.
											Dazu werde ich weit in mein drittes Schuljahr
											in der Oakdale Schule in Barberton, Ohio, zurückgreifen.
									",How to build your creative confidence,David Kelley,11:46,"creativity,design,fear,technology"
"
","
","
","
",How to build your creative confidence,David Kelley,11:46,"creativity,design,fear,technology"
"
											Recuerdo que un día mi mejor amigo Brian estaba haciendo una tarea.
											Estaba haciendo un caballo con la arcilla
											que el profesor tenía bajo el fregadero.
											En un momento, una de las niñas 
que estaba sentaba a su lado
											viendo lo que él estaba haciendo
											se inclinó y le dijo:
											""Es espantoso. No se parece en nada a un caballo"".
											Y Brian se encogió de hombros.
											Estrujó el caballo y lo arrojó a la basura.
											Nunca volví a ver a Brian hacer un trabajo como ese.
									","
											Bir gün en yakın arkadaşım Brian bir proje üzerinde çalışıyordu.
											Öğretmenimizin musluğun altında sakladığı kilden
											bir at yapıyordu.
											Ve bir ara, onun masasında oturup
											ne yaptığını gören kızlardan biri ona eğildi
											ve dedi ki,
											""Berbat görünüyor. Bunun hiçbir şeyi ata benzemiyor.""
											Brian'ın omuzları düştü.
											Yaptığı atı bozdu ve çöpe attı.
											Brian'ı bir daha öyle bir proje yaparken görmedim.
									","
											Je me souviens qu'un jour mon meilleur ami Brian travaillait sur un projet.
											Il fabriquait un cheval avec de l'argile
											que notre professeur conservait sous l'évier.
											Et à un moment donné, l'une des filles qui était assise à sa table,
											voyant ce qu'il faisait,
											s'est penchée et lui a dit :
											« C'est affreux, ça ne ressemble pas du tout à un cheval. »
											Et Brian s'est effondré.
											Il a fait une boule avec son cheval en argile, et il l'a jeté dans la poubelle.
											Je n'ai plus jamais vu Brian faire un projet comme ça.
									","
											An einem besonderen Tag arbeitete mein bester Freund Brian an einem Projekt.
											Er war dabei, ein Pferd aus Ton zu formen,
											den unser Lehrer unter dem Waschbecken aufbewahrte.
											Eines der Mädchen, das an seinem Tisch saß,
											sah, was er machte,
											lehnte sich zu ihm und sagte:
											""Das ist grässlich. Das sieht überhaupt nicht wie ein Pferd aus.""
											Und Brian war am Boden zerstört.
											Er zermatschte das Tonpferd and warf es zurück in den Behälter.
											Von da an habe ich Brian nie wieder an einem solchen Projekt arbeiten sehen.
									",How to build your creative confidence,David Kelley,11:46,"creativity,design,fear,technology"
"
","
","
","
",How to build your creative confidence,David Kelley,11:46,"creativity,design,fear,technology"
"
											Y me pregunto cuán a menudo sucede esto.
											Y cuando conté la historia de Brian en mi clase
											al terminar, mucha gente se me acercó
											a contarme experiencias similares,
											de un profesor que los hizo callar,
											o de la crueldad de algún estudiante.
											Y algunos renuncian a la creatividad
											en ese momento.
											Y he observado que esa renuncia empieza en la infancia,
											luego continúa y se afianza,
											incluso en la adultez.
									","
											Ve bunun ne sıklıkta olduğunu merak ediyorum.
											Ne zaman Brian'ın bu hikayesini sınıfıma anlatsam
											öğrencilerimin çoğu dersten sonra gelip
											öğretmenlerinin onları susturdukları ya da arkadaşlarının
											onlara resmen acımasız davrandıkları
											benzer hikayeleri anlatmak istiyorlar.
											Ve bazıları artık yaratıcı olduklarını
											düşünmekten vazgeçmişler.
											Görüyorum ki bu vazgeçme, geri çekilme çocuklukta oluyor
											ve yetişkin yaşamınızı da etkileyecek şekilde
											gittikçe içinize yerleşiyor ve kökleniyor.
									","
											Et je me demande si ça arrive souvent.
											Il semble que lorsque je raconte cette histoire de Brian à ma classe,
											beaucoup d'entre eux veulent venir après la classe
											et me parler de leur expérience similaire,
											comment un enseignant les a descendus
											ou comment un étudiant a été particulièrement cruel avec eux.
											Et certains cessent de se considérer
											créatifs à ce moment-là.
											Et je vois ce décrochage qui survient dans l'enfance,
											et qui s'installe et devient plus profond,
											même au moment où on entre dans la vie adulte.
									","
											Und ich frage mich, wie oft so etwas passiert.
											Und jedes Mal, wenn ich meiner Klasse Brians Geschichte erzähle,
											kommen nach der Stunde viele zu mir,
											um mir von ähnlichen Erfahrungen zu berichten:
											Wie ein Lehrer sie abrupt zurechtgewiesen hat
											oder wie ein Klassenkamerad besonders gemein zu ihnen war.
											Und an diesem Punkt hören dann einige auf,
											sich als kreativ zu betrachten.
											Und ich kenne diese Entscheidung aus Kindheitstagen,
											sie prägt sich ein und verwurzelt sich,
											sogar als Erwachsener.
									",How to build your creative confidence,David Kelley,11:46,"creativity,design,fear,technology"
"
","
","
","
",How to build your creative confidence,David Kelley,11:46,"creativity,design,fear,technology"
"
											Vemos muchos casos así.
											En los talleres,
											o cuando trabajamos codo a codo con los clientes,
											siempre llega un momento en el proceso
											que no está claro o no es convencional.
											Estos grandes ejecutivos finalmente 
sacan sus Blackberries
											y dicen que tienen que hacer 
llamadas muy importantes
											y se dirigen a la salida.
											Están muy incómodos.
											Cuando los buscamos y les preguntamos qué sucede
											dicen algo como: ""No soy un tipo creativo"".
											Pero sabemos que no es verdad.
											Si se atienen al proceso, si lo siguen,
											terminan haciendo cosas increíbles
											y quedan sorprendidos de lo innovadores
											que son ellos y sus equipos.
									","
											Evet bunu çok görüyoruz.
											Düzenlediğimiz workshoplarda
											ya da ve müşterilerin yan yana çalıştıkları ortamlarda
											çalışmalarımızın bulanıklaştığı
											anlar oluyor.
											Ve sonunda bazı kodaman yöneticiler Blackberry'lerini çıkarıp
											çok önemli bir telefon görüşmesi yapmaları gerektiğini söylüyorlar
											ve çıkışa yöneliyorlar.
											O kadar rahatsız oluyorlar ki.
											Onları takip edip sorunun ne olduğunu sorduğumuzda ise
											""Bende o yaratıcılık kanı yok"" gibi bir cevap veriyorlar.
											Ama biz bunun doğru olmadığının farkındayız.
											Programa bağlı kalırlarsa, çalışmaya devam ederlerse,
											sonunda inanılmaz şeyler yapıyorlar
											ve kendilerinin ve takımlarının aslında ne kadar yenilikçi
											oldukları konusunda şaşırıyorlar.
									","
											Nous voyons cela beaucoup.
											Quand nous avons un atelier
											ou lorsque nous avons des clients qui viennent travailler côte à côte avec nous,
											nous arrivons finalement au stade du processus
											qui est flou ou non conventionnel.
											Et finalement ces cadres importants sortent leur BlackBerrys
											et ils disent qu'ils doivent passer des appels très importants,
											et ils se dirigent vers les sorties.
											Et ils sont tellement mal à l'aise.
											Quand nous les retrouvons et leur demandons ce qui se passe,
											ils disent quelque chose comme, « je suis tout simplement pas le genre créatif. »
											Mais nous savons que ce n'est pas vrai.
											Si ils suivent le processus à la lettre, si ils le suivent,
											ils finissent par faire des choses étonnantes
											et ils se surprennent eux-mêmes en voyant à quel point
											leurs équipes et eux-mêmes sont vraiment novateurs.
									","
											Man sieht das oft.
											Wenn wir Workshops anbieten
											oder wenn wir zusammen mit Kunden arbeiten,
											kommen wir in dem Prozess früher oder später zu einem
											unklaren oder unkonventionellen Punkt.
											Und dann zücken diese hochgestellten Führungskräfte ihre Blackberries
											und sagen, dass sie ein ungemein wichtiges Telefonat führen müssen,
											und sie steuern auf den Ausgang zu.
											Sie fühlen sich sehr unbehaglich.
											Wenn wir ihnen hinterherjagen und sie fragen, was los ist,
											hören wir: ""Ich bin einfach nicht der kreative Typ"" oder so etwas.
											Aber wir wissen, dass das nicht stimmt.
											Wenn sie an dem Prozess dranbleiben, wenn sie da dranbleiben,
											kommen am Ende verblüffende Dinge dabei heraus,
											und sie überraschen sich selbst damit, wie innovativ
											sie und ihre Teams wirklich sind.
									",How to build your creative confidence,David Kelley,11:46,"creativity,design,fear,technology"
"
","
","
","
",How to build your creative confidence,David Kelley,11:46,"creativity,design,fear,technology"
"
											Así que he analizado este miedo 
al juicio que tenemos.
											No hacemos cosas por miedo al qué dirán.
											Si no decimos la idea más creativa, nos van a juzgar.
											Pero descubrí algo excepcional
											cuando conocí al psicólogo Albert Bandura.
									","
											Ben de bir süredir bu sahip olduğumuz yargılanma korkusunu inceliyorum.
											Yaparsanız yargılanacağınızdan korktuğunuz için yapmadığınız şeyleri.
											""Eğer gerçekten yaratıcı olan şeyi söylemezseniz yargılanırsınız"" korkusunu.
											Psikolog Abert Bandura ile tanışmam
											benim için bu konuda büyük bir ilerleme sağladı.
									","
											Donc j'ai examiné cette peur du jugement que nous avons.
											Que vous ne faites pas les choses d'après lesquelles vous avez peur d'être jugé.
											Si vous ne dites pas la chose créative qu'il faut, vous allez être jugé.
											Et j'ai fait une découverte majeure
											quand j'ai rencontré le psychologue Albert Bandura.
									","
											Ich habe mich mit dieser Angst vor Beurteilung beschäftigt.
											Dass man gewisse Dinge nicht tut, aus Angst davor, bewertet zu werden.
											Dass man verurteilt wird, wenn man nicht die richtige kreative Sache sagt.
											Und ich hatte einen wichtigen Durchbruch,
											als ich den Psychologen Albert Bandura traf.
									",How to build your creative confidence,David Kelley,11:46,"creativity,design,fear,technology"
