pt,en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
											Então, basicamente
nós temos líderes públicos,
											funcionários públicos
que estão fora de controlo.
											Estão a aprovar leis
que são ininteligíveis.
											E estas leis irão gerar
umas 40 000 páginas
											de regulamentos,
uma complexidade total,
											que têm um impacto negativo
enorme na nossa vida.
											Um antigo combatente
que regressa do Iraque ou Vietname
											encara uma torrente de papelada
para obter os seus benefícios.
											Se tentarmos obter um pequeno empréstimo
para um negócio
											encaramos uma torrente de papelada.
									","
											So, basically we have public leaders,
											public officials who are out of control;
											they are writing bills that are unintelligible,
											and out of these bills are going to come
											maybe 40,000 pages of regulations, total complexity,
											which has a dramatically negative impact on our life.
											If you're a veteran coming back from Iraq or Vietnam
											you face a blizzard of paperwork to get your benefits;
											if you're trying to get a small business loan,
											you face a blizzard of paperwork.
									","
											Bien, básicamente tenemos líderes públicos,
											oficiales públicos que están fuera de control.
											Están redactando leyes que son incomprensibles.
											Y de estas leyes van a derivar
											tal vez 40 mil páginas de regulaciones, una complejidad total,
											que tiene un impacto dramáticamente negativo sobre nuestras vidas.
											Si eres un veterano regresando de Irak o Vietnam
											te enfrentas una tormenta de papeleo para obtener tus beneficios.
											Si estás intentando obtener un préstamo para una PYME,
											te enfrentas una tormenta de papeleo.
									","
											Belli ki kontrol dışına çıkmış
											liderlerimiz ve kamu görevlilerimiz var.
											Anlaşılmaz faturalar yazıyorlar.
											Ve o faturalardan
											belki 40.000 sayfa tamamen karma karışık, hayatımıza
											olumsuz etkisi olan düzenlemeler çıkıyor.
											Irak'dan veya Vietnam'dan gelen eski bir askerseniz,
											imtiyazlarınızı almak için bir dünya kağıt işiyle uğraşıyorsunuz.
											Küçük çaplı bir iş kredisi almaya çalışıyorsanız,
											yine bir dünya kağıt işiyle karşılaşıyorsunuz.
									","
											Pour faire simple, nos dirigeants,
											nos agents publics, sont devenus incontrôlables.
											Ils écrivent des projets de lois incompréhensibles.
											Et de ces projets de lois naîtront
											quelque chose comme 40 000 pages de règlementations, d'une totale complexité,
											qui aura un incroyable impact négatif sur nos vies.
											Si vous êtes un vétéran de retour d'Irak ou du Vietnam,
											vous devrez faire face à un fleuve de paperasseries pour faire valoir vos droits.
											Si vous essayez d'obtenir un petit prêt pour votre entreprise,
											vous devrez faire face à un fleuve de paperasse.
									","
											Im Grunde genommen haben wir öffentliche Führungskräfte
											und Beamte, die außer Kontrolle geraten sind.
											Sie schreiben Gesetze, die unverständlich sind.
											Und diese Gesetze ziehen insgesamt ungefähr
											40.000 Seiten mit Einzelbestimmungen nach sich.
											Diese Komplexität hat einen ungeheuer negativen Einfluss auf unser Leben.
											Wenn man als Veteran aus Irak oder Vietnam zurückkommt,
											muss man einen Wust von Papierkram bewältigen, um an seine Sozialleistungen zu kommen.
											Wenn man einen kleinen Geschäftskredit haben will,
											wird man mit einem Berg von Papierkram konfrontiert.
									",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
","
","
","
","
","
",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
											O que é que vamos fazer quanto a isso?
											Eu defino simplicidade como um meio
para atingir clareza,
											transparência e empatia,
											criando humanidade nas comunicações.
											Eu tenho vindo a simplificar
coisas há 30 anos.
											Venho da área
da publicidade e do ""design"".
											O meu objetivo é perceber as pessoas
											e a maneira como interagem com o governo
											para obterem os seus benefícios,
											como interagem com empresas para decidir
com quem vão fazer negócio,
											e como veem as marcas.
									","
											What are we going to do about it? I define simplicity
											as a means to achieving clarity,
											transparency and empathy,
											building humanity into communications.
											I've been simplifying things for 30 years.
											I come out of the advertising and design business.
											My focus is understanding you people,
											and how you interact with the government
											to get your benefits,
											how you interact with corporations to decide whom you're going to do business with,
											and how you view brands.
									","
											¿Qué vamos a hacer al respecto? Yo defino la simplicidad
											como un medio para alcanzar la claridad,
											transparencia y empatía,
											introduciendo la humanidad en las comunicaciones.
											He estado simplificando las cosas por treinta años.
											Vengo del negocio de la publicidad y del diseño.
											Mi enfoque es comprenderlos a ustedes,
											y cómo ustedes interactúan con el gobierno
											para obtener sus beneficios,
											cómo interactúan con las corporaciones para decidir con quién van a hacer negocios,
											y cómo ustedes visualizan las marcas.
									","
											Bu konuda ne yapacağız?
											Ben ""sadeliği"", netliğe, şeffaflığa ve empatiye,
											-iletişimde insanlığı inşa etme-
											olarak tanımlıyorum.
											30 yıldır sadeleştiriyorum.
											Reklamcılık ve dizayn işlerinden geliyorum.
											Benim odak noktam sizleri anlamak,
											menfaatinizi korumak için hükümet
											ile nasıl ilişkiye girdiğinizi,
											kiminle iş yapacağınıza karar vermek için şirketler ile nasıl
											ilişkiye girdiğinizi, ve markaları nasıl gördüğünüzü anlamak.
									","
											Que pourra-t-on y faire ? Je définis la simplicité
											comme le moyen de réaliser clarté,
											transparence et empathie,
											de mettre de l'humanité dans la communication.
											Cela fait 30 ans que je simplifie des choses.
											Je viens du monde de la publicité et du design.
											Ce qui m'intéresse, c'est de vous comprendre, vous,
											et comprendre comment vous interagissez avec le gouvernement
											pour faire valoir vos droits,
											comment vous interagissez avec les entreprises, pour décider avec qui vous ferez des affaires,
											et comment vous percevez les marques.
									","
											Und was tun wir dagegen? Für mich ist Einfachheit
											ein Mittel, mehr Klarheit zu erreichen,
											mehr Transparenz und Einfühlungsvermögen
											und mehr Menschlichkeit in der Kommunikation.
											Seit 30 Jahren bin ich dabei, die Dinge zu vereinfachen.
											Ich komme aus der Werbe- und Design-Branche.
											Mein Hauptanliegen ist es, die Leute zu verstehen
											und wie sie mit der öffentlichen Hand umgehen,
											um an ihre Sozialleistungen zu kommen,
											wie sie mit Unternehmen umgehen, um zu entscheiden, mit wem sie Geschäfte machen wollen,
											und wie sie Markenartikel prüfen.
									",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
","
","
","
","
","
",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
											Então, muito rapidamente,
quando o Presidente Obama disse;
											""Eu não vejo por que motivo
não podemos ter
											""um contrato de crédito de uma página,
em inglês simples"",
											eu tranquei-me num quarto,
											apreendi o conteúdo,
											organizei o documento
e escrevi-o em inglês simples.
											Eu levei isto para revisão
											aos dois melhores advogados
de crédito do consumidor do país.
											Isto é uma coisa real.
											Ora, eu fui um pouco mais longe e disse:
											""Porque é que temos de continuar
com advogados pesados
											""e ter apenas um documento em papel?
											""Vamos começar a fazer isso online.""
									","
											So, very quickly, when President Obama said,
											""I don't see why we can't
											have a one-page, plain English consumer credit agreement.""
											So, I locked myself in a room,
											figured out the content,
											organized the document, and wrote it in plain English.
											I've had this checked by the two top
											consumer credit lawyers in the country.
											This is a real thing.
											Now, I went one step further and said,
											""Why do we have to stick with the stodgy lawyers
											and just have a paper document? Let's go online.""
									","
											Así que, resumiendo, cuando el Presidente Obama dijo:
											""No entiendo por qué no podemos
											tener un acuerdo crediticio para consumidores, de una página, en un lenguaje simple"".
											Entonces me encerré en un cuarto,
											descifré el contenido,
											organicé el documento y lo escribí en un lenguaje simple.
											Lo hice revisar por los dos principales abogados
											en crédito al consumidor en el país.
											Esto es de verdad.
											Ahora, fui un paso más allá y dije:
											""¿Por qué tenemos que conformarnos con los tediosos abogados
											y sólo tener un documento de papel? Pongámoslo en línea.""
									","
											Başkan Obama dedi ki:
											""Neden bir sayfalık, sade bir İngilizce ile hazırlanmış
											tüketici kredisi anlaşması yapamadığımızı anlayamıyorum.""
											Ben de kendimi
											bir odaya kilitledim, içeriği buldum,
											belgeyi hazırladım ve sade bir İngilizce ile yazdım.
											Ve de belgeyi ülkenin ileri gelen iki
											tüketici kredisi hukukçusuna kontrol ettirdim.
											Bu gerçek bir belgedir.
											Bir adım daha ileri gittim ve dedim ki,
											""Neden bu sıkıcı hukukçulara takılıp kaldık ve
											neden sadece kağıt belgeler var? Her şey online olsun.""
									","
											Alors, pour faire court, quand le Président Obama a dit
											"" Je ne vois pas pourquoi on n'aurait pas une offre de crédit
											qui tienne sur une page, rédigée dans un anglais courant"",
											je me suis enfermé dans une pièce,
											j'ai intégré le contenu,
											organisé le document, et je l'ai réécrit en bon anglais.
											J'ai fait réviser tout ça par les deux meilleurs avocats
											spécialistes du crédit à la consommation dans le pays.
											C'est vraiment ce que j'ai fait.
											Et puis, je suis allé un pas plus loin, et je me suis dit :
											""Pourquoi devrait-on s'embêter avec ces enquiquineurs d'avocats,
											et se contenter d'un document papier ? On va mettre ça en ligne !""
									","
											Kurz und gut, als Präsident Obama sagte:
											""Ich verstehe nicht, warum es keine Kundenkreditvereinbarung gibt,
											die nur eine Seite lang und in einfachem Englisch verfasst ist"",
											da habe ich mich in meinem Zimmer eingeschlossen,
											den Inhalt festgelegt,
											das Schriftstück entworfen und in einfachem Englisch formuliert.
											Das ließ ich dann von den zwei besten
											Kundenkredit-Anwälten des Landes überprüfen.
											Das war eine gute Sache.
											Dann ging ich noch einen Schritt weiter und fragte mich:
											""Warum müssen wir an den schwerfälligen Anwälte festhalten
											und ausschließlich Papierdokumente nehmen? Gehen wir doch online.""
									",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
","
","
","
","
","
",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
											Muita gente pode precisar de ajuda
com os computadores.
											Trabalhando com a Harvard Business School,
											surgiu este exemplo,
quando se fala de pagamento mínimo.
											Se gastarmos 62 dólares por uma refeição,
											quanto mais tempo levarmos
para pagar esse empréstimo,
											durante um período de tempo
a utilizar o pagamento mínimo
											custa 99 dólares e 17 cêntimos.
											Que tal? Acham que o vosso banco
vai mostrar isso às pessoas?
											Mas vai funcionar. É mais eficaz
do que simples ajudas informáticas.
											E quanto a expressões como
""acima do limite""?
											Talvez uma coisa confusa.
											Definam-no no seu contexto.
Digam às pessoas o que significa.
									","
											And many people
											might need help in computation.
											Working with the Harvard Business School,
											you'll see this example when you talk about minimum payment:
											If you spent 62 dollars for a meal,
											the longer you take to pay out that loan,
											you see, over a period of time using the minimum payment
											it's 99 dollars and 17 cents.
											How about that? Do you think your bank is going to show that to people?
											But it's going to work. It's more effective
											than just computational aids.
											And what about terms like
											""over the limit""?
											Perhaps a stealth thing.
											Define it in context. Tell people what it means.
									","
											Y algunas personas
											podrían necesitar ayuda en la computación.
											Trabajando con la Escuela de Negocios de Harvard,
											verán este ejemplo cuando se habla del pago mínimo.
											Si gastas 62 dólares en una comida,
											mientras más tardes en pagar ese préstamo,
											verás, a lo largo de un período de tiempo usando el pago mínimo
											son 99 dólares y 17 centavos.
											¿Qué tal? ¿Creen que su banco le va a mostrar eso a la gente?
											Pero va a funcionar. Es más efectivo
											que sólo la ayuda por computador.
											Y ¿qué pasa con términos como
											""sobre el límite""?
											Tal vez algo encubierto.
											Defínanlo en un contexto. Díganle a la gente lo que significa.
									","
											Bazı insanların hesaplama
											için yardıma ihtiyacı olabilir.
											Harvard Business School ile çalışırsanız,
											minimum ödeme konusunda bu örnek ile karşılaşırsınız.
											Bir yemek için 62 dolar harcadığınızda,
											eğer ödeme sürenizi uzatırsanız,
											bir süre sonra mimimum ödeme miktarının
											99 dolar 17 sent olduğunu görürsünüz.
											Buna ne dersiniz? Sizce bankanız bunu insanlara gösterecek midir?
											Ama bu işe yarayacaktır. Hesaba
											dayalı yardımlardan daha etkindir.
											""Limit fazlası""
											gibi terimlere ne demeli?
											Belki biraz gizli bir şey.
											Durum içinde açıklayın. İnsanlara ne demek
									","
											Maintenant, c'est vrai que pas mal de gens
											auraient besoin d'aide, pour les calculs.
											J'ai bossé avec la Harvard Business School,
											voila l'exemple que vous verrez pour illustrer le montant minimal de remboursement.
											Si vous avez dépensé 62 $ pour un repas,
											plus vous mettrez de temps à le rembourser,
											vous voyez, sur une période de temps en remboursant la somme minimale,
											ça vous coûtera 99,17 $.
											Qu'est-ce que vous en dites ? Vous croyez que votre banque va montrer ça aux gens ?
											Mais ça va marcher. C'est bien plus efficace
											qu'un simple calendrier de calculs.
											Et qu'en est-il des termes comme
											""le dépassement des limites autorisées"" ?
											Ça pourrait être un piège.
											Il faut le définir dans le contexte. Dire aux gens ce que ça veut dire.
									","
											Einige Leute werden da
											am Computer wahrscheinlich Hilfe benötigen.
											Wenn man sich an die Harvard Business School wendet,
											findet man dieses Beispiel hier, wenn man über Mindestraten redet.
											Wenn man 62 Dollar für eine Mahlzeit per Kreditkarte zahlt,
											dann sind, je länger man braucht, um diesen Kredit zurückzuzahlen,
											indem man über eine bestimmte Zeit mit Mindestraten abzahlt
											daraus 99 Dollar und 17 Cent geworden.
											Wie das? Glauben Sie, Ihre Bank wird das jemandem zeigen?
											Aber es wird funktionieren. Es ist wirksamer
											als die bloße Hilfe am Computer.
											Wie steht es mit Begriffen wie
											""übers Limit""?
											Vielleicht versteckte Kosten.
											Das muss im Kontext definiert und den Leuten erklärt werden.
									",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
","
","
","
","
","
",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
"
											Quando o colocamos em inglês simples
											quase que forçamos a instituição
											a dar automaticamente
uma indicação às pessoas,
											que lhes permita evitarem
correr riscos.
											Inglês simples é acerca
de alterar o conteúdo.
											Uma das coisas de que mais me orgulho
é este acordo para a IBM.
											É uma grelha, é um calendário.
											Em tal e tal data,
a IBM tem responsabilidades,
											vocês têm responsabilidades.
											Recebido muito favoravelmente
pelas empresas.
									","
											When you put it in plain English,
											you almost force the institution
											to give the people a way, a default out of that,
											and not put themselves at risk.
											Plain English is about
											changing the content.
											And one of the things I'm most proud of
											is this agreement for IBM.
											It's a grid, it's a calendar.
											At such and such a date, IBM has responsibilities,
											you have responsibilities.
											Received very favorably by business.
									","
											Cuando lo dices en un lenguaje simple
											prácticamente obligas a la institución
											a ofrecerle a las personas una alternativa, una salida de esa situación,
											y no ponerse en riesgo a ellos mismos.
											El lenguaje simple se trata
											de cambiar el contenido.
											Y una de las cosas de las cuales me enorgullezco más
											es este acuerdo para IBM.
											Es una cuadrícula, es un calendario.
											En tal y tal fecha, IBM tiene responsabilidades,
											tú tienes responsabilidades.
											Recibida muy favorablemente por empresas.
									","
											olduğunu söyleyin. Bunu sade İngilizceye yerleştirdiğinizde
											insanlara bir yol bulmaları, insanları o durumdan
											kurtarabilecek ve kendilerini riske atmayacakları
											bir yol bulmaları için kurumları zorluyorsunuz.
											Sade İngilizce içeriği
											değiştirmek ile ilgilidir.
											Ve en gurur duyduğum şeylerden biri
											IBM için yapılan bu anlaşma.
											Bu bir kılavuz, düzenleme.
											IBM'in de sorumlulukları var
											sizin de sorumluluğunuz var.
											İş dünyasında memnuniyetle karşılandı.
									","
											Le fait de le dire dans un anglais courant,
											ça revient presque à forcer l'institution
											à donner aux gens une porte de sortie,
											et à ne pas se mettre eux-mêmes en danger.
											Avec l'anglais courant,
											on change le sens.
											Et une des choses dont je suis le plus fier
											est cette convention avec IBM.
											C'est une grille, un calendrier.
											À telle et telle date, IBM a des obligations,
											et vous avez des obligations.
											Très bien accueillie par les entreprises.
									","
											Wenn man es in einfachem Englisch ausdrückt,
											dann zwingt man das Institut geradezu,
											den Kunden einen Ausweg, einen Zahlungsverzug einzuräumen,
											anstatt sie einem Risiko auszusetzen.
											Einfaches Englisch heißt auch
											den Inhalt verändern.
											Ein Beispiel, auf das ich besonders stolz bin,
											ist diese Vereinbarung hier für IBM.
											Es ist ein Raster, ein Kalender.
											Zu dem einen Termin geht IBM,
											zu dem anderen gehen Sie eine Verpflichtung ein.
											Das kam bei der Geschäftswelt sehr gut an.
									",Let's simplify legal jargon!,Alan Siegel,4:26,"business,language,law,simplicity"
