en,es,fr,title,speaker,duration,tags
"
","
","
",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
											Well, hello.
											This is Sophie.
											It's all right, don't worry,
											everything's going to be fine.
									","
											Hola.
											Esta es Sophie.
											Está bien, no se preocupen.
											Todo va a ir bien.
									","
											Eh bien, bonjour.
											Voici Sophie.
											Ne vous inquiétez pas,
											tout va bien se passer.
									",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
","
","
",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
","
","
",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
											There are some people on the balcony
that are very happy to be up there now.
									","
											Ahora algunos del palco estarán 
muy contentos de estar arriba.
									","
											Il y a des gens sur le balcon qui sont
très contents d'être là-haut.
									",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
","
","
",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
","
","
",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
											So this is Sophie —
											not Sophia — no, Sophie.
											She has a French name.
											And you wonder why?
									","
											Esta es Sophie.
											No Sofía, no, Sophie.
											Tiene un nombre francés.
											¿Se preguntarán por qué?
									","
											Donc voici Sophie —
											pas Sophia, mais bien, Sophie.
											Elle a un nom français.
											Vous vous demandez pourquoi ?
									",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
","
","
",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
","
","
",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
											So Sophie, for most people,
is the incarnation of terror, really.
											She's far too leggy, she's far too hairy,
											and she's far too big to ever be trusted.
											But to me, Sophie is a fantastic
feat of bioengineering.
											You see, Sophie is a testimony
to all those creatures
											that have managed to survive
since the beginning of time;
											all those animals
that have managed to have offspring
											generation after generation,
until this day.
									","
											Sophie, para la mayoría, 
es la encarnación del terror, de verdad
											Con patas demasiado largas, 
demasiado peluda
											y demasiado grande para ser confiable.
											Pero para mí, Sophie es una 
fantástica hazaña de la bioingeniería.
											Verán, es un testimonio 
de todas esas criaturas
											que han sobrevivido desde 
el comienzo de los años;
											todos esos animales que han 
logrado tener descendencia
											generación tras generación, hasta hoy.
									","
											Donc Sophie, pour beaucoup,
est l'incarnation de la terreur, vraiment.
											Elle a de trop longues jambes,
trop de poils,
											et elle est bien trop grosse 
pour lui faire confiance.
											Mais pour moi, Sophie est une fantastique
prouesse de bioingénierie.
											Vous voyez, Sophie est un témoignage
de toutes ces créatures
											qui ont réussi à survivre
depuis le début des temps ;
											tous ces animaux qui ont
réussi à avoir une descendance,
											génération après génération,
jusqu'à aujourd'hui.
									",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
","
","
",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
											You see, over one billion years ago,
											the first primitive cells
started to evolve on this planet.
											It took spiders 430 million years
to become what they are now:
											one of the most versatile,
											one of the most diverse
											and one of the most evolved groups —
									","
											Verán hace alrededor mil millones de años
											las primeras células primitivas comenzaron
a evolucionaron en nuestro planeta.
											Las arañas tardaron 430 millones de años
en convertirse en lo que son ahora:
											uno de los más versátiles.
											uno de los más diversos,
											y uno de los más evolucionados grupos...
									","
											Vous voyez, il y a plus 
d'un milliard d'années,
											les premières cellules primitives
ont commencé à évoluer sur cette planète.
											Il a fallu 430 millions d'années aux
araignées pour devenir ce qu'elles sont :
											l'un des groupes les plus polyvalents,
											les plus divers
											et évolués —
									",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
","
","
",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
","
","
",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
											of predators to ever walk this earth.
									","
											que jamás han pasado por este planeta.
									","
											de prédateurs qui ont marché sur Terre.
									",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
","
","
",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
											It's actually quite sporty
to give a speech
											while wrangling a tarantula,
I have to say.
									","
											Es bastante difícil dar un discurso
											mientras te peleas con una tarántula.
									","
											Je dois dire que c'est assez sportif
de faire un discours
											en se bagarrant avec une tarentule.
									",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
","
","
",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
"
","
","
",The secrets of spider venom,Michel Dugon,12:52,"biology,science,TEDx,insects,medicine,animals,medical research,future,microbes,nature,microbiology"
