en,es,fr,title,speaker,duration,tags
"
","
","
",How isolation fuels opioid addiction,Rachel Wurzman,18:31,"brain,medical research,science,neuroscience,biology,opioids,addiction,TEDx,public health,narcotics,community,social change,mental health"
"
											What does it mean to be normal?
											And what does it mean to be sick?
											I've asked myself this question
from the time I was about seven,
											when I was diagnosed
with Tourette syndrome.
											Tourette's is a neurological disorder
											characterized by stereotyped movements
I perform against my will, called tics.
											Now, tics are technically involuntary,
											in the sense that they occur
without any conscious attention
											or intention on my part.
									","
											¿Qué significa ser normal?
											¿Y qué significa estar enfermo?
											Me he preguntado esto
desde que tenía siete años,
											cuando me diagnosticaron
síndrome de Tourette.
											Es un trastorno neurológico
											que se caracteriza por movimientos 
repetitivos involuntarios llamados tics.
											Los tics son técnicamente involuntarios,
											ya que ocurren sin atención consciente
											o intención de mi parte.
									","
											Que signifie être normal ?
											Que signifie vraiment être malade ?
											Je me pose cette question
depuis l'âge de sept ans environ,
											quand on m'a diagnostiqué
le syndrome de la Tourette.
											Ce syndrome est une affection neurologique
											caractérisée par des mouvements
stéréotypés et involontaires, des tics.
											Techniquement, les tics sont involontaires
											dans la mesure où ils surviennent
sans attention consciente
											et sans intention.
									",How isolation fuels opioid addiction,Rachel Wurzman,18:31,"brain,medical research,science,neuroscience,biology,opioids,addiction,TEDx,public health,narcotics,community,social change,mental health"
"
","
","
",How isolation fuels opioid addiction,Rachel Wurzman,18:31,"brain,medical research,science,neuroscience,biology,opioids,addiction,TEDx,public health,narcotics,community,social change,mental health"
"
											But there's a funny thing
about how I experience tics.
											They feel more unvoluntary
than involuntary,
											because I still feel like it's me
moving my shoulder,
											not some external force.
											Also, I get this uncomfortable sensation,
called premonitory urge,
											right before tics happen,
											and particularly
when I'm trying to resist them.
											Now, I imagine most of you out there
understand what I'm saying,
											but unless you have Tourette's,
you probably think you can't relate.
											But I bet you can.
											So, let's try a little experiment here
and see if I can give you
											a taste of what my experience feels like.
											Alright, ready?
									","
											Pero hay algo curioso acerca
de cómo experimento los tics.
											Los siento más como accidentales
que involuntarios,
											porque aún siento que soy yo
la que mueve el hombro
											y no una fuerza externa.
											Además, siento esta sensación incómoda
llamada impulso premonitorio
											justo antes de un tic
											y particularmente cuando 
intento resistirlos.
											Imagino que la mayoría de Uds.
entienden lo que les digo,
											pero si no tienen este síndrome,
pensarán que no pueden identificarse.
											Pero apuesto a que pueden.
											Hagamos un pequeño experimento
y veamos si puedo darles
											una muestra de lo que yo experimento.
											¿Preparados?
									","
											Mais je subis ces tics
de manière particulière.
											Ils me semblent davantage
non voulus qu'involontaires,
											car j'ai le sentiment que c'est moi
qui remue mes épaules
											et pas une force extérieure.
											Je ressens aussi la sensation désagréable,
appelée sensation prémonitoire,
											juste avant le tic
											et surtout quand j'essaie de résister.
											La plupart d'entre vous comprennent
probablement ce que je veux dire.
											Mais sans souffrir de la Tourette,
vous ne devez pas vous sentir concerné.
											Je parie que vous pourriez.
											Faisons une petite expérience ensemble
pour voir dans quelle mesure
											je peux vous faire éprouver mon ressenti.
											Vous êtes prêts ?
									",How isolation fuels opioid addiction,Rachel Wurzman,18:31,"brain,medical research,science,neuroscience,biology,opioids,addiction,TEDx,public health,narcotics,community,social change,mental health"
"
","
","
",How isolation fuels opioid addiction,Rachel Wurzman,18:31,"brain,medical research,science,neuroscience,biology,opioids,addiction,TEDx,public health,narcotics,community,social change,mental health"
"
											Don't blink.
											No, really, don't blink.
											And besides dry eyes, what do you feel?
											Phantom pressure?
											Eyelids tingling?
											A need?
											Are you holding your breath?
									","
											No pestañeen.
											En serio, no pestañeen.
											Además de la sequedad, ¿qué sienten?
											¿Presión fantasma?
											¿Cosquilleo en los párpados?
											¿Una necesidad?
											¿Están conteniendo la respiración?
									","
											Ne clignez pas des yeux.
											Oui, oui, gardez les yeux ouverts.
											Hormis les yeux secs, que ressentez-vous ?
											Une pression fantôme ?
											Les paupières qui tremblent ?
											Un besoin ?
											Retenez-vous votre respiration ?
									",How isolation fuels opioid addiction,Rachel Wurzman,18:31,"brain,medical research,science,neuroscience,biology,opioids,addiction,TEDx,public health,narcotics,community,social change,mental health"
"
","
","
",How isolation fuels opioid addiction,Rachel Wurzman,18:31,"brain,medical research,science,neuroscience,biology,opioids,addiction,TEDx,public health,narcotics,community,social change,mental health"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",How isolation fuels opioid addiction,Rachel Wurzman,18:31,"brain,medical research,science,neuroscience,biology,opioids,addiction,TEDx,public health,narcotics,community,social change,mental health"
"
","
","
",How isolation fuels opioid addiction,Rachel Wurzman,18:31,"brain,medical research,science,neuroscience,biology,opioids,addiction,TEDx,public health,narcotics,community,social change,mental health"
"
											Aha.
									","
											¡Ajá!
									","
											Aha.
									",How isolation fuels opioid addiction,Rachel Wurzman,18:31,"brain,medical research,science,neuroscience,biology,opioids,addiction,TEDx,public health,narcotics,community,social change,mental health"
