en,es,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
","
",Why the buildings of the future will be shaped by ... you,Marc Kushner,18:05,"TED Books,architecture,design,social media"
"
											Today I'm going to speak to you
											about the last 30 years
of architectural history.
											That's a lot to pack into 18 minutes.
									","
											Hoy les hablaré
											sobre los últimos 30 años 
de la historia de la arquitectura.
											Es mucho para cubrir en 18 minutos.
									","
											Hoje vou falar-vos
											sobre os últimos 30 anos
da História da Arquitetura.
											É muita coisa para 18 minutos.
									","
											Bugün sizlere mimarlık tarihinin
											son 30 yılından bahsedeceğim.
											18 dakikaya sığdırılacak çok şey var.
									","
											Je vais vous parler aujourd'hui
											des 30 dernières années de
l'histoire architecturale.
											Ça fait beaucoup à faire
tenir en 18 minutes.
									",Why the buildings of the future will be shaped by ... you,Marc Kushner,18:05,"TED Books,architecture,design,social media"
"
","
","
","
","
",Why the buildings of the future will be shaped by ... you,Marc Kushner,18:05,"TED Books,architecture,design,social media"
"
											It's a complex topic,
											so we're just going to dive right in
at a complex place:
											New Jersey.
											Because 30 years ago, I'm from Jersey,
											and I was six, and I lived there
in my parents' house
											in a town called Livingston,
											and this was my childhood bedroom.
											Around the corner from my bedroom
											was the bathroom
that I used to share with my sister.
											And in between my bedroom and the bathroom
											was a balcony that overlooked
the family room.
											And that's where everyone
would hang out and watch TV,
											so that every time that I walked
from my bedroom to the bathroom,
											everyone would see me,
											and every time I took a shower
and would come back in a towel,
											everyone would see me.
											And I looked like this.
											I was awkward,
											insecure, and I hated it.
											I hated that walk, I hated that balcony,
											I hated that room, and I hated that house.
									","
											Es un tema complejo,
											así que abordaremos solo
un lugar complejo:
											Nueva Jersey.
											Porque hace 30 años, 
soy de N. Jersey,
											yo tenía 6 años y vivía allí 
en casa de mis padres
											en un pueblo llamado Livingston,
											y este era mi dormitorio de niño.
											En la esquina, desde mi dormitorio,
											estaba el baño que compartía 
con mi hermana.
											Y, entre mi dormitorio y el baño,
											había un balcón que 
daba a la sala de estar.
											Y ahí todos pasaban el rato 
viendo la tele.
											Así que cada vez que iba 
de mi habitación al baño,
											todos me veían.
											Y cada vez que me duchaba 
y volvía envuelto en una toalla,
											todos me veían.
											Y yo era así.
											Era torpe,
											inseguro y lo odiaba.
											Odiaba ese recorrido, odiaba ese balcón,
											odiaba esa habitación y esa casa.
									","
											É um tema complexo,
											por isso vamos já mergulhar
num sítio complexo:
											Nova Jérsia.
											Eu sou de lá e há 30 anos,
											eu tinha seis anos
e vivia na casa dos meus pais
											numa cidade chamada Livingston.
											Este era o quarto da minha infância.
											Do outro lado do meu quarto
											ficava a casa de banho
que eu partilhava com a minha irmã.
											Entre o meu quarto e a casa de banho,
											havia uma varanda
por cima da sala de família,
											onde todos se juntavam e viam televisão.
											Por isso, de cada vez que eu passava
do meu quarto para a casa de banho,
											toda a gente me via,
											e de cada vez que eu tomava banho
e voltava enrolado numa toalha,

											toda a gente me via.
											Eu era assim.
											Era estranho,
											inseguro, e odiava-me por isso.
											Odiava aquela passagem,
odiava aquela varanda,
											odiava aquela sala e odiava a casa.
									","
											Karmaşık bir konu,
											biz de direkt karmaşık kısmına dalacağız:
											New Jersey.
											Jerseyliyim ve 30 yıl önce
											altı yaşımda, annemle babamın evinde
											Livingston şehrinde yaşıyordum,
											bu da çocukluğumun yatak odası.
											Yatak odamın yanında, köşede
											kız kardeşimle paylaştığımız banyo vardı.
											Yatak odamla banyo arasında
											oturma odasına bakan bir balkon vardı.
											Herkesin vaktini geçirdiği ve 
televizyon izlediği yer orasıydı,
											yatak odamdan banyoya her yürüyüşümde
											herkes beni görürdü,
											her duş alışımdan sonra
dışarıya havlu ile çıkardım
											ve herkes beni görürdü.
											Böyle görünüyordum.
											Gariptim,
											güvensizdim ve bundan nefret ediyordum.
											O yürüyüşten, o balkondan
nefret ediyordum,
											o odadan nefret ediyordum, 
o evden nefret ediyordum.
									","
											C'est un sujet complexe,
											nous allons donc aller directement
dans un endroit complexe :
											le New Jersey.
											J'en suis, et il y a 30 ans,
											j'avais 6 ans, je vivais dans la maison
de mes parents,
											dans une ville appelée Livingston.
											Voici ma chambre à l'époque.
											Juste à côté de ma chambre
											se trouvait la salle de bains
que je partageais avec ma sœur.
											Entre ma chambre et la salle de bains
											se trouvait un balcon qui
surplombait le salon.
											C'était là où on traînait,
où on regardait la télé,
											donc, à chaque fois que j'allais
de ma chambre à la salle de bains,
											tout le monde me regardait.
											A chaque fois que je prenais une douche
et revenais avec ma serviette,
											tout le monde me regardait.
											Et je ressemblais à ça.
											Je me sentais bizarre,
											mal à l'aise, et je détestais ça.
											Je détestais ce trajet,
je détestais ce balcon,
											je détestais cette chambre,
je détestais cette maison.
									",Why the buildings of the future will be shaped by ... you,Marc Kushner,18:05,"TED Books,architecture,design,social media"
"
","
","
","
","
",Why the buildings of the future will be shaped by ... you,Marc Kushner,18:05,"TED Books,architecture,design,social media"
"
											And that's architecture.
											(Laughter)
											Done.
											That feeling, those emotions that I felt,
											that's the power of architecture,
											because architecture is not about math
and it's not about zoning,
											it's about those visceral,
emotional connections
											that we feel to the places that we occupy.
											And it's no surprise
that we feel that way,
											because according to the EPA,
											Americans spend 90 percent
of their time indoors.
											That's 90 percent of our time
surrounded by architecture.
											That's huge.
											That means that architecture is shaping us
in ways that we didn't even realize.
									","
											Eso es la arquitectura.
											(Risas)
											Listo.
											Esos sentimientos, 
esas emociones que sentía,
											ese es el poder de la arquitectura.
											Porque la arquitectura no se trata de 
matemáticas, ni de división de zonas,
											sino de esas conexiones 
viscerales, emocionales,
											que sentimos en los lugares 
que ocupamos.
											Y no es de extrañar que 
nos sintamos de esa manera,
											porque de acuerdo con la 
Agencia de Protección Ambiental (EPA)
											los estadounidenses pasan 
el 90 % de su tiempo bajo techo.
											O sea, el 90 % del tiempo 
estamos rodeados de arquitectura.
											Eso es muchísimo.
											La arquitectura nos determina en formas 
que ni siquiera nos damos cuenta.
									","
											E é isto a Arquitetura.
											(Risos)
											Feito.
											Aquela sensação, aquelas emoções
que eu sentia,
											vêm do poder da arquitetura.
											Porque a arquitetura não tem a ver com
matemática e desenhar divisões,
											mas com aquelas ligações
emocionais e viscerais
											que sentimos com os lugares que ocupamos.
											Não é surpresa nenhuma
que nos sintamos assim
											porque, de acordo com a EPA
[Agência de Proteção Ambiental],
											os norte-americanos passam 90%
do seu tempo dentro de edifícios.
											Isso é 90% do nosso tempo
rodeados por arquitetura.
											É imenso.
											Isso significa que a arquitetura
está a moldar-nos
											de maneiras de que ainda
nem nos tínhamos apercebido.
									","
											Ve bu mimarlık.
											(Gülüşmeler)
											Bitti.
											O hisler, o hissettiğim duygular,
											işte onlar mimarlığın gücü,
											çünkü mimarlık 
matematik ve bölgeleme ile ilgili değil,
											işgal ettiğimiz yerlere karşı
											hissettiğimiz hassas, duygusal 
bağlantılarla ilgili.
											Böyle hissetmemiz sürpriz değil,
											çünkü EPA'ya göre
											Amerikalılar vakitlerinin %90'ını
kapalı alanlarda geçiriyorlar.
											Bu vaktimizin %90'ının 
mimarlıkla çevrelenmesi demek.
											Bu çok yüksek.
											Bu da mimarlığın bizi fark etmediğimiz
yollarla şekillendirmesi demek.
									","
											Et c'est de l'architecture.
											(Rires)
											Ça, c'est fait.
											Ces sentiments, ces émotions,
											c'est la force de l'architecture.
											L'architecture, ce n'est pas que
des maths, ni que du zonage.
											Ce sont ces connexions
émotionnelles viscérales
											que nous ressentons dans les lieux
que nous habitons.
											Ce n'est pas une surprise.
											Selon l'Agence de
Protection de l'Environnement,
											les Américains passent 90%
de leur temps à l'intérieur.
											90% de notre temps
entourés par l'architecture.
											C'est énorme.
											L'architecture nous influence selon
des manières insoupçonnées.
									",Why the buildings of the future will be shaped by ... you,Marc Kushner,18:05,"TED Books,architecture,design,social media"
"
","
","
","
","
",Why the buildings of the future will be shaped by ... you,Marc Kushner,18:05,"TED Books,architecture,design,social media"
"
											That makes us a little bit gullible
and very, very predictable.
											It means that when I show you
a building like this,
											I know what you think:
											You think ""power""
and ""stability"" and ""democracy.""
											And I know you think that
because it's based on a building
											that was build 2,500 years ago
by the Greeks.
											This is a trick.
											This is a trigger that architects use
											to get you to create
an emotional connection
											to the forms that we build
our buildings out of.
											It's a predictable emotional connection,
											and we've been using this trick
for a long, long time.
											We used it [200] years ago to build banks.
											We used it in the 19th century
to build art museums.
											And in the 20th century in America,
											we used it to build houses.
											And look at these solid,
stable little soldiers
											facing the ocean
and keeping away the elements.
									","
											Eso nos hace un poco ingenuos 
y muy, muy predecibles.
											Esto significa que cuando 
les muestro un edificio como este,
											sé lo que les evoca:
											piensan en ""poder"", ""estabilidad"" 
y ""democracia"".
											Y sé que lo piensan así 
por basarse en un edificio
											construido hace 2500 años 
por los griegos.
											Este es un truco.
											Es un desencadenante 
que usan los arquitectos
											para crear una conexión emocional
											con las formas en que construimos 
nuestros edificios.
											Es una conexión emocional predecible;
											hemos usado este truco 
desde hace mucho, mucho tiempo.
											Lo usamos hace 200 años 
para construir bancos.
											Lo usamos en el siglo XIX 
para construir museos de arte.
											Y en el siglo XX en EE.UU.,
											lo usamos para construir casas.
											Miren, estos soldaditos 
estables, sólidos,
											frente al mar, 
alejados de los elementos.
									","
											Isso torna-nos um bocadinho ingénuos
e muito, muito previsíveis.
											Significa que, se eu vos mostrar
um edifício como este,
											sei que vão pensar
											em poder, estabilidade e democracia.
											E sei que é isso que pensam
porque é baseado num edifício
											que foi construído há 2500 anos
pelos gregos.
											É um truque.
											Este é um estímulo que os arquitetos usam
											para vos fazer criar ligações emocionais
											com as formas que usamos
para construir os nossos edifícios.
											É uma ligação emocional previsível,
											e usamos este truque
há muito, muito tempo.
											Usámo-lo há 200 anos
para construir bancos.
											Usámo-lo no séc. XIX
para construir museus de arte.
											E no séc. XX, nos EUA,
											usámo-lo para construir casas.
											Olhem para estes pequenos soldados,
sólidos e estáveis,
											voltados para o oceano
e mantendo os elementos afastados.
									","
											Bu bizi biraz saf ve 
çok, çok tahmin edilebilir yapıyor.
											Size böyle bir bina gösterdiğimde,
											sizin ne düşündüğünüzü
biliyorum demek:
											""Güç"" ve ""istikrar"" ve
""demokrasi""yi düşünüyorsunuz.
									","
											Cela nous rend donc un peu crédules
et très très prévisibles.
											Si je vous montre un bâtiment
comme celui-ci,
											je sais ce que vous pensez :
											vous pensez « puissance »,
« stabilité » et « démocratie ».
											Je sais que vous pensez ça
parce qu'il s'inspire d'un édifice
											qui a été construit par les Grecs
il y a 2 500 ans.
											C'est un truc
											que les architectes utilisent
											pour que vous créiez un lien émotionnel
											avec les formes que nous utilisons.
											C'est un lien prévisible
											et nous l'utilisons depuis très longtemps.
											Nous l'avons utilisé il y a 200 ans
pour construire des banques,
											au XIXe siècle pour construire des musées,
											et au XXe siècle, aux États-Unis,
											pour construire des maisons.
											Regardez ces petits soldats,
solides et stables,
											face à l'océan, repoussant les éléments.
									",Why the buildings of the future will be shaped by ... you,Marc Kushner,18:05,"TED Books,architecture,design,social media"
"
","
","
","
","
",Why the buildings of the future will be shaped by ... you,Marc Kushner,18:05,"TED Books,architecture,design,social media"
"
											This is really, really useful,
											because building things is terrifying.
											It's expensive, it takes a long time,
and it's very complicated.
											And the people that build things —
											developers and governments —
											they're naturally afraid of innovation,
											and they'd rather just use those forms
that they know you'll respond to.
									","
											Esto es muy, muy útil,
											porque construir cosas es aterrador.
											Es costoso, lleva mucho tiempo 
y es muy complicado.
											Las personas que construyen.
											los urbanizadores y los gobiernos,
											siempre tienen miedo a la innovación,
											y prefieren usar formas 
que saben que van a funcionar.
									","
											Isto é mesmo, mesmo útil
											porque construir coisas é aterrador.
											É caro, demora muito tempo
e é muito complicado.
											As pessoas que constroem coisas
											— construtores e governadores —
											têm um medo natural da inovação
											e preferem simplesmente usar estas formas
a que sabem que nós responderemos.
									","
											Sizin bunu böyle düşündüğünüzü,
											bina 2500 yıl önce Yunanların inşa ettiği 
bir binaya dayandığı için biliyorum.
											Bu bir hile.
											Mimarların
											binalarımızı inşa ettiğimiz formlarla
											aramızda duygusal bağı oluşturmak için 
kullandıkları bir tetikleyici.
											Tahmin edilebilir, duygusal bir bağlantı
											ve bu hileyi 
çok uzun bir süredir kullanıyoruz.
											Biz onu [200] yıl önce
banka inşa ederken kullandık.
											19. yüzyılda sanat müzeleri 
inşa ederken kullandık.
											20. yüzyılda Amerika'da
											ev inşasında kullandık.
											Bu katı, sağlam, küçük askerlere bakın.
											Okyanusa dönükler ve 
orada nöbet bekliyorlar.
									","
											C'est vraiment très utile,
											car construire est terrifiant.
											C'est cher, ça prend du temps
et c'est très compliqué.
											Les gens qui construisent
											— les promoteurs et les gouvernements —
											ont naturellement
peur de l'innovation,
											ils préfèrent les formes auxquelles
ils vous savent réceptifs.
									",Why the buildings of the future will be shaped by ... you,Marc Kushner,18:05,"TED Books,architecture,design,social media"
