es,pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",Why bother leaving the house?,Ben Saunders,10:37,"culture,extreme sports,personal growth,potential,sports,travel"
"
											En breve, me gano la vida arrastrando trineos,
											por lo que no se necesita mucho 
para sorprenderme intelectualmente,
											pero voy a leer esta pregunta de
											una entrevista a inicio de año:
											""Filosóficamente, ¿el suministro 
constante de información
											disminuye nuestra capacidad 
para ponernos metas,
											o reemplaza nuestros deseos de lograrlas?
											Después de todo, si alguien está 
haciendo algo en algún lugar,
											y podemos participar virtualmente,
											entonces, ¿para qué molestarse en salir de casa?""
									","
											Eu ganho a vida a arrastar trenós
											portanto, não preciso de muito 
para me desconcentrar intelectualmente.
											Mas vou ler-vos esta pergunta
											de uma entrevista no início deste ano:
											""Filosoficamente, será que o constante 
fornecimento de informação
											""vai roubar a nossa capacidade de imaginar
											""ou substituir
os nossos sonhos de conquista?
											""Afinal, se está a ser feito
nalgum lugar, por alguém,
											""e podemos participar virtualmente,
											""então, porque nos havemos de dar 
ao trabalho de sair de casa?""
									","
											Normalde para kazanmak için kızak çekiyorum,
											dolayısıyla beni entellektüel olarak şaşırtmak için çok fazla şeye gerek yok,
											ama bu senenin başlarından bir ropörtajdan
											bu soruyu okuyacağım:
											""Felsefik olarak, sürekli bilgi akışı olması
											hayal edebilme yeteneğimizi çalıyor mu
											veya elde edebilme hayallerimizin yerine geçiyor mu?""
											Sonuçta, eğer birisi tarafından bir yerde yapılıyorsa,
											ve biz de sanal olarak katılabiliyorsak,
											neden evden çıkalım ki?""
									","
											I essentially drag sledges for a living,
											so it doesn't take an awful lot to flummox me intellectually,
											but I'm going to read this question
											from an interview earlier this year:
											""Philosophically, does the constant supply of information
											steal our ability to imagine
											or replace our dreams of achieving?
											After all, if it is being done somewhere by someone,
											and we can participate virtually,
											then why bother leaving the house?""
									","
											Je gagne ma vie en gros en tirant des traineaux,
											donc il n'en faut pas beaucoup
pour me déconcerter intellectuellement,
											je vais tout de même vous lire cette question
											qui m'a été posée lors d'une interview l'an dernier :
											""D'un point de vue philosophique, 
l'apport constant d'informations
											nous spolie-t-il notre capacité à imaginer
											ou remplace-t-il notre rêve d'accomplissement ?
											Après tout, si quelque part quelqu'un 
fait quelque chose
											et que nous avons la possibilité 
d'y participer virtuellement,
											alors pourquoi nous donner la peine 
de sortir de chez nous ?
									","
											Da ich im Grunde beruflich Schlitten ziehe,
											braucht es nicht viel, um mich zu verwirren.
											Aber ich lese diese Frage,
											von einem Interview Anfang des Jahres, vor:
											""Verdrängt das ständige Informationsangebot
											unsere Vorstellungskraft?
											Oder ersetzt es unsere Träume vom Erfolg?
											Wenn alles irgendwo von jemandem getan wird,
											und wir virtuell teilnehmen können,
											wieso sollte man dann das Haus verlassen?""
									",Why bother leaving the house?,Ben Saunders,10:37,"culture,extreme sports,personal growth,potential,sports,travel"
"
","
","
","
","
","
",Why bother leaving the house?,Ben Saunders,10:37,"culture,extreme sports,personal growth,potential,sports,travel"
"
											Generalmente me presentan como explorador polar.
											No estoy seguro que sea el tipo 
de trabajo más progresista
											o muy del siglo XXI, pero he pasado 
hasta ahora más del dos por ciento
											de mi vida viviendo en una carpa 
dentro del círculo polar ártico,
											por lo que salgo bastante de casa.
											Y está en mi naturaleza, supongo, 
que soy un hacedor de cosas
											más que un espectador o un contemplador de cosas,
											y es esa dicotomía, la separación 
entre ideas y acción,
											lo que voy a intentar abordar brevemente.
									","
											Normalmente, eu sou apresentado
como um explorador polar.
											Não tenho certeza se este é o trabalho 
mais progressivo ou o cargo do século XXI
											mas eu gastei mais de dois por cento
											da minha vida dentro de uma tenda 
no Círculo Polar Ártico
											portanto, saio de casa bastantes vezes.
											Suponho que, na minha natureza, eu seja 
mais o tipo de pessoa que faz coisas
											do que assiste ou contempla coisas,
											e é esta dicotomia, o abismo entre 
as ideias e a ação
											que irei, brevemente, tentar explorar.
									","
											Normalde kutup kaşifi olarak tanıtılıyorum.
											En ileri veya 21. yüzyıl mesleklerinden olup olmadığından
											emin değilim ama şu ana kadar hayatımın yüzde ikisinden
											fazlasını Kuzey Kutbu Dairesinde bir çadırda geçirdim,
											yani evden bayağı bir çıkıyorum diyebiliriz.
											Ve sanırım doğam gereği, ben izleyici
											veya araştırmacı değil de yapan bir insanım,
											fikirler ve eylem arasındaki bu uçurum, bu ayrılığı
											kısaca keşfetmeye çalışacağım.
									","
											I'm usually introduced as a polar explorer.
											I'm not sure that's the most progressive or 21st-century
											of job titles, but I've spent more than two percent now
											of my entire life living in a tent inside the Arctic Circle,
											so I get out of the house a fair bit.
											And in my nature, I guess, I am a doer of things
											more than I am a spectator or a contemplator of things,
											and it's that dichotomy, the gulf between ideas and action
											that I'm going to try and explore briefly.
									","
											On me présente souvent 
comme un explorateur polaire.
											Je ne suis pas convaincu que ce titre soit 
le plus progressiste ou le plus adéquat au 21e siècle
											mais il est vrai que j'ai passé à ce jour plus de 2%
											de ma vie entière dans une tente 
plantée dans le Cercle Arctique,
											je sors donc assez souvent de chez moi.
											De par ma nature, je suppose 
que je suis plus un acteur
											qu'un spectateur ou 
un contemplateur de ce qui se passe
											et c'est cette dichotomie, 
ce fossé entre les idées et l'action,
											que je vais tenter d'explorer brièvement.
									","
											Ich werde meistens als Polarforscher vorgestellt.
											Das ist nicht der progressivste Berufstitel
											des 21. Jahrhunderts, aber ich habe mehr als 2%
											meines Lebens in einem Zelt im Polarkreis verbracht.
											Also komme ich ziemlich oft aus dem Haus.
											Und von Natur aus bin ich ein Macher,
											eher als ein Zuschauer oder Betrachter.
											Diesen Gegensatz zwischen Ideen und Handeln,
											werde ich versuchen zu beschreiben.
									",Why bother leaving the house?,Ben Saunders,10:37,"culture,extreme sports,personal growth,potential,sports,travel"
"
","
","
","
","
","
",Why bother leaving the house?,Ben Saunders,10:37,"culture,extreme sports,personal growth,potential,sports,travel"
"
											La respuesta más concisa a la pregunta ""¿por qué?""
											Que me ha perseguido durante los últimos 12 años
											ha sido atribuida sin duda a este tipo, 
con aspecto de caballero libertino
											parado al fondo, el segundo de la izquierda,
											George Lee Mallory, que muchos de Uds. conocen.
											En 1924 fue visto por última vez 
desapareciendo entre las nubes
											cerca de la cumbre del Monte Everest.
											Él puede o no haber sido la primera 
persona en escalar el Everest,
											más de 30 años antes de Edmund Hillary.
											No se sabe si llegó a la cima, 
sigue siendo un misterio.
											Pero se le atribuye haber acuñado 
la frase: ""Porque está ahí"".
											Ahora no estoy realmente 
seguro que lo haya dicho.
											Hay muy poca evidencia para 
sugerirlo, pero lo que sí dijo
											es realmente mucho más amable,
											y también lo tengo impreso y cito:
									","
											A resposta mais concisa
à pergunta ""porquê?""
											que me perseguiu nos últimos 12 anos
											deve-se certamente a este sujeito, 
o cavalheiro desalinhado, de pé ao fundo,
											o segundo a partir da esquerda
											George Lee Mallory. 
Muitos de vocês conhecerão este nome.
											Foi visto pela última vez em 1924, 
enquanto desaparecia nas nuvens
											perto do cume do monte Evereste.
											Ele pode ter sido ou não 
a primeira pessoa a escalar o Evereste,
											mais de 30 anos antes de Edmund Hillary.
											Ninguém sabe se chegou ao topo. 
Ainda é um mistério.
											Mas foi-lhe atribuída a frase:
""Porque é ali.""
											Não tenho a certeza
se ele realmente disse isto.
											Existe pouca evidência que o prove, 
mas o que realmente disse
											foi muito mais agradável.
											Novamente, eu imprimi isto e vou lê-lo.
									","
											Son 12 yıldır beni delirten ""neden?"" sorusunun
											anlamlılık yanıtını arkada duran, soldan ikinci
											gösterişli görünen beyefendi
											vermiştir, kendisi
											George Lee Mallory. Çoğunuz adını biliyorsunuzdur.
											En son 1924'te Everest dağının zirvesinin yakınlarında
											bulutların arasında kaybolurken görülmüştü.
											Edmund Hillary'den 30'dan fazla yıl önce Everest'e
											tırmanmış ilk kişi olabilir veya olmayabilir.
											Kimse tepeye ulaşıp ulaşamadığını bilmiyor. Bu hala bir gizem.
											Ama ""Çünkü orada"" deyişini sloganı haline getirdiği söylenir.
											Gerçekten böyle birşey dediğinden emin değilim.
											Dediğini gösteren çok az kanıt var ama asıl
											söylediği aslında çok daha güzel,
											ve elimdeki kağıtta. Şimdi size okuyacağım.
									","
											The pithiest answer to the question ""why?""
											that's been dogging me for the last 12 years
											was credited certainly to this chap, the rakish-looking gentleman
											standing at the back, second from the left,
											George Lee Mallory. Many of you will know his name.
											In 1924 he was last seen disappearing into the clouds
											near the summit of Mt. Everest.
											He may or may not have been the first person to climb Everest,
											more than 30 years before Edmund Hillary.
											No one knows if he got to the top. It's still a mystery.
											But he was credited with coining the phrase, ""Because it's there.""
											Now I'm not actually sure that he did say that.
											There's very little evidence to suggest it, but what he did say
											is actually far nicer,
											and again, I've printed this. I'm going to read it out.
									","
											La réponse la plus succinte à la question ""pourquoi""
											qui m'a hanté ces douze dernières années
											a certainement été lancée par ce type, 
cet homme d'allure décontractée
											debout au fond, 
le deuxième en partant de la gauche,
											George Lee Mallory. 
Nombre d'entre vous doivent connaître son nom.
											En 1924, il a été aperçu pour la dernière fois 
disparaissant dans les nuages,
											près du sommet du Mont Everest.
											Il est peut-être le premier 
à avoir gravi l'Everest, ou pas,
											plus de 30 ans avant Edmund Hillary.
											Personne ne sait s'il est arrivé au sommet. 
Le mystère reste entier.
											Mais on lui a attribué l'expression ""Parce qu'il est là.""
											Entre nous, je ne suis pas certain 
qu'il ait vraiment dit ça.
											Il existe vraiment peu de preuves qui le suggèrent, 
mais ce qu'il a vraiment dit
											est en fait bien plus beau,
											et je l'ai imprimé. Je vais vous le lire.
									","
											Die prägnanteste Antwort auf die Frage ""Warum?"",
											die mich die letzten 12 Jahren verfolgt hat
											wurde dem schnittigen Typ,
											der hinten steht, der zweite von links,
											George Lee Mallory, zugeschrieben. 
Vielen ist er bekannt.
											Letztmalig 1924 gesehen, als er in den Wolken,
											in Gipfelnähe des Mount Everest, verschwand.
											Vielleicht die erste Person, die den Everest bestieg.
											Mehr als 30 Jahre vor Edmund Hillary.
											Keiner weiss, ob er den Gipfel erreichte. 
Es ist immer noch einen Rätsel.
											Ihm wird der Satz ""Weil er da ist."" zugeschrieben.
											Ich weiß nicht, ob er das sagte.
											Es gibt wenig Beweise, aber was er sagte
											ist eigentlich viel schöner.
											Ich hab's ausgedruckt und lese es vor.
									",Why bother leaving the house?,Ben Saunders,10:37,"culture,extreme sports,personal growth,potential,sports,travel"
"
","
","
","
","
","
",Why bother leaving the house?,Ben Saunders,10:37,"culture,extreme sports,personal growth,potential,sports,travel"
"
											""La primera pregunta que me harán
											y que yo intentaré responder es:
											¿De qué sirve escalar el Monte Everest?
											Y mi respuesta siempre será: para nada.
											No hay la más mínima 
posibilidad de sacarle ganancia.
											Ah, podemos aprender un poco 
sobre el comportamiento
											del cuerpo humano a grandes alturas,
											y posiblemente los médicos puedan 
convertir nuestra información
											en algo que sirva a los propósitos de la aviación,
											pero salvo esto, no sacarán más.
											No traeremos un solo gramo de oro o plata,
											ni una joya, ni carbón o hierro.
											No encontraremos ni un metro 
de tierra que se pueda plantar
											con granos para obtener alimentos. 
Por lo tanto no sirve de nada.
											Si usted no puede entender 
que hay algo en el hombre
											que responde al desafío de esta montaña
											y que va allí para confrontarlo, que la lucha
											es la lucha de la vida misma 
para ascender y seguir ascendiendo,
											entonces no entenderá para qué vamos.
											Lo que conseguimos de esta 
aventura es sólo alegría pura,
											y la alegría, después de 
todo, es el fin de la vida.
											No vivimos para comer y hacer dinero.
											Comemos y hacemos dinero 
para poder disfrutar de la vida.
											Eso es lo que la vida significa 
y eso es para lo que sirve la vida"".
									","
											""A primeira pergunta que vai fazer
											""e à qual eu devo tentar responder é esta:
											"" 'De que serve escalar o monte Evereste?'
											""E a minha resposta deve ser 
direta — de nada serve.
											""Não há a mínima possibilidade
de qualquer lucro.
											""Devemos aprender um pouco
sobre o comportamento
											""do corpo humano a grandes altitudes
											""e os médicos talvez possam 
transformar a nossa observação
											""tendo em consideração
os efeitos de aviação
											""caso contrário,
não haverá nenhum resultado.
											""Não traremos um único bocado
de ouro ou de prata,
											""nem de pedras preciosas,
nem de carvão ou ferro.
											""Não encontraremos um só pedaço de terra 
onde se possa plantar
											""para gerar alimento. 
Portanto, de nada serve.
											""Se não consegue entender
que existe algo no Homem
											""que responde ao desafio desta montanha
											""e que vai ao seu encontro, que a luta
											""é a luta da própria vida para subir 
e continuar sempre a subir
											""então não irá perceber o porquê de irmos.
											""O que conseguimos desta aventura é 
simplesmente pura alegria,
											""e a alegria, afinal,
é o objetivo da vida.
											""Não vivemos para nos alimentarmos 
e ganharmos dinheiro.
											""Alimentamo-nos e ganhamos dinheiro
para podermos aproveitar a vida.
											""Isso é o significado
e o objetivo da vida.""
									","
											""Soracağın ve yanıtlamaya çalışman
											gereken ilk soru şudur:
											Everest Dağına tırmanmanın yararı ne?
											Ve cevabımı hemen verebilmeliyim, yararı yok.
											Herhangi bir yararı olabilmesinin en ufak bir yolu bile yok.
											Ah tamam yüksek rakımlarda insan
											vücudunun neler yaptığı hakkında birşeyler
											öğrenebiliriz ve muhtemelen tıpçılar bizim gözlemlerimizi
											havacılığın ilerlemesi için kullanabilirler ama
											bunun dışında hiçbir yararı olmaz.
											Bir parça bile altın, gümüş veya elmas
											ya da kömür veya demir getirmeyeceğiz.
											Gıda için bitki yetiştirilebilecek, ekin ekilebilecek bir gıdım
											toprak bile bulmayacağız. Dolayısıyla bir yararı yok.
											Eğer insanın içinde bu dağın iddiasına yanıt
											veren bir şey olduğunu, bu çabamızın
											aslında hayatın çabası olan yukarı ve
											sonsuza kadar yukarı olduğunu göremiyorsanız
											neden gittiğimizi anlayamayacaksınız.
											Bu maceradan kazandığımız tek şey sadece neşe,
											ve sonuçta neşe hayatın sonu.
											Yemek ve para kazanmak için yaşamıyoruz.
											Hayattan keyif almak için yiyoruz ve para kazanıyoruz.
											Hayatın anlamı bu ve hayatın amacı da bu.""
									","
											""The first question which you will ask
											and which I must try to answer is this:
											What is the use of climbing Mt. Everest?
											And my answer must at once be, it is no use.
											There is not the slightest prospect of any gain whatsoever.
											Oh, we may learn a little about the behavior
											of the human body at high altitudes,
											and possibly medical men may turn our observation
											to some account for the purposes of aviation,
											but otherwise nothing will come of it.
											We shall not bring back a single bit of gold or silver,
											and not a gem, nor any coal or iron.
											We shall not find a single foot of earth that can be planted
											with crops to raise food. So it is no use.
											If you cannot understand that there is something in man
											which responds to the challenge of this mountain
											and goes out to meet it, that the struggle
											is the struggle of life itself upward and forever upward,
											then you won't see why we go.
											What we get from this adventure is just sheer joy,
											and joy, after all, is the end of life.
											We don't live to eat and make money.
											We eat and make money to be able to enjoy life.
											That is what life means, and that is what life is for.""
									","
											""La première question que vous allez poser
											et à laquelle je tâcherai de répondre est la suivante :
											A quoi sert de gravir le Mont Everest ?
											Et je dois vous répondre spontanément, 
ça ne sert à rien.
											Parce qu'il n'y a pas le moindre espoir 
d'un gain quelqconque.
											Nous pouvons en apprendre un peu 
sur le comportement
											du corps humain à haute altitude,
											et les médecins pourrait partir de ces observations
											pour servir les besoins de l'aviation,
											mais à part de ça, il n'en sortira rien.
											Nous n'en rapporterons pas 
la moindre pépite d'or ou d'argent,
											ni une gemme, ni charbon ni fer.
											Nous ne découvrirons pas 
la moindre parcelle de terre fertile
											qui puisse abriter des cultures. Ça n'a donc aucune utilité.
											Si vous ne comprenez pas qu'il y a 
en l'homme quelque chose
											qui répond au défi de cette montagne
											et qui le pousse à le relever, que cette lutte
											est la lutte pour la vie elle-même, 
pour aller encore et toujours plus haut,
											alors vous ne verrez pas pourquoi nous y allons.
											Ce que nous retirons de cette aventure 
n'est que de la joie pure,
											et la joie, après tout, c'est le but de la vie.
											Nous ne vivons pas pour manger et gagner de l'argent.
											Nous mangeons et nous gagnons de l'argent 
afin de pouvoir profiter de la vie.
											C'est le sens de la vie et c'est pourquoi la vie existe.""
									","
											""Die erste Frage, die Sie stellen werden,
											und die ich beantworten muss, ist:
											Was bringt es auf den Everest zu steigen?
											Meine Antwort muss lauten, dass es nichts bringt.
											Es gibt nicht mal die kleinste Aussicht auf Gewinn.
											Wir lernen etwas über das Verhalten
											des menschlichen Körpers in grosser Höhe
											und vielleicht werden Mediziner diese Beobachtung
											zum Zweck der Luftfahrt verwenden.
											Aber ansonsten hat man nichts davon.
											Wir werden keine Gold- oder Silberstückchen,
											Edelstein, Kohle oder Eisen, mitbringen.
											Wir werden kein Fleckchen Erde finden,
											um Nutzpflanzen zu züchten. Also hat es keinen Sinn.
											Wenn Sie nicht verstehen, 
dass etwas im Menschen gibt,
											das auf die Herausforderung des Bergs reagiert,
											und es mit ihr aufnimmt; dass der Kampf
											der Lebenskampf selbst ist, stetig aufwärts,
											dann verstehen Sie nicht, wieso wir losgehen.
											Was uns dieses Abenteuer gibt, ist reine Freude,
											und Freude ist doch der Lebenszweck.
											Wir leben nicht, um zu essen und Geld zu machen.
											Wir essen und machen Geld, 
um das Leben zu geniessen.
											Das bedeutet Leben und dafür ist das Leben da.""
									",Why bother leaving the house?,Ben Saunders,10:37,"culture,extreme sports,personal growth,potential,sports,travel"
"
","
","
","
","
","
",Why bother leaving the house?,Ben Saunders,10:37,"culture,extreme sports,personal growth,potential,sports,travel"
"
											El argumento de Mallory de que salir de casa
											para emprender estas grandes 
aventuras es alegre y divertido,
											sin embargo, no concuerdan 
tanto con mi propia experiencia.
											Lo más lejos que he estado de la puerta de mi casa
											fue en la primavera de 2004. 
Todavía no sé exactamente
											por qué lo hice, pero mi plan era
											atravesar en solitario y sin apoyo el océano Ártico.
											Mi plan conciso era caminar 
desde la costa norte de Rusia
											al Polo Norte y luego dirigirme 
a la costa norte de Canadá.
											Nadie lo había hecho. Tenía 
26 años en ese momento.
											Muchos expertos decían que era imposible,
											y mi madre ciertamente no era
muy partidaria de la idea.
											(Risas)
									","
											O argumento de Mallory sobre sair de casa
											embarcar nestas grandes aventuras
é a alegria e a diversão
											contudo, isso não tem muito a ver
com a minha própria experiência.
											O mais longe a que já cheguei
da minha porta da frente
											foi na primavera de 2004.
											Eu ainda não sei o que me deu,
mas o meu plano era atravessar
											sozinho e sem qualquer apoio,
o Oceano Ártico.
											Essencialmente, planeei caminhar 
da costa norte da Rússia
											ao norte do Polo Norte e depois continuar
até ao norte da costa do Canadá.
											Nunca ninguém tinha feito isto. 
Eu tinha 26 anos na altura.
											Vários especialistas diziam
que era impossível
											e a minha mãe, certamente,
não gostava muito da ideia.
											(Risos)
									","
											Ancak Mallory'nin evden çıkıp bu
											büyük maceralara katılmanın neşeli ve eğlenceli olduğu
											tezi benim kendi tecrübelerimle çok da iyi uyuşmuyor.
											Ön kapımdan en çok uzaklaşmayı başardığım zaman
											2004'ün baharıydı. Hala tam olarak neden yaptığımı
											bilmiyorum ama planım Kuzey Buz Denizi'ni
											tek başına ve hiçbir destek olmadan geçmekti.
											Temel olarak, Rusya'nın kuzey sahilinden
											Kuzey Kutbu'na yürüyüp sonra Kanada'nın kuzey sahilinden devam etmekti.
											Bunu daha önce kimse yapmamıştı. O zamanlar 26 yaşındaydım.
											Çoğu uzman bunun mümkün olmadığını söylüyordu,
											ve annemin de bu fikri çok beğendiğini söyleyemem.
											(Gülüşmeler)
									","
											Mallory's argument that leaving the house,
											embarking on these grand adventures is joyful and fun,
											however, doesn't tally that neatly with my own experience.
											The furthest I've ever got away from my front door
											was in the spring of 2004. I still don't know exactly
											what came over me, but my plan was to make
											a solo and unsupported crossing of the Arctic Ocean.
											I planned essentially to walk from the north coast of Russia
											to the North Pole, and then to carry on to the north coast of Canada.
											No one had ever done this. I was 26 at the time.
											A lot of experts were saying it was impossible,
											and my mum certainly wasn't very keen on the idea.
											(Laughter)
									","
											L'explication de Mallory selon laquelle quitter la maison
											et se lancer dans ces grandes aventures 
est amusant et réjouissant,
											cependant ne correspond pas exactement 
à ma propre expérience.
											La fois où je me suis le plus éloigné de chez moi,
											c'était au printemps 2004. Je ne sais toujours pas vraiment
											ce qui m'a pris mais mon projet était de traverser
											l'Océan Arctique en solo et sans aide.
											J'avais prévu en gros de marcher 
depuis la côte Nord de la Russie
											jusqu'au Pôle Nord et de poursuivre ensuite
vers la côte Nord du Canada.
											Personne ne l'avait fait auparavant. J'avais alors 26 ans.
											De nombreux experts affirmaient que c'était impossible,
											et c'est sûr que ma mère n'aimait pas 
beaucoup cette idée.
											(Rires)
									","
											Mallorys Argument, dass es Spaß macht,
											sich in diese großen Abenteuer zu stürzen,
											stimmt nicht ganz mit meiner Erfahrung überein.
											Am weitesten von meiner Haustür entfernt
											war ich im Frühling 2004. Ich weiss nicht,
											was mich überkam, aber mein Plan war,
											eine Alleindurchquerung 
des Arktischen Ozeans zu machen.
											Ich plante, von der russischen Nordküste
											zum Nordpol und dann entlang 
der Nordküste Kanadas zu laufen.
											Niemand hatte das getan. Ich war damals 26.
											Viele Experten sagten, es wäre unmöglich,
											und meine Mutter war nicht begeistert.
											(Gelächter)
									",Why bother leaving the house?,Ben Saunders,10:37,"culture,extreme sports,personal growth,potential,sports,travel"
