en,pt,fr,title,speaker,duration,tags
"
","
","
",History vs. Augustus,Peta Greenfield & Alex Gendler,5:05,"TED-Ed,history,politics,ancient world,government"
"
											His reign marked the beginning 
of one of history’s greatest empires
											and the end of one of its first republics.
											Was Rome’s first emperor
											a visionary leader who guaranteed 
his civilization’s place in history
											or a tyrant who destroyed its core values?
											Find out in History versus Augustus.
									","
											O reinado de Augusto marcou o início
de um dos maiores impérios da História
											e o fim de uma das primeiras repúblicas.
											O primeiro imperador de Roma
											foi um chefe visionário que garantiu
o lugar da sua civilização na História,
											ou um tirano que destruiu
os seus valores fundamentais?
											Descubram-no em
""A História contra Augusto"".
									","
											Son règne a marqué le début de l'un
des plus grands empires de l'histoire
											et la fin de l'une de ses 
premières républiques.
											Le premier empereur romain était-il
											un chef visionnaire qui a garanti
à son peuple une place dans l'histoire
											ou un tyran qui a détruit
ses valeurs principales ?
											Découvrez-le
dans l'Histoire contre Auguste.
									",History vs. Augustus,Peta Greenfield & Alex Gendler,5:05,"TED-Ed,history,politics,ancient world,government"
"
","
","
",History vs. Augustus,Peta Greenfield & Alex Gendler,5:05,"TED-Ed,history,politics,ancient world,government"
"
											Order, order.
											The defendant today is Gaius Octavius?
									","
											Ordem! Ordem!
											O réu de hoje é Caio Otávio?
									","
											Silence, silence.
											L'accusé d'aujourd'hui 
est Gaius Octavius ?
									",History vs. Augustus,Peta Greenfield & Alex Gendler,5:05,"TED-Ed,history,politics,ancient world,government"
"
","
","
",History vs. Augustus,Peta Greenfield & Alex Gendler,5:05,"TED-Ed,history,politics,ancient world,government"
"
											Gaius Julius Caesar/Augustus...

									","
											Caio Júlio César/Augusto.
									","
											Gaius Julius Caesar // Augustus...
									",History vs. Augustus,Peta Greenfield & Alex Gendler,5:05,"TED-Ed,history,politics,ancient world,government"
"
","
","
",History vs. Augustus,Peta Greenfield & Alex Gendler,5:05,"TED-Ed,history,politics,ancient world,government"
"
											Do we have the wrong guy?
									","
											Temos o homem errado?
									","
											Ce n'est pas le bon gars ?
									",History vs. Augustus,Peta Greenfield & Alex Gendler,5:05,"TED-Ed,history,politics,ancient world,government"
"
","
","
",History vs. Augustus,Peta Greenfield & Alex Gendler,5:05,"TED-Ed,history,politics,ancient world,government"
"
											No, your Honor.
											Gaius Octavius, born in 63 BCE, 
was the grand-nephew of Julius Caesar.
											He became Gaius Julius Caesar
											upon being named his great-uncle’s 
adoptive son and heir.
											And he gained the title Augustus in 27 BCE
											when the Senate granted 
him additional honors.
									","
											Não, Meritíssimo,
											Caio Otávio, nascido em 63 a.C.,
era sobrinho-neto de Júlio César.
											Passou a chamar-se Caio Júlio César
											depois de ser nomeado
filho adotivo e herdeiro do tio-avô.
											Conquistou o título de Augusto em 27 a.C.
											quando o Senado lhe concedeu
honras adicionais.
									","
											Non, votre Honneur.
											Gaius Octavius, né en 63 avant J.C., 
était le grand-neveu de Jules César.
											Il est devenu Gaius Julius Caesar
											en étant nommé le fils adoptif
et héritier de son grand-oncle.
											Et il a obtenu le nom d'Auguste
en 27 avant J.C.
											quand le Sénat lui a accordé 
d'autres honneurs.
									",History vs. Augustus,Peta Greenfield & Alex Gendler,5:05,"TED-Ed,history,politics,ancient world,government"
"
","
","
",History vs. Augustus,Peta Greenfield & Alex Gendler,5:05,"TED-Ed,history,politics,ancient world,government"
"
											You mean when he established 
sole authority and became emperor of Rome.
									","
											Ou seja, quando ele instituiu
uma autoridade única
											e se tornou imperador de Roma.
									","
											Vous voulez dire, quand il a établi
l'autorité unique et est devenu empereur.
									",History vs. Augustus,Peta Greenfield & Alex Gendler,5:05,"TED-Ed,history,politics,ancient world,government"
"
","
","
",History vs. Augustus,Peta Greenfield & Alex Gendler,5:05,"TED-Ed,history,politics,ancient world,government"
"
											Is that bad?
											Didn’t every place have some king 
or emperor back then?
									","
											Isso é mau? Nessa época, não havia
reis ou imperadores por todo o lado?
									","
											Est-ce mauvais ?
											Tous les pays n'avaient-ils pas
un roi ou empereur ?
									",History vs. Augustus,Peta Greenfield & Alex Gendler,5:05,"TED-Ed,history,politics,ancient world,government"
"
","
","
",History vs. Augustus,Peta Greenfield & Alex Gendler,5:05,"TED-Ed,history,politics,ancient world,government"
"
											Actually, your Honor,
											the Roman people had overthrown 
their kings centuries before
											to establish a republic,
											a government meant to serve the people,
not the privilege of a ruling family.
											And it was Octavius 
who destroyed this tradition.
									","
											Na realidade, Meritíssimo,
											o povo romano tinha derrubado
os seus reis séculos antes
											para instituir uma república,
											um governo destinado a servir o povo,
											e não o privilégio
de uma família dirigente.
											Foi Otávio quem destruiu essa tradição.
									","
											En fait, votre Honneur,
											le peuple romain avait renversé 
ses rois des siècles avant
											pour établir une république,
											un gouvernement voué à servir le peuple,
non le privilège d'une famille régnante.
											Et c'est Octave qui a détruit 
cette tradition.
									",History vs. Augustus,Peta Greenfield & Alex Gendler,5:05,"TED-Ed,history,politics,ancient world,government"
"
","
","
",History vs. Augustus,Peta Greenfield & Alex Gendler,5:05,"TED-Ed,history,politics,ancient world,government"
