es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Meet the SixthSense interaction,Pattie Maes + Pranav Mistry,8:42,"demo,design,interface design,technology"
"
											He estado intrigada por esta pregunta
											de si se podría evolucionar o desarrollar un sexto sentido.
											Un sentido que nos daría un acceso fluido
											y fácil a meta-información
											o información que pueda existir en algún lugar
											y que pueda ser relevante para ayudarnos a tomar la decisión correcta
											sobre lo que sea que nos encontremos.
											Y algunos de ustedes pueden argumentar,
											¿acaso los teléfonos celulares actuales no hacen eso ya?
											Pero yo diría que no.
											Cuando conoces a alguien aquí en TED
											— y este es el lugar más importante del año para el networking, por supuesto —
											no le das un apretón de manos
											y luego le dices: ""¿Puede esperar un momento
											mientras tomo mi teléfono y lo busco en Google? ""
											O cuando va al supermercado
											y está allí en ese enorme pasillo
											con diferentes tipos de papel higiénico,
											no toma su teléfono celular, abre un navegador,
											y va a un sitio web para tratar de decidir
											cuál de estos diferentes tipos de papel higiénico
											es la compra más ecológicamente responsable que puede hacer.
									","
											Sinto-me intrigada por esta questão:
											poderemos desenvolver
ou criar um sexto sentido?
											Um sentido que nos desse acesso
											consistente e simples a metadados
											ou a informações
que possam existir algures
											e que possam ser relevantes
para nos ajudar a tomar a decisão correta
											sobre o que quer que seja
com que nos deparemos.
											Alguns de vós podem argumentar:
											""Os telemóveis não conseguem já fazê-lo?""
											Mas eu diria que não.
											Quando encontramos alguém no TED
											— e este é o principal centro
de networking do ano —
											não apertamos a mão 
dessa pessoa e dizemos:
											""Espere um momento,
enquanto eu pego no telemóvel
											""e o procuro no Google"".
											Ou quando vamos ao supermercado
											e estamos em frente dum enorme corredor
											com diferentes tipos de papel higiénico,
											não pegamos no telemóvel,
abrimos o navegador,
											e vamos a um site para decidir
											qual dos diferentes tipos
de papel higiénico
											é a compra mais ecológica e responsável.
									","
											Uzun zamandır merakımı uyandıran bir soru var:
											Acaba bir altıncı his geliştirebilir miyiz?
											Meta-verilere ya da bir yerlerde varolan
											ve neyle karşılaşırsak karşılaşalım
											doğru kararlar almamıza yardımcı olabilecek bilgilere
											kesintisiz ve kolay bir şekilde
											erişmemizi sağlayacak bir his.
											Bazılarınız diyebilir ki
											""E zaten cep telefonları bu işlevi görmüyor mu?""
											Ama ben buna hayır derim.
											TED'de birisi ile tanıştığınızda
											-ki bu konferans yılın en büyük networking olayı tabi-
											tanıştığınız kişinin elini sıktıtan sonra
											""Bir dakika bekler misiniz telefonumu çıkartıp...
											...sizi bir Google'layayım"" demiyorsunuz herhalde.
											Veya süpermarkete gittiğiniz zaman
											o upuzun reyonun başında
											çeşit çeşit tuvalet kağıtlarının önünde dikilip dururken
											telefonunuzu çıkarıp bir browser açarak
											bir web sitesine gidip
											hangi tuvalet kağıdı ekolojik açıdan
											en duyarlı tercih diye karar vermek için bakmazsınız.
									","
											Je me suis longtemps interrogée sur cette question :
											pouvons-nous évoluer ou développer un sixième sens.
											Un sens qui nous donnerait un accès continu
											et facile aux méta-informations
											ou à des informations qui pourraient exister quelque part,
											qui pourraient nous aider à prendre la bonne décision
											au sujet de n'importe quelle chose qu'on rencontre.
											Quelques-uns parmi vous pourraient répondre
											que, bon, les téléphones d'aujourd'hui font déjà cela.
											Mais je dirais que non.
											Quand vous rencontrez quelqu'un ici à TED —
											TED est l'endroit où rencontrer du monde, bien sûr, une fois dans l'année —
											vous ne pouvez pas serrer la main à quelqu'un
											puis lui dire ""Vous pouvez attendre deux minutes,
											le temps que je sorte mon téléphone et que je vous cherche dans Google?""
											Ou quand vous allez au supermarché,
											quand vous êtes là dans cet immense rayon
											avec différents types de papier toilette,
											vous ne sortez pas votre téléphone, pour ouvrir un navigateur
											et aller sur une page web pour décider
											lequel parmi ce choix
											est l'achat le plus écologique.
									","
											Mich hat schon lang die Frage fasziniert,
											ob wir einen sechsten Sinn entwickeln oder schaffen können —
											einen Sinn, der uns einen nahtlosen
											und leichten Zugriff auf Meta-Informationen bietet,
											oder auf Informationen, die irgendwo vorhanden sein mögen,
											und die uns dabei behilflich sein können,
											richtige Entscheidungen zu treffen, was auch immer uns begegnet.
											Und einige von Ihnen mögen sagen:
											Na ja, tun das die heutigen Handys nicht bereits?
											Ich würde aber sagen nein.
											Wenn Sie sich bei TED jemanden treffen —
											und dies ist ja wohl der Haupt-Networking-Ort des Jahres —
											Sie schüttlen nicht jemandem die Hand
											und sagen dann ""Einen Augenblick, bitte!
											Ich nehme mein Handy raus und googele Sie.""
											Oder wenn Sie zum Supermarkt gehen
											und auf dem grossen Gang stehen,
											mit verschiedenen Sorten Toilettenpapier,
											nehmen Sie Ihr Handy nicht raus, um einen Browser zu öffnen
											und auf eine Webseite zu gehen, damit Sie entscheiden können,
											welche dieser verschiedenen Toilettenpapiersorten
											der ökologisch vernünftigste Einkauf wäre?
									",Meet the SixthSense interaction,Pattie Maes + Pranav Mistry,8:42,"demo,design,interface design,technology"
"
","
","
","
","
",Meet the SixthSense interaction,Pattie Maes + Pranav Mistry,8:42,"demo,design,interface design,technology"
"
											Así que en realidad no tenemos fácil acceso
											a toda esta información relevante,
											que puede ayudarnos a optimizar las decisiones
											acerca de qué hacer a continuación y qué medidas tomar.
											Y así, mi grupo de investigación en el Media Lab
											ha venido desarrollando una serie de inventos
											para darnos acceso a esta información
											de una manera, digamos, sencilla,
											sin exigir que el usuario cambie su comportamiento.
											Estoy aquí para develar
											nuestro último esfuerzo,
											el más exitoso hasta la fecha
											que todavía es un trabajo en curso.
											Estoy usando el dispositivo en este momento
											y lo hemos ensamblado más o menos
											con componentes listos para ser usados —
											y que cuestan, por cierto, sólo 350 dólares
											en este momento.
									","
											Como veem, não temos acesso fácil
											a todas as informações relevantes
											que nos podem ajudar a tomar boas decisões
											sobre o que fazer 
e quais as ações a tomar.
											Assim, o meu grupo de pesquisa 
no Media Lab
											tem vindo a desenvolver
uma série de invenções
											para nos dar acesso a estas informações
											de uma forma fácil,
											sem que o utilizador tenha que alterar
os seus comportamentos.
											Eu estou aqui para vos revelar
											o nosso último esforço,
											e o mais bem sucedido até agora,
											mas que ainda é 
um trabalho em desenvolvimento
											Neste momento trago aqui o aparelho.
											Conseguimos montá-lo
com componentes do mercado
											— e, já agora, custa apenas 350 dólares
											aos atuais preços de mercado.
									","
											Yani aslında bir sonraki adımımızın ne olacağı
											veya hangi faaliyetlerde bulunacağımız konusunda
											en uygun kararları vermemize yardımcı olabilecek
											bütün bu iligili bilgilere kolay bir şekilde erişemiyoruz.
											İşte bu yüzden Medya Laboratuarı'ndaki araştırma ekibim
											bu tip bilgilere
											kullanıcıların davranışlarını değiştirmelerini gerektirmeden
											kolay bir şekilde erişmemizi sağlayabilecek
											bir dizi buluş geliştirmek için çalışmakta.
											Ve bugün burada en son çalışmamızı
											ki hala tamamlanmamış olsa da
											bugüne kadarki en başarılı çalışmamız bu
											sizlere tanıtmak üzere bulunuyorum.
											Aslında cihaz şu anda benim üzerimde
											ve bunu tamamen piyasada bulabileceğiniz
											parçaları bir araya getirerek yaptık
											ve bu arada bu cihaz sadece
											350 dolara mal oluyor şu anda.
									","
											Nous n'avons pas réelllement un accès facile
											à toutes ces informations pertinentes
											qui peuvent vraiment nous aider à prendre les meilleures décisions
											sur ce que nous devons faire, et comment agir.
											Et donc, mon groupe de recherche au Media Lab
											a développé une série d'inventions
											pour nous donner l'accès à cette information
											d'une manière plutôt facile,
											sans que l'utilisateur ait besoin de changer son comportement.
											Je suis ici pour dévoiler
											notre dernier résultat,
											le plus réussi jusqu'à présent,
											qui est encore en plein développement.
											En fait, je porte actuellement cet équipement sur moi
											et en quelque sorte, nous l'avons combiné
											avec des composants déjà disponibles en magasin —
											et qui ne coûtent, à propos, que 350 $
											à l'heure actuelle.
									","
											Also, wir haben eigentlich keinen leichten Zugriff
											auf alle diese relevanten Informationen,
											die uns vielleicht dabei helfen können
											über unser weiteres Vorgehen optimale Entscheidungen zu treffen.
											Und daher beschäftigt sich mein Arbeitskreis am Media Lab seit einiger Zeit
											mit der Entwicklung einer Reihe von Erfindungen
											um uns diese Informationen
											auf einfache Art zugänglich zu machen,
											ohne die Bedingung einer Verhaltensmodifikation seitens der Anwender.
											Also ich bin hier, und enthülle
											unseren jüngsten und bislang
											erfolgreichsten Versuch,
											der sich mitten in der Entwicklung befindet.
											Eigentlich trage ich momentan den Apparat am Körper
											und wir haben ihn irgendwie zusammengeflickt
											aus regulären Massenwaren —
											die übrigens nur 350 Dollar kosten
											im Moment.
									",Meet the SixthSense interaction,Pattie Maes + Pranav Mistry,8:42,"demo,design,interface design,technology"
"
","
","
","
","
",Meet the SixthSense interaction,Pattie Maes + Pranav Mistry,8:42,"demo,design,interface design,technology"
"
											Estoy usando una cámara, una cámara web simple,
											un sistema de proyección portátil alimentado por baterías, con un pequeño espejo.
											Estos componentes se comunican a mi celular en el bolsillo
											que actúa como dispositivo de comunicación y computación.
											Y en este video vemos a mi estudiante Pranav Mistry,
											quien es realmente el genio que ha estado implementando
											y diseñando todo este sistema.
											Y vemos cómo este sistema
											le permite dirigirse a cualquier superficie
											y comenzar a utilizar sus manos para interactuar con la información
											que se proyecta delante de él.
											El sistema realiza un seguimiento de los cuatro dedos más significativos.
											En este caso, él está usando unas pequeñas tapas de marcadores
											que ustedes pueden reconocer.
											Pero si quieren una versión más elegante
											también pueden pintar sus uñas con colores diferentes.
									","
											Trago uma câmara, uma simples câmara web,
											um projetor portátil, alimentado a pilhas,
com um pequeno espelho.
											Estes componentes comunicam
com o meu telemóvel no meu bolso
											que funciona como dispositivo
de comunicação e computação.
											No vídeo vemos o meu aluno Pranav Mistry
											que, na realidade, é o génio
que tem vindo a implementar
											e a conceber todo o sistema.
											Vemos como o sistema
											lhe permite aproximar-se
de qualquer superfície
											e através das suas mãos começar
a interagir com as informações
											que são projetadas à sua frente.
											O sistema segue
os quatro dedos significativos.
											Neste caso, ele tem colocadas 
tampas de marcadores
											que talvez reconheçam.
											Mas se quisermos uma versão mais elegante
											podemos pintar as unhas
com cores diferentes.
									","
											Üzerimde bir kamera var, basit bir webcam sadece
											ve portatif, pille çalışan ve ufak bir de aynası olan bir projeksiyon sistemi.
											Bu parçalar cebimde bulunan ve haberleşme ve hesaplama cihazı işlevi gören
											cep telefonu ile iletişim halinde.
											Burada izlediğiniz videoda bütün bu sistemin
											uygulanması ve dizayn edilmesinin arkadasindaki deha olan
											öğrencim Pranav Mistry'i görüyoruz.
											Ve bu sistem sayesinde nasıl
											herhangi bir yüzeyi kullanarak
											hemen önünde projeksiyonla yansıtılan
											bilgilerle etkileşebildiğini görüyoruz.
											Sistem dört mühim parmağı takip ediyor.
											Şu anda bazılarınıza belki tanıdık gelen
											basit işaret kapakları kullanıyor.
											Ama siz daha şık bir versiyon isterseniz
											tırnaklarınızı farklı renklere de boyayabilirsiniz.
									","
											Je porte une caméra, une simple webcam,
											un système de projection portable alimenté par une batterie avec un petit miroir.
											Ces composants communiquent avec mon téléphone dans ma poche
											qui est utilisé comme moyen de communication et de calcul.
											Sur cette vidéo ici, nous pouvons voir mon étudiant Pranav Mistry
											qui est vraiment le génie qui a développé
											et conçu tout le système.
											Nous voyons comment ce système
											lui permet, en s'approchant de n'importe quelle surface,
											de commencer à utiliser ses mains pour interagir avec l'information
											qui est projetée devant lui.
											Le système suit les quatre doigts principaux.
											Dans le cas présent, il porte de simples capuchons marqueurs
											que vous reconnaissez peut-être.
											Mais si vous souhaitez une version plus stylée,
											vous pouvez vous vernir les ongles avec des couleurs différentes.
									","
											Ich trage eine Kamera, also eine einfache Webcam,
											einen tragbaren batteriebetriebenen Projektor mit einem kleinen Spiegel.
											Diese Komponenten übermitteln Informationen an mein Handy, das in meiner Tasche ist,
											und das als ein Übermittlungs- sowie Berechnungsgerät funktioniert.
											Und im Video hier sehen wir meinen Studenten, Pranav Mistry,
											der tatsächlich der brillante Kopf ist, der für die Umsetzung
											und die Entwicklung dieses ganzen Systems verantwortlich ist.
											Und wir sehen wie dieses System
											ihm ermöglicht, auf irgendeine Fläche zuzugehen
											und anzufangen, seine Hände zu benutzen, um mit den
											vor ihm projektierten Informationen zu interagieren.
											Das System folgt den vier wichtigen Fingern.
											In diesem Fall hat er einfache Marker-Kappe getragen,
											die Sie vielleicht schon erkennen.
											Aber wenn Sie eine noch stylishere Version möchten,
											können Sie auch Ihre Fingernägel in verschiedenen Farben lackieren.
									",Meet the SixthSense interaction,Pattie Maes + Pranav Mistry,8:42,"demo,design,interface design,technology"
"
","
","
","
","
",Meet the SixthSense interaction,Pattie Maes + Pranav Mistry,8:42,"demo,design,interface design,technology"
"
											Y la cámara, básicamente, sigue estos cuatro dedos
											y reconoce cualquier gesto que él hace
											así que puede ir, por ejemplo, a un mapa de Long Beach,
											acercarlo y alejarlo, etc.
											El sistema también reconoce gestos icónicos
											como el gesto de tomar una foto,
											y toma una foto de lo que está frente a ti.
											Y luego, cuando camina de vuelta al Media Lab,
											él puede acercarse a cualquier pared
											y proyectar todas las imágenes que ha tomado,
											navegar por ellas y organizarlas,
											cambiar su tamaño, etc.,
											usando, de nuevo, sólo gestos naturales.
											Algunos de ustedes muy probablemente estaban aquí hace dos años
											y vieron la demostración de Jeff Han
											o algunos pueden pensar ""Bueno, ¿esto no es parecido a lo que hace la mesa de Microsoft Surface?""
											Y sí, también interactúan mediante gestos naturales,
											ambas manos, etc.
											Pero la diferencia aquí es que se puede utilizar cualquier superficie,
											se puede caminar hacia cualquier superficie,
											incluida su mano si no hay nada más disponible
											e interactuar con los datos proyectados.
											El dispositivo es totalmente portátil,
											y puede ser ...
											(Aplausos)
									","
											A câmara segue esses quatro dedos
											e reconhece qualquer movimento
que ele vai fazendo
											de forma a que ele, por exemplo,
abra um mapa de Long Beach,
											e o amplie ou diminua, etc.
											O sistema também reconhece gestos
											tais como o gesto de tirar uma fotografia,
											e tira uma foto do que quer 
que esteja à nossa frente.
											Quando ele volta para o Media Lab,
											pode aproximar-se de qualquer parede
											e projetar todas as fotografias que tirou,
											ordená-las e organizá-las,
											redimensioná-las, etc.,
											utilizando sempre gestos naturais.
											Provavelmente, alguns de vocês
estiveram aqui há dois anos
											e viram a demonstração de Jeff Han
											ou alguns podem pensar,
											""Isso não se parece um pouco
com a 'Surface Table' da Microsoft?""
											É verdade, também interagimos
com gestos naturais,
											com ambas as mãos, etc.
											Mas a diferença é que aqui
podemos utilizar qualquer superfície,
											podemos aproximar-nos
de qualquer superfície,
											inclusive utilizar a nossa mão,
se não houver mais nada disponível
											e interagir com os dados projetados.
											O dispositivo é completamente portátil,
											(Aplausos)
									","
											Ve kamera bu dört parmağı takip edip
											Pranav'ın yaptığı tüm hareketleri tanıyabiliyor.
											Bu sayede bir Long Beach haritasina gidip
											zoom in veya zoom out yapabiliyor mesela.
											Sistem aynı zamanda ikonik hareketleri tanıyabiliyor
											mesela fotoğraf çekme işaretini
											ve bu sayede önünüzde ne varsa fotoğrafını çekebiliyorsunuz.
											Ve Pranav Medya Laboratuarı'na geri döndüğü zaman
											herhangi bir duvara gidip
											çektigi fotoğrafları projeksiyonla yansıtarak
											onlara bakıp organize edebiliyor
											boylarını değiştirebiliyor, vesaire
											yine tamamen doğal hareketler kullanarak.
											Büyük ihtimalle bazılarınız iki yıl önce de burada bulunmuş
											ve Jeff Han'ın yaptığı tanıtımı görmüşsünüzdür.
											veya bazılarınız ""Bu Microsoft Yüzey Masası'na benzemiyor mu?"" diye düşünebilir.
											Ve evet, bu sistemde de doğal hareketler
											ve iki el kullanarak etkileşim kuruyorsunuz, vesaire.
											Ama buradaki fark herhangi bir yüzeyi
											önünüze gelen her tip yüzeyi
											hatta başka bir şey bulamıyorsanız elinizi kullanarak
											yansıtılan bilgi ile etkileşim kurabiliyorsunuz.
											Cihaz tamamen portatif
											ve de...
											(Alkış)
									","
											La caméra suit en fait les quatre doigts
											et reconnaît tous les gestes qui sont faits
											donc, il peut simplement afficher, par exemple, une carte de Long Beach,
											zoomer, dézoomer, etc.
											Le système reconnaît aussi des gestes emblématiques,
											par exemple le geste de prendre une photo,
											et le système prend une photo de ce qui est devant vous.
											Quand il revient ensuite au Media Lab,
											il pourra projeter sur n'importe quel mur
											toutes les photos qu'il a prises,
											les trier, les organiser,
											les redimensionner, etc.
											là encore uniquement par des gestes naturels.
											Alors, certains d'entre vous étaient de toute évidence déjà là il y a deux ans,
											et ont vu la démo de Jeff Han,
											ou certains peuvent penser : ""Hé, cela ne ressemblerait pas à la Table Surface de Microsoft?""
											Effectivement, on interagit aussi avec des gestes naturels,
											avec les deux mains, etc.
											Mais la différence ici est que vous pouvez utiliser n'importe quelle surface,
											vous pouvez vous déplacer n'importe où,
											utiliser votre main si rien d'autre n'est disponible
											et interagir avec les données projetées.
											Cet équipement est totalement portable,
											et il existe...
											(Applaudissements)
									","
											Und die Kamera folgt im Grunde diesen vier Fingern
											und erkennt alle ihre Gesten.
											Also er kann, z.B., auf die Landkarte von Long Beach zugehen,
											ein- oder auszoomen, usw.
											Das System erkennt auch die bildhaften Gesten
											wie z.B. die ""Foto machen"" Geste,
											und es fotographiert, was immer sich gerade vor Ihnen befindet.
											Und wenn er dann ins Media Lab zurückkehrt,¥
											kann er einfach auf irgendeine Wand zugehen
											und alle von ihm gemachten Fotos projektieren,
											sie sortieren und organisieren,
											die Grösse ändern, usw.,
											und das wieder mittels ganz normaler Gesten.
											Einige von Ihnen waren sehr wahrscheinlich vorletztes Jahr hier
											und haben die Vorführung von Jeff Han gesehen.
											Und Sie denken vielleicht ""Na ja, sieht das nicht wie der Microsoft Surface Table aus?""
											Und ja, Sie interagieren auch mittels normaler Gesten,
											beide Hände, usw.
											Aber der Unterschied hier ist, dass Sie irgendeine Fläche benutzen können,
											auf jedwede Fläche zugehen können,
											einschlieβlich Ihrer Hände falls nichts anderes vorhanden ist,
											und mit diesen projezierten Daten interagieren.
											Das Apparat ist völlig portabel,
											und kann...
											(Applaus)
									",Meet the SixthSense interaction,Pattie Maes + Pranav Mistry,8:42,"demo,design,interface design,technology"
"
","
","
","
","
",Meet the SixthSense interaction,Pattie Maes + Pranav Mistry,8:42,"demo,design,interface design,technology"
"
											Así que una diferencia importante es que es totalmente móvil.
											Otra diferencia aún más importante es que en la producción en masa
											esto no costaría mañana más de lo que cuestan hoy los teléfonos celulares
											y en realidad no requeriría un embalaje más grande —
											podría verse mucho más elegante
											que esta versión que estoy usando en mi cuello.
											Pero más allá de dejar que algunos de ustedes vivan su fantasía
											de verse tan sofisticados como Tom Cruise en ""Minority Report"",
											la razón por la que estamos realmente entusiasmados con este dispositivo
											es que realmente puede actuar como uno de estos dispositivos de sexto sentido
											que le da información pertinente
											acerca de lo que sea que esté delante suyo.
											Así que vemos aquí a Pranav entrar en el supermercado,
											para comprar algunas toallas de papel.
											Cuando él toma un producto el sistema puede reconocer
											el producto que está sosteniendo
											usando ya sea reconocimiento de imágenes o tecnología de marcado,
											y darle una luz verde o una luz naranja.
											Se puede solicitar información adicional.
											Así que aquí esta elección
											es una opción especialmente buena, dados sus criterios personales.
											Algunos de ustedes podrían querer que sus toallas de papel tengan más blanqueador
											en lugar de la opción más responsable desde el punto de vista ecológico.
									","
											Uma diferença importante
é ser completamente portátil.
											Outra diferença ainda mais importante
é que, quando produzido em massa,
											não custará amanhã
mais do que os telemóveis de hoje,
											nem será maior
											poderá ser muito mais elegante
											do que esta versão 
que trago à volta do pescoço.
											Mas, em vez de vos deixar começar
a viver a vossa fantasia
											de parecerem tão fantásticos como 
Tom Cruise no ""Relatório Minoritário"",
											a razão por que estamos tão entusiasmados
com este aparelho
											é que ele pode funcionar
como um sexto sentido
											que nos dá informações relevantes
											sobre o que temos à nossa frente.
											Assim, vemos Pranav a ir ao supermercado
											para comprar guardanapos de papel.
											Conforme ele pega num produto,
o sistema pode reconhecer
											o produto que ele seleciona
											através do reconhecimento
de imagem ou de símbolos,
											e dar-lhe a luz verde ou vermelha.
											Ele pode pedir informação adicional.
											Assim esta escolha em particular
											é uma escolha particularmente boa,
tendo em conta os seus critérios pessoais.
											Alguns de vocês podem querer
papel higiénico o mais branco possível
											em vez do que é mais ecológico.
									","
											Yani çok önemli bir fark bu sistemin tamamen taşınabilir olması.
											Daha da önemli bir fark da şu ki seri imalata geçildiği zaman
											bu cihazın maliyeti günümüz cep telefonlarından daha yüksek olmayacak.
											Aslında cep telefonundan daha büyük bir cihaz da olmayacak —
											ve ayrıca şu anda üzerimdeki versiyondan
											daha şık da olabilir.
											Ama tabi bazılarınızın ""Azınlık Raporu"" filmindeki Tom Cruise kadar
											""cool"" görünme fantezisini gerçekleştirmenin haricinde
											bu cihazın bizi cok heyecanlandırmasının sebebi
											gerçekten de önünüzdeki herşeyle alakalı
											bilgilere ulaşmanızı sağlayan
											altıncı bir his gibi çalışan bir cihaz olması.
											Şimdi Pranav'ı kağıt havlu satın almak için
											süpermarketteyken izliyoruz.
											Ve ürünü eline aldığı zaman sistem görüntü algılama
											ya da işaretleme teknolojisini kullanarak
											elindeki ürünü tanıyor
											ve bu ürün için yeşil ışık veya turuncu ışık veriyor.
											Daha detaylı bilgi isteyebilir.
											Burada yaptığı tercih mesela
											onun belirlediği kişisel kriterlere göre iyi bir tercih.
											Tabi belki bazılarınız ekolojik olarak en zararsız tuvalet kağıdı yerine
											en çok ağartıcı içereni tercih ediyorsunuzdur.
									","
											Donc une différence importante, c'est qu'il est totalement portable.
											Une autre différence, encore plus importante, est que, produit en quantité,
											il ne coûterait pas plus cher, demain, que les mobiles d'aujourd'hui,
											et il ne prendrait vraiment pas plus de place —
											il serait sûrement beaucoup plus stylé
											que la version que je porte autour du cou.
											En-dehors de permettre à certains de vivre leur fantasme
											d'avoir l'air aussi cool que Tom Cruise dans ""Minority Report"",
											ce qui nous enthousiasme tant dans cet équipement
											c'est qu'il peut vraiment fonctionner comme un sixième sens,
											qui vous donne l'information pertinente
											en fonction de ce qui est devant vous.
											Nous voyons ici Pranav entrer dans un supermarché,
											pour acheter du papier toilette.
											Au moment où il prend un produit, le système reconnaît
											le produit choisi
											soit par reconnaissance d'image soit par un marqueur,
											et affiche une lumière verte ou orange.
											Il peut demander plus d'information.
											Ici, ce choix en particulier
											est un bon choix, d'après ses critères personnels.
											Certains voudront le papier toilette le plus blanc possible
											plutôt que le plus écologique.
									","
											Also ein wichtiger Unterschied ist, dass es völlig mobil ist.
											Ein noch wichtigerer Unterschied ist, dass in der Massenproduktion
											es zukünftig nicht mehr kosten wird als heutige Handys
											und nicht solch eine grosse Verpackung haben würde —
											könnte viel stylisher aussehen
											als diese Version hier, die ich um den Hals trage.
											Aber auβer der Möglichkeit, einige von Ihnen Ihre Fantasie ausleben zu lassen,
											dass Sie so cool wie Tom Cruise in ""Minority Report"" aussehen,
											sind wir echt begeistert von diesem Gerät,
											weil es tatsächlich wie eines dieser ""sechter Sinn""-Geräte funktionieren kann,
											die Ihnen die relevanten Informationen
											über irgendetwas anbietet, was vor Ihnen steht.
											Also wir schauen jetzt Pranav bei seinem Besuch im Supermarkt an
											und er kauft einige Papierhandtücher ein.
											Und wenn er ein Produkt anhebt, kann das System
											das angehobene Produkt durch Bilderkennungs- oder
											Marker-Technologie erkennen,
											und ihm grünes bzw. rotes Licht geben.
											Er kann auch weitere Information fordern.
											Also diese Auswahl hier
											ist nach seinen persönlichen Kriterien eine besonders gute Wahl.
											Kann sein, dass einige von Ihnen eher das Toilettenpapier mit dem meisten Bleichmittel
											der ökologisch vernüftigsten Option vorziehen.
									",Meet the SixthSense interaction,Pattie Maes + Pranav Mistry,8:42,"demo,design,interface design,technology"
