en,es,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
","
","The unexpected math behind Van Gogh's ""Starry Night""",Natalya St. Clair,4:23,"TED-Ed,art,math,painting,culture,history,animation"
"
											One of the most remarkable aspects
of the human brain
											is its ability to recognize patterns
and describe them.
											Among the hardest patterns
we've tried to understand
											is the concept of
turbulent flow in fluid dynamics.
											The German physicist
Werner Heisenberg said,
											""When I meet God,
I'm going to ask him two questions:
											why relativity and why turbulence?
											I really believe he will have
an answer for the first.""
									","
											Uno de los aspectos más extraordinarios 
del cerebro humano
											es su habilidad de reconocer 
patrones y describirlos.
											Entre los patrones más complicados
que hemos intentado comprender
											está el concepto de flujo turbulento
en la dinámica de fluidos.
											El físico alemán Werner Heisenberg dijo:
											""Cuando me encuentre a Dios, 
le haré dos preguntas:
											¿Por qué la relatividad? 
y ¿por qué la turbulencia?
											De veras creo que tendrá respuesta
para la primera"".
									","
											Um dos aspetos mais notáveis 
do cérebro humano
											é a capacidade de reconhecer 
padrões e descrevê-los.
											Entre os padrões mais difíceis 
que tentamos perceber
											é o conceito do fluxo turbulento 
na dinâmica dos fluidos.
											O físico alemão, Werner Heisenberg, disse:
											""Quando encontrar Deus, 
vou fazer-lhe duas perguntas:
											""'Porquê a relatividade?' 
e 'Porquê a turbulência?'
											""Acredito que Ele terá uma resposta 
para a primeira.""
									","
											Un des aspects les plus remarquables
du cerveau humain
											est sa capacité à reconnaître 
des motifs et à les décrire.
											Parmi les motifs les plus difficiles
que nous avons essayé de saisir
											se trouve le concept d'écoulement 
turbulent en dynamique des fluides.
											Le physicien allemand
Werner Heisenberg a dit:
											« Quand je rencontrerai Dieu,
je vais lui poser deux questions :
											Pourquoi la relativité 
et pourquoi la turbulence ?
											Je crois vraiment qu'il aura
une réponse pour la première question. »
									","
											İnsan beyninin en dikkat çekici
yönlerinden biri
											modelleri fark edebilme ve tarif
edebilme kabiliyetidir.
											Anlamaya çalıştığımız en zor
modeller arasında
											akışkanlar dinamiğindeki
türbülanslı akış kavramı gelir.
											Alman fizikçi Werner Heisenberg
şunları söylemektedir:
											""Tanrıyla karşılaştığımda ona iki
soru soracağım:
											Neden izafiyet ve neden türbülans?
											İlki için cevabının olacağına
gerçekten inanıyorum.""
									","The unexpected math behind Van Gogh's ""Starry Night""",Natalya St. Clair,4:23,"TED-Ed,art,math,painting,culture,history,animation"
"
","
","
","
","
","The unexpected math behind Van Gogh's ""Starry Night""",Natalya St. Clair,4:23,"TED-Ed,art,math,painting,culture,history,animation"
"
											As difficult as turbulence is
to understand mathematically,
											we can use art to depict the way it looks.
											In June 1889, Vincent van Gogh
painted the view just before sunrise
											from the window of his room
at the Saint-Paul-de-Mausole asylum
											in Saint-Rémy-de-Provence,
											where he'd admitted himself after
mutilating his own ear
											in a psychotic episode.
											In ""The Starry Night,""
his circular brushstrokes
											create a night sky filled
with swirling clouds and eddies of stars.
											Van Gogh and other Impressionists
represented light in a different way
											than their predecessors,
											seeming to capture
its motion, for instance,
											across sun-dappled waters,
											or here in star light
that twinkles and melts
											through milky waves of blue night sky.
											The effect is caused by luminance,
											the intensity of the light
in the colors on the canvas.
											The more primitive part
of our visual cortex,
											which sees light contrast
and motion, but not color,
											will blend two differently
colored areas together
											if they have the same luminance.
											But our brains' primate subdivision
											will see the contrasting colors
without blending.
											With these two interpretations
happening at once,
											the light in many Impressionist works
seems to pulse, flicker and radiate oddly.
											That's how this
and other Impressionist works
											use quickly executed
prominent brushstrokes
											to capture something strikingly real
about how light moves.
									","
											Tan difícil como es de entender 
la turbulencia matemáticamente,
											podemos usar el arte 
para representar su aspecto.
											En junio de 1889, Vincent van Gogh 
pintó las vistas justo antes del amanecer
											desde la ventana de su habitación 
en el psiquiátrico Saint Paul-de-Mausole
											en Saint-Rémy-de-Provence,
											donde se había internado 
tras mutilarse su propia oreja
											en un episodio psicótico.
											En ""La noche estrellada"", 
sus pinceladas circulares
											crean un cielo nocturno lleno de nubes 
revueltas y remolinos de estrellas.
											Van Gogh y otros expresionistas 
representaron la luz
											de una forma diferente 
a la de sus predecesores,
											pareciendo capturar su movimiento,
											por ejemplo, a través 
de aguas moteadas por el sol,
											o aquí, en la luz de las estrellas 
que parpadea y se derrite
											a través de ondas blanquecinas 
del cielo azul nocturno.
											El efecto es causado por la luminosidad,
											la intensidad de la luz 
en los colores del lienzo.
											La parte más primitiva 
de la corteza visual,
											que ve el contraste y el movimiento
de la luz, pero no el color,
											mezcla dos áreas de diferente color
											si tienen la misma luminosidad.
											Pero la subdivisión primitiva 
de nuestro cerebro
											verá los contrastes de color
sin mezclarse.
											Con estas dos interpretaciones
ocurriendo a la vez,
											la luz en muchas obras impresionistas
											pareciera vibrar, parpadear 
e irradiar extrañamente.
											Así es como esta 
y otras obras impresionistas
											usan pinceladas prominentes 
ejecutadas rápidamente
											para capturar algo impresionantemente real
											como la forma en que se mueve la luz.
									","
											Por mais difícil que seja compreender 
matematicamente a turbulência,
											podemos usar a arte para representar 
o aspeto que ela tem.
											Em junho de 1889, Vincent van Gogh, 
antes do pôr-do-sol,
											pintou a vista da janela do seu quarto,
											no asilo de Saint-Paul-de-Mausole, 
em Saint-Rémy-de-Provence,
											onde se internou, 
depois de ter mutilado a orelha,
											num episódio psicótico.
											Em ""A Noite Estrelada"", 
as suas pinceladas circulares
											criaram um céu noturno cheio de nuvens 
redemoinhantes e turbilhões de estrelas.
											Van Gogh e outros impressionistas
											representaram a luz de uma forma 
diferente dos seus antecessores,
											dando a sensação 
de captar o seu movimento,
											por exemplo, através 
dos reflexos do sol na água
											ou, aqui, na luz das estrelas 
que cintila e se esbate
											através das ondas leitosas 
do céu azul da noite.
											O efeito é provocado pela luminância,
											a intensidade da luz 
nas cores sobre a tela.
											A parte mais primitiva 
do nosso córtex visual,
											que vê o contraste da luz 
e o movimento, mas não as cores,
											mistura duas áreas com cores diferentes
											se tiverem a mesma luminância.
											Mas a subdivisão primata do nosso cérebro
											vê as cores contrastantes sem mistura.
											Com estas duas interpretações 
a acontecer simultaneamente,
											em muitas obras impressionistas,
											a luz parece pulsar, cintilar 
e radiar de forma estranha.
											É por isso que este 
e outros impressionistas
											executavam rapidamente fortes pinceladas
											para captar uma coisa espantosamente real
											sobre a forma como a luz se move.
									","
											Aussi difficile que la turbulence soit
à appréhender mathématiquement,
											nous pouvons utiliser l'art 
pour décrire à quoi elle ressemble.
											En juin 1889, Vincent van Gogh a peint 
ce qu'il pouvait voir,
											juste avant le lever du soleil,
											depuis la fenêtre de sa chambre à l'asile
du monastère Saint-Paul-de-Mausole
											à Saint-Rémy-de-Provence,
											où il a été admis à sa demande 
après s'être mutilé l'oreille
											dans un épisode psychotique.
											Dans <i>La Nuit étoilée</i>,
ses coups de pinceaux circulaires
											créent un ciel nocturne rempli 
de tourbillons de nuages et d'étoiles.
											Van Gogh et d'autres impressionnistes 
représentaient la lumière d'une manière
											différente de leurs prédécesseurs,
semblant capturer son mouvement,
											par exemple à la surface
des eaux chatoyantes gorgées de soleil,
											ou, ici, dans la lumière des étoiles
qui scintille et se fond
											en vagues lactées, dans le ciel bleu nuit.
											L'effet est causé par la luminance,
											l'intensité de la lumière 
dans les couleurs sur la toile.
											La partie la plus primitive
de notre cortex visuel,
											qui distingue le contraste
et le mouvement, mais pas les couleurs,
											va mélanger deux zones
colorées différemment

											si elles ont la même luminance.
											Mais la partie primate du cerveau
											va percevoir le contraste des couleurs
sans les fondre.
											Avec ces deux interprétations 
se produisant simultanément,
											la lumière semble étrangement 
émaner, vaciller, irradier
											dans de nombreuses 
œuvres impressionnistes.
											Voilà comment ce travail et celui
d'autres impressionnistes utilise
											des touches marquées et rapides pour
saisir quelque chose d’étonnamment juste
											à propos du mouvement de la lumière.
									","
											Türbülans kadar zor olanı
matematiksel yolla anlamaktır,
											nasıl göründüğünü
resimle tasvir edebiliriz.
											1889 Haziran'da Vincent van Gogh
güneş doğmadan hemen önce
											Saint-Rémy-de-Provence
Saint-Paul-de-Mausole akıl hastanesindeki
											odasının penceresinden manzarayı resmetti.
											Burada psikotik bir olayda
kulağını kestikten sonra
											kendini itiraf etmişti.
											""Yıldızlı Gece"" tablosundaki
dairesel fırça darbeleri
											fırıl fırıl dönen bulutlar ve yıldız
anaforlarıyla dolu bir gece oluşturmuştur.
											Van Gogh ve diğer Empresyonistler
ışığı kendi seleflerinden
											farklı yorumlamışlardır,
											hareketini yakalamak ister gibi, örneğin,
											güneş-benekli sular karşısında
											veya burada mavi gece göğünün
uysal dalgaları arasında
											parıldayan ve eriyen yıldız ışığında.
											Etki parlaklıkla ortaya çıkar,
											kanvasta renklerdeki ışığın yoğunluğu ile.
											Kontrast ve hareketi gören
ama rengi görmeyen
											görsel korteksimizin daha ilkel kısmı,
											farklı renkteki iki bölgeyi
aynı parlaklığa sahiplerse
											birbirine karıştıracaktır.
											Fakat beynimizin primat alt kısmı
											kontrast oluşturan renkleri
karıştırmadan görecektir.
											Bu iki canlandırmanın aynı anda
oluşmasıyla, tuhaf şekilde
											birçok Empresyonistin çalışmasında ışık
titreşiyor ve saçılıyor gibi görünür.
											Bu ve diğer Empresyonistlerin
çalışmaları ışığın
											nasıl hareket ettiğiyle ilgili
çarpıcı biçimde gerçek bir şeyleri
											yakalamak için hızlıca yapılmış
belirgin fırça darbelerini kullanır.
									","The unexpected math behind Van Gogh's ""Starry Night""",Natalya St. Clair,4:23,"TED-Ed,art,math,painting,culture,history,animation"
"
","
","
","
","
","The unexpected math behind Van Gogh's ""Starry Night""",Natalya St. Clair,4:23,"TED-Ed,art,math,painting,culture,history,animation"
"
											Sixty years later, Russian
mathematician Andrey Kolmogorov
											furthered our mathematical
understanding of turbulence
											when he proposed that energy
in a turbulent fluid at length R
											varies in proportion to
the 5/3rds power of R.
											Experimental measurements show Kolmogorov
											was remarkably close
to the way turbulent flow works,
											although a complete description
of turbulence
											remains one of the unsolved
problems in physics.
											A turbulent flow is self-similar
if there is an energy cascade.
											In other words, big eddies
transfer their energy to smaller eddies,
											which do likewise at other scales.
											Examples of this include
Jupiter's Great Red Spot,
											cloud formations
and interstellar dust particles.
									","
											Sesenta años más tarde, 
el matemático ruso Andrey Kolmogorov
											impulsó nuestra comprensión
matemática de la turbulencia
											cuando propuso que la energía 
en un flujo turbulento a longitud R
											varía en proporción 5/3 la potencia de R.
											Mediciones experimentales 
demuestran que Kolmogorov
											estaba notablemente cerca de la forma
en que funciona el flujo turbulento,
											aunque una descripción completa 
de la turbulencia
											aún es uno de los problemas 
sin resolver de la física.
											Un flujo turbulento es autosimilar 
si hay una cascada de energía.
											en otras palabras, los remolinos grandes
transfieren energía a los pequeños,
											los cuales hacen lo mismo a otra escala.
											Ejemplos de esto incluyen 
la gran mancha roja de Júpiter,
											formaciones de nubes 
y partículas de polvo interestelar.
									","
											O matemático russo, 
Andrey Kolmogorov, 60 anos depois,
											aprofundou a nossa compreensão 
matemática da turbulência
											quando propôs que
											a energia, num fluido turbulento, 
a um comprimento de R,
											varia na proporção 
de R elevado à potência de 5/3.
											Medições experimentais 
mostram que Kolmogorov
											estava muito perto da forma 
como funciona o fluxo turbulento,
											embora a descrição completa da turbulência
											continue a ser um dos problemas 
insolúveis da física.
											Um fluxo turbulento é autossemelhante 
se houver uma cascata de energia.
											Ou seja, os grandes turbilhões 
transferem a sua energia
											para os turbilhões mais pequenos,
											que, por sua vez, fazem o mesmo, 
noutras escalas.
											Como exemplo, temos 
a grande mancha vermelha de Júpiter,
											as formações de nuvens 
e as partículas de poeira interestelar.
									","
											60 ans plus tard, le mathématicien russe
Andrey Kolmogorov
											a fait avancer notre compréhension 
mathématique de la turbulence
											quand il a proposé que l'énergie 
d'un fluide de longueur caractéristique R
											varie comme R à la puissance 5/3.
											Des mesures expérimentales 
ont montré que Kolmogorov
											était très proche de la façon dont 
fonctionne l'écoulement turbulent,
											bien qu'une description complète 
de la turbulence reste
											l'un des grands mystères de la physique.
											Un écoulement turbulent est 
auto-similaire s'il y a cascade d'énergie.
											Autrement dit, les grands tourbillons 
transfèrent de l'énergie aux petits
											qui agissent de même 
à une échelle plus petite.
											On peut citer par exemple 
la Grande tache rouge de Jupiter,
											la formation des nuages 
et la poussière interstellaire.
									","
											60 yıl sonra Rus matematikçi
Andrey Kolmogorov
											türbülansın matematiksel
anlatımını geliştirdi:
											R uzunluğundaki türbülanslı 
bir sıvıda enerjinin
											R'nin 5/3 kuvveti ile orantılı
şekilde değiştiğini söyledi.
											Deneysel ölçümler Kolmogorov'un
											türbülans akışının çalışma prensibine
çok yaklaştığını gösteriyor,
											buna rağmen türbülansın tam tarifi
											fizikte çözülemeyen problemlerden
biri olarak duruyor.
											Bir türbülanslı akış eğer bir enerji
çağlayanı varsa özbenzeştir.
											Yani büyük girdaplar
enerjilerini küçüklere aktarırlar,
											onlar da kendinden küçüklere.
											Bunun örnekleri arasında
Jüpiter'in Büyük Kırmızı Noktası,
											bulut formasyonları ve yıldızlararası
toz parçacıkları bulunur.
									","The unexpected math behind Van Gogh's ""Starry Night""",Natalya St. Clair,4:23,"TED-Ed,art,math,painting,culture,history,animation"
"
","
","
","
","
","The unexpected math behind Van Gogh's ""Starry Night""",Natalya St. Clair,4:23,"TED-Ed,art,math,painting,culture,history,animation"
"
											In 2004, using the Hubble Space Telescope,
											scientists saw the eddies of a distant
cloud of dust and gas around a star,
											and it reminded them
of Van Gogh's ""Starry Night.""
											This motivated scientists
from Mexico, Spain and England
											to study the luminance
in Van Gogh's paintings in detail.
											They discovered that there is a distinct
pattern of turbulent fluid structures
											close to Kolmogorov's equation
hidden in many of Van Gogh's paintings.
									","
											En 2004, usando 
el telescopio espacial Hubble,
											científicos vieron los remolinos 
de nube de polvo y gas lejana
											alrededor de una estrella,
											y les recordó a la ""Noche estrellada"" 
de Van Gogh.
											Esto motivó a científicos 
de México, España e Inglaterra
											a estudiar la luminosidad 
en las pinturas de Van Gogh con detalle.
											Descubrieron que hay un patrón distinto
de estructuras de fluidos turbulentos
											cercana a la ecuación de Kolmogorov
escondido en muchas pinturas de Van Gogh.
									","
											Em 2004, usando 
o Telescópio Espacial Hubble,
											uns cientistas viram os turbilhões
											duma distante nuvem de poeira e gás 
em volta duma estrela,
											que lhes fez lembrar 
""A Noite Estrelada"" de Van Gogh.
											Isso levou a que cientistas do México, 
de Espanha e de Inglaterra
											estudassem em pormenor 
a luminância das pinturas de Van Gogh.
											Descobriram que há um padrão distinto 
de estruturas de fluidos turbulentos
											próximos da equação de Kolmogorov,
											ocultos em muitas das pinturas de Van Gogh.
									","
											En 2004, en utilisant 
le télescope spatial Hubble,
											des scientifiques ont vu les tourbillons
d'un nuage de poussière et de gaz,
											entourant une étoile lointaine,
											et ça leur a rappelé 
« La Nuit étoilée » de Van Gogh.
											Cela a motivé les scientifiques 
du Mexique, d'Espagne et d'Angleterre
											à étudier en détail la luminance 
des tableaux de Van Gogh.
											Ils ont découvert un motif distinctif
de la structure de la turbulence
											proche des équation de Kolmogorov, caché
dans de nombreux tableaux de Van Gogh.
									","
											2004'te Hubble Uzay Teleskobu'nu
kullanarak bilim insanları
											bir yıldızın etrafında uzak bir gaz ve toz
bulutunun anaforlarını gördüler
											ve bu onlara Van Gogh'un
""Yıldızlı Gece""sini hatırlattı.
											Bu, Meksika, İspanya ve İngiltere'den
bilim insanlarını Van Gogh'un
											tablolarındaki parlaklığı detaylıca
incelemeye yöneltti.
											Çoğu Van Gogh tablolarında gizli
Kolmogorov'un denklemine yakın
											türbülanslı akış yapılarının açık bir
modelinin varlığını buldular.
									","The unexpected math behind Van Gogh's ""Starry Night""",Natalya St. Clair,4:23,"TED-Ed,art,math,painting,culture,history,animation"
"
","
","
","
","
","The unexpected math behind Van Gogh's ""Starry Night""",Natalya St. Clair,4:23,"TED-Ed,art,math,painting,culture,history,animation"
"
											The researchers digitized the paintings,
											and measured how brightness varies
between any two pixels.
											From the curves measured
for pixel separations,
											they concluded that paintings from
Van Gogh's period of psychotic agitation
											behave remarkably similar
to fluid turbulence.
											His self-portrait with a pipe, from
a calmer period in Van Gogh's life,
											showed no sign of this correspondence.
											And neither did other artists' work
											that seemed equally
turbulent at first glance,
											like Munch's ""The Scream.""
									","
											Los investigadores digitalizaron 
las pinturas,
											y midieron cómo el brillo varía 
entre dos píxels cualquiera.
											Por las curvas medidas 
de las de las separaciones de píxels,
											concluyeron que las pinturas del período 
de agitación psicótica de Van Gogh
											se comportaban de manera muy similar
a las del fluido turbulento.
											Su autorretrato con una pipa, 
de un periodo más calmado de Van Gogh,
											no mostró signos de esta correspondencia.
											ni tampoco las obras de otros artistas
											que parecían igualmente turbulentos 
a primera vista,
											como ""El grito"" de Munch.
									","
											Os investigadores digitalizaram as pinturas
											e mediram como a luminosidade 
varia entre quaisquer dois píxeis.
											A partir das curvas medidas 
para as separações de píxeis,
											concluiram que as pinturas do período 
de agitação psicótica de Van Gogh
											comportam-se espantosamente de 
modo semelhante à turbulência de fluidos
											O auto-retrato com um cachimbo,
											de um período mais calmo 
da vida de Van Gogh,
											não mostra sinais desta correspondência.
											O mesmo acontece 
com a obra de outros artistas
											que, à primeira vista, 
pareciam igualmente turbulentos,
											como ""O Grito"" de Munch.
									","
											Les chercheurs ont numérisé ces tableaux
											et ils ont mesuré la façon dont 
la luminosité varie entre deux pixels.
											À partir des courbes établies 
pour la séparation des pixels,
											ils ont conclu que peintures de Van Gogh 
dans sa période de d'agitation psychotique
											se comportent d'une façon remarquablement
similaire à la turbulence des fluides.
											Son autoportrait à la pipe, peint 
dans une période plus calme de sa vie
											ne montre pas ces similitudes.
											Pas plus que le travail d'autres artistes
qui semblent a priori aussi « turbulents »
											comme <i>le cri</i> de Munch.
									","
											Araştırmacılar tabloları sayısallaştırdı
											ve iki piksel arasında parlaklığın nasıl
değiştiğini ölçtüler.
											Piksel ayırmaları için ölçülen eğrilerden
											Van Gogh'un psikotik sıkıntılar dönemi
tablolarının belirgin şekilde
											akışkan türbülansına benzer
davranış gösterdiğini belirlediler.
											Van Gogh'un sakin dönemlerinden
kalma, bir pipoyla kendi portresinde
											bu benzerlikten eser bulunamadı
											ve diğer ressamların ilk bakışta
											benzer şekilde türbülanslı
gözüken çalışmalarında da,
											Munch'un ""Çığlık"" tablosu gibi.
									","The unexpected math behind Van Gogh's ""Starry Night""",Natalya St. Clair,4:23,"TED-Ed,art,math,painting,culture,history,animation"
