en,es,pt,fr,title,speaker,duration,tags
"
","
","
","
",My year reading a book from every country in the world,Ann Morgan,12:03,"books,library,goal-setting,literature,personal growth,writing"
"
											It's often said that you can tell
a lot about a person
											by looking at what's on their bookshelves.
											What do my bookshelves say about me?
											Well, when I asked myself
this question a few years ago,
											I made an alarming discovery.
											I'd always thought of myself
as a fairly cultured,
											cosmopolitan sort of person.
											But my bookshelves told
a rather different story.
											Pretty much all the titles on them
											were by British or North American authors,
											and there was almost
nothing in translation.
											Discovering this massive,
cultural blind spot in my reading
											came as quite a shock.
									","
											A menudo se dice que se puede saber
mucho sobre una persona
											al ver lo que está en sus libreros.
											¿Qué dicen mis libreros de mí?
											Bueno, cuando me hice
esta pregunta hace unos años,
											hice un descubrimiento alarmante.
											Siempre me había visto
como alguien bastante culta
											y cosmopolita.
											Pero mis librerías contaban
una historia bastante diferente.
											Prácticamente todos los títulos
											eran de autores británicos 
o norteamericanos,

											y no había casi
nada traducido.
											El descubrimiento de este masivo
punto ciego cultural en mis lecturas
											me dejó en shock.

									","
											É costume dizer-se que podemos
dizer muito sobre uma pessoa
											olhando para as suas estantes.
											O que dizem
as minhas estantes sobre mim?
											Bom, quando me fiz
esta pergunta há uns anos,
											fiz uma descoberta alarmante.
											Sempre me vira como uma pessoa
bastante culta e cosmopolita.
											Mas as minhas estantes
contavam uma história diferente.
											Quase todos os títulos eram de autores
ingleses ou norte americanos
											e quase não havia traduções.
											Descobrir esta enorme falha cultural
nos meus hábitos literários foi um choque.
									","
											On dit souvent que l'on peut
apprendre beaucoup d'une personne
											en regardant ce qu'il y a
dans sa bibliothèque.
											Que ma bibliothèque dit-elle de moi ?
											Eh bien, quand je me suis posée cette
question il y a quelques années,
											j'ai fait une découverte alarmante.
											Je m'étais toujours considérée
comme une personne
											cosmopolite et assez cultivée.
											Mais ma bibliothèque racontait
plutôt une autre histoire.
											Pratiquement tous les titres étaient
											d'auteurs britanniques ou américains,
											et il n'y avait presque aucune traduction.
											En découvrant ce gouffre
dans mes lectures,
											j'ai eu un choc.
									",My year reading a book from every country in the world,Ann Morgan,12:03,"books,library,goal-setting,literature,personal growth,writing"
"
","
","
","
",My year reading a book from every country in the world,Ann Morgan,12:03,"books,library,goal-setting,literature,personal growth,writing"
"
											And when I thought about it,
it seemed like a real shame.
											I knew there had to be lots
of amazing stories out there
											by writers working in languages
other than English.
											And it seemed really sad to think
that my reading habits meant
											I would probably never encounter them.
											So, I decided to prescribe myself
											an intensive course of global reading.
											2012 was set to be a very
international year for the UK;
											it was the year of the London Olympics.
											And so I decided to use it
as my time frame
											to try to read a novel,
short story collection
											or memoir from every country in the world.
											And so I did.
											And it was very exciting
											and I learned some remarkable things
											and made some wonderful connections
											that I want to share with you today.
									","
											Y cuando pensé en ello,
me pareció una verdadera lástima.
											Sabía que tenía que haber 
muchas historias increíbles por ahí
											de escritores que escriben
en lenguas diferentes al inglés.
											Y parecía muy triste pensar
que por mis hábitos de lectura
											probablemente nunca
me toparía con ellos.
											Así que decidí automedicarme
											un curso intensivo de lectura global.
											El 2012 se pensó para ser
											un año muy internacional
para el Reino Unido;
											fue el año de los Juegos 
Olímpicos de Londres.
											Así que decidí utilizarlo
como mi calendario
											para tratar de leer una novela,
una colección de cuentos
											o una memoria de todos 
los países del mundo.
											Y así lo hice.
											Y fue muy emocionante

											y aprendí algunas cosas notables
											e hice algunas conexiones maravillosas
											que quiero compartirles hoy.
									","
											Quando pensei nisso,
pareceu-me uma vergonha.
											Sabia que tinha de haver
histórias fantásticas
											de escritores de outras nacionalidades
que não a inglesa.
											E pareceu-me uma pena
que os meus hábitos literários
											significassem que provavelmente
nunca as encontraria.
											Então, decidi receitar a mim mesma
											um curso intensivo
em literatura mundial.
											O ano de 2012 ia ser um ano
muito internacional para o Reino Unido;
											era o ano das Olimpíadas de Londres.
											Por isso, decidi usá-lo como prazo
											para tentar ler um romance,
uma seleção de contos
											ou uma autobiografia
de todos os países do mundo.
											E foi o que fiz.
											Foi muito engraçado.
											Aprendi coisas incríveis
e fiz contactos maravilhosos,
											que quero partilhar hoje convosco.
									","
											Et en y pensant, cela me
semblait vraiment honteux.
											Je savais qu'il devait y avoir
un tas d'histoires fabuleuses ailleurs,
											d'auteurs écrivant dans une
autre langue que l'anglais.
											Et cela me semblait vraiment triste
de penser que mes habitudes de lecture
											faisaient que je ne les découvrirais
sûrement jamais.
											Alors, j'ai décidé de m'imposer
											un programme intensif
de lecture mondiale.
											2012 devait être une année
très internationale pour le Royaume-Uni :
											c'était l'année des
Jeux Olympiques à Londres.
											Alors, j'ai décidé de profiter
de cette occasion
											pour essayer de lire un roman,
une nouvelle,
											ou un mémoire de chaque
pays du monde.
											Et je l'ai fait.
											Et c'était vraiment passionnant
											et j'ai appris des choses remarquables
											et créé des contacts merveilleux
											que je veux partager avec
vous aujourd'hui.
									",My year reading a book from every country in the world,Ann Morgan,12:03,"books,library,goal-setting,literature,personal growth,writing"
"
","
","
","
",My year reading a book from every country in the world,Ann Morgan,12:03,"books,library,goal-setting,literature,personal growth,writing"
"
											But it started with some
practical problems.
											After I'd worked out which of the many
different lists of countries in the world
											to use for my project,
											I ended up going with the list
of UN-recognized nations,
											to which I added Taiwan,
											which gave me a total of 196 countries.
											And after I'd worked out
how to fit reading and blogging
											about, roughly, four books a week
											around working five days a week,
									","
											Pero comenzó con algunos
problemas prácticos.
											Después de haber decidido
											cuál de las diversas listas
de países en el mundo
											usar para mi proyecto,
											terminé siguiendo la lista de
naciones reconocidas por la ONU,
											a la que añadí Taiwán,
											que me dio un total de 196 países.
											Y después de haber resuelto 
cómo ajustar la lectura y bloggeo
											de aproximadamente, 
cuatro libros a la semana
											trabajando cerca de
cinco días a la semana,
									","
											Mas tudo começou
com alguns problemas práticos.
											Depois de ter reunido a lista de países
que iria usar no meu projeto,
											acabei por escolher a lista
das nações reconhecidas pela ONU,
											à qual acrescentei Taiwan,
ficando com um total de 196 países.
											Depois de pensar
em como iria conseguir ler e postar
											cerca de quatro livros por semana
											enquanto trabalhava cinco dias por semana,
									","
											Mais ça a commencé par quelques
problèmes techniques.
											Après avoir trouvé laquelle
des nombreuses listes de pays
											utiliser pour mon projet,
											j'ai fini par choisir une liste
de nations méconnues,
											à laquelle j'ai
ajouté Taiwan,
											ce qui m'a donné un total
de 196 pays.
											Et après avoir trouvé
comment lire et commenter
											environ 4 livres par semaine,
											en travaillant 5 jours par semaine,
									",My year reading a book from every country in the world,Ann Morgan,12:03,"books,library,goal-setting,literature,personal growth,writing"
"
","
","
","
",My year reading a book from every country in the world,Ann Morgan,12:03,"books,library,goal-setting,literature,personal growth,writing"
"
											I then had to face up to the fact
that I might even not be able
											to get books in English
from every country.
											Only around 4.5 percent
of the literary works published
											each year in the UK are translations,
											and the figures are similar for much
of the English-speaking world.
											Although, the proportion
of translated books published
											in many other countries is a lot higher.
											4.5 percent is tiny enough to start with,
											but what that figure doesn't tell you
											is that many of those books
will come from countries
											with strong publishing networks
											and lots of industry professionals
primed to go out and sell those titles
											to English-language publishers.
											So, for example, although well over 100
books are translated from French
											and published in the UK each year,
											most of them will come from countries
like France or Switzerland.
											French-speaking Africa, on the other hand,
											will rarely ever get a look-in.
									","
											entonces tuve que enfrentar el hecho de
que incluso no podría ser capaz
											de conseguir libros en inglés
de todos los países.
											Solo alrededor de un 4.5%
de las obras literarias publicadas
											cada año en el Reino Unido
son traducciones
											y las cifras son similares para gran parte
del mundo de habla inglesa.
											Sin embargo, la proporción de
publicaciones de libros traducidos

											en muchos otros países es mucho más alta.
											4.5% es lo suficientemente 
pequeño para empezar,
											pero lo que esa cifra no dice
											es que muchos de esos libros
vendrán de países
											con fuertes redes editoriales
											y muchos profesionales
de la industria
											preparados para salir 
a vender esos títulos
											a las editoriales en idioma inglés.
											Así, por ejemplo, aunque poco 
más de 100 libros
											se traducen del francés
											y se publican cada año en el Reino Unido
											la mayoría de ellos vendrán de países
como Francia o Suiza.
											Por otro lado,
la África de habla francesa,
											rara vez se tendrá en cuenta.
									","
											tive de aceitar o facto
de que talvez não conseguisse arranjar
											livros em inglês
de todos os países.
											Só cerca de 4,5%
das obras literárias publicadas
											anualmente no Reino Unido são traduções
											e os números são semelhantes
na maioria dos países de língua inglesa.
											Embora a proporção
de livros traduzidos publicados
											em muitos outros países
seja bem mais elevada.
											4,5% é o suficiente para começar,
											mas o que essa percentagem
não nos diz
											é que muitos desses livros
virão de países
											com fortes setores editoriais
											e montes de profissionais da indústria
prontos a vender esses títulos
											a editoras da língua inglesa.
											Por exemplo, embora mais de 100 livros
sejam traduzidos do francês
											e publicados no Reino Unido anualmente,
											a maior parte deles vem de países
como a França e a Suíça.
											A África francófona, por outro lado,
raramente é tida em conta.
									","
											j'ai alors réalisé que je ne pourrais
peut-être pas trouver
											des livres de chaque pays
traduits en anglais.
											Seulement 4,5% des travaux
littéraires publiés
											chaque année au Royaume-Uni
sont des traductions,
											et les chiffres sont similaires pour
la plupart des pays anglophones.
											Même si la proportion des
publications traduites
											est bien plus importante
dans beaucoup d'autres pays.
											4,5% est suffisant pour commencer,
											mais ce que ce chiffre ne dit pas,
											c'est que beaucoup de ces livres
viennent de pays
											qui ont un réseau de publication solide
											et où beaucoup de professionnels
vendent d'abord leurs œuvres
											à des éditeurs anglophones.
											Donc par exemple, même si plus de 
100 livres sont traduits du français
											et publiés au Royaume-Uni
chaque année,
											la plupart d'entre eux viendront
de pays comme la France ou la Suisse.
											L'Afrique francophone, par contre,
											est rarement retenue.
									",My year reading a book from every country in the world,Ann Morgan,12:03,"books,library,goal-setting,literature,personal growth,writing"
"
","
","
","
",My year reading a book from every country in the world,Ann Morgan,12:03,"books,library,goal-setting,literature,personal growth,writing"
"
											The upshot is that there are
actually quite a lot of nations
											that may have little or even no
commercially available literature
											in English.
											Their books remain invisible to readers
											of the world's most published language.
											But when it came to reading the world,
											the biggest challenge of all for me
											was that fact that I didn't
know where to start.
											Having spent my life reading
almost exclusively British
											and North American books,
											I had no idea how to go about
sourcing and finding stories
											and choosing them from much
of the rest of the world.
											I couldn't tell you how to source
a story from Swaziland.
											I wouldn't know a good novel from Namibia.
											There was no hiding it —
											I was a clueless literary xenophobe.
											So how on earth was I
going to read the world?
									","
											El resultado es que hay
muchas naciones
											que pueden tener poca o ninguna
literatura comercial en inglés disponible.
											Sus libros siguen siendo invisibles
											para los lectores del lenguaje con 
más publicaciones del mundo.
											Pero cuando se trataba de leer el mundo,
											el mayor reto de todos para mí
											fue el hecho de no
saber por dónde empezar.
											Después de haber pasado la vida leyendo
casi exclusivamente libros británicos
											y de norteamérica
											no tenía idea de cómo conseguir 
y encontrar historias
											y escogerlas entre muchas
del resto del mundo.
											No podría decidir cómo conseguir
una historia de Swazilandia.
											No conocía una buena novela de Namibia.
											No podía ocultarlo:
											Era una xenófoba literaria sin idea.
											Entonces, ¿cómo era posible que yo
fuera a leer el mundo?
											Iba a tener que pedir ayuda.
									","
											Em resultado,
há muitas nações
											que têm pouca ou nenhuma
literatura comercial disponível em inglês.
											Os livros deles
permanecem invisíveis aos leitores
											da língua mais publicada do mundo.
											Mas no que toca a ler o mundo,
o meu maior desafio
											foi o facto de não saber
por onde começar.
											Tendo passado a vida
a ler livros quase exclusivamente
											ingleses e norte-americanos,
											não fazia ideia de como
pesquisar e encontrar histórias
											e escolhê-las
nas diferentes partes do mundo.
											Não podia dizer-vos como pesquisar
uma história da Suazilândia,
											não conhecia um bom romance da Namíbia.
											Não havia como esconder.
											Eu era uma xenófoba literária desinformada.
											Como ia eu ler as obras mundiais?
									","
											Le résultat est qu'il y a
en fait beaucoup de nations
											qui ne sont pas ou peu
représentées
											dans la littérature
traduite en anglais.
											Ces livres restent inconnus aux lecteurs
											de la langue la plus publiée au monde.
											Mais quand il fallu commencer
à lire le monde,
											la plus grande difficulté pour moi
											était de ne pas savoir
par où commencer.
											D'avoir passé ma vie à lire presque
exclusivement des livres
											britanniques ou américains,
											je n'avais aucune idée comment
trouver des histoires
											et les choisir parmi les autres
du reste du monde.
											Je ne pouvais pas vous dire comment
obtenir une histoire de Swaziland.
											Je ne connaissais aucun
bon roman de Namibie.
											Inutile de le cacher -
											j'étais une xénophobe
ignorante en littérature.
											Alors, comment allais-je
pouvoir lire le monde ?
									",My year reading a book from every country in the world,Ann Morgan,12:03,"books,library,goal-setting,literature,personal growth,writing"
