en,es,pt,tr,de,title,speaker,duration,tags
"
","
","
","
","
",Economic growth has stalled. Let's fix it,Dambisa Moyo,14:04,"business,capitalism,china,democracy,economics,future,finance,global issues,government,money,society,policy,United States,global development,markets"
"
											Our ability to create
and sustain economic growth
											is the defining challenge of our time.
									","
											La capacidad de provocar 
un crecimiento en la economía
											es ""el"" desafío de nuestro tiempo.
									","
											A nossa capacidade para criar e sustentar
o crescimento económico
											é o grande desafio da nossa época.
									","
											Ekonomik büyümeyi sağlama
ve sürdürebilme gücümüz
											çağımızın en büyük sınavı.
									","
											Unsere Fähigkeit Wirtschaftswachstum 
zu erzeugen und zu erhalten,
											ist die bedeutendste 
Herausforderung unserer Zeit.
									",Economic growth has stalled. Let's fix it,Dambisa Moyo,14:04,"business,capitalism,china,democracy,economics,future,finance,global issues,government,money,society,policy,United States,global development,markets"
"
","
","
","
","
",Economic growth has stalled. Let's fix it,Dambisa Moyo,14:04,"business,capitalism,china,democracy,economics,future,finance,global issues,government,money,society,policy,United States,global development,markets"
"
											Of course there are other challenges —
											health care, disease burdens
and pandemics,
											environmental challenges
											and, of course, radicalized terrorism.
											However,
											to the extent that we can actually
solve the economic growth challenge,
											it will take us a long way
											to solving the challenges
that I've just elucidated.
									","
											Por supuesto que existen otros desafíos
											como el cuidado de la salud,
las enfermedades y las pandemias,
											cambios en el medio ambiente
											y por supuesto, 
el terrorismo radicalizado.
											Sin embargo,
											enfrentar el desafío de 
hacer crecer la economía
											nos llevará mucho tiempo
											para resolver los desafíos
que he mencionado.
									","
											É claro que há outros desafios
											— os serviços de saúde, os encargos 
com as doenças e as pandemias,
											desafios ambientais
											e, naturalmente,
o terrorismo radicalizado.
											No entanto,
											na medida em que podemos de facto resolver
o desafio do crescimento económico,
											vai demorar muito
											para resolver os desafios
que acabo de elucidar.
									","
											Tabii ki başka zorluklar da var;
											sağlık hizmetleri, 
hastalıkların getirdiği yükler, salgınlar,
											çevre ile ilgili zorluklar
											ve tabii ki radikal terörizm.
											Yine de,
											ekonomik büyüme sorununu 
gerçekten çözmeyi başarmamız,
											bahsettiğim sorunları çözmede
											bize çok yardımcı olacaktır.
									","
											Es gibt natürlich auch 
andere Herausforderungen —
											die Gesundheitsversorgung, 
Krankheitslasten und Pandemien,
											ökologische Herausforderungen
											und natürlich radikalisierten Terrorismus.
											Soweit wir die Herausforderung
des Wirtschaftswachstums
											wirklich bewältigen können,
											dauert es lange, diesen
Herausforderungen zu begegnen.
									",Economic growth has stalled. Let's fix it,Dambisa Moyo,14:04,"business,capitalism,china,democracy,economics,future,finance,global issues,government,money,society,policy,United States,global development,markets"
"
","
","
","
","
",Economic growth has stalled. Let's fix it,Dambisa Moyo,14:04,"business,capitalism,china,democracy,economics,future,finance,global issues,government,money,society,policy,United States,global development,markets"
"
											More importantly,
											unless and until we solve economic growth
											and create sustainable,
long-term economic growth,
											we'll be unable to address
											the seemingly intractable challenges
that continue to pervade the globe today,
											whether it's health care,
education or economic development.
									","
											Lo más importante es que
											al menos hasta que resolvamos
el crecimiento de la economía
											y provoquemos un crecimiento 
sustentable a largo plazo,
											no podremos abordar
											los desafíos complejos que 
afectan al mundo entero,
											ya sea el cuidado de la salud, 
la educación o la economía.
									","
											Ainda mais importante,
											a menos que, e até que resolvamos
o crescimento económico
											e criemos um crescimento económico
sustentável a longo termo,
											seremos incapazes de tratar
											os desafios aparentemente insolúveis
que continuam a prevalecer hoje, no globo,
											sejam os serviços de saúde, a educação 
ou o desenvolvimento económico.
									","
											Daha da önemlisi,
											ekonomik büyüme meselesini halletmeden
											ve sürdürülebilir, uzun dönemli
ekonomik büyüme sağlamadan,
											bugün dünyaya hâkim olmaya devam eden
											sağlık hizmetleri, eğitim 
veya ekonomik kalkınma gibi
											görünüşte zorlu sorunlara eğilemeyeceğiz.
									","
											Sofern und solange wir darüber hinaus
											nicht das Problem des
Wirtschaftswachstums lösen
											und nachhaltiges und langfristiges 
Wirtschaftswachstum erzeugen,
											werden wir nicht in der Lage sein,
											die scheinbar unlösbaren Herausforderungen
anzugehen, die die Welt durchdringen,
											ob es die Gesundheitsversorgung, die 
Bildung oder Wirtschaftsentwicklung ist.
									",Economic growth has stalled. Let's fix it,Dambisa Moyo,14:04,"business,capitalism,china,democracy,economics,future,finance,global issues,government,money,society,policy,United States,global development,markets"
"
","
","
","
","
",Economic growth has stalled. Let's fix it,Dambisa Moyo,14:04,"business,capitalism,china,democracy,economics,future,finance,global issues,government,money,society,policy,United States,global development,markets"
"
											The fundamental question is this:
											How are we going to create economic growth
											in advanced and developed economies
like the United States and across Europe
											at a time when they continue to struggle
											to create economic growth
after the financial crisis?
									","
											La pregunta fundamental es:
											¿Vamos a provocar un crecimiento 
en la economía,
											en las economías desarrolladas
como en Estados Unidos y Europa
											en una época en la que ellos se esfuerzan
											por mejorar su economía 
después de la crisis financiera?
									","
											A questão fundamental é a seguinte:
											Como é que vamos criar crescimento
económico
											em economias avançadas e desenvolvidas,
como os EUA e a Europa,
											numa altura em que continuam 
a ter dificuldades
											para criar crescimento económico 
depois da crise financeira?
									","
											Esas soru şu:
											ABD ve Avrupa ülkeleri gibi
											gelişmiş ve sanayileşmiş ülkelerin,
finansal kriz sonrası
											ekonomik büyümeyi sağlamakta zorlanmaya
devam ettikleri bir dönemde
											ekonomik büyümeyi sağlamayı 
nasıl başaracağız?
									","
											Die grundlegende Frage ist:
											Wie werden wir Wirtschaftswachstum
in fortgeschrittenen
											und entwickelten Ökonomien
wie den USA und in ganz Europa schaffen,
											wenn sie derzeit damit kämpfen
											Wirtschaftswachstum nach
der Finanzkrise zu erzeugen?
									",Economic growth has stalled. Let's fix it,Dambisa Moyo,14:04,"business,capitalism,china,democracy,economics,future,finance,global issues,government,money,society,policy,United States,global development,markets"
"
","
","
","
","
",Economic growth has stalled. Let's fix it,Dambisa Moyo,14:04,"business,capitalism,china,democracy,economics,future,finance,global issues,government,money,society,policy,United States,global development,markets"
"
											They continue to underperform
											and to see an erosion in the three
key drivers of economic growth:
											capital, labor and productivity.
											In particular,
											these developed economies
continue to see debts and deficits,
											the decline and erosion
of both the quality and quantity of labor
											and they also see productivity stalling.
									","
											Aún no lo consiguen
											y ven una erosión en las tres claves 
del desarrollo de la economía:
											el capital, el empleo y la productividad.
											En particular,
											estas economías desarrolladas
aún poseen deudas y déficit,
											caída y erosión de la calidad 
y la cantidad del empleo
											y detenimiento en la producción.
									","
											Eles continuam a ter
um desempenho negativo
											e a ver uma falha nos três fatores 
determinantes do crescimento económico:
											capital, trabalho e produtividade.
											Em particular,
											estas economias desenvolvidas continuam
a ver dívidas e défices,
											o declínio e a falha tanto da qualidade
como da quantidade de trabalho
											e também veem estagnação da produtividade.
									","
											Bu ülkeler, düşük performans göstermeye 
ve ekonomik büyümenin
											şu üç önemli faktöründe 
bir aşınma görmeye devam ediyorlar.
											Sermaye, iş gücü ve verimlilik.
											Bilhassa,
											bu gelişmiş ülkeler, borç ve bütçe açığı,
											iş gücünün niteliğinde ve niceliğinde 
düşüş ve aşınma
											ve verimlilikte bir duraklama görmeye
devam edecekler.
									","
											Sie kriseln wirtschaftlich weiter
											und erleben eine Erosion der drei
Schlüsselfaktoren für Wirtschaftswachstum:
											Kapital, Arbeitskräfte und Produktivität.
											Besonders die entwickelten Ökonomien
erleben weiterhin Schulden und Defizite,
											den Rückgang und die Erosion sowohl 
der Qualität und der Quantität der Arbeit
											und die Stagnation der Produktivität.
									",Economic growth has stalled. Let's fix it,Dambisa Moyo,14:04,"business,capitalism,china,democracy,economics,future,finance,global issues,government,money,society,policy,United States,global development,markets"
