en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Everyday inventions,Saul Griffith,14:29,"MacArthur grant,collaboration,design,innovation,invention,materials,open-source,product design,technology"
"
											So anyway, who am I?
											I usually say to people, when they say, ""What do you do?""
											I say, ""I do hardware,""
											because it sort of conveniently encompasses everything I do.
											And I recently said that to a venture capitalist casually at some
											Valley event, to which he replied, ""How quaint.""
									","
											Entonces, ¿quién son yo?
											Generalmente contesto a la gente, cuando me preguntan, ""Qué es lo que haces?
											Digo, ""Hago hardware,""
											porque digamos que convenientemente abarca todo lo que hago.
											Y recientemente dije eso a un inversionista de riesgo en un
											evento en el Valle, y respondió, ""Qué pintoresco.""
									","
											Her neyse, ben kimim?
											İnsanlar bana ""Ne işle meşgulsün ?"" diye sorduklarında, genellikle
											""Donanım uzmanıyım."" derim,
											çünkü, yaptıklarımı en uygun şekilde böyle ifade edebilirim.
											Ve bunu son zamanlarda bir kokteylede tesadüfen bir risk sermayedarına
											söylediğimde yanıtı, "" Ne kadar ilginç."" oldu.
									","
											Bien, qui suis-je ?
											En général je dis aux gens, quand ils demandent, ""Que faites-vous dans la vie ?""
											Je dis: «Je fabrique du matériel»,
											parce que ça couvre tout ce que je fais et c'est pratique.
											Et j'ai dit ça récemment à un spécialiste du capital-risque sur un ton informel
											lors d'un évènement à Silicon Vallée, et il a répondu: «Comme c'est pittoresque.""
									","
											Also wie auch immer, wer bin ich?
											Wenn sie „Was machst du so?“ fragen, dann sage ich den Leuten normalerweise,
											ich sage, „Ich mache Hardware“,
											weil es ziemlich passend all das umfasst, was ich mache.
											Und ich habe das neulich einem Risikokapitalgeber nebenbei erzählt bei einem
											Valley-Event und seine Antwort war: „Wie altmodisch.“
									",Everyday inventions,Saul Griffith,14:29,"MacArthur grant,collaboration,design,innovation,invention,materials,open-source,product design,technology"
"
","
","
","
","
",Everyday inventions,Saul Griffith,14:29,"MacArthur grant,collaboration,design,innovation,invention,materials,open-source,product design,technology"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									",Everyday inventions,Saul Griffith,14:29,"MacArthur grant,collaboration,design,innovation,invention,materials,open-source,product design,technology"
"
","
","
","
","
",Everyday inventions,Saul Griffith,14:29,"MacArthur grant,collaboration,design,innovation,invention,materials,open-source,product design,technology"
"
											And I sort of really was dumbstruck.
											And I really should have said something smart.
											And now I've had a little bit of time to think about it,
											I would have said, ""Well, you know,
											if we look at the next 100 years
											and we've seen all these problems in the last few days,
											most of the big issues — clean water, clean energy —
											and they're interchangeable in some respects —
											and cleaner, more functional materials —
											they all look to me to be hardware problems.
											This doesn't mean we should ignore software,
											or information, or computation.""
											And that's in fact probably what I'm going to try and tell you about.
									","
											Y realmente estaba asombrado.
											Y yo debí haber dicho algo inteligente.
											Y ahora que he tenido algo de tiempo para pensarlo,
											Hubiera dicho, ""Bueno, sabes,
											si miramos los siguientes cien años
											y hemos visto todos estos problemas de los últimos días,
											la mayoría de los grandes retos — agua limpia, energía limpia —
											y son intercambiables en algunos aspectos —
											y materiales más limpios y funcionales —
											todos para mi parecen ser problemas de ""hardware"".
											Esto no quiere decir que debemos ignorar al ""software"",
											o a la información, o a la computación.
											Y esto es, de hecho, lo que voy a tratar de contarles.
									","
											Ve ben, bir anlamda donup kalmıştım.
											Zekice birşeyler söylemeliydim.
											Şimdi, üzerinde düşünecek zamanım oldu,
											Şöyle diyebilirdim,""Bildiğiniz üzere,
											önümüzdeki 100 yıla bakacak olursak
											ve bu problemlerin çoğunu geçen günlerde de gördük,
											önemli sorunların çoğu — temiz su, temiz enerji —
											ve hepsi de bir noktada değiştirilebilirler —
											ve daha temiz, daha işlevli maddeler —
											hepsi bana donanımsal sorunlar gibi görünüyor.
											Bu yazılımı görmezden gelmemiz anlamına gelmiyor,
											veya iletişimi veya hesaplamaları.
											Aslında,size anlatacağım şey de bu.
									","
											Et ça m'a vraiment sidéré.
											Et j'aurais vraiment dû dire quelque chose d'intelligent.
											Et maintenant que j'ai eu un peu de temps pour y réfléchir,
											je dirais : «Eh bien, vous savez,
											si nous considérons les 100 prochaines années
											et nous avons vu tous ces problèmes dans les derniers jours,
											la plupart des grandes questions - l'eau potable, l'énergie propre -
											et ils sont interchangeables, à certains égards -
											des matériaux plus propre et plus fonctionnels -
											ils ressemblent tous pour moi à des problèmes de matériaux.
											Cela ne signifie pas que nous devrions ignorer les logiciels,
											ou l'information, ou le calcul.
											Et c'est en fait sans doute ce dont je vais essayer de vous parler.
									","
											Und da war ich ziemlich sprachlos.
											Und da hätte ich wirklich etwas Cleveres sagen sollen.
											Und jetzt, da ich ein wenig Zeit hatte, um darüber nachzudenken,
											hätte ich gesagt: „Nun, weißt du,
											wenn wir uns die nächsten 100 Jahre ansehen
											und wir haben all diese Probleme in den letzten Tagen gesehen,
											die Mehrzahl der großen Probleme – sauberes Wasser, saubere Energie –
											und in gewisser Weise sind diese unter einander austauschbar –
											und saubere, funktionalere Materialien –
											dann sehen diese für mich alle nach Hardware-Problemen aus.
											Das heißt nicht, dass wir die Software ignorieren sollten,
											oder Informationen, oder Berechnungen.
											Und da ist in der Tat wahrscheinlich das, worüber ich Ihnen heute etwas erzählen will.
									",Everyday inventions,Saul Griffith,14:29,"MacArthur grant,collaboration,design,innovation,invention,materials,open-source,product design,technology"
"
","
","
","
","
",Everyday inventions,Saul Griffith,14:29,"MacArthur grant,collaboration,design,innovation,invention,materials,open-source,product design,technology"
"
											So, this talk is going to be about how do we make things
											and what are the new ways that we're going to make things in the future.
											Now, TED sends you a lot of spam if you're a speaker
											about ""do this, do that"" and you fill out all these forms,
											and you don't actually know how they're going to describe you,
											and it flashed across my desk that they were going to introduce me as a futurist.
											And I've always been nervous about the term ""futurist,""
											because you seem doomed to failure because you can't really predict it.
											And I was laughing about this with the very smart colleagues I have,
											and said, ""You know, well, if I have to talk about the future, what is it?""
											And George Homsey, a great guy, said, ""Oh, the future is amazing.
											It is so much stranger than you think.
											We're going to reprogram the bacteria in your gut,
											and we're going to make your poo smell like peppermint.""
									","
											Entonces, esta plática va a ser sobre cómo hacemos las cosas
											y de cómo van las nuevas maneras en las que haremos las cosas en el futuro.
											Ahora, TED te envía mucho correo basura si eres un conferencista
											de ""haz esto, haz lo otro"" y lléname todos estos formularios,
											y nunca sabes realmente cómo te van a describir,
											me llego a mi escritorio que me iban a presentar como un futurista.
											Siempre me ha puesto nervioso el término futurista,
											porque está destinado al fracaso porque realmente no puedes predecirlo.
											y me estaba riendo de esto con unos colegas muy inteligentes que tengo,
											y dije, ""saben, si tuvieran que hablar sobre el futuro, ¿qué es?""
											y George Homsey, un gran tipo, dijo, ""Ah, el futuro es increíble.
											Es mucho mas extraño de lo que piensas.
											Vamos a reprogramas las bacterias en tu estomago,
											y vamos a hacer que tus desechos huelan a hierba buena
									","
											Yani, bu konuşma birşeyleri nasıl yaptığımız ve
											gelecekte birşeyleri nasıl yapacağımızla ilgili olacak.
											Şimdi, eğer bir konuşmacı iseniz TED size bir sürü gereksiz e-posta gönderiyor
											""bunu yap, şunu yap"" ve bu formları doldur gibi,
											ve aslında sizi nasıl tanımlayacakları ile ilgili hiçbir fikriniz yok,
											ve birden aklıma beni fütürist olarak anlatacakları geldi.
											Fütürist kelimesinden oldum olası gergin olmuşumdur.
											çünkü, tahmin edemediğinizden dolayı başarısızlığa mahkummuşsunuz gibi oluyor.
											Birkaç zeki arkadaşımla birlikte buna gülüyorduk ve ben
											dedim ki ""Biliyorsunuz, eğer gelecek hakkında konuşmak zorunda kalırsam, gelecek nedir ?""
											Bunun üzerine mükemmel bir adam olan George Homsey dedi ki,"" Oh, gelecek müthiş birşey.
											Ve düşündüğünden çok daha yabancı.
											Senin bağırsağındaki bakteriyi programlayacağız
											ve dışkının naneli kokmasını sağlayacaığız.""
									","
											Donc, cette conférence va porter sur comment nous faisons les choses
											et quelles sont les nouvelles façons dont nous allons les faire à l'avenir.
											Maintenant, TED vous envoie beaucoup de spam si vous êtes un conférencier
											sur ""fais ceci, fais cela"" et vous remplissez tous ces formulaires,
											et vous ne savez pas vraiment comment ils vont vous décrire,
											et tout à coup, j'ai réalisé qu'ils allaient me présenter comme un futuriste.
											Et le terme futuriste m'a toujours rendu nerveux,
											parce que vous semblez voué à l'échec parce que vous ne pouvez pas vraiment prévoir l'avenir.
											Et j'en riais avec mes très intelligents collègues,
											et j'ai dit: ""Vous savez, eh bien, si je dois parler de l'avenir, c'est quoi?""
											Et George Homsey, un gars formidable, a dit: ""Oh, l'avenir est étonnant.
											C'est tellement plus étrange que tu penses.
											Nous allons reprogrammer les bactéries dans ton intestin,
											et nous allons faire que ton caca sente la menthe poivrée.""
									","
											In diesem Talk wird es also darum gehen, wie wir Dinge herstellen
											und welche die neuen Möglichkeiten sein werden, wie wir dies in der Zukunft tun werden.
											Als Vortragender erhält man von TED ziemlich viel Spam
											zum Thema „tu dies, tu das“ und man füllt all diese Formulare aus
											und man weiß eigentlich nicht, wie sie einen beschreiben werden,
											und mir kam blitzartig, dass sie mich als Futuristen ankündigen würden.
											Und ich werde immer ein wenig nervös bei dem Begriff Futurist,
											denn man scheint zum Scheitern verurteilt zu sein, weil man nicht wirklich vorhersagen kann.
											Und ich habe mich darüber mit meinen äußerst schlauen Kollegen lustig gemacht
											und sagte: „Nun, wenn ich über die Zukunft sprechen muss, was ist sie denn?“
											Und George Homsey, ein toller Typ, sagte: „Oh, die Zukunft ist erstaunlich.
											Sie ist so viel seltsamer als man denkt.
											Wir werden die Bakterien in deinem Darm umprogrammieren,
											und wir werden dafür sorgen, dass deine Exkremente nach Pfefferminz riechen.“
									",Everyday inventions,Saul Griffith,14:29,"MacArthur grant,collaboration,design,innovation,invention,materials,open-source,product design,technology"
"
","
","
","
","
",Everyday inventions,Saul Griffith,14:29,"MacArthur grant,collaboration,design,innovation,invention,materials,open-source,product design,technology"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									",Everyday inventions,Saul Griffith,14:29,"MacArthur grant,collaboration,design,innovation,invention,materials,open-source,product design,technology"
