en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",Be an opportunity maker,Kare Anderson,9:46,"business,communication,creativity,work"
"
											I grew up
											diagnosed as phobically shy,
											and, like at least 20 other people
											in a room of this size,
											I was a stutterer.
											Do you dare raise your hand?
									","
											Crecí
											diagnosticada como fóbicamente tímida,
											y, al igual que al menos otras 20 personas
											en una sala de este tamaño,
											era tartamuda.
											¿Te atreves a levantar la mano?
									","
											J'ai grandi
											souffrant de timidité chronique.
											Et comme au moins 
une vingtaine d'autres personnes
											pour une salle de cette taille,
											j'étais bègue.
											Osez-vous lever la main ?
									","
											In meiner Jugend
											erhielt ich die Diagnose Sozialphobie
											und wie mindestens 20 andere Menschen
											in einem Saal dieser Größe
											habe ich gestottert.
											Bitte heben Sie die Hand,
wenn es Ihnen auch so ging.
									",Be an opportunity maker,Kare Anderson,9:46,"business,communication,creativity,work"
"
","
","
","
",Be an opportunity maker,Kare Anderson,9:46,"business,communication,creativity,work"
"
											And it sticks with us. It really does stick with us,
											because when we are treated that way,
											we feel invisible sometimes,
											or talked around and at.
											And as I started to look at people,
											which is mostly all I did,
											I noticed that some people
											really wanted attention and recognition.
											Remember, I was young then.
											So what did they do?
											What we still do perhaps too often.
											We talk about ourselves.
											And yet there are other people I observed
											who had what I called a mutuality mindset.
											In each situation, they found a way to talk about us
											and create that ""us"" idea.
									","
											Y se pega con nosotros. 
Realmente se nos pega,
											porque cuando se nos trata de esa manera,
											nos sentimos a veces invisibles,
											o hablando y alrededor a.
											Y cuando empecé a mirar a la gente,
											que es mayormente todo lo que hice,
											me di cuenta de que algunas personas
											realmente querían atención 
y reconocimiento.
											Recuerden, yo era joven entonces.
											Entonces, ¿qué hicieron?
											Lo que todavía hacemos tal vez 
demasiado a menudo.
											Hablamos de nosotros mismos.
											Y sin embargo, hay otras personas 
que observé
											que tenían lo que yo llamo 
una mentalidad mutua.
											En cada situación, encontraron 
una manera de hablar de nosotros
											y crear esa idea de ""nosotros"".
									","
											Et ça nous colle à la peau. 
Ça nous colle vraiment à la peau.
											Parce que lorsque 
nous sommes traités ainsi,
											nous nous sentons invisibles parfois,
											ou ignorés et dédaignés.
											Alors que je commençais 
à observer les gens,
											ce qui était pratiquement 
tout ce que je faisais,
											j'ai remarqué que certaines personnes
											recherchaient vraiment
l'attention et la reconnaissance.
											Souvenez-vous, j'étais jeune à l'époque.
											Que faisaient-ils ?
											Ce que nous faisons peut-être
encore trop souvent.
											Nous parlons de nous-mêmes.
											Et pourtant, j'ai observé 
d'autres personnes
											qui avaient ce que j'appelle 
une mentalité de réciprocité.
											Dans chaque situation, ils s'arrangeaient 
pour parler de nous
											et créer cette idée du « nous ».
									","
											Es begleitet uns ständig.
											Es begleitet uns wirklich ständig.
											Wenn wir so behandelt werden,
fühlen wir uns manchmal unsichtbar
											oder übergangen und missverstanden.
											Als ich begann Menschen zu beobachten —
											fast das Einzige, das ich tat —
											wurde mir klar, dass manche Menschen
											sehr um Aufmerksamkeit 
und Anerkennung ringen.
											Damals war ich noch sehr jung.
											Was taten diese Menschen?
											Das, was wir alle vielleicht zu oft tun:
											Wir reden über uns selbst.
											Es gab noch andere Menschen,
die ich beobachtete,
											diejenigen, die ein 
Gemeinschaftsdenken hatten.
											In jeder Situation schafften sie es, 
das Wir anzusprechen
											und eine ""Wir-Idee"" zu erzeugen.
									",Be an opportunity maker,Kare Anderson,9:46,"business,communication,creativity,work"
"
","
","
","
",Be an opportunity maker,Kare Anderson,9:46,"business,communication,creativity,work"
"
											So my idea to reimagine the world
											is to see it one where we all become
											greater opportunity-makers with and for others.
											There's no greater opportunity
											or call for action for us now
											than to become opportunity-makers
											who use best talents together more often
											for the greater good
											and accomplish things we
couldn't have done on our own.
											And I want to talk to you about that,
											because even more than giving,
											even more than giving,
											is the capacity for us to do something smarter
											together for the greater good
											that lifts us both up
											and that can scale.
											That's why I'm sitting here.
											But I also want to point something else out:
											Each one of you
											is better than anybody else at something.
											That disproves that popular notion
											that if you're the smartest person in the room,
											you're in the wrong room.
											(Laughter)
									","
											Así que mi idea para reimaginar el mundo
											es verlo como uno donde 
todos nos convertimos en
											mejores creadores de oportunidades 
con y para los demás.
											No hay mayor oportunidad
											o llamado a la acción para nosotros ahora
											que convertirnos en 
hacedores de oportunidad
											que utilizan los mejores talentos 
juntos y más a menudo
											por el bien común
											y lograr cosas que no podríamos 
haber hecho por nuestra cuenta.
											Quiero hablarles de eso,
											porque incluso más que dar,
											incluso más que dar,
											es la capacidad para que hagamos
algo más inteligente
											juntos por el bien común
											que nos levanta
											y que puede escalar.
											Es por eso que estoy sentada aquí.
											Pero también quiero señalar algo más:
											Cada uno de Uds.
											es mejor que cualquier otro en algo.
											Esto refuta esa idea popular
											de que si eres la persona 
más inteligente en la sala,
											estás en la habitación equivocada.
											(Risas)
									","
											Mon idée pour réinventer le monde
											est d'en imaginer un où l'on devient tous
											de meilleurs faiseurs d'opportunités 
pour et avec les autres.
											Il n'y a désormais 
pas de meilleure opportunité
											ou d'appel à l'action
											que de devenir des faiseurs d'opportunités
											qui utilisent leurs meilleurs talents,
ensemble, plus souvent,
											pour le bien commun,
											et pour accomplir ce que nous n'aurions 
pas pu faire seuls.
											C'est ce dont je veux vous parler,
											parce que, plus que donner,
											plus que donner,
											c'est notre capacité à faire
quelque chose de plus intelligent,
											ensemble, pour le bien commun,
											qui nous élève ensemble
											et qui peut se produire
à grande échelle.
											C'est pourquoi je suis assise ici.
											Mais je voudrais vous 
faire remarquer autre chose :
											chacun d'entre vous
											est meilleur que n'importe qui d'autre 
à quelque chose,
											ce qui réfute cette idée reçue
											que si vous êtes la personne 
la plus intelligente de la pièce,
											vous êtes dans la mauvaise pièce.
											(Rires)
									","
											Ich träume von einer neuen Welt,
											in der wir alle für uns und andere 
viele neue Möglichkeiten schaffen.
											Es gibt keine bessere Gelegenheit
											oder größeren Handlungsbedarf
											als genau jetzt diejenigen zu werden,
											die große Talente öfter zusammenbringen,
											um ein höheres Ziel zu erreichen.
											Dadurch werden Dinge möglich, 
die wir alleine nie zuwege brächten.
											Ich möchte darüber sprechen,
											denn noch größer 
als unsere Fähigkeit zu geben
											ist unsere Fähigkeit, gemeinsam
etwas Geniales zu erschaffen,
											ein höheres Ziel zu erreichen,
											das uns aufrichtet
											und das Maßstäbe setzen kann.
											Darum sitze ich hier.
											Ich will aber auch auf 
etwas anderes hinweisen:
											Jeder von Ihnen ist auf 
einem bestimmten Gebiet
											besser als jeder andere.
											Das widerspricht der verbreiteten Ansicht,
											dass wenn Sie der 
klügste Mensch im Raum sind,
											Sie sich im falschen Raum befinden.
											(Lachen)
									",Be an opportunity maker,Kare Anderson,9:46,"business,communication,creativity,work"
"
","
","
","
",Be an opportunity maker,Kare Anderson,9:46,"business,communication,creativity,work"
"
											So let me tell you about
											a Hollywood party I went to a couple years back,
											and I met this up-and-coming actress,
											and we were soon talking about something
											that we both felt passionately about: public art.
											And she had the fervent belief
											that every new building in Los Angeles
											should have public art in it.
											She wanted a regulation for it,
											and she fervently started —
											who is here from Chicago? —
											she fervently started talking about
											these bean-shaped reflective sculptures
											in Millennium Park,
											and people would walk up to it
											and they'd smile in the reflection of it,
											and they'd pose and they'd vamp
											and they'd take selfies together,
											and they'd laugh.
											And as she was talking, a 
thought came to my mind.
											I said, ""I know someone you ought to meet.
											He's getting out of San Quentin 
in a couple of weeks"" —
											(Laughter) —
											""and he shares your fervent desire
											that art should engage and
enable people to connect.""
											He spent five years in solitary,
											and I met him because I gave
a speech at San Quentin,
											and he's articulate
											and he's rather easy on 
the eyes because he's buff.
											He had workout regime he did every day.
											(Laughter)
											I think she was following me at that point.
											I said, ""He'd be an unexpected ally.""
											And not just that. There's James. He's an architect
											and he's a professor, and he loves place-making,
											and place-making is when you have
											those mini-plazas and those urban walkways
											and where they're dotted with art,
											where people draw and 
come up and talk sometimes.
											I think they'd make good allies.
											And indeed they were.
											They met together. They prepared.
											They spoke in front of the 
Los Angeles City Council.
											And the council members not
only passed the regulation,
											half of them came down and asked
to pose with them afterwards.
											They were startling, 
compelling and credible.
											You can't buy that.
									","
											Así que déjenme contarles acerca de
											una fiesta de Hollywood 
a la que fui hace unos años,
											y me encontré con esta prometedora actriz,
											y estábamos pronto hablando de algo
											sobre lo que las dos nos sentíamos 
apasionadas: el arte público.
											Y ella tenía la ferviente creencia
											de que cada nuevo edificio en Los Ángeles
											debería tener arte público.
											Ella quería una regulación para esto
											y comenzó fervientemente
											—¿quién aquí es de Chicago? —
											ella fervientemente empezó a hablar
											de estas esculturas reflectantes
en forma de frijol
											en el Parque Millennium,
											y las personas caminarían allí
											y sonreirían en el reflejo de ellas,
											y posarían e improvisarían
											y se tomarían selfies juntos,
											y reirían.
											Y mientras ella hablaba, 
un pensamiento vino a mi mente.
											Le dije: ""Conozco a alguien 
a quien deberías conocer.
											Saldrá de San Quentin
en un par de semanas
											—(Risas) —
											y él comparte tu ferviente deseo
											de que el arte debe participar y
permitir a las personas conectarse"".
											Él pasó cinco años solitario,
											y yo lo conocí porque di
un discurso en San Quentin,
											y él es articulado
											y es bien parecido porque es moreno.
											Tenía un régimen de entrenamiento diario.
											(Risas)
											Creo que ella me seguía en ese punto.
											Le dije: ""Él sería un aliado inesperado"".
											Y no solo eso. Este es James. 
Es arquitecto
											y profesor, y ama hacer lugares,
											eso es cuando tienes
											esas mini-plazas y sendas urbanas
											salpicadas de arte,
											donde la gente dibuja y
viene y habla a veces.
											Creo que serían buenos aliados.
											Y de hecho lo eran.
											Se reunieron. Se prepararon.
											Hablaron frente al Ayuntamiento
de Los Ángeles.
											Y los miembros del consejo
no solo aprobaron la regulación,
											la mitad de ellos bajó y les pidió
posar con ellos después.
											Eran sorprendentes, convincentes 
y creíbles.
											No puedes comprar eso.
									","
											Laissez-moi vous parler
											de cette fête à Hollywood,
il y a quelques années,
											où j'ai rencontré 
cette actrice débutante.
											Nous avons parlé de quelque chose
											dont nous sommes toutes les deux 
très passionnées : l'art public.
											Elle croyait ardamment
											que chaque nouvel immeuble à Los Angeles
devrait posséder une œuvre d'art.
											Elle voulait un règlement,
											et elle commença —
											qui ici vient de Chicago ? —
											elle commença à parler avec passion
											de ces sculptures réfléchissantes 
en forme d'haricots
											au Millennium Park.
											Les gens se dirigeaient 
vers les sculptures,
											ils souriaient face à leur reflet,
											ils posaient, jouaient les vamps,
											ils prenaient des selfies ensemble,
											et ils riaient.
											Alors qu'elle parlait, 
une idée m'est venue à l'esprit.
											J'ai dit : « Je connais quelqu'un
que tu dois absolument rencontrer.
											Il sort de la prison de San Quentin
dans 2 ou 3 semaines » —
											(Rires) —
											« et il partage ton désir de voir de l'art
											qui engagerait et permettrait 
aux gens de se rencontrer. »
											Il a passé cinq ans en isolement,
											et je l'ai rencontré lors d'un 
de mes discours à San Quentin,
											il s'exprime très bien
											et il est plutôt joli à regarder 
parce qu'il est très musclé.
											Il suivait un programme 
d'entraînement quotidien.
											(Rires)
											Je crois qu'à ce stade, elle me suivait.
											J'ai dit :
« Il serait un allié inattendu. »
											Et pas seulement. Il y a James. 
Il est architecte,
											il est professeur, 
et il adore la création d'endroits.
											La création d'endroits 
telles que ces mini places
											et ces passerelles dans la ville 

											parsemées d’œuvres artistiques,
											où les gens dessinent, se rendent
et parlent parfois.
											J'ai pensé qu'ils feraient de bons alliés.
											Et en effet, ils l'ont été.
											Ils se sont rencontrés, se sont préparés.
											Ils ont parlé devant 
le conseil municipal de Los Angeles.
											Les membres du conseil 
n'ont pas seulement adopté le règlement,
											la moitié d'entre eux a demandé 
à poser avec eux après.
											Ils étaient étonnants, irrésistibles,
et crédibles.
											Ça ne s'achète pas.
									","
											Ich möchte Ihnen von einer
Party in Hollywood erzählen,
											bei der ich vor einigen Jahren
											eine Nachwuchsschauspielerin 
kennenlernte.
											Schnell kamen wir über unsere 
gemeinsame Leidenschaft ins Gespräch:
											Die Kunst im öffentlichen Raum.
											Sie war durchdrungen von der Idee,
											dass in jedem neuen 
Gebäude in Los Angeles
											Kunst öffentlich
ausgestellt werden sollte.
											Sie wollte eine Verordnung dafür
und begann leidenschaftlich ...
											Wer von Ihnen ist aus Chicago?
											... sie begann leidenschaftlich
											über bohnenförmige,
verspiegelte Skulpturen
											im Millenium Park zu reden,
											wo Menschen hingehen
											und sich in den Spiegelungen anlächeln,
											für Fotos posieren, sich aufmotzen,
											gemeinsam ""Selfies"" von sich machen
											und lachen.
											Während sie sprach,
kam mir ein Gedanke.
											Ich sagte: ""Ich kenne jemanden, 
der dich interessieren könnte.
											Er wird in einigen Wochen
aus San Quentin entlassen ...""
											(Lachen)
											""... und er teilt deine
glühende Begeisterung dafür,
											dass Kunst Menschen interessieren
und zusammen bringen sollte.""
											Er saß fünf Jahre in einer Einzelzelle.
											Ich traf ihn, als ich eine Rede
in San Quentin hielt.
											Er ist wortgewandt und sieht gut 
aus, weil er Muskeln hat.
											Er absolviert jeden Tag 
ein Trainingsprogramm.
											(Lachen)
											Sie wusste genau, was ich meinte.
											Ich sagte: ""Er könnte ein
unverhoffter Verbündeter sein.""
											Es gab aber auch James, den Architekten.
											Er ist ein Professor, der es liebt 
Kunsträume zu schaffen.
											Kunsträume sind 
kleine Plätze und Passagen,
											die mit Kunst bespickt wurden,
											wo Leute zeichnen, zusammenkommen
und reden können.
											Ich dachte, die drei würden 
gut zusammenpassen.
											So war es dann auch.
											Sie trafen sich und 
sie bereiteten sich vor.
											Sie sprachen vor dem 
Stadtrat von Los Angeles.
											Die Stadträte beschlossen 
daraufhin eine Verordnung
											und die Hälfte von ihnen wollte sich 
mit ihnen fotografieren lassen.
											Sie waren beeindruckend,
überzeugend und glaubwürdig.
											Das ist unbezahlbar.
									",Be an opportunity maker,Kare Anderson,9:46,"business,communication,creativity,work"
"
","
","
","
",Be an opportunity maker,Kare Anderson,9:46,"business,communication,creativity,work"
"
											What I'm asking you to consider
											is what kind of opportunity-
makers we might become,
											because more than wealth
											or fancy titles
											or a lot of contacts, it's our capacity to connect
											around each other's 
better side and bring it out.
											And I'm not saying this is easy,
											and I'm sure many of you have
made the wrong moves too
											about who you wanted to connect with,
											but what I want to suggest is,
											this is an opportunity.
											I started thinking about it
											way back when I was a 
Wall Street Journal reporter
											and I was in Europe and I was
supposed to cover trends
											and trends that transcended business
											or politics or lifestyle.
											So I had to have contacts
											in different worlds very different than mine,
											because otherwise you couldn't spot the trends.
											And third, I had to write the story
											in a way stepping into the reader's shoes,
											so they could see how these 
trends could affect their lives.
											That's what opportunity-makers do.
									","
											Lo que les pido que consideren
											es qué tipo de hacedores 
podríamos llegar a ser,
											porque más que la riqueza
											o los títulos elegantes
											o una gran cantidad de contactos, 
es nuestra capacidad para conectar
											lo mejor de cada uno y llevarlo a cabo.
											No estoy diciendo que sea fácil,
											y seguramente muchos de Uds. 
han tomado malas decisiones
											sobre con quién querrían conectarse,
											pero lo que quiero sugerir es,
											que esta es una oportunidad.
											Empecé a pensar en ello
											cuando era Periodista 
del Wall Street Journal
											y en Europa supuestamente 
debía cubrir tendencias
											y tendencias que han 
trascendido en los negocios,
											en política o estilos de vida.
											Así que tenía que tener contactos
											en mundos muy diferentes del mío,
											porque de lo contrario no podía 
detectar las tendencias.
											Y en tercer lugar, 
tenía que escribir la historia
											de manera de ponerme 
en los zapatos del lector,
											para que pudieran ver cómo éstas
tendencias podrían afectar sus vidas.
											Eso es lo que los hacedores 
de oportunidad hacen.
									","
											Ce que je vous demande de considérer,
											c'est quel type de faiseurs d'opportunités
nous pourrions être,
											parce que plus que la richesse,
											ou les titres impressionnants,
											ou beaucoup de contacts, 
c'est notre capacité à nous unir
											autour du meilleur des uns et des autres 
et à le révéler.
											Je ne dis pas que c'est facile,
											beaucoup d'entre vous ont certainement
aussi fait des erreurs
											sur les personnes avec lesquelles 
vous vouliez vous associer,
											mais ce que je veux suggérer,
											c'est une opportunité.
											J'ai commencé à y penser
											lorsque j'étais reporter
pour le Wall Street Journal.
											J'étais en Europe,
											supposée couvrir les tendances
qui transcendaient le monde des affaires
											ou de la politique ou de l'art de vivre.
											Je devais avoir des contacts
											dans des mondes très différents du mien,
											parce que sinon, il était impossible 
de les détecter.
											Et troisièmement, il fallait 
que j'écrive des histoires
											en me mettant à la place du lecteur
											pour qu'il puisse voir comment 
ces tendances peuvent influer sur sa vie.
											C'est ce que font 
les faiseurs d'opportunités.
									","
											Ich möchte, dass Sie darüber nachdenken,
											was für Möglichkeiten wir schaffen können.
											Denn mehr als Reichtum, elegante Titel
											oder viele Kontakte,
											besitzen wir die Fähigkeit,
											uns zusammenzutun und
so das Beste aus uns herauszuholen.
											Ich sage nicht, dass das einfach ist.
											Viele von Ihnen haben vielleicht 
falsche Entscheidungen
											bei der Auswahl 
Ihrer Verbündeten getroffen.
											Ich möchte jedoch vorschlagen,
											das als eine Möglichkeit zu sehen.
											Ich habe vor langer Zeit angefangen
darüber nachzudenken.
											Damals war ich eine Reporterin
beim Wall Street Journal
											und recherchierte Trends in Europa.
											Trends, die über das Geschäftsleben,
											die Politik und den Lebensstil
hinausgingen.
											Ich brauchte Kontakte in andere 
Lebensbereiche als meine,
											sonst hätte ich die Trends
nicht aufspüren können.
											Außerdem musste ich ja auch 
noch den Artikel schreiben
											und mich in die Lage 
der Leser versetzen,
											damit diese sahen, wie diese Trends
ihr Leben beeinflussen könnten.
											So schafft man Möglichkeiten.
									",Be an opportunity maker,Kare Anderson,9:46,"business,communication,creativity,work"
