es,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Bring back the woolly mammoth!,Hendrik Poinar,10:22,"TEDx,animals,anthropology,deextinction,evolution"
"
											Cuando era pequeño,
											solía mirar a través del
microscopio de mi padre
											los insectos en ámbar
que guardaba en la casa.
											Estaban extraordinariamente
bien preservados,
											morfológicamente fenomenales.
											Y solíamos imaginar
que algún día,
											volverían en realidad a la vida
											y saldrían de la resina,
											y, si pudieran,
volarían lejos.
									","
											Ben küçük bir çocukken,
											babamın mikroskobundan, reçine içine
											hapsettiği fosilleşmiş böceklere bakardım evde
											ve kayda değer şekilde korunmuşlardı.
											Şekilleri özellikle olağanüstüydü.
											Biz de hayal ederdik, belki
											bir gün hayata geri dönerler
											ve o reçineden sürünerek çıkıp,
											yapabiliyorlarsa, uçup giderler.
									","
											When I was a young boy,
											I used to gaze through the microscope of my father
											at the insects in amber that he kept in the house.
											And they were remarkably well preserved,
											morphologically just phenomenal.
											And we used to imagine that someday,
											they would actually come to life
											and they would crawl out of the resin,
											and, if they could, they would fly away.
									","
											Quand j'étais enfant,
											sous le microscope de mon père
											je contemplais les insectes dans l'ambre 
qu'il conservait à la maison.
											Et ils étaient remarquablement bien préservés,
											c'était morphologiquement 
tout simplement phénoménal.
											Et nous imaginions qu'un jour,
											en fait, ils reviendraient à la vie
											et ils sortiraient de la résine en rampant,
											et, s'ils le pouvaient, ils s'envoleraient.
									","
											Als ich ein kleiner Junge war,
											schaute ich mir oft 
durchs Mikroskop meines Vaters
											die in Bernstein gefangenen Insekten an, 
die er im Haus aufbewahrte.
											Sie waren bemerkenswert gut konserviert,
											morphologisch einfach phänomenal.
											Wir stellten uns immer vor, 
dass sie eines Tages
											tatsächlich lebendig würden,
											aus dem Harz klettern und –
											wenn sie könnten – wegfliegen würden.
									",Bring back the woolly mammoth!,Hendrik Poinar,10:22,"TEDx,animals,anthropology,deextinction,evolution"
"
","
","
","
","
",Bring back the woolly mammoth!,Hendrik Poinar,10:22,"TEDx,animals,anthropology,deextinction,evolution"
"
											Si me hubieran preguntado
hace 10 años si
											es que alguna vez seríamos capaces de 
secuenciar el genoma de animales extintos,
											les hubiera dicho, es improbable.
											Si me hubieran preguntado si 
podríamos ser realmente capaces
											de revivir una especie extinta,
											hubiera dicho, una ilusión.
											Pero en realidad estoy
parado aquí hoy, increíblemente,
											para decirles que no
solo es la secuenciación
											de genomas extintos una posibilidad, 
en verdad una realidad actual,
											sino que la recuperación de una especie 
extinta está realmente al alcance,
											quizá no a partir de los
insectos en el ámbar,
											de hecho, este mosquito
se utilizó en realidad
											como inspiración
para ""Parque Jurásico"",
											sino a partir de los mamuts lanudos, 
el buen estado de conservación de los restos
											de mamuts lanudos
en el permahielo.
									","
											Bana 10 yıl önce, nesli tükenmiş hayvanların
											genom dizilimini çıkarabilir miyiz diye sorsaydınız,
											Size, pek olası değil, derdim.
											Eğer nesli tükenmiş türleri tekrar hayata
											döndürebilir miyiz diye sorsaydınız,
											Boş hayal, derdim.
											Ama aslında bugün burada, olağanüstü bir şekilde,
											size hem nesli tükenmiş genomların diziliminin
											bir olasılık olmadığını, günümüzde bunu yapabildiğimizi
											hem de nesli tükenmiş türleri hayata döndürmenin mümküne çok yakın olduğunu söylemek için burdayım
											Belki reçine içindeki böcekleri değil
											hatta, bu sivrsinek ""Jurassic Park"" için
											bir ilham kaynağıydı,
											ama tüylü mamutları, sürekli buzullarda düzgünce
											korunmuş tüylü mamut kalıntılarından yardım alarak yapabiliriz.
									","
											If you had asked me 10 years ago whether or not
											we would ever be able to sequence the genome of extinct animals,
											I would have told you, it's unlikely.
											If you had asked whether or not we would actually be able
											to revive an extinct species,
											I would have said, pipe dream.
											But I'm actually standing here today, amazingly,
											to tell you that not only is the sequencing
											of extinct genomes a possibility, actually a modern-day reality,
											but the revival of an extinct species is actually within reach,
											maybe not from the insects in amber —
											in fact, this mosquito was actually used
											for the inspiration for ""Jurassic Park"" —
											but from woolly mammoths, the well preserved remains
											of woolly mammoths in the permafrost.
									","
											Si vous m'aviez demandé 
il y a 10 ans si ou non
											nous serions jamais capables de séquencer
le génome des animaux disparus,
											je vous aurais dit que c'était peu probable.
											Si vous aviez demandé
si nous serions réellement capables
											de faire revivre une espèce éteinte,
											j'aurais dit, utopie.
											Mais en fait je suis ici devant vous aujourd'hui, 
et c'est surprenant,
											pour vous dire que 
non seulement le séquençage
											des génomes disparus est possible, 
en fait une réalité moderne,
											mais que faire revivre 
une espèce éteinte est sur le point d'être fait,
											peut-être pas des insectes dans l'ambre —
											en fait, ce moustique a effectivement servi
											d'inspiration pour « Jurassic Park » —
											mais de mammouths laineux, 
les restes bien préservés
											des mammouths laineux dans le pergélisol.
									","
											Hätten Sie mich vor 10 Jahren gefragt, ob wir je
											Genome ausgestorbener Tiere 
sequenzieren könnten,
											hätte ich gesagt: ""Nee, unwahrscheinlich.""
											Oder ob wir irgendwann vielleicht
											ausgestorbene Spezies wiederbeleben könnten.
											Dann hätte ich gesagt: ""Hirngespinste.""
											Aber heute stehe ich vor Ihnen, 
und erstaunlicherweise
											kann ich Ihnen sagen, dass 
das Sequenzieren
											ausgestorbener Genome nicht nur möglich,
sondern Tatsache geworden ist,
											und die Wiederbelebung 
ausgestorbener Arten ist greifbar,
											vielleicht nicht die von Bernsteininsekten –
											dieser Moskito hier war übrigens
											die Inspiration für den Film ""Jurassic Park"" –
											sondern die von Wollhaarmammuts, 
aus ihren gut konservierten
											Überresten im Permafrostboden.
									",Bring back the woolly mammoth!,Hendrik Poinar,10:22,"TEDx,animals,anthropology,deextinction,evolution"
"
","
","
","
","
",Bring back the woolly mammoth!,Hendrik Poinar,10:22,"TEDx,animals,anthropology,deextinction,evolution"
"
											Los lanudos son
particularmente interesantes,
											la imagen por excelencia
de la Edad de Hielo.
											Eran grandes. Eran peludos.
											Tenían grandes colmillos
y parece que tenemos
											una profunda conexión con ellos,
como lo hacemos con los elefantes.
											Quizás es porque
los elefantes comparten
											muchas cosas
en común con nosotros.
											Entierran a sus muertos. 
Educan a la siguiente generación.
											Tienen uniones sociales
que son muy próximas.
											O quizás es porque en realidad estamos
unidos por tiempos remotos,
											porque los elefantes, como nosotros, 
comparten sus orígenes en África
											hace unos siete millones de años,
											y a medida que cambiaron
los hábitats y los entornos,
											nosotros, como los elefantes, emigramos
											a Europa y Asia.
									","
											Tüylü Mamutlar özellikle Buz Devrinin
											ilginç, esaslı görüntülerindendir.
											Büyüklerdi, kıllılardı.
											Koca dişleri vardı ve bizlerle arasında derin bir
											bağ varmış gibi görünüyor, fillerle de olduğu gibi.
											Belki de fillerle bir sürü
											ortak şeyi paylaştığımızdandır.
											Onlar da ölülerini gömüyor, bir sonraki nesli eğitiyor.
											Çok yakın sosyal bağları var.
											Ya da belki de zamanın derinliklerinden bağlanmışızdır,
											çünkü filler de bizim gibi Afrika'dan geliyor,
											7 milyon yıl kadar öncesinden.
											Yaşam alanları ve çevre değiştikçe
											biz de, tıpkı filler gibi, göç ettik.
											Avrupa ve Asya'ya.
									","
											Woollies are a particularly interesting,
											quintessential image of the Ice Age.
											They were large. They were hairy.
											They had large tusks, and we seem to have
											a very deep connection with them, like we do with elephants.
											Maybe it's because elephants share
											many things in common with us.
											They bury their dead. They educate the next of kin.
											They have social knits that are very close.
											Or maybe it's actually because we're bound by deep time,
											because elephants, like us, share their origins in Africa
											some seven million years ago,
											and as habitats changed and environments changed,
											we actually, like the elephants, migrated out
											into Europe and Asia.
									","
											Les mammouths laineux
sont par excellence une image
											particulièrement intéressante
de l'âge de glace.
											Ils étaient grands. Ils étaient velus.
											Ils avaient de grandes défenses, 
et nous semblons avoir
											un lien très profond avec eux, 
comme avec les éléphants.
											C'est peut-être parce que les éléphants
											ont beaucoup de choses 
en commun avec nous.
											Ils enterrent leurs morts. 
Ils éduquer le plus proche parent.
											Ils ont des liens sociaux très étroits.
											Ou peut-être que c'est en fait parce que 
nous sommes liés par un temps profond,
											parce que les éléphants, comme nous, 
trouvent leurs origines en Afrique
											il y a quelque 7 millions d'années,
											et avec l'évolution des habitats 
et le changement des environnements,
											nous avons émigré, comme les éléphants,
											en Europe et en Asie.
									","
											Mammuts sind besonders interessante,
											nicht wegzudenkende Figuren aus der Eiszeit.
											Sie waren riesig und sehr haarig.
											Sie hatten riesige Stoßzähne.
Wir scheinen zu ihnen,
											ähnlich wie zu Elefanten,
eine tiefe Verbindung zu fühlen.
											Vielleicht liegt es daran, dass wir mit Elefanten
											so vieles gemeinsam haben.
											Sie begraben ihre Toten. 
Sie erziehen ihre Nachkommen.
											Ihr soziales Netzwerk ist sehr stark.
											Oder vielleicht sind wir über Äonen verbunden,
											da der Ursprung der Elefanten,
und unserer, in Afrika liegt,
											vor gut sieben Millionen Jahren.
											Als sich Lebensbedingungen 
und Umwelt veränderten,
											wanderten wir, wie die Elefanten,
											nach Europa und Asien aus.
									",Bring back the woolly mammoth!,Hendrik Poinar,10:22,"TEDx,animals,anthropology,deextinction,evolution"
"
","
","
","
","
",Bring back the woolly mammoth!,Hendrik Poinar,10:22,"TEDx,animals,anthropology,deextinction,evolution"
"
											Así que el primer gran
mamut que aparece en escena
											es el meridionalis,
que medía cuatro metros de altura,
											pesaba cerca de 10 toneladas y
era una especie adaptada a los bosques
											que se extendió desde Europa 
Occidental hasta Asia Central,
											a través del puente 
terrestre de Behring
											y en partes de América del Norte.
											Y luego, de nuevo, a medida que
el clima cambió, como siempre lo hace,
											y los nuevos hábitats se desplegaron,
											tuvimos la llegada de una 
especie adaptada a las estepas
											llamada trogontherii
en Asia Central
											dejando a los meridionalis
en Europa Occidental.
											y las sabanas, pastizales abiertos,
de Norte América
											se desplegaron,
dando lugar al mamut columbino,
											una especie grande y
sin pelo de Norte América.
											Y fue solo cerca de
500 mil años después
											que tuvimos la llegada del lanudo,
											ese que todos conocemos
y amamos tanto,
											extendiéndose desde el punto 
de origen en Behring Oriental
											a través de Asia Central,
nuevamente sacando al trogontherii
											de Europa Central
											y durante cientos de miles de años
											migrando de ida y vuelta
a través del puente terrestre de Behring
											durante los tiempos de picos glaciales
											y teniendo contacto directo
											con sus parientes columbinos
que vivían en el sur
											y allí sobreviven durante
cientos de miles de años
											durante cambios
climáticos traumáticos.
											Así que hay un animal muy plástico
que le hace frente a las grandes transiciones
											de temperatura y entorno
y lo hace muy, muy bien.
											Y ahí sobreviven en el continente 
hasta cerca de 10 mil años atrás
											y, de hecho, sorprendentemente, en las 
pequeñas islas frente a Siberia
											y Alaska hasta cerca 
de 3 mil años atrás.
											Así que los egipcios están
construyendo las pirámides
											y los lanudos aun
están viviendo en las islas.
									","
											İşte karşımıza çıkan ilk büyük mamut
											meridionalis, 4 metre uzunluğunda
											yaklaşık 10 ton ağırlığında ve ağaçlık alanlara ayak uydurabilen bir tür
											ve Batı Avrupa'dan Orta Asya'ya kadar yayılmışlar,
											Beringia'yı da geçip
											Kuzey Amerika'nın bazı kısımlarına kadar.
											Sonra, yine, iklim hep yaptığı gibi değişince
											ve yeni yaşam alanları ortaya çıkınca
											Orta Asya'da bozkıra ayak uydurabilen bir türle karşılaşıyoruz.
											bir türle karşılaşıyoruz, adı trogontherii.
											Bunlar meridionalis'leri Batı Avrupa'ya doğru ittiler.
											Böylece Kuzey Amerika'nın geniş otlak savan bölgesi açıldı
											ve Kolumbiya Mamut'u ortaya çıktı.
											Büyük, tüysüz bir tür.
											Ve sadece 500.000 yıl kadar sonra
											Tüylü Mamut ortaya çıktı
											hepimizin bilip sevdiği o tür.
											Bering'in Doğusu'ndan başlayıp
											Orta Asya'ya geçtiler ve yine trogontherii'leri
											Orta Avrupa'ya doğru ittiler.
											Ve yüz bin yıllar boyunca,
											Buzul Çağı'nın zirve noktasında
											Bering arasında ileri geri göç edip durdular
											ve Güney'de yaşayan Kolombiyalı akrabalarıyla
											doğrudan temasta bulundular.
											Ve orada yüz binlerce yıl, travmatik iklim değişmeleri sırasında
											hayatta kaldılar.
											Yani burada, havadaki sıcaklık ve çevredeki devasa değişimlerle
											çok iyi adapte olabilen bir hayvan var.
											Ve bunlar anakarada yaklaşık 10.000 yıl öncesine kadar hayatta kalıyorlar.
											Aslında, şaşırtıcı bir şekilde, Sibirya'daki küçük adalarda
											ve Alaska'da, 3000 yıl kadar öncesine kadar hayatta kalıyorlar.
											Yani Mısırlılar piramitlerin inşaatındayken
											Tüylüler hala adalarda yaşıyor
									","
											So the first large mammoth that appears on the scene
											is meridionalis, which was standing four meters tall
											weighing about 10 tons, and was a woodland-adapted species
											and spread from Western Europe clear across Central Asia,
											across the Bering land bridge
											and into parts of North America.
											And then, again, as climate changed as it always does,
											and new habitats opened up,
											we had the arrival of a steppe-adapted species
											called trogontherii in Central Asia
											pushing meridionalis out into Western Europe.
											And the open grassland savannas of North America
											opened up, leading to the Columbian mammoth,
											a large, hairless species in North America.
											And it was really only about 500,000 years later
											that we had the arrival of the woolly,
											the one that we all know and love so much,
											spreading from an East Beringian point of origin
											across Central Asia, again pushing the trogontherii
											out through Central Europe,
											and over hundreds of thousands of years
											migrating back and forth across the Bering land bridge
											during times of glacial peaks
											and coming into direct contact
											with the Columbian relatives living in the south,
											and there they survive over hundreds of thousands of years
											during traumatic climatic shifts.
											So there's a highly plastic animal dealing with great transitions
											in temperature and environment, and doing very, very well.
											And there they survive on the mainland until about 10,000 years ago,
											and actually, surprisingly, on the small islands off of Siberia
											and Alaska until about 3,000 years ago.
											So Egyptians are building pyramids
											and woollies are still living on islands.
									","
											Si le premier grand mammouth 
qui apparaît sur la scène
											est Meridionalis, qui mesurait 
quatre mètres de haut
											pesait environ 10 tonnes, 
et était une espèce adaptée aux forêts
											et s'est répandu de l'Europe occidentale
à travers l'Asie centrale,
											a traversé l'isthme de Béring
											pour arriver en Amérique du Nord.
											Et puis, à nouveau, le climat a changé 
comme il le fait toujours,
											et de nouveaux habitats se sont ouverts,
											nous avons eu l'arrivée
d'une espèce adaptée à la steppe
											appelée Trogontherii en Asie centrale
											qui a repoussé Meridionalis 
en l'Europe occidentale.
											Et les savanes herbeuses d'Amérique du Nord
											se sont ouvertes, 
entraînant le mammouth colombien,
											une espèce grande et
glabre, en Amérique du Nord.
											Et ce n'est vraiment qu'environ 
500 000 ans plus tard
											que nous avons eu l'arrivée 
du mammouth laineux,
											celui que nous connaissons tous 
et que nous aimons tant,
											qui s'est répandu de 
sa Béringie orientale d'origine
											à l'ensemble de l'Asie centrale, 
repoussant à nouveau le Trogontherii
											à travers l'Europe centrale,
											et pendant des centaines 
de milliers d'années
											il a migré dans un sens et dans l'autre
en arrière à travers le pont terrestre de la Béringie
											au cours des périodes de pics glaciaires
											et entrant en contact direct
											avec ses cousins de Colombie 
vivant dans le sud,
											et là, ils survivent 
pendant des centaines de milliers d'années
											et des changements climatiques traumatiques.
											Il y a donc un animal très plastique 
qui s'adapte aux grandes transitions
											de température et d'environnement 
et se porte très, très bien.
											Et là ils survivent sur la terre ferme 
jusqu'à il y a environ 10 000 ans,
											et en fait, c'est étonnant, sur les petites îles 
au large de la Sibérie
											et de l'Alaska jusqu'à il y a environ 3 000 ans.
											Les Égyptiens construisent des pyramides
											et les mammouths laineux 
vivent encore sur les îles.
									","
											Das erste große Mammut
											ist das Südmammut. Mit vier Metern Höhe
											und 10 Tonnen Gewicht breitete sich
diese ans Waldland angepasste Art
											von Westeuropa über Zentralasien
											und die Beringbrücke
											bis in Teile Nordamerikas hinein aus.
											Und als sich das Klima wieder änderte, 
wie es das eben tut
											und sich neue Lebensräume öffneten,
											kamen die an die Steppe angepassten Arten,
											die Steppenmammuts, in Zentralasien an
											und verdrängten die Südmammuts 
nach Westeuropa.
											Und die offenen Savannen Nordamerikas
											boten dem Präriemammut Raum,
											einer großen, haarlosen Spezies in Nordamerika.
											Und erst ungefähr 500.000 Jahre später
											vollzog sich die Ankunft des Wollhaarmammuts,
											das wir alle kennen und so sehr lieben.
											Es breitete sich vom Osten Beringias
											über Zentralasien aus und 
verdrängte erneut die Steppenmammuts
											nach Mitteleuropa,
											dann zog es hunderttausende von Jahren
											während der Eiszeiten über die Beringbrücke
											vor und zurück
											und kam so in direkten Kontakt
											mit den Präriemammuts, die im Süden lebten,
											und wo sie Hunderttausende von Jahren
											extreme Klimaveränderungen überlebten.
											Wir haben hier also ein Tier, das mit riesigen
Temperatur- und Lebensraumwechseln
											zurecht kam und dem es sehr gut ging.
											Und auf dem Festland überlebten sie
bis vor etwa 10.000 Jahren,
											und eigentlich, erstaunlicherweise, 
auf den kleinen Inseln vor Sibirien
											und Alaska, bis vor etwa 3.000 Jahren.
											Während Ägypter die Pyramiden bauten,
											lebten die Wollhaarmammuts noch auf den Inseln.
									",Bring back the woolly mammoth!,Hendrik Poinar,10:22,"TEDx,animals,anthropology,deextinction,evolution"
"
","
","
","
","
",Bring back the woolly mammoth!,Hendrik Poinar,10:22,"TEDx,animals,anthropology,deextinction,evolution"
"
											Y luego desaparecen.
											Como el 99% de todos los animales 
que alguna vez han existido,
											se extinguen, probablemente
debido al cambio climático
											y a los densos bosques
de crecimiento rápido
											que están migrando al norte,
											y también, como el fallecido 
y gran Paul Martin una vez lo dijo,
											probablemente una sobre
caza en el Pleistoceno,
											así que los cazadores
de caza mayor acabaron con ellos.
									","
											ve sonra birden yok oluyorlar.
											Yaşamış hayvanların %99'u gibi onların da
											nesli tükeniyor, büyük ihtimalle ısınan iklim
											ve kuzeye doğru hızlıca çoğalan
											yoğun ormanlar yüzünden.
											Paul Martin'in de dediği gibi
											muhtemelen Pleistosen çağındaki aşırı avlanma yüzünden,
											yani daha büyük avcılar onları avladı.
									","
											And then they disappear.
											Like 99 percent of all the animals that have once lived,
											they go extinct, likely due to a warming climate
											and fast-encroaching dense forests
											that are migrating north,
											and also, as the late, great Paul Martin once put it,
											probably Pleistocene overkill,
											so the large game hunters that took them down.
									","
											Et puis ils disparaissent.
											Comme 99 % de tous les animaux 
qui ont vécu dans le temps,
											ils vont disparaître, probablement en raison 
d'un réchauffement du climat
											et des forêts denses au développement rapide
											qui migrent vers le Nord,
											et aussi, comme feu le grand Paul Martin a dit,
											probablement de l'excès du Pléistocène,
											et les grands chasseurs de gibier
qui les ont abattus.
									","
											Und dann verschwanden sie.
											Wie 99% der einst existierenden Arten
											starben sie aus, möglicherweise 
wegen einer Klimaerwärmung
											und schnell nach Norden vordringenden
											dichten Wäldern,
											und, wie es der verstorbene, 
großartige Paul Martin einst nannte,
											wahrscheinlich Pleistozän-Overkill,
											die Großwildjäger machten ihnen 
also den Garaus.
									",Bring back the woolly mammoth!,Hendrik Poinar,10:22,"TEDx,animals,anthropology,deextinction,evolution"
