en,es,tr,fr,title,speaker,duration,tags
"
","
","
","
",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
"
											I'm Chetan Bhatt
											and when I give my name,
I'm often asked, ""Where are you from?""
											And I normally say London.
									","
											Soy Chetan Bhatt
											y a menudo al decir mi nombre,
me preguntan ""¿De dónde eres?""
											Y por lo general digo de Londres.
									","
											Ben Chetan Bhatt
											ve genelde adımı söylediğimde
""Nerelisin?"" diye soruyorlar.
											Ben de Londralıyım diyorum.
									","
											Je m'appelle Chetan Bhatt
											et lorsque je donne mon nom,
on me demande souvent d'où je viens.
											Et en général, je réponds Londres.
									",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
"
","
","
","
",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
"
","
","
","
",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
"
											But of course, I know
what they're really asking,
											so I say something like,
											""Well, my grandparents and my mum
were born in India,
											my dad and I were born in Kenya,
											and I was brought up in London.
											And then they've got me mapped.
											""Ah, you're a Kenyan Asian.
I've worked with one of those.""
									","
											Pero, claro, sé qué es lo que 
están preguntando en realidad.
											Por eso digo algo así:
											""Bueno, mis abuelos y mi mamá
nacieron en India,
											mi papá y yo nacimos en Kenia,
											y yo me crié en Londres.
											Y ahí atan cabos:
											""Ah, eres un keniata asiático,
una vez trabajé con uno de ellos"".
									","
											Tabii ki aslında neyi
sorduklarını biliyorum.
											Bu nedenle de şöyle diyorum:
											""Aslında büyük annem, büyük babam
ve annem Hindistan'da doğmuş,
											babam ve ben de Kenya'da doğduk,
											ama ben Londra'da büyüdüm.
											Sonra da beni etiketliyorlar.
											""Aa, demek Kenyalı Asyalısın.
Onlardan biriyle çalışmıştım.""
									","
											Je sais bien sûr
ce qu'ils me demandent réellement,
											alors je dis quelque chose comme :
											« Ma mère et mes grands-parents
sont nés en Inde,
											je suis né au Kenya, comme mon père,
											et j'ai été élevé à Londres.
											Ils pensent alors m'avoir cerné.
											« Vous êtes un Kényan asiatique.
J'en ai connu un. »
									",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
"
","
","
","
",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
"
","
","
","
",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
"
											And from my name they probably
assume that I'm a Hindu.
											And this sort of fixes me for them.
									","
											Por mi nombre probablemente 
suponen que soy hindú.
											Y esto, en cierto modo,
me encasilla para ellos.
									","
											İsmimden dolayı büyük ihtimalle
Hindu olduğumu varsayıyorlar.
											Böylece beni tanıdıklarını
sanıyorlar.
									","
											Et d'après mon nom, ils s'imaginent
probablement que je suis hindou.
											À leurs yeux, ces informations
m'assignent une identité spécifique.
									",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
"
","
","
","
",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
"
											But what about the Christians
											and the Muslims and the atheists
											that I grew up with?
											Or the socialists and the liberals,
											even the occasional Tory?
									","
											Pero ¿y los cristianos,
											y los musulmanes y los ateos
											con los que crecí?
											O los socialistas y los liberales,
											o incluso los ocasionales conservadores.
									","
											Peki ya birlikte büyüdüğüm
											Hristiyan, Müslüman ya da
											ateistler ne olacak?
											Ya da sosyalistler, liberaller,
											hatta muhafazakarlar?
									","
											Mais qu'en est-il des chrétiens,
											des musulmans et des athéistes
											avec lesquels j'ai grandi ?
											Ou des socialistes, des libéraux
											et même parfois, des conservateurs ?
									",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
"
","
","
","
",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
"
","
","
","
",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
"
											Indeed, all kinds of women and men —
											vegetable sellers, factory workers,
cooks, car mechanics —
											living in my working class area,
											in some profoundly important way,
											they are also a part of me
											and are here with me.
											Maybe that's why I find it hard
to respond to questions about identity
											and about origin.
											And it's not just a sort of
teenage refusal to be labeled.
											It's about our own most identities,
											the ones that we put our hands up to,
											the ones that we cheer for,
											the ones that we fight for,
											the ones that we love or hate.
											And it's about how we apprehend ourselves
											as well as others.
											And it's about identities
we just assume that we have
											without thinking too much about them.
									","
											De hecho, todo tipo 
de hombres y mujeres...
											verduleros, obreros, 
cocineros, mecánicos...
											que habitan zonas de clase obrera,
											desde lo más profundo,
											son también parte de mí
											y me acompañan.
											Quizá por eso me resulta difícil 
responder cuestiones de identidad
											y sobre mis orígenes.
											Y no es un rechazo adolescente 
a ser etiquetado.
											Se trata de la identidad esencial,
											esa a la que nos aferramos,
											esa por la que nos aficionamos,
											esa por la que bregamos,
											esa que amamos u odiamos.
											Tiene que ver con la forma de entendernos
											y de entender a los otros.
											Tiene que ver con la identidad 
que damos por sentado que tenemos
											sin pensar demasiado en ello.
									","
											Aslında çevremde yaşayan
tüm işçi sınıfından
											- manavlar, fabrika işçileri,
aşçılar, araba tamircileri -
											tüm kadın ve erkekler
											son derece önemli bir şekilde
											onlar da benim bir parçam

											ve burada benimleler.
											Belki de bu nedenle kimlikle ya da
kökenle ilgili sorulara cevap vermek
											benim için zor.
											Bu ergenlerin etiketlenmeyi
reddetmesi gibi bir şey değil.
											Bu kendi öz kimliklerimizle ilgili,
											kendisi için uğraş verdiğimiz,
											adını sayıklayarak coştuğumuz,
											uğruna savaş verdiğimiz,
											sevdiğimiz ya da
nefret ettiğimiz her şey.
											Hem kendimizi hem de diğerlerini
											nasıl algıladığımızla ilgili.
											Ve üzerinde fazla düşünmesek de
sahip olduğumuzu
											varsaydığımız kimliklerle ilgili.
									","
											Toutes sortes de femmes et d'hommes –
											des marchands de légumes, ouvriers,
cuisiniers, mécaniciens –
											vivant dans mon quartier ouvrier,
											d'une façon profondément importante,
											font aussi partie de moi
											et sont ici avec moi.
											C'est peut-être pourquoi je trouve si dur
de répondre aux questions sur l'identité
											et sur les origines.
											Ce n'est pas un simple refus adolescent
d'être étiqueté.
											C'est à propos de la plupart
de nos propres identités,
											celles qui nous font lever la main,
											celles que l'on acclame,
											celles pour qui l'on se bat,
											celles que l'on aime ou que l'on déteste.
											C'est à propos de la façon
dont nous nous appréhendons,
											ainsi que les autres.
											C'est à propos d'identités
que l'on suppose avoir
											sans trop y penser.
									",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
"
","
","
","
",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
"
											But our responses
to questions of identity and origin
											have substantial
social and political importance.
											We see the wars, the rages of identity
going on all around us.
											We see violent religious,
national and ethnic disputes.
											And often the conflict is based
on old stories of identity
											and belonging
											and origins.
											And these identities are based on myths,
											typically about ancient,
primordial origins.
											And these could be about Adam and Eve
											or about the supremacy
of a caste or gender
											or about the vitality of a supposed race
											or about the past glories
of an empire or civilization
											or about a piece of land
											that some imagined deity has gifted.
									","
											Pero nuestra reacción a cuestiones
de identidad y origen
											tiene importancia social y política.
											Estamos rodeados de guerras,
y de rabia generada por la identidad.
											Vemos violentas rencillas religiosas,
nacionales y étnicas.
											Y a menudo el conflicto es fruto 
de viejas rencillas por la identidad,
											la pertenencia
											y los orígenes.
											Y estas identidades parten de mitos,
											por lo general de orígenes 
antiguos, primordiales.
											Y podría tratarse de Adán y Eva
											o de la supremacía 
de una casta o género,
											o de la energía de una hipotética raza,
											o de las glorias pasadas 
de un imperio o civilización,
											o de un terruño
											bendecido por alguna divinidad imaginaria.
									","
											Ama kimlik ve köken ile
ilgili sorulara cevabımız
											bazı önemli sosyal ve
politik öneme sahip.
											Etrafımızda yaşanan savaşları,
kimlik düşkünlüğünü görüyoruz.
											Vahşi dinsel, ulusal ve etnik
çekişmeleri görüyoruz.
											Ve çoğunlukla bu çekişme
eski kimlik, aidiyet ve köken
											hikayelerinden
											geliyor.
											Ve bu kimlikler mitlerden,
											genel olarak da eski, ilkel
kökenlerden temel alınmış.
											Tüm bunlar Adem ve Havva ile
											ya da bir kast ya da cinsiyetle
											ya da belirli bir ırkın gücüyle
											ya da bir imparatorluğun eski şanıyla
											ya da hayal edilen ilahın
hediyesi olan
											bir kara parçasıyla ilgili olabilir.
									","
											Mais nos réponses aux questions
sur l'identité et les origines
											ont une importance sociale
et politique considérable.
											Nous voyons les guerres,
les rages identitaires qui nous entourent.
											Nous voyons de violentes disputes
religieuses, nationales et ethniques.
											Et souvent, le conflit se base
sur de vieilles histoires d'identité,
											d'appartenance
											et d'origines.
											Ces identités sont basées sur des mythes,
											en général à propos d'origines
anciennes et primordiales.
											Ces mythes pourraient parler
d'Adam et Ève,
											de la suprémacie
d'une caste ou d'un sexe,
											de la vitalité d'une race supposée,
											des gloires passées d'un empire
ou d'une civilisation
											ou d'un bout de terre
											qui aurait été offert
par une quelconque déité imaginaire.
									",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
"
","
","
","
",Dare to refuse the origin myths that claim who you are,Chetan Bhatt,19:16,"community,humanity,identity,inequality,race,personal growth,social change,religion,society,TEDx,india"
