en,tr,title,speaker,duration,tags
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											Music is the most universal
language that we have,
											way more so than any dialect or tongue.
											You can play a melody to a child in China
											and the same melody
to a child in South Africa.
											And despite the huge differences
between those two children,
											they will still draw some of the same
truths from that melody.
									","
											Müzik, sahip olduğumuz en evrensel dil,
											bir lehçe ve ya dilden çok daha fazlası.
											Aynı melodiyi, Çin'de bir çocuğa
											ve Güney Afrika'da başka bir çocuğa 
çalabilirsiniz.
											Bu iki çocuk arasındaki büyük
farklılıklara rağmen,
											melodi kafalarında benzer duyguları
çağrıştıracaktır.
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											Now, I think the reason why
music has this universality,
											this way of speaking
to each and every one of us,
											is that somehow it's capable
of holding up a mirror to us
											that reveals, in some small or large way,
											a little bit of who or what we are.
									","
											Pekâlâ, müziği evrenselleştiren sebepler
üzerine konuşalım,
											o, her birimizle konuşmanın bir yolu,
											bir şekilde bize, bizi yansıtmakta,
											bazen bir biraz, bazen tamamen,
											bize kim ya da ne olduğumuzu bir parça
anlatan bir şey.
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											By logical extension of this,
											if music is this universal force,
											then surely groups of musicians —
let's call them orchestras —
											should reflect every aspect
of the community.
											Logical, but not necessarily true.
									","
											Buradan çıkaracağımız sonuç,
											eğer müzik evrensel bir güç ise,
											öyleyse müzisyen grupları —
orkestralar diyelim biz onlara —
											toplumun her hâlini yansıtmalıdır.
											Mantıken böyle, ancak gerçekte 
var olan durum kesinlikle bu değil.
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											At TEDxBrussels today, we've been looking
forward to the future —
											50 years from now.
											Well, I'm going to ask you
to go in the other direction for a minute,
											to come back with me
50 years into the past,
											the early 1960s to be precise.
											And if you took a look
at all the great orchestras
											of the world at that time, a snapshot,
											how many women do you think you would find
											playing in those orchestras?
											The answer: virtually none.
											Well, here we are 50 years on, in 2011,
											and pretty much
every orchestra on the planet
											has a fantastic and healthy balance
between the sexes.
											""Of course!"" I hear you
say, ""Totally logical.""
									","
											Bugün, TEDxBrüksel'de, geleceğe bir göz
atacağız —
											50 yıl sonrasına.
											Ama sizden tersten gitmenizi
rica edeceğim,
											hadi gelin 50 yıl öncesine bir
geri dönelim,
											1960'ların başı başlangıç için iyi.
											Dünya'nın gelmiş geçmiş en büyük
orkestralarına —
											şöyle bir göz attığınızda, şipşak,
											bu orkestralarda kaç tane kadın sanatçı
											bulabileceğinizi düşünüyorsunuz?
											Cevap net: hiç.
											Pekâlâ, günümüze dönelim, 2011'e,
											oldukça fazla,
yeryüzündeki her orkestra
											cinsiyetler arasında harika ve sağlıklı
bir dengeye sahip.
											""Elbette, başka ne olabilirdi ki!""
dediğinizi duyar gibiyim.
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											But how about another aspect
of the community?
											The disabled community.
											Do we find them well-represented
in the great orchestras of our world?
											Well, I can tell you as a conductor,
											I work with orchestras
around the world all the time,
											and I can count on the fingers of one hand
											the number of disabled
musicians I've encountered
											in any orchestra,
											anywhere.
											Why is this?
											You can't tell me that there
aren't millions upon millions
											of prodigiously gifted musicians
of disability around the world.
											Where is their platform?
											Where is the infrastructure
that creates a space for them
											so that they can collaborate
with other great musicians?
									","
											Peki, bu topluluk başka açılardan
ne durumda?
											Engelli topluluğu.
											Onların orkestralarda iyi temsil
edildiklerini düşünüyor muyuz?
											Bir orkestra şefi olarak söylemeliyim ki:
											Dünya'nın pek çok yerinde 
orkestralarla çalıştım,
											ve karşılaştığım orkestralar içinde,
											engelli müzisyen sayısı bir elin
											parmaklarını geçmez.
											hiç bir yerde.
											Neden böyle?
											Kimse bana milyonlarca yetenekli,
müzisyen arasında,
											engellilerin olmadığını anlatamaz.
											Platformları nerede?
											Diğer büyük müzisyenlerle
bilgi alışverişi yapabilecekleri,
											alanlar yaratan altyapı nerede?
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											So, ladies and gentlemen,
as you can probably tell,
											I'm on a bit of a mission.
											And this mission has
a personal root to it.
											I have four children, the youngest of whom
was born with cerebral palsy.
											She's now five, and through
her glorious existence,
											I suppose I have now become
a fully paid-up member
											of the amazing, dizzyingly wonderful
disabled community.
											And I find myself looking
at the Paralympics
											and thinking what
an incredible model that is.
											It's taken a good five decades, actually,
											but I can say with hand on heart
											that when the Paralympics
comes to London next year,
											there will not be an intelligent
person anywhere on the planet
											who does not absolutely believe
in the validity of disabled sportspeople.
											What an amazing position to be in!
									","
											Pekâlâ, bayanlar ve baylar
küçük bir şeyin peşinde,
											koşuyor olabilirim.
											Ve bu kişiselleştirdiğim bir konu
olabilir.
											Dört çocuğum var ve en küçük olanı
doğuştan beyin felçliydi.
											Şimdi beş yaşında ve mucizevi varlığıyla
hâlâ hayatta.
											Sanırım ben de, harika, muhteşem bir
engelli topluluğunun,
											resmi bir üyesi oluyorum artık.
											Bir anda kendimi Paralimpik
izlerken ve bunun
											ne harika bir model olduğunu
düşünürken buldum.
											Aslında beş güzel yıl geçti gitti,
											ancak kalpten söyleyebilirim ki;
											önümüzdeki yıl, Paralimpikler 
Londra'ya geldiğinde,
											gezegenin hiçbir yerinde,
engelli sporculuğun varlığına inanmayan,
											aklı başında tek bir adam bile kalmayacak.
											Nereden nereye.
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											So, ladies and gentlemen,
where the hell is music in all this?
											Apologies to any of you
who are sports fans,
											but music is far more
universal than sport.
											Where is the platform?
Where is their voice?
											So, we in the UK are at the very early
stages in forming what will be
											Britain's first-ever
national disabled orchestra.
											We are going to call it
the British Paraorchestra,
											because with the world's eyes
on London next year
											and particularly on the Paralympics,
											we want to throw down the gauntlet
											to every single other country
that is represented there,
											to say to them, ""Here's our paraorchestra.
											Where's yours?""
											Every country should have
a multiplicity of paraorchestras
											of all shapes and sizes,
											no question.
									","
											Peki, bayanlar ve baylar,
bu kadar şey arasında müzik nerede?
											Sporseverlerden özür dileyerek
söylemeliyim ki,
											müzik açık ara spordan daha evrenseldir.
											Platformumuz nerede?
Seslerini kim duyuracak?
											Biz, Birleşik Krallık'ta, Britanya'nın ilk
ulusal engelli orkestrası olacak
											yapının henüz çok başındayız.
											Ona, ""Britanya Paraorkestrası"" diyeceğiz,
											çünkü, önümüzdeki yıl dünyanın gözü
Londra'da olacak,
											özellikle Paralimpiklerde,
											temsil edilecek olan ülkelerin
											her birine tek tek meydan okumak istiyoruz,
											""İşte bu bizim Paraorkestramız"" diyerek.
											Peki sizinki nerede?
											Her ülkenin, çeşitli şekillerde
ve boyutlarda
											paraorkestraları olması lazım,
											sorgusuz sualsiz.
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											Now, today is a very special day for me,
											because it is the first time
that the first four members
											of my little embryonic paraorchestra
											are going to play in public;
											four extraordinary musicians
of which the number will grow and grow.
											I hope in the end the Paraorchestra
could even be as big as 50 musicians.
											We present to you today
a little sonic adventure,
											a little piece of improvisational
whimsy, if you like,
											a piece on which, of course,
the ink is still wet,
											the clay is still wet.
											After all, improvisation
is never a fixed thing.
											We decided what we wanted
to share with you,
											at the heart of our improvisation,
											was a tune which is beloved
of British people.
											It's one of the only folk melodies
											that we still recognize in our culture.
											And here's an interesting thing:
folk music can tell you an awful lot
											about the cultural DNA of the country
from which it originates.
											You see, we in Britain
are quietly melancholic.
											You know, the rain ... it does rain.
											The food's not so good.
									","
											Bugün, özel bir gün benim için,
											benim küçük, embriyonik paraorkestramın
											ilk dört üyesi, ilk kez bugün halka açık
											bir yerde çalacaklar;
											sayıları günbegün artan sıradışı dört
müzisyen.
											Umarım, nihayetinde bu Paraorkestra,
50 kişilik bir müzisyen grubuna dönüşür.
											Bugün sizlere bir parça sonik macera,
											bir parça doğaçlama mizah sunacağız,
											tabi bu daha çok yeni bir şey,
											mürekkebi daha kurumadı.
											Hepsinden öte, doğaçlama 
sabit bir şey olamaz.
											Sizinle paylaşmak isteyeceğimiz
bir şey yaptık,
											doğaçlamamızın kalbinde,
											İngiliz halkının sevdiği bir melodi var.
											Hâlâ kültürümüz içinde yeri olan,
											tek halk melodisinden biri.
											Burada ilginç bir şey var:
halk müziği size, bir ülkenin kültürel
											DNA'sının nereden geldiği hakkında
pek çok harika şey anlatabilir.
											Gördüğünüz gibi, biz İngilizler hafif
karamsar insanlarız.
											Yağmur... yine yağmur yağıyor.
											Yemek fena değil.
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											(Laughter)
									","
											(Gülüşmeler)
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											Quietly melancholic.
											Not blackly so, just quietly so.
											And as Shakespeare put it so
brilliantly in ""Twelfth Night,""
											he loves music that has ""a dying fall.""
									","
											Hafif melankolik.
											Çok karamsar değil, hafif.
											Shakespeare'in ""On İkinci Gece""sinde
zekice ortaya koyduğu gibi,
											O, müzikteki ""ölümcül çöküş""ü sever.
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											So this melody, ""Greensleeves,""
is chock-full of ""dying fall.""
											You may know this tune.
									","
											Bu melodi de, ""Greensleeves"" ağzına kadar
""ölümcül çöküş"" ile dolu.
											Bu ezgiyi bilirsiniz.
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											(Singing) Da, da, da da da da, dying fall.
									","
											Da, da, da da da da, dying fall.
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											(Laughter)
									","
											(Gülüşmeler)
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											Da da da, da da da da, dying fall.
									","
											Da da da, da da da da, dying fall.
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											Da dee, da da na na ... dying fall ...
na na nee, na ah ah ah ah.
									","
											Da dee, da da na na ... dying fall ...
na na nee, na ah ah ah ah.
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											Brief burst of sunshine, ladies
and gentlemen, the chorus —
									","
											Kısa süreli bir gün ışığı, bayanlar ve
baylar, hep beraber —
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											(Singing) Ya da da da, dying fall ...
									","
											Ya da da da, dying fall ...
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											(Laughter)
									","
											(Gülüşmeler)
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											(Singing) Da da dee,
da da da da, dying fall ...
									","
											Da da dee,
da da da da, dying fall ...
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											Ya da da da, dying fall ...
									","
											Ya da da da, dying fall ...
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											OK?
											It's like we need some melodic Viagra
in our culture, ladies and gentlemen.
									","
											Tamam?
											Bayanlar ve baylar, kültürümüzde bir çeşit
melodik Viyagra'ya ihtiyacımız var.
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											(Laughter)
									","
											(Gülüşmeler)
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											(Applause)
									","
											(Alkış)
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											It goes without saying
											that we are very much
at the starting gates with this project.
											We need your help, we need
the global community
											to help us deliver this dream,
											so that this orchestra
can be full steam ahead
											by summer 2012.
											If you think there's any way 
that you can help us,
											please, please, get in touch.
									","
											Söylememe gerek bile yok
											henüz bu projenin çok başındayız.
											Sizin ve küresel topluluğun yardımlarına
ihtiyacımız var
											bu hayali gerçekleştirebilmemiz için,
											böylece bu orkestra 2012 yazına kadar
											tam gaz devam edebilir.
											Eğer yardım edebileceğiniz herhangi
bir yol varsa,
											lütfen ama lütfen, edin.
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											And so, ladies and gentlemen, it gives
me enormous pride, pleasure and joy
											to introduce to you,
with a short improvisation
											upon that most melancholic
tune, ""Greensleeves,""
											the first four members
of the British Paraorchestra.
									","
											Ve, bayanlar ve baylar, takdim etmekten
büyük gurur ve zevk aldığım,
											""Greensleeves""in olabildiğince karamsar
											ezgilerinden kısa bir doğaçlama geliyor,
											İngiliz Paraorkestra'sının ilk dört üyesi
karşınızda.
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											(Applause) (Cheers)
									","
											(Alkış) (Tezahürat)
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											(Music)
									","
											(Müzik)
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											(Applause)
									","
											(Alkış)
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
											(Cheers) (Applause)
									","
											(Tezahürat) (Alkış)
									",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
"
","
",The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,13:36,"TEDx,disability,entertainment,global issues,live music"
