en,tr,es,fr,title,speaker,duration,tags
"
","
","
","
",From death row to law graduate,Peter Ouko,8:50,"Africa,humanity,law,criminal justice,justice system,prison,potential,motivation,society,social change"
"
											I want to tell you a story about Manson.
											Manson was this 28-year-old
interior designer,
											a father to a loving daughter,
											and a son
											who found himself behind bars
due to a broken-down judicial system.
											He was framed for a murder
he didn't commit
											and was sentenced to the gallows.
											There were two victims of this murder —
the victim who actually died in the murder
											and Manson, who had been
sentenced to prison
											for an offense which he did not commit.
											He was locked up in a cell,
eight by seven,
											with 13 other grown-up men
											for 23 and a half hours a day.
											Food was not guaranteed that you'd get.
											And I remember yesterday,
											as I walked into the room where I was,
											I imagined the kind of cell
that Manson would have been living in.
											Because the toilet —
											The row of the small rooms
											that were there were slightly bigger
than the eight-by-seven cell.
									","
											Size Manson'un hikâyesini 
anlatmak istiyorum.
											Manson 28 yaşında bir iç mimardı.
											Onu çok seven bir kızı
											ve bir oğlu olan Manson,
											kendini bozuk yargı sistemi
yüzünden hapiste buldu.
											İşlemediği bir cinayet için
suçlandı ve
											idama mahkum edildi.
											Bu cinayetin iki mağduru vardı. 
Cinayette ölen kişi ve Manson,
											işlemediği bir cinayetten
											hüküm giymiş olduğu için.
											8'e 7 bir hücrede, başka 13 yetişkin
											birey ile birlikte günde
											23.5 saat boyunca hapis yattı.
											Yemeğin geleceği her zaman
kesin değildi.
											O günleri hatırlıyorum,
											olduğum odaya yürürken,
											Manson'un nasıl bir hücrede
yaşadığını hayal ettim.
											Çünkü tuvaletteki...
											sıralı küçük odacıklar
											8'e 7 hücredeki alandan birazcık
daha büyüktü.
									","
											Les quiero contar la historia de Manson.
											Manson era un diseñador de interiores
de 28 años de edad,
											padre de una hija amorosa y un hijo,

											que se encontró tras las rejas
debido a un sistema judicial descompuesto.
											Fue incriminado 
por un asesinato que no cometió
											y fue condenado a la horca.
											Hubo dos víctimas en este asesinato:
la que murió en el asesinato
											y Manson, que fue sentenciado a prisión
											por un delito que él no cometió.
											Estaba encerrado en una celda
de dos por dos y medio,
											con otros 13 hombres adultos
											23 horas y media al día.
											Recibir comida no era una garantía.
											Y recuerdo que ayer
al entrar en una habitación,
											me imaginé el tipo de celda
en la que Manson había vivido.
											Porque el inodoro...
											la fila de cuartitos
											era un poco más grande
que la celda de ocho por siete.
									","
											J'aimerais vous raconter
l'histoire de Manson.
											Manson était un homme de 28 ans,
architecte d'intérieur,
											père d'une fille aimante
											et d'un fils,
											qui s'est retrouvé en prison à cause
d'un système judiciaire défaillant.
											Il a été accusé d'un meurtre
qu'il n'avait pas commis
											et a été condamné à mort.
											Ce meurtre a fait deux victimes –
la victime qui a été assassinée
											et Manson, condamné à la prison
											pour un crime qu'il n'avait pas commis.
											Reclus dans une cellule de
huit mètres par sept,
											avec 13 autres hommes
											pendant 23 heures 30 minutes par jour.
											Les repas n'étaient pas garantis.
											Je me suis rappelé hier,
											quand je suis entré dans la pièce
où je logeais,
											j'ai imaginé le genre de cellule
dans laquelle Manson avait vécu.
											Parce que les toilettes –
											La rangée de petites pièces
											était légèrement plus grande
que sa cellule de 8 mètres par 7.
									",From death row to law graduate,Peter Ouko,8:50,"Africa,humanity,law,criminal justice,justice system,prison,potential,motivation,society,social change"
"
","
","
","
",From death row to law graduate,Peter Ouko,8:50,"Africa,humanity,law,criminal justice,justice system,prison,potential,motivation,society,social change"
"
											But being in that cell
as he awaited the executioner —
											because in prison,
he did not have a name —
											Manson was known by a number.
											He was just a statistic.
											He did not know how long he would wait.
											The wait could have been a minute,
											the executioner could have come
the next minute,
											the next day,
											or it could have taken 30 years.
											The wait had no end.
											And in the midst of the excruciating pain,
											the mental torture,
											the many unanswered questions
that Manson faced,
											he knew he was not
going to play the victim.
											He refused to play the role of the victim.
											He was angry at the justice system
that had put him behind bars.
											But he knew the only way
he could change that justice system
											or help other people get justice
											was not to play the victim.
									","
											Ancak o hücrede, infazcısını
beklerken...
											hapishanede adı olmadığı için

											Manson sadece bir sayıyla
biliniyordu.
											O sadece bir istatistikti.
											Orada ne kadar bekleyeceğini bilmiyordu.
											Bekleme bir dakika olabilirdi, 

											infazcı bir sonraki dakika
odaya girebilirdi
											ya da bir sonraki gün
											ya da 30 yıl sonra...
											Beklemenin bir sonu yoktu.
											Dayanılmaz acının,
											zihinsel işkencenin ve
											Manson'un karşılaştığı birçok
belirsiz sorunun arasında
											mağduru oynamayacağından emindi.
											Mağdur rolünü oynamayı reddetti.
											Onu parmaklıklar arkasına atan
adalet sistemine sinirliydi.
											Ama adalet sistemini değiştirmenin
ya da başkalarının adaleti
											bulmasına yardımcı olmanın
tek yolunun mağduru
											oynamamak olduğunu biliyordu.
									","
											En esa celda, esperando a su verdugo
											—en prisión él no tenía nombre—.
											Manson era identificado 
mediante un número,
											solamente era una estadística.
											No sabía cuánto tiempo 
tendría que esperar.
											La espera podría haber sido breve,
											el verdugo podría haber llegado
al minuto o al día siguiente,
											o podría haber tardado 30 años.
											La espera no tenía fin.
											Y en medio del dolor insoportable,
											de la tortura mental
											y las tantas preguntas sin respuesta
que enfrentaba Manson,
											él sabía que no iba a hacer de víctima.
											Se negaba a jugar el papel de víctima.
											Estaba enojado con el sistema judicial
que lo había puesto tras las rejas.
											Pero sabía que el único modo
de poder cambiar ese sistema,
											o de ayudar a otros a recibir justicia,
											era no jugando el papel de víctima.
									","
											Mais être dans cette cellule
en attendant le bourreau –
											parce qu'en prison, il n'avait pas de nom,
											Manson était désigné par un chiffre.
											Il était juste une statistique.
											Il ne savait pas combien de temps
il attendrait.
											L'attente aurait pu durer
une minute,
											le bourreau aurait pu venir
la minute suivante,
											le jour d'après,
											ou ça aurait pu durer 30 ans.
											L'attente était sans fin.
											Et au milieu de la douleur atroce,
											la torture psychologique,
											les nombreuses questions sans réponse
que Manson a affrontées,
											il savait qu'il ne jouerait pas
la victime.
											Il a refusé de jouer
le rôle de la victime.
											Il était en colère contre le système
judiciaire qui l'avait emprisonné.
											Mais il savait que le seul moyen
de changer le système judiciaire,
											ou d'aider les autres à obtenir justice,
											était de ne pas jouer la victime.
									",From death row to law graduate,Peter Ouko,8:50,"Africa,humanity,law,criminal justice,justice system,prison,potential,motivation,society,social change"
"
","
","
","
",From death row to law graduate,Peter Ouko,8:50,"Africa,humanity,law,criminal justice,justice system,prison,potential,motivation,society,social change"
"
											Change came to Manson
when he decided to embrace forgiveness
											for those who had put him in prison.
											I speak that as a fact.
											Because I know who Manson is.
											I am Manson.
											My real name is Peter Manson Ouko.
											And after my conviction,
											after that awakening of forgiveness,
											I had this move
											to help change the system.
											I already decided I was not
going to be a victim anymore.
											But how was I going to help
change a system
											that was bringing in
younger inmates every day
											who deserve to be with their families?
									","
											Manson onu hapse atanlar için
affı kucaklamayı
											seçtiğinde Manson değişti.
											Bunu bir gerçek olarak söylüyorum.
											Çünkü Manson'un kim olduğunu biliyorum.
											Manson benim.
											Gerçek adım Peter Manson Ouko.
											Ve o mahkumiyetimden sonra,
											affetmenin verdiği uyanıştan sonra,
											sistemi değiştirmeye
											yardım etmeye başladım.
											Çoktan, artık bir mağdur 
olmayacağıma karar vermiştim.
											Ancak aslında aileleriyle birlikte
olması gereken
											genç çocukları hapseden bir sistemi

											nasıl değiştirebilirdim?
									","
											Todo cambió para Manson
cuando decidió perdonar
											a quienes lo habían puesto en prisión.
											Lo digo como un hecho.
											Porque yo sé quién es Manson.
											Yo soy Manson.
											Mi nombre verdadero es Peter Manson Ouko.
											Y tras mi condena,
											tras ese despertar hacia el perdón,
											tuve el impulso
											de ayudar a cambiar el sistema.
											Había decidido que no sería 
la víctima nunca más
											Pero ¿cómo iba a ayudar 
a cambiar un sistema
											que encarcelaba reclusos 
cada día más jóvenes,
											que merecerían estar con sus familias?
									","
											Le changement s'est manifesté quand
Manson a décidé d'accorder son pardon
											à ceux qui l'avaient mis en prison.
											J'en parle comme un fait établi.
											Parce que je sais qui est Manson.
											Je suis Manson.
											Mon vrai nom est Peter Manson Ouko.
											Et après ma condamnation,
											après avoir accepté de pardonner,
											j'ai eu ce désir
											d'aider à changer le système.
											J'avais déjà décidé que 
je ne serais plus une victime.
											Mais comment allais-je aider
à changer un système
											qui emprisonnait chaque jour, 
des détenus encore plus jeunes
											qui méritaient d'être
avec leurs familles ?
									",From death row to law graduate,Peter Ouko,8:50,"Africa,humanity,law,criminal justice,justice system,prison,potential,motivation,society,social change"
"
","
","
","
",From death row to law graduate,Peter Ouko,8:50,"Africa,humanity,law,criminal justice,justice system,prison,potential,motivation,society,social change"
"
											So I started mobilizing my colleagues
in prison, my fellow inmates,
											to write letters and memoranda
to the justice system,
											to the Judicial Service Commission,
											the numerous task forces
that had been set up
											in our country, Kenya,
											to help change the constitution.
											And we decided to grasp at those —
											to clutch at those straws,
if I may use that word —
											if only to make the justice system work,
											and work for all.
									","
											Bunun için hapisteki arkadaşlarımı
harekete geçirdim.
											Adalet sistemine, Adli Hizmetler 
Komisyonu'na, mektup ve
											memorandum göndermelerini istedim.
											Ülkemiz Kenya'da, Anayasayı
											değiştirebilmek için
											ekipler kurduk.
											Ve onları kabul etmeye karar verdik
											o ağlara tutunarak,
											adalet sistemimizin 
çalışması için
											herkes için çalışmasını 
sağlamak için.
									","
											Así que movilicé a mis colegas de prisión,
mis compañeros reclusos,
											para escribir cartas y memorandos
											al sistema judicial,
a la Comisión de Servicios Jurídicos,
											a la gran cantidad de equipos especiales
que habían sido creados
											en nuestro país, Kenia,
											para ayudar a cambiar la constitución.
											Y decidimos aferrarnos a ellos,
											—a ese clavo ardiendo, por así decirlo—
											con tal de que el sistema
judicial funcionara,
											y que funcionara para todos.
									","
											J'ai commencé par mobiliser mes collègues,
mes camarades codétenus,
											pour écrire des lettres et des mémorandums
au système judiciaire,
											à la Commission du Service Judiciaire,
											les nombreux groupes de travail
qui avaient été mis en place
											dans notre pays, le Kenya,
											pour aider à changer la Constitution.
											Et nous avons décidé
de nous saisir d'eux –
											de nous agripper à ces brindilles,
si je peux utiliser ce mot –
											afin de faire fonctionner
le système judiciaire,
											pour tous.
									",From death row to law graduate,Peter Ouko,8:50,"Africa,humanity,law,criminal justice,justice system,prison,potential,motivation,society,social change"
"
","
","
","
",From death row to law graduate,Peter Ouko,8:50,"Africa,humanity,law,criminal justice,justice system,prison,potential,motivation,society,social change"
"
											Just about the same time,
											I met a young university
graduate from the UK,
											called Alexander McLean.
											Alexander had come in with three or four
of his colleagues from university
											in their gap year,
											and they wanted to help assist,
											set up a library in Kamiti Maximum Prison,
											which if you Google,
											you will see is written as one
of the 15 worst prisons in the world.
											That was then.
											But when Alexander came in,
											he was a young 20-year-old boy.
											And I was on death row at that time.
											And we took him under our wing.
											It was an honest trust issue.
											He trusted us, even though
we were on death row.
											And through that trust,
											we saw him and his colleagues
from the university
											refurbish the library
with the latest technology
											and set up the infirmary
to very good standards
											so that those of us falling sick in prison
											would not necessarily
have to die in indignity.
									","
											Tam da o zamanlarda,
											Birleşik Krallık'tan gelen genç bir
ünivesite mezunu olan
											Alexander McLean ile tanıştım.
											Alexander, üniversiteden
üç ya da dört arkadaşıyla,
											okullarına ara vererek,
											bize yardımcı olmak için geldiler.
											Kamiti Maksimum Hapishanesinde
bir kütüphane kurdular.
											Google'da aratırsanız

											hapishanenin en kötü 15 arasında
sayıldığını görebilirsiniz.
											O geçmişteydi.
											Alexander geldiğinde,
											daha 20 yaşında genç bir çocuktu.
											Ben de idam mahkumuydum.
											Onu kanatlarımız altına aldık.
											Dürüst bir güven meselesiydi.
											Biz idam mahkumu olsak da,
o bize güvendi.
											Ve o güven ile birlikte,
											onun ve üniversiteden 
arkadaşlarının
											kütüphaneyi son teknolojiyle
yenilediklerini
											ve oldukça iyi standartlarda 
bir revir açarak
											hapishanede hasta olanlarımızın
											onursuz bir şekilde ölmek zorunda
olmadıklarını gördük.
									","
											Por ese entonces,
											conocí a un joven de Reino Unido,
recién graduado de la universidad,
											llamado Alexander McLean.
											Alexander había venido con tres o cuatro
colegas de la universidad
											en su año sabático,
											y querían ayudar

											a crear una biblioteca en la Prisión
de Máxima Seguridad de Kamiti,
											que, si buscan en Google, verán que es
una de las 15 peores prisiones del mundo.
											Así era en ese entonces.
											Pero cuando Alexander llegó,
											él era un muchacho de 20 años
											y yo estaba condenado a muerte
en ese entonces.
											Y lo tomamos bajo nuestra ala.
											Era una cuestión de confianza.
											Confiaba en nosotros 
aunque estábamos sentenciados a muerte.
											Y con esa confianza lo vimos,
a él y a sus colegas de la universidad,
											renovar la biblioteca
con tecnología de punta
											y montar

											una enfermería de muy buena calidad
											para que quienes se enfermaran en prisión
											no tuvieran que morir sin dignidad.
									","
											A la même époque,
											j'ai rencontré un jeune diplômé
universitaire britannique,
											Alexander McLean.
											Alexander était venu avec
trois ou quatre autres universitaires
											pendant leur année de césure.
											Ils voulaient aider
											à créer une bibliothèque
à la prison de haute sécurité de Kamiti.
											En la cherchant sur Google,
											vous verrez que c'est une
des 15 pires prisons au monde.
											Ça, c'était avant.
											Quand Alexander est arrivé,
											c'était un jeune homme âgé de 20 ans.
											Et j'étais dans le couloir de la mort.
											Et nous l'avons pris sous notre aile.
											C'était une question de confiance.
											Il a cru en nous bien que
nous étions condamnés.
											Et avec cette confiance,
											nous l'avons vu lui et ses camarades
											rénover la bibliothèque avec
les technologies les plus modernes
											et remettre sur pied l'infirmerie
aux meilleurs standards
											afin que ceux qui tombent malades
en prison
											ne meurent pas forcément dans l'indignité.
									",From death row to law graduate,Peter Ouko,8:50,"Africa,humanity,law,criminal justice,justice system,prison,potential,motivation,society,social change"
