en,fr,title,speaker,duration,tags
"
","
",This telescope might show us the beginning of the universe,Wendy Freedman,15:38,"astronomy,big bang,physics,science,space,universe,dark matter,solar system,Planets,technology,engineering,exploration,cosmos,future,extraterrestrial life,telescopes"
"
											When I was 14 years old,
I was interested in science —
											fascinated by it,
excited to learn about it.
											And I had a high school science teacher
who would say to the class,
											""The girls don't have to listen to this.""
									","
											Quand j'avais 14 ans,
j'étais intéressée par les sciences,
											fascinée par elles,
je voulais en apprendre plus.
											Et j'avais un professeur de science
au lycée qui disait à la classe :
											« Les filles n'ont pas besoin d'écouter. »
									",This telescope might show us the beginning of the universe,Wendy Freedman,15:38,"astronomy,big bang,physics,science,space,universe,dark matter,solar system,Planets,technology,engineering,exploration,cosmos,future,extraterrestrial life,telescopes"
"
","
",This telescope might show us the beginning of the universe,Wendy Freedman,15:38,"astronomy,big bang,physics,science,space,universe,dark matter,solar system,Planets,technology,engineering,exploration,cosmos,future,extraterrestrial life,telescopes"
"
											Encouraging, yes.
									","
											Encourageant, oui je sais...
									",This telescope might show us the beginning of the universe,Wendy Freedman,15:38,"astronomy,big bang,physics,science,space,universe,dark matter,solar system,Planets,technology,engineering,exploration,cosmos,future,extraterrestrial life,telescopes"
"
","
",This telescope might show us the beginning of the universe,Wendy Freedman,15:38,"astronomy,big bang,physics,science,space,universe,dark matter,solar system,Planets,technology,engineering,exploration,cosmos,future,extraterrestrial life,telescopes"
"
											(Laughter)
									","
											(Rires)
									",This telescope might show us the beginning of the universe,Wendy Freedman,15:38,"astronomy,big bang,physics,science,space,universe,dark matter,solar system,Planets,technology,engineering,exploration,cosmos,future,extraterrestrial life,telescopes"
"
","
",This telescope might show us the beginning of the universe,Wendy Freedman,15:38,"astronomy,big bang,physics,science,space,universe,dark matter,solar system,Planets,technology,engineering,exploration,cosmos,future,extraterrestrial life,telescopes"
"
											I chose not to listen —
but to that statement alone.
									","
											J'ai choisi de ne pas écouter...
mais seulement cette phrase.
									",This telescope might show us the beginning of the universe,Wendy Freedman,15:38,"astronomy,big bang,physics,science,space,universe,dark matter,solar system,Planets,technology,engineering,exploration,cosmos,future,extraterrestrial life,telescopes"
"
","
",This telescope might show us the beginning of the universe,Wendy Freedman,15:38,"astronomy,big bang,physics,science,space,universe,dark matter,solar system,Planets,technology,engineering,exploration,cosmos,future,extraterrestrial life,telescopes"
"
											So let me take you
to the Andes mountains in Chile,
											500 kilometers, 300 miles
northeast of Santiago.
											It's very remote, it's very dry
and it's very beautiful.
											And there's not much there.
											There are condors, there are tarantulas,
											and at night, when the light dims,
											it reveals one of the darkest
skies on Earth.
											It's kind of a magic place, the mountain.
											It's a wonderful combination
of very remote mountaintop
											with exquisitely sophisticated technology.
									","
											Alors laissez-moi vous emmener
dans la cordillère des Andes au Chili,
											500 kilomètres au nord-est de Santiago.
											C'est très reculé, très sec, 
et très beau.
											Et il n'y a pas
grand-chose.
											Il y a des condors, des tarentules,
											et à la tombée de la nuit
quand la lumière diminue,
											ça révèle un des ciels
les plus noirs de la planète.
											C'est un peu magique comme 
endroit, la montagne.
											C'est une combinaison merveilleuse
de sommets très reculés
											et de technologies
délicieusement complexes.
									",This telescope might show us the beginning of the universe,Wendy Freedman,15:38,"astronomy,big bang,physics,science,space,universe,dark matter,solar system,Planets,technology,engineering,exploration,cosmos,future,extraterrestrial life,telescopes"
"
","
",This telescope might show us the beginning of the universe,Wendy Freedman,15:38,"astronomy,big bang,physics,science,space,universe,dark matter,solar system,Planets,technology,engineering,exploration,cosmos,future,extraterrestrial life,telescopes"
"
											And our ancestors, for as long
as there's been recorded history,
											have looked at the night sky
and pondered the nature of our existence.
											And we're no exception, our generation.
											The only difficulty is
that the night sky now is blocked
											by the glare of city lights.
											And so astronomers go
to these very remote mountaintops
											to view and to study the cosmos.
											So telescopes
are our window to the cosmos.
									","
											Et nos ancêtres, dès les débuts de
ce qu'on connaît de l'Histoire,
											ont regardé le ciel de nuit et ont songé
à la nature de notre existence.
											Notre génération ne fait pas exception.
											La seule difficulté est que le ciel,
la nuit, est maintenant caché
											par la lumière des villes.
											Les astronomes vont donc
dans ces montagnes très reculées,
											pour regarder et étudier le cosmos.
											Les télescopes sont nos fenêtres
vers le cosmos.
									",This telescope might show us the beginning of the universe,Wendy Freedman,15:38,"astronomy,big bang,physics,science,space,universe,dark matter,solar system,Planets,technology,engineering,exploration,cosmos,future,extraterrestrial life,telescopes"
"
","
",This telescope might show us the beginning of the universe,Wendy Freedman,15:38,"astronomy,big bang,physics,science,space,universe,dark matter,solar system,Planets,technology,engineering,exploration,cosmos,future,extraterrestrial life,telescopes"
"
											It's no exaggeration to say that
the Southern Hemisphere is going to be
											the future of astronomy
for the 21st century.
											We have an array
of existing telescopes already,
											in the Andes mountains in Chile,
											and that's soon to be joined by a really
sensational array of new capability.
											There will be two international groups
that are going to be building
											giant telescopes, sensitive
to optical radiation, as our eyes are.
											There will be a survey telescope
											that will be scanning the sky
every few nights.
											There will be radio telescopes,
											sensitive to long-wavelength
radio radiation.
											And then there will be
telescopes in space.
											There'll be a successor
to the Hubble Space Telescope;
											it's called the James Webb Telescope,
											and it will be launched in 2018.
											There'll be a satellite called TESS
											that will discover planets
outside of our solar system.
									","
											Ce n'est pas une exagération de dire
que l'hémisphère Sud sera
											le futur de l'astronomie
du XXIème siècle.
											Nous avons déjà une collection de
télescopes existants,
											dans la cordillère des Andes au Chili,
qui sera bientôt complétée
											par une collection
sensationnelle de nouvelles capacités.
											Il y aura deux groupes internationaux
qui construiront
											des télescopes géants, sensibles aux
radiations optiques, comme nos yeux.
											On aura des télescopes de surveillance
											qui scanneront le ciel
toutes les deux ou trois nuits.
											Il y aura des télescopes radio,
											sensibles aux ondes longue portée
qu'émettent les radios.
											Et puis il y aura des télescopes
dans l'espace.
											Il y aura un successeur
au télescope spatial Hubble ;
											il sera appelé le télescope James Webb,
											et sera lancé en 2018.
											Il y aura un satellite appelé TESS
											qui découvrira des planètes en dehors
de notre système solaire.
									",This telescope might show us the beginning of the universe,Wendy Freedman,15:38,"astronomy,big bang,physics,science,space,universe,dark matter,solar system,Planets,technology,engineering,exploration,cosmos,future,extraterrestrial life,telescopes"
