es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",Happiness in body and soul,Eve Ensler,20:25,"culture,entertainment,gender,global issues,happiness,performance,storytelling,theater,women"
"
											Apuesto a que están preocupados.
									","
											Bahse girerim endişelisiniz.
									","
											Je parie que vous êtes inquiets.
									","
											Ich wette, Sie sind besorgt.
									",Happiness in body and soul,Eve Ensler,20:25,"culture,entertainment,gender,global issues,happiness,performance,storytelling,theater,women"
"
","
","
","
",Happiness in body and soul,Eve Ensler,20:25,"culture,entertainment,gender,global issues,happiness,performance,storytelling,theater,women"
"
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									",Happiness in body and soul,Eve Ensler,20:25,"culture,entertainment,gender,global issues,happiness,performance,storytelling,theater,women"
"
","
","
","
",Happiness in body and soul,Eve Ensler,20:25,"culture,entertainment,gender,global issues,happiness,performance,storytelling,theater,women"
"
											Yo estaba preocupada. Por eso comencé esta obra.
											Estaba preocupada por las vaginas. Estaba preocupada por lo que pensamos acerca de las vaginas,
											y más preocupada porque no pensamos en ellas.
											Estaba preocupada por mi propia vagina.
											Necesitaba un contexto, una cultura, una comunidad de otras vaginas.
											Hay tanta oscuridad y secretismo a su alrededor.
											Como el Triángulo de las Bermudas, nadie envía jamás informes desde ahí.
									","
											Ben endişeliydim. Bu yüzden bu piyese başladım.
											Vajinalar konusunda endişeliydim. Vajinalar hakkında düşündüklerimizden
											ve vajinalar hakkında hiç düşünmememizden daha çok endişeliydim.
											Kendi vajinam hakkında endişeliydim.
											Bir çevreye, kültüre, başka vajinalara ihtiyacı vardı.
											Bu konu üzerinde öyle bir karanlık ve gizem var ki...
											Bermuda Şeytan Üçgeni gibi, oraya giden kimseden haber alınamıyor.
									","
											J'étais inquiète. C'est pour cela que j'ai commencé cette pièce.
											Les vagins m'inquiétaient. Ce que nous pensons des vagins m'inquiétait,
											et que nous n'y pensions pas m'inquiétais encore plus.
											Mon propre vagin m'inquiétait.
											Il avait besoin d'un contexte, d'une culture, d'une communauté de vagins.
											Il y a tant de noirceur et de secret autour des vagins.
											Comme le triangle des Bermudes, personne n'en revient jamais pour en parler.
									","
											Ich war besorgt. Deshalb habe ich dieses Stück initiiert.
											Ich habe mir Sorgen über Vaginas gemacht. Ich war besorgt darüber, was wir über sie denken,
											und noch besorgter darüber, dass wir nicht über sie nachdenken.
											Ich war besorgt über meine eigene Vagina.
											Sie brauchte einen Kontext, eine Gemeinschaft von anderen Vaginas.
											Sie sind umgeben von soviel Dunkelheit und Geheimniskrämerei.
											Wie das Bermuda-Dreieck, niemand kehrt je zurück und erzählt uns davon.
									",Happiness in body and soul,Eve Ensler,20:25,"culture,entertainment,gender,global issues,happiness,performance,storytelling,theater,women"
"
","
","
","
",Happiness in body and soul,Eve Ensler,20:25,"culture,entertainment,gender,global issues,happiness,performance,storytelling,theater,women"
"
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									",Happiness in body and soul,Eve Ensler,20:25,"culture,entertainment,gender,global issues,happiness,performance,storytelling,theater,women"
"
","
","
","
",Happiness in body and soul,Eve Ensler,20:25,"culture,entertainment,gender,global issues,happiness,performance,storytelling,theater,women"
"
											En primer lugar, la vagina no es tan fácil de encontrar.
											Las mujeres pasan, días, semanas, meses sin verla.
											Entrevisté a una poderosa mujer de negocios,
											me dijo que no tenía tiempo.
											""Ver tu vagina,"" dijo, ""es todo un día de trabajo.""
									","
											Herşeyden önce, kendi vajinanıza ulaşmak bile pek kolay değildir.
											Kadınların günlerce, haftalarca, aylarca vajinalarına bakmadıkları olur.
											Nüfuzlu bir işkadınıyla röportaj yapmıştım,
											bunun için zamanının olmadığını söyledi.
											""Vajinanıza bakmak bütün gününüzü alacak bir iştir."" dedi.
									","
											D'abord, il n'est pas si simple de trouver son vagin.
											Les femmes passent des jours, des semaines, des mois sans le regarder.
											J'ai interviewé une grande femme d'affaires,
											qui m'a dit qu'elle n'avait pas le temps.
											""Regarder son vagin"" m'a-t-elle dit, ""est l'équivalent d'une journée entière de travail.""
									","
											Als erstes ist es gar nicht so einfach, die eigene Vagina zu finden.
											Frauen verbringen Tage, Monate, ohne sie anzusehen.
											Ich habe eine hochdotierte Geschäftsfrau interviewt,
											sie sagte mir, sie habe keine Zeit.
											""Seine Vagina zu betrachten,"" sagte sie, ""ist ein ganzes Tageswerk.""
									",Happiness in body and soul,Eve Ensler,20:25,"culture,entertainment,gender,global issues,happiness,performance,storytelling,theater,women"
