en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",The small and surprisingly dangerous detail the police track about you,Catherine Crump,5:54,"TED Fellows,data,privacy,surveillance"
"
											The shocking police crackdown
on protestors in Ferguson, Missouri,
											in the wake of the police 
shooting of Michael Brown,
											underscored the extent to which advanced
military weapons and equipment,
											designed for the battlefield,
											are making their way
											to small-town police departments
across the United States.
											Although much tougher to observe,
											this same thing is happening 
with surveillance equipment.
									","
											La vergonzosa represión policial de
los manifestantes en Ferguson, Missouri,
											después de que la policía
le disparara a Michael Brown,
											muestra hasta qué punto
las avanzadas armas y equipos militares
											diseñados para la guerra,
											han logrado infiltrarse
											en los departamentos de policía
de pequeñas ciudades de EE.UU.
											Aunque menos visible,
											lo mismo está ocurriendo
con los equipos de vigilancia.
									","
											La choquante répression policière
sur les manifestants à Ferguson, Missouri,
											à la suite du tir de policiers
sur Michael Brown,
											a révélé à quel point de
l'équipement militaire avancé
											destiné à la guerre
											commence peu à peu à 
être utilisé par les départements
											de police des petites villes 
aux États-Unis.
											Bien que cela soit plus dur à observer,
											la même chose se produit en ce qui 
concerne l'équipement de surveillance.
									","
											Die erschreckende Polizeigewalt gegenüber 
Demonstranten in Ferguson, Missouri,
											in Folge der Tötung von Michael Brown 
durch einen Polizisten unterstreicht,
											in welchem Ausmaß 
hoch entwickeltes Militärgeschütz,
											das für das Schlachtfeld 
entwickelt wurde,
											seinen Weg in die Polizeistationen 
kleiner Städte
											überall in den USA findet.
											Es ist zwar schwieriger zu erkennen,
											aber das Gleiche geschieht
mit Überwachungsanlagen.
									",The small and surprisingly dangerous detail the police track about you,Catherine Crump,5:54,"TED Fellows,data,privacy,surveillance"
"
","
","
","
",The small and surprisingly dangerous detail the police track about you,Catherine Crump,5:54,"TED Fellows,data,privacy,surveillance"
"
											NSA-style mass 
surveillance is enabling
											local police departments 
to gather vast quantities
											of sensitive information
about each and every one of us
											in a way that was
never previously possible.
									","
											La vigilancia masiva tipo NSA permite
											a los departamentos de policía locales
recoger grandes cantidades
											de información confidencial
sobre todos y cada uno de nosotros
											de una forma hasta ahora imposible.
									","
											La lourde surveillance
de style NSA permet
											aux services de police locaux 
d'assembler une large quantité
											d’informations privées sur chacun de nous,
											d'une manière qui était impossible avant.
									","
											Massenüberwachung im Stil der NSA
											ermöglicht es örtlichen Polizeistationen, 

											massenweise sensible Daten
auf eine noch nie da gewesene Art

											über jeden von uns zu sammeln.
									",The small and surprisingly dangerous detail the police track about you,Catherine Crump,5:54,"TED Fellows,data,privacy,surveillance"
"
","
","
","
",The small and surprisingly dangerous detail the police track about you,Catherine Crump,5:54,"TED Fellows,data,privacy,surveillance"
"
											Location information can 
be very sensitive.
											If you drive your car around
the United States,
											it can reveal if you go 
to a therapist,
											attend an Alcoholics Anonymous meeting,
											if you go to church 
or if you don't go to church.
											And when that 
information about you
											is combined with the same information
about everyone else,
											the government can gain 
a detailed portrait
											of how private citizens interact.
									","
											La información sobre la ubicación
puede ser muy detallada.
											Si uno se mueve por EE.UU. en auto,
											se puede saber si va a un terapeuta,
											asiste a una reunión
de Alcohólicos Anónimos,
											o si va o no a la iglesia.
											Y cuando esa información personal
											se junta esa información 
con la de todos los demás,
											el gobierno puede llegar
a tener un retrato detallado
											de cómo interactúan 
sus ciudadanos en privado.
									","
											Votre emplacement peut être une 
information très sensible.
											Conduire une voiture
aux États-Unis
											peut révéler si vous
allez chez un psychologue,
											participez à un meeting
des alcooliques anonymes,
											allez à l'église
ou n'y allez pas.
											Et lorsque ces informations
vous concernant
											sont combinées avec les mêmes 
informations sur d'autres personnes,
											le gouvernement peut obtenir un 
un portrait détaillé
											de la façon dont les citoyens privés
communiquent.
									","
											Standortinformationen können 
sehr sensibel sein.
											Wenn Sie in den USA 
mit dem Auto fahren, zeigen sie,
											ob Sie einen Therapeuten
											oder ein Treffen der
Anonymen Alkoholiker besuchen,
											ob Sie in die Kirche gehen oder nicht.
											Wenn diese Informationen über Sie
											mit den Informationen über alle 
anderen Menschen kombiniert wird,
											erhält die Regierung 
ein detailliertes Bild davon,
											wie Privatpersonen interagieren.
									",The small and surprisingly dangerous detail the police track about you,Catherine Crump,5:54,"TED Fellows,data,privacy,surveillance"
"
","
","
","
",The small and surprisingly dangerous detail the police track about you,Catherine Crump,5:54,"TED Fellows,data,privacy,surveillance"
"
											This information used to be private.
											Thanks to modern technology,
											the government knows far too much
about what happens behind closed doors.
											And local police departments make
decisions about who they think you are
											based on this information.
									","
											Esta información era privada.
											Gracias a las tecnologías modernas
											el gobierno sabe demasiado
sobre lo que ocurre a puertas cerradas.
											Y los departamentos de policía locales
											deciden sobre quién piensan que eres
											gracias a esta información.
									","
											Dans le passé, ce type d'information
était privé.
											Grâce aux technologies modernes,
											le gouvernement en sait trop
sur la vie privée des citoyens.
											Et la police fonde son jugement sur
la personne qu'elle pense que vous êtes
											en fonction des informations
qu'elle a recueillies.
									","
											Diese Information war 
früher einmal privat.
											Dank moderner Technologie 
weiß die Regierung
											viel zu viel darüber, was hinter 
verschlossenen Türen geschieht.
											Die örtlichen Polizeistationen 
fällen Urteile über Sie
											aufgrund dieser Informationen.
									",The small and surprisingly dangerous detail the police track about you,Catherine Crump,5:54,"TED Fellows,data,privacy,surveillance"
"
","
","
","
",The small and surprisingly dangerous detail the police track about you,Catherine Crump,5:54,"TED Fellows,data,privacy,surveillance"
"
											One of the key technologies 
driving mass location tracking
											is the innocuous-sounding
Automatic License Plate Reader.
											If you haven't seen one,
											it's probably because you didn't
know what to look for —
											they're everywhere.
											Mounted on roads or 
on police cars,
											Automatic License Plate Readers
capture images of every passing car
											and convert the license plate
into machine-readable text
											so that they can be checked
against hot lists
											of cars potentially wanted
for wrongdoing.
									","
											Una de las tecnologías claves que sirve
para el rastreo masivo de la ubicación
											es el supuestamente inofensivo
lector automático de matrículas.
											Si no han visto uno
											tal vez sea porque no sabían
dónde mirar;
											están en todas partes.
											Montados sobre las vías
o en los autos de policía,
											estos dispositivos capturan imágenes
de todos los autos que pasan
											y convierten el número de la matrícula
en textos leídos por máquinas
											para compararlos con la información 
de las listas negras
											de los autos más buscados
presuntamente por cometer infracciones.
									","
											Une des technologies qui encouragent
cette surveillance de masse
											est le soi-disant anodin lecteur
de plaque d'immatriculation.
											Si vous n'en avez pas encore vu,
											c'est probablement parce que vous
ne savez pas à quoi il ressemble :
											il y en a partout.
											Sur les routes, les voitures de police,
											les lecteurs automatiques photographient
toutes les voitures qui passent
											et convertissent la plaque 
d'immatriculation en texte,
											pour voir si elle figure
sur une liste
											de plaques recherchées
pour infractions.
									","
											Eine der wichtigsten Technologien für die
massenweise Erfassung von Standortdaten
											ist die harmlos klingende 
automatische Nummernschilderkennung.
											Wenn Sie noch keine gesehen haben,
											liegt das wohl daran, dass Sie 
nicht wussten, wonach zu suchen ist —
											die Geräte sind überall.
											An Straßen, auf Polizeiautos,
											Die Nummernschildleser machen Bilder 
von allen vorbeifahrenden Autos
											und wandeln diese 
in maschinenlesbaren Text,
											sodass sie
mit Fahndungslisten von Autos,
											die in Straftaten verwickelt waren,
verglichen werden können.
									",The small and surprisingly dangerous detail the police track about you,Catherine Crump,5:54,"TED Fellows,data,privacy,surveillance"
