en,tr,pt,fr,title,speaker,duration,tags
"
","
","
","
",The power of diversity within yourself,Rebeca Hwang,9:44,"identity,diversity,community,family,self,humanity,society,TED en Español,education,children"
"
											We're holding hands,
											staring at the door.
											My siblings and I were waiting
for my mother to come back
											from the hospital.
											She was there because my grandmother
had cancer surgery that day.
											Finally, the doors opened,
											and she said,
											""She's gone.
											She's gone.""
											She started sobbing and immediately said,
											""We must make arrangements.
											Your grandmother's dying wish
was to be buried back home in Korea.""
									","
											El ele tutuşmuş
											kapıyı gözlüyorduk.
											Kardeşlerimle ben annemin
hastaneden geri dönmesini
											bekliyorduk.
											O gün anneannem kanser
ameliyatı olduğu için oradaydı.
											Nihayet kapı açıldı
											ve dedi ki,

											""O öldü.
											O öldü.""
											Hıçkıra hıçkıra ağlamaya başladı
ve birden dedi ki,
											“Düzenlemeleri yapmamız lazım.
											Anneannenizin son dileği Kore’de, 
memleketinde gömülmekti.”
									","
											Estamos de mãos dadas,
											a olhar para a porta.
											Os meus irmãos e eu estamos à espera
											que a minha mãe volte do hospital.
											Estava lá porque a minha avó
teve uma cirurgia de cancro nesse dia.
											Finalmente, as portas abrem-se
											e ela disse:
											""Ela foi-se.
											""Ela foi-se.""
											Ela começou a chorar
e disse imediatamente:
											""Temos que começar a fazer preparações.
											""O desejo da vossa avó ao morrer
era ser sepultada na terra dela, na Coreia.""
									","
											Nous nous tenions par la main
											en fixant la porte.
											Mes frères et moi attendions
que ma mère rentre de l'hôpital.
											Elle avait accompagné ma grand-mère 
qui s'était fait opérer d'un cancer.
											Quand enfin les portes se sont ouvertes,
											elle a dit : « Elle est partie.
											Elle est partie. »
											Elle a commencé à sangloter
et a dit immédiatement :
											« Nous devons nous organiser.
											Votre grand-mère souhaitait
être enterrée en Corée. »
									",The power of diversity within yourself,Rebeca Hwang,9:44,"identity,diversity,community,family,self,humanity,society,TED en Español,education,children"
"
","
","
","
",The power of diversity within yourself,Rebeca Hwang,9:44,"identity,diversity,community,family,self,humanity,society,TED en Español,education,children"
"
											I was barely 12 years old,
and when the shock wore off,
											my mother's words were ringing in my ears.
											My grandmother wanted
to be buried back home.
											We had moved from Korea
to Argentina six years prior,
											without knowing any Spanish,
or how we were going to make a living.
											And upon arrival, we were immigrants
who had lost everything,
											so we had to work really hard
to rebuild our lives.
											So it hadn't occurred to me
that after all these years,
											back home was still in Korea.
											It made me ponder where I would want
to be buried someday,
											where home was for me,
											and the answer was not obvious.
											And this really bothered me.
											So this episode launched
a lifelong quest for my identity.
									","
											Hemen hemen 12 yaşındaydım
ve şokun etkisi geçince
											annemin sözleri kulağımda çınlıyordu.
											Anneannem memleketinde gömülmek istedi.
											Altı yıl öncesinde Kore’den Arjantin’e
											ne İspanyolca ne de nasıl 
geçineceğimizi bilerek taşınmıştık.
											Ve varışımızla birlikte her şeyini 
kaybetmiş göçmenlerdik.
											Bu yüzden hayatımızı yeniden inşa 
edebilmek için çok çalışmamız gerekti.
											Hiç aklıma gelmemişti ki 
onca yıldan sonra
											memleketim hala Kore’ydi.

											Bu durum gün gelince
nereye gömülmek istediğimi,
											benim için evin neresi olduğunu
sorgulamama neden oldu.
											Ve cevap belli değildi.
											Bu beni gerçekten rahatsız etti.
											Böylece bu yaşananlar kimliğim ile ilgili
hayat boyu süren bir arayışı başlattı.
									","
											Eu tinha acabado de fazer 12 anos,
e quando o choque acabou,
											as palavras da minha avó
não saíam da minha cabeça.
											A minha avó queria
ser sepultada na terra dela.
											Tínhamos mudado da Coreia
para a Argentina seis anos antes,
											sem saber espanhol, nem o que
iríamos fazer para viver.
											Ao chegarmos, éramos imigrantes
que tinham perdido tudo
											então, tínhamos que trabalhar muito
para refazer a nossa vida.
											Não me tinha ocorrido que,
depois de todos esses anos,
											a nossa terra ainda era a Coreia.
											Fez-me pensar onde é que 
eu iria querer ser sepultada,
											onde é que era a minha terra.
											A resposta não era óbvia.
											Isso preocupou-me imenso.
											Este episódio despertou uma
busca da minha identidade,
											durante toda a vida.
									","
											J'avais à peine 12 ans,
et une fois le choc passé,
											les mots de ma mère
résonnaient dans mes oreilles.
											Ma grand-mère voulait être 
enterrée dans son pays natal.
											Nous avions quitté la Corée
pour l'Argentine six ans plus tôt,
											sans parler l'espagnol ni même savoir
comment on allait vivre.
											À notre arrivée, nous étions 
des immigrés qui avaient tout perdu.
											Nous avons dû travailler dur
pour reconstruire nos vies.
											Après toutes ces années,
je n'avais pas pris conscience
											que la Corée restait notre maison.
											Ça m’a fait réfléchir au lieu
où je voudrais être enterrée un jour,
											et d'où je venais,
et la réponse n'était pas claire.
											Ça me chiffonnait.
											Cet épisode a déclenché en moi
une longue quête de recherche d'identité.
									",The power of diversity within yourself,Rebeca Hwang,9:44,"identity,diversity,community,family,self,humanity,society,TED en Español,education,children"
"
","
","
","
",The power of diversity within yourself,Rebeca Hwang,9:44,"identity,diversity,community,family,self,humanity,society,TED en Español,education,children"
"
											I was born in Korea — the land of kimchi;
											raised in Argentina,
											where I ate so much steak
that I'm probably 80 percent cow by now;
											and I was educated in the US,
											where I became addicted to peanut butter.
									","
											Kimchi diyarı olan Kore’de doğmuştum,
											yüzde 80'imin inek olmasına sebep
olacak kadar fazla biftek yediğim
											Arjantin’de büyüdüm,
											ve fıstık ezmesine bağımlı hale geldiğim
											Amerika’da eğitim aldım.
									","
											Nasci na Coreia — a terra de Kimchi;
											cresci na Argentina,
											onde comi tanto bife que,
provavelmente, sou 80% de vaca;
											e estudei nos EUA,
											onde fiquei viciada
em manteiga de amendoim.
									","
											Je suis née en Corée,
dans la région du Kimchi.
											J'ai grandi en Argentine, 
où j'ai mangé tant de steaks
											que je suis probablement devenue 
une vache à 80% maintenant.
											Et j'ai étudié aux États-Unis,
											où je suis devenue accro
au beurre de cacahuète.
									",The power of diversity within yourself,Rebeca Hwang,9:44,"identity,diversity,community,family,self,humanity,society,TED en Español,education,children"
"
","
","
","
",The power of diversity within yourself,Rebeca Hwang,9:44,"identity,diversity,community,family,self,humanity,society,TED en Español,education,children"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risos)
									","
											(Rires)
									",The power of diversity within yourself,Rebeca Hwang,9:44,"identity,diversity,community,family,self,humanity,society,TED en Español,education,children"
"
","
","
","
",The power of diversity within yourself,Rebeca Hwang,9:44,"identity,diversity,community,family,self,humanity,society,TED en Español,education,children"
"
											During my childhood,
I felt very much Argentinian,
											but my looks betrayed me at times.
									","
											Çoucukluğum süresince
gayet Arjantinli hissediyordum
											fakat görünüşüm zaman zaman
beni ele veriyordu.
									","
											Na minha infância, sentia-me argentina,
											mas a minha aparência traía-me.
									","
											Pendant mon enfance,
je me sentais très argentine,
											mais mon apparence me trahissait 
tout le temps.
									",The power of diversity within yourself,Rebeca Hwang,9:44,"identity,diversity,community,family,self,humanity,society,TED en Español,education,children"
