pt,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Keep your goals to yourself,Derek Sivers,3:15,"goal-setting,motivation,personal growth,self,storytelling,success,psychology"
"
											Todos vocês, por favor, pensem
no vosso maior objetivo pessoal.
											A sério. Pensem um segundo.
Têm de sentir isto para poderem aprender.
											Demorem uns segundos e pensem
no vosso maior objetivo pessoal.
											Imaginem decidir agora mesmo
que o vão alcançar.
											Imaginem dizer a alguém
que encontraram hoje o que vão fazer.
											Imaginem as felicitações
											e a boa impressão que deixarão.
											Sabe tão bem dizê-lo em voz alta, não é?
											Não sentem que estão um pouco mais perto,
											como se já estivesse a tornar-se parte
da vossa identidade?
									","
											Todos, por favor, piensen
											en su mayor meta personal.
											En serio. Pueden tomarse un segundo. Tienen que sentirlo para aprender.
											Tómense unos segundos y piensen en su meta personal más grande, ¿sí?
											Imaginen que deciden ahora mismo
											que van a realizarla.
											Imaginen que le cuentan a alguien que conocieron hoy lo que van a hacer.
											Imaginen sus felicitaciones
											y la gran imagen que se hace de Uds.
											¿No se siente uno bien de gritarlo a los cuatro vientos?
											¿No se siente uno un paso más cerca ya,
											como si ya fuese parte de nuestra identidad?
									","
											Şu an herkesin en büyük
											kişisel hedefini düşünmesini istiyorum.
											Gerçekten. Bir dakikanızı ayırın. Bunu öğrenmeniz için hissetmeniz gerek.
											Bir kaç saniye ayırın ve kişisel olarak amaçladığınız en büyük hedefi düşünün.
											Şu an yapacağınız şeye
											karar verme anınız olduğunu düşünün.
											Bugün görüşeceğiniz bir kişiye ne yapacağınızı söylediğinizi düşünün.
											Onların tebriklerini ve
											gözlerindeki sizin büyük imajınızı düşünün.
											Hedefinizi sesli söylemek iyi hissetirmiyor mu?
											Şimdiden bir adım daha yakın hissetmiyor musunuz,
											kişiliğinizin bir parçası haline gelmiş gibi değil mi?
									","
											Je voudrais que vous pensiez tous
											à votre objectif personnel le plus important.
											Vraiment. Prenez le temps. Vous devez le ressentir pour apprendre.
											Prenez quelques secondes et pensez à votre objectif le plus important, d'accord?
											Imaginez que vous décidez maintenant
											de le réaliser.
											Imaginez dire à quelqu'un que vous avez rencontré aujourd'hui ce que vous allez faire.
											Imaginez leurs félicitations
											et la haute image qu'ils auront de vous.
											Ça fait du bien de le dire tout haut?
											N'avez-vous pas l'impression de vous en approcher déjà,
											comme si cela devenait une part de vous-même?
									","
											Jeder von Ihnen möge jetzt bitte einmal
											an sein größtes persönliches Ziel denken.
											Ja, ehrlich. Lassen Sie sich ruhig etwas Zeit. Nur wer es wirklich fühlt, lernt dazu.
											Nehmen Sie sich ein paar Sekunden Zeit und denken Sie an ihr größtest Ziel.
											Und stellen Sie sich vor, Sie entscheiden sich genau jetzt,
											dieses Ziel zu verwirklichen.
											Stellen Sie sich vor, wie Sie das, was Sie vorhaben, jemandem erzählen.
											Stellen Sie sich vor, wie er sie deswegen beglückwünscht
											und Ihnen seine Hochachtung erweist.
											Ist es nicht ein gutes Gefühl, es laut auszusprechen?
											Fühlen Sie sich nicht bereits einen Schritt näher am Ziel,
											so, als würde es bereits ein Teil Ihrer Identität?
									",Keep your goals to yourself,Derek Sivers,3:15,"goal-setting,motivation,personal growth,self,storytelling,success,psychology"
"
","
","
","
","
",Keep your goals to yourself,Derek Sivers,3:15,"goal-setting,motivation,personal growth,self,storytelling,success,psychology"
"
											Bem, más notícias:
mais valia terem ficado calados,
											porque essa boa sensação,
											vai tornar menos provável
que alcancem esse objetivo.
											Testes psicológicos têm provado,
repetidamente,
											que dizer a alguém o nosso objetivo
											torna menos provável que ele aconteça.
											Cada vez que temos um objetivo,
											é preciso dar alguns passos,
fazer algum trabalho
											para alcançar esse objetivo.
											Não devemos ficar satisfeitos
até termos feito esse trabalho.
											Mas quando revelamos o nosso objetivo,
e o seu valor é reconhecido,
											os psicólogos descobriram
que se torna numa realidade social.
											A mente é enganada e sentimos
que o objetivo já foi alcançado.
											Depois, como sentimos essa satisfação,
											temos menos motivação para fazer
											o trabalho árduo que é necessário.
											(Risos)
											Isto vai contra a sabedoria popular
											de que devemos dizer aos nossos amigos
os nossos objetivos,
											para que eles nos mantenham
no bom caminho.
									","
											Bueno, malas noticias: deberían haber cerrado su boca
											porque esa buena sensación
											hará que ahora sea menos probable hacerlo.
											Las repetidas pruebas psicológicas han demostrado
											que contarle a alguien nuestras metas
											hace menos probable que sucedan.
											Cada vez que uno tiene una meta
											hay algunos pasos que deben darse, cierto trabajo a realizar
											para lograrla.
											Idealmente, uno no debería estar satisfecho hasta que realmente el trabajo se haya hecho
											pero cuando uno le cuenta una meta a alguien, y esa persona toma nota,
											los psicólogos han descubierto que eso se llama una realidad social.
											La mente en cierto modo siente que eso ya se ha logrado.
											Y entonces, dado que uno ya experimentó esa satisfacción,
											uno está menos motivado para hacer
											el difícil trabajo real que se necesita.
											Así que esto va en contra del saber popular
											que dice que deberíamos contarle a los amigos las metas, ¿no?
											para comprometernos con ellas, ¿sí?
									","
											Pekala, kötü haber: ağzınızı kapalı tutmalısınız,
											çünkü o iyi his
											o işi başarma ihtimalinizi azaltacak.
											Tekrarlanmış psikoloji testleri, hedefinizi
											birine söylemenizin onun
											gerçekleşme olasılığını azalttığını ispatladı.
											Ne zaman bir hedefiniz olsa,
											yapmanız gereken bazı adımlar vardır, hedefe ulaşmak
											için yapılması gereken işler.
											İdeal olarak, amaca ulaşana kadar tatmin olmamalısınız.
											Ama hedefinizi birine söylediğinizde ve onlar bunu öğrendiğinde,
											psikologlar bunun sosyal gerçeklik adlı bir olgu olduğunu tespit etti.
											Aklımız o olay sanki şimdiden gerçekleştirilmiş gibi bize oyun oynuyor.
											Ve sonra o tatmini yaşadığınız için,
											gereken zorlu işleri yapmanız için
											daha düşük bir motivasyonunuz oluyor.
											Yani bu olay hedeflerimizi arkadaşlarımıza
											söylememiz gerektiğini söyleyen sağduyuya aykırı değil mi?
											onlar bizi onu yapmaktan alıkoyuyor.
									","
											Désolé, mais non : vous auriez dû vous taire,
											car ce sentiment, cette impression
											risque maintenant de vous en empêcher.
											Des tests psychologiques répétés ont prouvé
											que raconter à quelqu'un son objectif
											rendait sa réalisation plus improbable.
											Pour chaque objectif,
											certaines étapes doivent être accomplies, un certain travail doit être accompli,
											pour le concrétiser.
											Idéalement, on ne doit pas être satisfait tant qu'il n'a pas été réalisé,
											mais quand on le raconte à quelqu'un, qui en reconnaît la valeur,
											cela devient ce que les psychologues appellent une réalité sociale.
											L'esprit est en quelque sorte trompé : il croit que c'est déjà fini.
											Ensuite, puisque vous avez ressenti cette satisfaction,
											vous êtes moins motivé pour faire
											les efforts réellement nécessaires.
											Ceci va à l'encontre de la sagesse populaire
											qui veut que nous racontions nos buts à nos amis, non? —
											de manière à ce qu'ils nous y obligent.
									","
											Hmm, schlechte Nachrichten für Sie: Sie hätten besser den Mund gehalten.
											Denn genau jenes gute Gefühl wird es für Sie jetzt unwahrscheinlicher machen,
											dieses Ziel auch wirklich in Angriff zu nehmen.
											Wiederholte psychologische Tests haben bewiesen,
											dass die Tatsache, dass Sie mit jemandem über das Ziel sprechen,
											dessen Erreichbarkeit unwahrscheinlicher macht.
											Immer wenn man ein Ziel anvisiert,
											müssen zu seiner Verwirklichung gewisse Schritte eingeleitet,
											gewisse Mühen auf sich genommen werden.
											Im Idealfall wäre man erst dann zufrieden, wenn man diese Arbeit erledigt hätte.
											Wenn man aber jemandem von seinem Ziel erzählt und dessen Zustimmung erfährt,
											tritt das ein, was Psychologen eine ""soziale Realität"" nennen.
											Dem Gehirn wird gleichsam vorgegaukelt, die Sache sei schon erreicht.
											Und auf Grund der damit verbundenen Befriedigung
											fühlt man sich dann weniger motiviert,
											die nötige Anstrengung auch tatsächlich aufzubringen.
											Das widerspricht also der allgemeinen Erkenntnis,
											dass wir unsere Freunde über unsere Ziele informieren sollten,
											damit diese uns dabei helfen.
									",Keep your goals to yourself,Derek Sivers,3:15,"goal-setting,motivation,personal growth,self,storytelling,success,psychology"
"
","
","
","
","
",Keep your goals to yourself,Derek Sivers,3:15,"goal-setting,motivation,personal growth,self,storytelling,success,psychology"
"
											Então, vamos ver a prova disto.
											Em 1926, Kurt Lewin,
fundador da psicologia social,
											chamou a isto ""substituição"".
											Em 1933, Vera Mahler descobriu que,
											o que é reconhecido por outros,
sentimo-lo como realidade.
											Em 1982, Peter Gollwitzer escreveu
um livro inteiro sobre isto,
											e em 2009, realizou uns testes novos
que foram publicados.
									","
											Echemos un vistazo a la prueba.
											En 1926, Kurt Lewin, fundador de la psicología social
											lo llamó ""sustitución"".
											En 1933, Wera Mahler halló
											que cuando esto era reconocido por los demás, parecía real en la mente.
											En 1982, Peter Gollwitzer escribió un libro entero sobre esto
											y en 2009
											hizo nuevas pruebas que fueron publicadas.
									","
											O zaman hadi kanıta bir bakalım.
											1926 yılında sosyal psikolojinin kurucusu Kurt Lewin
											bunu ""ikame"" olarak adlandırdı.
											1933'de Wera Mahler
											başkaları tarafından öğrenildiğinde gerçekleşmiş hissi yarattığını buldu.
											1982'de Peter Gollwitzer bu konu hakkında bir kitap yazdı
											ve 2009'da
											yayınlanan bazı testler yaptı.
									","
											Regardons les preuves.
											En 1926, Kurt Lewin, le fondateur de la psychologie sociale,
											a appelé cela ""substitution"".
											En 1933, Wera Mahler a découvert que,
											si quelque chose était reconnu par les autres, il semblait réel à l'esprit.
											En 1982, Peter Gollwitzer a écrit un livre uniquement là-dessus,
											et en 2009,
											il a mené de nouveaux tests qu'il a publiés.
									","
											Sehen wir uns einmal den Beweis an.
											1926 nannte Kurt Lewin, der Begründer der Sozialpsychologie,
											so etwas ""Substitution"".
											1933 entdeckte Wera Mahler, dass das,
											was bei anderen Anerkennung fand, schon als real empfunden wurde.
											1982 hat Peter Gollwitzer ein ganzes Buch darüber geschrieben,
											und im Jahre 2009
											führte er einige neue Tests durch und veröffentlichte sie.
									",Keep your goals to yourself,Derek Sivers,3:15,"goal-setting,motivation,personal growth,self,storytelling,success,psychology"
"
","
","
","
","
",Keep your goals to yourself,Derek Sivers,3:15,"goal-setting,motivation,personal growth,self,storytelling,success,psychology"
"
											Foi assim:
											163 pessoas distribuídas
por quatro testes diferentes
											— toda a gente escreveu
o seu objetivo pessoal.
											Metade deles anunciaram, na sala,
o seu compromisso com este objetivo,
											e a outra metade não disse nada.
											Depois, deram 45 minutos a todos
											para se encaminharem
na direção do seu objetivo,
											mas disseram-lhes que podiam parar
a qualquer momento.
											Aqueles que ficaram calados
											trabalharam, em média, os 45 minutos,
											e quando lhes perguntaram depois,
											disseram que ainda tinham muito que fazer
até alcançar o seu objetivo.
											Mas aqueles que o anunciaram
											pararam após 33 minutos, em média,
											e quando lhes perguntaram depois,
											disseram que estavam mais perto
de alcançar o objetivo.
									","
											Dice así:
											163 personas en cuatro pruebas por separado...
											todos escribieron su objetivo personal,
											luego la mitad de ellos anunció su compromiso con este objetivo a la sala,
											y la otra mitad no.
											Y después a todos se les dio 45 minutos de trabajo
											que los llevaría directamente hacia su meta,
											pero se les dijo que podían parar en cualquier momento.
											Ahora bien, los que mantuvieron cerrada la boca
											trabajaron los 45 minutos, en promedio,
											y cuando se les preguntó después,
											dijeron que sentían que todavía tenían un largo camino por recorrer para lograr su objetivo.
											Pero los que lo habían anunciado
											abandonaron a los 33 minutos, en promedio,
											y cuando se les preguntó después
											dijeron que se sentían mucho más cerca de lograr su objetivo.
									","
											Test şöyle bir şey:
											4 ayrı testten 163 kişi —
											herkes kişisel hedefini yazıyor.
											Yarısı odadakilere bu hedefe bağlılığını dile getiriyor
											ve diğer yarısı dile getirmiyor.
											Sonra herkese hedefleri doğrultusunda
											çalışmaları için 45 dakika süre tanınıyor,
											ama istedikleri zaman bırakabilecekleri de söyleniyor.
											Şimdi, ağzını kapalı tutanlar
											ortalamada 45 dakikanın hepsinde çalışıyorlar
											ve daha sonrasında kendilerine sorulduğunda
											hedeflerine ulaşmak için hala çok yolları olduğunu düşündüklerini söylediler.
											Ama hedefini açıklayanlar ortalama
											33 dakika sonra pes ettiler
											ve daha sonrasında kendilerine sorulduğunda
											hedeflerine ulaşmak için daha yakın hissettiklerini söylediler.
									","
											Les voici :
											163 personnes dans 4 tests différents —
											chacun écrit son but personnel,
											une moitié annonce son engagement vers ce but aux autres,
											l'autre moitié non.
											Ensuite, chacun a 45 minutes de travail
											pour se rapprocher de son but,
											mais peut s'arrêter quand il le veut.
											Ceux qui se sont tus
											ont travaillé les 45 minutes, en moyenne.
											Quand on les interroge,
											ils disent qu'ils ont eu l'impression qu'il leur fallait encore beaucoup de temps pour y arriver.
											Ceux qui avaient annoncé leur but,
											se sont arrêtés après 33 minutes, en moyenne.
											Quand on les interroge,
											ils disent qu'ils se sentent beaucoup plus proches de leur but.
									","
											Die sahen ungefähr so aus:
											163 Personen, die an 4 getrennten Tests teilnahmen -
											alle schrieben ihr persönliches Ziel auf,
											dann teilte die eine Hälfte der Gruppe ihre Absicht den anderen mit,
											die andere Hälfte verriet nichts.
											Dann bekam jeder 45 Minuten Zeit, um das zu tun,
											was ihn direkt zu seinem Ziel führen würde,
											Und man sagte ihnen, dass sie jederzeit abbrechen könnten.
											Diejenigen, die den Mund gehalten hatten,
											arbeiteten im Schnitt die vollen 45 Minuten durch.
											Und als man sie hinterher fragte, sagten sie, sie hätten
											das Gefühl gehabt, dass sie noch einen langen Weg zu ihrem Ziel vor sich hätten.
											Diejenigen aber, die ihr Ziel mitgeteilt hatten,
											hörten im Schnitt bereits nach 33 Minuten auf.
											Und als man sie hinterher fragte, sagten sie,
											sie hätten sich ihrem Ziel schon viel näher gefühlt.
									",Keep your goals to yourself,Derek Sivers,3:15,"goal-setting,motivation,personal growth,self,storytelling,success,psychology"
"
","
","
","
","
",Keep your goals to yourself,Derek Sivers,3:15,"goal-setting,motivation,personal growth,self,storytelling,success,psychology"
"
											Então, se isto é verdade,
o que podemos fazer?
											Bem, podemos resistir à tentação
de anunciar o nosso objetivo.
											Podemos adiar a gratificação
que o reconhecimento social traz.
											E podemos perceber que o nosso espírito
confunde o falar com o fazer.
											Mas, se precisarmos de falar
sobre alguma coisa.
											podemos fraseá-lo de uma forma
que não vos satisfaça, tal como:
											""Eu quero muito correr esta maratona,
											""por isso tenho que treinar
cinco vezes por semana.
											""Dá-me nas orelhas
se eu não o fizer, está bem?""
									","
											Así, si esto es verdad,
											¿qué podemos hacer?
											Bueno, uno puede resistir la tentación
											de anunciar su objetivo.
											Uno puede retrasar la gratificación
											que da el reconocimiento social.
											Y entender que la mente
											confunde el decir con el hacer.
											Pero si uno necesita hablar sobre algo
											puede decirlo de manera
											que no le de satisfacción
											como ""Realmente quiero correr esta maratón
											por eso necesito entrenar 5 veces por semana
											y patéame el trasero si no lo hago, ¿sí?""
									","
											Peki, eğer bu doğru ise,
											ne yapabiliriz?
											Aslında, hedefinizi ilan etme
											isteğinize karşı gelebilirsiniz.
											Sosyal tanınmanın getirdiği
											mükafatı erteleyebilirsiniz.
											Ve aklınızın konuşmayı eylem ile
											karıştırdığını anlayabilirsiniz.
											Ama illa bir şey hakkında konuşmanız gerekiyorsa,
											size memnuniyet vermeyen
											bir şekilde bunu yapabilirsiniz,
											mesela, ""Bu maratonu gerçekten koşmak istiyorum,
											bu yüzden haftada beş kez koşmalıyım,
											ve eğer başaramazsam beni tekmeleyeceksin tamam mı?
									","
											Si c'est vrai,
											que pouvons-nous faire?
											Eh bien, vous pouvez résister à la tentation
											de tout révéler.
											Vous pouvez retarder la récompense
											que la reconnaissance sociale apporte.
											Vous pouvez comprendre que votre esprit
											confond le discours et l'action.
											Mais si vous devez parler de quelque chose,
											vous pouvez le faire d'une manière
											qui ne vous procure aucune satisfaction,
											par exemple, ""Je veux vraiment courir ce marathon,
											donc je dois m'entraîner 5 fois par semaine,
											et donne-moi un coup de pied si je ne le fais pas, d'accord?""
									","
											Wenn dies also zutrifft,
											was folgt dann für uns daraus?
											Zunächst einmal sollten wir der Versuchung widerstehen,
											anderen unser Ziel mitzuteilen.
											Die Genugtuung, die soziale Anerkennung mit sich bringt,
											kann gut auf später verschoben werden.
											Außerdem kann man sich klarmachen, dass unser Gehirn
											das Gespräch über ein Ziel gern mit dessen Realisierung verwechselt.
											Wenn man aber wirklich einmal darüber sprechen muss,
											dann sollte man es in einer Weise tun,
											die einem keine Befriedigung verschafft,
											z. B. so: ""Ich will unbedingt an diesem Marathon teilnehmen,
											deswegen muss ich fünfmal pro Wochen trainieren,
											und tritt mir bloß in den Hintern, wenn ich's nicht tun sollte.""
									",Keep your goals to yourself,Derek Sivers,3:15,"goal-setting,motivation,personal growth,self,storytelling,success,psychology"
