en,es,fr,title,speaker,duration,tags
"
","
","
",The mysterious microbes living deep inside the earth — and how they could help humanity,Karen Lloyd,13:59,"microbes,microbiology,science,nature,geology,biodiversity"
"
											It may seem like we're all standing
on solid earth right now,
											but we're not.
											The rocks and the dirt underneath us
are crisscrossed by tiny little fractures
											and empty spaces.
											And these empty spaces are filled
with astronomical quantities of microbes,
											such as these ones.
											The deepest that we found microbes
so far into the earth
											is five kilometers down.
											So like, if you pointed
yourself at the ground
											and took off running into the ground,
											you could run an entire 5K race
and microbes would line your whole path.
									","
											Parecería que todos estamos parados
en tierra firme ahora,
											pero no lo estamos.
											Las rocas y la tierra debajo de nosotros
están entrecruzadas con pequeñas fracturas
											y espacios vacíos.
											Y esos espacios vacíos están llenos
de cantidades astronómicas de microbios,
											como estos.
											Lo más profundo que encontramos microbios
hasta ahora en la tierra
											es cinco kilómetros hacia abajo.
											Entonces, si te apuntas tú mismo al suelo
											y sales corriendo hacia el suelo,
											podrías correr toda una carrera de 5K
y los microbios alinearían todo tu camino.
									","
											On pourrait croire que nous nous tenons
debout sur la terre ferme,
											mais ce n'est pas le cas.
											Les rochers et la boue sous nos pieds
sont sillonnés de fractures infimes
											et d'espaces creux.
											Ces vides sont remplis par une quantité
astronomique de microbes,
											ceux-ci par exemple.
											À ce jour, on a trouvé
des microbes sur Terre
											jusqu'à 5 km de profondeur.
											Si vous creusiez un tunnel vertical
											que parcouriez vers le cœur de la Terre,
											vous pourriez courir 5 km
en étant entouré par des microbes.
									",The mysterious microbes living deep inside the earth — and how they could help humanity,Karen Lloyd,13:59,"microbes,microbiology,science,nature,geology,biodiversity"
"
","
","
",The mysterious microbes living deep inside the earth — and how they could help humanity,Karen Lloyd,13:59,"microbes,microbiology,science,nature,geology,biodiversity"
"
											So you may not have ever thought
about these microbes
											that are deep inside earth's crust,
											but you probably thought
about the microbes living in our guts.
											If you add up the gut microbiomes
											of all the people
and all the animals on the planet,
											collectively, this weighs
about 100,000 tons.
											This is a huge biome that we carry
in our bellies every single day.
											We should all be proud.
									","
											Puede ser que nunca 
pensaste en estos microbios
											que están dentro de la corteza terrestre,
											pero seguramente pensaste
en los microbios en tus entrañas.
											Si sumas los microbiomas intestinales
											de todas las personas
y todos los animales del planeta,

											en conjunto pesan
casi 100.000 toneladas.
											Este es un enorme bioma que llevamos
en nuestros vientres todos los días.

											Deberíamos estar orgullosos.
									","
											Sans doute n'avez-vous
jamais pensé aux microbes
											séquestrés à l'intérieur
de la croûte terrestre.
											Vous connaissez sans doute
notre flore intestinale.
											En additionnant le microbiome
											de tous les hommes
et animaux sur la planète,
											le poids total serait
de 100 000 tonnes environ.
											Nous transportons dans notre ventre
un biome impressionnant.
											Nous pouvons en être fiers.
									",The mysterious microbes living deep inside the earth — and how they could help humanity,Karen Lloyd,13:59,"microbes,microbiology,science,nature,geology,biodiversity"
"
","
","
",The mysterious microbes living deep inside the earth — and how they could help humanity,Karen Lloyd,13:59,"microbes,microbiology,science,nature,geology,biodiversity"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",The mysterious microbes living deep inside the earth — and how they could help humanity,Karen Lloyd,13:59,"microbes,microbiology,science,nature,geology,biodiversity"
"
","
","
",The mysterious microbes living deep inside the earth — and how they could help humanity,Karen Lloyd,13:59,"microbes,microbiology,science,nature,geology,biodiversity"
"
											But it pales in comparison
to the number of microbes
											that are covering
the entire surface of the earth,
											like in our soils,
our rivers and our oceans.
											Collectively, these weigh
about two billion tons.
											But it turns out that the majority
of microbes on earth
											aren't even in oceans or our guts
or sewage treatment plants.
											Most of them are actually
inside the earth's crust.
											So collectively,
these weigh 40 billion tons.
											This is one of the biggest
biomes on the planet,
											and we didn't even know it existed
until a few decades ago.
											So the possibilities
for what life is like down there,
											or what it might do for humans,
											are limitless.
									","
											Aunque es nada en comparación
al número de microbios
											que cubren toda 
la superficie de la tierra,
											en nuestros suelos,
nuestros ríos y nuestro océanos.
											En conjunto, estos pesan
casi dos mil millones de toneladas.
											Pero resulta que la mayoría
de los microbios terrestres
											no están en la tierra o nuestras entrañas
o plantas de depuración de aguas.
											La mayoría están realmente
dentro de la corteza terrestre.
											Que en conjunto pesan
40 mil millones de toneladas.
											Esto es uno de los biomas
más grandes del planeta,
											y ni siquiera sabíamos que existía
hasta hace unas décadas.
											Así que las posibilidades
de cómo la vida es allá abajo
											o qué puede hacer para los humanos,
											son ilimitadas.
									","
											Mais c'est insignifiant en comparaison
du nombre de microbes
											qui couvrent la surface
entière de la Terre,
											dans le sol, les rivières et les océans.
											Leur poids total s'élève
à environ deux milliards de tonnes.
											Toutefois, il s'avère que la majorité
des microbes sur la Terre
											ne vivent pas dans l'océan,
nos tripes ou des stations d'épuration.
											La plupart vivent
dans la croûte terrestre.
											Collectivement, ils pèsent
40 milliards de tonnes.
											C'est donc un des plus grands
biomes de la planète
											dont nous ignorions jusqu'à l'existence
il y a quelques décennies.
											Le potentiel de ce à quoi
la vie ressemble là-bas
											ou leur impact éventuel sur les humains
											sont infinies.
									",The mysterious microbes living deep inside the earth — and how they could help humanity,Karen Lloyd,13:59,"microbes,microbiology,science,nature,geology,biodiversity"
"
","
","
",The mysterious microbes living deep inside the earth — and how they could help humanity,Karen Lloyd,13:59,"microbes,microbiology,science,nature,geology,biodiversity"
"
											This is a map showing a red dot
											for every place where we've gotten
pretty good deep subsurface samples
											with modern microbiological methods,
											and you may be impressed
											that we're getting a pretty good
global coverage,
											but actually, if you remember
that these are the only places
											that we have samples from,
it looks a little worse.
											If we were all in an alien spaceship,
											trying to reconstruct a map of the globe
from only these samples,
											we'd never be able to do it.
									","
											Este es un mapa que muestra un punto rojo
											por cada lugar donde hemos obtenido
buenas muestras del subsuelo
											con métodos microbiológicos modernos,
											y seguro les impresionaría
											que tenemos una cobertura
global bastante buena,
											pero en realidad, siendo estos
los únicos lugares
											de los que tenemos muestras,
no se ve tan bien.
											Si nos halláramos en
una nave extraterrestre,
											tratando de reconstruir el mapa del mundo
a partir de solo estas muestras,
											nunca lo podríamos hacer.
									","
											Chaque point indique
un lieu où nous avons récolté
											un échantillon significatif
issu des profondeurs souterraines
											avec des outils modernes.
											Vous pourriez être impressionnés
											de constater que nous couvrons
pratiquement la Terre.
											Mais en fait, s'agissant
des seuls endroits échantillonnés,
											ce n'est pas très impressionnant.
											Si nous étions sur un vaisseau spatial
											et tentions de reconstituer une carte
du monde à partir de ces échantillons,
											ce serait impossible.
									",The mysterious microbes living deep inside the earth — and how they could help humanity,Karen Lloyd,13:59,"microbes,microbiology,science,nature,geology,biodiversity"
"
","
","
",The mysterious microbes living deep inside the earth — and how they could help humanity,Karen Lloyd,13:59,"microbes,microbiology,science,nature,geology,biodiversity"
"
											So people sometimes say to me,
											""Yeah, there's a lot of microbes
in the subsurface, but ...
											aren't they just kind of dormant?""
											This is a good point.
											Relative to a ficus plant or the measles
or my kid's guinea pigs,
											these microbes probably
aren't doing much of anything at all.
											We know that they have to be slow,
because there's so many of them.
											If they all started dividing
at the rate of E. coli,
											then they would double the entire
weight of the earth, rocks included,
											over a single night.
											In fact, many of them probably haven't
even undergone a single cell division
											since the time of ancient Egypt.
											Which is just crazy.
											Like, how do you wrap your head
around things that are so long-lived?
									","
											La gente a veces me dice:
											""Sí, hay muchos microbios 
en el subsuelo, pero...
											¿no están solo latentes?"".
											Es un buen punto.
											Comparado con un ficus o el sarampión
o los conejillos de indias de mis hijas,
											estos microbios probablemente
no están haciendo nada de nada.
											Sabemos que tienen que ser lentos,
porque hay muchos de ellos.
											Si empezaran a dividirse
a la velocidad de E. coli,
											entonces duplicarían todo el peso 
de la tierra, incluidas las rocas,
											en una sola noche.
											De hecho, muchos de ellos probablemente
ni siquiera han hecho una división celular
											desde las épocas del antiguo Egipto.
											Es una locura.
											¿Cómo podemos entender
cosas que tienen tan larga vida?
									","
											On me fait parfois la remarque :
											« D'accord, il y a beaucoup
de microbes souterrains, mais...
											ne sont-ils pas inactifs ? »
											C'est une bonne question.
											En comparaison à un ficus,
à la rougeole ou à mes cochons d'Inde,
											ces microbes sont sans doute
d'une grande innocuité.
											Nous savons qu'ils doivent être lents
car ils sont si nombreux.
											Si leur division cellulaire était
aussi rapide que celle de l'E. coli
											ils multiplieraient par deux
le poids de la Terre entière,
											en une seule nuit.
											D'ailleurs, il est probable que la plupart
ne se soient pas divisés une seule fois
											depuis l'époque de l'ancienne Égypte.
											C'est incroyable !
											Comment appréhender
des choses aussi longévives ?
									",The mysterious microbes living deep inside the earth — and how they could help humanity,Karen Lloyd,13:59,"microbes,microbiology,science,nature,geology,biodiversity"
"
","
","
",The mysterious microbes living deep inside the earth — and how they could help humanity,Karen Lloyd,13:59,"microbes,microbiology,science,nature,geology,biodiversity"
"
											But I thought of an analogy
that I really love,
											but it's weird and it's complicated.
											So I hope that you can all
go there with me.
											Alright, let's try it.
											It's like trying to figure out
the life cycle of a tree ...
											if you only lived for a day.
											So like if human life span was only a day,
and we lived in winter,
											then you would go your entire life
											without ever seeing a tree
with a leaf on it.
											And there would be so many
human generations
											that would pass by within a single winter
											that you may not even have access
to a history book
											that says anything other than the fact
that trees are always lifeless sticks
											that don't do anything.
											Of course, this is ridiculous.
											We know that trees
are just waiting for summer
											so they can reactivate.
											But if the human life span
											were significantly shorter
than that of trees,
											we might be completely oblivious
to this totally mundane fact.
									","
											Pensé en una comparación
que realmente me gusta,
											pero es rara y complicada.
											Así que espero que todos
puedan entenderme.
											Bien, intentémoslo.
											Es como intentar entender
el ciclo de vida de un árbol...
											si solo vives un día.
											Si la vida humana durara solo un día 
y viviéramos en el invierno,
											entonces vivirías toda tu vida
											sin ver un árbol con hojas.
											Y habrían muchas generaciones humanas
											que vivirían durante ese invierno
											por lo que solo tendrías acceso
a un libro de historia
											que te dirá que los árboles 
son siempre palos sin vida
											que no hacen nada.
											Por supuesto, esto es ridículo.
											Sabemos que los árboles
esperan el verano
											para poder reactivarse.
											Pero si la vida humana
											fuera considerablemente más corta 
que la de los árboles,
											podríamos estar completamente ajenos 
a este hecho totalmente mundano.
									","
											J'ai trouvé une analogie
que j'affectionne particulièrement
											mais elle est bizarre et compliquée.
											Accrochez-vous et restez avec moi.
											Allons-y.
											C'est comme tenter d'imaginer
le cycle de vie d'un arbre...
											alors que votre vie dure un seul jour.
											Si la vie humaine était d'un jour,
une journée d'hiver,
											nous pourrions vivre toute notre vie
											sans jamais observer
de feuille sur cet arbre.
											Tant de générations
d'humains s'écouleraient
											durant un seul hiver
											que nous n'aurions aucun livre d'histoire
											nous expliquant autre chose que le fait
que les arbres sont des troncs sans vie
											et immuables.
											Ce qui est ridicule, bien entendu.
											Nous savons que les arbres attendent l'été
											pour se réveiller.
											Mais si le cycle de la vie humaine
											était substantiellement plus court
que celui des arbres,
											nous pourrions rester inconscients
de ce fait profondément évident.
									",The mysterious microbes living deep inside the earth — and how they could help humanity,Karen Lloyd,13:59,"microbes,microbiology,science,nature,geology,biodiversity"
"
","
","
",The mysterious microbes living deep inside the earth — and how they could help humanity,Karen Lloyd,13:59,"microbes,microbiology,science,nature,geology,biodiversity"
