en,es,pt,fr,title,speaker,duration,tags
"
","
","
","
",Inside Africa's thriving art scene,Touria El Glaoui,7:57,"painting,art,Africa,photography"
"
											Let's talk about how the narrative
of Africa is being told,
											and who is doing the telling.
											I want to share with you
the selection of work
											by contemporary artists
from Africa and its diaspora.
											I love this art.
											I find it beautiful
and inspiring and thrilling,
											and I really hope I am able
to pique your interest.
									","
											Hablemos de cómo se cuenta
la narrativa de África,
											y quién la está contando.
											Quiero compartir con Uds.
la selección de obras
											de artistas contemporáneos
africanos y de la diáspora.
											Me encanta este arte.
											Lo encuentro hermoso,
inspirador y emocionante,
											y realmente espero poder 
despertar su interés.
									","
											Vamos falar de como a narrativa 
da África está a ser feita,
											e de quem a está a fazer.
											Quero mostrar-vos a seleção de trabalhos
											de artistas contemporâneos
de África e da sua Diáspora.
											Eu adoro esta arte.
											Eu acho-a linda,
inspiradora e eletrizante,
											e espero conseguir captar
realmente o vosso interesse.
									","
											Parlons un peu de la manière dont
l'Afrique nous est racontée.
											Et de qui nous la raconte.
											Je voudrais partager avec vous
une sélection d’œuvres
											produites par des artistes contemporains 
issus d'Afrique et de sa diaspora.
											J'adore ces œuvres.
											Je les trouve magnifiques, inspirantes
et excitantes.
											Et j’espère vraiment réussir à piquer
votre curiosité.
									",Inside Africa's thriving art scene,Touria El Glaoui,7:57,"painting,art,Africa,photography"
"
","
","
","
",Inside Africa's thriving art scene,Touria El Glaoui,7:57,"painting,art,Africa,photography"
"
											I want to share something about myself
and why art matters to me.
											I'm the daughter of an artist,
so that means that growing up,
											I had the chance to see my father
do artwork in his studio.
											My home was surrounded by art,
											and I had an early art education,
											being dragged to museums and exhibitions
over the summer holidays.
											What I did not understand,
really, at the time,
											is that this also gave me
an early understanding
											about why art is important,
											how to look at it,
											how to understand it,
but also how to love it.
											So art matters to me on a personal level,
											and not only because it's beautiful
and inspiring and thrilling,
											but because art tells powerful stories.
											All these artists have stories to tell you
about what it means to be African,
											stories that tell you and touches
about our African identity,
											but also stories that tell us
about who we are as Africans,
											but also stories that tell us
about our complex history.
									","
											Quiero compartir algo sobre mí
y por qué el arte es importante para mí.
											Soy hija de artista,
lo que implica que al crecer,
											tuve la oportunidad de ver a mi padre
hacer obras de arte en su estudio.
											Mi hogar estaba rodeado de arte
											y tuve una educación artística temprana,
											me llevaban a museos y exposiciones
durante las vacaciones de verano.
											Lo que no entendía,
realmente, en ese momento,
											es que esto también me daba
una comprensión temprana
											del porqué de la importancia del arte,
											cómo apreciar el arte,
											cómo comprenderlo,
pero también cómo amarlo.
											El arte me importa a nivel personal,
											y no solo porque sea hermoso
inspirador y emocionante,
											sino porque el arte 
cuenta historias potentes.
											Todos estos artistas tienen historias 
que cuentan qué significa ser africano,
											historias que cuentan e interpelan
sobre la identidad africana,
											pero también historias que nos dicen 
quiénes somos como africanos,
											pero también historias que nos cuentan 
nuestra historia compleja.
									","
											Quero partilhar algo sobre mim
e porque a arte é importante para mim.
											Sou filha de um artista,
e isso significa que, ao crescer,
											eu tive a oportunidade de ver o meu pai
fazer arte no seu estúdio.
											A minha casa estava rodeada de arte,
											e eu tive uma educação artística precoce,
											levada para museus e exposições
durante as férias de verão.
											O que eu não entendia, 
na época, realmente,
											é que isso também me ajudou
a entender cedo
											porque é que a arte é importante,
											como a observar,
											como a entender,
e também como a amar.
											A arte para mim é importante
a nível pessoal,
											e não só porque ela é linda,
inspiradora e eletrizante,
											mas porque a arte 
nos conta histórias poderosas.
											Todos estes artistas têm histórias 
sobre o que significa ser africano,
											histórias que nos contam e nos tocam
sobre a nossa identidade africana,
											mas também histórias que nos dizem
quem somos como africanos,
											e também histórias que nos contam
a nossa complexa História.
									","
											Je voudrais partager quelque chose à
propos de moi : pourquoi l'art m'importe.
											Je suis la fille d'un artiste.
En grandissant,
											j'ai eu la chance de voir mon père 
travailler dans son studio.
											Ma maison était remplie d’œuvres d'art.
											J'ai été sensibilisée à l'art très tôt.
											On m'a emmenée au musée
pendant les vacances d'été.
											Ce que je ne comprenais pas vraiment,
											est aussi ce qui m'a permis
de comprendre tôt
											pourquoi l'art est important.
											Comment le regarder,
											comment le comprendre,
mais aussi comment l'aimer.
											L'art est donc important pour moi
sur le plan personnel.
											Pas uniquement parce qu’il est beau,
inspirant et excitant,
											mais parce qu’il raconte
des histoires saisissantes.
											Ces artistes racontent des histoires
à propos de ce que signifie être africain.
											Des histoires qui touchent
notre identité africaine,
											mais aussi des histoires qui racontent
qui nous sommes en tant qu'Africains.
											Des histoires qui nous racontent
notre Histoire complexe.
									",Inside Africa's thriving art scene,Touria El Glaoui,7:57,"painting,art,Africa,photography"
"
","
","
","
",Inside Africa's thriving art scene,Touria El Glaoui,7:57,"painting,art,Africa,photography"
"
											So how can art tell you powerful stories?
											I want to share with you this series
											by Senegalese artist Omar Victor Diop.
											This is a series of self-portraits,
											and the artist in this particular series
											is focusing on the representation
of Africans in art history
											between the 15th to the 19th century.
											I want to show you how, with one image,
											Diop is able to touch
on our African identity,
											on the politics of representation,
											but also on our social value system.
									","
											Entonces, ¿cómo puede el arte 
contar historias potentes?
											Quiero compartir con Uds. esta serie
											del artista senegalés Omar Victor Diop.
											Es una serie de autorretratos,
											y el artista en esta serie particular
											hace hincapié en la representación
de africanos en la historia del arte
											entre los siglos XV y XIX.
											Quiero mostrarles cómo, 
con una sola imagen,
											Diop puede interpelar
nuestra identidad africana,
											la política de la representación,
											pero también nuestro sistema 
de valores sociales.
									","
											Então como é que a arte nos pode contar
histórias poderosas?
											Eu quero mostrar-vos esta série
											do artista senegalês Omar Victor Diop.
											Esta é uma série de autorretratos,
											e o artista nesta série, em particular,
											centra-se na representação de africanos 
na História da Arte
											entre os séculos XV e XIX.
											Eu quero mostrar-vos como, 
com uma imagem,
											Diop é capaz de tocar 
na nossa identidade africana,
											na política da representação,
											mas também no nosso 
sistema de valores sociais.
									","
											Comment l'art peut-il
raconter des histoires saisissantes ?
											Je voudrais partager avec vous 
ces œuvres
											d'un artiste sénégalais :
Omar Victor Diop.
											Il s'agit d'auto-portraits.
											L'artiste, dans ces œuvres,
											se concentre sur la représentation
des Africains dans l'Histoire de l'art
											entre le XVème et le XIXème siècle.
											Je voudrais vous montrer comment,
avec une image,
											Diop réussit à évoquer
notre identité africaine ;
											sa représentation politique,
											mais aussi notre système
de valeurs sociales.
									",Inside Africa's thriving art scene,Touria El Glaoui,7:57,"painting,art,Africa,photography"
"
","
","
","
",Inside Africa's thriving art scene,Touria El Glaoui,7:57,"painting,art,Africa,photography"
"
											In this particular self-portrait,
											Diop is actually referencing
another portrait by Anne-Louis Girodet.
											This picture is doing a portrait
of Jean-Baptiste Belley.
											Jean-Baptiste Belley
was a native of Senegal,
											a former slave of Haiti,
											but during his lifetime, he also
was elected to represent the colony
											at the third government
of the French Revolution,
											and he advocated strongly
for the abolition of slavery.
											What is very smart
and clever about Diop here
											is that he's going back to history.
											He's reclaiming this figure
											by restaging this beautiful
royal blue uniform,
											where he is restaging also the pose,
											and he's doing that
to actually underline the issues
											that are still impacting
individuals of color today.
											There was nothing special
											about this very typical
political portrait of the time,
											except that for the first time,
											an individual of color,
in that case, Jean-Baptiste Belley,
											was actually named
and acknowledged in a painting.
											What Diop is adding to this picture
is this crucial element,
											which is the football under his arm,
											and by doing that,
											Diop is actually touching
at our hero worship culture
											of African football stars,
											who unfortunately, despite their fame,
											their immense talent,
and their royalty status,
											they are still invisible.
											Diop is asking us to dig deeper,
											to go beyond history
and what has been written,
											and, basically, see how it still
influences and impacts us in the present.
									","
											En este particular autorretrato,
											Diop hace alusión a otro retrato 
de Anne-Louis Girodet.
											Esta imagen hace un retrato
de Jean-Baptiste Belley.
											Jean-Baptiste Belley,
originario de Senegal,
											antiguo esclavo en Haití,
											pero durante su vida, también fue 
elegido para representar a la colonia
											en el tercer gobierno
de la Revolución Francesa,
											y abogó fuertemente por 
la abolición de la esclavitud.
											Algo muy inteligente y listo 
de Diop en esta obra
											es que se remonta a la historia.
											Él está reclamando esta figura
											reeditando este hermoso
uniforme azul real,
											repitiendo además la pose,
											y lo hace para señalar los problemas
											que hoy siguen afectando 
a las personas negras.
											No hubo nada de especial
											en este muy típico
retrato político de la época,
											salvo que por primera vez,
											una persona negra, en ese caso,
Jean-Baptiste Belley,
											fue nombrada y reconocida 
en una pintura.
											Pero Diop añade a esta pintura 
este elemento crucial,
											la pelota de fútbol debajo del brazo
											y, al hacerlo,
											Diop interpela nuestra 
cultura del culto al héroe
											de las estrellas del fútbol africano,
											que desafortunadamente, 
a pesar de su fama,
											de su inmenso talento,
y de su estatus real,
											siguen siendo invisibles.
											Diop nos pide que profundicemos,
											que nos adentremos en la la historia
y en lo que se ha escrito,
											y, en esencia, que veamos cómo nos sigue 
influyendo e impactando en el presente.
									","
											Neste autorretrato, em particular,
											Diop faz alusão a outro retrato,
o de Anne-Louis Girodet.
											Este quadro está a fazer um retrato
de Jean-Baptiste Belley.
											Jean-Baptiste Belley 
era nativo de Senegal,
											um ex-escravo do Haiti,
											mas durante a sua vida,
também foi eleito
											para representar a colónia
											no terceiro governo
da Revolução Francesa,
											e lutou fortemente
pelo fim da escravatura.
											Uma coisa muito inteligente
e astuciosa em Diop
											é que ele volta atrás na História.
											Ele está a reivindicar esta figura
											ao vestir este lindo uniforme azul real,
											onde ele está também a retomar a pose,
											e ele está a fazer isto
para realçar os problemas
											que ainda hoje
têm impacto nas pessoas de cor.
											Não havia nada especial
											nesse retrato
tipicamente político da época,
											exceto que, pela primeira vez,
											uma pessoa de cor, neste caso,
Jean-Baptiste Belley,
											foi de facto nomeado 
e reconhecido num quadro.
											O que Diop acrescenta ao quadro
é este elemento crucial
											— a bola de futebol debaixo do braço —
											e ao fazer isso,
											Diop está a tocar na nossa cultura
de adoração de heróis,
											das estrelas do futebol africano,
											que infelizmente, apesar da sua fama,
											do seu imenso talento
e do seu estatuto real,
											ainda são invisíveis.
											Diop pede que cavemos mais fundo,
											para irmos além da história
e do que foi escrito,
											e vermos como ela ainda nos influencia
e tem impacto em nós no presente.
									","
											Dans cet auto-portrait en particulier,
											Diop fait référence à un autre portrait
peint par Anne-Louis Girodet.
											Il s'agit d'un portrait
de Jean-Baptiste Belley.
											Jean-Baptiste Belley est né au Sénégal.
											Il a été esclave à Haïti.
											Mais durant sa vie, il a aussi été élu
pour représenter la colonie
											au sein du troisième gouvernement
de la révolution française.
											Il a fortement milité
pour l'abolition de l'esclavage.
											Ce qui est très intelligent
dans le travail de Diop ici,
											c'est qu'il revient sur l'Histoire.
											Il s'approprie le sujet,
											en mettant en scène
ce magnifique uniforme bleu roi
											mais aussi la pose du personnage.
											En faisant cela, il souligne
les problèmes effectifs
											auxquels sont encore confrontés
les individus de couleur.
											Il n'y a rien de spécial
											à propos de ce portrait
typique de l'époque.
											Rien de spécial
sauf que pour la première fois,
											un individu de couleur, dans ce cas,
Jean-Baptiste Belley,
											est nommé et représenté dans une peinture.
											Ce que Diop ajoute à cette peinture
est un élément crucial,
											il s'agit du ballon de foot sous son bras.
											En faisant cela,
											Diop fait allusion au culte
que nous vouons à nos héros,
											les stars du football africain.
											Stars qui, malgré leur célébrité,
											leur immense talent, et leur statut royal,
											sont toujours invisibles.
											Diop nous incite
à creuser plus profond,
											à aller au-delà de l'Histoire,
et de ce qui a été écrit.
											À regarder comment cela influence
et impacte encore notre quotidien.
									",Inside Africa's thriving art scene,Touria El Glaoui,7:57,"painting,art,Africa,photography"
"
","
","
","
",Inside Africa's thriving art scene,Touria El Glaoui,7:57,"painting,art,Africa,photography"
"
											I want to share
this other beautiful series
											called ""Kesh Angels,""
by artist Hassan Hajjaj.
											So in this particular series,
											the artist is really pushing
on the boundaries
											of stereotype and cliché.
											Hassan Hajjaj is a friend,
											and honestly, I admire him dearly,
											but this particular series is talking
to me directly as a Muslim woman.
											I experience this all the time,
											where, you know, people
have a lot of expectations,
											religious ones and cultural ones,
											but what I love about this artist
is that he's putting all this on its head.
											He's actually challenging
every representation
											of Muslim, Arabic women that there is.
											Hassan Hajjaj is a child of the diaspora.
											He grew up in Morocco
amongst bright logo goods,
											you know, counterfeit originals
being sold at the souks.
											So to see those symbols
representing in his work
											a celebration of the global culture,
a critic of the global urban culture,
											is no surprise,
											but really at the heart of his work
is his desire of a nuanced representation.
											He wants us to interrupt ourselves
											and all the perception that we might have
											on people, on a culture,
and on environment.
									","
											Quiero compartir esta 
otra hermosa serie titulada
											""Los ángeles de Kesh""
del artista Hassan Hajjaj.
											En esta serie particular,
											el artista fuerza los límites
											de los estereotipos y clichés.
											Hassan Hajjaj es un amigo,
											y honestamente, lo admiro profundamente,
											pero esta serie en particular me interpela
directamente como mujer musulmana.
											Me pasa esto todo el tiempo,
											ya saben, las personas 
tienen muchas expectativas,
											religiosas y culturales,
											pero lo que me encanta de este artista
es que pone todo esto en su cabeza.
											Realmente, desafía toda representación
											de mujer árabe musulmana existente.
											Hassan Hajjaj es hijo de la diáspora.
											Creció en Marruecos entre 
grandes mercancías de marca,
											ya saben, falsificación de originales
que se venden en los zocos.
											Ver esos símbolos 
que representan en su obra
											una celebración de la cultura global, 
una crítica de la cultura urbana global,
											no sorprende,
											pero en el núcleo de su obra yace 
el deseo de una representación matizada.
											Quiere que hagamos una interrupción
											en la percepción que podamos tener
											sobre las personas, sobre la cultura, 
y sobre el entorno.
									","
											Quero mostrar esta outra linda série
											chamada ""Kesh Angels""
do artista Hassan Hajjaj.
											Nesta série em particular,
											o artista está a desafiar os limites
											de estereótipo e cliché.
											Hassan Hajjaj é meu amigo,
											e honestamente, eu admiro-o muito,
											mas esta série está a falar diretamente
para mim como mulher muçulmana.
											Eu tenho essa experiência constantemente,
											quando as pessoas
têm muitas expetativas,
											religiosas e culturais,
											mas o que adoro neste artista é que
ele vira tudo isso de cabeça para baixo.
											Ele está a desafiar
todas as representações
											de mulheres muçulmanas 
e árabes que existem.
											Hassan Hajjaj é filho da Diáspora.
											Ele cresceu em Marrocos
entre produtos com logótipos brilhantes
											— cópias falsificadas 
vendidas nos ""souks"".
											Então, ver esses símbolos
representados no trabalho dele
											como uma celebração da cultura global,
uma crítica da cultura urbana global,
											não surpreende.
											Porém, no centro da sua obra há o desejo
de uma representação com ""nuances"".
											Ele quer que façamos uma interrupção
											de qualquer perceção que possamos ter
											sobre as pessoas, as culturas
e os ambientes.
									","
											Cette autre magnifique série
											intitulée « Les anges de Kesh »,
a été réalisée par Hassan Hajjaj.
											L'artiste, ici,
											pousse vraiment les frontières
											du cliché et du stéréotype.
											Hassan Hajjaj est un ami,
											et honnêtement, je l'admire.
											Mais cette série d’œuvres s’adresse à moi 
directement en tant que femme musulmane.
											Je vis cela tout le temps,
											vous savez... les gens
ont beaucoup d'attentes.
											Des attentes religieuses ou culturelles,
											mais ce que j'aime chez cet artiste, 
c'est qu'il affronte cela.
											Il remet en question chaque représentation
											imaginable de femmes arabes et musulmanes.
											Hassan Hajjaj est
un enfant de la diaspora.
											Il a grandi au Maroc, parmi les logos 
de marques branchées.
											Vous savez, des copies
vendues dans les souks.
											Voir ces symboles dans son travail,
											y voir une célébration et une critique 
de la mondialisation,
											n'est pas surprenant.
											Mais le cœur de son travail est vraiment
son désir de représentation nuancée.
											Il veut nous faire changer,
											nous et nos possibles préjugés
											sur les gens, les cultures
et l'environnement.
									",Inside Africa's thriving art scene,Touria El Glaoui,7:57,"painting,art,Africa,photography"
