en,tr,de,title,speaker,duration,tags
"
","
","
",Everything you think you know about addiction is wrong,Johann Hari,14:42,"culture,policy,society,addiction,narcotics"
"
											One of my earliest memories
											is of trying to wake up
one of my relatives and not being able to.
											And I was just a little kid,
so I didn't really understand why,
											but as I got older,
											I realized we had
drug addiction in my family,
											including later cocaine addiction.
									","
											En eski anılarımdan biri
											akrabalarımdan birini uyandırmaya çalışmak
ve bunu başaramamaktı.
											Ve ben sadece küçük bir çocuktum,
nedenini pek anlayamamıştım,
											ama büyüdükçe, ailemde
											uyuşturucu bağımlılığı
olduğunu anladım,
											daha sonraki kokain bağımlılığı dahil.
									","
											In einer meiner ersten Erinnerungen
											will ich einen Verwandten aufwecken, 
schaffe es aber nicht.
											Als kleines Kind verstand ich
den Grund nicht,
											doch später wurde mir klar,
											dass es Drogensucht in meiner Familie gab
											und später auch Kokainabhängigkeit.
									",Everything you think you know about addiction is wrong,Johann Hari,14:42,"culture,policy,society,addiction,narcotics"
"
","
","
",Everything you think you know about addiction is wrong,Johann Hari,14:42,"culture,policy,society,addiction,narcotics"
"
											I'd been thinking about it a lot lately,
partly because it's now exactly 100 years
											since drugs were first banned
in the United States and Britain,
											and we then imposed that
on the rest of the world.
											It's a century since we made
this really fateful decision
											to take addicts and punish them
and make them suffer,
											because we believed that would deter them;
it would give them an incentive to stop.
									","
											Son zamanlarda bunun hakkında düşünüyordum. 
Çünkü Amerika ve Ingiltere'de
											uyuşturucunun yasaklanması 
üzerinden tam 100 yıl geçti.
											Sonra da bunu dünyanın geri kalanı
üzerinde uyguladık.
											Bizler vahim bir kararla bir asırdan beri
bağımlıları alıp cezalandırdık

											ve onlara acı çektirdik,
çünkü bunun onları caydıracağına,
											uyuşturucuyu bırakmak için teşvik
edeceğine inandık.
									","
											Das beschäftigt mich in letzter Zeit sehr,
teils weil vor genau 100 Jahren
											in den USA und Großbritannien
zum ersten Mal Drogen verboten wurden
											und wir dieses Verbot 
anschließend exportiert haben.
											Vor einem Jahrhundert trafen wir
die verhängnisvolle Entscheidung,
											Abhängige zu bestrafen 
und leiden zu lassen,
											weil wir meinten, das würde sie 
abschrecken und ermuntern aufzuhören.
									",Everything you think you know about addiction is wrong,Johann Hari,14:42,"culture,policy,society,addiction,narcotics"
"
","
","
",Everything you think you know about addiction is wrong,Johann Hari,14:42,"culture,policy,society,addiction,narcotics"
"
											And a few years ago, I was looking at
some of the addicts in my life who I love,
											and trying to figure out
if there was some way to help them.
											And I realized there were loads
of incredibly basic questions
											I just didn't know the answer to,
											like, what really causes addiction?
											Why do we carry on with this approach
that doesn't seem to be working,
											and is there a better way out there
that we could try instead?
									","
											Birkaç yıl önce, hayatımdaki sevdiğim
bağımlılardan bazılarına bakıyor ve
											onlara yardım etmenin bir yolu olup
olmadığını bulmaya çalışıyordum.
											Nasıl cevaplayacağımı bilemediğim
inanılmaz derecede basit birçok
											sorum olduğunu fark ettim.
											Mesela, 'Bağımlılığa gerçekten ne
sebep olur?'
											Çalışıyor gibi gözükmeyen bu yaklaşımla
neden devam ediyoruz?
											Bunun yerine 
deneyebileceğimiz daha iyi bir yol var mı?
									","
											Vor einigen Jahren dachte ich über 
die Süchtigen nach, die mir nahestehen,
											und zerbrach mir den Kopf darüber,
wie man ihnen helfen kann.
											Da fiel mir auf, dass es sehr viele
ganz grundlegende Fragen gab,
											die ich nicht beantworten konnte.
											Beispielsweise: Was genau löst Sucht aus?
											Warum beharren wir auf einem Ansatz,
der anscheinend nicht funktioniert?
											Kennt irgendwer bessere Ansätze,
die man ausprobieren könnte?
									",Everything you think you know about addiction is wrong,Johann Hari,14:42,"culture,policy,society,addiction,narcotics"
"
","
","
",Everything you think you know about addiction is wrong,Johann Hari,14:42,"culture,policy,society,addiction,narcotics"
"
											So I read loads of stuff about it,
											and I couldn't really find
the answers I was looking for,
											so I thought, okay, I'll go and sit
with different people around the world
											who lived this and studied this
											and talk to them and see
if I could learn from them.
											And I didn't realize I would end up
going over 30,000 miles at the start,
											but I ended up going and meeting
loads of different people,
											from a transgender crack dealer
in Brownsville, Brooklyn,
											to a scientist who spends a lot of time
feeding hallucinogens to mongooses
											to see if they like them —
											it turns out they do, but only
in very specific circumstances —
											to the only country that's ever
decriminalized all drugs,
											from cannabis to crack, Portugal.
											And the thing I realized
that really blew my mind is,
											almost everything we think
we know about addiction is wrong,
											and if we start to absorb
the new evidence about addiction,
											I think we're going to have to change
a lot more than our drug policies.
									","
											Bu yüzden birçok şey okudum,
											ama aradığım cevapları gerçekten bulamadım.
											Düşünüp dedim ki ""Peki, gideceğim ve 
dünyada bu durumu yaşayan ve
											uğraşan farklı insanlarla oturup
											konuşacağım ve onlardan
öğrenebilir miyim bakacağım.""
											Başlangıçta bu iş için 50 bin km yol
kat edeceğimin farkına varmadım.
											Sonuçta Brooklyn,Bronsville'de
transseksüel bir kokain satıcısından,
											acaba beğenecek mi diye Firavun Farelerini
halusinojenle
											beslemekle zaman harcayan
bilim adamına kadar
											birçok kişiyle görüştüm.
											— Görünen o ki hoşlarına gitmiş ancak
çok belirli koşullar altında —
											Esrardan kokaine kadar tüm
uyuşturucuları yasallaştıran
											tek ülke olan Portekiz'de bulundum.
											Fark ettiğim ve beni deli eden gerçek ise,
											bağımlılıkla ilgili bildiğimizi sandığımız
hemen her şeyin yanlış olduğuydu.
											Eğer bağımlılıkla ilgili yeni kanıtları
kavramaya başlarsak,
											bence uyuşturucu politikalarımızdan çok
daha fazlasını değiştirmek gerek.
									","
											Also las ich eine Menge darüber,
											fand aber nicht das,
wonach ich eigentlich suchte.
											Daher beschloss ich, unterschiedliche 
Leute in aller Welt aufzusuchen,
											die sich damit beschäftigen,
											um von ihnen vielleicht
Anregungen zu bekommen,
											ohne zu ahnen, dass ich mich auf 
eine fast 50 000 km lange Suche einließ.
											Doch ich traf dabei 
viele unterschiedliche Leute,
											von einem Transgender-
Crack-Dealer aus Brooklyn
											über einen Forscher, der Mangusten
mit Halluzinogenen füttert, um zu sehen,
											ob sie sie mögen —
											das tun sie auch, aber nur unter
sehr speziellen Umständen —
											bis zum einzigen Land,
											das je alle Drogen von Cannabis
bis Crack freigegeben hat: Portugal.
											Ich war völlig verblüfft 
von der Erkenntnis,
											dass nahezu alles, was wir meinen, 
über Sucht zu wissen, falsch ist.
											Wenn wir die neuen Erkenntnisse 
über Sucht verinnerlichen,
											müssen wir wohl sehr viel mehr ändern 
als nur unsere Drogenpolitik.
									",Everything you think you know about addiction is wrong,Johann Hari,14:42,"culture,policy,society,addiction,narcotics"
"
","
","
",Everything you think you know about addiction is wrong,Johann Hari,14:42,"culture,policy,society,addiction,narcotics"
"
											But let's start with what we think
we know, what I thought I knew.
											Let's think about this middle row here.
											Imagine all of you, for 20 days now, went
off and used heroin three times a day.
											Some of you look a little more
enthusiastic than others at this prospect.
											(Laughter)
											Don't worry,
it's just a thought experiment.
											Imagine you did that, right?
											What would happen?
											Now, we have a story about what would
happen that we've been told for a century.
											We think, because there are
chemical hooks in heroin,
											as you took it for a while,
											your body would become
dependent on those hooks,
											you'd start to physically need them,
											and at the end of those 20 days,
you'd all be heroin addicts. Right?
											That's what I thought.
									","
											Önce bildiğimizi sandığımız şeyle
başlayalım, bildiğimi sandığımdan.
											Şimdi şu ortadaki sıra hakkında düşünelim.
											Varsayalım hepiniz gidip 20 gün
boyunca günde üç kez eroin kullandınız.
											Bazılarınız bu görüşe diğerlerinden
biraz daha hevesli görünüyor.
											(Kahkahalar)
											Merak etmeyin, 
sadece düşünce deneyi.
											Bunu yaptığınızı
hayal edin, oldu mu?
											O zaman ne olurdu?
											Şimdi, ne olacağına dair yüzyıllardir 
söylenen bir hikayemiz var.
											Eroinde kimyasal kancalar olduğu için,
bir süreliğine
											onu aldığımızda bedenimizin kancalara
											bağımlı olduğunu düşünüyoruz.
											Sonrasında fiziksel olarak ihtiyaç duymaya

											başlıyorsunuz ve 20 gün sonunda eroin 
bağımlısısınız, tamam?
											Benim düşündüğüm işte bu.
									","
											Doch fangen wir damit an, 
was Sie und ich zu wissen glaubten:
											Nehmen wir diese Reihe in der Mitte.
											Angenommen, Sie spritzen sich über 
20 Tage hinweg dreimal täglich Heroin.
											Einige von Ihnen scheinen davon
begeisterter als andere.
											(Lachen)
											Keine Sorge! Es ist nur ein Gedankenspiel.
											Stellen Sie sich vor, Sie würden das tun.
											Was würde geschehen?
											Seit einem Jahrhundert wird uns 
dieselbe Geschichte dazu erzählt:
											Wir glauben, dass das Heroin 
sich chemisch verankert,
											wenn Sie es eine Weile einnehmen,
											und Ihr Körper davon abhängig wird.
											Ihr Körper fängt an, es zu brauchen,
											und nach 20 Tagen wären Sie alle
heroinsüchtig, nicht wahr?
											Dachte ich jedenfalls.
									",Everything you think you know about addiction is wrong,Johann Hari,14:42,"culture,policy,society,addiction,narcotics"
"
","
","
",Everything you think you know about addiction is wrong,Johann Hari,14:42,"culture,policy,society,addiction,narcotics"
