en,es,tr,title,speaker,duration,tags
"
","
","
",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
"
											Good morning, everyone.
											When I was first asked to do a TED Talk,
											I Googled to try and find out
a little bit more about,
											you know, how it felt to be giving one.
											And one of the first things I read
was a speaker in the States
											saying that she felt fine
until she came onstage,
											and then she saw the timer ticking down.
									","
											Buenos días a todos.
											Cuando me pidieron por primera vez 
hacer una charla TED,
											busqué en Google 
para saber un poco más,
											ya saben, para saber 
cómo se sentía uno dando una de estas.
											Y una de las primeras cosas 
que leí fue de un orador en EE.UU.
											que decía sentirse bien 
hasta que subió al escenario,
											y ver la marca del cronómetro,
									","
											Herkese günaydın.
											İlk TED konuşmamı yapmadan önce
											Google'da, TED konuşması yapmanın
											nasıl bir his olduğunu araştırdım.
											İlk okuduğum şeylerden biri,
									",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
"
","
","
",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
"
											(Laughter)
									","
											(Risas)
									","
											Amerikalı bir konuşmacıdandı
											sahneye ilk çıktığında her şey 
yolunda gidiyormuş,
											süresinin akmaya başladığını görene dek.
									",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
"
","
","
",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
"
											And it reminded her of a bomb.
											I was thinking,
""That's the last thing I need.""
									","
											le parecía una bomba.
											Yo pensé: 
""Eso es lo último que necesito"".
									","
											(Gülüşme)
									",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
"
","
","
",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
"
											(Laughter)
									","
											(Risas)
									","
											Ona bir bombayı anımsatmış
											""Bu ihtiyacım olacak son şey"" 
diye düşündüm.
									",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
"
","
","
",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
"
											(Applause)
									","
											(Aplausos)
									","
											(Gülüşme)
									",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
"
","
","
",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
"
											Anyway, it's a great privilege to be here.
											I think it's a bit of a joke
											for an editor of a paper to choose
a photographer to open a speaking event.
									","
											De todos modos, estar aquí
es un gran privilegio.
											Creo que es una broma 
que un editor de un periódico
											elija a un fotógrafo para abrir 
un evento de conversación.
									","
											(Alkışlama)
									",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
"
","
","
",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
"
											(Laughter)
									","
											(Risas)
									","
											Burada olmak benim için bir ayrıcalık.
											Bana bir yazı editörünün,
											bir konuşma etkinliğinin
											açılışı için bir fotoğrafçıyı seçmesi
											şaka gibi geliyor.
									",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
"
","
","
",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
"
											We're not renowned for our words,
											and I spent the last 40 years
hiding behind a camera
											so I didn't have to speak.
											But I'm here today, and what I want
to talk about are stories
											and the importance of stories to me
											and, I think, the importance
of stories to everybody.
											I'm sure today you'll hear
a lot of stories
											and, by listening to other
people's stories,
											I think we can learn
about the world, about other people
											and get a better understanding.
											So I want to talk about three stories
that I've done as a photographer,
											and how they've inspired me,
											and how, in my life, I've become
a part of the stories
											that I document myself.
									","
											No se nos reconoce por nuestras palabras,
											y pasé los últimos 40 años 
escondiéndome detrás de una cámara
											donde no tenía que hablar
											Pero hoy estoy aquí, 
y quiero hablar de historias
											y de la importancia 
de las historias para mí
											y, creo, de la importancia 
de las historias para todos.
											Estoy seguro de que hoy 
escucharán muchas historias
											y, al escuchar las historias 
de otras personas,
											creo que podemos aprender 
sobre el mundo, sobre otras personas
											y comprender mejor.
											Y quiero hablar sobre tres historias 
que recogí como fotógrafo,
											y cómo me han inspirado,
											y cómo, en mi vida, me he convertido 
en parte de las historias
											que documenté.
									","
											(Gülüşme)
									",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
"
","
","
",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
"
											As John said, I was a fashion photographer
											and music photographer for 10 years.
											I enjoyed it, I had a lot of fun,
											but always wanted to do
something more with my work.
											And storytelling was always
something I wanted to do.
											So 10 years ago, I set out
to travel the world,
											to go and photograph
other people in their situations
											and to record their stories,
to bring them back,
											so that other people might understand.
											But this didn't happen overnight.
											When I worked as a music photographer
and a fashion photographer,
											I always had this nagging feeling
that there was something missing,
											that I wasn't quite
using my skills productively.
											And it may seem
very obvious, the link, now,
											but at the time,
I couldn't really work out
											how could I use my photography
to do something useful.
											So I gave up photography.
											I walked away from it completely
and decided to do care work.
									","
											Como dijo John, 
yo fui fotógrafo de moda
											y fotógrafo de música durante 10 años.
											Lo disfruté, me divertí mucho,
											pero siempre quise hacer 
algo más con mi trabajo.
											Y contar historias fue algo 
que siempre quise hacer.
											Y hace 10 años, me propuse 
viajar por el mundo,
											fotografiar a otras personas 
en sus situaciones
											y registrar sus historias, 
traerlas conmigo
											para que otras personas 
pudieran entenderlas.
											Pero esto no sucedió 
de la noche a la mañana.
											Cuando trabajaba como fotógrafo 
de música y de moda,
											siempre tuve la sensación 
de que faltaba algo,
											de que no estaba usando 
mis habilidades productivamente.
											Y ahora puede parecer 
muy obvia esa relación
											pero en ese momento no podía concretar
											cómo podría usar mi fotografía 
para hacer algo útil.
											Así que abandoné la fotografía.
											Me alejé por completo y decidí hacer 
un trabajo de cuidador.
									","
											Biz kelimelerimizle bilinmeyiz
											ve ben son 40 yılımı bir kameranın
											arkasına saklanarak geçirdim.
											O nedenle konuşmama gerek yoktu.
											Ama bugün buradayım ve hikâyeler hakkında
											konuşmak istiyorum
											ve benim için hikâyelerin önemi hakkında.
											Hatta bence herkes için
											hikâyelerin önemi hakkında.
											Eminim bugün birçok
											hikâye dinleyeceksiniz
											Bence başkalarının hikâyelerini dinleyerek
											dünyayı ve diğer insanları anlayıp
											daha iyi bir anlayış kazanırız.
											Bu yüzden, bir fotoğrafçı olarak
											hazırladığım üç hikâyeden
											bahsetmek istiyorum
											ve bana nasıl ilham verdiklerinden
											ve yaptığım hikâyelerin nasıl bir parçası
											hâline geldiğimden.
									",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
"
","
","
",When a reporter becomes the story,Giles Duley,11:51,"TEDx,culture,disability,photography,storytelling,violence,war,journalism,personal growth"
