en,fr,title,speaker,duration,tags
"
","
",What a planet needs to sustain life,Dave Brain,13:42,"cosmos,discovery,extraterrestrial life,data,future,Mars,microbes,exploration,science,TEDx,water,universe,Planets,astrobiology"
"
											I'm really glad to be here.
											I'm glad you're here,
											because that would be a little weird.
											I'm glad we're all here.
											And by ""here,"" I don't mean here.
											Or here.
											But here.
											I mean Earth.
											And by ""we,"" I don't mean
those of us in this auditorium,
											but life,
											all life on Earth —
									","
											Je suis heureux d'être ici,
											je suis heureux que vous soyez ici,
											sinon ce serait un peu bizarre.
											Je suis heureux que nous 
soyons tous là
											Et par « là », je n'entends pas là.
											Ou là.
											Mais là.
											Je veux dire la Terre.
											Et par « nous », je ne veux pas dire 
nous qui sommes dans l'auditorium,
											mais la vie,
											toute la vie sur Terre,
									",What a planet needs to sustain life,Dave Brain,13:42,"cosmos,discovery,extraterrestrial life,data,future,Mars,microbes,exploration,science,TEDx,water,universe,Planets,astrobiology"
"
","
",What a planet needs to sustain life,Dave Brain,13:42,"cosmos,discovery,extraterrestrial life,data,future,Mars,microbes,exploration,science,TEDx,water,universe,Planets,astrobiology"
"
											(Laughter)
									","
											(Rires)
									",What a planet needs to sustain life,Dave Brain,13:42,"cosmos,discovery,extraterrestrial life,data,future,Mars,microbes,exploration,science,TEDx,water,universe,Planets,astrobiology"
"
","
",What a planet needs to sustain life,Dave Brain,13:42,"cosmos,discovery,extraterrestrial life,data,future,Mars,microbes,exploration,science,TEDx,water,universe,Planets,astrobiology"
"
											from complex to single-celled,
											from mold to mushrooms
											to flying bears.
									","
											Du complexe au monocellulaire,
											de la moisissure aux champignons
											aux ours volants.
									",What a planet needs to sustain life,Dave Brain,13:42,"cosmos,discovery,extraterrestrial life,data,future,Mars,microbes,exploration,science,TEDx,water,universe,Planets,astrobiology"
"
","
",What a planet needs to sustain life,Dave Brain,13:42,"cosmos,discovery,extraterrestrial life,data,future,Mars,microbes,exploration,science,TEDx,water,universe,Planets,astrobiology"
"
											(Laughter)
									","
											(Rires)
									",What a planet needs to sustain life,Dave Brain,13:42,"cosmos,discovery,extraterrestrial life,data,future,Mars,microbes,exploration,science,TEDx,water,universe,Planets,astrobiology"
"
","
",What a planet needs to sustain life,Dave Brain,13:42,"cosmos,discovery,extraterrestrial life,data,future,Mars,microbes,exploration,science,TEDx,water,universe,Planets,astrobiology"
"
											The interesting thing is,
											Earth is the only place
we know of that has life —
											8.7 million species.
											We've looked other places,
											maybe not as hard
as we should or we could,
											but we've looked and haven't found any;
											Earth is the only place
we know of with life.
											Is Earth special?
											This is a question I've wanted
to know the answer to
											since I was a small child,
											and I suspect 80 percent
of this auditorium
											has thought the same thing
and also wanted to know the answer.
											To understand whether
there are any planets —
											out there in our solar system or beyond —
											that can support life,
											the first step is to understand
what life here requires.
									","
											Ce qui est intéressant,
											c'est que la Terre est le seul lieu
connu capable d'accueillir la vie.
											8,7 millions d'espèces.
											On a regardé ailleurs,
											peut-être pas autant que 
l'on aurait pu
											mais on a regardé
et on a rien trouvé ;
											Nous ne connaissons que
la vie terrestre.
											La Terre est-elle spéciale ?
											Je voulais connaître la
réponse à cette question
											depuis très jeune
											et je soupçonne 80%
											de cet auditoire
de vouloir la même chose.
											Afin de comprendre si certaines planètes
											du système solaire
ou situées plus loin
											peuvent supporter la vie,
											la première étape est de comprendre
ce que la vie demande ici-bas.
									",What a planet needs to sustain life,Dave Brain,13:42,"cosmos,discovery,extraterrestrial life,data,future,Mars,microbes,exploration,science,TEDx,water,universe,Planets,astrobiology"
"
","
",What a planet needs to sustain life,Dave Brain,13:42,"cosmos,discovery,extraterrestrial life,data,future,Mars,microbes,exploration,science,TEDx,water,universe,Planets,astrobiology"
