en,es,tr,de,title,speaker,duration,tags
"
","
","
","
",How social media can make history,Clay Shirky,15:48,"communication,culture,global issues,politics,social change,social media,technology"
"
											I want to talk about the transformed media landscape,
											and what it means for anybody who has a message that they want to get out
											to anywhere in the world.
											And I want to illustrate that by telling a couple of stories
											about that transformation.
									","
											Quiero hablar acerca del transformado panorama de los medios
											y lo que esto significa para cualquiera que tenga un mensaje que quiera enviar
											a cualquier parte del mundo.
											Y quiero ilustrar esto contando un par de historias
											acerca de esta transformación.
									","
											Medyanın tabiatındaki değişimden ve bu değişimin,
											dünyanın dört bir yanında, duyurmak istediği bir mesajı olan herkes için
											ne anlama geldiğinden bahsetmek istiyorum.
											Ve bunu, bu değişimle ilgili bir kaç öykü anlatarak
											örneklendirmek istiyorum.
									","
											Ich will über die veränderte Medienlandschaft reden,
											und was es für jeden bedeutet, der eine Nachricht verbreiten will,
											irgendwohin in die Welt.
											Und ich will das mit ein paar Geschichten Illustrieren,
											Geschichten über diese Veränderung.
									",How social media can make history,Clay Shirky,15:48,"communication,culture,global issues,politics,social change,social media,technology"
"
","
","
","
",How social media can make history,Clay Shirky,15:48,"communication,culture,global issues,politics,social change,social media,technology"
"
											I'll start here. Last November there was a presidential election.
											You probably read something about it in the papers.
											And there was some concern that in some parts of the country
											there might be voter suppression.
											And so a plan came up to video the vote.
											And the idea was that individual citizens
											with phones capable of taking photos or making video
											would document their polling places,
											on the lookout for any kind of voter suppression techniques,
											and would upload this to a central place.
											And that this would operate as a kind of citizen observation —
											that citizens would not be there just to cast individual votes,
											but also to help ensure the sanctity of the vote overall.
									","
											Comenzaré aquí. El pasado mes de noviembre hubo una elección presidencial.
											Probablemente ustedes hayan leído algo al respecto en los diarios.
											Y había cierta preocupación de que en algunas partes del país
											podría haber supresión del voto.
											Y entonces surgió un plan para filmar la votación.
											Y la idea era que los ciudadanos particulares
											con teléfonos capaces de tomar fotografías o grabar videos
											documentaran sus lugares de votación
											estando atentos ante cualquier uso de técnicas de supresión del voto.
											Y subieran esto a un lugar central.
											Y que esto sirviera como un medio de vigilancia ciudadana.
											Los ciudadanos no solo estarían allí para emitir sus votos.
											Sino también para ayudar a asegurar la inviolabilidad de todos los votos.
									","
											İşte buradan başlayacağım. Geçen Kasım'da başkanlık seçimi yapıldı.
											Gazetelerde haberlerini büyük ihtimalle okumuşsunuzdur.
											Ülkenin bazı bölgelerinde, oy kullanımının engellenebileceğine
											dair endişeler vardı.
											Bu yüzden, oylamaların filme alınması planlandı.
											Cep telefonunda fotoğraf veya video kaydetme imkanı olan vatandaşların
											sandıklarda, oy kullanımının engellendiği
											veya kasten zorlaştırıldığı durumları, gözlemlemeye ve
											bu şekilde belgelemeye çalışmalarına karar verildi.
											Sonra da bunları ortak bir alana yükleyerek
											bu sayede bir tür sandık gözlemciliği yapmış olacaklardı.
											Vatandaşlar, oylamaya sadece oy vermek için değil,
											aynı zamanda oylamanın güvenliğini sağlamak için gideceklerdi.
									","
											Fangen wir hier an. Letzten November war eine Präsidentschaftswahl.
											Darüber haben sie wahrscheinlich in den Zeitungen gelesen.
											Und es gab Sorge in einigen Teilen des Landes
											dass Wähler beeinflusst würden.
											Also wurde ein Plan entwickelt, die Wahl auf Video aufzuzeichnen.
											Die Idee war, dass einzelne Bürger
											mit Telefonen welche Fotos oder Video aufzeichnen können,
											die Wahlen dokumentieren würden
											auf der Suche nach allen Arten von Wählerbeeinflussung.
											Und dies dann auf einen Zentralen Ort hochladen würden.
											Und das würde dann als eine Art von Bürgerüberwachung dienen.
											Dass Bürger nicht einfach nur ihre Stimmen abgeben,
											sondern auch den ordnungsgemäßen Ablauf der Wahl sicherstellen helfen.
									",How social media can make history,Clay Shirky,15:48,"communication,culture,global issues,politics,social change,social media,technology"
"
","
","
","
",How social media can make history,Clay Shirky,15:48,"communication,culture,global issues,politics,social change,social media,technology"
"
											So this is a pattern that assumes we're all in this together.
											What matters here
											isn't technical capital,
											it's social capital.
											These tools don't get socially interesting
											until they get technologically boring.
											It isn't when the shiny new tools show up
											that their uses start permeating society.
											It's when everybody is able to take them for granted.
											Because now that media is increasingly social,
											innovation can happen anywhere
											that people can take for granted the idea that we're all in this together.
									","
											Así, este es un patrón que asume que estamos todos juntos en esto.
											Lo que importa aquí
											no es el capital tecnológico.
											Es el capital social.
											Estas herramientas tecnológicas no llegan a ser interesantes socialmente
											hasta que se vuelven aburridas tecnológicamente.
											No es cuando las nuevas y brillantes herramientas aparecen
											que sus usos comienzan a permear a la sociedad.
											Sino que es cuando todo el mundo lo asume.
											Porque ahora que los medios son cada vez más sociales,
											la innovación puede ocurrir en cualquier lugar
											la gente puede hacerse a la idea de que todos estamos juntos en esto.
									","
											Dolayısıyla bu, birlik ve bütünlüğü esas alan bir yöntem.
											Burada önemli olan
											teknolojik sermaye değil,
											sosyal sermaye.
											Bu araçlar, ancak teknolojik açıdan sıkıcı hale geldikleri zaman
											sosyal açıdan ilginç hale geliyorlar.
											Gıcır gıcır yeni araçlar ortaya ilk çıktıklarında
											toplumsal kullanım alanları hemen ortaya çıkmıyor.
											Bu dönüşüm ancak herkes varlıklarına alıştığı zaman başlıyor.
											Günümüzde medya giderek sosyalleştiği için
											yeni kullanım alanları, insanların beraberlik duygusunu benimsedikleri
											her yerde ortaya çıkabiliyor.
									","
											Also ist das ein Muster, das annimmt dass wir alle dafür verantwortlich sind.
											Was hier wichtig ist,
											ist nicht technisches Wissen
											sondern soziales Wissen.
											Diese Hilfsmittel werden erst sozial interessant
											wenn sie technisch langweilig werden.
											Es ist nicht dann, wenn tolle neue Hilfsmittel auftauchen,
											dass ihr Nutzen die Gesellschaft durchdringt.
											Es ist dann, wenn jeder sie für selbstverständlich hält.
											Jetzt, da die Medien in zunehmendem Maße soziale Medien sind,
											kann Innovation überall dort passieren
											wo Leute sicher sein können dass wir alle dafür verantwortlich sind.
									",How social media can make history,Clay Shirky,15:48,"communication,culture,global issues,politics,social change,social media,technology"
"
","
","
","
",How social media can make history,Clay Shirky,15:48,"communication,culture,global issues,politics,social change,social media,technology"
"
											And so we're starting to see a media landscape
											in which innovation is happening everywhere,
											and moving from one spot to another.
											That is a huge transformation.
											Not to put too fine a point on it, the moment we're living through —
											the moment our historical generation is living through —
											is the largest increase in expressive capability
											in human history.
											Now that's a big claim. I'm going to try to back it up.
									","
											Y entonces estamos empezando a ver un panorama de los medios
											en el cual la innovación está ocurriendo en cualquier lugar.
											Y moviéndose de un punto a otro.
											Esa es una enorme transformación.
											Lo que esto quiere decir, es que el momento en el cual estamos viviendo
											el momento que nuestra generación histórica está atravesando
											es el del mayor incremento de la capacidad expresiva
											en la historia de la humanidad
											Eso es una gran afirmación. Voy a tratar de respaldarlo.
									","
											Dolayısıyla, medyaya baktığımızda,
											giderek teknolojinin yeni kullanım alanlarının
											her yerde ortaya çıktığını ve yayıldığını görmeye başladık.
											Bu müthiş bir değişim.
											İçinde bulunduğumuz zamanda,
											kuşağımızın tarih içinde bulunduğu noktada,
											insanlık tarihinde ifade kapasitesindeki en büyük
											artışı görüyoruz. Abartmıyorum.
											Ciddi bir iddia ile ortaya çıktım. Kanıtlamaya çalışacağım.
									","
											Also fangen wir an eine Medienlandschaft zu sehen,
											in der Innovation überall passiert
											und sich von Ort zu Ort weiterverbreitet.
											Das ist eine riesige Veränderung.
											Ohne zu untertreiben, der Moment den wir gerade erleben,
											der Moment den unsere Generation gerade erlebt,
											ist der größte Anstieg in Ausdrucksfähigkeit
											in menschlicher Geschichte.
											Das ist eine starke Behauptung. Ich werde versuchen es zu beweisen.
									",How social media can make history,Clay Shirky,15:48,"communication,culture,global issues,politics,social change,social media,technology"
"
","
","
","
",How social media can make history,Clay Shirky,15:48,"communication,culture,global issues,politics,social change,social media,technology"
"
											There are only four periods in the last 500 years
											where media has changed enough to qualify for the label ""revolution.""
											The first one is the famous one, the printing press:
											movable type, oil-based inks, that whole complex of innovations
											that made printing possible
											and turned Europe upside-down, starting in the middle of the 1400s.
											Then, a couple of hundred years ago,
											there was innovation in two-way communication,
											conversational media: first the telegraph, then the telephone.
											Slow, text-based conversations,
											then real-time voice based conversations.
											Then, about 150 years ago,
											there was a revolution in recorded media other than print:
											first photos, then recorded sound,
											then movies, all encoded onto physical objects.
											And finally, about 100 years ago, the harnessing of electromagnetic spectrum
											to send sound and images through the air — radio and television.
											This is the media landscape as we knew it in the 20th century.
											This is what those of us of a certain age
											grew up with, and are used to.
									","
											Sólo hay cuatro períodos en los últimos 500 años
											en que los medios han cambiado lo suficiente para ser catalogados de Revolución.
											El primero es el más famoso, la imprenta.
											Los tipos movibles, las tintas a base de aceite, todo ese complejo de innovaciones
											que hicieron posible la imprenta
											y puso a Europa de cabeza, comenzó a mediados de 1400.
											Luego hace un par de siglos
											hubo una innovación en la comunicación de dos canales.
											Medios de conversación, primero el telégrafo, después el teléfono.
											Lentas conversaciones basadas en texto,
											después conversaciones de voz en tiempo real.
											Después, hace unos 150 años,
											hubo una revolución en los medios de registro diferentes a los impresos.
											Primero las fotos, después el sonido grabado,
											luego las películas, todas codificadas en objetos físicos.
											Y, finalmente, hace cerca de 100 años, el aprovechamiento del espectro electromagnético
											para el envío de sonido e imágenes a través del aire, radio y televisión.
											Este es el estado de los medios como los conocimos en el siglo XX.
											Esto es aquello con lo cual algunos de nosotros de cierta edad
											crecimos y a lo que estamos acostumbrados.
									","
											Geçen 500 yıl içinde sadece dört dönemde medya,
											""devrim"" denecek kadar yoğun değişim yaşadı.
											Bunların ilki ve en ünlü olanı, matbaanın bulunuşu.
											Tipo baskı, yağ bazlı mürekkep; yani basımı mümkün
											hale getiren bütün yeniliklerin toplamı
											1400'lerin ortasından başlayarak Avrupa'yı altüst etti.
											Günümüzden bir kaç yüzyıl önce de,
											iki yönlü haberleşmede devrim gerçekleşti.
											İletişim medyası: Önce telegraf, sonra da telefon.
											Yavaş metin iletişimi,
											ve daha sonra da gerçek-zamanlı sesli iletişim.
											Ardından, yaklaşık 150 sene önce de,
											baskı dışındaki kayıt ortamlarında bir devrim yaşandı:
											Önce fotoğraflar, sonra ses kayıtları,
											sonra filmler: Hepsi fiziksel nesnelere kaydedildi.
											En son olarak da yaklaşık yüz yıl önce, elektromanyetik tayftan faydalanılarak
											ses ve görüntü havadan gönderildi, radyo ve televizyon ortaya çıktı.
											Bildiğimiz 20. yüzyılın medya manzarası işte bunlardan oluşuyordu.
											Belirli bir yaşın üzerindekilerimiz
											bu manzarayla büyüdü, bu manzaraya alıştı.
									","
											Es gibt nur vier Zeitpunkte in den letzten 500 Jahren
											in denen Medien sich stark genug verändert haben um es eine Revolution zu nennen.
											Der Erste, der berühmte, ist die Druckerpresse.
											Bewegliche Lettern, ölbasierte Farben, dieser gesamte Komplex an Erfindungen
											welche Drucken möglich machte
											und Europa umwälzte, ab der Mitte des 14. Jahrhunderts.
											Dann gab es vor ein paar hundert Jahren
											die Erfindung der Zweiwege-Kommunikation.
											Medien über die man sich unterhalten kann, zuerst der Telegraph und dann das Telefon.
											Langsame, textbasierte Konversationen,
											später echtzeitfähige stimmenbasierte Konversationen.
											Dann, vor etwa 150 Jahren,
											gab es eine Revolution in aufgezeichneten Medien außer Druckmedien,
											zuerst Fotos, dann aufgezeichneter Ton,
											dann Filme. Alles auf physikalische Objekte aufgezeichnet.
											Und schließlich, vor etwa 100 Jahren, die Erschließung des elektromagnetischen Spektrums
											um Töne und Bilder durch die Luft zu übertragen, mit Radio und Fernsehen.
											Dies ist die Medienlandschaft des 20. Jahrhunderts.
											Das ist das womit diejenigen von uns in einem bestimmten Alter
											aufgewachsen sind und an was sie gewöhnt sind.
									",How social media can make history,Clay Shirky,15:48,"communication,culture,global issues,politics,social change,social media,technology"
