en,es,title,speaker,duration,tags
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
											Once there was a star.
											Like everything else, she was born;
											grew to be around 30 times
the mass of our sun
											and lived for a very long time.
											Exactly how long,
											people cannot really tell.
											Just like everything in life,
											she reached the end
of her regular star days
											when her heart, the core of her life,
											exhausted its fuel.
											But that was no end.
									","
											Había una vez una estrella.
											Como todo lo demás, nació,
											creció hasta llegar a 30 veces 
la masa del sol
											y vivió durante mucho, mucho tiempo.
											Exactamente cuánto tiempo,
											no se puede decir de verdad.
											Al igual que todo en la vida,
											llegó el final de sus días como estrella
											cuando su corazón, el centro de su vida,
											agotó su combustible.
											Pero eso no era el final.
									",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
											She transformed into a supernova,
and in the process
											releasing a tremendous amount of energy,
											outshining the rest of the galaxy
											and emitting, in one second,
											the same amount of energy
our sun will release in 10 days.
											And she evolved
into another role in our galaxy.
									","
											Se transforma en una supernova 
y, en el proceso,
											al liberar una gran cantidad de energía,
											eclipsó el resto de la galaxia
											y emitió, en un segundo,
											la misma cantidad de energía 
que nuestro sol da en 10 días.
											Y ella desarrolló otro papel 
en nuestra galaxia.
									",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
											Supernova explosions are very extreme.
											But the ones that emit gamma rays
are even more extreme.
											In the process of becoming a supernova,
											the interior of the star collapses
under its own weight
											and it starts rotating ever faster,
											like an ice skater when pulling
their arms in close to their body.
											In that way, it starts rotating very fast
and it increases, powerfully,
											its magnetic field.
											The matter around the star
is dragged around,
											and some energy from that rotation
is transferred to that matter
											and the magnetic field
is increased even further.
											In that way, our star had extra energy
to outshine the rest of the galaxy
											in brightness and gamma ray emission.
									","
											Las explosiones de supernovas 
son muy extremas.
											Pero las que emiten rayos gamma 
son aún más extremas.
											En el proceso de convertirse 
en una supernova,
											el interior de la estrella 
se colapsa bajo su propio peso
											y comienza a girar cada vez más rápido,
											al igual que un patinador sobre hielo 
al poner sus brazos cerca de su cuerpo.
											De esa manera, empieza a girar muy rápido 
y aumenta con gran fuerza
											su campo magnético.
											La materia alrededor de la estrella 
es arrastrada,
											y algo de energía de la rotación 
se transfiere a dicha materia
											y el campo magnético 
se incrementa aún más.
											Así, nuestra estrella tuvo energía extra 
para eclipsar el resto de la galaxia
											en una emisión de 
rayos gamma y luminosidad.
									",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
											My star, the one in my story,
											became what is known as a magnetar.
											And just for your information,
											the magnetic field of a magnetar
is 1,000 trillion times
											the magnetic field of Earth.
											The most energetic events
ever measured by astronomers
											carry the name gamma-ray bursts
											because we observe them
as bursts most or explosions,
											most strongly measured as gamma-ray light.
											Our star, like the one in our story
that became a magnetar,
											is detected as a gamma-ray burst
											during the most energetic
portion of the explosion.
											Yet, even though gamma-ray bursts
are the strongest events
											ever measured by astronomers,
											we cannot see them with our naked eye.
											We depend, we rely on other methods
											in order to study this gamma-ray light.
											We cannot see them with our naked eye.
											We can only see
an itty bitty, tiny portion
											of the electromagnetic spectrum
that we call visible light.
											And beyond that, we rely on other methods.
									","
											Mi estrella, la de mi historia,
											se convirtió en lo que se conoce 
como un magnetar.
											Y solo para su información,
											el campo magnético de un magnetar 
es de 1000 billones de veces
											el campo magnético de la Tierra.
											Los eventos más energéticos 
medidos por astrónomos
											se denominan brotes de rayos gamma
											porque los observamos 
como ráfagas o explosiones,
											con mayor fuerza medidas 
como la luz de rayos gamma.
											Nuestra estrella, como la de mi historia 
que se convirtió en un magnetar,
											se detecta como un brote de rayos gamma
											durante la parte más fuerte 
de la explosión.
											A pesar de que las explosiones 
de rayos gamma son los eventos más fuertes
											medidos por los astrónomos,
											no es posible verlas 
con nuestros ojos desnudos.
											Dependemos de otros métodos
											para estudiar esta luz de rayos gamma.
											No podemos verlas a simple vista.
											Solo podemos ver una pequeñita porción
											del espectro electromagnético 
que llamamos luz visible.
											Y más allá de eso, 
dependemos de otros métodos.
									",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
											Yet as astronomers,
we study a wider range of light
											and we depend on other methods to do that.
											On the screen, it may look like this.
											You're seeing a plot.
											That is a light curve.
											It's a plot of intensity
of light over time.
											It is a gamma-ray light curve.
											Sighted astronomers
depend on this kind of plot
											in order to interpret how
this light intensity changes over time.
											On the left, you will be seeing
the light intensity without a burst,
											and on the right, you will be seeing
the light intensity with the burst.
									","
											Sin embargo, los astrónomos, 
estudiamos una gama más amplia de la luz
											y dependemos de otros métodos 
para hacerlo.
											En la pantalla, 
que puede tener este aspecto,
											ser una gráfica.
											Es una curva de luz.
											Es una gráfica de intensidad 
de la luz a través del tiempo.
											Es una curva de luz de rayos gamma.
											Los astrónomos con deficiencias visuales 
dependen de este tipo de gráficas
											para interpretar cómo esta intensidad 
de luz cambia con el tiempo.
											A la izquierda, ven la intensidad 
de la luz sin una ráfaga,
											y a la derecha, 
la intensidad de la luz con la ráfaga.
									",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
											Early during my career,
I could also see this kind of plot.
											But then, I lost my sight.
											I completely lost my sight
because of extended illness,
											and with it, I lost
the opportunity to see this plot
											and the opportunity to do my physics.
											It was a very strong transition
for me in many ways.
											And professionally, it left me
without a way to do my science.
											I longed to access and scrutinize
this energetic light
											and figure out the astrophysical cause.
											I wanted to experience
the spacious wonder, the excitement,
											the joy produced by the detection
of such a titanic celestial event.
									","
											Al principio de mi carrera, 
también podía ver este tipo de trama.
											Pero entonces, perdí la vista.
											He perdido completamente la vista 
por de una enfermedad prolongada,
											y así he perdido la oportunidad 
de ver esta gráfica
											y la oportunidad de hacer mi física.
											Fue una transición muy fuerte para mí 
en muchos sentidos.
											Y profesionalmente, me dejó sin forma 
de hacer mi ciencia.
											Tenía ganas de acceder y examinar 
este punto de vista energético
											y averiguar la causa astrofísica.
											Quería experimentar 
la maravilla del espacio, la emoción,
											la alegría producida por la detección 
de un evento celestial titánico.
									",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
											I thought long and hard about it,
											when I suddenly realized
that all a light curve is,
											is a table of numbers
converted into a visual plot.
											So along with my collaborators,
											we worked really hard and we translated
the numbers into sound.
											I achieved access to the data,
											and today I'm able to do physics
at the level of the best astronomer,
											using sound.
											And what people have been able to do,
											mainly visually,
											for hundreds of years,
											now I do it using sound.
									","
											Pensé largo y tendido sobre ello,
											cuando de repente me di cuenta 
de que todo es una curva de luz,
											es una tabla de números convertidos 
en una gráfica.
											Así que junto con mis colaboradores,
											trabajamos arduamente 
y tradujimos los números en sonido.
											Así he logrado el acceso a los datos,
											y hoy puedo hacer física 
al nivel de los mejores astrónomos
											usando el sonido.
											Y lo que la gente podido hacer,
											en gran medida visualmente,
											durante cientos de años,
											ahora lo hago usando el sonido.
									",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
											(Applause)
											Listening to this gamma-ray burst
											that you're seeing on the —
(Applause continues)
									","
											(Aplausos)
											Al escuchar esta explosión de rayos gamma
											que ven... 
(Aplausos continúan)
									",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
											Thank you.
									","
											Gracias.
									",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
											Listening to this burst
that you're seeing on the screen
											brought something to the ear
beyond the obvious burst.
											Now I'm going to play the burst for you.
											It's not music, it's sound.
									","
											Al escuchar esta explosión 
que ven en la pantalla
											llega al oído 
algo más allá de la ráfaga obvia.
											Ahora pondré la ráfaga para Uds.
											No es música, es sonido.
									",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
											(Digital beeping sounds)
									","
											(Pitido digital)
									",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
											This is scientific data
converted into sound,
											and it's mapped in pitch.
											The process is called sonification.
									","
											Se trata de datos científicos 
convertidos en sonido,
											y mapeados en tonos.
											El proceso se llama 
tratamiento con ultrasonidos.
									",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
											So listening to this
brought something to the ear
											besides the obvious burst.
											When I examine the very strong
low-frequency regions,
											or bass line — I'm zooming
into the bass line now.
											We noted resonances characteristic
of electrically charged gasses
											like the solar wind.
											And I want you to hear what I heard.
											You will hear it as a very fast
decrease in volume.
											And because you're sighted,
I'm giving you a red line
											indicating what intensity of light
is being converted into sound.
									","
											Así que escuchar esto, 
me llevó algo al oído
											además de la ráfaga obvia.
											Cuando examino las regiones 
muy fuertes de baja frecuencia,
											o líneas graves... 
estoy aumentando la línea de graves.
											Percibimos resonancias características 
de los gases cargados eléctricamente
											como el viento solar.
											Y quiero que escuchen lo que oí.
											Escucharán un descenso 
muy rápido en el volumen.
											Y dado que Uds. son videntes, 
les proporciono una línea roja
											que indica qué intensidad de luz 
se convierte en sonido.
									",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
											(Digital hum and whistling sound)
									","
											(Zumbido y silbido digitales)
									",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
											The (Whistles) is frogs at home,
don't pay attention to that.
									","
											El silbido es de ranas domésticas, 
no prestan atención a eso.
									",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
											(Laughter)
									","
											(Risas)
									",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
											(Digital hum and whistling sound)
									","
											(Zumbido y silbido digitales)
									",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
											I think you heard it, right?
									","
											Creo que lo escucharon, ¿verdad?
									",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
"
","
",How a blind astronomer found a way to hear the stars,Wanda Diaz Merced,11:15,"astronomy,collaboration,data,disability,energy,exploration,hearing,innovation,nature,physics,science,technology,blindness"
