en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
",3 creative ways to fix fashion's waste problem,Amit Kalra,9:47,"business,design,creativity,fashion,environment,materials,innovation,pollution,product design,sustainability"
"
											A few years ago, I found myself
											looking for the most
cost-effective way to be stylish.
											So naturally, I wound up
at my local thrift store,
											a wonderland of other people's trash
											that was ripe to be plucked
to become my treasure.
											Now, I wasn't just looking
for your average
											off-the-secondhand-rack
vintage T-shirt to wear.
											For me, real style lives
at the intersection of design
											and individuality.
											So to make sure that I was getting
the most out of the things I was finding,
											I bought a sewing machine
											so I could tailor the 90's-style
garments that I was finding,
											to fit a more contemporary aesthetic.
											I've been tailoring and making
my own clothes from scratch ever since,
											so everything in my closet
is uniquely my own.
									","
											Hace unos años decidí buscar la forma
más económica de vestir a la moda.
											Lógicamente fui a parar
a una tienda de segunda mano,
											un maravilloso mundo de trastos ajenos,
											listos para ser recogidos 
y transformarse en mi preciado tesoro.
											Ahora bien, no buscaba
la típica camiseta retro de segunda mano.
											Para mí, el verdadero estilo
es el punto donde se cruzan
											el diseño y la individualidad.
											Y para poder aprovechar al máximo
lo que iba comprando,
											compré una máquina de coser
											para poder adaptar prendas
del estilo de los 90
											a una estética más contemporánea.
											Desde ese momento yo mismo
hago y reformo mi ropa,
											y por ello mi guardarropa
es absolutamente personal.
									","
											Il y a quelques années, j'ai cherché
											la manière la plus rentable
d'être élégant.
											Je me suis alors retrouvé dans
un magasin de fripes local,
											une caverne d'Ali Baba
des rebuts des autres
											qui était mûre pour devenir
mon propre trésor.
											Mais je ne cherchais pas simplement
											un T-shirt vintage usagé à porter.
											Pour moi, le vrai style réside
à l'intersection du design
											et de l'individualité.
											Alors, pour m'assurer de tirer
le meilleur de mes trouvailles,
											j'ai acheté une machine à coudre
											afin d'adapter les vêtements
des années 90 que je trouvais
											pour leur donner une esthétique
plus moderne.
											Depuis, j'ai toujours taillé
et créé mes propres vêtements,
											et chacun d'eux dans mes placards
est unique.
									","
											Birkaç yıl önce,
											kendimi şık olmak için
en ekonomik yolu ararken buldum.
											Dolayısıyla, civardaki 
ikinci el giyim dükkanına gittim;
											başkalarının döküntüleriyken

											benim hazinem olacak
giysilerin harikalar diyarına.
											Aradığım sadece
											tipik bir ikinci el tişört değildi.
											Bence gerçek tarz
tasarım ve özgünlüğün
											kesişiminde yer alır.
											Bulduğum şeyleri en iyi
şekilde değerlendirmek için
											bir dikiş makinesi aldım.
											Böylece bulduğum 90'ların modası
giysileri
											daha modern bir zevke
uyarlayabilecektim.
											O zamandan beri kendi giysilerimi
sıfırdan kendim yapıyorum,
											yani dolabımdaki her şey
yegâne olarak benim.
									",3 creative ways to fix fashion's waste problem,Amit Kalra,9:47,"business,design,creativity,fashion,environment,materials,innovation,pollution,product design,sustainability"
"
","
","
","
",3 creative ways to fix fashion's waste problem,Amit Kalra,9:47,"business,design,creativity,fashion,environment,materials,innovation,pollution,product design,sustainability"
"
											But as I was sorting through the endless
racks of clothes at these thrift stores,
											I started to ask myself,
											what happens to all the clothes
that I don't buy?
											The stuff that isn't really cool or trendy
											but kind of just sits there and rots away
at these secondhand stores.
											I work in the fashion industry
on the wholesale side,
											and I started to see
some of the products that we sell
											end up on the racks
of these thrift stores.
											So the question started to work its way
into my work life, as well.
											I did some research
											and I pretty quickly found
a very scary supply chain
											that led me to some
pretty troubling realities.
									","
											Pero mientras miraba
esa cantidad interminable de ropa
											en estas tiendas de segunda mano,
											me empecé a preguntar:
											¿Adónde va a parar
toda la ropa que no compro,
											las cosas que ya no están
de moda y quedan allí,
											arruinándose en estas tiendas 
de segunda mano?
											Yo trabajo en la industria de la moda,
en el área mayorista,
											y noté que algunos
de los artículos que vendemos
											terminan en las estanterías
de estas tiendas.
											Así, esa pregunta empezó
a resonar en mi vida laboral también.
											Comencé a investigar
											y al poco tiempo descubrí una cadena
de distribución alarmante
											que me introdujo
a una inquietante realidad.
									","
											Mais pendant que je triais
ces vêtements dans ces friperies,
											j'ai commencé à réfléchir
											au sort des vêtements
que je n'achetais pas.
											Les choses qui ne sont
ni cool ni branchées,
											mais restent et moisissent
dans ces magasins.
											Je travaille chez un grossiste
en vêtements
											et j'ai commencé à voir
certains de nos produits
											sur les présentoirs de ces friperies.
											J'ai commencé à m'y intéresser
aussi dans ma vie professionnelle.
											J'ai fait des recherches,
											et vite vu que notre chaîne
logistique était alarmante
											et la réalité assez troublante.
									","
											İkinci el dükkânlarında bitmek
bilmeyen kıyafetler arasında aranırken
											aklıma bir soru takıldı,
											almadığım diğer kıyafetlere
ne oluyordu?
											Çok havalı veya tarz olmayan
											ve ikinci el dükkânlarında çürümeye 
bırakılmış eşyalara.
											Moda endüstrisinin
toptan satış kısmında çalışıyorum
											ve sattığımız bazı ürünlerin

											bu ikinci el dükkânlarına düştüğünü
gördüm.
											Dolayısıyla aklımdaki bu soru
çalışma hayatıma da yansıdı.
											Biraz araştırma yaptım
											ve beni oldukça can sıkıcı bir gerçeklikle
yüzleştiren
											korkunç bir tedarik zinciriyle
karşılaştım.
									",3 creative ways to fix fashion's waste problem,Amit Kalra,9:47,"business,design,creativity,fashion,environment,materials,innovation,pollution,product design,sustainability"
"
","
","
","
",3 creative ways to fix fashion's waste problem,Amit Kalra,9:47,"business,design,creativity,fashion,environment,materials,innovation,pollution,product design,sustainability"
"
											It turned out that the clothes
I was sorting though
											at these thrift stores
											represented only a small fraction
of the total amount of garments
											that we dispose of each year.
											In the US, only 15 percent
of the total textile and garment waste
											that's generated each year
											ends up being donated
or recycled in some way,
											which means that the other 85 percent
of textile and garment waste
											end up in landfills every year.
											Now, I want to put this into perspective,
											because I don't quite think
											that the 85 percent
does the problem justice.
											This means that almost 13 million tons
of clothing and textile waste
											end up in landfills every year
in just the United States alone.
											This averages out to be
roughly 200 T-shirts per person
											ending up in the garbage.
									","
											Descubrí que las prendas que yo miraba
											en estas tiendas de segunda mano
											representaban una pequeña porción
del total de prendas
											que desechamos cada año.
											En EE. UU., sólo el 15 % de todos
los desechos textiles y de prendas
											que anualmente se generan
											termina siendo donado 
o reciclado de alguna manera.
											Esto significa que el otro 85 %
de los desechos textiles y de vestimentas
											termina en vertederos de basura cada año.
											Quiero ahora ponerlo en perspectiva,
											porque no creo que ese 85 %
le hace justicia al problema.
											Significa que casi 
13 millones de toneladas
											de desechos textiles y de vestimentas
											terminan en vertederos de basura 
todos los años solo en EE. UU.
											Esto equivale, en promedio, 
a 200 camisetas por persona
											que terminan en la basura.
									","
											J'ai réalisé que ces vêtements
que je triais
											dans ces friperies
											n'étaient qu'une petite fraction
du nombre d'habits
											que nous jetons chaque année.
											Aux Etats-Unis, seuls 15% des déchets
de textiles et vêtements
											que nous générons chaque année
											sont donnés ou recyclés,
											ce qui signifie que les 85% restants
											finissent en décharge.
											Je veux mettre cela en perspective,
											parce que je ne pense pas
											que le chiffre de 85% soit parlant.
											Cela signiife que presque 13 millions
de tonnes de déchets textile
											finissent chaque année à la décharge
rien qu'aux Etats-Unis,
											soit environ 200 T-Shirts par personne
											envoyés à la décharge.
									","
											Meğer ikinci el dükkânlarında

											ayıkladığım kıyafetler
											her yıl elden çıkardıklarımızın
sadece küçük bir kısmını
											oluşturuyormuş.
											Amerika'da her yıl meydana gelen 
toplam tekstil ve giyim atıklarının
											sadece %15'i
											bağışlanıyor veya 
geri dönüşümü sağlanıyor,
											atıkların geri kalan %85'i ise
											kendini çöp sahasında buluyor.
											Bunu perspektif içine almak istiyorum,
											çünkü %85'in
											problemi yeterince yansıttığını
düşünmüyorum.
											Sadece Amerika'da yaklaşık
13 milyon ton giyim ve tekstil atığı
											her yıl çöp sahasını boyluyor.
											Bu da kişi başı ortalama 200 tişörtün
											kendini çöpte bulması demek.
									",3 creative ways to fix fashion's waste problem,Amit Kalra,9:47,"business,design,creativity,fashion,environment,materials,innovation,pollution,product design,sustainability"
"
","
","
","
",3 creative ways to fix fashion's waste problem,Amit Kalra,9:47,"business,design,creativity,fashion,environment,materials,innovation,pollution,product design,sustainability"
"
											In Canada, we throw away enough clothing
											to fill the largest stadium
in my home town of Toronto,
											one that seats 60,000 people,
											with a mountain of clothes
three times the size of that stadium.
											Now, even with this,
											I still think that Canadians
are the more polite North Americans,
											so don't hold it against us.
									","
											En Canadá desechamos tal cantidad de ropa
											que alcanza para llenar el estadio
más grande de mi ciudad, Toronto,
											cuya capacidad es para 60 000 personas,
											con una montaña de ropa
que triplica el tamaño de ese estadio.
											Ahora bien, aun así,
											creo que los canadienses son
los más corteses en América del Norte,
											así que no se enojen con nosotros.
									","
											Au Canada, nous jetons
suffisamment de textile
											pour remplir le plus grand stade
de ma ville natale, Toronto,
											qui peut accueillir 60 000 personnes,
											et faire une montagne d'habits
de 3 fois la hauteur du stade.
											Malgré ça, je pense
											que les Canadiens sont les plus polis
des Nord-Américains, donc
											ne nous en tenez pas rigueur.
									","
											Kanada'da,
Toronto'daki 60.000 kişilik
											en büyük stadyumu 
stadyumun 3 katı büyüklüğündeki
											bir kıyafet yığınıyla
											dolduracak kadar kıyafet atıyoruz.
											Buna rağmen Kanadalıların

											hâlâ daha kibar Kuzey Amerikalılar 
olduklarını düşünüyorum,
											bunu aleyhimize kullanmayın!
									",3 creative ways to fix fashion's waste problem,Amit Kalra,9:47,"business,design,creativity,fashion,environment,materials,innovation,pollution,product design,sustainability"
"
","
","
","
",3 creative ways to fix fashion's waste problem,Amit Kalra,9:47,"business,design,creativity,fashion,environment,materials,innovation,pollution,product design,sustainability"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Gülüşmeler)
									",3 creative ways to fix fashion's waste problem,Amit Kalra,9:47,"business,design,creativity,fashion,environment,materials,innovation,pollution,product design,sustainability"
"
","
","
","
",3 creative ways to fix fashion's waste problem,Amit Kalra,9:47,"business,design,creativity,fashion,environment,materials,innovation,pollution,product design,sustainability"
"
											What was even more surprising
was seeing that the fashion industry
											is the second-largest
polluter in the world
											behind the oil and gas industry.
											This is an important comparison to make.
											I don't want to defend
the oil and gas industry
											but I'd be lying if I said I was surprised
to hear they were the number one polluter.
											I just assumed, fairly or not,
that that's an industry
											that doesn't really mind
sticking to the status quo.
											One where the technology
doesn't really change
											and the focus is more so
on driving profitability
											at the expense of a sustainable future.
											But I was really surprised to see
that the fashion industry was number two.
											Because maintaining that status quo
											is the opposite of what
the fashion industry stands for.
									","
											Lo que me sorprendió aun más
fue que la industria de la moda
											es la segunda más contaminante del mundo,
											detrás del gas y del petróleo.
											Es importante hacer esta comparación.
											No defiendo la industria
del gas y del petróleo
											pero no sorprende saber
que es la más contaminante.
											Simplemente, di por sentado 
que esa industria, con o sin razón,
											no se preocupa demasiado
por adherir al status quo,
											donde la tecnología no cambia demasiado
											y el objetivo está puesto 
en la rentabilidad
											a expensas de un futuro sustentable.
											Pero lo sorprendente
											fue que la industria de la moda 
ocupaba el segundo lugar.
											Porque mantener el status quo
											se opone a lo que la industria
de la moda representa.
									","
											J'ai été encore plus surpris
de découvrir que l'industrie textile
											est la deuxième plus polluante au monde
											après l'industrie pétrolière.
											C'est une comparaison importante.
											Je ne veux pas défendre
l'industrie pétrolière,
											mais je n'ai pas été surpris
qu'elle soit la plus polluante de toutes.
											Je supposais juste
que c'était une industrie
											qui ne se souciait pas vraiment
de ne pas changer.
											Où la technologie ne change pas
											et le focus plus
sur l'augmentation des profits
											que sur un futur durable.
											Mais j'ai été très surpris de voir
l'industrie textile en numéro deux.
											Car maintenir un status quo
											est à l'opposé de ce que symbolise
l'industrie de la mode.
									","
											Daha şaşırdığım şey ise moda endüstrisinin
petrol ve gazın ardından
											dünyadaki ikinci en büyük
çevre kirleticisi
											olduğunu görmekti.
											Bu önemli bir karşılaştırma.
											Petrol ve gaz endüstrisini savunma
amacım yok
											ama bu endüstrinin birinci sırada
yer almasına şaşırdığımı söyleyemem.
											Bu endüstrinin
statükocu yaklaşımdan
											rahatsız olmadığını düşündüm.
											Bu endüstri, teknolojinin değişmediği
											ve odağının sürdürülebilir bir
gelecek pahasına
											rant sağlamak olduğu bir endüstri.
											Ama moda endüstrisini ikinci sırada
görünce gerçekten şaşırdım.
											Çünkü statükoyu korumak
											moda endüstrisinin temsil ettiği şeyin
tam tersi.
									",3 creative ways to fix fashion's waste problem,Amit Kalra,9:47,"business,design,creativity,fashion,environment,materials,innovation,pollution,product design,sustainability"
"
","
","
","
",3 creative ways to fix fashion's waste problem,Amit Kalra,9:47,"business,design,creativity,fashion,environment,materials,innovation,pollution,product design,sustainability"
"
											The unfortunate reality is,
											not only do we waste
a lot of the things we do consume,
											but we also use a lot to produce
the clothes that we buy each year.
											On average, a household's purchase
of clothing per year
											requires 1,000 bathtubs
of water to produce.
											A thousand bathtubs of water
per household, per year.
											That's a lot of water.
											It seems that the industry
that always has been
											and probably always will be
on the forefront of design,
											creates products that are designed
to be comfortable, designed to be trendy
											and designed to be expressive
											but aren't really designed
to be sustainable
											or recyclable for that matter.
											But I think that can change.
											I think the fashion industry's
aptitude for change
											is the exact thing that should make it
											patient zero for sustainable
business practices.
											And I think to get started,
all we have to do
											is start to design clothes
to be recyclable at the end of their life.
									","
											La lamentable realidad es
											no sólo que desperdiciamos
gran parte de lo que consumimos,
											sino que usamos mucho para producir
las prendas que compramos cada año.
											En promedio, las prendas
que compra una familia por año
											requieren 1000 cubos de baño
llenos de agua para ser producidas.
											Mil cubos de baño, por familia, por año.
											Es mucha agua.
											Parece ser que la industria, 
que siempre ha estado
											y probablemente siempre estará
a la cabeza del diseño,
											crea productos diseñados para ser
cómodos, modernos y expresivos,
											pero no están realmente diseñados
para ser sustentables
											o reciclados, para el caso.
											Pero esto puede cambiar.
											Creo que la aptitud de la industria
de la moda para el cambio
											es justamente lo que debería
llevarla a defender
											prácticas comerciales sustentables.
											Para empezar, habría que diseñar
indumentaria que fuera reciclable
											al final de su vida útil.
									","
											Malheureusement, le fait est
											que non seulement
nous gaspillons beaucoup,
											mais nous polluons aussi beaucoup
pour produire ce que nous achetons.
											En moyenne, les achats textiles
annuels d'un foyer
											nécessitent 1 000 baignoires d'eau
pour être fabriqués.
											Un millier de baignoires
par an et par foyer.
											C'est beaucoup d'eau.
											Il semble que cette industrie,
qui a toujours été
											et sera probablement toujours
à la pointe du design,
											crée des produits conçus
pour être confortables, à la mode,
											et expressifs,
											mais pas pour être durables
											ou recyclables.
											Je pense que ça peut changer.
											Que la capacité d'adaptation
de l'industrie de la mode
											lui permettra d'y parvenir
											et développer des pratiques durables.
											Et je pense que pour commencer,
											nous devons concevoir des vêtements
recyclables en fin de vie.
									","
											Acı gerçek şu ki
											sadece tükettiğimiz şeylerin çoğunu
boşa harcamıyoruz
											her yıl aldığımız kıyafetleri üretmek için
de çok şey tüketiyoruz.
											Bir ailenin her yıl aldığı 
kıyafetlerin üretimi için
											ortalama 1000 küvetlik 
su gerekiyor.
											Bir aile için yılda 1000 küvetlik su.
											Bu çok fazla su demek.
											Öyle görünüyor ki, 
tasarımda başı çeken
											ve muhtemelen
hep en önde olacak bu endüstri
											rahat, modaya uygun 
ve anlamlı olması için
											tasarlanan ürünler üretirken
											sürdürülebilir veya 
geri dönüştürülebilir
											ürünler üretmiyor.
											Bence bu değişebilir.
											Moda endüstrisinin değişime olan 
meyilinin,
											sürdürülebilir iş modellerinde
											onu öncü kılacağını düşünüyorum.
											Öncelikle yapmamız gereken şey

											kıyafetleri geri dönüşebilir olarak
tasarlamak.
									",3 creative ways to fix fashion's waste problem,Amit Kalra,9:47,"business,design,creativity,fashion,environment,materials,innovation,pollution,product design,sustainability"
"
","
","
","
",3 creative ways to fix fashion's waste problem,Amit Kalra,9:47,"business,design,creativity,fashion,environment,materials,innovation,pollution,product design,sustainability"
