en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","Aliens, love — where are they?",John Hodgman,16:40,"entertainment,extraterrestrial life,humor,love,physics,science,time,comedy,movies"
"
											You all know this story.
											In the summer of 1950,
											Enrico Fermi, the Italian-American physicist
											and atomic-pile builder,
											went to lunch at Los Alamos National Laboratory
											and joined some colleagues there, and asked them a question:
											""Where is everybody?""
											This confused his colleagues, obviously,
											because they were sitting right there with him.
											And then he had to clarify that he wasn't talking about them.
											He was talking about the space aliens.
									","
											Todos ustedes conocen esta historia.
											En el verano de 1950,
											Enrico Fermi, físico italo-americano
											y constructor de pilas atómicas,
											fue a almorzar a Los Alamos National Laboratory
											junto a algunos colegas, y les hizo esta pregunta:
											""¿dónde está todo el mundo?""
											Esto desconcertó a sus colegas, obviamente,
											pues estaban sentados allí junto a él.
											Entonces tuvo que aclarar que no estaba hablando de ellos.
											Estaba hablando de alienígenas del espacio.
									","
											Hepiniz bu hikayeyi biliyorsunuz.
											1950'nin yazında,
											atomik yığınının yapımcısı olan İtalyan-Amerikalı
											fizikçi Enrico Fermi
											Los Alamos Ulusal Laboratuvarı'nda bir öğle yemeğine giderek
											çalışma arkadaşlarıyla buluşur ve onlara bir soru sorar:
											""Herkes nerede?""
											Açıkça, bu soru iş arkadaşlarının kafasını karıştırmıştı
											çünkü hemen yanında, onunla birlikte oturuyorlardı.
											Ve sonra onlardan bahsetmediğini açıklaması gerekti.
											Uzaylılardan bahsediyordu.
									","
											Vous connaissez tous cette histoire.
											Pendant l'été 1950,
											Enrico Fermi, le physicien Italo-Américain
											et constructeur de pile atomique,
											alla déjeuner au Laboratoire National de Los Alamos,
											en se joignant à quelques collègues qui se trouvaient là, il leur demanda:
											""Où est tout le monde?""
											ce qui, bien sûr, troubla ses collègues,
											parce qu'ils étaient assis juste là, avec lui.
											Du coup, il dut leur expliquer qu'il n'était pas en train de parler d'eux.
											Il était en train de parler des extra-terrestres.
									","
											Sie alle kennen diese Geschichte.
											Im Sommer des Jahres 1950
											ging der italienisch-amerikanische Physiker
											und Kernreaktorentwickler Enrico Fermi
											im ""Los Alamos National Laboratory"" zum Mittagessen und
											traf dort einige Kollegen, und er stellte ihnen eine Frage:
											""Wo sind alle?""
											Diese Frage verwunderte seine Kollegen natürlich,
											da sie doch genau um ihn herum saßen.
											Deswegen musste er erst einmal erklären, dass er nicht sie damit gemeint hatte.
											Er redete über die Außerirdischen.
									","Aliens, love — where are they?",John Hodgman,16:40,"entertainment,extraterrestrial life,humor,love,physics,science,time,comedy,movies"
"
","
","
","
","
","Aliens, love — where are they?",John Hodgman,16:40,"entertainment,extraterrestrial life,humor,love,physics,science,time,comedy,movies"
"
											You see, this was only a few years after
											the supposed flying saucer crash
											at Roswell, New Mexico.
											And even though that turned out to be nothing,
											nothing at all —
											(Laughter) —
											merely a downed weather balloon
											piloted by small hairless men
											with slits for mouths ...
											Still, America had gone saucer-mad,
											even famous scientists
											who were eating lunch.
											Fermi's reasoning, if I may paraphrase badly,
											is that the universe is so vast
											that it stands to reason,
											there should be other intelligent life out there.
											And the universe is so old
											that unless we were the very first civilization ever to evolve,
											we should have some evidence of their existence by now.
											And yet, to the best of our knowledge, we are alone.
									","
											Verán, esto fue pocos años después
											del supuesto accidente del plato volador
											en Roswell, New Mexico.
											Y a pesar de que resultó no ser nada,
											nada en absoluto —
											(Risas)
											simplemente un globo meteorológico derribado
											pilotado por hombrecitos calvos
											con ranuras en vez de bocas.
											Aún así, Los Estados Unidos se volvieron locos
											por los platos, incluso famosos científicos
											que tomaban el almuerzo.
											El razonamiento de Fermi, si puedo parafrasear mal,
											es que el universo es tan vasto
											que no hay razón
											para que no haya vida inteligente en algún otro lugar.
											Y el universo es tan antiguo que a menos
											a menos que fuésemos la primera civilización en evolucionar,
											deberíamos tener ya alguna evidencia de su existencia.
											Y sin embargo, por lo que mejor sabemos, estamos solos.
									","
											Görüyorsunuz, bu olay uçtuğu iddia edilen
											bir tabağın Roswell, New Mexico'ya düşüşünden
											birkaç sene sonra oldu.
											Her ne kadar hiçbir şey olmadığı ortaya çıksa da,
											gerçekten hiçbir şey —
											(Kahkahalar)
											yarık bir ağızları olan,
											kel adamlar tarafından kontrol edilen
											bir hava ölçüm balonundan başka bir şey değildi.
											Yine de, Amerikalılar tabak manyağına döndüşer,
											hatta öğle yemeği yiyen
											bilim adamları bile.
											Fermi'nin mantığı, yanlış izah edebilecek olsam da, şuydu:
											evren o kadar uçsuz bucaksızdır ki;
											oralarda bir yerde
											zeki bir yaşam formu bulunmalıdır.
											Ve evren o kadar yaşlıdır ki,
											eğer evrim geçiren ilk ve tek uygarlık biz değilsek,
											şimdiye kadar onlara ait bir kanıtımız olmalıydı.
											Ve sonuç olarak, elimizdeki bilgilerle, yalnızız.
									","
											En fait, c'était juste quelques années après
											le soit-disant crash d'une soucoupe volante
											à Roswell, au Nouveau Mexique.
											Et même s'il s'avéra que ce n'était rien,
											rien du tout —
											(Rires)
											un simple ballon météorologique qui s'était écrasé,
											piloté par de petits hommes chauves
											avec une simple fente en guise de bouche.
											l'Amérique était alors devenue folle de soucoupes,
											y compris les scientifiques célèbres
											qui étaient en train de déjeuner.
											Le raisonnement de Fermi, si je peux le paraphraser vulgairement,
											est que l'Univers est si vaste
											qu'il est raisonnable de penser
											qu'il devrait exister une autre forme de vie intelligente quelque part.
											Et que l'Univers est si vieux que, à moins que
											nous soyons la toute première civilisation à avoir jamais évolué,
											nous devrions, actuellement, avoir quelques preuves de leur existence.
											Et pourtant, d'après nos connaissances les plus avancées, nous sommes seuls.
									","
											Sehen Sie, das Gespräch fand nur einige Jahre nach
											dem vermuteten Absturz einer fliegenden Untertasse
											in Roswell, New Mexico statt.
											Und obwohl sich herausstellte, dass nichts vorgefallen war,
											absolut gar nichts —
											(Gelächter)
											lediglich ein abgestürzter Wetterballon,
											der von kleinen, haarlosen Männern
											mit Schlitzen statt Mündern gesteuert wurde.
											Trotzdem war in Amerika der ""UFO-Wahnsinn"" ausgebrochen und
											sogar unter berühmten Wissenschaftlern,
											die gerade ihr Mittagessen zu sich nahmen.
											Fermis Logik war, wenn ich sie einmal schlecht skizzieren darf,
											dass, wenn das Universum doch so riesig sei,
											es nur einleuchtend wäre,
											dass es noch weitere intelligente Lebensformen gäbe.
											Und zudem sei das Universum so alt, dass, außer wenn
											wir die aller erste Zivilisation seien, die sich entwickelt haben sollte,
											wir auf jeden Fall irgendwelche Beweise für deren Existenz haben müssten.
											Und trotzdem sind wir, laut unserem bestmöglichen Wissen, allein.
									","Aliens, love — where are they?",John Hodgman,16:40,"entertainment,extraterrestrial life,humor,love,physics,science,time,comedy,movies"
"
","
","
","
","
","Aliens, love — where are they?",John Hodgman,16:40,"entertainment,extraterrestrial life,humor,love,physics,science,time,comedy,movies"
"
											""Where is everybody?"" asked Fermi,
											and his colleagues had no answer.
											Fermi then went on with the same blunt logic
											to disprove fairies,
											Sasquatch, God,
											the possibility of love —
											and thereafter, as you know,
											Enrico Fermi ate alone.
											(Laughter)
											Now,
											I am not a scientist.
											I have never built an atomic pile.
											Although, I might argue that, technically,
											every pile is atomic.
									","
											""¿Dónde está todo el mundo?"" se preguntaba Fermi,
											y sus colegas no tenían respuestas.
											Fermi siguio con esta misma lógica contundente
											refutando hadas,
											Pies grandes, Dios,
											la posibilidad de amar —
											de ahí en adelante, como sabrán,
											Enrico Fermi comería solo.
											(Risas)
											Ahora,
											no soy científico.
											Nunca he construido una pila atómica.
											Aunque, podría arguir que, técnicamente,
											toda pila es atómica.
									","
											Fermi, ""Herkes nerede?"" diye sordu
											ve iş arkadaşlarının verecek cevabı yoktu.
											Fermi bu açık mantığı sürdürdü ve bu mantığı
											perileri çürütmek için kullandı,
											Sasquatch'ı, Tanrı'yı,
											aşkın olasılığını —
											ve sonra, bildiğiniz gibi,
											Enrico Fermi yalnız başına yemek yedi.
											(Kahkahalar)
											Şimdi,
											Ben bir bilim adamı değilim.
											Hiç bir atomik yığın inşa etmedim.
											Yine de, teknik olarak, her yığının
											atomik olduğunu tartışabilirim.
									","
											""Où est tout le monde?"" demandait Fermi,
											et ses collègues n'avaient pas de réponse.
											Fermi continua alors, avec la même logique
											abrute, à réfuter l'existence des fées,
											du BigFoot, de Dieu,
											de la possibilité de l'amour —
											et par la suite, comme vous le savez,
											Enrico Fermi mangea seul.
											(Rires)
											Ceci étant dit,
											je ne suis pas un scientifique.
											Je n'ai jamais construit de pile atomique.
											Bien que, techniquement, je pourrais soutenir que
											toute pile est atomique.
									","
											""Wo sind alle?"", fragte Fermi also
											und seine Kollegen hatten keine Antwort darauf.
											Fermi machte dann weiter mit seiner stumpfen Logik,
											um Elfen,
											Bigfoot, Gott oder
											auch die Liebe selbst zu widerlegen —
											und so kam es, wie Sie wissen, dazu,
											dass Enrico Fermi sein Essen alleine verbringen musste.
											(Gelächter)
											Nun,
											ich bin kein Wissenschaftler.
											Ich habe noch nie einen Kernreaktor gebaut.
											Obwohl ich argumentieren könnte, dass
											jeder Haufen (engl. Kurzform von Kernreaktor) atomar ist.
									","Aliens, love — where are they?",John Hodgman,16:40,"entertainment,extraterrestrial life,humor,love,physics,science,time,comedy,movies"
"
","
","
","
","
","Aliens, love — where are they?",John Hodgman,16:40,"entertainment,extraterrestrial life,humor,love,physics,science,time,comedy,movies"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Gelächter)
									","Aliens, love — where are they?",John Hodgman,16:40,"entertainment,extraterrestrial life,humor,love,physics,science,time,comedy,movies"
"
","
","
","
","
","Aliens, love — where are they?",John Hodgman,16:40,"entertainment,extraterrestrial life,humor,love,physics,science,time,comedy,movies"
"
											However, with respect, I might point out two possibilities
											that Enrico Fermi perhaps did not consider.
											One is that the aliens might be
											very far away.
											Perhaps, I dare say,
											even on other planets.
											The other possibility —
											(Laughter) —
											is, perhaps, Enrico Fermi himself
											was an alien.
									","
											Sin embargo, respetuosamente, podría indicar 2 posibilidades
											que tal vez Enrico Fermi no consideró.
											Una es que los alienígenas podrían estar
											muy lejos.
											Hasta, me atrevería a decir,
											incluso en otros planetas.
											La otra posibilidad —
											(Risas)
											es, tal vez, que el mismo Enrico Fermi
											fuera un alienígena.
									","
											Fakat, saygılarımla, Enrico Fermi'nin düşünmemiş olabileceği
											iki olasılıktan bahsedebilirim.
											Birincisi uzaylılar çok uzakta
											olabilirler.
											Belki de,
											diğer gezegenlerdelerdir.
											Diğer olasılık —
											(Kahkahalar)
											belki de, Enrico Fermi'nin kendisi
											bir uzaylıdır.
									","
											Je pourrais, cependant, faire remarquer, de manière respectueuse, deux possibilités
											qu'Enrico Fermi n'avait peut-être pas considérées.
											L'une est que les extra-terrestres
											pourraient être très loin d'ici.
											Peut-être même, oserais-je dire,
											sur d'autres planètes.
											L'autre possibilité —
											(Rires)
											est que, peut-être, Enrico Fermi lui-même
											était un extra-terrestre.
									","
											Wie dem auch sei, mit allem Respekt möchte ich auf zwei weitere Möglichkeiten
											aufmerksam machen, die Enrico Fermi eventuell nicht mit bedacht hat.
											Die erste wäre, dass die Aliens vielleicht
											sehr weit weg wohnen.
											Vielleicht sind sie, wenn ich mich so frei ausdrücken darf,
											sogar auf anderen Planeten.
											Die andere Möglichkeit —
											(Gelächter)
											ist, dass Enrico Ferni selbst
											ein Alien war.
									","Aliens, love — where are they?",John Hodgman,16:40,"entertainment,extraterrestrial life,humor,love,physics,science,time,comedy,movies"
