en,fr,tr,title,speaker,duration,tags
"
","
","
",Why I protest for climate justice,Jane Fonda,14:15,"climate change,environment,activism,sustainability,social change,protests,society,politics"
"
											Pat Mitchell: It's so great
to see you, my friend.
									","
											Pat Mitchell : C'est bon
de te voir, mon amie.
									","
											Pat Mitchell: Seni görmek çok güzel, 
arkadaşım.
									",Why I protest for climate justice,Jane Fonda,14:15,"climate change,environment,activism,sustainability,social change,protests,society,politics"
"
","
","
",Why I protest for climate justice,Jane Fonda,14:15,"climate change,environment,activism,sustainability,social change,protests,society,politics"
"
											Jane Fonda: Hi Pat.
It's great to be with you.
									","
											Jane Fonda : Bonjour Pat.
C'est bon d'être avec toi.
									","
											Jane Fonda: Merhaba Pat.
Sizinle olmak çok güzel.
									",Why I protest for climate justice,Jane Fonda,14:15,"climate change,environment,activism,sustainability,social change,protests,society,politics"
"
","
","
",Why I protest for climate justice,Jane Fonda,14:15,"climate change,environment,activism,sustainability,social change,protests,society,politics"
"
											PM: Jane, for the ones who may not
have seen the extraordinary coverage
											around the world
											of Fire Drill Fridays
											and the impact that they have already had,
											talk to us about the origin of this idea,
											this particular response
to the climate crisis.
									","
											PM : Jane, pour ceux
qui n'ont peut-être pas vu
											l'extraordinaire couverture médiatique
											à travers le monde
											des Fire Drill Fridays
											et l'impact qu'ils ont déjà eu,
											parle-nous de l'origine de cette idée,
											cette réponse particulière
à la crise climatique.
									","
											PM: Jane, dünya genelinde
Fire Drill Fridays'in olağanüstü içeriği
											ve etkisinden
haberdar olmayan kişiler için
											çıkış noktasını bizlere anlatır mısın,
											özellikle iklim krizi karşısında
yapılan çalışmaları.
									",Why I protest for climate justice,Jane Fonda,14:15,"climate change,environment,activism,sustainability,social change,protests,society,politics"
"
","
","
",Why I protest for climate justice,Jane Fonda,14:15,"climate change,environment,activism,sustainability,social change,protests,society,politics"
"
											JF: I was very inspired by Greta Thunberg,
the Swedish student,
											and by the young school climate strikers.
											Greta says we've got to get
out of our comfort zone.
											We have to behave
like our house is burning,
											because it is.
											And so she really struck a chord in me.
											And then, learning that just about
100 percent of climate scientists agree.
											They agree that a drastic
emergency is upon us,
											that it is human-caused.
											But they said
											we can do something about it.
											We have the time, the technology,
											the tools.
											We have everything we need
except political will
											to meet the challenge,
											and it's an enormous challenge.
											We have 11 years, many say, a decade,
											and I thought,
											""Oh, I'm so lucky
that I am healthy and living
											in a decade where we who are alive
can actually make the difference.
											We can make the difference
											as to whether there's going
to be a livable future or not.
											What a glorious responsibility we have.
											We have to step up to the plate.""
									","
											JF : J'ai été très inspirée
par Greta Thunberg, l'étudiante suédoise,
											et par les jeunes élèves
grévistes pour le climat.
											Greta dit que nous devons
sortir de notre zone de confort.
											Nous devons nous comporter
comme si notre maison brûlait,
											car c'est le cas.
											Elle a touché la corde sensible pour moi.
											Puis, le fait d'apprendre qu'environ 100%
des climatologues sont d'accord.
											Ils s'accordent sur le fait
qu'une urgence drastique nous attend,
											qu'elle est causée par les humains.
											Mais ils disent
											que nous pouvons faire quelque chose.
											Nous avons le temps, la technologie,
											les outils.
											Nous avons tout le nécessaire
à part la volonté politique
											pour faire face au défi,
											et c'est un énorme défi.
											Nous avons 11 ans,
beaucoup disent une décennie,
											et je me suis dit :
											« J'ai tellement de chance
d'être en bonne santé et de vivre
											cette décennie où nous qui vivons
pouvons faire la différence.
											Nous pouvons faire la différence
											quant au fait qu'il y aura
un avenir vivable ou pas.
											Quelle glorieuse responsabilité
avons-nous !
											Nous devons nous montrer à la hauteur. »
									","
											JF: İsveçli öğrenci Greta Thunberg'den
											ve iklim için okul grevi yapan gençlerden 
fazlasıyla ilham aldım.
											Greta komfor alanlarımızdan 
çıkmamız gerektiğini söylüyor.
											evimiz yanıyormuşuzcasına 
harekete geçmeliyiz,
											çünkü öyle.
											Bu nedenle beni fazlasıyla etkisine aldı.
											Sonra iklim bilimcilerinin yüzde yüzünün
buna katıldığını öğrenmem de.
											Ciddi bir olağanüstü hâlin
yaklaşmakta olduğunda
											ve bunun insan nedenli
olduğunda hemfikirler.
											Ama bunun için bir şeyler 
yapabileceğimizi söylüyorlar.
											Zamanımız, teknolojimiz, araçlarımız var.
											Sorunla yüzleşebilmek için, siyasi irade 
dışında, ihtiyacımız olan her şey var
											ve bu büyük bir sorun.
											On bir yılımız veya 
birçoğuna göre on yılımız kaldı.
											Düşündüm ki
											""Ah, çok şanslıyım, çünkü sağlıklıyım
											ve hayatta olanların gerçekten değişim 
yaratabileceği bir on yılda yaşıyorum.
											Yaşanabilir bir geleceğin olup olmayacağı 
konusunda değişim yaratabiliriz.
											Ne yüce bir sorumluluk bu.
											Elimizden geleni yapmalıyız.""
									",Why I protest for climate justice,Jane Fonda,14:15,"climate change,environment,activism,sustainability,social change,protests,society,politics"
"
","
","
",Why I protest for climate justice,Jane Fonda,14:15,"climate change,environment,activism,sustainability,social change,protests,society,politics"
"
											And when you're famous,
											there's a lot of things that you can do.
											You have a bigger platform.
											So I decided that, like Greta,
											I was going to put my body on the line
											and move to the center
of American power, Washington, DC,
											and have a rally every Friday
like the students do.
											And we work with the students.
											They speak at my rallies,
and I speak at their rallies.
											And then after we speak,
											we engage in civil disobedience
and risk getting arrested.
											Civil disobedience is a powerful tool
											that has changed history many times,
											both in the United States in the '60s
during the civil rights movement,
											of course in India with Mahatma Gandhi.
											And I didn't know in the beginning
if it was going to work or not,
											but it's made me very happy
to see what's happening.
									","
											Quand vous êtes célèbre,
											vous pouvez faire beaucoup de choses.
											Vous avez une visbilité plus grande.
											Alors j'ai décidé que, comme Greta,
											j'allais mettre mon corps en jeu,
											aller au centre du pouvoir américain,
à Washington,
											et organiser un rassemblement
chaque vendredi
											comme le font les étudiants.
											Nous travaillons avec les étudiants.
											Ils interviennent à mes rassemblements
et j'interviens aux leurs.
											Puis, après être intervenus,
											nous pratiquons la désobéissance civile
et risquons de nous faire arrêter.
											La désobéissance civile
est un outil formidable
											qui a changé l'Histoire
de nombreuses fois,
											à la fois aux États-Unis
dans les années 60,
											durant le mouvement
pour les droits civils,
											et bien sûr en Inde avec Mahatma Gandhi.
											Au début, j'ignorais
si cela allait fonctionner,
											mais cela me rend très heureuse
de voir ce qu'il se passe.
									","
											Eğer ünlü biriysen
											yapabileceğin şeyler oldukça fazladır.
											Daha büyük bir platforma sahipsin.
											Bu nedenle, Greta'nın yaptığı gibi
											kendimi ortaya atmaya karar verdim
											ve Amerikan gücünün merkezi olan 
Washington, DC'ye taşındım
											ve öğrencilerin yaptığı gibi
her Cuma miting düzenledik.
											Öğrencilerle işbirliği yaptık.
											Onlar benim mitinglerimde,
ben onların mitinglerinde konuştum.
											Konuşmalardan sonra ise
											sivil itaatsizlikte bulunarak
tutuklanma riskini aldık.
											Sivil itaatsizlik, tarihi defalarca kez 
değiştiren güçlü bir araç,
											hem ABD'nin altmışlı yıllarında
sivil haklar hareketinde
											hem de Hindistan'da 
Mahatma Gandhi döneminde.
											Başlangıcında tüm bunların bir 
işe yarayıp yaramayacağını bilmiyordum
											ama neler olduğunu görmek
beni oldukça mutlu etti.
									",Why I protest for climate justice,Jane Fonda,14:15,"climate change,environment,activism,sustainability,social change,protests,society,politics"
