en,es,tr,title,speaker,duration,tags
"
","
","
",Why museums are returning cultural treasures,Chip Colwell,13:01,"TEDx,museums,United States,art,indigenous peoples,history,archaeology,culture,conservation"
"
											A confession:
											I am an archaeologist
and a museum curator,
											but a paradoxical one.
											For my museum, I collect things,
											but I also return things
back to where they came from.
											I love museums because
they're social and educational,
											but I'm most drawn to them
because of the magic of objects:
											a one-million-year-old hand axe,
											a totem pole, an impressionist painting
											all take us beyond our own imaginations.
											In museums, we pause to muse,
to gaze upon our human empire of things
											in meditation and wonder.
											I understand why US museums alone
											host more than 850 million
visits each year.
									","
											Una confesión:
											soy arqueólogo y curador de museos,
											pero un curador paradójico.
											Colecciono objetos para mi museo,
											pero también devuelvo 
objetos a su lugar de origen.
											Me encantan los museos
por su función social y educativa,
											pero lo que más atrae es la magia
que cada objeto encierra:
											un hacha de mano elaborada
hace un millón de años,
											un tótem, una pintura impresionista,
											todas piezas que nos hacen
volar con la imaginación.
											En los museos nos detenemos a reflexionar,
											a contemplar ese patrimonio de objetos
en actitud de meditación y asombro.
											Es comprensible por qué,
tan solo en EE. UU.,
											los museos reciben más
de 850 millones de visitas al año.
									","
											Size bir şey itiraf edeyim:
											Ben hem bir arkeolog, 
hem de bir müzenin küratörüyüm.
											Ama paradoksal bir şekilde.
											Müzem için parçalar topluyorum
											ama aynı zamanda bunları da 
geldikleri yerlere iade ediyorum.
											Müzeleri severim;
sosyal ve eğitici bir ortamları vardır.
											Yine de beni müzelere asıl çeken
oradaki nesnelerin büyüsüdür:
											Bir milyon yıllık el baltası,
											bir totem direği, empresyonist bir resim,
											bunların hepsi bizi 
hayal gücümüzün ötesine götürür.
											İnsanlığın kurduğu 
nesneler imparatorluğuna
											merak ve saygıyla bakar,
derin düşüncelere dalarız.
											Sadece ABD'deki müzelerin 
neden her yıl
											850 milyondan fazla
ziyaretçi aldığını anlıyorum.
									",Why museums are returning cultural treasures,Chip Colwell,13:01,"TEDx,museums,United States,art,indigenous peoples,history,archaeology,culture,conservation"
"
","
","
",Why museums are returning cultural treasures,Chip Colwell,13:01,"TEDx,museums,United States,art,indigenous peoples,history,archaeology,culture,conservation"
"
											Yet, in recent years, museums
have become a battleground.
											Communities around the world
don't want to see their culture
											in distant institutions
which they have no control over.
											They want to see their cultural treasures
											repatriated, returned
to their places of origin.
											Greece seeks the return
of the Parthenon Marbles,
											a collection of classical sculptures
held by the British Museum.
											Egypt demands antiquities from Germany.
											New Zealand's Maori want to see returned
											ancestral tattooed heads
from museums everywhere.
											Yet these claims pale in comparison
to those made by Native Americans.
											Already, US museums have returned
more than one million artifacts
											and 50,000 sets
of Native American skeletons.
									","
											Pero, últimamente, los museos
se han transformado en campos de batalla.
											Hay pueblos de distintas partes 
del mundo que se resisten
											a que su cultura se exhiba 
en instituciones lejanas
											sobre las que no tienen ningún control.
											Quieren que sus tesoros 
culturales sean repatriados,
											restituidos a su lugar de origen.
											Grecia reclama la devolución 
de sus Mármoles del Partenón,
											una colección de esculturas clásicas
alojadas en el Museo Británico.
											Egipto reclama antigüedades
que se encuentran en Alemania.
											Los maoríes de Nueva Zelanda 
exigen la devolución
											de ancestrales cabezas tatuadas
exhibidas en museos de todo el mundo.
											Pero estos reclamos empalidecen frente
al reclamo de pueblos nativos de EE. UU.
											En realidad, los museos de EE. UU. ya
han devuelto más de un millón de piezas
											y 50 000 esqueletos 
de indígenas estadounidenses.
									","
											Ama son yıllarda müzeler
savaş alanına dönmüş durumda.
											Dünyadaki toplumlar,
kendi kültürlerini uzakta
											söz sahibi olmadıkları kurumlarda 
görmek istemiyorlar.
											Kültürel hazinelerinin ülkelerine,
ait oldukları yerlere
											geri dönmesini istiyorlar.
											Yunanlar, British Museum'da tutulan 
Parthenon Mermerleri'ni,
											bu klasik heykel koleksiyonunu
geri almaya çalışıyor.
											Mısır, antik eserlerini
Almanya'nın iade etmesini istiyor.
											Yeni Zelanda'daki Maoriler,
atalarına ait dövmeli başların
											dünyadaki birçok müzeden
asıl yerine döndüğünü görmek istiyor.
											Ama bunlar Amerika Yerlilerinin
talepleri karşısında sönük kalır.
											ABD müzeleri şimdiye kadar
bir milyondan fazla eseri
											ve 50.000 yerli iskeleti
sahiplerine iade etti.
									",Why museums are returning cultural treasures,Chip Colwell,13:01,"TEDx,museums,United States,art,indigenous peoples,history,archaeology,culture,conservation"
"
","
","
",Why museums are returning cultural treasures,Chip Colwell,13:01,"TEDx,museums,United States,art,indigenous peoples,history,archaeology,culture,conservation"
"
											To illustrate what's at stake,
let's start with the War Gods.
											This is a wood carving
											made by members
of the Zuni tribe in New Mexico.
											In the 1880s, anthropologists
began to collect them
											as evidence of American Indian religion.
											They came to be seen as beautiful,
											the precursor to the stark sculptures
of Picasso and Paul Klee,
											helping to usher in
the modern art movement.
											From one viewpoint, the museum
did exactly as it's supposed to
											with the War God.
											It helped introduce
a little-known art form
											for the world to appreciate.
											But from another point of view,
											the museum had committed
a terrible crime of cultural violence.
									","
											Para demostrar lo que está en juego,
empezaré con los Dioses de la Guerra.
											Esta es una pieza de madera tallada
											por miembros de la tribu
zuni de Nuevo México.
											En la década de 1880, los antropólogos
comenzaron a coleccionarlos
											como evidencia de la religión
indígena estadounidense.
											Empezaron a considerarse 
piezas de gran belleza,
											precursoras de esculturas notables
como las de Picasso y Paul Klee,
											que propiciaron el movimiento
del arte moderno.
											Por un lado, el museo procedió
exactamente como debía
											con el Dios de la Guerra.
											Permitió que una forma
artística poco conocida
											pueda ser apreciada por el mundo.
											Pero por otro lado,
											el museo había cometido
un flagrante delito de violencia cultural.
									","
											Durumun ciddiyetini göstermek için
Savaş Tanrıları ile başlayalım.
											Bu ahşap oyma,
											New Mexico'daki Zuni kabilesi
üyelerinin elinden çıktı.
											Antropologlar, yerlilerin inancına
kanıt olarak bu nesneleri
											1880'lerde toplamaya başladılar.
											Ne kadar güzel oldukları görüldü,
											Picasso ve Paul Klee'nin 
etkileyici heykellerinin müjdecisi,
											modern sanat hareketini
hızlandıran öncüler.
											Müze bir açıdan tam da
Savaş Tanrısı'yla ne yapması gerekiyorsa
											onu yaptı.
											Çok az bilinen bir sanat formunun
tanınmasına yardım etti,
											onu dünyaya sundu.
											Ama öte yandan,
											bu korkunç bir kültürel şiddet suçuydu.
									",Why museums are returning cultural treasures,Chip Colwell,13:01,"TEDx,museums,United States,art,indigenous peoples,history,archaeology,culture,conservation"
"
","
","
",Why museums are returning cultural treasures,Chip Colwell,13:01,"TEDx,museums,United States,art,indigenous peoples,history,archaeology,culture,conservation"
"
											For Zunis, the War God
is not a piece of art,
											it is not even a thing.
											It is a being.
											For Zunis, every year,
											priests ritually carve new War Gods,
											the Ahayu:da,
											breathing life into them
in a long ceremony.
											They are placed on sacred shrines
											where they live to protect the Zuni people
											and keep the universe in balance.
											No one can own or sell a War God.
											They belong only to the earth.
											And so Zunis want them back from museums
											so they can go to their shrine homes
											to fulfill their spiritual purpose.
											What is a curator to do?
											I believe that the War Gods
should be returned.
									","
											Para los zuni el Dios de la Guerra
no es una pieza de arte,
											ni siquiera un objeto.
											Es un ser.
											En la comunidad zuni, en un ritual
que se celebra todos los años,
											los sacerdotes tallan 
nuevos dioses de la guerra,
											los ""Ahayu:da"",
											y les dan vida en una larga ceremonia.
											Los colocan en templos sagrados
											donde viven para proteger al pueblo zuni
											y mantener el universo en equilibrio.
											Nadie puede tener ni vender
un Dios de la Guerra.
											Pertenecen a la tierra.
											Y los zunis quieren 
rescatarlos de los museos
											para llevarlos a su hogar, el templo,
											donde cumplen una misión espiritual.
											¿Qué debería hacer un curador?
											Creo que los dioses de la guerra
deberían ser restituidos.
									","
											Savaş Tanrısı, Zuni'lerin gözünde
bir sanat eseri,
											hatta bir nesne bile değildir.
											Bir varlıktır.
											Rahipler,
											her yıl Zuni'ler için
yeni Savaş Tanrısı heykelleri yapar,
											Ahayu:da,
											uzun bir törende 
onlara nefesiyle hayat verir.
											Kutsal tapınaklara yerleştirilirler
											ve böylece Zuni insanlarını koruduklarına,
											evreni dengede tuttuklarına inanılır.
											Savaş Tanrısı heykeli
ne alınabilir, ne satılabilir.
											Onlar sadece yeryüzüne aittir.
											Zuni'ler, tapınaklarına 
dönebilmeleri için
											müzelerin onları geri vermesini istiyor.
											Böylece, ruhsal amaçlarını
yerine getirebilecekler.
											Bir küratör bu durumda ne yapmalı?
											Savaş Tanrısı heykellerinin 
geri verilmesi gerektiğine inanıyorum.
									",Why museums are returning cultural treasures,Chip Colwell,13:01,"TEDx,museums,United States,art,indigenous peoples,history,archaeology,culture,conservation"
"
","
","
",Why museums are returning cultural treasures,Chip Colwell,13:01,"TEDx,museums,United States,art,indigenous peoples,history,archaeology,culture,conservation"
"
											This might be a startling answer.
											After all, my conclusion
contradicts the refrain
											of the world's most famous archaeologist:
											""That belongs in a museum!""
									","
											Esta respuesta puede sonar extraña.
											Después de todo, mi conclusión
se contradice con la frase pronunciada
											por el arqueólogo más famoso del mundo:
											""¡Eso debería estar en un museo!"".
									","
											Bu cevabı garipseyebilirsiniz.
											Vardığım sonuç, 
dünyanın en ünlü arkeoloğundan
											sürekli duyduğumuz cümleyle çelişiyor:
											""Onun yeri müze!""
									",Why museums are returning cultural treasures,Chip Colwell,13:01,"TEDx,museums,United States,art,indigenous peoples,history,archaeology,culture,conservation"
"
","
","
",Why museums are returning cultural treasures,Chip Colwell,13:01,"TEDx,museums,United States,art,indigenous peoples,history,archaeology,culture,conservation"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									",Why museums are returning cultural treasures,Chip Colwell,13:01,"TEDx,museums,United States,art,indigenous peoples,history,archaeology,culture,conservation"
"
","
","
",Why museums are returning cultural treasures,Chip Colwell,13:01,"TEDx,museums,United States,art,indigenous peoples,history,archaeology,culture,conservation"
"
											is what Indiana Jones said,
not just to drive movie plots,
											but to drive home the unquestionable good
of museums for society.
									","
											Es lo que decía Indiana Jones,
											no solo para respetar
el guion de sus películas,
											sino para subrayar la importancia
innegable de los museos en una sociedad.
									","
											Indiana Jones'un bu söylediği
sadece film senaryosu gereği değil,
											aynı zamanda müzelerin topluma
faydası anlaşılsın diye.
									",Why museums are returning cultural treasures,Chip Colwell,13:01,"TEDx,museums,United States,art,indigenous peoples,history,archaeology,culture,conservation"
"
","
","
",Why museums are returning cultural treasures,Chip Colwell,13:01,"TEDx,museums,United States,art,indigenous peoples,history,archaeology,culture,conservation"
