en,pt,fr,title,speaker,duration,tags
"
","
","
",Why good leaders make you feel safe,Simon Sinek,11:59,"business,leadership,military,work"
"
											There's a man by the name of Captain
											William Swenson
											who recently was awarded the
congressional Medal of Honor
											for his actions on September 8, 2009.
									","
											Existe um homem designado por Capitão
											William Swenson
											a quem recentemente foi atribuída a 
Medalha de Honra do Congresso
											pelas suas ações a 8 de setembro de 2009.
									","
											Un homme du nom de
											Capitaine William Swenson
											a reçu récemment 
la Médaille d'honneur du Congrès
											pour ses actions du 8 septembre 2009.
									",Why good leaders make you feel safe,Simon Sinek,11:59,"business,leadership,military,work"
"
","
","
",Why good leaders make you feel safe,Simon Sinek,11:59,"business,leadership,military,work"
"
											On that day, a column of American
											and Afghan troops
											were making their way
											through a part of Afghanistan
											to help protect
											a group of government officials,
											a group of Afghan government officials,
											who would be meeting with some local
											village elders.
											The column came under ambush,
											and was surrounded on three sides,
											and amongst many other things,
											Captain Swenson was recognized
											for running into live fire
											to rescue the wounded
											and pull out the dead.
											One of the people he rescued was a sergeant,
											and he and a comrade were making their way
											to a medevac helicopter.
									","
											Nesse dia, uma coluna de tropas
											americanas e afegãs
											faziam o seu percurso
											por uma parte do Afeganistão
											para ajudar a proteger
											um grupo de funcionários do governo,
											um grupo de funcionários 
do governo afegão,
											que iam reunir-se com
											alguns líderes comunitários locais.
											A coluna sofreu uma emboscada
											e foi cercada por três lados,
											e entre muitas outras coisas,
											o Capitão Swenson distinguiu-se
											por correr para o meio do tiroteio
											para salvar os feridos
											e retirar os mortos.
											Uma das pessoas que 
resgatou foi um sargento.
											Ele e um colega seguiam em direção
											a um helicóptero de evacuação.
									","
											Ce jour-là, des troupes d'Américains
											et d'Afghans
											traversaient
											une partie de l'Afghanistan
											pour aider à protéger
											des fonctionnaires gouvernementaux,
											des fonctionnaires 
gouvernementaux afghans,
											qui allaient rencontrer des aînés
											du village local.
											Les escadrons ont été pris 
dans une embuscade

											et étaient encerclés trois côtés,
											et entre autres,
											le Capitaine Swenson a été reconnu
											pour avoir couru sous le feu
											afin de secourir les blessés
											et ramener les morts.
											Une des personnes 
qu'il a secourue était un sergent.
											Swenson, accompagné d'un camarade, 
se dirigeaient
											vers un hélicoptère 
d'évacuation sanitaire.
									",Why good leaders make you feel safe,Simon Sinek,11:59,"business,leadership,military,work"
"
","
","
",Why good leaders make you feel safe,Simon Sinek,11:59,"business,leadership,military,work"
"
											And what was remarkable about this day
											is, by sheer coincidence,
											one of the medevac medics
											happened to have a GoPro camera on his helmet
											and captured the whole scene on camera.
											It shows Captain Swenson and his comrade
											bringing this wounded soldier
											who had received a gunshot to the neck.
											They put him in the helicopter,
											and then you see Captain Swenson bend over
											and give him a kiss
											before he turns around to rescue more.
									","
											O que tornou impressionante esse dia
											foi que, por uma mera coincidência,
											um dos médicos do helicóptero
											tinha uma câmera GoPro no seu capacete
											e gravou a cena toda.
											A cena mostra o Capitão Swenson 
e o seu colega
											a trazer este soldado ferido
											que tinha levado um tiro no pescoço.
											Eles colocam-no no helicóptero
											e depois vê-se 
o Capitão Swenson a curvar-se
											e a dar-lhe um beijo
											antes de se voltar para resgatar outros.
									","
											Et ce qui a été remarquable ce jour-là,
											c'est que, par pure coïncidence,
											un des médecins de l'évacuation sanitaire
											avait une camera GoPro sur son casque
											et la scène a été entièrement filmée.
											Elle montre le Capitaine Swenson 
et son camarade
											transportant un soldat blessé
											qui avait reçu 
une balle dans le cou.
											Ils l'ont mis dans l'hélicoptère,
											et là, on voit le Capitaine Swenson 
se pencher sur lui
											et l'embrasser
											avant de faire demi-tour 
pour en secourir d'autres.
									",Why good leaders make you feel safe,Simon Sinek,11:59,"business,leadership,military,work"
"
","
","
",Why good leaders make you feel safe,Simon Sinek,11:59,"business,leadership,military,work"
"
											I saw this, and I thought to myself,
											where do people like that come from?
											What is that? That is some deep, deep emotion,
											when you would want to do that.
											There's a love there,
											and I wanted to know why is it that
											I don't have people that I work with like that?
											You know, in the military, they give medals
											to people who are willing to sacrifice themselves
											so that others may gain.
											In business, we give bonuses to people
											who are willing to sacrifice others
											so that we may gain.
											We have it backwards. Right?
											So I asked myself, where do
people like this come from?
											And my initial conclusion was
that they're just better people.
											That's why they're attracted to the military.
											These better people are attracted
											to this concept of service.
											But that's completely wrong.
											What I learned was that it's the environment,
											and if you get the environment right,
											every single one of us has the capacity
											to do these remarkable things,
											and more importantly, others have that capacity too.
											I've had the great honor of getting to meet
											some of these, who we would call heroes,
											who have put themselves and put their lives
											at risk to save others,
											and I asked them, ""Why would you do it?
											Why did you do it?""
											And they all say the same thing:
											""Because they would have done it for me.""
											It's this deep sense of trust and cooperation.
											So trust and cooperation are really important here.
											The problem with concepts of trust and cooperation
											is that they are feelings, they are not instructions.
											I can't simply say to you, ""Trust me,"" and you will.
											I can't simply instruct two people 
to cooperate, and they will.
											It's not how it works. It's a feeling.
									","
											Eu vi isto e pensei comigo mesmo,
											de onde vêm pessoas assim?
											O que é isto? É uma emoção 
muito, muito profunda,
											quando querem fazer isso.
											Existe ali amor
											e eu gostaria de saber porque é que
											não tenho pessoas assim, 
com quem trabalho?
											Nas forças armadas, dão medalhas
											a pessoas que estão 
dispostas a sacrificar-se
											para que outras possam ganhar.
											Nas empresas, damos bónus a pessoas
											que estão dispostas a sacrificar outros
											para que possamos ganhar.
											Está ao contrário. Certo?
											De onde vêm pessoas assim?
											E a minha conclusão inicial foi 
que são pessoas melhores.
											É por isso que vão para as forças armadas.
											Estas pessoas melhores são atraídas
											por esse conceito de serviço.
											Mas isso é errado.
											Aprendi que é o ambiente.
											Se conseguirmos o ambiente favorável,
											cada um de nós tem a capacidade
											de fazer estas coisas fantásticas
											e mais importante, os outros 
também têm essa capacidade.
											Eu tive a grande honra de conhecer
											alguns destes, a quem chamamos heróis,
											que se colocaram a si e às suas vidas
											em risco para salvar os outros,
											e perguntei-lhes: 
""Porque é que fariam isso?
											Porque é que fizeram isso?""
											E todos dizem a mesma coisa:
											""Porque eles teriam feito 
o mesmo por mim.""
											É este sentimento profundo de 
confiança e cooperação.
											Confiança e cooperação 
são muito importantes aqui.
											O problema com os conceitos 
de confiança e cooperação
											é que sāo sentimentos, não são instruções.
											Eu não posso simplesmente dizer: 
""Confiem em mim"", e vocês confiam.
											Eu não posso mandar duas pessoas 
cooperar e esperar que o façam.
											Não é assim que funciona. É um sentimento.
									","
											J'ai vu la vidéo, et je me suis dit,
											d'où viennent des personnes comme ça ?
											Qu'est-ce que c'est que ça ? 
C'est une émotion profonde.
											quand on fait des choses comme ça.
											Il y a de l'amour,
											et je voulais savoir pourquoi
											les personnes avec qui je travaille 
ne sont pas comme ça.
											Dans l'armée, on donne des médailles
											à ceux qui sont prêts à se sacrifier
											pour les autres.
											Dans le business, 
on donne des bonus à ceux
											qui sont prêts à sacrifier les autres
											pour notre profit.
											Nous faisons tout à l'envers. 
Pas vrai ?
											Je me suis demandé 
d'où viennent les gens comme ça.
											Au début, ma conclusion était 
qu'ils sont tout simplement meilleurs.
											Voilà pourquoi 
ils sont attirés par l'armée.
											Ces gens sont attirés
											par cette idée de service.
											Mais c'est totalement faux.
											Ce que j'ai appris, 
c'est que c'est l'environnement.
											Si vous avez le bon environnement,
											chacun de nous a la capacité
											de faire ces choses remarquables,
											et surtout, les autres aussi 
ont cette capacité.
											J'ai eu l'honneur de rencontrer
											certains de ceux que 
nous appelons des héros,
											qui ont risqué leurs vies
											pour sauver les autres,
											et je leur ai demandé : 
« Pourquoi faire ça ?
											Pourquoi l'avez-vous fait ? »
											Et ils ont tous répondent la même chose :
											« Parce qu'ils l'auraient fait pour moi. »
											C'est ce profond sentiment 
de confiance et de collaboration.
											La confiance et la collaboration 
sont très importantes.
											Le problème avec l'idée 
de confiance et collaboration,
											c'est que ce sont des sentiments, 
ce ne sont pas des instructions.
											Je ne peux pas simplement vous dire, 
« Ayez confiance en moi », et c'est tout.
											Je ne peux pas tout simplement demander 
à deux personnes de coopérer,
											pour qu'elles le fassent.
											Ça ne marche pas comme ça. 
C'est un sentiment.
									",Why good leaders make you feel safe,Simon Sinek,11:59,"business,leadership,military,work"
"
","
","
",Why good leaders make you feel safe,Simon Sinek,11:59,"business,leadership,military,work"
"
											So where does that feeling come from?
											If you go back 50,000 years
											to the Paleolithic era,
											to the early days of Homo sapiens,
											what we find is that the world
											was filled with danger,
											all of these forces working very, very hard to kill us.
											Nothing personal.
											Whether it was the weather,
											lack of resources,
											maybe a saber-toothed tiger,
											all of these things working
											to reduce our lifespan.
											And so we evolved into social animals,
											where we lived together and worked together
											in what I call a circle of safety, inside the tribe,
											where we felt like we belonged.
											And when we felt safe amongst our own,
											the natural reaction was trust and cooperation.
											There are inherent benefits to this.
											It means I can fall asleep at night
											and trust that someone from within
my tribe will watch for danger.
											If we don't trust each other, if I don't trust you,
											that means you won't watch for danger.
											Bad system of survival.
									","
											Então, de onde vem esse sentimento?
											Se voltarmos atrás 50 000 anos,
											até à era Paleolítica,
											nos primórdios do Homo Sapiens,
											o que encontramos é que
											o mundo estava cheio de perigos,
											todas estas forças a trabalhar 
muito para nos matar.
											Nada pessoal.
											Ou era o clima,
											a falta de recursos,
											talvez um tigre dente-de-sabre,
											tudo isso contribuía
											para reduzir a nossa esperança de vida.
											E então evoluímos para animais sociais,
											que vivíamos e trabalhávamos juntos
											naquilo a que eu chamo um círculo 
de segurança, dentro da tribo,
											onde sentíamos que pertencíamos.
											E quando nos sentíamos seguros 
entre os nossos semelhantes,
											a reação natural era 
de confiança e cooperação.
											Há benefícios inerentes a isto.
											Siginifica que posso adormecer à noite
											e confiar que alguém da minha tribo 
irá ficar atento ao perigo.
											Se nāo confiarmos uns nos outros,
											não ficaremos atentos aos perigos.
											Mau sistema de sobrevivência.
									","
											Alors, d'où vient ce sentiment ?
											Il y a 50 000 ans
											pendant l'ère paléolithique,
											aux débuts de l'Homo Sapiens,
											nous découvrons que le monde
											était plein de dangers,
											toutes ces forces qui s'acharnaient
à vouloir nous tuer.
											Rien de personnel.
											Que se soit la météo,
											le manque de ressources
											un tigre à dents de sabre
											tout ceci étaient à l'œuvre
											pour réduire notre durée de vie.
											Nous sommes donc devenus 
des animaux sociaux,
											nous vivions et travaillions ensemble
											dans ce que nous appelions 
un cercle de sécurité,
											à l'intérieur de la tribu,
											à laquelle nous avions 
le sentiment d'appartenir.
											Quand nous nous sentions 
en sécurité parmi les nôtres,
											la réaction naturelle était 
la confiance et la collaboration.
											Ce sont les avantages 
qui leur sont intrinsèques.
											Ça veut dire que je peux 
m'endormir la nuit
											et être sûr que quelqu'un 
de ma tribu guettera le danger.
											Si nous n'avons pas confiance 
l'un en l'autre,
											si je n'ai pas confiance en vous,
											ça veut dire 
que vous ne guetterez pas le danger.
											Mauvais système de survie.
									",Why good leaders make you feel safe,Simon Sinek,11:59,"business,leadership,military,work"
