en,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
",Three ways the universe could end,Venus Keus,4:30,"TED-Ed,space,animation,science,physics,big bang,universe,solar system,Planets"
"
											We know about our universe’s past:
											the Big Bang theory predicts that all 
matter, time, and space
											began in an incredibly tiny, compact 
state about 14 billion years ago.
											And we know about the present:
											scientists’ observations of the movement 
of galaxies
											tell us that the universe is expanding 
at an accelerated rate.
											But what about the future?
											Do we know how our universe 
is going to end?
									","
											Conhecemos o passado do nosso universo:
											a teoria do Big Bang prevê
que toda a matéria, o tempo e o espaço
											começaram por um estado incrivelmente
pequeno e compacto,
											há cerca de 14 mil milhões de anos.
											E conhecemos o presente:
											as observações dos cientistas
do movimento das galáxias
											dizem-nos que o universo está
a expandir-se a um ritmo acelerado.
											Mas, quanto ao futuro?
											Sabemos como irá acabar o nosso universo?
									","
											Evrenimizin geçmişini biliyoruz:
Big Bang teorisi tüm madde,
											zaman ve mekanın
yaklaşık 14 milyar yıl önce
											son derece küçük, sıkışmış bir halde
başladığını tahmin ediyor.
											Şu anımızı da biliyoruz:
											bilim adamlarının
galaksilerin hareketi üzerine
											gözlemleri gösteriyor ki,
evren artan bir hızda genişliyor.
											Peki ama gelecek hakkında ne biliyoruz?
											Evrenimizin nasıl sonlanacağını
biliyor muyuz?
									","
											Nous connaissons le passé
de notre univers :
											la théorie du Big Bang prédit que toute
la matière, le temps et l'espace
											ont commencé dans un état
incroyablement petit et compact
											il y a environ 14 milliards d'années.
											Et nous connaissons le présent :
											les observations des scientifiques
sur le mouvement des galaxies
											nous disent que l'univers s'élargit
à un rythme accéléré.
											Mais qu'en est-il de l'avenir ?
											Savons-nous comment notre univers
va se terminer ?
									",Three ways the universe could end,Venus Keus,4:30,"TED-Ed,space,animation,science,physics,big bang,universe,solar system,Planets"
"
","
","
","
",Three ways the universe could end,Venus Keus,4:30,"TED-Ed,space,animation,science,physics,big bang,universe,solar system,Planets"
"
											Cosmologists have three 
possible answers for this question,
											called the Big Freeze,
											the Big Rip and the Big Crunch.
									","
											Os cosmólogos têm três respostas
possíveis para esta pergunta,
											chamadas o Big Freeze,
ou Grande congelamento,
											o Big Rip, ou Grande Rotura
e o Big Crunch, ou Grande Colapso.
									","
											Kozmologların bu soruya
üç olası cevabı var:
											Büyük Buzlanma,
											Büyük Yırtılma ve
Büyük Sıkışma.
									","
											Les cosmologistes ont trois réponses
possibles à cette question,
											appelé le Big Freeze,
											le Big Rip et le Big Crunch.
									",Three ways the universe could end,Venus Keus,4:30,"TED-Ed,space,animation,science,physics,big bang,universe,solar system,Planets"
"
","
","
","
",Three ways the universe could end,Venus Keus,4:30,"TED-Ed,space,animation,science,physics,big bang,universe,solar system,Planets"
"
											To understand these three scenarios,
											imagine two objects representing galaxies.
											A short, tight rubber band is 
holding them together—
											that’s the attractive force of gravity.
											Meanwhile, two hooks are 
pulling them apart—
											that’s the repulsive force 
expanding the universe.
											Copy this system over and over again,
											and you have something 
approximating the real universe.
											The outcome of the battle between 
these two opposing forces
											determines how the end of the 
universe will play out.
									","
											Para perceber estes três cenários,
											imaginem dois objetos
que representam galáxias.
											Um pequeno elástico está a uni-las
											— é a força de atração da gravidade.
											Entretanto, dois ganchos
estão a separá-las
											— é a força repulsiva
da expansão do universo.
											Copiem este sistema, vezes sem conta,
											e têm uma coisa
que se aproxima do universo real.
											O resultado da batalha
entre estas duas forças opostas
											determina como ocorrerá
o fim do universo.
									","
											Bu üç senaryoyu anlayabilmek için
											galaksileri temsil eden
iki obje hayal edin.
											Kısa, sıkı bir lastik bant bunları
bir arada tutuyor olsun—

											işte bu yerçekimi kuvvetidir.
											Aynı esnada iki kanca
bunları birbirinden uzaklaştırıyor olsun—
											işte bu, evreni genişleten itici güçtür.
											Bu sistemi tekrar tekrar kopyalarsanız
											evrenin kendisine benzer
bir şey elde edersiniz.
											Bu iki zıt güç arasındaki savaşın sonucu
											evrenin sonunun nasıl
gerçekleşeceğini belirleyecek.
									","
											Pour comprendre ces trois scénarios,
											imaginez deux objets
représentant des galaxies.
											Un élastique court et serré
les retient ensemble -
											c'est la force de gravité.
											Pendant ce temps,
deux crochets les séparent.
											Il s'agit de la force répulsive
qui étend l'univers.
											Copiez ce système encore et encore,
											et vous aurez quelque chose
se rapprochant de l'univers réel.
											L'issue de la bataille entre
ces deux forces opposées
											détermine le déroulement
de la fin de l'univers.
									",Three ways the universe could end,Venus Keus,4:30,"TED-Ed,space,animation,science,physics,big bang,universe,solar system,Planets"
"
","
","
","
",Three ways the universe could end,Venus Keus,4:30,"TED-Ed,space,animation,science,physics,big bang,universe,solar system,Planets"
"
											The Big Freeze scenario is what happens 
if the force pulling the objects apart
											is just strong enough to stretch the 
rubber band until it loses its elasticity.
											The expansion wouldn’t be able to 
accelerate anymore,
											but the universe would keep 
getting bigger.
											Clusters of galaxies would separate.
											The objects within the galaxies–
											suns, planets, and solar systems
											would move away from each other,
											until galaxies dissolved into 
lonely objects
											floating separately in the vast space.
											The light they emit would be redshifted 
to long wavelengths
											with very low, faint energies,
											and the gas emanating from them 
would be too thin to create new stars.
											The universe would become 
darker and colder,
											approaching a frozen state
											also known as the Big Chill,
											or the Heat Death of the Universe.
									","
											O cenário do Grande Congelamento
é o que acontece,
											se a força que mantém
os objetos separados
											for suficientemente forte para esticar
o elástico até este perder a elasticidade.
											A expansão deixará
de continuar a acelerar
											mas o universo continuará a aumentar.
											Os grupos de galáxias separam-se.
											Os objetos dentro das galáxias
											— os sóis, os planetas,
os sistemas solares —
											afastar-se-ão uns dos outros
											até as galáxias se dissolverem
em objetos solitários,
											flutuando separadamente
na amplidão do espaço.
											A luz que emitirem passará
a ser em comprimentos de onda longos
											com energias muito baixas, muito fracas.
											O gás que emanará delas
											será demasiado fino
para criar novas estrelas.
											O universo tornar-se-á
mais escuro e mais frio,
											aproximando-se de um estado congelado
											também conhecido por o Grande Gelo
											ou a Morte Térmica do universo.
									","
											Büyük Buzlanma, objeleri
uzaklaştıran güç, banda esnekliğini
											kaybettirecek seviyeye
ulaşırsa yaşanacak olan senaryodur.
											Bu durumda genişleme
artmaya devam edemeyecek,
											ama evren büyümeye devam edecektir.
											Galaksi kümeleri ayrılacaktır.
											Galaksilerin içindeki objeler-
											güneşler, gezegenler ve güneş sistemleri
											birbirlerinden uzaklaşacaktır,
											ta ki galaksiler büyük uzayda
tek başlarına süzülen
											yalnız objeler olarak dağılıncaya kadar.
											Yaydıkları ışık kırmızıya kayarak
oldukça düşük, zayıf enerjili
											uzun dalga boylarına dönüşecek
											ve yayılan gaz yeni yıldızlar 
yaratamayacak kadar seyrek olacaktır.
											Evren gittikçe karanlık ve soğuk olacak,
											Büyük Soğuk
											veya Evrenin Isı Ölümü olarak da bilinen
											bir donma haline geçecektir.
									","
											Le scénario Big Freeze
est ce qui se produit
											si la force qui sépare les objets
est juste assez forte
											pour étirer l'élastique jusqu'à
ce qu'il perde son élasticité.
											L'expansion ne pourrait plus s'accélérer,
											mais l'univers continuerait à s'agrandir.
											Des amas de galaxies se sépareraient.
											Les objets à l'intérieur des galaxies -
											les soleils, les planètes
et les systèmes solaires -
											s'éloigneraient les uns des autres,
											jusqu'à ce que les galaxies
se dissolvent en objets solitaires,
											flottant séparément dans le vaste espace.
											La lumière qu'ils émettent se décalera
vers les grandes longueurs d'onde
											avec des énergies très faibles
et très basses,
											et le gaz s'en dégageant sera trop léger
											pour créer de nouvelles étoiles.
											L'univers deviendrait de plus
en plus sombre et froid,
											s'approchant d'un état congelé
											aussi connu sous le nom de Big Chill,
											ou la mort par la chaleur de l'Univers.
									",Three ways the universe could end,Venus Keus,4:30,"TED-Ed,space,animation,science,physics,big bang,universe,solar system,Planets"
"
","
","
","
",Three ways the universe could end,Venus Keus,4:30,"TED-Ed,space,animation,science,physics,big bang,universe,solar system,Planets"
"
											But what if the repulsive force 
is so strong
											that it stretches the rubber band 
past its elastic limit,
											and actually tears it?
											If the expansion of the universe 
continues to accelerate,
											it will eventually overcome not only 
the gravitational force –
											tearing apart galaxies and solar systems–
											but also the electromagnetic, weak, 
and strong nuclear forces
											which hold atoms and nuclei together.
											As a result,
											the matter that makes up stars 
breaks into tiny pieces.
											Even atoms and subatomic particles 
will be destroyed.
											That’s the Big Rip.
									","
											Mas o que acontecerá, 
se a força repulsiva for tão forte
											que estique o elástico até ao seu limite
											e o rebente?
											Se a expansão do universo
continuar a acelerar
											acabará por vencer
não só a força da gravidade
											— afastando as galáxias
e os sistemas solares —
											mas também as forças nucleares
eletromagnéticas, fracas e fortes
											que mantêm unidos os átomos e os núcleos.
											Em consequência disso,
											a matéria que compõe as estrelas
divide-se em bocados minúsculos.
											Os átomos e as partículas subatómicas
ficarão destruídos.
											É a Grande Rotura.
									","
											Peki ya bu uzaklaştırıcı güç
o kadar güçlü olsa ki
											plastik bandın esneklik sınırını aşıp
											sonuçta da yırtılmasına sebep olursa?
											Eğer evren genişlemeye devam ederse, 
sadece yerçekimi kuvvetini yenip
											galaksileri ve güneş sistemlerini
parçalamakla kalmayacak,
											en sonunda atomları
ve çekirdeği bir arada tutan
											elektromanyetik, zayıf
ve güçlü nükleer kuvvetlerin de
											üstesinden gelecektir.
											Sonuç olarak,
											yıldızları oluşturan madde 
küçük parçacıklara ayrılacaktır.
											Atomlar ve atom altı parçacıklar 
bile yok edileceklerdir.
											İşte bu Büyük Yırtılma'dır.
									","
											Mais que se passerait-il si
la force répulsive est si forte
											qu'elle étire l'élastique au-delà
de sa limite élastique
											jusqu'à le déchirer ?
											Si l'expansion de l'univers
continue à s'accélérer,
											elle finira par vaincre non seulement
la force gravitationnelle -
											déchirant les galaxies
et les systèmes solaires -
											mais aussi les forces nucléaires
électromagnétiques, faibles et fortes
											qui maintiennent les atomes
et les noyaux ensemble.
											Par conséquent,
											la matière qui compose les étoiles
se brisera en petits morceaux.
											Même les atomes et les particules
subatomiques seront détruits.
											C'est le Big Rip.
									",Three ways the universe could end,Venus Keus,4:30,"TED-Ed,space,animation,science,physics,big bang,universe,solar system,Planets"
