en,tr,de,title,speaker,duration,tags
"
","
","
",How we can turn the cold of outer space into a renewable resource,Aaswath Raman,13:27,"science,technology,climate change,universe,sustainability,energy,electricity,physics"
"
											Every summer when I was growing up,
											I would fly from my home in Canada
to visit my grandparents,
											who lived in Mumbai, India.
											Now, Canadian summers
are pretty mild at best —
											about 22 degrees Celsius
or 72 degrees Fahrenheit
											is a typical summer's day,
and not too hot.
											Mumbai, on the other hand,
is a hot and humid place
											well into the 30s Celsius
or 90s Fahrenheit.
											As soon as I'd reach it, I'd ask,
											""How could anyone live, work
or sleep in such weather?""
											To make things worse, my grandparents
didn't have an air conditioner.
											And while I tried my very, very best,
											I was never able
to persuade them to get one.
											But this is changing, and fast.
									","
											Büyürken her yaz,
											yaşadığım yer olan Kanada'dan 
büyüklerimi ziyaret etmek için
											Mumbai, Hindistan'a uçardım.
											Şimdi, yazları Kanada havası 
oldukça ılımandır,
											22 santigrat derece ya da 72 fahrenheit,
											tipik bir yaz günüdür 
ve fazla sıcak da değildir.
											Diğer yandan, Mumbai sıcak ve nemlidir.
											30 santigrat derece ya da
90 fahrenheit civarı.
											Varır varmaz şunu sorardım;
											bu havada insan nasıl yaşayabilir,
çalışabilir ya da uyuyabilir ki?
											İşin daha da kötüsü, 
büyükannemlerin kliması yoktu.
											Ne kadar denersem deneyeyim,
											onları asla bir klima 
almaya ikna edemedim.
											Ama bu değişiyor
ve üstelik hızlı bir şekilde.
									","
											Als ich aufwuchs, flog ich jeden Sommer
											von meinem Zuhause in Kanada
zu meinen Großeltern,
											die in Mumbai, Indien, lebten.
											Kanadische Sommer sind bestenfalls mild
											— etwa 22 Grad Celsius 
oder 72 Grad Fahrenheit
											sind für einen Sommertag typisch,
also nicht zu heiß.
											Mumbai hingegen ist ein heißes
und feuchtes Gebiet
											mit über 30 °Celsius oder 90 °Fahrenheit.
											Wenn ich ankam, fragte ich immer:
											""Wie kann man bei so einem Wetter 
leben, arbeiten oder schlafen?""
											Obendrein hatten meine Großeltern 
keine Klimaanlage.
											Obwohl ich mein Bestes gab,
											konnte ich sie nie zum Kauf
von einer überzeugen.
											Aber das ändert sich schnell.
									",How we can turn the cold of outer space into a renewable resource,Aaswath Raman,13:27,"science,technology,climate change,universe,sustainability,energy,electricity,physics"
"
","
","
",How we can turn the cold of outer space into a renewable resource,Aaswath Raman,13:27,"science,technology,climate change,universe,sustainability,energy,electricity,physics"
"
											Cooling systems today
collectively account for 17 percent
											of the electricity we use worldwide.
											This includes everything
from the air conditioners
											I so desperately wanted
during my summer vacations,
											to the refrigeration systems
that keep our food safe and cold for us
											in our supermarkets,
											to the industrial scale systems
that keep our data centers operational.
											Collectively, these systems
account for eight percent
											of global greenhouse gas emissions.
									","
											Soğutma sistemleri, 
günümüzde harcadığımız elektriğin
											%17'lik kısmına denk geliyor.
											Bu yaz tatillerimde umutsuzca istediğim
											klimaların hepsini içeriyor,
											yiyeceklerimizi soğuk ve güvenli 
tutan soğutuculardan
											süpermarketlerimizden
											veri merkezlerimizi çalışır hâlde tutan 
endüstriyel ölçekli sistemlere.
											Bu sistemler, küresel sera gazı 
emisyonunun
											%8'lik kısmını oluşturuyor.
									","
											Kühlsysteme verbrauchen heute weltweit
zusammen 17 Prozent des Stroms.
											Dazu gehören Klimaanlagen,
											die ich in den Sommerferien 
so unbedingt wollte,
											über Kühlsysteme, die in den Supermärkten
											unsere Lebensmittel
sicher und kalt halten,
											bis zu Systemen im industriellen Maßstab
in unseren Rechenzentren.
											Zusammen machen diese Systeme acht Prozent
											der weltweiten Treibhausgasemissionen aus.
									",How we can turn the cold of outer space into a renewable resource,Aaswath Raman,13:27,"science,technology,climate change,universe,sustainability,energy,electricity,physics"
"
","
","
",How we can turn the cold of outer space into a renewable resource,Aaswath Raman,13:27,"science,technology,climate change,universe,sustainability,energy,electricity,physics"
"
											But what keeps me up at night
											is that our energy use for cooling
might grow sixfold by the year 2050,
											primarily driven by increasing usage
in Asian and African countries.
											I've seen this firsthand.
											Nearly every apartment
in and around my grandmother's place
											now has an air conditioner.
											And that is, emphatically, a good thing
											for the health, well-being
and productivity
											of people living in warmer climates.
											However, one of the most
alarming things about climate change
											is that the warmer our planet gets,
											the more we're going to need
cooling systems —
											systems that are themselves large
emitters of greenhouse gas emissions.
											This then has the potential
to cause a feedback loop,
											where cooling systems alone
											could become one of our biggest sources
of greenhouse gases
											later this century.
											In the worst case,
											we might need more than 10 trillion
kilowatt-hours of electricity every year,
											just for cooling, by the year 2100.
											That's half our electricity supply today.
											Just for cooling.
											But this also point us
to an amazing opportunity.
											A 10 or 20 percent improvement
in the efficiency of every cooling system
											could actually have an enormous impact
on our greenhouse gas emissions,
											both today and later this century.
											And it could help us avert
that worst-case feedback loop.
									","
											Ama benim uykularımı kaçıran şey
											soğutma için kullandığımız enerjinin
2050 yılında altı katına çıkması,
											öncelikli olarak da Asya ve Afrika'da
kullanımın artmasıyla.
											İlk elden gördüm.
											Büyükannemlerin evinin civarında

											neredeyse her evde soğutma sistemi var.
											Ve empati yapacak olursak
											sıcak iklimlerde yaşayan 
insanların sağlığı,
											refahı ve verimliliği için
iyi bir şey.
											İklim değişikliğiyle ilgili
en endişe verici şey;
											gezegenimiz ısındıkça
											daha fazla soğutma sistemine 
ihtiyaç duymamız—
											kendileri de büyük sera gazı emisyonları 
yayan sistemler.
											Bu, soğutma sistemlerinin tek başına
bu yüzyılın en büyük
											sera gazı kaynaklarımızdan
											biri olabileceği 
bir dönüt döngüsüne
											neden olma potansiyeline sahiptir.
											En kötü senaryoda,
											her yıl 10 trilyon kilovat saatten fazla
elektrik ihtiyacımız olabilir,
											üstelik bu 2100 yılında
sadece soğutma için gerekli.
											Bu şu anki elektrik arzımızın yarısı.
											Sadece soğutma için.
											Ama bu aynı zamanda bize 
çok önemli bir fırsatı da gösteriyor.
											Her soğutma sisteminin verimliliğindeki, 
%10-20'lik iyileştirme,
											sera gazı emisyonunda 
oldukça büyük bir etki yaratabilir,
											bu hem bugün hem de
gelecek yüzyıllar için geçerli.
											Ve bu en kötü durum geri bildirimini
engellememize yardımcı olabilir.
									","
											Aber was mich nachts wach hält, ist,
											dass unser Energieverbrauch für Kühlung 
bis 2050 um das Sechsfache steigen wird,
											vor allem durch die zunehmende Nutzung 
in asiatischen und afrikanischen Ländern.
											Ich habe das selbst gesehen.
											Fast jede Wohnung 
in der Nähe meiner Großmutter
											hat jetzt eine Klimaanlage.
											Das ist natürlich eine gute Sache
											für die Gesundheit, das Wohlergehen 
und die Produktivität von Menschen,
											die in wärmeren Klimazonen leben.
											Einer der alarmierendsten Aspekte 
beim Klimawandel ist jedoch,
											je wärmer unser Planet wird,
											desto mehr benötigen wir Kühlsysteme —
											Systeme, die selbst große Emittenten 
von Treibhausgasen sind.
											Das hat dann das Potenzial, 
eine Rückkopplungsschleife zu verursachen,
											in der allein die Kühlsysteme
											zum Ende dieses Jahrhunderts
eine unserer größten Quellen
											von Treibhausgasen werden könnten.
											Im schlimmsten Fall könnten wir
im Jahr 2100 nur zum Kühlen
											mehr als 10 Billionen Kilowattstunden
Strom pro Jahr benötigen.
											Das ist die Hälfte 
des heutigen Stromverbrauchs.
											Nur zur Kühlung.
											Aber das weist uns auch 
auf eine erstaunliche Chance hin.
											Eine 10- oder 20-prozentige Verbesserung 
der Effizienz jedes Kühlsystems
											könnte sowohl heute als auch 
später in diesem Jahrhundert
											enorme Auswirkungen 
auf unseren Treibhausgasausstoß haben.
											Das könnte uns helfen, die befürchtete
Rückkopplungsschleife abzuwenden.
									",How we can turn the cold of outer space into a renewable resource,Aaswath Raman,13:27,"science,technology,climate change,universe,sustainability,energy,electricity,physics"
"
","
","
",How we can turn the cold of outer space into a renewable resource,Aaswath Raman,13:27,"science,technology,climate change,universe,sustainability,energy,electricity,physics"
"
											I'm a scientist who thinks a lot
about light and heat.
											In particular, how new materials
allow us to alter the flow
											of these basic elements of nature
											in ways we might have
once thought impossible.
											So, while I always understood
the value of cooling
											during my summer vacations,
											I actually wound up
working on this problem
											because of an intellectual puzzle
that I came across about six years ago.
											How were ancient peoples
able to make ice in desert climates?
											This is a picture of an ice house,
											also called a Yakhchal,
located in the southwest of Iran.
											There are ruins of dozens
of such structures throughout Iran,
											with evidence of similar such buildings
throughout the rest of the Middle East
											and all the way to China.
									","
											Işık ve ısıya fazla kafa yoran 
bir bilim adamıyım.
											Özellikle, bir zamanlar 
imkânsız olarak düşündüğümüz şekillerde,
											yeni materyallerin doğanın
											bu temel unsurlarını değiştirmemize 
nasıl izin verdiğiyle ilgili.
											Yaz tatilimde soğutmanın değerini anlarken
											bir yandan da aslında
											bu problem üzerinde çalışıyordum,
											çünkü altı yıl önce bir bulmacayla 
karşılaştım.
											Eski zamanlarda insanlar çöl ikliminde
nasıl buz yapabiliyordu?
											Bu bir buz deposunun fotoğrafı,
İran'ın güneybatısından.
											Yakhchal olarak da adlandırılır

											İran boyunca, bu tür yapıların 
düzinelerce kalıntıları var.
											Üstelik Ortadoğu'nun geri kalanında 
ve Çin'e kadar tüm yollarda
											benzer kalıntılar var.
									","
											Ich bin ein Wissenschaftler, der viel
über Licht und Wärme nachdenkt.
											Insbesondere, wie es uns
neue Materialien ermöglichen,
											den Fluss dieser grundlegenden 
Elemente der Natur so zu verändern,
											wie wir es früher
für unmöglich gehalten hätten.
											Obwohl ich schon immer
											den Wert der Kühlung
in den Sommerferien verstand,
											arbeitete ich letztlich an diesem Problem
											wegen eines intellektuellen Rätsels, 
auf das ich vor 6 Jahren stieß.
											Wie waren uralte Völker in der Lage, 
in Wüstengebieten Eis zu machen?
											Dies ist ein Bild eines Eishauses,
											auch Yachchal genannt,
im Südwesten des Irans.
											Es gibt Ruinen von Dutzenden 
solcher Strukturen im ganzen Iran,
											mit Hinweisen auf ähnliche Gebäude 
im gesamten Rest des Mittleren Ostens
											und bis nach China.
									",How we can turn the cold of outer space into a renewable resource,Aaswath Raman,13:27,"science,technology,climate change,universe,sustainability,energy,electricity,physics"
"
","
","
",How we can turn the cold of outer space into a renewable resource,Aaswath Raman,13:27,"science,technology,climate change,universe,sustainability,energy,electricity,physics"
"
											The people who operated
this ice house many centuries ago,
											would pour water
in the pool you see on the left
											in the early evening hours,
as the sun set.
											And then something amazing happened.
											Even though the air temperature
might be above freezing,
											say five degrees Celsius
or 41 degrees Fahrenheit,
											the water would freeze.
											The ice generated would then be collected
in the early morning hours
											and stored for use in the building
you see on the right,
											all the way through the summer months.
											You've actually likely seen
something very similar at play
											if you've ever noticed frost form
on the ground on a clear night,
											even when the air temperature
is well above freezing.
											But wait.
											How did the water freeze
if the air temperature is above freezing?
											Evaporation could have played an effect,
											but that's not enough to actually
cause the water to become ice.
											Something else must have cooled it down.
									","
											Yüzyıllar önce bu buz deposunu
yapan insanlar,
											solda gördüğünüz havuza
											günün erken saatlerinde su taşırdı.
											Daha sonra inanılmaz bir şey oldu.
											Hava donma derecesinden yüksek olsa da
											örneğin 5 santigrat derece ya da
41 fahrenheit,
											su donardı.
											Oluşan buz sabahın erken 
saatlerinde toplanıp,
											sağda gördüğünüz binada 
kullanılmak üzere saklanır
											ve bu tüm yaz ayı boyunca yapılır.
											Hava sıcaklığının 
çok yüksek olduğu durumlarda bile,
											açık bir gecede zeminde 
donu fark ettiyseniz,
											çok benzer bir şey görmüşsünüzdür.
											Ama bekleyin.
											Hava donma derecesinin üzerindeyse
su nasıl dondu?
											Buharlaşma bir etken olabilir
											ama bu suyun buza dönüşmesi 
için yeterli değil.
											Bunu başka bir şey soğutmuş olmalı.
									","
											Die Leute, die dieses Eishaus 
vor vielen Jahrhunderten betrieben,
											gossen in den frühen Abendstunden, 
wenn die Sonne unterging,
											Wasser in das Becken, das Sie links sehen.
											Dann geschah etwas Erstaunliches.
											Obwohl die Lufttemperatur 
über dem Gefrierpunkt liegen konnte,
											sagen wir 5 Grad Celsius 
oder 41 Grad Fahrenheit,
											gefror das Wasser.
											Das erzeugte Eis wurde dann
in den frühen Morgenstunden eingesammelt
											und in dem Gebäude auf der rechten Seite
											bis in die Sommermonate hinein
zum Gebrauch gelagert.
											Sie haben wahrscheinlich schon mal
einen sehr ähnlichen Vorgang gesehen,
											wenn sich in einer klaren Nacht 
Reif am Boden bildet,
											auch wenn die Lufttemperatur 
über dem Gefrierpunkt liegt.
											Aber Moment mal.
											Wie kann das Wasser bei Lufttemperaturen
über dem Gefrierpunkt gefrieren?
											Die Verdunstung könnte 
eine Rolle gespielt haben,
											aber das ist nicht genug,
um das Wasser in Eis zu verwandeln.
											Etwas anderes muss es abgekühlt haben.
									",How we can turn the cold of outer space into a renewable resource,Aaswath Raman,13:27,"science,technology,climate change,universe,sustainability,energy,electricity,physics"
