en,tr,fr,pt,title,speaker,duration,tags
"
","
","
","
","Why should you read ""The God of Small Things"" by Arundhati Roy?",Laura Wright,4:19,"animation,literature,education,TED-Ed,culture,india,world cultures,law,novel,love,history,society,book,writing,books"
"
											“A few dozen hours can affect the 
outcome of whole lifetimes/
											And that when they do, 
those few dozen hours,
											like the salvaged remains 
of a burned clock…
											must be resurrected from the ruins 
and examined.”
											This is the premise of Arundhati Roy’s 
1997 novel ""The God of Small Things.""
											Set in a town in Kerala, India called 
Ayemenem,
											the story revolves around fraternal 
twins Rahel and Estha,
											who are separated for 23 years 
after the fateful few dozen hours
											in which their cousin drowns, their 
mother’s illicit affair is revealed,
											and her lover is murdered.
											While the book is set at the point of 
Rahel and Estha’s reunion,
											the narrative takes place mostly in
the past, reconstructing the details
											around the tragic events that 
led to their separation.
									","
											Birkaç saat, koca bir ömrün
gidişatını etkileyebilir.
											Böyle olunca da o birkaç saat,
											kömürleşmiş bir saatten
arta kalan şeyler gibi
											yıkıntıların arasından 
kurtarılıp incelenmelidir.
											Bu, Arundhati Roy’un 1997 tarihli ""Küçük
Şeylerin Tanrısı"" romanının önermesidir.
											Hindistan'ın Kerala kentinde, Ayemenem
adında bir kasabada geçen hikaye,
											kuzeninin boğulduğu, annesinin 
yasak ilişkisinin ortaya çıktığı
											ve sevgilisinin öldürüldüğü,
bahtsız geçen birkaç saatten sonra
											23 yıl ayrı kalan çift yumurta ikizleri
											Rahel ve Estha'yı konu alıyor.
											Kitap, Rahel ve Estha’nın yeniden
bir araya geldiği noktada kurulurken
											anlatı çoğunlukla geçmişte
yer almakta ve ayrılıklarına yol açan
											trajik olayların etrafındaki
detayları yeniden inşa etmektedir.
									","
											Quelques dizaines d'heures
peuvent changer des vies entières.
											Et quand cela arrive,
ces quelques dizaines d'heures,
											comme les restes d'une horloge
sauvée des flammes,
											doivent être ressuscitées
des ruines et examinées. »
											Ceci est le prologue du roman
d'Arundhati Roy
											« Le Dieu des Petits Riens »
publié en 1997.
											Se déroulant dans une ville du Kerala,
en Inde, appelée Ayemenem,
											l'histoire tourne autour des jumeaux
Rahel et Estha,
											qui sont séparés pendant 23 ans
											après les quelques
dizaines d'heures fatidiques
											où leur cousine se noie,
											l'aventure extra-conjugale
de leur mère est découverte
											et son amant tué.
											Alors que le roman a lieu au moment
de la réunion de Rahel et Estha,
											la narration se déroule surtout dans
le passé, en reconstruisant les détails
											autour des événements tragiques
qui ont mené à leur séparation.
									","
											""Uma meia dúzia de horas
pode afetar uma vida inteira.
											""E, quando isso acontece,
essa meia dúzia de horas,
											""tal como os restos resgatados
de um relógio queimado...
											""podem ser ressuscitadas
das ruínas e examinadas"".
											É esta a premissa do romance de 1997,
											""O Deus das Pequenas Coisas""
de Arundhati Roy.
											Passada em Ayemenem,
uma cidade em Kerala, na Índia,
											a história desenvolve-se em torno
dos gémeos Rahel e Estha,
											que estão separados há 23 anos,
depois das fatídicas meia dúzia de horas
											em que uma prima se afoga, 
a relação ilícita da mãe deles se descobre
											e o amante dela é assassinado.
											Embora o livro comece na altura
da reunião de Rahel e Estha,
											a narrativa ocupa-se sobretudo
do passado, recriando os pormenores
											em torno dos acontecimentos trágicos
que levaram à separação deles.
									","Why should you read ""The God of Small Things"" by Arundhati Roy?",Laura Wright,4:19,"animation,literature,education,TED-Ed,culture,india,world cultures,law,novel,love,history,society,book,writing,books"
"
","
","
","
","Why should you read ""The God of Small Things"" by Arundhati Roy?",Laura Wright,4:19,"animation,literature,education,TED-Ed,culture,india,world cultures,law,novel,love,history,society,book,writing,books"
"
											Roy’s rich language and masterful 
storytelling
											earned her the prestigious Booker prize 
for ""The God of Small Things.""
											In the novel, she interrogates the culture
of her native India,
											including its social mores 
and colonial history.
											One of her focuses is the caste system,
											a way of classifying people by hereditary 
social class
											that is thousands of years old.
											By the mid-20th century,
											the original four castes associated 
with specific occupations
											had been divided into 
some 3000 sub-castes.
											Though the caste system was 
Constitutionally abolished in 1950,
											it continued to shape 
social life in India,
											routinely marginalizing people 
of lower castes.
									","
											Roy’un zengin dili
ve usta öykü anlatımı sayesinde,
											“Küçük Şeylerin Tanrısı”
prestijli Booker ödülünü kazandı.
											Romanda, toplumsal gelenekler
ve sömürge tarihini de dahil ederek
											kendi Hindistan yerlisinin
kültürünü sorguluyor.
											Odaklarından biri,
insanları binlerce yıllık
											kalıtsal sosyal sınıflara 
göre sınıflandırmanın
											bir yolu olan kast sistemidir.
											20. yüzyılın ortalarına kadar,
											belirli mesleklerle
ilişkilendirilen orijinal dört kast,
											yaklaşık 3000 alt kasta bölünmüştü.
											Kast sistemi 1950'de Anayasal
olarak kaldırılmış olmasına rağmen,
											Hindistan'da sosyal yaşamı
şekillendirmeye devam etti
											ve düşük kasttaki insanları
hep ötekileştirdi.
									","
											Le langage riche et la narration
magistrale de Roy
											lui ont valu le prestigieux prix Booker
pour « Le Dieu des Petits Riens ».
											Dans le roman, elle interroge
la culture de son Inde natale,
											y compris ses mœurs sociales
et son histoire coloniale.
											Elle se concentre en particulier
sur le système des castes,
											une façon de classifier les gens
par leur classe sociale héréditaire
											qui existe depuis des millénaires.
											Au milieu du XXe siècle,
											les quatre castes originales
associées à des occupations spécifiques
											avaient été divisées
en quelques 3 000 sub-castes.
											Même si le système des castes avait été
aboli par la Constitution en 1950,
											il continuait de déterminer
la vie sociale en Inde,
											en marginalisant systématiquement
les gens de castes inférieures.
									","
											A rica linguagem de Roy
e a sua magistral narrativa
											mereceram o prestigiado prémio Booker
para ""O Deus das Pequenas Coisas"".
											No romance, ela interroga a cultura
da sua Índia nativa,
											incluindo os costumes sociais
e a história colonial.
											Um dos seus focos é o sistema de castas,
											uma forma de classificar pessoas
segundo a classe social hereditária
											que tem milhares de anos.
											Em meados do século XX,
											as quatro castas originais,
associadas a ocupações específicas,
											tinham-se dividido numas
3000 subcastas.
											Embora o sistema de castas
fosse abolido na Constituição de 1950,
											continuou a modelar
a vida social na Índia,
											marginalizando rotineiramente
as pessoas das castas inferiores.
									","Why should you read ""The God of Small Things"" by Arundhati Roy?",Laura Wright,4:19,"animation,literature,education,TED-Ed,culture,india,world cultures,law,novel,love,history,society,book,writing,books"
"
","
","
","
","Why should you read ""The God of Small Things"" by Arundhati Roy?",Laura Wright,4:19,"animation,literature,education,TED-Ed,culture,india,world cultures,law,novel,love,history,society,book,writing,books"
"
											In the novel, Rahel and Estha have a 
close relationship with Velutha,
											a worker in their family’s pickle factory
											and member of the so-called 
“untouchable” caste.
											When Velutha and the twins’ mother, Ammu,
embark on an affair,
											they violate what Roy describes as the 
“love laws”
											forbidding intimacy between 
different castes.
											Roy warns that the tragic consequences 
of their relationship
											“would lurk forever in ordinary things,” 
like “coat hangers,” “the tar on roads,”
											and “the absence of words.”
									","
											Romanda Rahel ve Estha,
ailelerinin turşu fabrikasında çalışan
											ve “dokunulmaz” kastın bir üyesi olan
											Velutha ile yakın ilişki içerisindedir.
											Velutha ve ikizlerin annesi
Ammu, bir ilişkiye başladığında,
											Roy'un farklı kastlar
arasındaki samimiyeti yasaklayan
											“aşk yasaları” olarak
tanımladığı şeyleri ihlal ediyorlar.
											Roy, ilişkilerinin trajik sonuçlarının,
“elbise askısı”,
											“yollardaki katran”
ve “kelimelerin yokluğu” gibi
											“sıradan şeylerde sonsuza
dek gizleneceği”, konusunda uyarıyor.
									","
											Dans le roman, Rahel et Estha
ont des liens proches avec Velutha,
											un employé dans l'usine
de cornichons de la famille
											et membre de la caste
des « Intouchables ».
											Lorsque Velutha et la mère des jumeaux,
Ammu, entament une liaison,
											ils violent ce que Roy décrit
comme les « lois de l'amour »
											interdisant l'intimité
entre castes différentes.
											Roy prévient que les conséquences
tragiques de leur relation
											« se cacheront à jamais
dans les choses ordinaires »,
											comme les « cintres », « le goudron
sur la rue » et « l'absence de mots ».
									","
											No romance, Rahel e Estha
têm uma relação estreita com Velutha,
											um operário da fábrica de ""pickles""
da família delas
											e membro da chamada casta ""intocável"".
											Quando Velutha e a mãe dos gémeos,
Ammu, se envolvem numa relação,
											violam aquilo que Roy descreve
como as ""leis do amor"",
											que proíbem a intimidade
entre castas diferentes.
											Roy avisa que as trágicas
consequências dessa relação
											""se esconderão sempre em coisas comuns""
como ""cabides"", ""o alcatrão nas estradas"",
											e ""na ausência de palavras"".
									","Why should you read ""The God of Small Things"" by Arundhati Roy?",Laura Wright,4:19,"animation,literature,education,TED-Ed,culture,india,world cultures,law,novel,love,history,society,book,writing,books"
"
","
","
","
","Why should you read ""The God of Small Things"" by Arundhati Roy?",Laura Wright,4:19,"animation,literature,education,TED-Ed,culture,india,world cultures,law,novel,love,history,society,book,writing,books"
"
											Roy’s writing makes constant use of these 
ordinary things,
											bringing lush detail to even the most 
tragic moments.
											The book opens at the funeral of the 
twins’ half-British cousin Sophie
											after her drowning.
											As the family mourns, lilies curl and 
crisp in the hot church.
											A baby bat crawls up a funeral sari.
											Tears drip from a chin like 
raindrops from a roof.
									","
											Roy’un yazıları
bu sıradan şeyleri sürekli kullanır
											ve en trajik anlara
bile harika bir ayrıntı katar.
											Kitap, ikizlerin yarı
İngiliz kuzeni Sophie'nin
											boğulduktan sonraki cenazesinde başlıyor.
											Aile yas tutarken zambaklar
sıcak kilisede kıvrılır ve dalgalanır.
											Bir yavru yarasa,
bir cenaze sarisine tırmanır.
											Gözyaşları bir çatıdaki yağmur
damlaları gibi çeneden damlar.
									","
											L'écriture de Roy utilise constamment
ces choses ordinaires,
											en apportant une abondance de détails
même dans les moments les plus tragiques.
											Le livre s'ouvre
sur l'enterrement de Sophie,
											la cousine à moitié anglaise
des jumeaux, après sa noyade.
											Alors que la famille pleure, les lys
sèchent dans la chaleur de l'église.
											Un bébé chauve-souris
rampe sur un sari funéraire.
											Des larmes tombent d'un menton
comme des gouttes de pluie d'un plafond.
									","
											A escrita de Roy faz uso constante
destas coisas vulgares,
											juntando pormenores exuberantes
aos momentos mais trágicos.
											O livro começa no funeral
da prima dos gémeos,
											a meia britânica Sophie,
											depois de ela se ter afogado.
											Enquanto a família chora, 
os lírios murcham no calor da igreja,
											um morcego bebé trepa 
por um sari de luto,
											as lágrimas escorrem por um queixo
como gotas de chuva dum telhado.
									","Why should you read ""The God of Small Things"" by Arundhati Roy?",Laura Wright,4:19,"animation,literature,education,TED-Ed,culture,india,world cultures,law,novel,love,history,society,book,writing,books"
"
","
","
","
","Why should you read ""The God of Small Things"" by Arundhati Roy?",Laura Wright,4:19,"animation,literature,education,TED-Ed,culture,india,world cultures,law,novel,love,history,society,book,writing,books"
"
											The novel forays into the past to explore
the characters’ struggles
											to operate in a world 
where they don’t quite fit,
											alongside their nation’s 
political turmoil.
											Ammu struggles not to lash out at her 
beloved children
											when she feels particularly trapped in her
parents’ small-town home,
											where neighbors judge and shun her 
for being divorced.
											Velutha, meanwhile, balances his affair
with Ammu and friendship with the twins
											not only with his employment 
to their family,
											but also with his membership to a 
budding communist countermovement
											to Indira Ghandi’s “Green Revolution.”
									","
											Roman, karakterlerin milletlerinin
siyasi kargaşasının yanı sıra,
											uygun olmadıkları bir dünyada
faaliyet gösterme mücadelelerini
											keşfetmek için geçmişe gidiyor.
											Ammu, komşularının boşandığı için
onu yargıladığı ve küçümsediği,
											ailesinin küçük kasabasının evinde
mahsur kaldığını hissettiğinde
											sevgili çocuklarına
saldırmamaya çalışıyor.
											Bu arada Velutha, Ammu ile ilişkisini 
ve ikizlerle arkadaşlığını,
											sadece aileleri için çalışmasıyla değil, 

											aynı zamanda Indira Ghandi’nin 
“Yeşil Devrim”ine karşı tomurcuklanan
											komünist karşıtı harekete
üyeliği sayesinde dengeledi.
									","
											Le roman fait une incursion dans le passé
											pour explorer la difficulté
des personnages
											à vivre dans un monde
où ils se sentent inadéquats,
											à côté de l'agitation politique
de leur nation.
											Ammu a du mal à ne pas s'en prendre
à ses enfants adorés
											alors qu'elle se sent particulièrement
piégée dans le village de ses parents,
											où les voisins la jugent
et l'évitent parce qu'elle est divorcée.
											Entretemps, Velutha compense
son affaire avec Ammu
											et l'amitié avec les jumeaux
											non seulement avec son emploi
dans leur famille,
											mais aussi avec sa participation
à un mouvement communiste
											contre la « Révolution Verte »
d'Indira Ghandi.
									","
											O romance perscruta o passado
para explorar as lutas das personagens
											para funcionarem num mundo
em que não se encaixam bem,
											juntamente com o torvelinho
político do seu país.
											Ammu debate-se para não 
ferir os seus adorados filhos
											quando se sente prisioneira
na pequena cidade dos seus pais,
											onde os vizinhos a julgam
e a rejeitam por se ter divorciado.
											Velutha, entretanto, equilibra
a sua relação com Ammu
											e a amizade com os gémeos
											não só com o emprego na família deles
											mas também com a sua filiação
num movimento comunista crescente
											contra a ""Revolução Verde""
de Indira Gandhi.
									","Why should you read ""The God of Small Things"" by Arundhati Roy?",Laura Wright,4:19,"animation,literature,education,TED-Ed,culture,india,world cultures,law,novel,love,history,society,book,writing,books"
