en,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Hopeful lessons from the battle to save rainforests,Tasso Azevedo,15:16,"climate change,politics,science,ecology,trees,conservation,plants,environment,social change,sustainability,green,global commons"
"
											When the Portuguese arrived
in Latin America about 500 years ago,
											they obviously found
this amazing tropical forest.
											And among all this biodiversity
that they had never seen before,
											they found one species that caught
their attention very quickly.
											This species, when you cut the bark,
you find a very dark red resin
											that was very good to paint
and dye fabric to make clothes.
											The indigenous people called
this species pau brasil,
											and that's the reason why this land became
""land of Brasil,"" and later on, Brazil.
											That's the only country in the world
that has the name of a tree.
											So you can imagine that it's very cool
to be a forester in Brazil,
											among other reasons.
									","
											Quando os portugueses chegaram 
à América Latina há cerca de 500 anos,
											encontraram esta espantosa 
floresta tropical.
											Entre toda a biodiversidade 
que eles jamais tinham visto,
											encontraram uma espécie 
que captou logo a sua atenção.
											Esta espécie, quando lhe cortamos a casca,
segrega uma resina vermelha escura
											que era muito boa para pintar 
e tingir tecidos para vestuário.
											O povo indígena chamava 
a esta espécie ""pau-brasil"",
											e é por isso que esta terra passou a ser 
a ""terra do brasil"" e, depois, o Brasil.
											É o único país do mundo 
que tem o nome duma árvore.
											Podem imaginar que é muito giro 
ser silvicultor no Brasil.
											Entre outras razões.
									","
											Portekizliler, yaklaşık 500 yıl önce 
Latin Amerika’ya vardıklarında
											büyüleyici bu tropikal ormanı buldular.
											Ve daha önce hiç görmedikleri bu biyolojik
çeşitlilik arasında
											dikkatlarini çok hızlı bir şekilde
çeken bir tür buldular.
											Bu türün kabuğunu kestiklerinde, 
koyu kırmızı bir reçine buldular.
											Bu reçine giyim kuşam yapımında kullanılan
kumaşların renklendirilmesi için çok iyi idi.
											Yerli halk bu türü pau brasil 
olarak adlandırırdı.
											Buranın Brezil Toprakları ve daha sonra da
Brezilya olarak adlandırmasının nedeni budur.
											Bu dünyada adını
bir ağaçtan alan tek ülkedir.
											Diğer nedenlerin arasında, Brezilya’da 
bir orman korucusu olmanın
											ne kadar güzel olduğunu 
hayal edebilirsiniz.
									","
											Quand les Portugais sont arrivés 
en Amérique Latine il y a 500 ans,
											ils ont évidemment vu 
cette magnifique forêt tropicale.
											Dans cette biodiversité 
qu'ils ne connaissaient pas,
											ils ont rapidement vu 
une espèce en particulier.
											Cette espèce, quand vous coupez l'écorce, 
vous trouvez une résine rouge foncée,
											très utile pour peindre 
et teindre des vêtements.
											Les autochtones l'appellaient <i>Pau-brasil</i>.
											Pour cela, cette terre est devenue 
« Le pays du <i>brasil</i> » et ensuite, Brésil.
											C'est le seul pays au monde
à avoir le nom d'un arbre.
											C'est donc génial 
d'être forestier au Brésil,
											entre autres.
									","
											Als die Portugiesen vor 500 Jahren 
Lateinamerika erreichten,
											fanden sie offenbar diesen 
fantastischen Tropenwald vor.
											Inmitten dieser Artenvielfalt,
die sie nie zuvor gesehen hatten,
											erregte eine Art
schnell ihre Aufmerksamkeit.
											Schneidet man die Rinde auf,
hat man dunkelroten Harz vor sich,
											der sich sehr gut zum Malen und Färben
von Kleidungsmaterialien eignete.
											Die Einheimischen nannten das “pau brasil”
											und daher nannte man das Land
""Land des Brasil”, später Brasilien.
											Es ist das einzige Land der Welt, 
das nach einem Baum benannt ist.
											Sie können sich also vorstellen, wie cool
es ist, Förster in Brasilien zu sein,
											neben anderen Gründen.
									",Hopeful lessons from the battle to save rainforests,Tasso Azevedo,15:16,"climate change,politics,science,ecology,trees,conservation,plants,environment,social change,sustainability,green,global commons"
"
","
","
","
","
",Hopeful lessons from the battle to save rainforests,Tasso Azevedo,15:16,"climate change,politics,science,ecology,trees,conservation,plants,environment,social change,sustainability,green,global commons"
"
											Forest products are all around us.
											Apart from all those products,
											the forest is very important
for climate regulation.
											In Brazil, almost 70 percent
of the evaporation that makes rain
											actually comes from the forest.
											Just the Amazon pumps to the atmosphere
20 billion tons of water every day.
											This is more than what the Amazon River,
which is the largest river in the world,
											puts in the sea per day,
which is 17 billion tons.
											If we had to boil water to get
the same effect as evapotranspiration,
											we would need six months of the entire
power generation capacity of the world.
											So it's a hell of a service for all of us.
									","
											Os produtos da floresta 
estão todos à nossa volta.
											Para além destes produtos todos,
											a floresta é muito importante 
para a regulação climática.
											No Brasil, quase 70% da evaporação 
que provoca a chuva
											é proveniente da floresta.
											Só a Amazónia envia para a atmosfera
											vinte mil milhões 
de toneladas de água, por dia.
											É mais do que o que o rio Amazonas, 
que é o maior rio do mundo,
											lança no mar, por dia, 
ou seja, 17 mil milhões de toneladas.
											Se tivéssemos que ferver água
											para conseguir o mesmo efeito 
da evapotranspiração,
											precisaríamos de seis meses
											de toda a capacidade mundial 
de geração de energia.
											Portanto, é um excelente serviço 
para todos nós.
									","
											Etrafımız orman ürünleri ile çevrili.
											Bu ürünler haricinde,
											ormanlar iklimin regülasyonu 
için çok önemlidir.
											Brezilya’da yağmuru oluşturan 
buharlaşmanın
											neredeyse % 70’i ormanlardan sağlanır.
											Sadece Amazon, atmosfere her gün
20 milyar ton su pompalar.
											Bu dünyanın en uzun nehri olan Amazon’un 
her gün denize ulaştırdığı miktar olan
											17 milyar ton sudan daha fazladır.
											Eğer su kaynatarak aynı etkiyi yaratacak kadar 
buhar elde etmek zorunda kalsaydık,
											dünyadaki tüm enerji üretim kapasitesinin
6 aylık üretimine ihtiyacımız olacaktı.
											Bu hepimiz için mükemmel bir hizmet.
									","
											Les produits de la forêt 
sont partout autour de nous.
											Au delà de ces produits,
											la forêt est très importante
pour la régulation du climat.
											Au Brésil, presque 70% 
de l'évaporation créant la pluie
											vient en fait de la forêt.
											L'Amazonie envoie dans l'atmosphère chaque
jour 20 milliards de tonnes d'eau.
											C'est plus que ce que l'Amazone, 
le plus grand fleuve au monde,
											envoie vers la mer par jour, 
17 milliards de tonnes.
											Si on devait faire bouillir l'eau pour 
obtenir cette évaporation,
											il nous faudrait 6 mois de la capacité 
mondiale de production d'électricité.
											C'est donc très utile pour nous tous.
									","
											Wir sind umgeben von Waldprodukten.
											Abgesehen von all diesen Produkten
											ist der Wald sehr wichtig
für die Regulierung des Klimas.
											Fast 70 % des Wassers, das in Brasilien 
verdunstet und zu Regen wird,
											wird von den Wäldern freigesetzt.
											Das Amazonasbecken allein pumpt täglich
20 Mrd. Tonnen Wasser in die Atmosphäre.
											Das ist mehr als aus dem Amazonas,
dem größten Fluss der Welt,
											mit 17 Mrd. Tonnen täglich,
ins Meer fließt.
											Wollten wir denselben Evaporationseffekt
durch das Kochen von Wasser erzeugen,
											müssten wir 6 Monate lang
											die komplette Stromerzeugungskapazität 
der Welt anzapfen.
											Von daher erweist er uns 
einen großen Dienst.
									",Hopeful lessons from the battle to save rainforests,Tasso Azevedo,15:16,"climate change,politics,science,ecology,trees,conservation,plants,environment,social change,sustainability,green,global commons"
"
","
","
","
","
",Hopeful lessons from the battle to save rainforests,Tasso Azevedo,15:16,"climate change,politics,science,ecology,trees,conservation,plants,environment,social change,sustainability,green,global commons"
"
											We have in the world
about four billion hectares of forests.
											This is more or less China, U.S.,
Canada and Brazil all together,
											in terms of size, to have an idea.
											Three quarters of that
is in the temperate zone,
											and just one quarter is in the tropics,
											but this one quarter, one billion
hectares, holds most of the biodiversity,
											and very importantly, 50 percent
of the living biomass, the carbon.
											Now, we used to have
six billion hectares of forest —
											50 percent more than
what we have — 2,000 years ago.
											We've actually lost two billion hectares
in the last 2,000 years.
											But in the last 100 years,
we lost half of that.
											That was when we shifted
from deforestation of temperate forests
											to deforestation of tropical forests.
									","
											No mundo há uns quatro mil milhões 
de hectares de florestas.
											É mais ou menos a China, os EUA, 
o Canadá e o Brasil, todos juntos,
											em termos de dimensão, 
só para fazerem uma ideia.
											Três quartos delas situam-se 
na zona temperada,
											e apenas um quarto nos trópicos,
											mas este quarto 
— mil milhões de hectares —
											contém a maior parte da biodiversidade
											e, o que é muito importante, 
50% da biomassa viva, o carbono.
											Há 2000 anos tínhamos seis mil milhões 
de hectares de floresta,
											mais 50% do que temos hoje.
											Perdemos dois mil milhões de hectares 
nos últimos 2000 anos.
											Mas metade disso foi perdida 
nos últimos 100 anos.
											Foi quando trocámos a desflorestação 
das florestas temperadas
											pela desflorestação 
das florestas tropicais.
									","
											Dünyada yaklaşık 4 milyar
hektar ormana sahibiz.
											Fikir vermesi için, bu boyut Çin,
Amerika, Kanada ve Brezilya’nın
											toplamı kadardır.
											Bunun dörtte üçü ılıman kuşakta
											ve sadece dörtte biri de tropik kuşaktadır.
											Fakat bu dörtde bir, bir milyar hektar, 
biyolojik çeşitliliğin çoğunu
											ve daha da önemlisi bio kütle karbonunun 
%50'sini elinde tutmaktadır.
											2000 yıl önce şimdi sahip
olduğumuz ormanların
											%50 daha fazlası olan 6 milyar hektar 
ormana sahiptik.
											Son 2000 yılda fiili olarak
2 milyar hektar ormanı kaybettik.
											Ancak, bu kaybın yarısı
son 100 yılda gerçekleşti.
											Bu kayıp ılıman bölge ormanları
tahribatını, tropikal bölge
											ormanlarına kaydırdığımızda başladı.
									","
											Il y a dans le monde 
4 milliards d'hectares de forêt.
											Pour vous donner une idée, 
ça fait à peu près la taille de la Chine,
											des USA, du Canada et du Brésil réunis.
											Trois quarts de ceux-ci sont 
dans les régions tempérées,
											et seulement un quart 
dans les tropiques,
											mais ce quart contient une
grande partie de la biodiversité,
											et 50% de la biomasse vivante, le carbone,
ce qui compte également beaucoup.
											Nous avions
6 milliards d'hectares de forêt —
											50% de plus que maintenant — 
il y a 2000 ans.
											Nous avons perdu 2 milliards d'hectares 
ces 2000 dernières années.
											Nous en avons perdu la moitié 
ces cent dernières années,
											lorsque nous sommes passés 
de la déforestation des forêts tempérées
											à la déforestation des forêts tropicales.
									","
											4 Mrd. Hektar der Erdoberfläche 
sind von Wäldern bedeckt.
											Das entspricht ungefähr der Fläche Chinas,
der USA, Kanadas und Brasiliens zusammen.
											Um sich eine Vorstellung 
davon machen zu können.
											Drei Viertel davon befinden sich
in der gemäßigten Klimazone
											und nur ein Viertel in den Tropen.
											Aber dieses eine Viertel, 1 Mrd. Hektar, 
beherbergt den Großteil der Artenvielfalt
											und, sehr wichtig, 50 % der
lebenden Biomasse, dem Kohlenstoff.
											Ursprünglich waren 6 Mrd. Hektar
der Erde von Wäldern überzogen —
											das sind 50 % mehr als heute.
Das war vor 2 000 Jahren.
											Wir haben in den letzten 2 000 Jahren 
tatsächlich 2 Mrd. Hektar verloren.
											Die Hälfte davon
in den letzten 100 Jahren,
											als wir die Abholzung von Wäldern
von den gemäßigten Klimazonen
											in die Tropen verlagerten.
									",Hopeful lessons from the battle to save rainforests,Tasso Azevedo,15:16,"climate change,politics,science,ecology,trees,conservation,plants,environment,social change,sustainability,green,global commons"
"
","
","
","
","
",Hopeful lessons from the battle to save rainforests,Tasso Azevedo,15:16,"climate change,politics,science,ecology,trees,conservation,plants,environment,social change,sustainability,green,global commons"
"
											So think of this: In 100 years,
											we lost the same amount
of forest in the tropics
											that we lost in 2,000 years
in temperate forests.
											That's the speed of the destruction
that we are having.
									","
											Pensem nisto:
											Em 100 anos, perdemos a mesma 
quantidade de floresta nos trópicos
											que perdemos em 2000 anos 
nas florestas das zonas temperadas.
											É esta a velocidade da destruição 
que estamos a ter.
									","
											Bunu düşünün;
											2000 sene içinde ılıman ormanlarda
kaybettiğimiz miktarla,
											aynı miktardaki ormanı 100 yıl içinde
tropikal ormanlarda kaybettik.
											Sahip olduğumuz ormanlar
bu kadar hızlı yok oluyor.
									","
											Dites-vous ceci : en 100 ans,
											nous avons perdu la même surface 
de forêts tropicales
											qu'en 2000 ans de forêts tempérées.
											Voilà la vitesse de destruction actuelle.
									","
											Stellen sie sich das mal vor:
											In 100 Jahren haben wir dieselbe 
Waldfläche in den Tropen vernichtet,
											die über 2 000 Jahre hinweg in den
gemäßigten Klimazonen verloren ging.
											Das ist die heutige
Geschwindigkeit der Zerstörung.
									",Hopeful lessons from the battle to save rainforests,Tasso Azevedo,15:16,"climate change,politics,science,ecology,trees,conservation,plants,environment,social change,sustainability,green,global commons"
"
","
","
","
","
",Hopeful lessons from the battle to save rainforests,Tasso Azevedo,15:16,"climate change,politics,science,ecology,trees,conservation,plants,environment,social change,sustainability,green,global commons"
"
											Now, Brazil is an important
piece of this puzzle.
											We have the second largest
forest in the world, just after Russia.
											It means 12 percent of all
the world's forests are in Brazil,
											most of that in the Amazon.
											It's the largest piece of forest we have.
It's a very big, large area.
											You can see that you could fit
many of the European countries there.
											We still have 80 percent
of the forest cover.
											That's the good news.
											But we lost 15 percent in just 30 years.
											So if you go with that speed,
											very soon, we will loose this powerful
pump that we have in the Amazon
											that regulates our climate.
									","
											Ora bem, o Brasil 
é uma peça importante deste ""puzzle"".
											Temos a segunda maior floresta do mundo,
logo a seguir à Rússia.
											Significa que 12% de todas 
as florestas do mundo estão no Brasil,
											na sua maioria na Amazónia.
											É a maior área de floresta que temos. 
É uma área enorme.
											Podíamos encaixar ali 
muitos dos países europeus.
											Ainda temos 80% de cobertura florestal.
											Essa é a parte boa.
											Mas perdemos 15% apenas em 30 anos.
											Se continuarmos a esta velocidade,
											muito em breve, perderemos 
essa poderosa bomba que temos na Amazónia
											que regula o nosso clima.
									","
											Brezilya bu bilmecede önemli bir parça.
											Rusya’dan sonra dünyanın en geniş 
ikinci ormanlarına sahibiz.
											Bu demektir ki, dünyanın toplam
ormanlarının %12'si Brezilya’da,
											bunun çoğu da Amazon’dadır.
											Bu elimizdeki en geniş orman parçası.
Gerçekten çok büyük ve geniş bir alan.
											Bir çok Avrupa ülkesinin bu alana
sığdırılabildiğini görebilirsiniz.
											Hâlâ orman örtüsünün %80’ine sahibiz.
											Bu iyi haber.
											Fakat, sadece son 30 yılda
%15’ini kaybettik.
											Eğer bu hızla devam ederse,
											çok yakında Amazon’da sahip 
olduğumuz, iklimi düzenleyen
											bu güçlü pompayı kaybedeceğiz.
									","
											Le Brésil est 
une pièce importante du puzzle.
											Nous avons la 2ème plus grande forêt 
au monde, après la Russie.
											12% des forêts du monde 
sont au Brésil,
											dont une grande partie en Amazonie.
											C'est notre plus grande forêt.
Une zone très grande.
											Vous voyez qu'on pourrait y faire rentrer
la plupart des pays européens.
											Il nous reste encore 80% 
de notre patrimoine forestier.
											C'est la bonne nouvelle.
											Mais nous avons perdu 15% 
en seulement 30 ans.
											En continuant à cette vitesse,
											nous allons rapidement perdre 
cette puissante pompe qu'est l'Amazonie
											et qui régule notre climat.
									","
											Brasilien ist ein wichtiges 
Teil dieses Puzzles.
											Wir haben, nach Russland,
die zweitgrößte Waldfläche der Welt.
											12 % der weltweiten Waldfläche
liegt also in Brasilien,
											das meiste davon im Amazonasbecken.
											Es ist der größte Wald, den wir haben. 
Er bedeckt eine sehr große Fläche.
											Man kann sehen, dass viele 
europäische Staaten hineinpassen würden.
											80 % der ursprünglichen
Waldfläche ist noch intakt.
											Das ist die gute Nachricht.
											Aber wir haben 15 % 
in nur 30 Jahren verloren.
											Wenn wir in dem Tempo weitermachen,
											werden wir diese starke Pumpe, 
das klimaregulierende Amazonasbecken,
											sehr schnell verlieren.
									",Hopeful lessons from the battle to save rainforests,Tasso Azevedo,15:16,"climate change,politics,science,ecology,trees,conservation,plants,environment,social change,sustainability,green,global commons"
