en,es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",Using nature's genius in architecture,Michael Pawlyn,13:46,"architecture,biomimicry,design,sustainability,science and art"
"
											I'd like to start with a couple of quick examples.
											These are spinneret glands
											on the abdomen of a spider.
											They produce six different types of silk, which is spun together into a fiber,
											tougher than any fiber humans have ever made.
											The nearest we've come is with aramid fiber.
											And to make that, it involves extremes of temperature,
											extremes of pressure and loads of pollution.
											And yet the spider manages to do it at ambient temperature and pressure
											with raw materials of dead flies and water.
											It does suggest we've still got a bit to learn.
											This beetle can detect a forest fire at 80 kilometers away.
											That's roughly 10,000 times the range
											of man-made fire detectors.
											And what's more, this guy doesn't need a wire
											connected all the way back to a power station burning fossil fuels.
									","
											Me gustaría empezar con un par de ejemplos rápidos.
											Esta es la glándula hiladora
											del abdomen de una araña.
											Produce 6 tipos diferentes de seda que se hilan en una fibra
											más resistente que cualquiera jamás construida por el ser humano.
											Lo más cercano que hemos llegado es a la fibra de aramida.
											Y para lograrlo se necesitan temperaturas extremas
											presiones extremas y mucha contaminación.
											Y sin embargo la araña se las ingenia para hacerlo a temperatura y presión ambiente
											con moscas muertas y agua como materia prima.
											Eso indica que todavía tenemos un poco para aprender.
											Este escarabajo puede detectar un incendio forestal a 80 km.
											Eso es unas 10.000 veces el rango
											de los detectores de incendio artificiales.
											Y, es más, este muchacho no necesita un cable
											hasta una estación de energía que quema combustibles fósiles.
									","
											Gostaria de começar
com uns exemplos rápidos.
											Estas são glândulas fiandeiras
											no abdómen de uma aranha.
											Produzem seis tipos de seda, 
fiados juntos produzindo uma fibra,
											mais forte do que qualquer fibra
fabricada pelo homem.
											O mais perto que fizemos
foi com a fibra de aramida.
											Para fazer isso, são precisas
temperaturas extremas,
											pressões extremas e muita poluição.
											Porém, a aranha consegue fazer isso
à temperatura e pressão ambientes
											com matéria-prima proveniente
de moscas mortas e água.
											Isto sugere que ainda temos 
muito a aprender.
											Este escaravelho deteta
um fogo florestal a 80 km de distância.
											É 10 000 vezes mais o alcance
											de detetores de incêndio
feitos pelo homem.
											E mais, este tipo não precisa de um cabo
											ligado a uma central de energia
que queima combustíveis fósseis.
									","
											Hızlı birkaç örnekle başlamak istiyorum.
											Bunlar iplik üretimi için kullanılan
											örümceğin göbek kısmındaki memeciklerdir.
											Bunlar, altı farklı çeşit ipek üretiyorlar ve bir araya gelerek insanoğlunun
											şimdiye kadar ürettiği her türlü iplikten daha sağlam olan bir ipliği oluşturuyorlar.
											Bizim en çok yaklaştığımız aramid ipliğidir.
											Ve bu ipliği üretmek aşırı yüksek derecelerde sıcaklık,
											yüksek basınç ve büyük miktarda kirlilik gerektiriyor.
											Oysa ki örümcek bu ipliği çevresel sıcaklık ve basınçta,
											ölü sinekler ve su gibi ham malzemelerle üretiyor.
											Bu, bizim halâ öğrenecek bir şeylerimiz olduğunun göstergesi.
											Bu böcek, bir orman yangınını 80 km öteden sezebilir.
											Bu, yaklaşık olarak, insan yapımı yangın dedektörlerinin
											algıladığı mesafenin 10,000 katı.
											Ve ayrıca, bu küçük yaratık fosil yakıtlar yakan
											bir güç istasyonuna bağlı olan bir tele ihtiyaç duymuyor.
									","
											J'aimerais commencer avec deux exemples brefs.
											Voici des glandes filières
											sur l'abdomen d'une araignée.
											Elles produisent six types différents de soie, tissée en une seule fibre,
											plus résistante que toutes les fibres que les humains aient jamais produites.
											Ce que nous avons de plus approchant c'est la fibre aramide.
											Et pour la fabriquer, il faut des températures extrêmes,
											des pressions extrêmes et beaucoup de pollution.
											Et pourtant l'araignée parvient à le faire à température et pression ambiantes
											avec des matières brutes de mouches mortes et de l'eau.
											Cela suggère qu'il nous reste pas mal de choses à apprendre.
											Ce scarabée peut détecter un incendie de forêt à 80 km de distance.
											C'est en gros 10 000 fois la portée
											des détecteurs d'incendie fabriqués par l'homme.
											Et de surcroît ce petit gars n'a pas besoin de câble
											relié à centrale électrique qui brûle des combustibles fossiles.
									","
											Ich möchte mit einigen kurzen Beispielen beginnen.
											Das sind Spinndrüsen
											am Abdomen einer Spinne.
											Sie produzieren sechs verschiedene Typen von Seide, die zu Fasern versponnen werden,
											stärker als jede Faser die je von Menschen gemacht wurde.
											Am nächsten sind wir mit Aramidfasern gekommen.
											Und die zu machen bedingt extreme Temperaturen,
											extreme Drücke und eine Menge Verschmutzung.
											Und dennoch schafft es die Spinne bei Umgebungstemperatur und Normaldruck
											mit Rohmaterial aus toten Fliegen und Wasser.
											Das suggeriert das wir noch ein wenig zu lernen haben.
											Dieser Käfer kann einen Waldbrand 80km entfernt wahrnehmen.
											Das ist ungefähr die 10.000fache Reichweite
											eines menschengemachten Feuermelders.
											Und noch mehr, er braucht nicht einmal ein Kabel
											das bis zu einem Kraftwerk reicht, das fossile Brennstoffe verbraucht.
									",Using nature's genius in architecture,Michael Pawlyn,13:46,"architecture,biomimicry,design,sustainability,science and art"
"
","
","
","
","
","
",Using nature's genius in architecture,Michael Pawlyn,13:46,"architecture,biomimicry,design,sustainability,science and art"
"
											So these two examples give a sense of what biomimicry can deliver.
											If we could learn to make things and do things the way nature does,
											we could achieve factor 10, factor 100,
											maybe even factor 1,000 savings
											in resource and energy use.
											And if we're to make progress with the sustainability revolution,
											I believe there are three really big changes
											we need to bring about.
											Firstly, radical increases in resource efficiency.
											Secondly, shifting from a linear, wasteful,
											polluting way of using resources
											to a closed-loop model.
											And thirdly, changing from a fossil fuel economy
											to a solar economy.
											And for all three of these, I believe,
											biomimicry has a lot of the solutions that we're going to need.
									","
											Estos 2 ejemplos nos dan una idea del potencial de la biomímesis.
											Si pudiéramos aprender a hacer cosas como lo hace la Naturaleza
											podríamos lograr un factor de ahorro
											de 10, 100, quizá 1000 veces
											en el uso de recursos y energía.
											Y si queremos avanzar en la revolución de la sostenibilidad
											creo que hay 3 cambios realmente grandes
											que tenemos que lograr.
											Primero, un aumento radical en la eficiencia de los recursos.
											Segundo, pasar de un uso de los recursos
											en forma lineal, con derroche y polución
											a un modelo de circuito cerrado.
											Y tercero, pasar de una economía de combustibles fósiles
											a una economía solar.
											Y para las tres, creo,
											la biomímesis tiene muchas soluciones que vamos a necesitar.
									","
											Estes dois exemplos dão uma ideia
do que a biomimética pode trazer.
											Se pudéssemos aprender 
a fazer as coisas
											do modo que a natureza o faz,
											poderíamos atingir 
um fator 10, fator 100,
											talvez até um fator 1000 de economia
											de utilização de recursos e energia.
											Se o nosso intuito é fazer progressos
na revolução de sustentabilidade,
											creio que há três grandes alterações
											que necessitamos abordar.
											Primeiro, aumentos radicais
de eficiência de recursos.
											Segundo, passar de uma forma linear
de usar recursos,
											que promove desperdício
e é poluidora
											para um modelo de ciclo fechado.
											E terceiro, mudar de uma economia
de combustíveis fósseis
											para uma economia solar.
											Para todos elas, creio que a biomimética
											tem muitas das soluções
de que precisamos.
									","
											Sonuç olarak bu iki örnek, biyomimikrinin (doğadaki modellerini insan yararına kullanma) neler sağlayabileceği hakkında fikir veriyor.
											Eğer doğanın yaptığı biçimde bazı şeyleri yapmayı öğrenebilirsek,
											kaynak ve enerji kullanımında
											10, 100 veya
											belki de 1000 kat kazanç sağlayabiliriz.
											Ve eğer sürdürülebilirlik devrimiyle kalkınmayı sağlamak istersek,
											uygulamamız gereken üç büyük değişim
											olduğuna inanıyorum.
											Öncelikle, kaynak verimliliğinde radikal bir artış.
											İkinci olarak, kaynakları çizgisel, tutumsuz
											kirlilik yaratan bir şekilde kullanmak yerine
											kapalı döngü modeline dönüştürmeliyiz.
											Ve üçüncü olarak, fosil yakıtları kullanan bir ekonomiden
											güneş enerjisi ekonomisine geçiş yapılmalıdır.
											Bu üçünün tamamı için,
											biyomimikri ihtiyacımız olan çözümlerin çoğunu barındırdığına inanıyorum.
									","
											Donc ces deux exemples donnent un aperçu de ce que peut apporter le biomimétisme.
											Si nous pouvions apprendre à fabriquer et faire les choses que fait la nature,
											nous pourrions arriver à économiser 10 fois, 100 fois,
											peut-être même 1000 fois
											nos ressources et notre énergie.
											Et et si nous devons progresser dans la révolution du développement durable,
											je crois qu'il y a trois grands changements
											que nous devons amener.
											Premièrement, des augmentations radicales du rendement des ressources.
											Deuxièmement, passer d'une utilisation des ressources
											linéaire, polluante, et gaspilleuse,
											à un modèle en circuit fermé.
											Et troisièmement, en passant d'une économie de combustibles fossiles
											à une économie solaire.
											Et pour ces trois changements, je crois,
											que le biomimétisme a de nombreuses solutions dont nous allons avoir besoin.
									","
											Nun sind das zwei Beispiele die ein Gespür dafür geben was Biomimikry bieten kann.
											Wenn wir lernen können Sachen herzustellen und zu machen wie die Natur,
											können wir Einsparungen um den Faktor 10, Faktor 100,
											oder sogar Faktor 1.000
											bei Ressourcen und Energieverbrauch erreichen.
											Und wenn wir mit der Nachhaltigkeitsrevolution voranschreiten wollen,
											glaube ich, gibt es drei wirklich große Änderungen
											die wir bewerkstelligen müssen.
											Erstens, radikale Steigerung an Ressourceneffizienz.
											Zweitens, Verlagerung von einer linearen, verschwenderischen
											verschmutzenden Art Ressourcen zu Nutzen
											zu einem geschlossenen Kreislauf Modell.
											Und drittens, Veränderung von einer fossilen Brennstoffwirtschaft
											zu einer Solarwirtschaft.
											Und für alle drei, glaube ich,
											bietet Biomimikry eine Menge Lösungen die wir brauchen werden.
									",Using nature's genius in architecture,Michael Pawlyn,13:46,"architecture,biomimicry,design,sustainability,science and art"
"
","
","
","
","
","
",Using nature's genius in architecture,Michael Pawlyn,13:46,"architecture,biomimicry,design,sustainability,science and art"
"
											You could look at nature as being like a catalog of products,
											and all of those have benefited
											from a 3.8-billion-year research and development period.
											And given that level of investment, it makes sense to use it.
											So I'm going to talk about some projects that have explored these ideas.
											And let's start with radical increases
											in resource efficiency.
											When we were working on the Eden Project,
											we had to create a very large greenhouse
											in a site that was not only irregular,
											but it was continually changing because it was still being quarried.
											It was a hell of a challenge,
											and it was actually examples from biology
											that provided a lot of the clues.
											So for instance,
											it was soap bubbles that helped us generate a building form
											that would work regardless of the final ground levels.
											Studying pollen grains
											and radiolaria and carbon molecules
											helped us devise the most efficient structural solution
											using hexagons and pentagons.
									","
											Puede verse a la Naturaleza como un catálogo de productos
											que se ha visto beneficiado
											por un período de I+D de 3.800 millones de años.
											Y dado ese nivel de inversión, tiene sentido usarlo.
											Por eso voy a hablar de algunos proyectos que han explorado estas ideas.
											Empecemos con los aumentos radicales
											en la eficiencia de los recursos.
											Cuando estábamos trabajando en el Proyecto Edén
											tuvimos que crear un invernadero muy grande
											en un sitio que no sólo era irregular
											sino que estaba en constante cambio debido a que funcionaba como cantera.
											El desafío fue un infierno
											y en realidad fueron los ejemplos de la biología
											los que nos dieron muchas pistas.
											Así, por ejemplo,
											fueron las pompas de jabón las que nos ayudaron a crear una estructura
											que funcionara independientemente del nivel del suelo final.
											El estudio de granos de polen
											radiolarios y moléculas de carbono
											nos ayudaron a diseñar la solución estructural más eficiente
											mediante hexágonos y pentágonos.
									","
											Podemos olhar para a natureza
como um catálogo de produtos,
											e todos eles beneficiaram
											de 3,8 mil milhões de anos
de pesquisa e desenvolvimento.
											E dado o nível de investimento,
faz sentido usá-lo.
											Vou falar de alguns projetos
que têm vindo a explorar essas ideias.
											Vamos começar com aumentos radicais
											de eficácia de recursos.
											Quando estávamos 
a trabalhar no Eden Project
											tivemos de criar uma estufa muito grande
											num local que era irregular
											e estava continuamente a mudar
por causa das intempéries.
											Foi um desafio muito grande,
											e foram alguns exemplos
proveniente da biologia
											que nos deram muitas pistas.
											Por exemplo, foram as bolas de sabão
											que nos ajudaram a gerar
uma forma de edifício
											que funcionasse independentemente
dos níveis de terreno.
											Estudar grãos de pólen,
											radiolários e moléculas de carbono
											ajudaram-nos a chegar
à melhor solução estrutural.
											usando hexágonos e pentágonos.
									","
											Doğaya sanki bir ürün kataloğu gibi bakabilirsiniz
											ve tüm bu ürünler 3.8 milyar-yıllık
											bir araştırma-geliştime döneminden faydalanmıştır.
											Ve yatırım düzeyini göz önünde bulundurursak, kullanmamız matıklı olur.
											Bu fikirleri araştıran bazı projeler hakkında konuşacağım.
											Ve kaynak verimliliğinde
											radikal artışlarla başlayalım.
											Eden projesinde çalışırken
											hem düzensiz hem de taş ocağının
											kazı çalışmaları devam ettiğinden
											sürekli değişen alanımıza bir sera inşaa etmemiz gerekiyordu.
											Ciddi bir mücadeleydi,
											ve aslında biyolojiden
											gözlemlediğimiz örnekler ipuçların çoğunu verdi.
											Örneğin,
											sabundaki hava kabarcıkları katları önemsemeden
											bir bina yaratmamıza yardımcı olmuştur.
											Polen tanecikleri ve radyolarya
											ve karbon moleküllerini incelemek,
											altıgenler ve beşgenler kullanarak
											en verimli yapı çözümüne ulaşmamızı sağladı.
									","
											On pourrait voir la nature comme une sorte de catalogue de produits,
											qui ont tous bénéficié
											d'une période de recherche et développement de 3,8 milliards d'années.
											Et étant donné ce niveau d'investissement, il est logique qu'on l'utilise.
											Je vais donc vous parler de certains projets qui ont exploré ces idées.
											Et commençons par l'accroissement radical
											du rendement des ressources.
											Quand nous étions en train de travailler sur le projet Eden,
											nous devions créer une très grande serre
											sur un site qui était non seulement irrégulier,
											mais en constante transformation car on faisait encore des extractions.
											C'était un sacré défi,
											et ce sont en fait des exemples de la biologie
											qui fournissaient beaucoup d'indices.
											Donc par exemple,
											des bulles de savon nous aidaient à générer une forme de construction
											qui fonctionnerait indépendamment du niveau final du sol.
											L'étude des grains de pollen,
											des radiolaires et des molécules carbone,
											nous a aidés à mettre au point la solution structurelle la plus efficace
											en utilisant des hexagones et des pentagones.
									","
											Sie können die Natur als einen Katalog von Produkten sehen,
											und all jene haben profitiert
											von einer 3.8 Milliardenjahren langen Forschungs-und Entwicklungsphase.
											Und in Anbetracht dieses großen Aufwands, macht es Sinn ihn zu nutzen.
											Also werde ich über einige Projekte reden die diese Ideen verfolgt haben.
											Und los gehts mit radikaler Steigerung
											an Ressourceneffizienz.
											Als wir am Eden Projekt gearbeitet haben
											mussten wir ein sehr großes Treibhaus bauen
											an einem Ort der nicht nur ungewöhnlich war
											sondern der sich ständig änderte, denn es wurde immer noch Gestein gefördert.
											Es war eine große Herausforderung,
											und es waren tatsächlich Beispiele aus der Biologie
											die viele Hinweise lieferten.
											Zum Beispiel
											waren es Seifenblasen die uns geholfen haben eine Gebäudeform zu entwerfen
											die funktionieren würde ungeachtet der letzten Erdgeschosse.
											Studieren von Pollen
											und Strahlentierchen und Kohlenstoffmoleküle
											half uns die effizientesten strukturellen Lösungen zu entwickeln
											unter Verwendung von Sechsecken und Fünfecken.
									",Using nature's genius in architecture,Michael Pawlyn,13:46,"architecture,biomimicry,design,sustainability,science and art"
"
","
","
","
","
","
",Using nature's genius in architecture,Michael Pawlyn,13:46,"architecture,biomimicry,design,sustainability,science and art"
"
											The next move was that we wanted
											to try and maximize the size of those hexagons.
											And to do that we had to find an alternative to glass,
											which is really very limited in terms of its unit sizes.
											And in nature there are lots of examples
											of very efficient structures based on pressurized membranes.
											So we started exploring this material called ETFE.
											It's a high-strength polymer.
											And what you do is you put it together in three layers,
											you weld it around the edge, and then you inflate it.
											And the great thing about this stuff
											is you can make it in units
											of roughly seven times the size of glass,
											and it was only one percent of the weight of double-glazing.
											So that was a factor-100 saving.
											And what we found is that we got into a positive cycle
											in which one breakthrough facilitated another.
											So with such large, lightweight pillows,
											we had much less steel.
											With less steel we were getting more sunlight in,
											which meant we didn't have to put as much extra heat in winter.
											And with less overall weight in the superstructure,
											there were big savings in the foundations.
											And at the end of the project we worked out
											that the weight of that superstructure
											was actually less than the weight of the air inside the building.
									","
											El siguiente paso fue que queríamos
											maximizar el tamaño de esos hexágonos.
											Y para hacerlo teníamos que encontrar una alternativa al vidrio
											que es muy limitado en términos de sus tamaños.
											Y en la Naturaleza hay muchos ejemplos
											de estructuras muy eficientes basado en las membranas a presión.
											Empezamos a explorar este material denominado ETFE.
											Es un polímero de alta resistencia.
											Se lo coloca en 3 capas
											se suelda por el borde y luego se infla.
											Y lo bueno de estas cosas
											es que se lo puede hacer en unidades
											unas 7 veces más grandes que las de vidrio.
											Y pesaba sólo el 1% respecto del doble acristalamiento.
											Representó un factor de ahorro de 100 veces.
											Y hallamos que nos metíamos en un ciclo positivo
											en el cual un gran avance daba lugar a otro.
											Así que con almohadas grandes, de peso ligero,
											empleamos mucho menos acero.
											Con menos acero recibimos más luz solar
											y entonces no necesitamos tanto calor extra en invierno.
											Y con menos peso total de la superestructura
											hubo un gran ahorro en los cimientos.
											Y al final del proyecto calculamos
											que el peso de esa superestructura
											en realidad era menor que el peso del aire contenido en el edificio.
									","
											O passo seguinte foi que queríamos
											maximizar o tamanho desses hexágonos.
											Para isso tínhamos de encontrar
uma alternativa ao vidro,
											que é muito limitado 
em termos de tamanhos unitários.
											Na natureza há muitos exemplos
											de estruturas muito eficazes baseadas
em membranas pressurizadas.
											Então, começámos a explorar
um material chamado ETFE.
											É um polímero muito forte.
											Juntámo-lo em três camadas,
											soldámos à volta das arestas
e depois enchemos de ar.
											O que este material tem de melhor
											é que se podem fazer unidades
											cerca de sete vezes o tamanho do vidro.
											E tem só 1% do peso de vidros duplos.
											Portanto, é um fator de 100 em poupança.
											Descobrimos que entrámos
num ciclo positivo
											em que um avanço facilitava outro.
											Assim, com estas almofadas,
grandes e leves
											tínhamos muito menos aço.
											Com menos aço entrava mais luz solar,
											e, portanto, não era necessário
tanto aquecimento extra no inverno.
											Com menos peso global na superestrutura,
											houve grandes poupanças nas fundações.
											No final do projeto chegámos à conclusão
											que o peso dessa superestrutura
											era menor do que o peso do ar
dentro do edifício.
									","
											Sonraki adımda, bu altıgenlerin
											boyutlarını maksimize etmek istedik.
											Bunu yapmak için birim boyutları kısıtlı olan cam dışında
											bir alternatif bulmamız gerekiyordu.
											Ve doğada basınçlandırılmış membranlara dayanan çok verimli
											yapıların bir çok örneği mevcuttur.
											Biz de ETFE adındaki malzemeyi araştırmaya başladık.
											Çok güçlü bir polimerdir.
											Üç kat şekilinde oluşturup
											kenarlarını kaynakladıktan sonra şişirmeniz gerekiyor.
											Bu malzemenin güzelliği
											camın birimlerinden yedi kat büyük
											birimler oluşturabilmenizdir.
											Ve cift camlı sisteminin yüzde biri kadar ağırliğindaydı.
											100 kat tasaruf demek.
											Ve bunun sonucunda bir yeniliğin bir başka bir
											yeniliğe yol açtığı bir olumlu döngü içerisine girdiğimizi farkettik.
											Bu kadar hafif olan yastıklarımızla
											çok daha az çeliğe ihtiyacımız vardı.
											Az çelik kullandığımız için çok daha fazla güneş alıyorduk
											bu da kışın ısınmak için daha az ısı gereksinimi duyacağımız anlamına geliyordu.
											Ve yapının genelinin hafif olmasının sonucu olarak
											temellerde büyük tasaruflar oldu.
											En sonunda yapının genelinin
											ağırlığı aslında bina içerisindeki havadan
											daha hafif olduğunu hesapladık.
									","
											L'étape suivante était que nous voulions
											donner la taille maximale à ces hexagones.
											Et pour faire cela il nous fallait trouver une alternative au verre,
											qui est vraiment très limité pour ce qui est de ses unités.
											Et dans la nature il y a beaucoup d'exemples
											de structures très efficaces basées sur des membranes pressurisées.
											Donc nous avons commencé à explorer ce matériau appelé ETFE.
											C'est un polymère hautement résistant.
											Et on l'assemble en trois couches,
											on soude les bords, et puis on le gonfle.
											Et ce qui est génial avec ce truc
											c'est qu'on peut le diviser en unités
											qui font approximativement sept fois la taille du verre.
											Et il pèse seulement 1 % du poids d'un double vitrage.
											Donc c'était une économie d'un facteur 100.
											Et nous avons découvert que nous étions entrés dans un cycle positif
											dans lequel une découverte en facilitait une autre.
											Donc avec des coussins aussi grands et aussi légers,
											nous avions beaucoup moins d'acier.
											Avec moins d'acier, nous laissions entrer plus de soleil,
											nous n'avions donc pas besoin de chauffer davantage en hiver.
											Et avec un poids global moindre dans la superstructure,
											on économisait beaucoup sur les fondations.
											Et à la fin du projet nous avons calculé
											que le poids de cette superstructure
											était en fait inférieur au poids de l'air à l'intérieur du bâtiment.
									","
											Der nächste Schritt war als wir die
											größe der Sechsecke maximieren wollten.
											Und um das zu tun mussten wir eine Alternative zu Glas finden,
											was sehr begrenzt ist im Bezug auf seine Stückgröße.
											Und in der Natur gibt es viele Beispiele
											von sehr effizienten Strukturen basierend auf Druckmembranen.
											Also begannen wir das Material ETFE zu erforschen.
											Es ist ein hochfester Kunststoff,
											den man in drei Schichten verbindet,
											an den Kanten verschweißt und dann aufbläst.
											Und das großartige an diesem Zeug ist,
											dass man Stücke machen kann,
											die ungefähr sieben Mal so groß sind wie aus Glas.
											Und es hat nur ein Prozent des Gewichtes von Doppelglas.
											Also waren es Einsparungen um den Faktor 100.
											Und wir fanden heraus, dass wir in einen positiven Zyklus kamen
											indem ein Durchbruch den nächsten ermöglichte.
											Also mit solchen großen, leichtgewicht Kissen,
											brauchten wir viel weniger Stahl.
											Mit weniger Stahl kam mehr Sonnenlicht hinein,
											was bedeutet das wir weniger extra Wärme im Winter hineinstecken müssen.
											Und mit weniger Gesamtgewicht im Überbau,
											gab es große Einsparungen im Fundament.
											Und am Ende des Projektes haben wir berechnet
											das das Gewicht des Überbaus
											tatsächlich weniger war, als das Gewicht der Luft im Inneren des Gebäudes.
									",Using nature's genius in architecture,Michael Pawlyn,13:46,"architecture,biomimicry,design,sustainability,science and art"
"
","
","
","
","
","
",Using nature's genius in architecture,Michael Pawlyn,13:46,"architecture,biomimicry,design,sustainability,science and art"
"
											So I think the Eden Project is a fairly good example
											of how ideas from biology
											can lead to radical increases in resource efficiency —
											delivering the same function,
											but with a fraction of the resource input.
											And actually there are loads of examples in nature
											that you could turn to for similar solutions.
											So for instance, you could develop super-efficient roof structures
											based on giant Amazon water lilies,
											whole buildings inspired by abalone shells,
											super-lightweight bridges inspired by plant cells.
											There's a world of beauty and efficiency to explore here
											using nature as a design tool.
									","
											Por eso creo que el Proyecto Edén es un muy buen ejemplo
											de cómo las ideas de la biología
											pueden llevar a aumentos radicales en la eficiencia del uso de recursos:
											cumplir la misma función
											pero con una fracción de los recursos.
											Y hay muchos ejemplos en la Naturaleza
											a los que se podría recurrir en busca de soluciones similares.
											Por ejemplo, se podrían desarrollar estructuras de techo súper-eficientes
											en base a los nenúfares gigantes del Amazonas,
											edificios enteros inspirados en el caparazón del abulón,
											puentes súper-ligeros inspirados en las células vegetales.
											Hay aquí un mundo de belleza y eficiencia para explorar
											con la Naturaleza como herramienta de diseño.
									","
											Creio que o Eden Project
é justamente um bom exemplo
											de como ideias de biologia
											podem levar a melhorias radicais
em eficácia de recursos,
											executando a mesma função,
											mas com uma fração do input de recursos.
											Na verdade, há muitos exemplos na natureza
											para onde podemos virar-nos
para soluções similares.
											Por exemplo, podíamos desenvolver
estruturas de telhados super eficazes
											com base nos lírios gigantes da Amazónia,
											edifícios inteiros inspirados
em conchas de abalones,
											pontes super leves inspiradas
em células de plantas.
											Há um mundo de beleza 
e eficácia para explorar,
											usando a natureza como 
uma ferramenta de design.
									","
											Dolaysıyla Eden Projesi biyolojiden alınan
											fikirlerin radikal kaynak verimliliği artışı
											sağlayabileceği konusunda iyi bir örnektir —
											normalde kullanılan kaynakların çok azını
											kullnarak aynı işlevi elde edebiliyorsunuz.
											Ve aslında benzer çözümler elde etmek maksadıyla
											doğada bulunan çok sayıda örneğe dönebiliriz.
											Örneğin Amazon nilüferlerinin inceleyerek
											süper-verimli çatı yapıları,
											deniz kulağı kabuğklarına dayanan bina tasarımları,
											bitki hücrelerinden esinlenerek süper-hafif köprüler geliştirilebilir.
											Doğayı araç olarak kullanarak güzellik ve verimlilik içeren
											keşfedilmesi gereken bir dünya vardır.
									","
											Donc je pense que le projet Eden est un assez bon exemple
											de la manière dont les idées en biologie
											peuvent conduire à des accroissements radicaux du rendement des ressources —
											tout en assurant la même fonction,
											mais avec une fraction de la contribution des ressources.
											Et en fait il y a des tas d'exemples dans la nature
											auxquels on pourrait avoir recours pour des solutions similaires.
											Et par exemple, on pourrait développer des structures de toitures très efficaces
											à partir des nénuphars géants d'Amazonie,
											des bâtiments entiers inspirés des coquilles d'ormeaux,
											des ponts ultra-légers inspirés des cellules de plantes.
											Il y a un monde de beauté et de rendement à explorer ici
											en utilisant la nature comme un outil de design.
									","
											Also denke ich das das Eden Projekt ein ziemlich gutes Beispiel ist
											wie Ideen aus der Biologie
											zu radikaler Verbesserung der Ressourceneffizienz führen können -
											dabei die gleiche Funktion erfüllt,
											aber mit einem Bruchteil an Ressourceneinsatz.
											Und tatsächlich gibt es massenhaft Beispiele in der Natur
											die Sie in vergleichbare Lösungen verwandeln können.
											Nun als Beispiel, können Sie hocheffiziente Dachstrukturen entwickeln
											auf Basis der Amazonas Riesenseerose,
											ganze Gebäude inspiriert durch Abalonen Gehäuse,
											ultraleichte Brücken inspiriert durch Pflanzenzellen.
											Es gibt eine ganze Welt an Schönheit und Effizienz zu entdecken
											wenn man die Natur als Entwurfswerkzeug verwendet.
									",Using nature's genius in architecture,Michael Pawlyn,13:46,"architecture,biomimicry,design,sustainability,science and art"
