en,fr,title,speaker,duration,tags
"
","
","How to be ""Team Human"" in the digital future",Douglas Rushkoff,12:23,"AI,technology,humanity,algorithm,business,social change,data,social media,society,privacy"
"
											I got invited to an exclusive resort
											to deliver a talk about the digital future
											to what I assumed would be
a couple of hundred tech executives.
											And I was there in the green room,
waiting to go on,
											and instead of bringing me to the stage,
they brought five men into the green room
											who sat around this little table with me.
											They were tech billionaires.
											And they started peppering me
with these really binary questions,
											like: Bitcoin or Etherium?
											Virtual reality or augmented reality?
											I don't know if they were
taking bets or what.
											And as they got more comfortable with me,
											they edged towards
their real question of concern.
											Alaska or New Zealand?
									","
											On m'a invité dans un centre
de villégiature luxueux
											pour réaliser une intervention
sur l'avenir numérique.
											Je pensais trouver dans l'audience
quelques centaines de dirigeants.
											Je patientais dans ma loge, prêt,
											mais au lieu de m'emmener sur une scène,
on a invité cinq hommes dans ma loge
											et ils se sont mis à l'aise
dans cet espace confiné.
											Cinq milliardaires de la high-tech.
											Ils ont ouvert le débat
en m'assaillant des questions binaires
											comme : Bitcoin ou Etherium ?
											Réalité virtuelle ou réalité augmentée ?
											Je me demande s'ils avaient
parié sur les réponses.
											Au fur et à mesure qu'ils se
sentaient plus à l'aise avec moi,
											ils ont abordé le sujet
qui les intéressait vraiment :
											l'Alaska ou la Nouvelle Zélande ?
									","How to be ""Team Human"" in the digital future",Douglas Rushkoff,12:23,"AI,technology,humanity,algorithm,business,social change,data,social media,society,privacy"
"
","
","How to be ""Team Human"" in the digital future",Douglas Rushkoff,12:23,"AI,technology,humanity,algorithm,business,social change,data,social media,society,privacy"
"
											That's right.
											These tech billionaires
were asking a media theorist for advice
											on where to put their doomsday bunkers.
											We spent the rest of the hour
on the single question:
											""How do I maintain control
of my security staff
											after the event?""
											By ""the event"" they mean
the thermonuclear war
											or climate catastrophe or social unrest
that ends the world as we know it,
											and more importantly,
makes their money obsolete.
											And I couldn't help but think:
											these are the wealthiest,
most powerful men in the world,
											yet they see themselves as utterly
powerless to influence the future.
											The best they can do is hang on
for the inevitable catastrophe
											and then use their technology and money
to get away from the rest of us.
											And these are the winners
of the digital economy.
									","
											Exact.
											Ces milliardaires demandaient conseil
à un théoricien des médias
											sur quel lieu choisir pour établir
leur bunker de survie.
											On a tergiversé une heure
sur la seule question :
											« Comment garder le contrôle
de mon personnel de sécurité
											après l'apocalypse ? »
											L'« apocalypse », c'était
la guerre thermonucléaire,
											la catastrophe climatique,
											l'instabilité sociale
qui va anéantir le monde
											tel que nous le connaissons.
											Et plus crucial, rendre
leur argent sans valeur.
											Ce que je pensais en réalité, c'est que,
											ces personnes étaient les plus riches
et les plus puissantes au monde,
											mais elles se sentaient totalement
démunies pour influer sur l'avenir.
											Leur meilleure idée est de se préparer
à l'inévitable catastrophe
											et ensuite utiliser leur technologie, leur
argent pour s'isoler du reste du monde.
											On parle des grands gagnants
de l'économie numérique.
									","How to be ""Team Human"" in the digital future",Douglas Rushkoff,12:23,"AI,technology,humanity,algorithm,business,social change,data,social media,society,privacy"
"
","
","How to be ""Team Human"" in the digital future",Douglas Rushkoff,12:23,"AI,technology,humanity,algorithm,business,social change,data,social media,society,privacy"
"
											(Laughter)
									","
											(Rires)
									","How to be ""Team Human"" in the digital future",Douglas Rushkoff,12:23,"AI,technology,humanity,algorithm,business,social change,data,social media,society,privacy"
"
","
","How to be ""Team Human"" in the digital future",Douglas Rushkoff,12:23,"AI,technology,humanity,algorithm,business,social change,data,social media,society,privacy"
"
											The digital renaissance
											was about the unbridled potential
											of the collective human imagination.
											It spanned everything
from chaos math and quantum physics
											to fantasy role-playing
and the Gaia hypothesis, right?
											We believed that human beings connected
could create any future we could imagine.
											And then came the dot com boom.
											And the digital future
became stock futures.
											And we used all that energy
of the digital age
											to pump steroids into the already dying
NASDAQ stock exchange.
											The tech magazines told us
a tsunami was coming.
											And only the investors who hired
the best scenario-planners and futurists
											would be able to survive the wave.
									","
											La renaissance numérique
											a rapport au potentiel infini
											de l'imagination collective de l'Homme.
											Elle s'étend des mathématiques du chaos
et de la physique quantique
											aux jeux de rôle et à l'hypothèse Gaïa.
											Nous étions convaincus
que les êtres humains connectés
											pourraient créer l'avenir
qu'ils imagineraient.
											Et Les boites de technologie
ont pris leur essor.
											L'avenir numérique s'est transformé
en contrats à terme d'actions.
											On a employé toute cette énergie
de l'ère numérique
											pour injecter des stéroïdes
dans le marché NASDAQ, pourtant moribond.
											Les magazines spécialisés en technologie
nous annonçaient un tsunami.
											Seuls les investisseurs qui recrutaient
les meilleurs planificateurs et futuristes
											allaient survivre à cette vague.
									","How to be ""Team Human"" in the digital future",Douglas Rushkoff,12:23,"AI,technology,humanity,algorithm,business,social change,data,social media,society,privacy"
"
","
","How to be ""Team Human"" in the digital future",Douglas Rushkoff,12:23,"AI,technology,humanity,algorithm,business,social change,data,social media,society,privacy"
"
											And so the future changed from this thing
we create together in the present
											to something we bet on
											in some kind of a zero-sum
winner-takes-all competition.
											And when things get that competitive
about the future,
											humans are no longer valued
for our creativity.
											No, now we're just valued for our data.
											Because they can use the data
to make predictions.
											Creativity, if anything,
that creates noise.
											That makes it harder to predict.
									","
											L'avenir est passé d'un projet
que nous créons ensemble et maintenant
											à un objet de paris,
											dans une concurrence à somme nulle
où le gagnant rafle toute la mise.
											Quand l'avenir devient l'objet
de telles spéculations,
											les hommes ne sont plus valorisés
pour leur créativité.
											Notre valeur est celle de nos données.
											Car ils utilisent les données
pour faire des prédictions.
											La créativité est source de perturbations.
											Elle rend toute prédiction complexe.
									","How to be ""Team Human"" in the digital future",Douglas Rushkoff,12:23,"AI,technology,humanity,algorithm,business,social change,data,social media,society,privacy"
"
","
","How to be ""Team Human"" in the digital future",Douglas Rushkoff,12:23,"AI,technology,humanity,algorithm,business,social change,data,social media,society,privacy"
"
											So we ended up with a digital landscape
											that really repressed creativity,
repressed novelty,
											it repressed what makes us most human.
											We ended up with social media.
											Does social media really connect people
in new, interesting ways?
											No, social media is about using our data
to predict our future behavior.
											Or when necessary,
to influence our future behavior
											so that we act more in accordance
with our statistical profiles.
											The digital economy —
does it like people?
											No, if you have a business plan,
what are you supposed to do?
											Get rid of all the people.
											Human beings, they want health care,
they want money, they want meaning.
											You can't scale with people.
									","
											Nous avons donc abouti
à un paysage numérique
											qui réprime la créativité, la nouveauté
											et ce qui fait de nous des êtres humains.
											Les médias sociaux sont nés.
											Permettent-ils aux gens de tisser
des liens entre eux de manière neuve ?
											Non, les médias sociaux
utilisent nos données
											pour prédire nos comportements.
											Ou, si ça s'avère nécessaire,
pour influencer nos comportements
											et nous pousser à agir en concordance
avec nos profils statistiques.
											L'économie numérique 
aime-t-elle les gens ?
											Non, si vous élaborez un plan d'affaires,
que devez-vous faire ?
											Éliminer tous les hommes.
											Les humains veulent des soins
de santé, un salaire, du sens.
											Impossible de travailler à grande échelle.
									","How to be ""Team Human"" in the digital future",Douglas Rushkoff,12:23,"AI,technology,humanity,algorithm,business,social change,data,social media,society,privacy"
"
","
","How to be ""Team Human"" in the digital future",Douglas Rushkoff,12:23,"AI,technology,humanity,algorithm,business,social change,data,social media,society,privacy"
"
											(Laughter)
									","
											(Rires)
									","How to be ""Team Human"" in the digital future",Douglas Rushkoff,12:23,"AI,technology,humanity,algorithm,business,social change,data,social media,society,privacy"
"
","
","How to be ""Team Human"" in the digital future",Douglas Rushkoff,12:23,"AI,technology,humanity,algorithm,business,social change,data,social media,society,privacy"
"
											Even our digital apps —
											they don't help us
form any rapport or solidarity.
											I mean, where's the button
on the ride hailing app
											for the drivers to talk to one another
about their working conditions
											or to unionize?
											Even our videoconferencing tools,
											they don't allow us
to establish real rapport.
											However good the resolution of the video,
											you still can't see if somebody's irises
are opening to really take you in.
											All of the things that we've done
to establish rapport
											that we've developed over hundreds
of thousands of years of evolution,
											they don't work,
											you can't see if someone's breath
is syncing up with yours.
											So the mirror neurons never fire,
the oxytocin never goes through your body,
											you never have that experience
of bonding with the other human being.
											And instead, you're left like,
											""Well, they agreed with me,
but did they really,
											did they really get me?""
											And we don't blame the technology
for that lack of fidelity.
											We blame the other person.
									","
											Mêmes nos applis
											ne nous sont d'aucun recours
pour créer des liens de solidarité.
											Sur quel bouton appuie-t-on
dans l'appli de transport partagé
											pour permettre aux conducteurs de parler
de leurs conditions de travail
											ou de se syndiquer ?
											Même les outils de vidéo-conférence
											ne permettent l'établissement
d'aucun rapport réel.
											Quelle que soit la qualité
de la résolution,
											on ne peut pas observer si l'iris
de notre interlocuteur est dilaté.
											Tous ces mécanismes que nous avons
développés pour créer des liens,
											pendant des centaines de milliers
d'années d'évolution,
											ne sont plus efficaces.
											On ne sait pas si la respiration
de l'autre se synchronise à la nôtre.
											Les neurones miroirs ne réagissent pas,
l'ocytocine ne vous traverse pas
											et on ne sait plus ce que signifie
créer des liens avec d'autres humains.
											Maintenant, la situation est :
											« Ils étaient d'accord avec moi,
mais m'ont-ils vraiment,
											vraiment compris ? »
											On ne pense pas que c'est la technologie
qui est défaillante.
											On pense que c'est l'autre personne.
									","How to be ""Team Human"" in the digital future",Douglas Rushkoff,12:23,"AI,technology,humanity,algorithm,business,social change,data,social media,society,privacy"
