en,tr,title,speaker,duration,tags
"
","
","The pharmacy of the future? Personalized pills, 3D printed at home",Daniel Kraft,12:12,"health care,health,science,technology,medical research,medicine,future,invention,3D printing,pharmaceuticals,product design"
"
											We live in a medication nation.
											4.5 billion drug prescriptions
will be prescribed by doctors like me
											this year, in the United States alone.
											That's 15 for every man, woman and child.
											And for most of us,
											our experience with this medication
is often a confusing number of pills,
											instructions, side effects,
one-size-fits-all dosing,
											which all too often
we aren't taking as prescribed.
											And this comes at tremendous expense,
											costing us our time,
our money and our health.
											And in our now exponential,
connected, data-driven age,
									","
											İlaç kullanma ülkesinde yaşıyoruz.
											Bu yıl sadece
Amerika Birleşik Devletleri'nde
											benim gibi doktorlar tarafından
4,5 milyar ilaç reçetesi yazılacak.
											Bu her kadın, erkek ve çocuk için 
15 ilaç ediyor.
											Pek çoğumuz için,
											ilaç kullanma deneyimi sıklıkla 
kafa karıştırıcı hap sayısı,
											kullanma talimatları, yan etkiler,
herkese aynı dozajlar oluyor ki
											genelde bize yazıldığı gibi kullanmıyoruz.
											Bu da zamanımıza, paramıza
ve sağlımıza mal olan
											büyük bir masraf çıkarıyor.
											Şimdiki hızlı, bağlı, 
veriye dayalı çağımızda
									","The pharmacy of the future? Personalized pills, 3D printed at home",Daniel Kraft,12:12,"health care,health,science,technology,medical research,medicine,future,invention,3D printing,pharmaceuticals,product design"
"
","
","The pharmacy of the future? Personalized pills, 3D printed at home",Daniel Kraft,12:12,"health care,health,science,technology,medical research,medicine,future,invention,3D printing,pharmaceuticals,product design"
"
											I think we can and we must do better.
											So let's take a dive
at some of the challenges we have
											and some potential solutions.
											Let's start with the fact
											that many drugs don't work
for those who are prescribed them.
											The top 10 grossing drugs
in the United States this year,
											they only benefit one in four
to one in 23 of who take them.
											That's great if you're number one,
but what about everybody else?
											And what's worse, drugs,
when they sometimes don't work,
											can still cause side effects.
									","
											bence daha iyisini 
yapabiliriz ve yapmalıyız.
											O zaman sahip olduğumuz sorunlara
											ve bazı potansiyel çözümlere dalalım.
											Önce kişilere yazılan ilaçların
											her zaman işe yaramadığı 
gerçeğiyle başlayalım.
											Amerika Birleşik Devletleri'nde 
bu yıl en çok satılan 10 ilaç,
											dört kişiden biri ile 23 kişiden
birinde işe yarıyorlar.
											Eğer bir numaraysanız iyi
ama peki ya diğerleri?
											Daha da kötüsü ilaçlar işe yaramadığında
											hâlâ yan etkileri olabilir.
									","The pharmacy of the future? Personalized pills, 3D printed at home",Daniel Kraft,12:12,"health care,health,science,technology,medical research,medicine,future,invention,3D printing,pharmaceuticals,product design"
"
","
","The pharmacy of the future? Personalized pills, 3D printed at home",Daniel Kraft,12:12,"health care,health,science,technology,medical research,medicine,future,invention,3D printing,pharmaceuticals,product design"
"
											Take aspirin — about one in four of us
											who take aspirin to reduce
our risk of cardiovascular disease
											are unknowingly aspirin-resistant
											and still have the same risks
of gastrointestinal bleeds
											that kill thousands every year.
											It's adverse drug reactions like these
											that are, by some estimates,
the number four leading cause of death
											in the United States.
											My own grandfather passed away
											after a single dose of antibiotic
caused his kidneys to fail.
											Now, adverse drug reactions
and side effects
											are often tied to challenges in dosing.
									","
											Aspirini ele alalım — 
kardiyovasküler hastalık riskini
											azaltmak için aspirin alan 
dördümüzden biri
											bilmeden aspirine dirençli.
											Hâlâ her yıl binlercesini öldüren
											mide ve bağırsak kanamaları riskleri var.
											Bunun gibi olumsuz ilaç tepkileri,
											bazı tahminlere göre, 
Amerika Birleşik Devletleri'nde
											dördüncü ölüm nedeni.
											Kendi büyükbabam,
tek bir doz antibiyotiğin
											böbreklerini iflas ettirmesi sonucu öldü.
											Şimdi ilaç tepkileri ve yan etkileri
											genelde doz ayarlamadaki 
sorunlarla ilişkilidir.
									","The pharmacy of the future? Personalized pills, 3D printed at home",Daniel Kraft,12:12,"health care,health,science,technology,medical research,medicine,future,invention,3D printing,pharmaceuticals,product design"
"
","
","The pharmacy of the future? Personalized pills, 3D printed at home",Daniel Kraft,12:12,"health care,health,science,technology,medical research,medicine,future,invention,3D printing,pharmaceuticals,product design"
"
											I trained in pediatrics (little people)
and internal medicine (big people).
											So one night I might have been
on call in the NICU,
											carefully dosing
to the fraction of a milligram
											a medication for a NICU baby.
											The next night —
on call in the emergency room,
											treating a 400-pound lineman
or a frail nursing-home patient
											who, by most accounts, usually
would get the same dose of medications
											from the formulary.
											Which would mean, most of the time
I would be underdosing the lineman
											and overdosing the nursing-home patient.
											And beyond age and weight,
											we tend to ignore differences
in sex and race in dosing.
									","
											Ben pediyatri eğitimi aldım — küçük 
insanlar, dahiliye — büyük insanlar,
											işte bir gece NICU'da göreve çağrılmıştım,
											bir miligramın kesirini 
dikkatlice dozajlıyordum,
											NICU bebeği için ilaç.
											Ertesi gece — acile çağrıldım,
											181 kg bir hat işçisine
veya zayıf bir huzurevi hastasına
											tedavi uygulamak üzere,
ki genelde, çoğu durumda formülden
											aynı dozda ilaç alırlar.
											Bu demek ki, çoğu zaman 
hat işçisine az dozaj
											ve huzur evi hastasına da 
çok dozaj veriyorum.
											Yaş ve ağırlığın ötesinde,
											dozajlarken cinsiyet ve ırklar 
arasındaki farkları görmezden geliyoruz.
									","The pharmacy of the future? Personalized pills, 3D printed at home",Daniel Kraft,12:12,"health care,health,science,technology,medical research,medicine,future,invention,3D printing,pharmaceuticals,product design"
"
","
","The pharmacy of the future? Personalized pills, 3D printed at home",Daniel Kraft,12:12,"health care,health,science,technology,medical research,medicine,future,invention,3D printing,pharmaceuticals,product design"
"
											Now, beyond this, we know
we have a massive challenge
											with noncompliance or low adherence.
											Many of us who need
to take our medications
											aren't taking them
or are taking them incorrectly.
											You know, 40 percent
of adults in the US over 65
											are on five or more
prescription medications.
											Sometimes 15 or more.
											And even small improvements in adherence
can dramatically save dollars and lives.
									","
											Bunun ötesinde, uygunsuzluk
ve düşük uyum ile ilgili
											büyük bir sorunumuz olduğunu biliyoruz.
											İlaçlarını alması gerekenlerimiz
											ya almıyor ya da yanlış alıyorlar.
											ABD'de 65 yaşın üzerindekilerin yüzde 40'ı
											beş veya daha fazla reçeteli ilaç alıyor.
											Bazen 15 ve üzeri.
											Uyumda küçük iyileşmeler dahi dramatik 
boyutta para ve hayatlar kurtarabilir.
									","The pharmacy of the future? Personalized pills, 3D printed at home",Daniel Kraft,12:12,"health care,health,science,technology,medical research,medicine,future,invention,3D printing,pharmaceuticals,product design"
